strategy,signal_date,desired_role,active_role,selected_strategy,reason,switch_reason,switch_blocked,weekly_switch_allowed,current_role_days_before,market_state,industry_state,market_amount_ratio_20,index_bucket,market_bs_ratio,market_avg_score,market_liquidity_bucket,avg_vol_20,data_cutoff_date,completed_history_rule,attack_short_count,attack_short_avg_ret,industry_concentration_high,attack_drawdown_expanded,recent_champion_role,recent_champion_strategy,champion_score,champion_eligible,champion_reason,avg_s_liquidity,avg_relative_amount,avg_amount_ratio_5_20,avg_low_impact_cost,avg_amount_stability,median_hist_mdd_20,top_industry,top_industry_weight,industry_count,attack_count,attack_avg_ret,attack_win_rate,attack_max_drawdown,attack_total_return,recent_champion_count,recent_champion_avg_ret,recent_champion_win_rate,recent_champion_max_drawdown,recent_champion_total_return,balanced_count,balanced_avg_ret,balanced_win_rate,balanced_max_drawdown,balanced_total_return,robust_count,robust_avg_ret,robust_win_rate,robust_max_drawdown,robust_total_return,defensive_count,defensive_avg_ret,defensive_win_rate,defensive_max_drawdown,defensive_total_return,fallback_count,fallback_avg_ret,fallback_win_rate,fallback_max_drawdown,fallback_total_return,current_role_days_after,market_style_state,risk_governor_primary_strategy,risk_decision,target_position_ratio,adaptive_target_position_ratio,fallback_strategy,allow_new_buys,risk_governor_reasons,risk_governor_version,recovery_status,governed_nav_ret_10d,governed_nav_drawdown_20d,recovery_streak,champion_score_floor,recovery_position,nav_ret_10d_kill,nav_dd_20d_kill,max_recovery_streak,pattern_top5_high_risk_count,pattern_top5_bullish_count,pattern_top5_bearish_count,champion_recent_total_return,champion_recent_max_drawdown,champion_recent_win_rate,champion_long_total_return,champion_long_max_drawdown,adaptive_position_scale,adaptive_position_reason,style_reason,strategy_source,route_reason,risk_veto_reason,adaptive_version,ashare_release_tier,ashare_weight_profile,ashare_supplement_limit,ashare_weight_cache_key,dual_intersection_count,dual_union_count,ashare_weighted_hit_count,ashare_supplement_count,ashare_weekly_penalty_count,ashare_risk_veto_filtered_count,ashare_industry_concentration_triggered,ashare_available,ashare_candidate_count,ashare_risk_veto_ratio,ashare_market_regime,ashare_governance_hint,ashare_route_cache_hit,ashare_weekly_unconfirmed_count
production_governed_vol_position_v1_2_recovery,2024-01-09,defensive,defensive,baseline_full_liquidity_detail_vol_position,defensive_weak_market_or_attack_industry_risk,defensive_weak_market_or_attack_industry_risk,0,0,1,index_neutral,normal,0.9347249497545254,index_neutral,0.0,39.69250548573708,normal_liquidity,0.020556600333976993,2024-01-09,exit_date < signal_date,10,-0.07301298738909003,1,1,robust,baseline_full_liquidity_detail_vol_position,-0.13555867202671412,1,configured_default_recent_champion_until_constraints_select_another,15.00300019948135,50.00998203234178,50.00998203234178,49.99002593257531,50.009984025559106,-0.07394180466081546,,,0,16,-0.06393719335480437,0.1875,-0.6768003320690845,-0.6658455367343863,16,-0.008804047679247596,0.375,-0.179900778144081,-0.13555867202671412,16,-0.01721474477316721,0.25,-0.2506202414043266,-0.24737740095844585,16,-0.008804047679247596,0.375,-0.179900778144081,-0.13555867202671412,16,-0.046955754214772,0.25,-0.5570283970585357,-0.5433242947569012,16,-0.046955754214772,0.25,-0.5570283970585357,-0.5433242947569012,2,defensive,baseline_full_liquidity_detail_vol_position,reduce_position,0.45,0.45,,1.0,negative_recent_champion,v1.2_recovery,blocked_champion_score_floor,-0.015833522404777867,-0.04136631092491083,0.0,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2_recovery,2024-01-10,defensive,defensive,baseline_full_liquidity_detail_vol_position,defensive_weak_market_or_attack_industry_risk,defensive_weak_market_or_attack_industry_risk,0,0,2,index_weak,normal,0.9003675999560982,index_weak,0.0,38.71365304087737,normal_liquidity,0.02060720389770007,2024-01-10,exit_date < signal_date,10,-0.04922029025226413,0,1,robust,baseline_full_liquidity_detail_vol_position,-0.11055779632636753,1,configured_default_recent_champion_until_constraints_select_another,15.002999002991029,50.00997804829375,50.00997804829375,49.99002991026919,50.00998003992016,-0.07696080813753603,,,0,17,-0.05792703580565842,0.23529411764705882,-0.6768003320690845,-0.6530689787729678,17,-0.006584902182175403,0.4117647058823529,-0.179900778144081,-0.11055779632636753,17,-0.016253457061054372,0.23529411764705882,-0.2506202414043266,-0.24803433035407363,17,-0.006584902182175403,0.4117647058823529,-0.179900778144081,-0.11055779632636753,17,-0.04990286950331884,0.23529411764705882,-0.6000217652885338,-0.5876477381262613,17,-0.04990286950331884,0.23529411764705882,-0.6000217652885338,-0.5876477381262613,3,defensive,baseline_full_liquidity_detail_vol_position,reduce_position,0.45,0.45,,1.0,negative_recent_champion,v1.2_recovery,blocked_champion_score_floor,-0.01904796383677254,-0.029157798133697788,0.0,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2_recovery,2024-01-11,recent_champion,defensive,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days,hold_min_state_5_days,1,0,3,index_neutral,normal,0.9926769138159947,index_neutral,0.0,39.43293261562998,normal_liquidity,0.0211380342501104,2024-01-11,exit_date < signal_date,10,-0.04306483201438805,0,1,robust,baseline_full_liquidity_detail_vol_position,-0.09521183036840375,1,configured_default_recent_champion_until_constraints_select_another,15.002984449760765,50.00997804829375,50.00997804829375,49.990031897926634,50.00998003992016,-0.059051817814896435,,,0,18,-0.0561638890145714,0.2222222222222222,-0.6768003320690845,-0.66215523875919,18,-0.005260548073356803,0.4444444444444444,-0.179900778144081,-0.09521183036840375,18,-0.018048494866551277,0.2222222222222222,-0.2573756769608876,-0.28455289457515487,18,-0.005260548073356803,0.4444444444444444,-0.179900778144081,-0.09521183036840375,18,-0.05266204981410735,0.2222222222222222,-0.6398468441987848,-0.6287048755972251,18,-0.05266204981410735,0.2222222222222222,-0.6398468441987848,-0.6287048755972251,4,defensive,baseline_full_liquidity_detail_vol_position,reduce_position,0.45,0.45,,1.0,negative_recent_champion,v1.2_recovery,blocked_champion_score_floor,-0.020203083929015264,-0.029157798133697788,0.0,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2_recovery,2024-01-12,recent_champion,defensive,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days,hold_min_state_5_days,1,0,4,index_neutral,normal,0.9519838366519924,index_neutral,0.0,38.98735341045074,normal_liquidity,0.021202120047803294,2024-01-12,exit_date < signal_date,10,-0.03619674689736871,0,1,robust,baseline_full_liquidity_detail_vol_position,-0.11438185216963104,1,configured_default_recent_champion_until_constraints_select_another,15.002993617869967,50.00998003992016,50.00998003992016,49.99002792181891,50.00998203234178,-0.0626367080401265,,,0,19,-0.05669400556802486,0.21052631578947367,-0.6768003320690845,-0.6845327593418676,19,-0.0060987983733977085,0.42105263157894735,-0.179900778144081,-0.11438185216963104,19,-0.01836201262048154,0.21052631578947367,-0.2752026205287259,-0.3017274400061295,19,-0.0060987983733977085,0.42105263157894735,-0.179900778144081,-0.11438185216963104,19,-0.052527122682245575,0.21052631578947367,-0.657889953415775,-0.6473061799962706,19,-0.052527122682245575,0.21052631578947367,-0.657889953415775,-0.6473061799962706,5,defensive,baseline_full_liquidity_detail_vol_position,reduce_position,0.45,0.45,,1.0,negative_recent_champion,v1.2_recovery,blocked_champion_score_floor,-0.02492076444985758,-0.029157798133697788,0.0,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2_recovery,2024-01-15,defensive,defensive,baseline_full_liquidity_detail_vol_position,defensive_weak_market_or_attack_industry_risk,defensive_weak_market_or_attack_industry_risk,0,1,5,index_neutral,normal,0.8631286913182384,index_neutral,0.0,38.97518444666002,normal_liquidity,0.021254221819303813,2024-01-15,exit_date < signal_date,10,-0.027623595088520397,1,1,robust,baseline_full_liquidity_detail_vol_position,-0.10895163639245165,1,configured_default_recent_champion_until_constraints_select_another,15.002999002991029,50.00997804829375,50.00997804829375,49.99002991026919,50.00997804829375,-0.0625792181325645,,,0,20,-0.05358913991306621,0.25,-0.6768003320690845,-0.682828192824589,20,-0.005487280738898343,0.45,-0.179900778144081,-0.10895163639245165,20,-0.01781716621985984,0.2,-0.2806132942901701,-0.3069401037459617,20,-0.005487280738898343,0.45,-0.179900778144081,-0.10895163639245165,20,-0.053766631417766594,0.2,-0.6843409776285464,-0.6745755129660544,20,-0.053766631417766594,0.2,-0.6843409776285464,-0.6745755129660544,6,defensive,baseline_full_liquidity_detail_vol_position,reduce_position,0.45,0.45,,1.0,negative_recent_champion,v1.2_recovery,blocked_champion_score_floor,-0.02546603726595742,-0.029157798133697788,0.0,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2_recovery,2024-01-16,recent_champion,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,0,1,6,index_neutral,normal,0.974485799892506,index_neutral,0.0,39.324383097468605,normal_liquidity,0.02097118318501721,2024-01-16,exit_date < signal_date,10,-0.021819652701977797,0,1,robust,baseline_full_liquidity_detail_vol_position,-0.16814473980703537,1,configured_default_recent_champion_until_constraints_select_another,15.00299182778553,50.0099740674247,50.00997406742469,49.99003388479171,50.00997605746209,-0.06537530266343827,,,0,20,-0.05310665904925259,0.25,-0.6688492732131797,-0.679579687377112,20,-0.006644680242969691,0.45,-0.13602423063076197,-0.1305107554850925,20,-0.01992729201095656,0.2,-0.29745847685598015,-0.33730003257577035,20,-0.006644680242969691,0.45,-0.13602423063076197,-0.1305107554850925,20,-0.059088363747099804,0.15,-0.7123942977547437,-0.7086141523494003,20,-0.059088363747099804,0.15,-0.7123942977547437,-0.7086141523494003,1,recent_champion,baseline_full_liquidity_detail_vol_position,reduce_position,0.45,0.45,,1.0,negative_recent_champion,v1.2_recovery,blocked_champion_score_floor,-0.01109003708818379,-0.029157798133697788,0.0,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2_recovery,2024-01-17,recent_champion,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,0,0,1,index_neutral,normal,0.9089620002162069,index_neutral,0.0,37.336396252740684,normal_liquidity,0.0216144335580436,2024-01-17,exit_date < signal_date,10,-0.01731060953697765,0,1,robust,baseline_full_liquidity_detail_vol_position,-0.18472297713326002,1,configured_default_recent_champion_until_constraints_select_another,15.002997807454657,50.0099740674247,50.00997406742469,49.99003388479171,50.00997406742469,-0.0880964679479187,,,0,20,-0.056077204378252254,0.25,-0.6978490871055436,-0.6992536522701407,20,-0.005101918627433042,0.45,-0.11543488691803061,-0.10224710866142983,20,-0.018648702382420144,0.2,-0.30679595938147664,-0.3193347864736079,20,-0.005101918627433042,0.45,-0.11543488691803061,-0.10224710866142983,20,-0.06104515298890454,0.15,-0.731699834395563,-0.7203461353417854,20,-0.06104515298890454,0.15,-0.731699834395563,-0.7203461353417854,2,recent_champion,baseline_full_liquidity_detail_vol_position,reduce_position,0.45,0.45,,1.0,negative_recent_champion,v1.2_recovery,blocked_champion_score_floor,-0.009423476945608966,-0.029157798133697788,0.0,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2_recovery,2024-01-18,recent_champion,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,0,0,2,index_neutral,normal,1.211424108094945,index_neutral,0.0,37.60543136082885,high_liquidity,0.0217550769799191,2024-01-18,exit_date < signal_date,10,-0.011798000310291138,0,1,robust,baseline_full_liquidity_detail_vol_position,-0.20465686502853409,1,configured_default_recent_champion_until_constraints_select_another,15.002996612871092,50.00997207818109,50.00997207818109,49.99003785614664,50.00997207818109,-0.09852192752561123,,,0,20,-0.05706671681318802,0.25,-0.6709205404586231,-0.7052332939808659,20,-0.005160629341126812,0.45,-0.12096205314520547,-0.10332638439432773,20,-0.019963077120076868,0.2,-0.3187024796968472,-0.337557384054219,20,-0.005160629341126812,0.45,-0.12096205314520547,-0.10332638439432773,20,-0.06750830772858005,0.1,-0.7569293834598378,-0.7552649293534197,20,-0.06750830772858005,0.1,-0.7569293834598378,-0.7552649293534197,3,recent_champion,baseline_full_liquidity_detail_vol_position,reduce_position,0.45,0.45,,1.0,negative_recent_champion,v1.2_recovery,blocked_champion_score_floor,-0.004388301902303882,-0.029157798133697788,0.0,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2_recovery,2024-01-19,recent_champion,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,0,0,3,index_neutral,normal,0.9455010140832553,index_neutral,0.0,35.542717131474106,normal_liquidity,0.02184997348417128,2024-01-19,exit_date < signal_date,10,-0.012977768936781325,0,1,robust,baseline_full_liquidity_detail_vol_position,-0.22294733411726475,1,configured_default_recent_champion_until_constraints_select_another,15.002996015936255,50.00997207818109,50.00997207818109,49.99003984063745,50.00997207818109,-0.1070772846180007,,,0,20,-0.05078092510637189,0.3,-0.6580255552169618,-0.6638627952274916,20,-0.00531142037822102,0.45,-0.14117724793071862,-0.1060857260550091,20,-0.019689875161978173,0.2,-0.3247649776949195,-0.3338347477223268,20,-0.00531142037822102,0.45,-0.14117724793071862,-0.1060857260550091,20,-0.0704172272627959,0.05,-0.7706053279529846,-0.7694760057921225,20,-0.0704172272627959,0.05,-0.7706053279529846,-0.7694760057921225,4,recent_champion,baseline_full_liquidity_detail_vol_position,reduce_position,0.45,0.45,,1.0,negative_recent_champion,v1.2_recovery,blocked_champion_score_floor,-0.00797632230856904,-0.03174315409078965,0.0,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2_recovery,2024-01-22,recent_champion,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,0,0,4,index_neutral,normal,1.1187793447900574,index_neutral,0.0,35.23920135431189,normal_liquidity,0.025133056990355073,2024-01-22,exit_date < signal_date,10,-0.016843146534663865,0,1,robust,baseline_full_liquidity_detail_vol_position,-0.23577804743895936,1,configured_default_recent_champion_until_constraints_select_another,15.002995419239197,50.00997008973081,50.00997008973081,49.99004182433778,50.00997008973081,-0.16286149162861496,,,0,20,-0.0477709962922352,0.35,-0.6377431201212058,-0.6428349059206252,20,-0.005878047444173008,0.45,-0.15535815098885541,-0.11626878951480346,20,-0.02051684238040689,0.2,-0.3227966646909687,-0.3450026922859524,20,-0.005878047444173008,0.45,-0.15535815098885541,-0.11626878951480346,20,-0.07232422484590276,0.0,-0.7590425136197034,-0.7782251074955475,20,-0.07232422484590276,0.0,-0.7590425136197034,-0.7782251074955475,5,recent_champion,baseline_full_liquidity_detail_vol_position,reduce_position,0.45,0.45,,1.0,negative_recent_champion,v1.2_recovery,blocked_champion_score_floor,-0.027955161137045548,-0.04945890181825896,0.0,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2_recovery,2024-01-23,recent_champion,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,0,1,5,index_neutral,normal,0.9845400187132184,index_neutral,0.0,34.501780521808406,normal_liquidity,0.025331909255936032,2024-01-23,exit_date < signal_date,10,-0.028272977408684,0,1,robust,baseline_full_liquidity_detail_vol_position,-0.25433048423626536,1,configured_default_recent_champion_until_constraints_select_another,15.002981477793268,50.00996810207337,50.009968102073366,49.99004182433778,50.00997008973081,-0.16453014291773266,,,0,20,-0.05064298239888702,0.35,-0.5808705560271521,-0.6645671376828908,20,-0.005728738445753783,0.45,-0.1758628806261362,-0.11355584771339067,20,-0.0213915712622061,0.2,-0.3348867169128249,-0.3568500786108637,20,-0.005728738445753783,0.45,-0.1758628806261362,-0.11355584771339067,20,-0.07099459778081216,0.0,-0.7547399973002085,-0.7718174355869986,20,-0.07099459778081216,0.0,-0.7547399973002085,-0.7718174355869986,6,recent_champion,baseline_full_liquidity_detail_vol_position,reduce_position,0.45,0.45,,1.0,negative_recent_champion,v1.2_recovery,blocked_champion_score_floor,-0.02437266576908792,-0.04945890181825896,0.0,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2_recovery,2024-01-24,recent_champion,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,0,1,6,index_neutral,normal,1.0624576977983777,index_neutral,0.0,34.712733426239296,normal_liquidity,0.025880750452502668,2024-01-24,exit_date < signal_date,10,-0.039078151996391766,0,1,robust,baseline_full_liquidity_detail_vol_position,-0.27277028957472693,1,configured_default_recent_champion_until_constraints_select_another,15.002994226557833,50.00996412913511,50.00996412913511,49.99004578936891,50.00996810207336,-0.151346851636404,,,0,20,-0.04414922112432795,0.35,-0.5726333283098386,-0.6101326066369237,20,-0.005940014010654414,0.45,-0.19624312647524988,-0.117379935369885,20,-0.021007513420691234,0.2,-0.3504540550497792,-0.35174123917355715,20,-0.005940014010654414,0.45,-0.19624312647524988,-0.117379935369885,20,-0.06900534129016585,0.0,-0.7350997941044339,-0.7620597345416688,20,-0.06900534129016585,0.0,-0.7350997941044339,-0.7620597345416688,7,recent_champion,baseline_full_liquidity_detail_vol_position,reduce_position,0.45,0.45,,1.0,negative_recent_champion,v1.2_recovery,blocked_champion_score_floor,-0.017470070039018237,-0.04945890181825896,0.0,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2_recovery,2024-01-25,recent_champion,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,0,1,7,index_neutral,normal,1.211107693149397,index_neutral,0.0,35.78145899681528,high_liquidity,0.027646301989065192,2024-01-25,exit_date < signal_date,10,-0.03997670682521694,0,1,robust,baseline_full_liquidity_detail_vol_position,-0.257931336427319,1,configured_default_recent_champion_until_constraints_select_another,15.002987659235671,50.00996214385336,50.00996214385336,49.990047770700635,50.00996214385336,-0.11820399451135855,,,0,20,-0.041520769419802504,0.35,-0.5233594638841952,-0.5876663535036962,20,-0.004220817258790123,0.5,-0.19624312647525,-0.08660173072526745,20,-0.018749551866562714,0.25,-0.35045405504977933,-0.32172391647625165,20,-0.004220817258790123,0.5,-0.19624312647525,-0.08660173072526745,20,-0.06521350162236479,0.0,-0.7140328072069262,-0.7419705523671991,20,-0.06521350162236479,0.0,-0.7140328072069262,-0.7419705523671991,8,recent_champion,baseline_full_liquidity_detail_vol_position,reduce_position,0.45,0.45,,1.0,negative_recent_champion,v1.2_recovery,blocked_champion_score_floor,0.007075595010344715,-0.04945890181825896,0.0,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2_recovery,2024-01-26,defensive,defensive,baseline_full_liquidity_detail_vol_position,defensive_weak_market_or_attack_industry_risk,defensive_weak_market_or_attack_industry_risk,0,1,8,index_neutral,normal,1.1294179234165913,index_neutral,0.0,35.4111387616962,normal_liquidity,0.027093507272921286,2024-01-26,exit_date < signal_date,10,-0.034267166519228745,1,1,robust,baseline_full_liquidity_detail_vol_position,-0.2262399972749647,1,configured_default_recent_champion_until_constraints_select_another,15.00298626318933,50.00996412913511,50.00996412913511,49.99004578936891,50.00996412913512,-0.11871185883620722,,,0,20,-0.03523195670829874,0.35,-0.4864649398136095,-0.5277162922568356,20,-0.0012980163159465844,0.55,-0.19624312647524988,-0.03235373792148233,20,-0.01521685228963563,0.3,-0.35045405504977933,-0.271691833785193,20,-0.0012980163159465844,0.55,-0.19624312647524988,-0.03235373792148233,20,-0.06094616258390506,0.0,-0.6970312851423168,-0.7175641730567068,20,-0.06094616258390506,0.0,-0.6970312851423168,-0.7175641730567068,1,defensive,baseline_full_liquidity_detail_vol_position,reduce_position,0.45,0.45,,1.0,negative_recent_champion,v1.2_recovery,blocked_champion_score_floor,0.010124852138289508,-0.04945890181825896,0.0,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2_recovery,2024-01-29,recent_champion,defensive,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days,hold_min_state_5_days,1,0,1,index_neutral,normal,1.100345525362232,index_neutral,0.0,34.904048566878984,normal_liquidity,0.027390992440914776,2024-01-29,exit_date < signal_date,10,-0.044951318735545476,0,1,robust,baseline_full_liquidity_detail_vol_position,-0.20992122843507388,1,configured_default_recent_champion_until_constraints_select_another,15.00299363057325,50.00996015936255,50.00996015936255,49.990047770700635,50.00996214385336,-0.14621016968589773,,,0,20,-0.03628745691203294,0.35,-0.48370732023908813,-0.5385570194698632,20,0.0006961828847637774,0.6,-0.19624312647524988,0.006979061468528558,20,-0.013174809299962374,0.35,-0.3504540550497792,-0.24087992381557677,20,0.0006961828847637774,0.6,-0.19624312647524988,0.006979061468528558,20,-0.05836145327015689,0.0,-0.6868169392881087,-0.7019024518753674,20,-0.05836145327015689,0.0,-0.6868169392881087,-0.7019024518753674,2,defensive,baseline_full_liquidity_detail_vol_position,reduce_position,0.45,0.45,,1.0,negative_recent_champion,v1.2_recovery,blocked_champion_score_floor,-0.004937186300924323,-0.03656007508858239,0.0,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2_recovery,2024-01-30,defensive,defensive,baseline_full_liquidity_detail_vol_position,defensive_weak_market_or_attack_industry_risk,defensive_weak_market_or_attack_industry_risk,0,0,2,index_weak,normal,0.9158538097172942,index_weak,0.0,34.21435111464969,normal_liquidity,0.027862744171871158,2024-01-30,exit_date < signal_date,10,-0.03905520990453247,1,1,robust,baseline_full_liquidity_detail_vol_position,-0.20827185781612167,1,configured_default_recent_champion_until_constraints_select_another,15.00299363057325,50.00996214385336,50.00996214385336,49.990047770700635,50.00996214385336,-0.17103193390247262,,,0,20,-0.030437431303255137,0.4,-0.42958241454058554,-0.47815051150534627,20,-0.0007153616466807384,0.6,-0.19624312647524988,-0.020612325012925425,20,-0.015697276369346598,0.3,-0.35045405504977933,-0.27809912919633073,20,-0.0007153616466807384,0.6,-0.19624312647524988,-0.020612325012925425,20,-0.058449080537469854,0.0,-0.6875042412113757,-0.7024513193909452,20,-0.058449080537469854,0.0,-0.6875042412113757,-0.7024513193909452,3,defensive,baseline_full_liquidity_detail_vol_position,reduce_position,0.45,0.45,,1.0,negative_recent_champion,v1.2_recovery,blocked_champion_score_floor,-0.013297454622735794,-0.03656007508858239,0.0,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2_recovery,2024-01-31,defensive,defensive,baseline_full_liquidity_detail_vol_position,defensive_weak_market_or_attack_industry_risk,defensive_weak_market_or_attack_industry_risk,0,0,3,index_weak,normal,1.0449047393015625,index_weak,0.0,34.89936703821656,normal_liquidity,0.02949603038480399,2024-01-31,exit_date < signal_date,10,-0.03270683349086548,0,1,robust,baseline_full_liquidity_detail_vol_position,-0.19957013656332245,1,configured_default_recent_champion_until_constraints_select_another,15.00299363057325,50.00996015936255,50.00996015936255,49.990047770700635,50.00996214385336,-0.2110389818675904,,,0,20,-0.025008721513921563,0.4,-0.4397772435412748,-0.41250377240585834,20,-0.0009268819683329627,0.6,-0.19624312647524977,-0.024693413860557456,20,-0.01612849828913159,0.3,-0.35045405504977944,-0.28421378547755805,20,-0.0009268819683329627,0.6,-0.19624312647524977,-0.024693413860557456,20,-0.060171935767208404,0.0,-0.6947067836832022,-0.7132190184369472,20,-0.060171935767208404,0.0,-0.6947067836832022,-0.7132190184369472,4,defensive,baseline_full_liquidity_detail_vol_position,reduce_position,0.45,0.45,,1.0,negative_recent_champion,v1.2_recovery,blocked_champion_score_floor,-0.01540706488640231,-0.03656007508858239,0.0,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2_recovery,2024-02-01,defensive,defensive,baseline_full_liquidity_detail_vol_position,defensive_weak_market_or_attack_industry_risk,defensive_weak_market_or_attack_industry_risk,0,0,4,index_neutral,normal,0.9682404520296506,index_neutral,0.0,34.63327428343949,normal_liquidity,0.029712159897003813,2024-02-01,exit_date < signal_date,10,-0.032240166438006465,1,1,robust,baseline_full_liquidity_detail_vol_position,-0.20381968364237768,1,configured_default_recent_champion_until_constraints_select_another,15.002993630573247,50.00995817566222,50.00995817566222,49.990047770700635,50.00996015936255,-0.21467382182130346,,,0,20,-0.022019083374148807,0.4,-0.4508540425382832,-0.3743391886896472,20,-0.0023974609619431407,0.55,-0.19624312647524988,-0.05270360580246747,20,-0.019358716813617605,0.25,-0.3504540550497792,-0.3291303293076684,20,-0.0023974609619431407,0.55,-0.19624312647524988,-0.05270360580246747,20,-0.05960491556720263,0.0,-0.6944350337423728,-0.7097568700254201,20,-0.05960491556720263,0.0,-0.6944350337423728,-0.7097568700254201,5,defensive,baseline_full_liquidity_detail_vol_position,reduce_position,0.45,0.45,,1.0,negative_recent_champion,v1.2_recovery,blocked_champion_score_floor,-0.02830288331611086,-0.032313574908519827,0.0,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2_recovery,2024-02-02,defensive,defensive,baseline_full_liquidity_detail_vol_position,defensive_weak_market_or_attack_industry_risk,defensive_weak_market_or_attack_industry_risk,0,1,5,index_weak,normal,1.1050905166551075,index_weak,0.0,35.07769108280255,normal_liquidity,0.03079839061601737,2024-02-02,exit_date < signal_date,10,-0.04571057040180561,1,1,robust,baseline_full_liquidity_detail_vol_position,-0.1762773844038773,1,configured_default_recent_champion_until_constraints_select_another,15.002987659235671,50.00996015936256,50.00996015936255,49.990047770700635,50.00996015936255,-0.24621899459144309,,,0,20,-0.029344169669293475,0.35,-0.5130487246176656,-0.4630504066799702,20,-0.0014499188545014357,0.55,-0.19624312647525,-0.03502802631722035,20,-0.020310575149533806,0.25,-0.3469610474029948,-0.3415779146186565,20,-0.0014499188545014357,0.55,-0.19624312647525,-0.03502802631722035,20,-0.060853945580609345,0.0,-0.6914310740632823,-0.7173900663034479,20,-0.060853945580609345,0.0,-0.6914310740632823,-0.7173900663034479,6,defensive,baseline_full_liquidity_detail_vol_position,reduce_position,0.45,0.45,,1.0,negative_recent_champion,v1.2_recovery,blocked_champion_score_floor,-0.01683503470890213,-0.032313574908519827,0.0,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
