asof_date,asof_date_key,symbol,ts_code,name,score,base_score,penalty,s_trend,s_breakout,s_volume,s_rs,s_contraction,s_liquidity,opt_score,opt_momentum,opt_value,opt_quality,opt_technical,opt_capital,opt_chip,opt_size,claude_score,industry,fund_pe_ttm,fund_pb,fund_roe,fund_netprofit_yoy,score_momentum,score_value,score_quality,score_technical,score_capital,score_chip,bs_score,bs_entry_score,bs_score_label,bs_score_v2,bs_score_v2_label,bs_research_score,bs_research_label,bs_research_reason,bs_gate_score,bs_gate_pass,bs_gate_label,bs_gate_reason,bs_model_prob,bs_model_expected_mdd,bs_model_risk_score,bs_model_rank_score,bs_model_version,bs_consensus_score,bs_consensus_label,bs_consensus_reason,dynamic_trade_threshold,dynamic_watch_threshold,bs_threshold_version,bs_threshold_reason,close_price,buy_point_close,price_change_ratio,is_limit_up,pool_type,pool_type_shadow,pool_type_shadow_reason,is_self_selected,score_opt_gap,score_claude_gap,opt_claude_gap,score_dispersion,rs_liquidity_combo,breakout_volume_combo,overextended_flag,pullback_flag,market_hs300_pct_chg,market_hs300_ret_5,market_hs300_ret_20,market_scored_count,market_bs_count,market_bs_ratio,market_limit_up_rate,market_avg_score,market_avg_v2,market_avg_research_score,market_avg_price_change,market_regime,event_seq_for_symbol,total_b_points,total_s_points,buy_points_count,sell_points_count,p_signal,expected_mdd,risk_score,model_rank_score
2026-05-08,20260508,300676,300676.SZ,华大基因,70.95,70.95,0.0,100.0,95.96,97.54,56.61,49.38,18.89,8.05,,,,,,,,44.2765,,,,,,,,,,,,68.82,96.72,可交易,61.67,观察,45.96,回避,V2评分较好；流动性偏弱；指数20日涨幅偏高,97.78,0,观察,流动性低于门槛,0.180072,-0.020571,93.1431,40.1933,20260510_213038,31.32,回避,V2观察以上；交易门禁观察,,,,,43.08,40.28,6.95,0,WATCH,,,1,-9.549999999999995,26.673500000000004,36.2235,18.774184644967495,32.70111465990112,96.513,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.2409591189988836,-0.02057066681936956,93.14311106021015,43.84651379896454
2026-05-08,20260508,002475,002475.SZ,立讯精密,55.34,55.34,0.0,100.0,43.85,65.92,95.78,64.58,29.98,8.6,,,,,,,,59.0542,,,,,,,,,,,,63.42,40.0,观察,54.45,剔除,50.09,回避,强势流动性较好；相对强弱靠前；买点后涨幅偏高,72.0,0,过滤,买点后涨幅偏高,0.129016,0.019285,100.0,36.3534,20260510_213038,25.95,回避,交易门禁过滤,,,,,71.29,52.27,36.39,0,,,,1,-30.659999999999997,-3.714199999999998,26.9458,16.732737469204892,53.586233306699214,51.5745,1,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.2531803974753479,0.019285312436913865,100.0,43.803323848520876
2026-05-08,20260508,002843,002843.SZ,泰嘉股份,57.33,57.33,0.0,100.0,43.85,29.12,87.33,78.19,25.86,7.25,,,,,,,,52.0513,,,,,,,,,,,,68.09,94.4,可交易,61.09,观察,61.62,普通观察,V2与强势流动性共振；相对强弱靠前；指数20日涨幅偏高,96.86,0,观察,买点后涨幅偏高,0.16774,-0.042342,85.8859,38.2198,20260510_213038,43.82,谨慎观察,研究建议通过；V2观察以上；模型回撤风险低,,,,,27.56,25.0,10.24,0,,,,1,-15.170000000000002,5.278700000000001,20.4487,10.615577432716508,47.52214010332447,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.25853824845826084,-0.04234230731172843,85.88589756275718,43.66767954190923
2026-05-08,20260508,002448,002448.SZ,中原内配,55.97,55.97,0.0,100.0,43.85,75.91,73.72,86.27,23.21,9.55,,,,,,,,66.1836,,,,,,,,,,,,74.65,78.09,可交易,63.16,观察,55.6,回避,V2评分较好；相对强弱靠前；指数20日涨幅偏高,100.0,1,可买,满足流动性、涨幅、风险门禁,0.199079,-0.058594,80.4686,39.805,20260510_213038,44.62,回避,V2观察以上,,,,,16.3,16.14,0.99,0,,,,1,-39.53,-10.2136,29.3164,20.5198677461625,41.36473377165626,55.071,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.262979528996043,-0.05859415898757367,80.46861367080878,43.639063790383894
2026-05-08,20260508,688099,688099.SH,晶晨股份,58.07,58.07,0.0,100.0,43.85,29.12,95.94,72.02,28.24,7.05,,,,,,,,61.3916,,,,,,,,,,,,59.79,40.0,观察,52.04,剔除,48.22,回避,强势流动性较好；相对强弱靠前；买点后涨幅偏高,72.0,0,过滤,买点后涨幅偏高,0.130323,0.029995,100.0,35.8294,20260510_213038,20.67,回避,交易门禁过滤,,,,,112.7,83.38,35.16,0,,,,1,-12.43,-3.321599999999997,9.108400000000003,6.4355895497874425,52.05137462161782,38.694500000000005,1,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.2603362469915924,0.02999523101777346,100.0,43.630174819495544
2026-05-08,20260508,300454,300454.SZ,深信服,64.0,64.0,0.0,100.0,43.85,86.21,87.75,43.55,28.21,7.35,,,,,,,,53.8678,,,,,,,,,,,,68.58,81.1,可交易,62.53,观察,53.19,回避,强势流动性较好；相对强弱靠前；买点后涨幅偏高,89.42,0,观察,买点后涨幅偏高,0.154792,-0.054955,81.6815,37.1723,20260510_213038,37.86,回避,V2观察以上；交易门禁观察,,,,,123.52,106.89,15.56,0,WATCH,,,1,-9.5,10.132199999999996,19.632199999999997,9.81779637257431,49.75366820647499,58.676,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.26149682715870104,-0.05495546150051729,81.6815128331609,43.57453655449619
2026-05-08,20260508,300747,300747.SZ,锐科激光,55.76,55.76,0.0,100.0,43.85,29.12,86.27,56.89,26.71,6.75,,,,,,,,52.948,,,,,,,,,,,,62.65,56.64,观察,53.7,剔除,47.72,回避,强势流动性较好；相对强弱靠前；买点后涨幅偏高,73.51,0,过滤,买点后涨幅偏高,0.136007,0.021233,100.0,36.5854,20260510_213038,20.97,回避,交易门禁过滤,,,,,37.67,29.68,26.92,0,,,,1,-11.740000000000002,2.8119999999999976,14.552,7.71897713430996,48.00283012489992,38.694500000000005,1,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.2523771138348538,0.021233257623670454,100.0,43.56762683009123
2026-05-08,20260508,000049,000049.SZ,德赛电池,54.69,54.69,0.0,100.0,43.85,29.12,70.27,27.65,24.07,6.8,,,,,,,,57.228,,,,,,,,,,,,64.73,90.84,观察,54.28,剔除,47.63,回避,相对强弱靠前；指数20日涨幅偏高,100.0,1,可买,满足流动性、涨幅、风险门禁,0.185181,-0.023126,92.2912,38.5246,20260510_213038,34.77,回避,共振不足,,,,,28.59,27.21,5.07,0,,,,1,-13.310000000000002,-2.538000000000004,10.771999999999998,7.066747578153145,41.12662033282093,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.2671685096822662,-0.023126419225303563,92.29119359156547,43.443789619670795
2026-05-08,20260508,688400,688400.SH,凌云光,51.97,51.97,0.0,100.0,43.85,29.12,97.45,10.83,27.04,7.05,,,,,,,,52.5797,,,,,,,,,,,,62.98,40.76,观察,51.8,剔除,47.84,回避,强势流动性较好；相对强弱靠前；买点后涨幅偏高,72.0,0,过滤,买点后涨幅偏高,0.129686,0.046023,100.0,35.7312,20260510_213038,20.43,回避,交易门禁过滤,,,,,66.55,49.43,34.63,0,,,,1,-18.53,-0.6097000000000037,17.920299999999997,10.526710361266714,51.332718611037926,38.694500000000005,1,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.25763319957108255,0.046022917904310595,100.0,43.40799197426495
2026-05-08,20260508,300322,300322.SZ,硕贝德,50.13,50.13,0.0,100.0,43.85,29.12,92.03,77.6,27.46,6.5,,,,,,,,49.416,,,,,,,,,,,,62.21,68.39,观察,58.8,观察,51.32,回避,强势流动性较好；相对强弱靠前；买点后涨幅偏高,81.51,0,过滤,买点后涨幅偏高,0.143727,-0.031539,89.487,36.7466,20260510_213038,27.88,回避,V2观察以上；交易门禁过滤,,,,,32.0,26.4,21.21,0,,,,1,-14.869999999999996,0.7140000000000057,15.584000000000003,8.798558139452926,50.27070518701722,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.25473679175314384,-0.03153904016226543,89.48698661257819,43.407255497075354
2026-05-08,20260508,002185,002185.SZ,华天科技,53.72,53.72,0.0,100.0,43.85,29.12,78.64,41.68,28.19,6.65,,,,,,,,51.5008,,,,,,,,,,,,64.8,99.33,观察,57.16,剔除,59.3,普通观察,V2与强势流动性共振；相对强弱靠前；指数20日涨幅偏高,99.62,0,观察,买点后涨幅偏高,0.17418,-0.038883,87.0389,37.7966,20260510_213038,42.21,谨慎观察,研究建议通过；模型回撤风险低；交易门禁观察,,,,,13.74,12.69,8.27,0,,,,1,-12.78,2.2192000000000007,14.999200000000002,8.095567195282449,47.083559763467335,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.266057831816163,-0.038883335891327336,87.03888803622422,43.30930311440341
2026-05-08,20260508,300166,300166.SZ,东方国信,56.67,56.67,0.0,100.0,43.85,61.62,89.53,13.17,29.28,7.95,,,,,,,,52.1143,,,,,,,,,,,,69.89,88.84,可交易,60.04,观察,62.33,普通观察,V2与强势流动性共振；相对强弱靠前；指数20日涨幅偏高,100.0,1,可买,满足流动性、涨幅、风险门禁,0.189515,-0.04941,83.5301,38.9104,20260510_213038,48.69,谨慎观察,研究建议通过；V2观察以上；模型回撤风险低,,,,,19.35,18.53,4.43,0,,,,1,-22.83,4.555700000000002,27.3857,14.673898976186708,51.19998437499762,50.0695,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.2627780617083603,-0.04940984434137239,83.5300518862092,43.306191485433004
2026-05-08,20260508,000738,000738.SZ,航发控制,53.17,53.17,0.0,0.0,96.84,97.28,64.36,53.91,24.3,7.4,,,,,,,,51.3174,,,,,,,,,,,,66.81,93.09,可交易,63.28,观察,57.33,回避,V2评分较好；指数20日涨幅偏高,100.0,1,可买,满足流动性、涨幅、风险门禁,0.182804,-0.053857,82.0476,39.0954,20260510_213038,44.85,回避,V2观察以上,,,,,23.03,21.77,5.79,0,,,,1,-20.83,1.8526000000000025,22.6826,12.59511393040968,39.546782422846995,96.994,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.2523798831801438,-0.053857165092891096,82.04761163570296,43.269934736164075
2026-05-08,20260508,002049,002049.SZ,紫光国微,53.96,53.96,0.0,100.0,43.85,29.12,76.07,44.01,28.39,6.1,,,,,,,,53.9708,,,,,,,,,,,,62.97,94.78,观察,56.44,剔除,58.69,普通观察,V2与强势流动性共振；相对强弱靠前；指数20日涨幅偏高,97.07,0,观察,买点后涨幅偏高,0.169265,-0.052524,82.4921,36.6397,20260510_213038,41.62,谨慎观察,研究建议通过；模型回撤风险低；交易门禁观察,,,,,77.36,70.27,10.09,0,,,,1,-7.039999999999999,-0.0107999999999961,7.029200000000003,4.061431793509937,46.47179036792105,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.27784310565116044,-0.05252380112088878,82.49206629303707,43.154396283025186
2026-05-08,20260508,600157,600157.SH,永泰能源,66.74,66.74,0.0,100.0,88.93,95.17,36.72,27.71,27.39,7.2,,,,,,,,51.0455,,,,,,,,,,,,63.08,87.5,观察,56.77,剔除,50.22,回避,V2评分较好；指数20日涨幅偏高,100.0,1,可买,满足流动性、涨幅、风险门禁,0.187893,-0.008555,97.1482,40.0383,20260510_213038,40.53,回避,共振不足,,,,,1.82,1.75,4.0,0,WATCH,,,1,-5.260000000000005,15.694499999999998,20.954500000000003,10.901651254894066,31.713732041498996,91.114,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.23774164530105465,-0.00855535092434248,97.1482163585525,43.029231171846156
2026-05-08,20260508,300424,300424.SZ,航新科技,63.64,63.64,0.0,100.0,43.85,87.83,73.19,65.13,16.48,7.6,,,,,,,,47.584,,,,,,,,,,,,66.94,95.22,可交易,58.41,观察,42.67,回避,V2评分较好；相对强弱靠前；流动性偏弱,90.29,0,观察,流动性低于门槛；买点后涨幅偏高,0.166256,-0.027159,90.9469,38.2199,20260510_213038,28.7,回避,V2观察以上；交易门禁观察,,,,,19.07,17.35,9.91,0,WATCH,,,1,-12.36,16.055999999999997,28.415999999999997,14.248004491857795,34.72997552547367,59.242999999999995,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.24272926797426617,-0.02715942235150806,90.94685921616397,42.80828496088056
2026-05-08,20260508,600176,600176.SH,中国巨石,53.65,53.65,0.0,100.0,43.85,29.12,94.8,29.58,29.63,7.2,,,,,,,,57.5156,,,,,,,,,,,,58.44,40.0,观察,48.73,剔除,46.74,回避,强势流动性较好；相对强弱靠前；买点后涨幅偏高,72.0,0,过滤,买点后涨幅偏高,0.123337,0.092733,100.0,34.5827,20260510_213038,19.1,回避,交易门禁过滤,,,,,38.0,25.71,47.8,0,,,,1,-18.35,-3.8656000000000006,14.4844,9.673530954103574,52.99928301401822,38.694500000000005,1,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.25983286935518124,0.09273266490184465,100.0,42.77247216131087
2026-05-08,20260508,301525,301525.SZ,儒竞科技,62.69,62.69,0.0,100.0,94.4,98.7,73.47,49.34,11.56,8.35,,,,,,,,55.4733,,,,,,,,,,,,71.56,75.0,可交易,60.93,观察,47.15,回避,V2评分较好；相对强弱靠前；流动性偏弱,83.12,0,过滤,流动性低于门槛,0.21085,-0.062201,79.2664,39.7735,20260510_213038,24.78,回避,V2观察以上；交易门禁过滤,,,,,78.3,78.3,0.0,0,WATCH,,,1,-20.81,7.216699999999996,28.0267,14.552392539716624,29.142978571175597,95.905,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.2601999459733337,-0.0622008652494588,79.26637825018041,42.734453495927085
2026-05-08,20260508,603706,603706.SH,东方环宇,60.68,60.68,0.0,100.0,87.73,29.12,72.68,59.82,1.83,7.15,,,,,,,,52.1399,,,,,,,,,,,,68.5,96.25,可交易,52.54,剔除,32.71,回避,相对强弱靠前；流动性偏弱；指数20日涨幅偏高,62.9,0,过滤,流动性低于门槛；买点后涨幅偏高,0.173579,-0.007498,97.5007,38.1748,20260510_213038,15.3,回避,交易门禁过滤,,,,,22.25,20.32,9.5,0,WATCH,,,1,-10.82,8.540100000000002,19.360100000000003,9.702398157328595,11.532753357286367,67.2165,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.24946280693411485,-0.007497857152393081,97.50071428253564,42.727875558427236
2026-05-08,20260508,600058,600058.SH,五矿发展,67.77,67.77,0.0,100.0,93.54,91.61,53.42,16.32,13.36,8.05,,,,,,,,38.7238,,,,,,,,,,,,65.57,88.84,可交易,54.56,剔除,36.71,回避,流动性偏弱；指数20日涨幅偏高,86.72,0,过滤,流动性低于门槛,0.188736,-0.00134,99.5533,39.8972,20260510_213038,18.04,回避,交易门禁过滤,,,,,11.78,11.28,4.43,0,WATCH,,,1,-12.730000000000004,29.0462,41.7762,21.41255675563601,26.71499953209807,92.8645,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.2353394773205906,-0.0013400926961929793,99.55330243460234,42.69336400442579
2026-05-08,20260508,300693,300693.SZ,盛弘股份,40.85,40.85,0.0,0.0,43.85,72.64,80.72,48.86,26.92,7.6,,,,,,,,63.2544,,,,,,,,,,,,67.41,83.72,可交易,59.62,观察,60.49,普通观察,V2与强势流动性共振；相对强弱靠前；指数20日涨幅偏高,100.0,1,可买,满足流动性、涨幅、风险门禁,0.196395,-0.077103,74.2992,37.8336,20260510_213038,48.02,谨慎观察,研究建议通过；V2观察以上；模型回撤风险低,,,,,53.11,51.67,2.79,0,,,,1,-35.15,-22.404399999999995,12.745600000000003,17.794802418683943,46.61525930422355,53.9265,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.2772808028985549,-0.07710251533606596,74.29916155464468,42.68672240711
2026-05-08,20260508,300145,300145.SZ,南方泵业,45.3,45.3,0.0,0.0,43.85,58.43,78.77,77.19,23.18,6.95,,,,,,,,60.6722,,,,,,,,,,,,64.22,74.0,观察,58.52,观察,53.53,回避,V2评分较好；相对强弱靠前；指数20日涨幅偏高,100.0,1,可买,满足流动性、涨幅、风险门禁,0.212795,-0.045686,84.7714,40.1134,20260510_213038,43.24,回避,V2观察以上,,,,,5.05,5.06,-0.2,0,,,,1,-24.200000000000003,-15.3722,8.827800000000003,12.246595347823549,42.730417737251294,48.953,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.2548197622478765,-0.04568574826715047,84.77141724428317,42.63489832151507
2026-05-08,20260508,300346,300346.SZ,南大光电,55.31,55.31,0.0,100.0,43.85,61.02,76.81,16.25,28.87,6.75,,,,,,,,51.7863,,,,,,,,,,,,63.84,86.35,观察,56.44,剔除,48.91,回避,强势流动性较好；相对强弱靠前；买点后涨幅偏高,92.36,0,观察,买点后涨幅偏高,0.158727,-0.035158,88.2805,36.8757,20260510_213038,30.85,回避,交易门禁观察,,,,,54.12,47.7,13.46,0,,,,1,-12.189999999999998,3.523700000000005,15.713700000000005,8.245533431096701,47.09038861593733,49.8595,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.25433408872350677,-0.03515839931693818,88.28053356102062,42.6121253575635
2026-05-08,20260508,300084,300084.SZ,海默科技,59.62,59.62,0.0,100.0,43.85,66.51,75.23,64.21,16.7,7.25,,,,,,,,45.6842,,,,,,,,,,,,64.17,85.8,观察,56.17,剔除,35.68,回避,V2评分较好；相对强弱靠前；流动性偏弱,85.45,0,观察,流动性低于门槛；买点后涨幅偏高,0.156985,-0.013872,95.3759,37.768,20260510_213038,24.78,回避,交易门禁观察,,,,,12.13,10.67,13.68,0,,,,1,-12.880000000000004,13.9358,26.815800000000003,13.411363659722802,35.44490090266864,51.781000000000006,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.2375771433220316,-0.013872403513287945,95.3758654955707,42.6035084236575
2026-05-08,20260508,002545,002545.SZ,东方铁塔,50.61,50.61,0.0,100.0,43.85,29.12,66.86,28.87,24.27,6.8,,,,,,,,55.3613,,,,,,,,,,,,63.37,93.17,观察,53.26,剔除,43.78,回避,指数20日涨幅偏高,96.18,0,观察,买点后涨幅偏高,0.166152,-0.020598,93.1341,37.2542,20260510_213038,28.17,回避,交易门禁观察,,,,,25.08,22.65,10.73,0,,,,1,-17.39,-4.7513000000000005,12.6387,8.988174540101753,40.28265383511866,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.25352494792867564,-0.02059775244992483,93.13408251669172,42.4966092532243
2026-05-08,20260508,688556,688556.SH,高测股份,53.8,53.8,0.0,0.0,90.58,81.62,61.15,84.47,24.63,6.55,,,,,,,,44.7572,,,,,,,,,,,,61.3,86.91,观察,61.27,观察,55.34,回避,V2评分较好；指数20日涨幅偏高,100.0,1,可买,满足流动性、涨幅、风险门禁,0.18971,-0.054183,81.9389,38.9909,20260510_213038,43.8,回避,V2观察以上,,,,,14.98,14.43,3.81,0,,,,1,-11.700000000000005,9.0428,20.742800000000003,10.399727429761482,38.808819873837955,87.444,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.24644932103134398,-0.054183285453706966,81.93890484876434,42.39529498919529
2026-05-08,20260508,000066,000066.SZ,中国长城,62.16,62.16,0.0,100.0,43.85,93.63,98.0,3.34,29.49,7.15,,,,,,,,48.0469,,,,,,,,,,,,57.68,40.0,等待,50.71,剔除,48.09,回避,强势流动性较好；相对强弱靠前；买点后涨幅偏高,72.0,0,过滤,买点后涨幅偏高,0.121915,0.1,100.0,34.9924,20260510_213038,20.05,回避,交易门禁过滤,,,,,23.09,15.39,50.03,0,WATCH,,,1,-9.340000000000003,14.113099999999996,23.4531,11.80722300980774,53.75890623887357,61.273,1,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.24396375558466346,0.1,100.0,42.315325335079805
2026-05-08,20260508,000980,000980.SZ,众泰汽车,52.44,52.44,0.0,100.0,43.85,29.12,85.18,32.76,23.67,6.95,,,,,,,,34.4174,,,,,,,,,,,,60.47,81.8,观察,53.7,剔除,42.64,回避,相对强弱靠前；买点后涨幅偏高；指数20日涨幅偏高,89.81,0,观察,买点后涨幅偏高,0.154308,-0.013623,95.4589,37.0023,20260510_213038,27.33,回避,交易门禁观察,,,,,2.64,2.29,15.28,0,,,,1,-17.060000000000002,18.022599999999997,35.0826,17.54350085511251,44.90223379744042,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.24271617049483463,-0.013623210575074263,95.45892980830858,42.30680970093636
2026-05-08,20260508,600135,600135.SH,乐凯胶片,52.35,52.35,0.0,100.0,43.85,29.12,82.3,34.65,20.06,6.95,,,,,,,,49.7226,,,,,,,,,,,,64.24,85.66,观察,54.81,剔除,47.75,回避,相对强弱靠前；指数20日涨幅偏高,100.0,1,可买,满足流动性、涨幅、风险门禁,0.193674,-0.030894,89.702,38.7782,20260510_213038,35.23,回避,共振不足,,,,,11.82,11.43,3.41,0,,,,1,-17.15,2.6274000000000015,19.7774,10.740664795688083,40.63173636457098,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.25236597406811,-0.03089389433719114,89.70203522093628,42.299763727227045
2026-05-08,20260508,002466,002466.SZ,天齐锂业,52.95,52.95,0.0,100.0,43.85,29.12,90.87,21.15,29.81,6.85,,,,,,,,57.7219,,,,,,,,,,,,56.75,40.0,等待,47.2,剔除,45.56,回避,强势流动性较好；相对强弱靠前；买点后涨幅偏高,72.0,0,过滤,买点后涨幅偏高,0.127126,0.062162,100.0,34.4275,20260510_213038,18.39,回避,交易门禁过滤,,,,,76.05,54.2,40.31,0,,,,1,-15.549999999999995,-4.771899999999995,10.778100000000002,7.965979425239142,52.0464667388671,38.694500000000005,1,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.2569428654136856,0.062161854648449644,100.0,42.21657192482114
2026-05-08,20260508,300943,300943.SZ,春晖智控,43.87,43.87,0.0,0.0,43.85,82.04,84.76,61.29,22.11,8.35,,,,,,,,56.0985,,,,,,,,,,,,69.45,88.84,可交易,61.21,观察,55.2,回避,V2评分较好；相对强弱靠前；指数20日涨幅偏高,100.0,1,可买,满足流动性、涨幅、风险门禁,0.184911,-0.073697,75.4343,37.7123,20260510_213038,43.55,回避,V2观察以上,,,,,32.75,31.36,4.43,0,,,,1,-39.63,-12.228500000000004,27.4015,20.29332942331872,43.290225224639336,57.2165,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.25971339703847457,-0.07369701754949629,75.43432748350124,42.20045294483366
2026-05-08,20260508,002458,002458.SZ,益生股份,49.6,49.6,0.0,100.0,43.85,29.12,81.56,12.6,17.97,7.55,,,,,,,,46.7344,,,,,,,,,,,,63.02,68.16,观察,51.04,剔除,30.86,回避,相对强弱靠前；流动性偏弱；买点后涨幅偏高,77.29,0,过滤,流动性低于门槛；买点后涨幅偏高,0.143247,0.018698,100.0,36.3548,20260510_213038,13.11,回避,交易门禁过滤,,,,,11.55,9.52,21.32,0,,,,1,-25.9,2.8656000000000006,28.7656,15.84551149232278,38.283589173430435,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.2393145026898668,0.018697629506168226,100.0,42.11887016139201
2026-05-08,20260508,300407,300407.SZ,凯发电气,66.49,66.49,0.0,100.0,43.85,89.04,59.42,91.54,11.31,7.55,,,,,,,,56.8517,,,,,,,,,,,,66.49,85.44,可交易,55.94,剔除,35.23,回避,V2评分较好；流动性偏弱；指数20日涨幅偏高,82.62,0,过滤,流动性低于门槛,0.184013,-0.021184,92.9388,38.9666,20260510_213038,17.48,回避,交易门禁过滤,,,,,13.62,13.18,3.34,0,WATCH,,,1,-9.010000000000003,9.638299999999994,18.6483,9.325913894269735,25.923738156369343,59.6665,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.23557814255852938,-0.02118373916418259,92.93875361193913,42.06050159530263
