trade_date,signal_date,nav,equity,cash,position_ratio,position_count,locked_value,in_risk
2025-10-20,2025-10-17,0.791914,395957.09,243984.09,0.4,5,151973.0,True
2025-10-21,2025-10-20,0.790444,395222.07,240942.07,0.4,5,154280.0,True
2025-10-22,2025-10-21,0.791022,395511.07,240942.07,0.4,5,154569.0,True
2025-10-23,2025-10-22,0.785998,392999.07,240942.07,0.4,5,152057.0,True
2025-10-24,2025-10-23,0.799344,399672.07,240942.07,0.4,5,158730.0,True
2025-10-27,2025-10-24,0.807896,403948.07,240942.07,0.4,5,163006.0,True
2025-10-28,2025-10-27,0.808558,404279.07,240942.07,0.4,5,163337.0,True
2025-10-29,2025-10-28,0.80517,402584.78,259192.78,0.4,5,143392.0,True
2025-10-30,2025-10-29,0.801063,400531.33,268640.33,0.4,4,131891.0,True
2025-10-31,2025-10-30,0.793207,396603.64,281328.64,0.4,3,115275.0,True
2025-11-03,2025-10-31,0.792776,396388.15,243155.15,0.4,5,153233.0,True
2025-11-04,2025-11-03,0.801726,400863.23,243318.23,0.4,5,157545.0,True
2025-11-05,2025-11-04,0.806642,403321.23,243318.23,0.4,5,160003.0,True
2025-11-06,2025-11-05,0.801244,400622.23,243318.23,0.4,5,157304.0,True
2025-11-07,2025-11-06,0.814946,407473.23,243318.23,0.4,5,164155.0,True
2025-11-10,2025-11-07,0.82025,410125.23,243318.23,0.4,5,166807.0,True
2025-11-11,2025-11-10,0.822908,411454.23,243318.23,0.4,5,168136.0,True
2025-11-12,2025-11-11,0.823817,411908.39,249325.39,0.4,5,162583.0,True
2025-11-13,2025-11-12,0.849411,424705.39,249325.39,0.4,5,175380.0,True
2025-11-14,2025-11-13,0.842693,421346.39,249325.39,0.4,5,172021.0,True
2025-11-17,2025-11-14,0.843334,421666.82,267298.82,0.4,4,154368.0,True
2025-11-18,2025-11-17,0.828001,414000.71,276401.71,0.4,5,137599.0,True
2025-11-19,2025-11-18,0.83093,415464.91,252647.91,0.4,5,162817.0,True
2025-11-20,2025-11-19,0.820352,410175.91,252647.91,0.4,5,157528.0,True
2025-11-21,2025-11-20,0.798155,399077.55,242508.55,0.4,5,156569.0,True
2025-11-24,2025-11-21,0.780913,390456.55,242508.55,0.4,5,147948.0,True
2025-11-25,2025-11-24,0.789499,394749.55,242508.55,0.4,5,152241.0,True
2025-11-26,2025-11-25,0.788925,394462.71,251921.71,0.4,5,142541.0,True
2025-11-27,2025-11-26,0.786601,393300.71,251921.71,0.4,5,141379.0,True
2025-11-28,2025-11-27,0.801065,400532.71,251921.71,0.4,5,148611.0,True
2025-12-01,2025-11-28,0.79402,397009.79,242520.79,0.4,5,154489.0,True
2025-12-02,2025-12-01,0.786781,393390.69,245570.69,0.4,5,147820.0,True
2025-12-03,2025-12-02,0.774607,387303.69,245570.69,0.4,5,141733.0,True
2025-12-04,2025-12-03,0.768639,384319.69,245570.69,0.4,5,138749.0,True
2025-12-05,2025-12-04,0.776999,388499.42,233281.42,0.4,5,155218.0,True
2025-12-08,2025-12-05,0.782559,391279.42,233281.42,0.4,5,157998.0,True
2025-12-09,2025-12-08,0.776557,388278.42,233281.42,0.4,5,154997.0,True
2025-12-10,2025-12-09,0.782722,391360.77,249993.77,0.4,4,141367.0,True
2025-12-11,2025-12-10,0.771556,385777.77,249993.77,0.4,4,135784.0,True
2025-12-12,2025-12-11,0.776932,388465.77,249993.77,0.4,4,138472.0,True
2025-12-15,2025-12-12,0.772769,386384.5,274335.5,0.4,3,112049.0,True
2025-12-16,2025-12-15,0.76672,383360.18,261431.18,0.4,4,121929.0,True
2025-12-17,2025-12-16,0.780589,390294.59,232622.59,0.4,5,157672.0,True
2025-12-18,2025-12-17,0.778793,389396.59,232622.59,0.4,5,156774.0,True
2025-12-19,2025-12-18,0.773081,386540.65,239096.65,0.4,5,147444.0,True
2025-12-22,2025-12-19,0.781189,390594.65,239096.65,0.4,5,151498.0,True
2025-12-23,2025-12-22,0.790863,395431.65,239096.65,0.4,5,156335.0,True
2025-12-24,2025-12-23,0.789197,394598.65,239096.65,0.4,5,155502.0,True
2025-12-25,2025-12-24,0.793593,396796.65,239096.65,0.4,5,157700.0,True
2025-12-26,2025-12-25,0.794183,397091.65,239096.65,0.4,5,157995.0,True
2025-12-29,2025-12-26,0.798681,399340.65,239096.65,0.4,5,160244.0,True
2025-12-30,2025-12-29,0.802003,401001.5,247299.5,0.4,5,153702.0,True
2025-12-31,2025-12-30,0.811766,405883.19,241905.19,0.4,5,163978.0,True
2026-01-05,2025-12-31,0.820774,410387.19,241905.19,0.4,5,168482.0,True
2026-01-06,2026-01-05,0.832937,416468.31,248638.31,0.4,5,167830.0,True
2026-01-07,2026-01-06,0.836985,418492.31,248638.31,0.4,5,169854.0,True
2026-01-08,2026-01-07,0.849309,424654.31,248638.31,0.4,5,176016.0,True
2026-01-09,2026-01-08,0.871633,435816.31,248638.31,0.4,5,187178.0,True
2026-01-12,2026-01-09,0.913229,456614.31,248638.31,0.4,5,207976.0,True
2026-01-13,2026-01-12,0.920969,460484.31,248638.31,0.4,5,211846.0,True
2026-01-14,2026-01-13,0.940333,470166.31,248638.31,0.4,5,221528.0,True
2026-01-15,2026-01-14,0.90063,450315.12,287733.12,0.4,4,162582.0,True
2026-01-16,2026-01-15,0.86784,433919.82,272779.82,0.4,5,161140.0,True
2026-01-19,2026-01-16,0.8696,434799.82,272779.82,0.4,5,162020.0,True
2026-01-20,2026-01-19,0.883324,441662.13,279266.13,0.4,5,162396.0,True
2026-01-21,2026-01-20,0.882352,441176.13,279266.13,0.4,5,161910.0,True
2026-01-22,2026-01-21,0.883224,441612.13,279266.13,0.4,5,162346.0,True
2026-01-23,2026-01-22,0.883452,441726.13,279266.13,0.4,5,162460.0,True
2026-01-26,2026-01-23,0.885596,442798.13,279266.13,0.4,5,163532.0,True
2026-01-27,2026-01-26,0.891188,445594.13,279266.13,0.4,5,166328.0,True
2026-01-28,2026-01-27,0.892424,446212.13,279266.13,0.4,5,166946.0,True
2026-01-29,2026-01-28,0.889067,444533.32,273381.32,0.4,5,171152.0,True
2026-01-30,2026-01-29,0.881055,440527.27,270609.27,0.4,5,169918.0,True
2026-02-02,2026-01-30,0.847983,423991.27,270609.27,0.4,5,153382.0,True
2026-02-03,2026-02-02,0.826348,413173.86,269665.86,0.4,5,143508.0,True
2026-02-04,2026-02-03,0.825448,412723.86,269665.86,0.4,5,143058.0,True
2026-02-05,2026-02-04,0.810464,405231.86,269665.86,0.4,5,135566.0,True
2026-02-06,2026-02-05,0.809304,404651.86,269665.86,0.4,5,134986.0,True
2026-02-09,2026-02-06,0.831924,415961.86,269665.86,0.4,5,146296.0,True
2026-02-10,2026-02-09,0.828276,414137.86,269665.86,0.4,5,144472.0,True
2026-02-11,2026-02-10,0.832872,416435.86,269665.86,0.4,5,146770.0,True
2026-02-12,2026-02-11,0.848028,424014.23,270994.23,0.4,5,153020.0,True
2026-02-13,2026-02-12,0.845399,422699.39,294587.39,0.4,4,128112.0,True
2026-02-24,2026-02-13,0.840606,420303.19,276460.19,0.4,5,143843.0,True
2026-02-25,2026-02-24,0.904317,452158.26,269477.26,0.4,5,182681.0,True
2026-02-26,2026-02-25,0.928655,464327.26,269477.26,0.4,5,194850.0,True
2026-02-27,2026-02-26,0.948025,474012.26,269477.26,0.4,5,204535.0,True
2026-03-02,2026-02-27,0.954589,477294.26,269477.26,0.4,5,207817.0,True
2026-03-03,2026-03-02,0.923285,461642.26,269477.26,0.4,5,192165.0,True
2026-03-04,2026-03-03,0.937385,468692.26,269477.26,0.4,5,199215.0,True
2026-03-05,2026-03-04,0.929693,464846.26,269477.26,0.4,5,195369.0,True
2026-03-06,2026-03-05,0.94571,472854.92,284351.92,0.4,4,188503.0,True
2026-03-09,2026-03-06,0.945739,472869.41,306731.41,0.4,4,166138.0,True
2026-03-10,2026-03-09,0.95801,479005.0,304519.0,0.4,4,174486.0,True
2026-03-11,2026-03-10,0.949052,474525.76,318535.76,0.4,5,155990.0,True
2026-03-12,2026-03-11,0.942048,471023.76,318535.76,0.4,5,152488.0,True
2026-03-13,2026-03-12,0.948644,474321.76,318535.76,0.4,5,155786.0,True
2026-03-16,2026-03-13,0.966524,483261.76,318535.76,0.4,5,164726.0,True
2026-03-17,2026-03-16,0.961564,480781.76,318535.76,0.4,5,162246.0,True
2026-03-18,2026-03-17,0.984896,492447.76,318535.76,0.4,5,173912.0,True
2026-03-19,2026-03-18,0.964112,482055.76,318535.76,0.4,5,163520.0,True
2026-03-20,2026-03-19,0.950128,475064.19,295518.19,0.4,5,179546.0,True
2026-03-23,2026-03-20,0.93091,465455.23,306195.23,0.4,4,159260.0,True
2026-03-24,2026-03-23,0.944983,472491.61,290670.61,0.4,4,181821.0,True
2026-03-25,2026-03-24,0.94533,472665.17,322985.17,0.4,4,149680.0,True
2026-03-26,2026-03-25,0.948372,474186.17,322985.17,0.4,4,151201.0,True
2026-03-27,2026-03-26,0.95849,479244.85,288454.85,0.4,5,190790.0,True
2026-03-30,2026-03-27,0.95508,477539.85,288454.85,0.4,5,189085.0,True
2026-03-31,2026-03-30,0.958612,479305.85,288454.85,0.4,5,190851.0,True
2026-04-01,2026-03-31,0.970452,485225.85,288454.85,0.4,5,196771.0,True
2026-04-02,2026-04-01,0.96724,483619.85,288454.85,0.4,5,195165.0,True
2026-04-03,2026-04-02,0.9599,479949.91,294585.91,0.4,5,185364.0,True
2026-04-07,2026-04-03,0.96226,481129.91,294585.91,0.4,5,186544.0,True
2026-04-08,2026-04-07,0.972178,486089.03,294920.03,0.4,5,191169.0,True
2026-04-09,2026-04-08,0.984486,492243.23,296381.23,0.4,5,195862.0,True
2026-04-10,2026-04-09,0.982984,491492.23,296381.23,0.4,5,195111.0,True
2026-04-13,2026-04-10,0.973927,486963.73,309965.73,0.4,5,176998.0,True
2026-04-14,2026-04-13,0.976233,488116.73,309965.73,0.4,5,178151.0,True
2026-04-15,2026-04-14,0.973731,486865.73,309965.73,0.4,5,176900.0,True
2026-04-16,2026-04-15,0.957709,478854.73,309965.73,0.4,5,168889.0,True
2026-04-17,2026-04-16,0.964517,482258.73,309965.73,0.4,5,172293.0,True
2026-04-20,2026-04-17,0.975912,487956.05,293663.05,0.4,5,194293.0,True
2026-04-21,2026-04-20,0.974112,487056.05,293663.05,0.4,5,193393.0,True
2026-04-22,2026-04-21,0.98817,494084.87,293083.87,0.4,5,201001.0,True
2026-04-23,2026-04-22,0.984438,492219.01,298497.01,0.4,5,193722.0,True
2026-04-24,2026-04-23,0.976794,488397.01,298497.01,0.4,5,189900.0,True
2026-04-27,2026-04-24,0.977099,488549.51,324487.51,0.4,4,164062.0,True
2026-04-28,2026-04-27,0.973501,486750.31,300211.31,0.4,5,186539.0,True
2026-04-29,2026-04-28,0.983661,491830.31,300211.31,0.4,5,191619.0,True
2026-04-30,2026-04-29,0.972265,486132.31,300211.31,0.4,5,185921.0,True
2026-05-06,2026-04-30,0.985025,492512.31,300211.31,0.4,5,192301.0,True
2026-05-07,2026-05-06,0.988186,494092.82,303069.82,0.4,5,191023.0,True
2026-05-08,2026-05-07,0.980162,490080.82,303069.82,0.4,5,187011.0,True
2026-05-11,2026-05-08,0.9709,485450.07,303175.07,0.4,5,182275.0,True
2026-05-12,2026-05-11,0.973636,486817.91,314854.91,0.4,5,171963.0,True
2026-05-13,2026-05-12,0.980968,490483.91,314854.91,0.4,5,175629.0,True
2026-05-14,2026-05-13,0.966058,483028.91,314854.91,0.4,5,168174.0,True
2026-05-15,2026-05-14,0.965827,482913.69,295469.69,0.4,5,187444.0,True
2026-05-18,2026-05-15,0.976723,488361.69,295469.69,0.4,5,192892.0,True
2026-05-19,2026-05-18,0.987609,493804.69,295469.69,0.4,5,198335.0,True
2026-05-20,2026-05-19,0.989943,494971.69,295469.69,0.4,5,199502.0,True
2026-05-21,2026-05-20,0.994851,497425.69,328774.69,0.4,4,168651.0,True
2026-05-22,2026-05-21,1.014039,507019.69,328774.69,0.4,4,178245.0,True
2026-05-25,2026-05-22,1.042997,521498.49,327746.49,0.4,4,193752.0,True
2026-05-26,2026-05-25,1.061109,530554.57,369147.57,0.4,4,161407.0,True
2026-05-27,2026-05-26,1.068679,534339.57,369147.57,0.4,4,165192.0,True
2026-05-28,2026-05-27,1.071313,535656.57,369147.57,0.4,4,166509.0,True
2026-05-29,2026-05-28,1.067123,533561.42,232563.42,0.6,5,300998.0,False
2026-06-01,2026-05-29,1.036465,518232.41,216531.41,0.6,5,301701.0,False
2026-06-02,2026-06-01,1.058731,529365.64,208839.64,0.6,5,320526.0,False
2026-06-03,2026-06-02,1.064154,532076.8,225979.8,0.6,5,306097.0,False
2026-06-04,2026-06-03,1.076264,538131.8,225979.8,0.6,5,312152.0,False
2026-06-05,2026-06-04,1.05825,529124.8,225979.8,0.6,5,303145.0,False
2026-06-08,2026-06-05,1.038603,519301.6,247563.6,0.6,4,271738.0,False
2026-06-09,2026-06-08,1.067323,533661.48,248631.48,0.6,4,285030.0,False
2026-06-10,2026-06-09,1.061703,530851.48,248631.48,0.6,4,282220.0,False
2026-06-11,2026-06-10,1.085891,542945.39,213822.39,0.6,5,329123.0,False
2026-06-12,2026-06-11,1.083509,541754.63,224382.63,0.6,5,317372.0,False
2026-06-15,2026-06-12,1.120515,560257.63,224382.63,0.6,5,335875.0,False
2026-06-16,2026-06-15,1.147133,573566.63,224382.63,0.6,5,349184.0,False
2026-06-17,2026-06-16,1.151955,575977.3,228816.3,0.6,5,347161.0,False
2026-06-18,2026-06-17,1.169099,584549.3,228816.3,0.6,5,355733.0,False
2026-06-22,2026-06-18,1.194737,597368.3,228816.3,0.6,5,368552.0,False
2026-06-23,2026-06-22,1.002799,501399.3,228816.3,0.6,5,272583.0,False
2026-06-24,2026-06-23,1.042546,521272.79,201449.79,0.6,6,319823.0,False
2026-06-25,2026-06-24,1.03736,518679.79,201449.79,0.6,6,317230.0,False
2026-06-26,2026-06-25,1.159897,579948.75,243752.75,0.6,5,336196.0,False
2026-06-29,2026-06-26,1.167944,583971.86,319963.86,0.6,4,264008.0,False
2026-06-30,2026-06-29,1.20153,600765.11,238903.11,0.6,5,361862.0,False
