strategy,symbol,name,industry,recommendation_count,first_recommendation,last_recommendation,average_rank,completed_trade_count,cumulative_net_pnl,average_net_return,win_rate,best_trade_return,worst_trade_return,max_loss_amount,total_cost
adaptive_market_style,000001,平安银行,银行,13,2023-01-04,2025-05-16,2.8461538461538463,1.0,3428.1730775000046,0.049158667470162926,1.0,0.049158667470162926,0.049158667470162926,3428.1730775000046,107.2569225
adaptive_market_style,000002,万科Ａ,全国地产,12,2023-04-07,2024-06-05,2.8333333333333335,1.0,-1572.1697499999982,-0.06492544910179633,0.0,-0.06492544910179633,-0.06492544910179633,-1572.1697499999982,35.16975
adaptive_market_style,000021,深科技,元器件,7,2024-06-06,2024-06-18,3.4285714285714284,,,,,,,,
adaptive_market_style,000032,深桑达Ａ,建筑工程,1,2025-08-28,2025-08-28,4.0,,,,,,,,
adaptive_market_style,000034,神州数码,软件服务,2,2025-05-06,2025-05-07,4.5,,,,,,,,
adaptive_market_style,000062,深圳华强,元器件,5,2024-09-13,2026-04-28,3.2,1.0,3146.397719999995,0.06264050962941245,1.0,0.06264050962941245,0.06264050962941245,3146.397719999995,77.76228
adaptive_market_style,000063,中兴通讯,通信设备,41,2024-03-08,2025-08-22,2.292682926829268,7.0,-18055.450380000006,-0.06846010310434532,0.14285714285714285,0.003397483678826156,-0.12477520603515758,-7451.1697849999955,329.29038
adaptive_market_style,000066,中国长城,IT设备,9,2023-02-03,2024-11-29,2.888888888888889,1.0,332.4825000000035,0.005719145093317338,1.0,0.005719145093317338,0.005719145093317338,332.4825000000035,87.5175
adaptive_market_style,000099,中信海直,空运,7,2024-08-02,2024-11-01,3.142857142857143,,,,,,,,
adaptive_market_style,000100,TCL科技,元器件,5,2023-10-17,2025-07-02,2.8,,,,,,,,
adaptive_market_style,000153,丰原药业,化学制药,1,2026-04-15,2026-04-15,1.0,,,,,,,,
adaptive_market_style,000158,常山北明,软件服务,7,2023-03-28,2025-05-07,3.4285714285714284,1.0,-6002.103000000008,-0.03840411931818187,0.0,-0.03840411931818187,-0.03840411931818187,-6002.103000000008,230.10299999999998
adaptive_market_style,000333,美的集团,家用电器,12,2023-06-02,2025-07-31,2.3333333333333335,1.0,5903.9106249999995,0.028819481800885605,1.0,0.028819481800885605,0.028819481800885605,5903.9106249999995,311.949375
adaptive_market_style,000338,潍柴动力,汽车配件,6,2024-01-03,2026-01-26,3.1666666666666665,1.0,-181.2991350000142,-0.0021713995137864067,0.0,-0.0021713995137864067,-0.0021713995137864067,-181.2991350000142,125.19913499999998
adaptive_market_style,000425,徐工机械,工程机械,2,2024-02-05,2024-02-06,5.0,,,,,,,,
adaptive_market_style,000559,万向钱潮,汽车配件,3,2025-12-26,2025-12-31,2.6666666666666665,1.0,7427.7805,0.38925586940572265,1.0,0.38925586940572265,0.38925586940572265,7427.7805,34.219500000000004
adaptive_market_style,000612,焦作万方,铝,2,2024-04-15,2024-04-19,4.0,1.0,963.4157800000011,0.01814084400428943,1.0,0.01814084400428943,0.01814084400428943,963.4157800000011,80.44422
adaptive_market_style,000617,中油资本,多元金融,5,2023-05-08,2025-07-14,2.6,,,,,,,,
adaptive_market_style,000625,长安汽车,汽车整车,42,2023-11-28,2025-10-17,2.1904761904761907,11.0,-21758.650794999994,-0.10742697139591556,0.0,-0.0050476664040960215,-0.21221741935483873,-8668.872169999997,328.650795
adaptive_market_style,000630,铜陵有色,铜,4,2025-09-01,2026-01-30,3.75,,,,,,,,
adaptive_market_style,000657,中钨高新,小金属,11,2025-07-25,2026-04-20,2.5454545454545454,1.0,-2777.173749999999,-0.11497779870828846,0.0,-0.11497779870828846,-0.11497779870828846,-2777.173749999999,34.17375
adaptive_market_style,000681,视觉中国,互联网,6,2023-06-13,2024-03-25,1.5,1.0,-7687.541400000003,-0.16110211063060742,0.0,-0.16110211063060742,-0.16110211063060742,-7687.541400000003,65.8614
adaptive_market_style,000716,黑芝麻,食品,2,2023-01-04,2023-01-12,3.0,1.0,-2751.2581499999997,-0.03947486780173165,0.0,-0.03947486780173165,-0.03947486780173165,-2751.2581499999997,102.55815
adaptive_market_style,000725,京东方Ａ,元器件,8,2023-01-06,2025-08-14,4.0,1.0,740.4020199999967,0.013143411554525423,1.0,0.013143411554525423,0.013143411554525423,740.4020199999967,85.11798000000002
adaptive_market_style,000737,北方铜业,铜,1,2026-01-30,2026-01-30,5.0,,,,,,,,
adaptive_market_style,000766,通化金马,化学制药,3,2023-11-15,2025-06-19,3.0,,,,,,,,
adaptive_market_style,000767,晋控电力,火力发电,1,2026-06-02,2026-06-02,2.0,,,,,,,,
adaptive_market_style,000776,广发证券,证券,1,2024-09-30,2024-09-30,5.0,,,,,,,,
adaptive_market_style,000791,甘肃能源,水力发电,1,2026-06-03,2026-06-03,2.0,,,,,,,,
adaptive_market_style,000792,盐湖股份,农药化肥,1,2026-01-13,2026-01-13,4.0,,,,,,,,
adaptive_market_style,000807,云铝股份,铝,3,2023-01-11,2023-04-17,3.3333333333333335,,,,,,,,
adaptive_market_style,000821,ST京机,电气设备,3,2023-02-01,2023-07-03,3.6666666666666665,,,,,,,,
adaptive_market_style,000829,天音控股,其他商业,1,2024-10-23,2024-10-23,5.0,,,,,,,,
adaptive_market_style,000831,中国稀土,小金属,1,2025-01-14,2025-01-14,2.0,1.0,-2423.0672500000037,-0.03570001694340907,0.0,-0.03570001694340907,-0.03570001694340907,-2423.0672500000037,100.06725000000002
adaptive_market_style,000833,粤桂股份,综合类,4,2025-11-13,2025-11-18,3.25,1.0,-3500.9764999999984,-0.1152395161290322,0.0,-0.1152395161290322,-0.1152395161290322,-3500.9764999999984,42.9765
adaptive_market_style,000858,五粮液,白酒,22,2023-01-18,2025-05-19,2.5,3.0,-2727.8046125,-0.032991274097092065,0.0,-0.017012619584318794,-0.047596398992730875,-1612.54917,126.5146125
adaptive_market_style,000887,中鼎股份,汽车配件,3,2025-02-24,2025-02-26,2.0,,,,,,,,
adaptive_market_style,000895,双汇发展,食品,1,2024-02-08,2024-02-08,3.0,,,,,,,,
adaptive_market_style,000901,航天科技,汽车配件,1,2024-08-08,2024-08-08,3.0,,,,,,,,
adaptive_market_style,000933,神火股份,铝,3,2024-09-20,2026-03-09,4.0,,,,,,,,
adaptive_market_style,000936,华西股份,化纤,1,2023-08-08,2023-08-08,3.0,,,,,,,,
adaptive_market_style,000938,紫光股份,IT设备,12,2023-02-10,2025-02-13,3.1666666666666665,1.0,726.5244749999965,0.009055905086342889,1.0,0.009055905086342889,0.009055905086342889,726.5244749999965,120.97552500000002
adaptive_market_style,000960,锡业股份,小金属,3,2026-03-02,2026-03-04,3.0,,,,,,,,
adaptive_market_style,000975,山金国际,黄金,1,2025-04-23,2025-04-23,4.0,,,,,,,,
adaptive_market_style,000977,浪潮信息,IT设备,85,2023-02-07,2025-09-25,3.011764705882353,13.0,16319.94812,-0.002616128500650368,0.38461538461538464,0.36319887463499456,-0.17198679260542443,-5519.164949999995,521.77188
adaptive_market_style,000988,华工科技,专用机械,19,2023-04-21,2026-03-31,3.4210526315789473,1.0,5331.311249999999,0.10042971178298953,1.0,0.10042971178298953,0.10042971178298953,5331.311249999999,83.68875000000001
adaptive_market_style,001215,千味央厨,食品,1,2026-03-20,2026-03-20,2.0,,,,,,,,
adaptive_market_style,001309,德明利,半导体,11,2024-03-22,2026-04-01,1.7272727272727273,1.0,5179.367030000002,0.19318622145352732,1.0,0.19318622145352732,0.19318622145352732,5179.367030000002,44.13297000000001
adaptive_market_style,001696,宗申动力,摩托车,5,2024-08-02,2024-08-08,1.4,,,,,,,,
adaptive_market_style,001896,豫能控股,火力发电,1,2026-04-21,2026-04-21,1.0,,,,,,,,
adaptive_market_style,002008,大族激光,专用机械,1,2025-08-26,2025-08-26,4.0,,,,,,,,
adaptive_market_style,002025,航天电器,元器件,1,2026-01-09,2026-01-09,5.0,,,,,,,,
adaptive_market_style,002027,分众传媒,广告包装,2,2023-10-20,2025-08-11,3.0,,,,,,,,
adaptive_market_style,002038,双鹭药业,生物制药,3,2023-11-23,2023-11-27,2.0,1.0,-4420.349249999999,-0.1377603019891078,0.0,-0.1377603019891078,-0.1377603019891078,-4420.349249999999,44.849250000000005
adaptive_market_style,002044,美年健康,医疗保健,1,2026-01-15,2026-01-15,1.0,1.0,-2453.8777499999987,-0.0627317470664928,0.0,-0.0627317470664928,-0.0627317470664928,-2453.8777499999987,56.87775
adaptive_market_style,002049,紫光国微,半导体,1,2026-05-06,2026-05-06,1.0,,,,,,,,
adaptive_market_style,002050,三花智控,家用电器,5,2024-07-03,2026-05-08,3.4,,,,,,,,
adaptive_market_style,002051,中工国际,建筑工程,1,2023-04-18,2023-04-18,5.0,,,,,,,,
adaptive_market_style,002065,东华软件,软件服务,2,2025-02-21,2025-05-09,3.5,,,,,,,,
adaptive_market_style,002074,国轩高科,电气设备,3,2025-05-22,2025-09-09,4.0,1.0,-2406.150999999997,-0.04755239130434777,0.0,-0.04755239130434777,-0.04755239130434777,-2406.150999999997,74.151
adaptive_market_style,002077,大港股份,半导体,1,2026-03-18,2026-03-18,1.0,,,,,,,,
adaptive_market_style,002080,中材科技,玻璃,5,2025-10-28,2025-12-24,3.4,1.0,-2118.573000000002,-0.09887860543265202,0.0,-0.09887860543265202,-0.09887860543265202,-2118.573000000002,30.572999999999997
adaptive_market_style,002085,万丰奥威,汽车配件,22,2024-03-19,2024-08-07,2.4545454545454546,6.0,-32785.2091275,-0.14083916251148565,0.0,-0.047775864926318065,-0.21978822177675636,-19772.164417500004,287.91912749999995
adaptive_market_style,002104,恒宝股份,通信设备,3,2025-06-27,2025-08-15,3.0,,,,,,,,
adaptive_market_style,002120,韵达股份,仓储物流,1,2025-08-20,2025-08-20,1.0,,,,,,,,
adaptive_market_style,002126,银轮股份,汽车配件,2,2025-02-24,2025-07-17,3.0,,,,,,,,
adaptive_market_style,002129,TCL中环,电气设备,1,2023-06-01,2023-06-01,2.0,,,,,,,,
adaptive_market_style,002130,沃尔核材,电气设备,8,2024-10-18,2025-05-15,3.125,1.0,-3951.287437499996,-0.07367887294069378,0.0,-0.07367887294069378,-0.07367887294069378,-3951.287437499996,77.5374375
adaptive_market_style,002131,利欧股份,互联网,7,2024-12-20,2026-01-15,3.4285714285714284,1.0,-115.7544375,-0.0043341547318169055,0.0,-0.0043341547318169055,-0.0043341547318169055,-115.7544375,40.0044375
adaptive_market_style,002142,宁波银行,银行,1,2024-09-24,2024-09-24,3.0,,,,,,,,
adaptive_market_style,002149,西部材料,小金属,1,2026-04-01,2026-04-01,4.0,,,,,,,,
adaptive_market_style,002150,正泰电源,机械基件,2,2023-01-12,2023-01-13,4.5,,,,,,,,
adaptive_market_style,002151,北斗星通,通信设备,5,2023-11-03,2025-12-29,2.4,1.0,-780.516800000001,-0.043390368712909876,0.0,-0.043390368712909876,-0.043390368712909876,-780.516800000001,26.416800000000002
adaptive_market_style,002152,广电运通,IT设备,1,2023-03-27,2023-03-27,3.0,,,,,,,,
adaptive_market_style,002153,石基信息,软件服务,1,2023-03-31,2023-03-31,2.0,,,,,,,,
adaptive_market_style,002155,湖南黄金,黄金,9,2023-02-01,2025-04-23,2.6666666666666665,3.0,1561.734145000003,0.05912430392399807,0.6666666666666666,0.16608345175136607,-0.04948081506727247,-2798.8288649999945,172.48585500000002
adaptive_market_style,002156,通富微电,半导体,17,2024-04-29,2026-04-30,3.235294117647059,2.0,16318.616187500002,0.08252646492852689,0.5,0.196345998820291,-0.03129306896323722,-1656.4673124999988,229.13381250000003
adaptive_market_style,002173,创新医疗,医疗保健,4,2025-08-12,2025-08-15,4.25,,,,,,,,
adaptive_market_style,002174,游族网络,互联网,1,2023-04-21,2023-04-21,2.0,,,,,,,,
adaptive_market_style,002181,粤传媒,出版业,1,2026-05-07,2026-05-07,4.0,,,,,,,,
adaptive_market_style,002185,华天科技,半导体,5,2024-10-31,2026-05-22,3.4,,,,,,,,
adaptive_market_style,002190,成飞集成,汽车配件,1,2025-08-26,2025-08-26,5.0,,,,,,,,
adaptive_market_style,002195,岩山科技,软件服务,19,2023-11-21,2025-05-07,3.0526315789473686,2.0,-9771.673999999995,-0.05979308836683148,0.0,-0.016194852941176344,-0.10339132379248663,-8784.954000000003,211.67399999999998
adaptive_market_style,002202,金风科技,电气设备,1,2026-03-16,2026-03-16,3.0,,,,,,,,
adaptive_market_style,002213,大为股份,半导体,1,2026-05-08,2026-05-08,2.0,,,,,,,,
adaptive_market_style,002222,福晶科技,元器件,10,2023-03-30,2023-11-16,2.7,2.0,-15830.34329750001,-0.07089457125769479,0.5,0.0048247447303994715,-0.14661388724578905,-16135.76729750001,248.35329750000005
adaptive_market_style,002229,鸿博股份,广告包装,7,2023-04-27,2023-08-23,3.2857142857142856,1.0,5480.831000000011,0.06475461956521752,1.0,0.06475461956521752,0.06475461956521752,5480.831000000011,131.169
adaptive_market_style,002230,科大讯飞,软件服务,47,2023-02-02,2026-01-12,3.106382978723404,3.0,-7830.785710000007,-0.05383673738628933,0.0,-0.028924214481890247,-0.10142600912064142,-3675.683970000006,314.66571
adaptive_market_style,002235,安妮股份,造纸,1,2023-11-22,2023-11-22,3.0,,,,,,,,
adaptive_market_style,002236,大华股份,IT设备,5,2024-02-19,2024-09-30,3.6,,,,,,,,
adaptive_market_style,002241,歌尔股份,元器件,11,2023-02-16,2024-11-13,3.272727272727273,2.0,-13007.962647499999,-0.10724135586188505,0.0,-0.09778295409435496,-0.11669975762941512,-6918.814707499999,172.7126475
adaptive_market_style,002245,蔚蓝锂芯,电气设备,2,2025-03-03,2025-12-26,4.5,,,,,,,,
adaptive_market_style,002261,拓维信息,软件服务,50,2023-03-01,2026-03-11,3.3,8.0,-27586.704250000003,-0.07441192251011534,0.375,0.11571971153846157,-0.20508551401869154,-14104.741000000005,441.70425
adaptive_market_style,002265,建设工业,专用机械,4,2025-01-16,2025-07-28,4.0,,,,,,,,
adaptive_market_style,002268,电科网安,IT设备,1,2023-03-02,2023-03-02,3.0,,,,,,,,
adaptive_market_style,002271,东方雨虹,其他建材,1,2024-04-29,2024-04-29,2.0,1.0,7141.189439999996,0.13840844856404794,1.0,0.13840844856404794,0.13840844856404794,7141.189439999996,82.81056
adaptive_market_style,002273,水晶光电,元器件,3,2024-03-18,2026-05-11,3.0,,,,,,,,
adaptive_market_style,002281,光迅科技,通信设备,16,2023-04-20,2026-05-21,3.375,2.0,64384.10274,0.34495130661999945,1.0,0.5093733037779491,0.18052930946204981,24744.67224,370.89725999999996
adaptive_market_style,002291,遥望科技,广告包装,6,2023-11-07,2023-11-23,2.8333333333333335,1.0,-3012.808499999999,-0.10034667266187049,0.0,-0.10034667266187049,-0.10034667266187049,-3012.808499999999,42.8085
adaptive_market_style,002292,奥飞娱乐,影视音像,4,2023-07-20,2023-11-08,2.5,,,,,,,,
adaptive_market_style,002298,中电鑫龙,电气设备,1,2025-08-18,2025-08-18,1.0,,,,,,,,
adaptive_market_style,002312,川发龙蟒,化工原料,3,2024-10-31,2024-12-03,4.333333333333333,,,,,,,,
adaptive_market_style,002317,众生药业,中成药,3,2023-11-24,2025-08-01,3.6666666666666665,,,,,,,,
adaptive_market_style,002335,科华数据,电气设备,2,2023-07-04,2025-08-13,3.0,,,,,,,,
adaptive_market_style,002340,格林美,小金属,2,2024-02-08,2025-10-13,3.5,,,,,,,,
adaptive_market_style,002342,巨力索具,机械基件,2,2025-06-05,2026-01-14,3.5,,,,,,,,
adaptive_market_style,002345,潮宏基,服饰,1,2025-06-06,2025-06-06,5.0,,,,,,,,
adaptive_market_style,002348,高乐股份,文教休闲,1,2023-02-09,2023-02-09,4.0,,,,,,,,
adaptive_market_style,002351,漫步者,IT设备,2,2023-04-04,2023-04-18,2.0,,,,,,,,
adaptive_market_style,002352,顺丰控股,仓储物流,4,2023-10-31,2024-09-30,2.0,1.0,3721.7970999999916,0.04412692339613236,1.0,0.04412692339613236,0.04412692339613236,3721.7970999999916,129.4029
adaptive_market_style,002353,杰瑞股份,化工机械,1,2026-03-04,2026-03-04,4.0,,,,,,,,
adaptive_market_style,002354,天娱数科,互联网,1,2025-05-08,2025-05-08,4.0,,,,,,,,
adaptive_market_style,002364,中恒电气,电气设备,1,2025-08-27,2025-08-27,1.0,,,,,,,,
adaptive_market_style,002371,北方华创,半导体,2,2023-03-03,2026-01-07,4.0,,,,,,,,
adaptive_market_style,002378,章源钨业,小金属,1,2026-01-19,2026-01-19,5.0,,,,,,,,
adaptive_market_style,002384,东山精密,元器件,12,2024-02-08,2026-03-17,2.5833333333333335,1.0,-3706.061160000006,-0.019172906863735684,0.0,-0.019172906863735684,-0.019172906863735684,-3706.061160000006,287.38116
adaptive_market_style,002395,双象股份,塑料,1,2024-01-02,2024-01-02,2.0,,,,,,,,
adaptive_market_style,002400,省广集团,广告包装,3,2024-12-16,2025-01-20,4.333333333333333,,,,,,,,
adaptive_market_style,002401,中远海科,软件服务,1,2023-03-29,2023-03-29,3.0,1.0,16623.757114999997,0.19346601708819608,1.0,0.19346601708819608,0.19346601708819608,16623.757114999997,141.46288500000003
adaptive_market_style,002402,和而泰,元器件,2,2025-02-27,2025-07-01,5.0,,,,,,,,
adaptive_market_style,002407,多氟多,化工原料,6,2025-11-12,2026-04-29,2.0,1.0,-5199.1269999999895,-0.045632796180244614,0.0,-0.045632796180244614,-0.045632796180244614,-5199.1269999999895,167.127
adaptive_market_style,002409,雅克科技,半导体,3,2023-04-19,2023-11-21,4.333333333333333,,,,,,,,
adaptive_market_style,002414,高德红外,电器仪表,1,2026-01-16,2026-01-16,4.0,,,,,,,,
adaptive_market_style,002415,海康威视,IT设备,9,2023-03-20,2025-08-01,3.4444444444444446,,,,,,,,
adaptive_market_style,002428,云南锗业,小金属,1,2024-11-04,2024-11-04,3.0,,,,,,,,
adaptive_market_style,002432,九安医疗,医疗保健,1,2024-05-08,2024-05-08,5.0,,,,,,,,
adaptive_market_style,002436,兴森科技,元器件,5,2023-04-19,2026-04-22,3.8,,,,,,,,
adaptive_market_style,002439,启明星辰,软件服务,2,2025-02-24,2026-05-06,3.0,,,,,,,,
adaptive_market_style,002456,欧菲光,元器件,19,2023-10-26,2025-05-21,3.8947368421052633,1.0,2052.0749999999975,0.0664101941747572,1.0,0.0664101941747572,0.0664101941747572,2052.0749999999975,47.92500000000001
adaptive_market_style,002459,晶澳科技,电气设备,3,2023-11-08,2023-11-10,3.3333333333333335,,,,,,,,
adaptive_market_style,002460,赣锋锂业,小金属,12,2025-03-03,2026-04-02,3.0,3.0,19183.91,0.14643878114068604,1.0,0.19318702906350907,0.11532818411097105,607.5712499999998,216.09
adaptive_market_style,002463,沪电股份,元器件,19,2023-04-04,2026-06-01,2.9473684210526314,1.0,-3855.691162499983,-0.03329521832955307,0.0,-0.03329521832955307,-0.03329521832955307,-3855.691162499983,170.94116250000002
adaptive_market_style,002465,海格通信,通信设备,7,2025-12-30,2026-01-09,1.1428571428571428,1.0,9103.5805,0.43263855622089153,1.0,0.43263855622089153,0.43263855622089153,9103.5805,38.4195
adaptive_market_style,002466,天齐锂业,小金属,3,2025-10-30,2025-12-26,3.0,1.0,1599.3442499999983,0.04107095991371558,1.0,0.04107095991371558,0.04107095991371558,1599.3442499999983,59.65575
adaptive_market_style,002468,申通快递,仓储物流,1,2025-08-21,2025-08-21,1.0,,,,,,,,
adaptive_market_style,002472,双环传动,汽车配件,2,2023-06-30,2023-07-03,4.0,,,,,,,,
adaptive_market_style,002475,立讯精密,元器件,22,2023-03-24,2026-01-08,3.1818181818181817,4.0,4071.745992499996,0.02039915334912782,0.75,0.058269107469388744,-0.07791685397327411,-3872.8260600000003,300.6840075
adaptive_market_style,002491,通鼎互联,通信设备,1,2026-05-13,2026-05-13,1.0,1.0,-17507.44875,-0.20280150993883791,0.0,-0.20280150993883791,-0.20280150993883791,-17507.44875,116.44875
adaptive_market_style,002517,恺英网络,互联网,7,2023-03-27,2023-08-07,3.142857142857143,,,,,,,,
adaptive_market_style,002536,飞龙股份,汽车配件,1,2025-02-25,2025-02-25,4.0,,,,,,,,
adaptive_market_style,002549,凯美特气,环境保护,1,2025-08-18,2025-08-18,5.0,,,,,,,,
adaptive_market_style,002550,千红制药,生物制药,2,2025-06-04,2025-06-05,3.5,,,,,,,,
adaptive_market_style,002553,南方精工,汽车配件,2,2025-03-20,2025-03-21,4.0,1.0,-9125.120610000002,-0.3899264260222134,0.0,-0.3899264260222134,-0.3899264260222134,-9125.120610000002,28.280609999999996
adaptive_market_style,002555,三七互娱,互联网,7,2023-11-01,2024-03-21,3.7142857142857144,,,,,,,,
adaptive_market_style,002558,巨人网络,互联网,6,2023-04-04,2025-08-26,4.166666666666667,1.0,13882.981049999997,0.2440324389742291,1.0,0.2440324389742291,0.2440324389742291,13882.981049999997,95.81894999999999
adaptive_market_style,002580,圣阳股份,电气设备,1,2026-05-11,2026-05-11,4.0,,,,,,,,
adaptive_market_style,002584,西陇科学,化工原料,1,2024-03-14,2024-03-14,5.0,,,,,,,,
adaptive_market_style,002594,比亚迪,汽车整车,48,2023-01-12,2025-06-26,2.75,1.0,964.8122974999936,0.011952316927352118,1.0,0.011952316927352118,0.011952316927352118,964.8122974999936,121.89770250000001
adaptive_market_style,002600,领益智造,元器件,5,2024-10-22,2025-12-09,3.0,1.0,21481.666927500002,0.5495370465519994,1.0,0.5495370465519994,0.5495370465519994,21481.666927500002,74.8030725
adaptive_market_style,002602,世纪华通,互联网,10,2023-04-07,2025-09-22,2.1,2.0,5751.248500000001,0.05287333622829058,0.5,0.12102384196185285,-0.01527716950527169,-244.8777499999999,102.75150000000001
adaptive_market_style,002603,以岭药业,中成药,1,2023-08-08,2023-08-08,1.0,,,,,,,,
adaptive_market_style,002605,姚记科技,互联网,1,2023-11-03,2023-11-03,3.0,,,,,,,,
adaptive_market_style,002607,中公教育,文教休闲,4,2023-05-04,2024-11-01,3.75,,,,,,,,
adaptive_market_style,002624,完美世界,互联网,2,2023-03-21,2023-11-02,4.0,,,,,,,,
adaptive_market_style,002625,光启技术,航空,1,2025-08-27,2025-08-27,4.0,,,,,,,,
adaptive_market_style,002639,雪人集团,专用机械,5,2025-06-03,2025-12-19,2.6,1.0,-4636.175999999999,-0.21984901365705609,0.0,-0.21984901365705609,-0.21984901365705609,-4636.175999999999,28.176000000000002
adaptive_market_style,002640,跨境通,互联网,1,2023-01-05,2023-01-05,2.0,,,,,,,,
adaptive_market_style,002642,荣联科技,软件服务,1,2023-11-17,2023-11-17,2.0,,,,,,,,
adaptive_market_style,002651,利君股份,航空,1,2025-08-22,2025-08-22,2.0,,,,,,,,
adaptive_market_style,002654,万润科技,互联网,6,2023-07-14,2023-10-18,1.6666666666666667,1.0,-11207.274,-0.12043839061190276,0.0,-0.12043839061190276,-0.12043839061190276,-11207.274,131.27399999999997
adaptive_market_style,002657,中科金财,软件服务,1,2025-08-20,2025-08-20,3.0,,,,,,,,
adaptive_market_style,002681,奋达科技,元器件,6,2025-01-14,2025-01-21,2.1666666666666665,1.0,-1148.3837499999945,-0.016536593707250264,0.0,-0.016536593707250264,-0.016536593707250264,-1148.3837499999945,103.38374999999999
adaptive_market_style,002702,海欣食品,食品,1,2025-11-28,2025-11-28,1.0,1.0,5748.677999999997,0.10922400820793428,1.0,0.10922400820793428,0.10922400820793428,5748.677999999997,83.322
adaptive_market_style,002703,浙江世宝,汽车配件,2,2023-08-21,2023-08-23,2.0,,,,,,,,
adaptive_market_style,002709,天赐材料,化工原料,4,2025-10-31,2026-04-30,2.5,1.0,19338.129739999997,0.16283180390797075,1.0,0.16283180390797075,0.16283180390797075,19338.129739999997,192.79026
adaptive_market_style,002714,牧原股份,农业综合,1,2024-05-13,2024-05-13,4.0,,,,,,,,
adaptive_market_style,002716,湖南白银,小金属,4,2026-01-15,2026-01-23,1.75,,,,,,,,
adaptive_market_style,002728,特一药业,中成药,2,2023-11-24,2023-11-27,3.5,,,,,,,,
adaptive_market_style,002734,利民股份,农药化肥,5,2025-06-11,2025-06-17,2.6,1.0,-6848.204,-0.192711728950923,0.0,-0.192711728950923,-0.192711728950923,-6848.204,48.204
adaptive_market_style,002738,中矿资源,小金属,3,2023-01-06,2023-01-10,2.6666666666666665,,,,,,,,
adaptive_market_style,002747,埃斯顿,机械基件,2,2024-03-18,2025-02-28,4.0,,,,,,,,
adaptive_market_style,002756,永兴材料,小金属,3,2023-01-09,2026-03-03,3.3333333333333335,,,,,,,,
adaptive_market_style,002759,天际股份,电气设备,5,2025-12-25,2026-01-06,3.4,,,,,,,,
adaptive_market_style,002777,久远银海,软件服务,1,2023-03-31,2023-03-31,3.0,,,,,,,,
adaptive_market_style,002792,通宇通讯,通信设备,1,2026-01-13,2026-01-13,2.0,1.0,-5588.5639999999985,-0.20582513258691804,0.0,-0.20582513258691804,-0.20582513258691804,-5588.5639999999985,36.564
adaptive_market_style,002812,恩捷股份,电气设备,12,2023-01-13,2026-04-29,2.4166666666666665,1.0,-4048.286249999999,-0.1311823152948801,0.0,-0.1311823152948801,-0.1311823152948801,-4048.286249999999,43.286249999999995
adaptive_market_style,002821,凯莱英,生物制药,1,2023-01-05,2023-01-05,4.0,,,,,,,,
adaptive_market_style,002837,英维克,专用机械,4,2023-04-20,2026-04-20,4.0,,,,,,,,
adaptive_market_style,002851,麦格米特,电气设备,2,2025-08-18,2025-08-28,3.0,,,,,,,,
adaptive_market_style,002855,捷荣技术,元器件,1,2023-12-28,2023-12-28,1.0,1.0,-7256.413500000003,-0.13639875000000007,0.0,-0.13639875000000007,-0.13639875000000007,-7256.413500000003,74.4135
adaptive_market_style,002902,铭普光磁,通信设备,1,2023-08-08,2023-08-08,5.0,,,,,,,,
adaptive_market_style,002916,深南电路,元器件,10,2025-03-06,2026-06-01,3.8,,,,,,,,
adaptive_market_style,002920,德赛西威,汽车配件,3,2024-01-17,2025-04-24,3.6666666666666665,,,,,,,,
adaptive_market_style,002929,润建股份,通信设备,3,2024-03-25,2025-02-24,2.6666666666666665,,,,,,,,
adaptive_market_style,002938,鹏鼎控股,元器件,3,2025-09-23,2026-04-23,3.0,2.0,-8354.546749999998,-0.082612356343924,0.5,0.042665008679396474,-0.20788972136724446,-11549.72925,189.54675
adaptive_market_style,002939,长城证券,证券,1,2025-08-19,2025-08-19,2.0,,,,,,,,
adaptive_market_style,002952,亚世光电,元器件,4,2024-01-02,2024-01-05,4.0,,,,,,,,
adaptive_market_style,002987,京北方,软件服务,4,2025-06-30,2025-08-22,2.75,1.0,-2630.0969999999893,-0.02013610124333917,0.0,-0.02013610124333917,-0.02013610124333917,-2630.0969999999893,194.09700000000004
adaptive_market_style,003816,中国广核,新型电力,1,2024-07-01,2024-07-01,2.0,1.0,415.46764500000336,0.013743104178857636,1.0,0.013743104178857636,0.013743104178857636,415.46764500000336,45.692355
adaptive_market_style,300002,神州泰岳,互联网,2,2023-04-20,2024-10-22,3.0,,,,,,,,
adaptive_market_style,300007,汉威科技,电器仪表,3,2025-02-27,2025-04-29,3.6666666666666665,1.0,-19634.50395,-0.11336062111065383,0.0,-0.11336062111065383,-0.11336062111065383,-19634.50395,245.26395000000002
adaptive_market_style,300014,亿纬锂能,电气设备,4,2023-01-11,2023-03-22,2.75,,,,,,,,
adaptive_market_style,300015,爱尔眼科,医疗保健,2,2024-04-29,2024-05-06,2.0,1.0,-2413.671585000001,-0.04564221289713563,0.0,-0.04564221289713563,-0.04564221289713563,-2413.671585000001,77.57158499999998
adaptive_market_style,300017,网宿科技,软件服务,8,2023-05-04,2025-02-21,2.75,,,,,,,,
adaptive_market_style,300031,宝通科技,互联网,3,2023-05-04,2025-02-27,2.3333333333333335,,,,,,,,
adaptive_market_style,300033,同花顺,软件服务,11,2024-11-08,2025-01-02,2.6363636363636362,,,,,,,,
