signal_date,execution_date,strategy,rank,symbol,name,industry,rank_score,raw_effective_weight,adjusted_target_weight,planned_shares,planned_price,plan_reject_reason,execution_tradable,locked,skipped_by_position_cap,pattern_score,pattern_sentiment,pattern_risk_level,pattern_pass_count,bullish_pattern_count,bearish_pattern_count,top_pattern_ids,base_rank_score,pattern_adjustment_pct,pattern_adjusted_rank_score,pattern_strategy_mode,pattern_weight_multiplier,large_slippage_proxy,limit_up_buy_ratio,unfilled_ratio_proxy,limit_down_sell_ratio,open_gap_proxy,estimated_turnover_impact,cash_residual_ratio,intentional_cash_ratio,planned_cash_buffer_ratio,unexpected_cash_residual_ratio,planned_vs_filled_notional_gap,planned_vs_filled_share_gap,buy_order_shortfall_ratio,t1_not_tradable_reject_count,limit_block_reject_count,adaptive_role,adaptive_underlying_strategy,adaptive_reason,adaptive_target_position_ratio,adaptive_position_reason,market_style_state,selected_strategy,target_position_ratio,style_reason,switch_reason,recent_champion_strategy,champion_score,weekly_switch_allowed,market_state,industry_state,strategy_source,ashare_resolved_strategy,route_reason,risk_veto_reason,dual_intersection_count,dual_union_count,adaptive_version,ashare_release_tier,ashare_weight_profile,ashare_supplement_limit,ashare_weight_cache_key,ashare_weighted_hit_count,ashare_supplement_count,ashare_weekly_penalty_count,ashare_risk_veto_filtered_count,risk_decision,fallback_strategy,allow_new_buys,risk_governor_reasons,risk_governor_version,recovery_status,governed_nav_ret_10d,governed_nav_drawdown_20d,recovery_streak,champion_score_floor,recovery_position,nav_ret_10d_kill,nav_dd_20d_kill,max_recovery_streak,champion_score_pctile_252,champion_score_z_252,champion_score_rank_252,champion_score_sample_count_252,champion_score_percentile_floor,champion_score_z_floor,pattern_top5_high_risk_count,pattern_top5_bullish_count,pattern_top5_bearish_count,top_industry_weight,fp_classified_label,fp_classified_gate_reason,execution_safe_uplift_preflight_status,execution_safe_uplift_fallback_applied,execution_safe_uplift_hard_block_reasons,execution_safe_uplift_incremental_symbols,execution_safe_uplift_planned_strategy,execution_safe_uplift_planned_position_ratio,execution_safe_uplift_final_strategy,execution_safe_uplift_final_position_ratio,precommit_uplift_risk_level,precommit_uplift_cap_reason,cap_input_coverage,cap_missing_fields,cap_trigger_count,strict_cap_candidate_vol_20,strict_cap_candidate_ret_1,precommit_cap_applied,decision_timestamp,proxy_asof_timestamp,order_submit_timestamp,fill_timestamp,execution_mode,causality_pass,daily_proxy_approximation,execution_mode_status,execution_promotion_eligible
2024-07-23,2024-07-24,adaptive_market_style,4,601319,中国人保,保险,93.05311266703563,0.2,0.0,0,,,,0,1,,,,,,,,,,,,,0.0018141986718696046,0.0,0.0,0.0,0.0018141986718696046,0.0,0.5202450663497918,0.51,0.51,0.010245066349791832,0.0,0,0.0,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.48999999999999994,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.48999999999999994,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,-0.18665144322824534,1.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity_detail_vol_position|20240723,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-23,2024-07-24,adaptive_market_style,5,601668,中国建筑,建筑工程,92.94590937152195,0.2,0.0,0,,,,0,1,,,,,,,,,,,,,0.0018269974000421074,0.0,0.0,0.0,-0.0018269974000421074,0.0,0.5202450663497918,0.51,0.51,0.010245066349791832,0.0,0,0.0,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.48999999999999994,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.48999999999999994,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,-0.18665144322824534,1.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity_detail_vol_position|20240723,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-24,2024-07-25,adaptive_market_style,1,601668,中国建筑,建筑工程,95.7908952071678,0.2,0.0,0,,,,0,1,,,,,,,,,,,,,0.00179505590316964,0.0,0.0,0.0,-0.00179505590316964,0.0,0.5228304389896954,0.51,0.51,0.01283043898969538,0.0,0,0.0,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.48999999999999994,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.48999999999999994,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,-0.3480495701525913,1.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity_detail_vol_position|20240724,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-24,2024-07-25,adaptive_market_style,2,601288,农业银行,银行,93.76833463738531,0.2,0.0,0,,,,0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5228304389896954,0.51,0.51,0.01283043898969538,0.0,0,0.0,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.48999999999999994,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.48999999999999994,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,-0.3480495701525913,1.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity_detail_vol_position|20240724,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-24,2024-07-25,adaptive_market_style,3,600028,中国石化,石油加工,93.31008277298318,0.2,0.0,0,,,,0,1,,,,,,,,,,,,,0.0015013774104684074,0.0,0.0,0.0,0.0015013774104684074,0.0,0.5228304389896954,0.51,0.51,0.01283043898969538,0.0,0,0.0,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.48999999999999994,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.48999999999999994,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,-0.3480495701525913,1.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity_detail_vol_position|20240724,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-24,2024-07-25,adaptive_market_style,4,600900,长江电力,水力发电,93.17814573614224,0.2,0.0,0,,,,0,1,,,,,,,,,,,,,0.000965890445733697,0.0,0.0,0.0,0.000965890445733697,0.0,0.5228304389896954,0.51,0.51,0.01283043898969538,0.0,0,0.0,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.48999999999999994,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.48999999999999994,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,-0.3480495701525913,1.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity_detail_vol_position|20240724,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-24,2024-07-25,adaptive_market_style,5,600171,上海贝岭,半导体,93.14380885147338,0.2,0.0,0,,,,0,1,,,,,,,,,,,,,0.009666152962311325,0.0,0.0,0.0,-0.009666152962311325,0.0,0.5228304389896954,0.51,0.51,0.01283043898969538,0.0,0,0.0,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.48999999999999994,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.48999999999999994,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,-0.3480495701525913,1.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity_detail_vol_position|20240724,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-25,2024-07-26,adaptive_market_style,1,601668,中国建筑,建筑工程,95.24734787984252,0.2,0.0,0,,,,0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5207130880096593,0.51,0.51,0.01071308800965931,0.0,0,0.0,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.48999999999999994,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.48999999999999994,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,-0.4054047788721915,1.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity_detail_vol_position|20240725,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-25,2024-07-26,adaptive_market_style,2,600900,长江电力,水力发电,94.75863299255255,0.2,0.0,0,,,,0,1,,,,,,,,,,,,,0.0038898862956312508,0.0,0.0,0.0,-0.0038898862956312508,0.0,0.5207130880096593,0.51,0.51,0.01071308800965931,0.0,0,0.0,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.48999999999999994,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.48999999999999994,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,-0.4054047788721915,1.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity_detail_vol_position|20240725,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-25,2024-07-26,adaptive_market_style,3,601288,农业银行,银行,94.59323065181506,0.2,0.0,0,,,,0,1,,,,,,,,,,,,,0.0021144132503230217,0.0,0.0,0.0,-0.0021144132503230217,0.0,0.5207130880096593,0.51,0.51,0.01071308800965931,0.0,0,0.0,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.48999999999999994,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.48999999999999994,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,-0.4054047788721915,1.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity_detail_vol_position|20240725,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-25,2024-07-26,adaptive_market_style,4,601816,京沪高铁,铁路,93.81586876031689,0.2,0.0,0,,,,0,1,,,,,,,,,,,,,0.00343854846517222,0.0,0.0,0.0,0.00343854846517222,0.0,0.5207130880096593,0.51,0.51,0.01071308800965931,0.0,0,0.0,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.48999999999999994,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.48999999999999994,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,-0.4054047788721915,1.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity_detail_vol_position|20240725,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-25,2024-07-26,adaptive_market_style,5,601985,中国核电,新型电力,93.69455071833278,0.2,0.0,0,,,,0,1,,,,,,,,,,,,,0.005725909138230678,0.0,0.0,0.0,-0.005725909138230678,0.0,0.5207130880096593,0.51,0.51,0.01071308800965931,0.0,0,0.0,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.48999999999999994,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.48999999999999994,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,-0.4054047788721915,1.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity_detail_vol_position|20240725,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-26,2024-07-29,adaptive_market_style,1,600519,贵州茅台,白酒,30.0,0.2,0.0,0,,,,0,0,,,,,,,,,,,,,0.005055602413053251,0.0,0.0,0.0,-0.005055602413053251,0.0,0.65919115421569,0.685,0.685,0.0,0.0,0,0.0,0,0,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,0.315,attack_completed_history_drawdown_cap_70pct,defensive,baseline_full_liquidity,0.315,defensive_weak_market_or_attack_industry_risk,defensive_weak_market_or_attack_industry_risk,baseline_full_liquidity_detail_vol_position,-0.5109819058026801,1.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity|20240726,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-26,2024-07-29,adaptive_market_style,2,600733,北汽蓝谷,汽车整车,29.99,0.2,0.0,0,,,,0,0,,,,,,,,,,,,,0.0022099447513812542,0.0,0.0,0.0,0.0022099447513812542,0.0,0.65919115421569,0.685,0.685,0.0,0.0,0,0.0,0,0,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,0.315,attack_completed_history_drawdown_cap_70pct,defensive,baseline_full_liquidity,0.315,defensive_weak_market_or_attack_industry_risk,defensive_weak_market_or_attack_industry_risk,baseline_full_liquidity_detail_vol_position,-0.5109819058026801,1.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity|20240726,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-26,2024-07-29,adaptive_market_style,3,601127,赛力斯,汽车整车,29.99,0.2,0.0,0,,,,0,1,,,,,,,,,,,,,0.04687993675663593,0.0,0.0,0.0,0.04687993675663593,0.0,0.65919115421569,0.685,0.685,0.0,0.0,0,0.0,0,0,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,0.315,attack_completed_history_drawdown_cap_70pct,defensive,baseline_full_liquidity,0.315,defensive_weak_market_or_attack_industry_risk,defensive_weak_market_or_attack_industry_risk,baseline_full_liquidity_detail_vol_position,-0.5109819058026801,1.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity|20240726,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-26,2024-07-29,adaptive_market_style,4,300308,中际旭创,通信设备,29.98,0.2,0.0,0,,,,0,1,,,,,,,,,,,,,0.002092393238754431,0.0,0.0,0.0,-0.002092393238754431,0.0,0.65919115421569,0.685,0.685,0.0,0.0,0,0.0,0,0,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,0.315,attack_completed_history_drawdown_cap_70pct,defensive,baseline_full_liquidity,0.315,defensive_weak_market_or_attack_industry_risk,defensive_weak_market_or_attack_industry_risk,baseline_full_liquidity_detail_vol_position,-0.5109819058026801,1.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity|20240726,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-26,2024-07-29,adaptive_market_style,5,300750,宁德时代,电气设备,29.98,0.2,0.0,0,,,,0,1,,,,,,,,,,,,,0.012411088492698896,0.0,0.0,0.0,-0.012411088492698896,0.0,0.65919115421569,0.685,0.685,0.0,0.0,0,0.0,0,0,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,0.315,attack_completed_history_drawdown_cap_70pct,defensive,baseline_full_liquidity,0.315,defensive_weak_market_or_attack_industry_risk,defensive_weak_market_or_attack_industry_risk,baseline_full_liquidity_detail_vol_position,-0.5109819058026801,1.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity|20240726,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,2024-07-30,adaptive_market_style,1,600519,贵州茅台,白酒,30.0,0.2,0.06782077370137653,0,1459.6685,,,0,0,,,,,,,,,,,,,0.008612158832493888,0.0,0.0,0.0,-0.008612158832493888,9.024191239865766e-06,0.7670390548028406,0.685,0.685,0.08203905480284057,-178.68388000002597,0,0.0,0,0,defensive,baseline_full_liquidity,hold_min_state_5_days,0.315,attack_completed_history_drawdown_cap_70pct,defensive,baseline_full_liquidity,0.315,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-0.63400077805782,0.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity|20240729,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,2024-07-30,adaptive_market_style,2,600733,北汽蓝谷,汽车整车,29.99,0.2,0.06782077370137653,7000,9.06,,,0,0,,,,,,,,,,,,,0.004395604395604269,0.0,0.0,0.0,-0.004395604395604269,2.383624153806718e-05,0.7670390548028406,0.685,0.685,0.08203905480284057,-178.68388000002597,0,0.0,0,0,defensive,baseline_full_liquidity,hold_min_state_5_days,0.315,attack_completed_history_drawdown_cap_70pct,defensive,baseline_full_liquidity,0.315,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-0.63400077805782,0.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity|20240729,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,2024-07-30,adaptive_market_style,3,601127,赛力斯,汽车整车,29.99,0.2,0.06782077370137653,800,79.681,,,0,0,,,,,,,,,,,,,0.00012802683040713525,0.0,0.0,0.0,0.00012802683040713525,2.7360921540980297e-05,0.7670390548028406,0.685,0.685,0.08203905480284057,-178.68388000002597,0,0.0,0,0,defensive,baseline_full_liquidity,hold_min_state_5_days,0.315,attack_completed_history_drawdown_cap_70pct,defensive,baseline_full_liquidity,0.315,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-0.63400077805782,0.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity|20240729,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,2024-07-30,adaptive_market_style,4,300308,中际旭创,通信设备,29.98,0.2,0.06782077370137653,400,128.7977,,,0,0,,,,,,,,,,,,,0.012269397596274878,0.0,0.0,0.0,-0.012269397596274878,3.169812237553727e-05,0.7670390548028406,0.685,0.685,0.08203905480284057,-178.68388000002597,0,0.0,0,0,defensive,baseline_full_liquidity,hold_min_state_5_days,0.315,attack_completed_history_drawdown_cap_70pct,defensive,baseline_full_liquidity,0.315,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-0.63400077805782,0.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity|20240729,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,2024-07-30,adaptive_market_style,5,300750,宁德时代,电气设备,29.98,0.2,0.0,0,,,,0,1,,,,,,,,,,,,,0.007099011657400789,0.0,0.0,0.0,-0.007099011657400789,0.0,0.7670390548028406,0.685,0.685,0.08203905480284057,-178.68388000002597,0,0.0,0,0,defensive,baseline_full_liquidity,hold_min_state_5_days,0.315,attack_completed_history_drawdown_cap_70pct,defensive,baseline_full_liquidity,0.315,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-0.63400077805782,0.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity|20240729,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-30,2024-07-31,adaptive_market_style,1,600519,贵州茅台,白酒,30.0,0.2,0.0868569840243271,0,1446.1037,,,0,0,,,,,,,,,,,,,0.004992775361919999,0.0,0.0,0.0,-0.004992775361919999,1.3367055323912658e-05,0.771856984024327,0.685,0.685,0.08685698402432696,0.0,0,0.0,0,0,defensive,baseline_full_liquidity,hold_min_state_5_days,0.315,attack_completed_history_drawdown_cap_70pct,defensive,baseline_full_liquidity,0.315,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-0.647908301402446,0.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity|20240730,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-30,2024-07-31,adaptive_market_style,2,600733,北汽蓝谷,汽车整车,29.99,0.2,0.0,0,,,,1,0,,,,,,,,,,,,,0.013761467889908396,0.0,0.0,0.0,-0.013761467889908396,0.0,0.771856984024327,0.685,0.685,0.08685698402432696,0.0,0,0.0,0,0,defensive,baseline_full_liquidity,hold_min_state_5_days,0.315,attack_completed_history_drawdown_cap_70pct,defensive,baseline_full_liquidity,0.315,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-0.647908301402446,0.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity|20240730,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-30,2024-07-31,adaptive_market_style,3,601127,赛力斯,汽车整车,29.99,0.2,0.0,0,,,,1,0,,,,,,,,,,,,,0.008198821419420965,0.0,0.0,0.0,-0.008198821419420965,0.0,0.771856984024327,0.685,0.685,0.08685698402432696,0.0,0,0.0,0,0,defensive,baseline_full_liquidity,hold_min_state_5_days,0.315,attack_completed_history_drawdown_cap_70pct,defensive,baseline_full_liquidity,0.315,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-0.647908301402446,0.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity|20240730,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-30,2024-07-31,adaptive_market_style,4,000625,长安汽车,汽车整车,29.98,0.2,0.0,0,,,,0,1,,,,,,,,,,,,,0.010382138141051489,0.0,0.0,0.0,-0.010382138141051489,0.0,0.771856984024327,0.685,0.685,0.08685698402432696,0.0,0,0.0,0,0,defensive,baseline_full_liquidity,hold_min_state_5_days,0.315,attack_completed_history_drawdown_cap_70pct,defensive,baseline_full_liquidity,0.315,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-0.647908301402446,0.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity|20240730,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
