asof_date,asof_date_key,symbol,ts_code,name,score,base_score,penalty,s_trend,s_breakout,s_volume,s_rs,s_contraction,s_liquidity,opt_score,claude_score,bs_score,bs_entry_score,bs_score_v2,bs_score_v2_label,bs_research_score,bs_research_label,bs_research_reason,close_price,buy_point_close,price_change_ratio,is_limit_up,pool_type,is_self_selected,score_opt_gap,score_claude_gap,opt_claude_gap,score_dispersion,rs_liquidity_combo,breakout_volume_combo,overextended_flag,pullback_flag,event_seq_for_symbol,total_b_points,total_s_points,buy_points_count,sell_points_count,p_signal,model_rank_score
2026-05-08,20260508,600706,600706.SH,曲江文旅,31.63,31.63,0.0,0.0,43.85,29.12,28.35,47.37,6.43,5.65,27.7446,42.58,75.0,32.95,剔除,19.23,回避,流动性偏弱,9.52,9.52,0.0,0,,1,-24.87,3.8854000000000006,28.7554,15.601742756927296,13.501499916675924,38.694500000000005,0,0,,,,,,0.3243827923587707,32.59179546511395
2026-05-08,20260508,600984,600984.SH,建设机械,52.34,52.34,0.0,0.0,99.2,97.39,84.21,27.38,13.82,9.0,46.2791,65.11,90.97,54.48,剔除,38.82,回避,相对强弱靠前；流动性偏弱；涨停可买性不足,4.71,4.22,11.61,1,,1,-37.66,6.060900000000004,43.7209,23.687293378588727,34.11425215360876,98.5665,0,0,,,,,,0.23155587390268442,32.55291117318791
2026-05-08,20260508,002646,002646.SZ,天佑德酒,50.91,50.91,0.0,100.0,43.85,29.12,29.3,55.95,1.94,5.65,41.233,48.86,73.75,35.07,剔除,18.31,回避,流动性偏弱,8.12,8.14,-0.25,0,,1,-5.590000000000003,9.677,15.267000000000005,7.724136607630225,7.539363368348815,38.694500000000005,0,0,,,,,,0.3142025535674437,32.51517874972106
2026-05-08,20260508,000661,000661.SZ,长春高新,37.29,37.29,0.0,0.0,43.85,66.84,29.32,26.18,22.16,5.6,50.1714,48.55,70.2,42.94,剔除,36.92,回避,优势未形成共振,86.59,87.43,-0.96,0,,1,-18.71,-12.8814,5.828600000000002,9.573985097822815,25.489825421136175,51.8965,0,0,,,,,,0.27803119251392455,32.34418347597472
2026-05-08,20260508,601788,601788.SH,光大证券,31.61,31.61,0.0,0.0,43.85,29.12,26.96,36.52,22.85,5.65,42.0035,45.97,75.41,40.13,剔除,35.14,回避,优势未形成共振,15.35,15.33,0.13,0,,1,-24.89,-10.393500000000005,14.496499999999996,12.50123630219561,24.820072522053596,38.694500000000005,0,0,,,,,,0.28985308325484505,32.328715827839154
2026-05-08,20260508,300343,300343.SZ,ST联创,37.48,62.48,25.0,100.0,43.85,64.6,51.62,91.42,10.54,6.45,48.6165,54.84,77.81,38.78,剔除,25.88,回避,流动性偏弱,6.74,6.68,0.9,0,,1,-27.020000000000003,-11.136500000000003,15.883499999999998,13.579320089140449,23.325411036035355,51.1125,0,0,,,,,,0.2943277873394182,32.236945113759276
2026-05-08,20260508,601106,601106.SH,中国一重,47.16,47.16,0.0,100.0,43.85,29.12,60.14,6.37,21.42,5.4,36.9845,51.85,81.19,45.56,剔除,42.01,回避,优势未形成共振,4.63,4.54,1.98,0,,1,-6.840000000000003,10.1755,17.015500000000003,8.562064008364652,35.89148645570423,38.694500000000005,0,0,,,,,,0.2650695673820976,32.22286971674683
2026-05-08,20260508,601216,601216.SH,君正集团,47.1,47.1,0.0,100.0,43.85,29.12,23.01,16.18,23.19,7.85,57.254,58.24,76.69,43.42,剔除,36.35,回避,优势未形成共振,5.58,5.55,0.54,0,,1,-31.4,-10.153999999999996,21.246,16.02319273220332,23.09982467465933,38.694500000000005,0,0,,,,,,0.27362825123022105,32.17997758611548
2026-05-08,20260508,688308,688308.SH,欧科亿,38.41,38.41,0.0,0.0,43.85,29.12,74.95,66.67,27.59,5.4,51.871,54.63,62.65,52.68,剔除,60.27,普通观察,V2与强势流动性共振；相对强弱靠前,99.66,102.18,-2.47,0,,1,-15.590000000000003,-13.461000000000006,2.128999999999998,8.453591564142036,45.47384413044493,38.694500000000005,0,0,,,,,,0.23383438557828404,32.172406990479885
2026-05-08,20260508,600895,600895.SH,张江高科,31.61,31.61,0.0,0.0,43.85,29.12,50.35,23.58,26.78,6.5,42.9843,52.01,72.75,45.14,剔除,42.06,回避,优势未形成共振,37.51,37.68,-0.45,0,,1,-33.39,-11.374299999999998,22.0157,16.975265569743918,36.720198801204766,38.694500000000005,0,0,,,,,,0.2658875749994943,32.1541302499646
2026-05-08,20260508,300397,300397.SZ,天和防务,76.89,76.89,0.0,100.0,91.74,93.81,83.91,73.1,18.83,8.8,46.7204,74.92,81.32,67.95,观察,52.46,回避,V2评分较好；相对强弱靠前；流动性偏弱,13.88,12.02,15.47,0,TRADE,1,-11.11,30.169600000000003,41.2796,21.360564288426467,39.749532072717535,92.4645,0,0,,,,,,0.16723147620199919,32.09120333413994
2026-05-08,20260508,603260,603260.SH,合盛硅业,50.21,50.21,0.0,100.0,43.85,29.12,39.42,14.43,23.3,6.7,42.1605,54.16,78.88,44.26,剔除,39.34,回避,优势未形成共振,45.03,44.48,1.24,0,,1,-16.79,8.049500000000002,24.8395,12.673458555185322,30.306533948968827,38.694500000000005,0,0,,,,,,0.26859473894610403,32.079631726227284
2026-05-08,20260508,688567,688567.SH,孚能科技,52.71,52.71,0.0,100.0,43.85,29.12,62.5,26.07,17.75,6.0,46.933,55.97,67.6,47.27,剔除,34.04,回避,流动性偏弱,13.99,14.2,-1.48,0,,1,-7.289999999999999,5.777000000000001,13.067,6.548082645579035,33.307281486185566,38.694500000000005,0,0,,,,,,0.25317203331399024,31.903042331979318
2026-05-08,20260508,603188,603188.SH,亚邦股份,42.24,42.24,0.0,100.0,43.85,29.12,28.51,8.41,9.11,6.4,40.7082,50.86,86.81,35.88,剔除,21.76,回避,流动性偏弱,5.22,5.03,3.78,0,,1,-21.76,1.531800000000004,23.2918,13.027867301033329,16.11601998013157,38.694500000000005,0,0,,,,,,0.3014204233645469,31.86342963551828
2026-05-08,20260508,601669,601669.SH,中国电建,50.0,50.0,0.0,100.0,43.85,83.77,36.96,5.27,27.91,7.55,58.2407,59.02,65.75,48.6,剔除,42.36,回避,优势未形成共振,5.85,5.96,-1.85,0,,1,-25.5,-8.240699999999997,17.259300000000003,13.013086829419068,32.11780814439242,57.822,0,0,,,,,,0.24607527722524386,31.80526940576707
2026-05-08,20260508,600622,600622.SH,光大嘉宝,28.49,28.49,0.0,0.0,43.85,29.12,45.78,19.23,4.73,5.9,37.6104,47.75,73.15,34.66,剔除,20.6,回避,流动性偏弱,2.66,2.67,-0.37,0,,1,-30.51,-9.1204,21.3896,15.660761924419049,14.715277775155997,38.694500000000005,0,0,,,,,,0.3053093821170469,31.76965674819328
2026-05-08,20260508,002037,002037.SZ,保利联合,25.4,25.4,0.0,0.0,43.85,29.12,30.15,8.52,9.72,7.3,36.052,49.01,75.72,34.07,剔除,21.12,回避,流动性偏弱,8.68,8.66,0.23,0,,1,-47.6,-10.652,36.948,24.98125900216667,17.118936882879147,38.694500000000005,0,0,,,,,,0.30739785913555706,31.738850139488996
2026-05-08,20260508,300796,300796.SZ,贝斯美,30.66,30.66,0.0,0.0,43.85,29.12,12.32,61.11,5.65,5.5,37.5432,41.58,70.55,31.07,剔除,16.39,回避,流动性偏弱,8.86,8.94,-0.89,0,,1,-24.34,-6.883199999999999,17.4568,12.546937929763317,8.343140895370281,38.694500000000005,0,0,,,,,,0.31911502097039973,31.65905146792798
2026-05-08,20260508,002545,002545.SZ,东方铁塔,50.61,50.61,0.0,100.0,43.85,29.12,66.86,28.87,24.27,6.8,55.3613,63.37,93.17,53.26,剔除,47.78,回避,优势未形成共振,25.08,22.65,10.73,0,,1,-17.39,-4.7513000000000005,12.6387,8.988174540101753,40.28265383511866,38.694500000000005,0,0,,,,,,0.22396602529053264,31.655621770337284
2026-05-08,20260508,002272,002272.SZ,川润股份,31.34,31.34,0.0,0.0,43.85,29.12,46.36,16.47,27.93,4.85,42.6566,46.56,75.0,42.94,剔除,40.6,回避,优势未形成共振,19.53,19.53,0.0,0,,1,-17.16,-11.316599999999998,5.843400000000003,8.724260800778481,35.98381302752669,38.694500000000005,0,0,,,,,,0.2678554560143824,31.631881921006766
2026-05-08,20260508,301388,301388.SZ,欣灵电气,56.99,56.99,0.0,100.0,43.85,74.5,48.15,33.88,5.59,7.2,42.7455,55.88,56.3,42.05,剔除,25.25,回避,流动性偏弱,32.94,34.22,-3.74,0,,1,-15.009999999999998,14.244500000000002,29.2545,14.628919135853248,16.406050713075345,54.5775,0,0,,,,,,0.2669497917435929,31.301485422051506
2026-05-08,20260508,600280,600280.SH,中央商场,27.94,27.94,0.0,0.0,43.85,29.12,24.59,32.74,6.19,5.95,30.2236,42.66,71.85,31.2,剔除,17.86,回避,流动性偏弱,3.16,3.18,-0.63,0,,1,-31.56,-2.2836,29.2764,17.599034187136517,12.337426798161763,38.694500000000005,0,0,,,,,,0.31147230029700573,31.1630610207904
2026-05-08,20260508,603477,603477.SH,巨星农牧,49.88,49.88,0.0,100.0,43.85,29.12,38.28,22.97,22.3,6.15,43.4968,51.84,71.0,43.54,剔除,38.56,回避,优势未形成共振,18.66,18.81,-0.8,0,,1,-11.619999999999996,6.383200000000002,18.0032,9.127658082991497,29.21718672288624,38.694500000000005,0,0,,,,,,0.2583040447385858,31.143283131701008
2026-05-08,20260508,300084,300084.SZ,海默科技,59.62,59.62,0.0,100.0,43.85,66.51,75.23,64.21,16.7,7.25,45.6842,64.17,85.8,56.17,剔除,39.68,回避,V2评分较好；相对强弱靠前；流动性偏弱,12.13,10.67,13.68,0,,1,-12.880000000000004,13.9358,26.815800000000003,13.411363659722802,35.44490090266864,51.781000000000006,0,0,,,,,,0.20281199194745392,31.047839436321773
2026-05-08,20260508,600408,600408.SH,安泰集团,34.64,34.64,0.0,0.0,43.85,29.12,27.69,17.48,14.59,6.1,32.6371,44.9,69.0,35.41,剔除,22.9,回避,流动性偏弱,3.3,3.34,-1.2,0,,1,-26.36,2.002900000000004,28.362900000000003,15.828851847286124,20.09967910191603,38.694500000000005,0,0,,,,,,0.29097911538348925,30.99153807684425
2026-05-08,20260508,600340,600340.SH,华夏幸福,29.79,29.79,0.0,0.0,43.85,88.58,1.51,13.22,14.21,5.25,16.2149,22.19,15.0,17.97,剔除,2.89,回避,流动性偏弱；买点后回撤偏深,1.1,1.66,-33.73,0,,1,-22.71,13.5751,36.2851,18.333193584406764,4.632180911838397,59.5055,0,1,,,,,,0.36531609914084856,30.9631269398594
2026-05-08,20260508,002936,002936.SZ,郑州银行,47.24,47.24,0.0,100.0,43.85,29.12,28.19,7.66,10.77,7.0,46.6558,53.4,72.3,37.18,剔除,22.93,回避,流动性偏弱,1.84,1.85,-0.54,0,,1,-22.76,0.5842000000000027,23.3442,13.31234116199451,17.424301994628077,38.694500000000005,0,0,,,,,,0.28185485941852634,30.883840159296845
2026-05-08,20260508,002086,002086.SZ,东方海洋,25.98,25.98,0.0,0.0,43.85,29.12,21.21,10.91,10.04,5.55,31.4294,41.43,76.53,30.89,剔除,18.48,回避,流动性偏弱,2.05,2.04,0.49,0,,1,-29.52,-5.449400000000001,24.0706,15.708384940958547,14.59275162537895,38.694500000000005,0,0,,,,,,0.3084362597026003,30.857538179182022
2026-05-08,20260508,600153,600153.SH,建发股份,50.09,50.09,0.0,100.0,43.85,29.12,68.82,37.0,16.5,6.6,40.7597,59.13,91.12,49.64,剔除,35.48,回避,流动性偏弱,9.95,8.92,11.55,0,,1,-15.909999999999997,9.3303,25.2403,12.762283900749637,33.69762602914336,38.694500000000005,0,0,,,,,,0.2269263438320381,30.776844068242667
2026-05-08,20260508,601162,601162.SH,天风证券,30.19,30.19,0.0,0.0,43.85,29.12,41.85,5.58,24.04,5.25,36.9629,45.22,72.35,40.1,剔除,37.54,回避,优势未形成共振,3.77,3.79,-0.53,0,,1,-22.31,-6.772899999999996,15.537100000000002,11.438310997258291,31.71866958117884,38.694500000000005,0,0,,,,,,0.26727990697264115,30.739593488084882
2026-05-08,20260508,002747,002747.SZ,埃斯顿,78.13,78.13,0.0,100.0,94.84,89.33,83.8,75.96,21.71,8.8,45.9202,74.73,78.2,68.79,观察,62.25,普通观察,V2评分较好；相对强弱靠前；买点后涨幅偏高,24.08,20.63,16.72,0,TRADE,1,-9.870000000000005,32.209799999999994,42.0798,22.006051001485933,42.653229654974545,92.9115,0,0,,,,,,0.14289216288869203,30.639451402208444
2026-05-08,20260508,601136,601136.SH,首创证券,48.17,48.17,0.0,100.0,43.85,29.12,37.42,8.83,15.96,5.65,35.5073,47.97,71.1,38.78,剔除,26.27,回避,流动性偏弱,16.64,16.77,-0.78,0,,1,-8.329999999999998,12.6627,20.9927,10.570606452012738,24.43815050285107,38.694500000000005,0,0,,,,,,0.26976941739647387,30.51785921775317
2026-05-08,20260508,603810,603810.SH,丰山集团,28.77,28.77,0.0,0.0,43.85,29.12,21.15,31.73,2.56,7.55,41.2171,49.13,65.0,31.02,剔除,16.02,回避,流动性偏弱,15.72,16.04,-2.0,0,,1,-46.73,-12.447100000000002,34.2829,24.200345833685933,7.358260664042828,38.694500000000005,0,0,,,,,,0.3023408068436082,30.469856479052574
2026-05-08,20260508,000839,000839.SZ,国安股份,36.48,36.48,0.0,0.0,90.48,29.12,47.81,17.99,17.84,7.2,35.0677,47.03,75.0,38.96,剔除,24.7,回避,流动性偏弱；涨停可买性不足,3.36,3.36,0.0,1,,1,-35.52,1.4122999999999948,36.9323,20.927094775991563,29.20497217940808,69.004,0,0,,,,,,0.2665259873915279,30.34481911740695
2026-05-08,20260508,000529,000529.SZ,广弘控股,30.93,30.93,0.0,0.0,43.85,29.12,18.11,52.74,1.47,5.95,43.2751,44.51,62.95,30.3,剔除,14.86,回避,流动性偏弱,5.67,5.81,-2.41,0,,1,-28.57,-12.345100000000002,16.224899999999998,14.328839066837666,5.159622079183706,38.694500000000005,0,0,,,,,,0.30295598304031773,30.29691881282224
2026-05-08,20260508,000025,000025.SZ,特力Ａ,30.38,30.38,0.0,0.0,43.85,29.12,24.75,41.42,7.73,5.2,41.2208,42.83,64.65,32.88,剔除,19.31,回避,流动性偏弱,16.05,16.39,-2.07,0,,1,-21.62,-10.840799999999998,10.779200000000005,10.81001462595372,13.831756938292402,38.694500000000005,0,0,,,,,,0.2887085685500625,30.073599798504375
2026-05-08,20260508,002965,002965.SZ,祥鑫科技,50.78,70.78,20.0,100.0,99.2,96.24,84.39,2.72,17.13,9.65,55.6655,69.6,94.95,49.21,剔除,37.29,回避,相对强弱靠前；流动性偏弱；涨停可买性不足,34.93,31.75,10.02,1,,1,-45.72,-4.8855,40.8345,25.10525476369439,38.02105600848035,98.164,0,0,,,,,,0.21856928320631044,30.06284982444173
2026-05-08,20260508,603259,603259.SH,药明康德,54.3,54.3,0.0,100.0,43.85,29.12,42.31,55.62,29.63,6.65,58.6459,57.09,57.95,49.35,剔除,43.92,回避,优势未形成共振,106.8,110.57,-3.41,0,,1,-12.200000000000005,-4.3459,7.854100000000003,6.183495958598179,35.40685385628043,38.694500000000005,0,0,,,,,,0.21695704793966916,29.99199335577684
2026-05-08,20260508,002573,002573.SZ,清新环境,47.28,47.28,0.0,100.0,43.85,29.12,31.18,15.39,3.07,7.45,41.0416,53.14,65.65,33.98,剔除,18.5,回避,流动性偏弱,3.67,3.74,-1.87,0,,1,-27.22,6.238399999999999,33.4584,17.791901552485424,9.783792720617091,38.694500000000005,0,0,,,,,,0.2815563645334086,29.9029455173386
2026-05-08,20260508,300339,300339.SZ,润和软件,76.15,76.15,0.0,100.0,88.47,83.79,85.7,75.16,28.01,7.35,50.4738,71.14,77.67,68.53,观察,64.69,普通观察,强势流动性较好；相对强弱靠前；买点后涨幅偏高,47.8,40.88,16.93,0,TRADE,1,2.6500000000000057,25.67620000000001,23.026200000000003,14.121470844544962,48.99445887036615,86.832,0,0,,,,,,0.1310024197520272,29.729169382641906
2026-05-08,20260508,002460,002460.SZ,赣锋锂业,54.66,54.66,0.0,100.0,43.85,29.12,48.77,21.3,29.83,4.7,50.2702,50.65,62.75,46.16,剔除,43.12,回避,优势未形成共振,84.77,86.9,-2.45,0,,1,7.659999999999997,4.389799999999994,-3.2702000000000027,3.8436127120197714,38.14195983428225,38.694500000000005,0,0,,,,,,0.22520959242198424,29.612671469538896
2026-05-08,20260508,002439,002439.SZ,启明星辰,73.69,73.69,0.0,100.0,92.78,81.95,89.92,42.4,25.53,8.6,57.9564,77.31,78.45,69.13,观察,65.07,普通观察,强势流动性较好；相对强弱靠前；买点后涨幅偏高,16.63,14.26,16.62,0,WATCH,1,-12.310000000000002,15.733599999999996,28.0436,14.056586652526992,47.91302119466064,88.98949999999999,0,0,,,,,,0.12668927708682223,29.607249396077556
2026-05-08,20260508,300751,300751.SZ,迈为股份,54.69,54.69,0.0,100.0,43.85,29.12,85.6,39.86,29.09,8.15,49.1345,68.76,87.95,58.68,观察,55.12,回避,强势流动性较好；相对强弱靠前；买点后涨幅偏高,269.51,238.88,12.82,0,,1,-26.81,5.555499999999995,32.3655,17.306864103104676,49.90094187487847,38.694500000000005,0,0,,,,,,0.16732108937580883,29.31647625630662
2026-05-08,20260508,600757,600757.SH,长江传媒,31.75,31.75,0.0,0.0,43.85,29.12,17.83,88.14,7.88,4.55,49.8661,40.87,51.25,33.98,剔除,19.22,回避,流动性偏弱,8.62,9.05,-4.75,0,,1,-13.75,-18.116100000000003,-4.366100000000003,9.454438185494332,11.853286464099313,38.694500000000005,0,0,,,,,,0.2729830618569332,29.302814329985324
2026-05-08,20260508,603025,603025.SH,大豪科技,75.63,75.63,0.0,100.0,87.95,85.03,85.29,76.94,19.84,7.55,59.0525,73.46,75.1,68.1,观察,52.65,回避,V2评分较好；相对强弱靠前；流动性偏弱,17.14,14.53,17.96,0,TRADE,1,0.1299999999999954,16.577499999999993,16.447499999999998,9.533717904539303,41.135794631926096,86.928,0,0,,,,,,0.12473320862066287,29.161324603446403
2026-05-08,20260508,600976,600976.SH,健民集团,27.79,27.79,0.0,0.0,43.85,29.12,6.54,72.44,7.79,5.65,51.6396,42.71,55.05,31.79,剔除,16.37,回避,流动性偏弱,32.44,33.79,-3.99,0,,1,-28.71,-23.8496,4.8603999999999985,15.366039439404462,7.1376887015335715,38.694500000000005,0,0,,,,,,0.27914212311582554,29.076948618107785
2026-05-08,20260508,300833,300833.SZ,浩洋股份,61.39,61.39,0.0,100.0,90.12,29.12,78.7,48.93,7.17,9.05,52.4473,74.2,84.22,56.5,剔除,40.4,回避,V2评分较好；相对强弱靠前；流动性偏弱,38.98,34.1,14.31,0,WATCH,1,-29.11,8.942700000000002,38.0527,19.897118554286532,23.754557457464873,68.77000000000001,0,0,,,,,,0.17203653076657488,28.992557153660243
2026-05-08,20260508,300454,300454.SZ,深信服,64.0,64.0,0.0,100.0,43.85,86.21,87.75,43.55,28.21,7.35,53.8678,68.58,81.1,62.53,观察,57.19,回避,强势流动性较好；相对强弱靠前；买点后涨幅偏高,123.52,106.89,15.56,0,WATCH,1,-9.5,10.132199999999996,19.632199999999997,9.81779637257431,49.75366820647499,58.676,0,0,,,,,,0.14604020878743754,28.981814615120626
2026-05-08,20260508,300346,300346.SZ,南大光电,55.31,55.31,0.0,100.0,43.85,61.02,76.81,16.25,28.87,6.75,51.7863,63.84,86.35,56.44,剔除,52.91,回避,强势流动性较好；相对强弱靠前；买点后涨幅偏高,54.12,47.7,13.46,0,,1,-12.189999999999998,3.523700000000005,15.713700000000005,8.245533431096701,47.09038861593733,49.8595,0,0,,,,,,0.17021326202642745,28.846928341849924
2026-05-08,20260508,600546,600546.SH,山煤国际,50.95,50.95,0.0,100.0,43.85,29.12,78.48,22.02,23.09,7.4,61.8911,67.9,86.25,55.58,剔除,49.85,回避,V2评分较好；相对强弱靠前；买点后涨幅偏高,13.45,11.85,13.5,0,,1,-23.049999999999997,-10.9411,12.108899999999998,11.529929375470315,42.56880548006956,38.694500000000005,0,0,,,,,,0.17256189474443576,28.753332632110503
2026-05-08,20260508,301359,301359.SZ,东南电子,54.76,54.76,0.0,100.0,43.85,29.12,81.4,73.69,3.7,8.65,53.201,70.06,81.92,51.31,剔除,27.68,回避,相对强弱靠前；流动性偏弱；买点后涨幅偏高,23.99,20.82,15.23,0,,1,-31.74,1.5589999999999975,33.299,18.791316620538684,17.35453831134669,38.694500000000005,0,0,,,,,,0.18354302131715938,28.241011492201157
2026-05-08,20260508,000596,000596.SZ,古井贡酒,43.89,43.89,0.0,100.0,43.85,29.12,25.71,29.69,20.36,5.9,51.4462,49.1,59.05,40.49,剔除,34.66,回避,优势未形成共振,106.36,109.86,-3.19,0,,1,-15.11,-7.556199999999997,7.553800000000003,7.555000031767041,22.87915208219046,38.694500000000005,0,0,,,,,,0.22434667709330786,27.851267396531554
2026-05-08,20260508,600497,600497.SH,驰宏锌锗,77.21,77.21,0.0,100.0,94.99,86.69,87.16,63.68,27.35,8.35,62.8461,77.25,70.84,70.9,观察,66.58,普通观察,强势流动性较好；相对强弱靠前；买点后涨幅偏高,10.01,8.34,20.02,0,TRADE,1,-6.290000000000006,14.363899999999994,20.6539,10.586700055730304,48.82444060099409,92.085,0,0,,,,,,0.09301711930697233,27.781198351488065
2026-05-08,20260508,300636,300636.SZ,同和药业,26.08,26.08,0.0,0.0,43.85,29.12,12.67,22.33,5.45,5.7,48.6625,42.87,56.0,28.58,剔除,15.01,回避,流动性偏弱,7.84,8.15,-3.8,0,,1,-30.92,-22.582500000000003,8.337499999999999,15.997549877507286,8.309723220420763,38.694500000000005,0,0,,,,,,0.27131464038592507,27.566024827014758
2026-05-08,20260508,000700,000700.SZ,模塑科技,76.73,76.73,0.0,100.0,99.2,96.05,89.55,48.07,24.43,8.8,63.2093,79.1,70.0,71.08,观察,66.38,普通观察,强势流动性较好；相对强弱靠前；买点后涨幅偏高,14.5,12.04,20.43,0,TRADE,1,-11.269999999999996,13.520700000000003,24.7907,12.412366380482544,46.772924860436085,98.0975,0,0,,,,,,0.08870976780207414,27.533683746145186
2026-05-08,20260508,002629,002629.SZ,仁智股份,10.37,30.37,20.0,0.0,43.85,99.66,30.57,5.21,15.74,7.15,34.3765,37.88,75.0,23.29,剔除,8.87,回避,流动性偏弱；涨停可买性不足,6.92,6.92,0.0,1,,1,-61.13,-24.006500000000003,37.1235,30.798655799942527,21.935628552653785,63.3835,0,0,,,,,,0.29320542665656957,27.511379865959867
2026-05-08,20260508,002548,002548.SZ,金新农,24.26,24.26,0.0,0.0,43.85,29.12,20.88,5.62,15.0,6.5,33.7902,42.65,57.35,32.13,剔除,20.25,回避,流动性偏弱,5.2,5.39,-3.53,0,,1,-40.739999999999995,-9.530199999999995,31.2098,21.309715812589648,17.69745744450315,38.694500000000005,0,0,,,,,,0.25481713754031854,27.476199627822297
2026-05-08,20260508,603061,603061.SH,金海通,29.11,29.11,0.0,0.0,43.85,29.12,0.62,95.92,26.24,5.6,37.6877,28.37,15.0,25.85,剔除,15.01,回避,买点后回撤偏深,259.09,375.67,-31.03,0,,1,-26.89,-8.5777,18.3123,13.73553401813462,4.033460053105769,38.694500000000005,0,1,,,,,,0.27678724765372337,27.130107335760634
2026-05-08,20260508,603307,603307.SH,扬州金泉,51.04,51.04,0.0,100.0,43.85,29.12,77.89,47.04,0.99,7.9,56.4981,67.63,82.75,47.21,剔除,22.42,回避,相对强弱靠前；流动性偏弱；买点后涨幅偏高,45.19,39.33,14.9,0,,1,-27.96,-5.458100000000002,22.5019,14.820526077144946,8.781292615554955,38.694500000000005,0,0,,,,,,0.18377775051982354,27.027442536387646
2026-05-08,20260508,000980,000980.SZ,众泰汽车,52.44,52.44,0.0,100.0,43.85,29.12,85.18,32.76,23.67,6.95,34.4174,60.47,81.8,53.7,剔除,46.64,回避,相对强弱靠前；买点后涨幅偏高,2.64,2.29,15.28,0,,1,-17.060000000000002,18.022599999999997,35.0826,17.54350085511251,44.90223379744042,38.694500000000005,0,0,,,,,,0.1529261399489658,26.814829796427606
2026-05-08,20260508,001337,001337.SZ,四川黄金,53.47,53.47,0.0,100.0,43.85,29.12,86.25,34.34,25.11,8.25,56.0934,69.93,80.03,57.98,剔除,53.56,回避,强势流动性较好；相对强弱靠前；买点后涨幅偏高,59.19,51.03,15.99,0,,1,-29.03,-2.6234000000000037,26.406599999999997,16.056834739553537,46.537484891214305,38.694500000000005,0,0,,,,,,0.1339943617394304,26.77360532176013
2026-05-08,20260508,600536,600536.SH,中国软件,72.14,72.14,0.0,100.0,99.2,94.56,80.43,9.7,23.86,7.6,47.5154,62.63,81.03,56.19,剔除,48.16,回避,V2评分较好；相对强弱靠前；买点后涨幅偏高,43.45,37.59,15.59,1,WATCH,1,-3.859999999999999,24.6246,28.4846,15.4523081464658,43.807074771091486,97.576,0,0,,,,,,0.1388137134312238,26.573959940185667
2026-05-08,20260508,300506,300506.SZ,ST名家汇,17.55,42.55,25.0,100.0,43.85,29.12,64.84,12.69,3.91,6.1,34.4775,48.97,75.0,27.4,剔除,17.03,回避,流动性偏弱,4.99,4.99,0.0,0,,1,-43.45,-16.9275,26.5225,21.900859048981008,15.922449560290652,38.694500000000005,0,0,,,,,,0.26137583314416274,26.51630832009139
2026-05-08,20260508,600584,600584.SH,长电科技,73.93,73.93,0.0,100.0,94.6,84.5,89.02,32.5,29.46,8.05,57.6582,74.6,68.64,68.25,观察,65.92,普通观察,强势流动性较好；相对强弱靠前；买点后涨幅偏高,50.75,41.91,21.09,0,WATCH,1,-6.569999999999993,16.271800000000006,22.8418,11.759281458207102,51.21063561409875,91.065,0,0,,,,,,0.07808369316534142,25.9408585215739
2026-05-08,20260508,002812,002812.SZ,恩捷股份,50.68,50.68,0.0,100.0,43.85,29.12,73.5,17.06,29.42,6.4,49.6684,60.7,82.62,53.04,剔除,50.83,回避,强势流动性较好；相对强弱靠前；买点后涨幅偏高,81.27,70.7,14.95,0,,1,-13.32,1.0116000000000014,14.331600000000002,7.998338297421534,46.50129030467865,38.694500000000005,0,0,,,,,,0.13999585318390545,25.71170972287338
2026-05-08,20260508,002306,002306.SZ,*ST云网,0.0,24.5,25.0,0.0,43.85,29.12,9.92,53.64,4.15,4.25,19.7608,28.66,72.85,14.61,剔除,6.67,回避,流动性偏弱,2.29,2.3,-0.43,0,,1,-42.5,-19.7608,22.7392,21.26738674308623,6.4162294223320915,38.694500000000005,0,0,,,,,,0.29796076397719234,25.240253478403464
2026-05-08,20260508,601061,601061.SH,中信金属,56.75,56.75,0.0,100.0,43.85,29.12,88.19,69.35,20.59,7.65,57.0331,68.29,71.52,58.99,观察,51.74,回避,V2评分较好；相对强弱靠前；买点后涨幅偏高,14.65,12.24,19.69,0,,1,-19.75,-0.2830999999999974,19.466900000000003,11.32182877763129,42.61258147542812,38.694500000000005,0,0,,,,,,0.10179387292983932,24.822571105088752
2026-05-08,20260508,300767,300767.SZ,震安科技,75.65,75.65,0.0,100.0,94.36,86.34,94.29,47.87,21.08,9.45,52.9265,78.14,63.51,65.96,观察,61.32,普通观察,V2评分较好；相对强弱靠前；买点后涨幅偏高,25.94,20.99,23.58,0,TRADE,1,-18.84999999999999,22.72350000000001,41.5735,20.81680352703876,44.58288012230704,91.553,1,0,,,,,,0.06902850864336461,24.619995605035523
2026-05-08,20260508,603880,603880.SH,南卫股份,48.58,48.58,0.0,100.0,43.85,29.12,73.39,31.55,4.79,7.0,33.1417,57.72,79.45,43.26,剔除,23.74,回避,相对强弱靠前；流动性偏弱；买点后涨幅偏高,7.74,6.66,16.22,0,,1,-21.42,15.438299999999998,36.8583,18.50987027588254,18.74934932204315,38.694500000000005,0,0,,,,,,0.16079208463212905,24.233445924249033
