strategy,trade_date,last_signal_date,cash,market_value,total_equity,nav,position_count,gross_exposure,locked_count,locked_value,candidate_count,executed,equity_before,max_total_positions,position_ratio,position_cap_skipped,cash_residual_ratio,intentional_cash_ratio,planned_cash_buffer_ratio,unexpected_cash_residual_ratio,planned_vs_filled_notional_gap,planned_vs_filled_share_gap,buy_order_shortfall_ratio,t1_not_tradable_reject_count,limit_block_reject_count,adaptive_role,adaptive_underlying_strategy,market_style_state,selected_strategy,target_position_ratio,adaptive_target_position_ratio,risk_decision,fallback_strategy,allow_new_buys,risk_governor_reasons,risk_governor_version,recovery_status,governed_nav_ret_10d,recovery_streak,champion_score_floor,recovery_position,nav_ret_10d_kill,nav_dd_20d_kill,max_recovery_streak,champion_score_pctile_252,champion_score_z_252,champion_score_rank_252,champion_score_sample_count_252,champion_score_percentile_floor,champion_score_z_floor,governed_nav_drawdown_20d,pattern_top5_high_risk_count,pattern_top5_bullish_count,pattern_top5_bearish_count,top_industry_weight,fp_classified_label,fp_classified_gate_reason,route_reason,execution_safe_uplift_preflight_status,execution_safe_uplift_fallback_applied,execution_safe_uplift_hard_block_reasons,execution_safe_uplift_incremental_symbols,execution_safe_uplift_planned_strategy,execution_safe_uplift_planned_position_ratio,decision_timestamp,proxy_asof_timestamp,order_submit_timestamp,fill_timestamp,execution_mode,causality_pass,daily_proxy_approximation,execution_mode_status,execution_promotion_eligible,precommit_uplift_risk_level,precommit_uplift_cap_reason,cap_input_coverage,cap_missing_fields,cap_trigger_count,strict_cap_candidate_vol_20,strict_cap_candidate_ret_1,planned_uplift_ratio,capped_uplift_ratio,precommit_cap_applied,execution_safe_uplift_final_strategy,execution_safe_uplift_final_position_ratio,corporate_action_status,ledger_eod_equity,ledger_reconciliation_error_bps,ledger_event_count
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-09,2026-01-08,188374.456,349592.0,537966.456,1.075932912,5,0.6498397736530993,5,324450.0,5,0,512824.456,5,0.7,2,0.363891563412407,0.30000000000000004,0.30000000000000004,0.06389156341240698,0.0,0,0.0,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_gate_tuned,not_applicable,,0,,,,,,,,,,,,0.0,,,,0.09062203157663332,,,production_risk_governor_backtest,strict_precommit_no_intraday_guard,0.0,,,baseline_full_liquidity_detail_vol_position,0.7,2026-01-08T15:00:00+08:00,2026-01-08T15:00:00+08:00,2026-01-08T15:00:00+08:00,2026-01-09T09:30:00+08:00,strict_t1_open_precommit,1.0,0.0,STRICT_PRECOMMIT_CAUSAL,1.0,no_incremental_uplift,precommit_no_incremental_uplift,1.0,,0.0,0.06608853254081955,0.13714370989404556,0.0,0.0,0.0,baseline_full_liquidity_detail_vol_position,0.7,NO_ACTION_CONFIRMED,537966.456,0.0,10.0
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-12,2026-01-09,188374.456,399083.0,587457.456,1.174914912,5,0.6793394073459509,5,349592.0,5,0,537966.456,5,0.7,2,0.3391662669699575,0.30000000000000004,0.30000000000000004,0.03916626696995745,0.0,0,0.0,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_gate_tuned,not_applicable,,0,,,,,,,,,,,,0.0,,,,0.07602736972179591,,,production_risk_governor_backtest,strict_precommit_no_intraday_guard,0.0,,,baseline_full_liquidity_detail_vol_position,0.7,2026-01-09T15:00:00+08:00,2026-01-09T15:00:00+08:00,2026-01-09T15:00:00+08:00,2026-01-12T09:30:00+08:00,strict_t1_open_precommit,1.0,0.0,STRICT_PRECOMMIT_CAUSAL,1.0,no_incremental_uplift,precommit_no_incremental_uplift,1.0,,0.0,0.0703585720898776,0.14077025232403706,0.0,0.0,0.0,baseline_full_liquidity_detail_vol_position,0.7,NO_ACTION_CONFIRMED,587457.456,0.0,10.0
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-13,2026-01-12,188374.456,394546.0,582920.456,1.165840912,5,0.6768436343911732,5,399083.0,5,0,587457.456,5,0.7,4,0.30901856018979434,0.30000000000000004,0.30000000000000004,0.0090185601897943,0.0,0,0.0,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_gate_tuned,not_applicable,,0,,,,,,,,,,,,0.0,,,,0.1764824832966136,,,production_risk_governor_backtest,strict_precommit_no_intraday_guard,0.0,,,baseline_full_liquidity_detail_vol_position,0.7,2026-01-12T15:00:00+08:00,2026-01-12T15:00:00+08:00,2026-01-12T15:00:00+08:00,2026-01-13T09:30:00+08:00,strict_t1_open_precommit,1.0,0.0,STRICT_PRECOMMIT_CAUSAL,1.0,no_incremental_uplift,precommit_no_incremental_uplift,1.0,,0.0,0.07668709308449735,0.20023282887077998,0.0,0.0,0.0,baseline_full_liquidity_detail_vol_position,0.7,NO_ACTION_CONFIRMED,582920.456,0.0,10.0
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-14,2026-01-13,188374.456,405011.0,593385.456,1.186770912,5,0.6825428495166892,5,394546.0,5,0,582920.456,5,0.7,4,0.31951081430916495,0.30000000000000004,0.30000000000000004,0.019510814309164903,0.0,0,0.0,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_gate_tuned,not_applicable,,0,,,,,,,,,,,,-0.007723112463143278,,,,0.1688697875630665,,,production_risk_governor_backtest,strict_precommit_no_intraday_guard,0.0,,,baseline_full_liquidity_detail_vol_position,0.7,2026-01-13T15:00:00+08:00,2026-01-13T15:00:00+08:00,2026-01-13T15:00:00+08:00,2026-01-14T09:30:00+08:00,strict_t1_open_precommit,1.0,0.0,STRICT_PRECOMMIT_CAUSAL,1.0,no_incremental_uplift,precommit_no_incremental_uplift,1.0,,0.0,0.07677201215917798,0.06107409650716744,0.0,0.0,0.0,baseline_full_liquidity_detail_vol_position,0.7,NO_ACTION_CONFIRMED,593385.456,0.0,10.0
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-15,2026-01-14,188374.456,388341.0,576715.456,1.153430912,5,0.6733667287044237,5,405011.0,5,0,593385.456,5,0.7,4,0.32681404272895115,0.30000000000000004,0.30000000000000004,0.026814042728951104,0.0,0,0.0,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_gate_tuned,not_applicable,,0,,,,,,,,,,,,-0.007723112463143278,,,,0.1359111635848426,,,production_risk_governor_backtest,strict_precommit_no_intraday_guard,0.0,,,baseline_full_liquidity_detail_vol_position,0.7,2026-01-14T15:00:00+08:00,2026-01-14T15:00:00+08:00,2026-01-14T15:00:00+08:00,2026-01-15T09:30:00+08:00,strict_t1_open_precommit,1.0,0.0,STRICT_PRECOMMIT_CAUSAL,1.0,no_incremental_uplift,precommit_no_incremental_uplift,1.0,,0.0,0.06401014798502914,0.1259930486593841,0.0,0.0,0.0,baseline_full_liquidity_detail_vol_position,0.7,NO_ACTION_CONFIRMED,576715.456,0.0,10.0
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-16,2026-01-15,188374.456,355779.0,544153.456,1.088306912,5,0.6538210794713761,5,388341.0,5,0,576715.456,5,0.7,5,0.339797646800836,0.30000000000000004,0.30000000000000004,0.03979764680083597,0.0,0,0.0,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_gate_tuned,not_applicable,,0,,,,,,,,,,,,-0.02809303772352667,,,,0.19242620554252624,,,production_risk_governor_backtest,strict_precommit_no_intraday_guard,0.0,,,baseline_full_liquidity_detail_vol_position,0.7,2026-01-15T15:00:00+08:00,2026-01-15T15:00:00+08:00,2026-01-15T15:00:00+08:00,2026-01-16T09:30:00+08:00,strict_t1_open_precommit,1.0,0.0,STRICT_PRECOMMIT_CAUSAL,1.0,no_incremental_uplift,precommit_no_incremental_uplift,1.0,,0.0,0.06984103243234063,0.061871039880730505,0.0,0.0,0.0,baseline_full_liquidity_detail_vol_position,0.7,NO_ACTION_CONFIRMED,544153.456,0.0,10.0
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-19,2026-01-16,188374.456,345537.0,533911.456,1.067822912,5,0.6471803444502229,5,355779.0,5,0,544153.456,5,0.7,5,0.35288707212410264,0.30000000000000004,0.30000000000000004,0.052887072124102597,0.0,0,0.0,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_gate_tuned,not_applicable,,0,,,,,,,,,,,,-0.08296799239380082,,,,0.0873996445156151,,,production_risk_governor_backtest,strict_precommit_no_intraday_guard,0.0,,,baseline_full_liquidity_detail_vol_position,0.7,2026-01-16T15:00:00+08:00,2026-01-16T15:00:00+08:00,2026-01-16T15:00:00+08:00,2026-01-19T09:30:00+08:00,strict_t1_open_precommit,1.0,0.0,STRICT_PRECOMMIT_CAUSAL,1.0,no_incremental_uplift,precommit_no_incremental_uplift,1.0,,0.0,0.0706512420884923,0.17189987898859949,0.0,0.0,0.0,baseline_full_liquidity_detail_vol_position,0.7,NO_ACTION_CONFIRMED,533911.456,0.0,10.0
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-20,2026-01-19,188374.456,341532.0,529906.456,1.059812912,5,0.6445137554617754,5,345537.0,5,0,533911.456,5,0.7,5,0.3510496510853631,0.30000000000000004,0.30000000000000004,0.05104965108536308,0.0,0,0.0,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_gate_tuned,not_applicable,,0,,,,,,,,,,,,-0.10022827387936517,,,,0.09533858605314434,,,production_risk_governor_backtest,strict_precommit_no_intraday_guard,0.0,,,baseline_full_liquidity_detail_vol_position,0.7,2026-01-19T15:00:00+08:00,2026-01-19T15:00:00+08:00,2026-01-19T15:00:00+08:00,2026-01-20T09:30:00+08:00,strict_t1_open_precommit,1.0,0.0,STRICT_PRECOMMIT_CAUSAL,1.0,no_incremental_uplift,precommit_no_incremental_uplift,1.0,,0.0,0.05059270119659988,0.09989181391994228,0.0,0.0,0.0,baseline_full_liquidity_detail_vol_position,0.7,NO_ACTION_CONFIRMED,529906.456,0.0,10.0
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-21,2026-01-20,188374.456,336343.0,524717.456,1.049434912,5,0.6409983051907463,5,341532.0,5,0,529906.456,5,0.7,5,0.3588984132054604,0.30000000000000004,0.30000000000000004,0.058898413205460354,0.0,0,0.0,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_gate_tuned,not_applicable,,0,,,,,,,,,,,,-0.10697768096291205,,,,0.08145823002435794,,,production_risk_governor_backtest,strict_precommit_no_intraday_guard,0.0,,,baseline_full_liquidity_detail_vol_position,0.7,2026-01-20T15:00:00+08:00,2026-01-20T15:00:00+08:00,2026-01-20T15:00:00+08:00,2026-01-21T09:30:00+08:00,strict_t1_open_precommit,1.0,0.0,STRICT_PRECOMMIT_CAUSAL,1.0,no_incremental_uplift,precommit_no_incremental_uplift,1.0,,0.0,0.0778959669890772,0.08614787768142396,0.0,0.0,0.0,baseline_full_liquidity_detail_vol_position,0.7,NO_ACTION_CONFIRMED,524717.456,0.0,10.0
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-22,2026-01-21,188374.456,347497.0,535871.456,1.071742912,5,0.6484708153591222,5,336343.0,5,0,524717.456,5,0.7,5,0.35940513025684684,0.30000000000000004,0.30000000000000004,0.059405130256846794,0.0,0,0.0,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_gate_tuned,not_applicable,0.04856993407853927,0,,,,,,,,,,,,-0.11572241838027131,,,,0.10995308947557073,,,production_risk_governor_backtest,strict_precommit_no_intraday_guard,0.0,,,baseline_full_liquidity_detail_vol_position,0.7,2026-01-21T15:00:00+08:00,2026-01-21T15:00:00+08:00,2026-01-21T15:00:00+08:00,2026-01-22T09:30:00+08:00,strict_t1_open_precommit,1.0,0.0,STRICT_PRECOMMIT_CAUSAL,1.0,no_incremental_uplift,precommit_no_incremental_uplift,1.0,,0.0,0.050257480683901255,0.09998039600078412,0.0,0.0,0.0,baseline_full_liquidity_detail_vol_position,0.7,NO_ACTION_CONFIRMED,535871.456,0.0,10.0
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-23,2026-01-22,212883.68575000012,326420.0,539303.6857500002,1.0786073715000004,5,0.6052619491113869,0,0.0,5,10,535871.456,5,0.7,0,0.395042039997033,0.30000000000000004,0.30000000000000004,0.09504203999703298,32567.5,0,0.09082542582044077,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_gate_tuned,not_applicable,0.044941304437321694,0,,,,,,,,,,,,-0.11572241838027131,,,,0.11628204809989073,,,production_risk_governor_backtest,strict_precommit_no_intraday_guard,0.0,,,baseline_full_liquidity_detail_vol_position,0.7,2026-01-22T15:00:00+08:00,2026-01-22T15:00:00+08:00,2026-01-22T15:00:00+08:00,2026-01-23T09:30:00+08:00,strict_t1_open_precommit,1.0,0.0,STRICT_PRECOMMIT_CAUSAL,1.0,no_incremental_uplift,precommit_no_incremental_uplift,1.0,,0.0,0.050773190242821516,0.0997067448680351,0.0,0.0,0.0,baseline_full_liquidity_detail_vol_position,0.7,NO_ACTION_CONFIRMED,539303.6857500002,0.0,30.0
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-26,2026-01-23,212883.68575000012,328451.0,541334.6857500002,1.0826693715000004,5,0.6067429422981508,5,326420.0,5,0,539303.6857500002,5,0.7,3,0.39299570653024457,0.30000000000000004,0.30000000000000004,0.09299570653024453,0.0,0,0.0,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_gate_tuned,not_applicable,0.0024857121388999204,0,,,,,,,,,,,,-0.11572241838027131,,,,0.05584420171461353,,,production_risk_governor_backtest,strict_precommit_no_intraday_guard,0.0,,,baseline_full_liquidity_detail_vol_position,0.7,2026-01-23T15:00:00+08:00,2026-01-23T15:00:00+08:00,2026-01-23T15:00:00+08:00,2026-01-26T09:30:00+08:00,strict_t1_open_precommit,1.0,0.0,STRICT_PRECOMMIT_CAUSAL,1.0,no_incremental_uplift,precommit_no_incremental_uplift,1.0,,0.0,0.05042198612820193,0.09600000000000009,0.0,0.0,0.0,baseline_full_liquidity_detail_vol_position,0.7,NO_ACTION_CONFIRMED,541334.6857500002,0.0,30.0
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-27,2026-01-26,212883.68575000012,331578.0,544461.6857500002,1.0889233715000004,5,0.6090015306462726,5,328451.0,5,0,541334.6857500002,5,0.7,4,0.39363226781777305,0.30000000000000004,0.30000000000000004,0.09363226781777301,0.0,0,0.0,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_gate_tuned,not_applicable,-0.07851252848853074,0,,,,,,,,,,,,-0.11572241838027131,,,,0.1400409462661677,,,production_risk_governor_backtest,strict_precommit_no_intraday_guard,0.0,,,baseline_full_liquidity_detail_vol_position,0.7,2026-01-26T15:00:00+08:00,2026-01-26T15:00:00+08:00,2026-01-26T15:00:00+08:00,2026-01-27T09:30:00+08:00,strict_t1_open_precommit,1.0,0.0,STRICT_PRECOMMIT_CAUSAL,1.0,no_incremental_uplift,precommit_no_incremental_uplift,1.0,,0.0,0.03617506521779774,0.10000000000000009,0.0,0.0,0.0,baseline_full_liquidity_detail_vol_position,0.7,NO_ACTION_CONFIRMED,544461.6857500002,0.0,30.0
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-28,2026-01-27,212883.68575000012,338538.0,551421.6857500002,1.1028433715000003,5,0.6139366817602528,5,331578.0,5,0,544461.6857500002,5,0.7,5,0.3898185498351602,0.30000000000000004,0.30000000000000004,0.08981854983516013,0.0,0,0.0,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_gate_tuned,not_applicable,-0.06597601757520033,0,,,,,,,,,,,,-0.11572241838027131,,,,0.13726227006435193,,,production_risk_governor_backtest,strict_precommit_no_intraday_guard,0.0,,,baseline_full_liquidity_detail_vol_position,0.7,2026-01-27T15:00:00+08:00,2026-01-27T15:00:00+08:00,2026-01-27T15:00:00+08:00,2026-01-28T09:30:00+08:00,strict_t1_open_precommit,1.0,0.0,STRICT_PRECOMMIT_CAUSAL,1.0,no_incremental_uplift,precommit_no_incremental_uplift,1.0,,0.0,0.04476200419276503,0.038787878787878816,0.0,0.0,0.0,baseline_full_liquidity_detail_vol_position,0.7,NO_ACTION_CONFIRMED,551421.6857500002,0.0,30.0
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-29,2026-01-28,212883.68575000012,339445.0,552328.6857500002,1.1046573715000003,5,0.6145706510591097,5,338538.0,5,0,551421.6857500002,5,0.7,5,0.3818749094196824,0.30000000000000004,0.30000000000000004,0.08187490941968234,0.0,0,0.0,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_gate_tuned,not_applicable,-0.07071924299068066,0,,,,,,,,,,,,-0.11572241838027131,,,,0.10554890751448148,,,production_risk_governor_backtest,strict_precommit_no_intraday_guard,0.0,,,baseline_full_liquidity_detail_vol_position,0.7,2026-01-28T15:00:00+08:00,2026-01-28T15:00:00+08:00,2026-01-28T15:00:00+08:00,2026-01-29T09:30:00+08:00,strict_t1_open_precommit,1.0,0.0,STRICT_PRECOMMIT_CAUSAL,1.0,no_incremental_uplift,precommit_no_incremental_uplift,1.0,,0.0,0.04220888124264323,0.10013175230566529,0.0,0.0,0.0,baseline_full_liquidity_detail_vol_position,0.7,NO_ACTION_CONFIRMED,552328.6857500002,0.0,30.0
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-30,2026-01-29,212883.68575000012,340462.0,553345.6857500002,1.1066913715000004,5,0.6152790358138251,5,339445.0,5,0,552328.6857500002,5,0.7,5,0.39014074422254363,0.30000000000000004,0.30000000000000004,0.09014074422254359,0.0,0,0.0,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_gate_tuned,not_applicable,-0.04228561935749442,0,,,,,,,,,,,,-0.11572241838027131,,,,0.10178264347337579,,,production_risk_governor_backtest,strict_precommit_no_intraday_guard,0.0,,,baseline_full_liquidity_detail_vol_position,0.7,2026-01-29T15:00:00+08:00,2026-01-29T15:00:00+08:00,2026-01-29T15:00:00+08:00,2026-01-30T09:30:00+08:00,strict_t1_open_precommit,1.0,0.0,STRICT_PRECOMMIT_CAUSAL,1.0,no_incremental_uplift,precommit_no_incremental_uplift,1.0,,0.0,0.043604996964995646,0.10059880239520957,0.0,0.0,0.0,baseline_full_liquidity_detail_vol_position,0.7,NO_ACTION_CONFIRMED,553345.6857500002,0.0,30.0
