trade_date,signal_date,cash,position_count,position_ratio,actual_exposure,in_risk,equity,nav
2024-06-05,2024-06-04,281200.34,5,0.4,0.389,True,290300.34,0.920525
2024-06-06,2024-06-05,281200.34,5,0.4,0.3911,True,290300.34,0.923629
2024-06-07,2024-06-06,286704.0,5,0.4,0.3796,True,295104.0,0.924324
2024-06-11,2024-06-07,286704.0,5,0.4,0.3783,True,295104.0,0.922396
2024-06-12,2024-06-11,286704.0,5,0.4,0.3785,True,295104.0,0.922614
2024-06-13,2024-06-12,286704.0,5,0.4,0.3782,True,295104.0,0.922224
2024-06-14,2024-06-13,286704.0,5,0.4,0.3788,True,295104.0,0.923124
2024-06-17,2024-06-14,286704.0,5,0.4,0.3797,True,295104.0,0.924478
2024-06-18,2024-06-17,292256.13,5,0.4,0.375,True,300156.13,0.93518
2024-06-19,2024-06-18,286402.05,5,0.4,0.3915,True,293502.05,0.941378
2024-06-20,2024-06-19,286402.05,5,0.4,0.3861,True,293502.05,0.933032
2024-06-21,2024-06-20,286402.05,5,0.4,0.3877,True,293502.05,0.935462
2024-06-24,2024-06-21,291514.11,5,0.4,0.3698,True,297614.11,0.925138
2024-06-25,2024-06-24,291514.11,5,0.4,0.3694,True,297614.11,0.924574
2024-06-26,2024-06-25,291514.11,5,0.4,0.3788,True,297614.11,0.93858
2024-06-27,2024-06-26,291514.11,5,0.4,0.3735,True,297614.11,0.930604
2024-06-28,2024-06-27,291514.11,5,0.4,0.3724,True,297614.11,0.928946
2024-07-01,2024-06-28,291514.11,5,0.4,0.3731,True,297614.11,0.930046
2024-07-02,2024-07-01,283172.44,5,0.4,0.3929,True,293472.44,0.932921
2024-07-03,2024-07-02,282276.74,5,0.4,0.3867,True,308576.74,0.920443
2024-07-04,2024-07-03,282276.74,5,0.4,0.3841,True,308576.74,0.916581
2024-07-05,2024-07-04,282276.74,5,0.4,0.3847,True,308576.74,0.917511
2024-07-08,2024-07-05,279775.3,5,0.4,0.3914,True,314675.3,0.919393
2024-07-09,2024-07-08,279775.3,5,0.4,0.3941,True,314675.3,0.923527
2024-07-10,2024-07-09,279775.3,5,0.4,0.3916,True,314675.3,0.919657
2024-07-11,2024-07-10,279775.3,5,0.4,0.3923,True,314675.3,0.920743
2024-07-12,2024-07-11,279775.3,5,0.4,0.3942,True,314675.3,0.923639
2024-07-15,2024-07-12,279775.3,5,0.4,0.3962,True,314675.3,0.926665
2024-07-16,2024-07-15,291229.98,5,0.4,0.3694,True,323429.98,0.923718
2024-07-17,2024-07-16,285481.73,5,0.4,0.3937,True,306081.73,0.941773
2024-07-18,2024-07-17,286035.3,5,0.4,0.3913,True,303035.3,0.939843
2024-07-19,2024-07-18,286035.3,5,0.4,0.386,True,303035.3,0.931709
2024-07-22,2024-07-19,289304.89,5,0.4,0.377,True,298304.89,0.928766
2024-07-23,2024-07-22,289304.89,5,0.4,0.3688,True,298304.89,0.916732
2024-07-24,2024-07-23,289304.89,5,0.4,0.3635,True,298304.89,0.909072
2024-07-25,2024-07-24,289304.89,5,0.4,0.3641,True,298304.89,0.909966
2024-07-26,2024-07-25,289304.89,5,0.4,0.3641,True,298304.89,0.90995
2024-07-29,2024-07-26,289304.89,5,0.4,0.3623,True,298304.89,0.907348
2024-07-30,2024-07-29,280720.61,5,0.4,0.378,True,291420.61,0.902661
2024-07-31,2024-07-30,287062.45,5,0.4,0.3643,True,294862.45,0.903077
2024-08-01,2024-07-31,280950.55,5,0.4,0.3786,True,292450.55,0.904313
2024-08-02,2024-08-01,280950.55,5,0.4,0.377,True,292450.55,0.901969
2024-08-05,2024-08-02,280097.81,5,0.4,0.3879,True,293297.81,0.91525
2024-08-06,2024-08-05,280097.81,5,0.4,0.3845,True,293297.81,0.910084
2024-08-07,2024-08-06,280097.81,5,0.4,0.3842,True,293297.81,0.909738
2024-08-08,2024-08-07,280097.81,5,0.4,0.3819,True,293297.81,0.906298
2024-08-09,2024-08-08,280097.81,5,0.4,0.3814,True,293297.81,0.905556
2024-08-12,2024-08-09,280097.81,5,0.4,0.38,True,293297.81,0.903556
2024-08-13,2024-08-12,275367.43,5,0.4,0.3928,True,287767.43,0.906987
2024-08-14,2024-08-13,274411.97,5,0.4,0.4012,True,290611.97,0.916592
2024-08-15,2024-08-14,273855.48,5,0.4,0.3959,True,288055.48,0.906727
2024-08-16,2024-08-15,273855.48,5,0.4,0.3881,True,288055.48,0.895159
2024-08-19,2024-08-16,271684.25,5,0.4,0.4013,True,284984.25,0.907604
2024-08-20,2024-08-19,271684.25,5,0.4,0.3987,True,284984.25,0.903582
2024-08-21,2024-08-20,271684.25,5,0.4,0.3989,True,284984.25,0.903962
2024-08-22,2024-08-21,271684.25,5,0.4,0.3948,True,284984.25,0.897898
2024-08-23,2024-08-22,271684.25,5,0.4,0.3918,True,284984.25,0.893372
2024-08-26,2024-08-23,271684.25,5,0.4,0.3919,True,284984.25,0.893608
2024-08-27,2024-08-26,294510.64,4,0.4,0.3362,True,302710.64,0.887337
2024-08-28,2024-08-27,268902.8,5,0.4,0.3839,True,283402.8,0.872856
2024-08-29,2024-08-28,266834.43,5,0.4,0.376,True,287634.43,0.855279
2024-08-30,2024-08-29,266834.43,5,0.4,0.3728,True,287634.43,0.850863
2024-09-02,2024-08-30,261508.16,5,0.4,0.3861,True,285608.16,0.85199
2024-09-03,2024-09-02,261508.16,5,0.4,0.38,True,285608.16,0.843598
2024-09-04,2024-09-03,261508.16,5,0.4,0.3784,True,285608.16,0.841446
2024-09-05,2024-09-04,261508.16,5,0.4,0.3755,True,285608.16,0.837552
2024-09-06,2024-09-05,261508.16,5,0.4,0.3757,True,285608.16,0.837776
2024-09-09,2024-09-06,261508.16,5,0.4,0.3721,True,285608.16,0.8329
2024-09-10,2024-09-09,261508.16,5,0.4,0.3761,True,285608.16,0.838336
2024-09-11,2024-09-10,268744.3,5,0.4,0.3583,True,283744.3,0.837613
2024-09-12,2024-09-11,264116.25,5,0.4,0.3702,True,272016.25,0.838704
2024-09-13,2024-09-12,258389.45,5,0.4,0.3838,True,267189.45,0.838643
2024-09-18,2024-09-13,256509.81,5,0.4,0.3616,True,260609.81,0.803612
2024-09-19,2024-09-18,256509.81,5,0.4,0.362,True,260609.81,0.804104
2024-09-20,2024-09-19,256509.81,5,0.4,0.3594,True,260609.81,0.800808
2024-09-23,2024-09-20,256509.81,5,0.4,0.3602,True,260609.81,0.801898
2024-09-24,2024-09-23,256509.81,5,0.4,0.372,True,260609.81,0.816936
2024-09-25,2024-09-24,256509.81,5,0.4,0.3747,True,260609.81,0.820486
2024-09-26,2024-09-25,256509.81,5,0.4,0.3808,True,260609.81,0.828466
2024-09-27,2024-09-26,266779.35,5,0.4,0.3623,True,272879.35,0.836687
2024-09-30,2024-09-27,272529.32,5,0.4,0.3684,True,278429.32,0.863013
2024-10-08,2024-09-30,289846.6,5,0.4,0.3441,True,295046.6,0.883803
2024-10-09,2024-10-08,289215.55,5,0.4,0.3646,True,295015.55,0.910397
2024-10-10,2024-10-09,289215.55,5,0.4,0.3658,True,295015.55,0.912049
2024-10-11,2024-10-10,289215.55,5,0.4,0.3569,True,295015.55,0.899437
2024-10-14,2024-10-11,289215.55,5,0.4,0.3624,True,295015.55,0.907259
2024-10-15,2024-10-14,289215.55,5,0.4,0.3571,True,295015.55,0.899723
2024-10-16,2024-10-15,289215.55,5,0.4,0.356,True,295015.55,0.898139
2024-10-17,2024-10-16,289215.55,5,0.4,0.3543,True,295015.55,0.895785
2024-10-18,2024-10-17,275402.58,5,0.4,0.4008,True,281502.58,0.919277
2024-10-21,2024-10-18,282690.71,5,0.4,0.3928,True,288090.71,0.931173
2024-10-22,2024-10-21,293164.89,5,0.4,0.3678,True,297964.89,0.927474
2024-10-23,2024-10-22,275630.0,5,0.4,0.3965,True,285530.0,0.913438
2024-10-24,2024-10-23,275630.0,5,0.4,0.4039,True,285530.0,0.92483
2024-10-25,2024-10-24,275630.0,5,0.4,0.4038,True,285530.0,0.924684
2024-10-28,2024-10-25,275630.0,5,0.4,0.4152,True,285530.0,0.942572
2024-10-29,2024-10-28,275630.0,5,0.4,0.4204,True,285530.0,0.951072
2024-10-30,2024-10-29,275630.0,5,0.4,0.429,True,285530.0,0.965426
2024-10-31,2024-10-30,275630.0,5,0.4,0.4222,True,285530.0,0.954024
2024-11-01,2024-10-31,284480.75,5,0.4,0.3765,True,293180.75,0.912588
2024-11-04,2024-11-01,272812.83,5,0.4,0.4033,True,292212.83,0.914394
2024-11-05,2024-11-04,275867.88,5,0.4,0.4121,True,297167.88,0.938452
2024-11-06,2024-11-05,285831.97,5,0.4,0.402,True,303131.97,0.955938
2024-11-07,2024-11-06,285831.97,5,0.4,0.404,True,303131.97,0.959212
2024-11-08,2024-11-07,285831.97,5,0.4,0.4027,True,303131.97,0.957122
2024-11-11,2024-11-08,285831.97,5,0.4,0.413,True,303131.97,0.973932
2024-11-12,2024-11-11,285831.97,5,0.4,0.4063,True,303131.97,0.962926
2024-11-13,2024-11-12,285831.97,5,0.4,0.3988,True,303131.97,0.950862
2024-11-14,2024-11-13,285831.97,5,0.4,0.3959,True,303131.97,0.946284
2024-11-15,2024-11-14,285063.88,5,0.4,0.3897,True,302063.88,0.934168
2024-11-18,2024-11-15,323898.74,4,0.4,0.2931,True,329698.74,0.916345
2024-11-19,2024-11-18,275685.21,5,0.4,0.3938,True,290585.21,0.909612
2024-11-20,2024-11-19,278791.12,5,0.4,0.39,True,293191.12,0.914138
2024-11-21,2024-11-20,278791.12,5,0.4,0.3918,True,293191.12,0.916786
2024-11-22,2024-11-21,278791.12,5,0.4,0.3851,True,293191.12,0.906752
2024-11-25,2024-11-22,278791.12,5,0.4,0.3833,True,293191.12,0.904186
2024-11-26,2024-11-25,278791.12,5,0.4,0.3792,True,293191.12,0.89813
2024-11-27,2024-11-26,278791.12,5,0.4,0.3798,True,293191.12,0.899076
2024-11-28,2024-11-27,278791.12,5,0.4,0.3768,True,293191.12,0.894712
2024-11-29,2024-11-28,274050.89,5,0.4,0.3911,True,296050.89,0.900158
2024-12-02,2024-11-29,274050.89,5,0.4,0.3977,True,296050.89,0.910008
2024-12-03,2024-12-02,281298.0,5,0.4,0.3861,True,301698.0,0.916442
2024-12-04,2024-12-03,276531.82,5,0.4,0.3951,True,298831.82,0.914332
2024-12-05,2024-12-04,276531.82,5,0.4,0.4052,True,298831.82,0.929876
2024-12-06,2024-12-05,276531.82,5,0.4,0.4062,True,298831.82,0.931442
2024-12-09,2024-12-06,276531.82,5,0.4,0.3989,True,298831.82,0.920038
2024-12-10,2024-12-09,276531.82,5,0.4,0.3944,True,298831.82,0.913176
2024-12-11,2024-12-10,276531.82,5,0.4,0.3941,True,298831.82,0.912868
2024-12-12,2024-12-11,276531.82,5,0.4,0.3936,True,298831.82,0.912034
2024-12-13,2024-12-12,272596.09,5,0.4,0.3847,True,288296.09,0.88602
2024-12-16,2024-12-13,272596.09,5,0.4,0.3808,True,288296.09,0.88041
2024-12-17,2024-12-16,271296.03,5,0.4,0.3752,True,280596.03,0.868418
2024-12-18,2024-12-17,265400.82,5,0.4,0.3833,True,274400.82,0.860664
2024-12-19,2024-12-18,265400.82,5,0.4,0.3859,True,274400.82,0.864294
2024-12-20,2024-12-19,265400.82,5,0.4,0.3901,True,274400.82,0.870364
2024-12-23,2024-12-20,265400.82,5,0.4,0.3874,True,274400.82,0.866488
2024-12-24,2024-12-23,265400.82,5,0.4,0.3898,True,274400.82,0.869862
2024-12-25,2024-12-24,265400.82,5,0.4,0.388,True,274400.82,0.867324
2024-12-26,2024-12-25,265400.82,5,0.4,0.3919,True,274400.82,0.87287
2024-12-27,2024-12-26,269805.62,5,0.4,0.3799,True,282805.62,0.870155
2024-12-30,2024-12-27,269805.62,5,0.4,0.3795,True,282805.62,0.869575
2024-12-31,2024-12-30,272814.26,5,0.4,0.3541,True,283614.26,0.844717
2025-01-02,2024-12-31,264621.44,5,0.4,0.3681,True,282621.44,0.837477
2025-01-03,2025-01-02,264621.44,5,0.4,0.363,True,282621.44,0.830809
2025-01-06,2025-01-03,264621.44,5,0.4,0.3656,True,282621.44,0.834299
2025-01-07,2025-01-06,264621.44,5,0.4,0.3692,True,282621.44,0.838971
2025-01-08,2025-01-07,264621.44,5,0.4,0.3696,True,282621.44,0.839581
2025-01-09,2025-01-08,264621.44,5,0.4,0.3689,True,282621.44,0.838619
2025-01-10,2025-01-09,264621.44,5,0.4,0.3694,True,282621.44,0.839241
2025-01-13,2025-01-10,299487.5,4,0.4,0.2833,True,317787.5,0.835789
2025-01-14,2025-01-13,299487.5,4,0.4,0.2916,True,317787.5,0.845551
2025-01-15,2025-01-14,266057.86,5,0.4,0.3867,True,288057.86,0.867604
2025-01-16,2025-01-15,266399.16,5,0.4,0.3797,True,279899.16,0.858916
2025-01-17,2025-01-16,266399.16,5,0.4,0.3824,True,279899.16,0.86269
2025-01-20,2025-01-17,266399.16,5,0.4,0.3863,True,279899.16,0.868154
2025-01-21,2025-01-20,266399.16,5,0.4,0.3877,True,279899.16,0.870212
2025-01-22,2025-01-21,266399.16,5,0.4,0.3847,True,279899.16,0.865846
2025-01-23,2025-01-22,266399.16,5,0.4,0.3798,True,279899.16,0.859086
2025-01-24,2025-01-23,266399.16,5,0.4,0.3843,True,279899.16,0.86529
2025-01-27,2025-01-24,265738.64,5,0.4,0.3776,True,272538.64,0.853981
2025-02-05,2025-01-27,265738.64,5,0.4,0.3739,True,272538.64,0.848929
2025-02-06,2025-02-05,268213.46,5,0.4,0.3839,True,271813.46,0.870703
2025-02-07,2025-02-06,262156.92,5,0.4,0.3971,True,267756.92,0.869662
2025-02-10,2025-02-07,262156.92,5,0.4,0.3972,True,267756.92,0.869792
2025-02-11,2025-02-10,262156.92,5,0.4,0.3968,True,267756.92,0.869268
2025-02-12,2025-02-11,262156.92,5,0.4,0.4,True,267756.92,0.8739
2025-02-13,2025-02-12,262156.92,5,0.4,0.3869,True,267756.92,0.855118
2025-02-14,2025-02-13,262156.92,5,0.4,0.3877,True,267756.92,0.85632
2025-02-17,2025-02-14,262156.92,5,0.4,0.4031,True,267756.92,0.87836
2025-02-18,2025-02-17,270556.31,5,0.4,0.375,True,276656.31,0.865741
2025-02-19,2025-02-18,270556.31,5,0.4,0.3818,True,276656.31,0.875329
2025-02-20,2025-02-19,291303.29,5,0.4,0.33,True,296403.29,0.869529
2025-02-21,2025-02-20,269158.58,5,0.4,0.4022,True,274558.58,0.900453
2025-02-24,2025-02-21,269158.58,5,0.4,0.4024,True,274558.58,0.900735
2025-02-25,2025-02-24,269158.58,5,0.4,0.3963,True,274558.58,0.891653
2025-02-26,2025-02-25,269158.58,5,0.4,0.3989,True,274558.58,0.895515
2025-02-27,2025-02-26,269158.58,5,0.4,0.4007,True,274558.58,0.898285
2025-02-28,2025-02-27,269158.58,5,0.4,0.3845,True,274558.58,0.874649
2025-03-03,2025-02-28,269158.58,5,0.4,0.378,True,274558.58,0.865505
2025-03-04,2025-03-03,263297.43,5,0.4,0.3971,True,268197.43,0.873443
2025-03-05,2025-03-04,263297.43,5,0.4,0.4029,True,268197.43,0.881871
2025-03-06,2025-03-05,275940.82,5,0.4,0.3729,True,280940.82,0.879996
2025-03-07,2025-03-06,268382.52,5,0.4,0.3685,True,272582.52,0.850025
2025-03-10,2025-03-07,268382.52,5,0.4,0.3693,True,272582.52,0.851093
2025-03-11,2025-03-10,268382.52,5,0.4,0.379,True,272582.52,0.864325
2025-03-12,2025-03-11,268382.52,5,0.4,0.3789,True,272582.52,0.864169
2025-03-13,2025-03-12,268382.52,5,0.4,0.3736,True,272582.52,0.856907
2025-03-14,2025-03-13,268382.52,5,0.4,0.3822,True,272582.52,0.868847
2025-03-17,2025-03-14,268382.52,5,0.4,0.3912,True,272582.52,0.881623
2025-03-18,2025-03-17,281376.81,5,0.4,0.3646,True,286576.81,0.885618
2025-03-19,2025-03-18,281376.81,5,0.4,0.3618,True,286576.81,0.881748
2025-03-20,2025-03-19,292343.08,4,0.4,0.342,True,297443.08,0.888622
2025-03-21,2025-03-20,295211.91,5,0.4,0.3558,True,301111.91,0.916582
2025-03-24,2025-03-21,295211.91,5,0.4,0.3573,True,301111.91,0.91866
2025-03-25,2025-03-24,295211.91,5,0.4,0.3438,True,301111.91,0.899706
2025-03-26,2025-03-25,295211.91,5,0.4,0.343,True,301111.91,0.898658
2025-03-27,2025-03-26,295211.91,5,0.4,0.3378,True,301111.91,0.891654
2025-03-28,2025-03-27,295211.91,5,0.4,0.3371,True,301111.91,0.890602
2025-03-31,2025-03-28,295211.91,5,0.4,0.3393,True,301111.91,0.893646
2025-04-01,2025-03-31,280350.64,5,0.4,0.3705,True,285950.64,0.890767
2025-04-02,2025-04-01,280350.64,5,0.4,0.3725,True,285950.64,0.893541
2025-04-03,2025-04-02,280409.31,5,0.4,0.3635,True,285809.31,0.881137
2025-04-07,2025-04-03,292225.15,4,0.4,0.3191,True,305725.15,0.858328
2025-04-08,2025-04-07,292225.15,4,0.4,0.3158,True,305725.15,0.854232
2025-04-09,2025-04-08,292225.15,4,0.4,0.3149,True,305725.15,0.853082
2025-04-10,2025-04-09,267307.02,5,0.4,0.377,True,281007.02,0.858084
2025-04-11,2025-04-10,267307.02,5,0.4,0.3818,True,281007.02,0.864754
2025-04-14,2025-04-11,267307.02,5,0.4,0.3854,True,281007.02,0.869892
2025-04-15,2025-04-14,267307.02,5,0.4,0.3839,True,281007.02,0.86776
2025-04-16,2025-04-15,263803.22,5,0.4,0.3923,True,277503.22,0.868166
2025-04-17,2025-04-16,263803.22,5,0.4,0.3957,True,277503.22,0.873042
2025-04-18,2025-04-17,267185.12,5,0.4,0.3796,True,281385.12,0.861294
2025-04-21,2025-04-18,266270.08,5,0.4,0.3944,True,271170.08,0.879356
2025-04-22,2025-04-21,266270.08,5,0.4,0.3916,True,271170.08,0.875364
2025-04-23,2025-04-22,266270.08,5,0.4,0.3836,True,271170.08,0.864018
2025-04-24,2025-04-23,266108.97,5,0.4,0.3744,True,271708.97,0.850686
2025-04-25,2025-04-24,266108.97,5,0.4,0.3772,True,271708.97,0.854554
2025-04-28,2025-04-25,266108.97,5,0.4,0.3757,True,271708.97,0.852536
2025-04-29,2025-04-28,266108.97,5,0.4,0.3749,True,271708.97,0.851388
2025-04-30,2025-04-29,262001.64,5,0.4,0.3887,True,267601.64,0.857231
2025-05-06,2025-04-30,262001.64,5,0.4,0.3981,True,267601.64,0.870517
2025-05-07,2025-05-06,265748.49,5,0.4,0.3908,True,272048.49,0.872493
2025-05-08,2025-05-07,265068.67,5,0.4,0.3908,True,271368.67,0.870203
2025-05-09,2025-05-08,265068.67,5,0.4,0.3883,True,271368.67,0.866659
2025-05-12,2025-05-09,265068.67,5,0.4,0.3934,True,271368.67,0.873935
2025-05-13,2025-05-12,265316.26,5,0.4,0.388,True,271616.26,0.867041
2025-05-14,2025-05-13,265316.26,5,0.4,0.3958,True,271616.26,0.878197
2025-05-15,2025-05-14,265316.26,5,0.4,0.3882,True,271616.26,0.867327
2025-05-16,2025-05-15,265316.26,5,0.4,0.3908,True,271616.26,0.870965
2025-05-19,2025-05-16,261274.94,5,0.4,0.3891,True,269274.94,0.855422
2025-05-20,2025-05-19,261274.94,5,0.4,0.387,True,269274.94,0.852446
2025-05-21,2025-05-20,261737.03,5,0.4,0.3801,True,268737.03,0.844402
2025-05-22,2025-05-21,318207.11,4,0.4,0.2418,True,322407.11,0.839396
2025-05-23,2025-05-22,258162.11,5,0.4,0.3875,True,263862.11,0.842926
2025-05-26,2025-05-23,258162.11,5,0.4,0.3867,True,263862.11,0.841904
2025-05-27,2025-05-26,276060.38,4,0.4,0.3415,True,280860.38,0.838481
2025-05-28,2025-05-27,276060.38,4,0.4,0.3372,True,280860.38,0.833053
2025-05-29,2025-05-28,256746.83,5,0.4,0.3838,True,263246.83,0.833342
2025-05-30,2025-05-29,256746.83,5,0.4,0.379,True,263246.83,0.826948
2025-06-03,2025-05-30,254788.56,5,0.4,0.3868,True,260388.56,0.831055
2025-06-04,2025-06-03,254788.56,5,0.4,0.3839,True,260388.56,0.827103
2025-06-05,2025-06-04,252248.72,5,0.4,0.406,True,258848.72,0.849333
2025-06-06,2025-06-05,259492.23,5,0.4,0.3827,True,266192.23,0.840772
2025-06-09,2025-06-06,255325.6,5,0.4,0.4099,True,261825.6,0.865319
2025-06-10,2025-06-09,255325.6,5,0.4,0.4064,True,261825.6,0.860305
2025-06-11,2025-06-10,255325.6,5,0.4,0.4086,True,261825.6,0.863501
2025-06-12,2025-06-11,255325.6,5,0.4,0.4112,True,261825.6,0.867295
2025-06-13,2025-06-12,260619.69,5,0.4,0.3989,True,266019.69,0.867089
2025-06-16,2025-06-13,260619.69,5,0.4,0.4206,True,266019.69,0.899593
2025-06-17,2025-06-16,270945.01,5,0.4,0.3927,True,275845.01,0.892302
2025-06-18,2025-06-17,270945.01,5,0.4,0.4048,True,275845.01,0.910358
2025-06-19,2025-06-18,284935.51,4,0.4,0.346,True,288535.51,0.871319
2025-06-20,2025-06-19,261070.59,5,0.4,0.3977,True,268270.59,0.866975
2025-06-23,2025-06-20,262359.23,5,0.4,0.3994,True,276159.23,0.873694
2025-06-24,2025-06-23,262359.23,5,0.4,0.4057,True,276159.23,0.88297
2025-06-25,2025-06-24,262359.23,5,0.4,0.419,True,276159.23,0.903092
2025-06-26,2025-06-25,262359.23,5,0.4,0.4141,True,276159.23,0.895594
2025-06-27,2025-06-26,273421.59,4,0.4,0.385,True,286621.59,0.889131
2025-06-30,2025-06-27,268481.03,5,0.4,0.3944,True,281781.03,0.886694
2025-07-01,2025-06-30,269857.05,5,0.4,0.3903,True,284957.05,0.8852
2025-07-02,2025-07-01,269857.05,5,0.4,0.3807,True,284957.05,0.871552
2025-07-03,2025-07-02,269857.05,5,0.4,0.3783,True,284957.05,0.86806
2025-07-04,2025-07-03,263239.54,5,0.4,0.3938,True,276039.54,0.868461
2025-07-07,2025-07-04,264824.63,5,0.4,0.3963,True,271124.63,0.877275
2025-07-08,2025-07-07,264824.63,5,0.4,0.4044,True,271124.63,0.889255
2025-07-09,2025-07-08,264824.63,5,0.4,0.4062,True,271124.63,0.892009
2025-07-10,2025-07-09,264824.63,5,0.4,0.4061,True,271124.63,0.891761
2025-07-11,2025-07-10,264824.63,5,0.4,0.4023,True,271124.63,0.886119
2025-07-14,2025-07-11,267026.17,5,0.4,0.3982,True,273426.17,0.887406
2025-07-15,2025-07-14,268014.93,5,0.4,0.3962,True,277814.93,0.887796
2025-07-16,2025-07-15,268014.93,5,0.4,0.3937,True,277814.93,0.88404
2025-07-17,2025-07-16,268014.93,5,0.4,0.4008,True,277814.93,0.894614
2025-07-18,2025-07-17,287818.35,4,0.4,0.3575,True,296718.35,0.895921
2025-07-21,2025-07-18,275501.52,5,0.4,0.3723,True,285301.52,0.877871
2025-07-22,2025-07-21,275501.52,5,0.4,0.3689,True,285301.52,0.873133
2025-07-23,2025-07-22,275501.52,5,0.4,0.371,True,285301.52,0.876025
2025-07-24,2025-07-23,275501.52,5,0.4,0.3738,True,285301.52,0.879885
2025-07-25,2025-07-24,275501.52,5,0.4,0.371,True,285301.52,0.876007
2025-07-28,2025-07-25,271195.32,5,0.4,0.3803,True,280895.32,0.875177
2025-07-29,2025-07-28,268021.82,5,0.4,0.3898,True,274821.82,0.8785
2025-07-30,2025-07-29,268021.82,5,0.4,0.3843,True,274821.82,0.87061
2025-07-31,2025-07-30,268021.82,5,0.4,0.382,True,274821.82,0.86733
2025-08-01,2025-07-31,267534.77,5,0.4,0.3816,True,274134.77,0.865264
2025-08-04,2025-08-01,267791.13,5,0.4,0.3908,True,274191.13,0.879222
2025-08-05,2025-08-04,267791.13,5,0.4,0.3907,True,274191.13,0.879054
2025-08-06,2025-08-05,267791.13,5,0.4,0.3912,True,274191.13,0.87968
2025-08-07,2025-08-06,267791.13,5,0.4,0.3893,True,274191.13,0.87703
2025-08-08,2025-08-07,267791.13,5,0.4,0.3884,True,274191.13,0.875722
2025-08-11,2025-08-08,274310.79,4,0.4,0.3763,True,280610.79,0.87966
2025-08-12,2025-08-11,273475.18,5,0.4,0.3785,True,276875.18,0.880024
2025-08-13,2025-08-12,273475.18,5,0.4,0.3775,True,276875.18,0.878626
2025-08-14,2025-08-13,273475.18,5,0.4,0.3735,True,276875.18,0.872998
2025-08-15,2025-08-14,264108.2,5,0.4,0.3975,True,268508.2,0.876708
2025-08-18,2025-08-15,275927.36,5,0.4,0.3824,True,280027.36,0.893569
2025-08-19,2025-08-18,275927.36,5,0.4,0.3753,True,280027.36,0.883421
2025-08-20,2025-08-19,275927.36,5,0.4,0.3763,True,280027.36,0.884869
2025-08-21,2025-08-20,275927.36,5,0.4,0.3739,True,280027.36,0.881379
2025-08-22,2025-08-21,275927.36,5,0.4,0.3817,True,280027.36,0.892523
2025-08-25,2025-08-22,275927.36,5,0.4,0.3883,True,280027.36,0.902163
2025-08-26,2025-08-25,300448.95,4,0.4,0.3391,True,303848.95,0.9092
2025-08-27,2025-08-26,273188.52,5,0.4,0.3872,True,277788.52,0.891605
2025-08-28,2025-08-27,273188.52,5,0.4,0.3911,True,277788.52,0.897343
2025-08-29,2025-08-28,273736.46,5,0.4,0.3739,True,277036.46,0.874451
2025-09-01,2025-08-29,293383.01,4,0.4,0.3316,True,295483.01,0.877866
2025-09-02,2025-09-01,293383.01,4,0.4,0.3297,True,295483.01,0.875388
2025-09-03,2025-09-02,293383.01,4,0.4,0.3248,True,295483.01,0.868986
2025-09-04,2025-09-03,293383.01,4,0.4,0.318,True,295483.01,0.860342
2025-09-05,2025-09-04,293383.01,4,0.4,0.3218,True,295483.01,0.865152
2025-09-08,2025-09-05,293383.01,4,0.4,0.3247,True,295483.01,0.868954
2025-09-09,2025-09-08,295538.75,4,0.4,0.3154,True,297638.75,0.863414
2025-09-10,2025-09-09,270866.91,5,0.4,0.3727,True,272866.91,0.863634
2025-09-11,2025-09-10,270866.91,5,0.4,0.3778,True,272866.91,0.870638
2025-09-12,2025-09-11,302873.86,4,0.4,0.319,True,304773.86,0.889512
2025-09-15,2025-09-12,272624.33,5,0.4,0.3889,True,275624.33,0.892177
2025-09-16,2025-09-15,272624.33,5,0.4,0.3892,True,275624.33,0.892667
2025-09-17,2025-09-16,272624.33,5,0.4,0.3905,True,275624.33,0.894571
2025-09-18,2025-09-17,272624.33,5,0.4,0.3931,True,275624.33,0.898467
2025-09-19,2025-09-18,272624.33,5,0.4,0.3999,True,275624.33,0.908635
2025-09-22,2025-09-19,272624.33,5,0.4,0.4115,True,275624.33,0.926449
2025-09-23,2025-09-22,286534.31,5,0.4,0.3889,True,289434.31,0.937823
2025-09-24,2025-09-23,283513.16,5,0.4,0.3986,True,286313.16,0.942826
2025-09-25,2025-09-24,290099.37,5,0.4,0.3835,True,292499.37,0.941119
2025-09-26,2025-09-25,290099.37,5,0.4,0.3703,True,292499.37,0.921329
2025-09-29,2025-09-26,296203.44,5,0.4,0.3614,True,297903.44,0.927707
2025-09-30,2025-09-29,296203.44,5,0.4,0.3652,True,297903.44,0.933183
2025-10-09,2025-09-30,296203.44,5,0.4,0.3661,True,297903.44,0.934567
2025-10-10,2025-10-09,296203.44,5,0.4,0.352,True,297903.44,0.914269
2025-10-13,2025-10-10,296203.44,5,0.4,0.3481,True,297903.44,0.908751
2025-10-14,2025-10-13,296203.44,5,0.4,0.3378,True,297903.44,0.894571
2025-10-15,2025-10-14,270019.52,5,0.4,0.4004,True,271919.52,0.900625
2025-10-16,2025-10-15,269534.71,5,0.4,0.3981,True,271834.71,0.895579
2025-10-17,2025-10-16,272388.35,5,0.4,0.3825,True,275088.35,0.882229
2025-10-20,2025-10-17,272388.35,5,0.4,0.3823,True,275088.35,0.881929
