order_id,execution_date,signal_date,symbol,side,order_reason,shares_requested,shares_filled,execution_price,notional,commission,stamp_tax,slippage,total_cost,cash_before,cash_delta,cash_after,shares_before,shares_after,market_value_before,market_value_after,equity_before,equity_after,nav_before,nav_after,tradable,limit_blocked,suspended,risk_state,target_exposure,actual_exposure,strategy_label
100,2024-05-06,2024-04-30,601658,SELL,HOLD_EXPIRY,6200,6200,5.48,33985.3,25.489,0.0,0.0,25.489,201381.18,33959.81,203748.92,6200,0,272227.0,266585.0,473608.18,470333.92,0.947216,0.94256,True,False,False,False,0.6,0.5677,S60
101,2024-05-06,2024-04-30,600570,BUY,TARGET_REBALANCE,700,700,21.45,15016.68,11.2625,0.0,0.0,11.2625,201381.18,-15016.68,203748.92,0,700,272227.0,266585.0,473608.18,470333.92,0.947216,0.94256,True,False,False,False,0.6,0.5677,S60
102,2024-05-06,2024-04-30,600887,BUY,TARGET_REBALANCE,1400,1400,32.99,46191.46,34.6436,0.0,0.0,34.6436,201381.18,-46191.46,203748.92,0,1400,272227.0,266585.0,473608.18,470333.92,0.947216,0.94256,True,False,False,False,0.6,0.5677,S60
103,2024-05-06,2024-04-30,601919,BUY,TARGET_REBALANCE,2800,2800,14.0,39197.2,29.3979,0.0,0.0,29.3979,201381.18,-39197.2,203748.92,0,2800,272227.0,266585.0,473608.18,470333.92,0.947216,0.94256,True,False,False,False,0.6,0.5677,S60
104,2024-05-07,2024-05-06,601668,SELL,HOLD_EXPIRY,17400,17400,5.96,103625.7,77.7193,0.0,0.0,77.7193,203748.92,103547.98,199822.05,17400,0,267097.0,275143.0,470845.92,474965.05,0.941692,0.945798,True,False,False,False,0.6,0.5775,S60
105,2024-05-07,2024-05-06,601816,BUY,TARGET_REBALANCE,19500,19500,5.51,107394.3,80.5457,0.0,0.0,80.5457,203748.92,-107394.3,199822.05,0,19500,267097.0,275143.0,470845.92,474965.05,0.941692,0.945798,True,False,False,False,0.6,0.5775,S60
106,2024-05-10,2024-05-09,002415,SELL,HOLD_EXPIRY,2500,2500,36.04,90104.25,67.5782,0.0,0.0,67.5782,199822.05,90036.67,200390.71,2500,0,275177.0,281462.0,474999.05,481852.71,0.949998,0.943409,True,False,False,False,0.6,0.5752,S60
107,2024-05-10,2024-05-09,300107,BUY,TARGET_REBALANCE,6400,6400,13.97,89400.96,67.0507,0.0,0.0,67.0507,199822.05,-89400.96,200390.71,0,6400,275177.0,281462.0,474999.05,481852.71,0.949998,0.943409,True,False,False,False,0.6,0.5752,S60
108,2024-05-20,2024-05-17,600570,SELL,HOLD_EXPIRY,700,700,21.68,15173.69,11.3803,0.0,0.0,11.3803,200390.71,15162.31,198601.94,700,0,276615.0,282362.0,477005.71,480963.94,0.954011,0.967476,True,False,False,False,0.6,0.5894,S60
109,2024-05-20,2024-05-17,600887,SELL,HOLD_EXPIRY,1400,1400,32.16,45021.48,33.7661,0.0,0.0,33.7661,200390.71,44987.71,198601.94,1400,0,276615.0,282362.0,477005.71,480963.94,0.954011,0.967476,True,False,False,False,0.6,0.5894,S60
110,2024-05-20,2024-05-17,601919,SELL,HOLD_EXPIRY,2800,2800,16.52,46252.64,34.6895,0.0,0.0,34.6895,200390.71,46217.95,198601.94,2800,0,276615.0,282362.0,477005.71,480963.94,0.954011,0.967476,True,False,False,False,0.6,0.5894,S60
111,2024-05-20,2024-05-17,000002,BUY,TARGET_REBALANCE,2600,2600,9.0,23400.0,17.55,0.0,0.0,17.55,200390.71,-23400.0,198601.94,0,2600,276615.0,282362.0,477005.71,480963.94,0.954011,0.967476,True,False,False,False,0.6,0.5894,S60
112,2024-05-20,2024-05-17,600066,BUY,TARGET_REBALANCE,700,700,28.97,20276.69,15.2075,0.0,0.0,15.2075,200390.71,-20276.69,198601.94,0,700,276615.0,282362.0,477005.71,480963.94,0.954011,0.967476,True,False,False,False,0.6,0.5894,S60
113,2024-05-20,2024-05-17,601668,BUY,TARGET_REBALANCE,10000,10000,6.44,64399.0,48.2993,0.0,0.0,48.2993,200390.71,-64399.0,198601.94,0,10000,276615.0,282362.0,477005.71,480963.94,0.954011,0.967476,True,False,False,False,0.6,0.5894,S60
114,2024-05-21,2024-05-20,601816,SELL,HOLD_EXPIRY,19500,19500,5.51,107394.3,80.5457,0.0,0.0,80.5457,198601.94,107313.75,198579.04,19500,0,282098.0,280714.0,480699.94,479293.04,0.9614,0.945368,True,False,False,False,0.6,0.5799,S60
115,2024-05-21,2024-05-20,603993,BUY,TARGET_REBALANCE,11300,11300,9.49,107256.21,80.4422,0.0,0.0,80.4422,198601.94,-107256.21,198579.04,0,11300,282098.0,280714.0,480699.94,479293.04,0.9614,0.945368,True,False,False,False,0.6,0.5799,S60
116,2024-05-24,2024-05-23,300107,SELL,HOLD_EXPIRY,6400,6400,11.26,72035.2,54.0264,0.0,0.0,54.0264,198579.04,71981.17,191080.27,6400,0,262900.0,265450.0,461479.04,456530.27,0.922958,0.927365,True,False,False,False,0.6,0.5879,S60
117,2024-05-24,2024-05-23,300641,BUY,TARGET_REBALANCE,2600,2600,30.55,79420.38,59.5653,0.0,0.0,59.5653,198579.04,-79420.38,191080.27,0,2600,262900.0,265450.0,461479.04,456530.27,0.922958,0.927365,True,False,False,False,0.6,0.5879,S60
118,2024-06-03,2024-05-31,000002,SELL,HOLD_EXPIRY,2600,2600,8.18,21268.0,15.951,0.0,0.0,15.951,191080.27,21252.05,187717.27,2600,0,251981.0,256017.0,443061.27,443734.27,0.886123,0.877347,True,False,False,True,0.6,0.5721,S60
119,2024-06-03,2024-05-31,600066,SELL,HOLD_EXPIRY,700,700,27.6,19322.59,14.4919,0.0,0.0,14.4919,191080.27,19308.1,187717.27,700,0,251981.0,256017.0,443061.27,443734.27,0.886123,0.877347,True,False,False,True,0.6,0.5721,S60
120,2024-06-03,2024-05-31,601668,SELL,HOLD_EXPIRY,10000,10000,6.2,61977.0,46.4828,0.0,0.0,46.4828,191080.27,61930.52,187717.27,10000,0,251981.0,256017.0,443061.27,443734.27,0.886123,0.877347,True,False,False,True,0.6,0.5721,S60
121,2024-06-03,2024-05-31,002155,BUY,TARGET_REBALANCE,700,700,25.44,17808.35,13.3563,0.0,0.0,13.3563,191080.27,-17808.35,187717.27,0,700,251981.0,256017.0,443061.27,443734.27,0.886123,0.877347,True,False,False,True,0.6,0.5721,S60
122,2024-06-03,2024-05-31,601020,BUY,TARGET_REBALANCE,1000,1000,16.32,16321.3,12.241,0.0,0.0,12.241,191080.27,-16321.3,187717.27,0,1000,251981.0,256017.0,443061.27,443734.27,0.886123,0.877347,True,False,False,True,0.6,0.5721,S60
123,2024-06-03,2024-05-31,601985,BUY,TARGET_REBALANCE,7100,7100,10.09,71644.68,53.7335,0.0,0.0,53.7335,191080.27,-71644.68,187717.27,0,7100,251981.0,256017.0,443061.27,443734.27,0.886123,0.877347,True,False,False,True,0.6,0.5721,S60
124,2024-06-04,2024-06-03,603993,SELL,HOLD_EXPIRY,11300,11300,8.78,99200.44,74.4003,0.0,0.0,74.4003,187717.27,99126.04,184175.07,11300,0,252442.0,255222.0,440159.27,439397.07,0.880319,0.896422,True,False,False,True,0.6,0.5891,S60
125,2024-06-04,2024-06-03,600900,BUY,TARGET_REBALANCE,3500,3500,29.31,102591.3,76.9435,0.0,0.0,76.9435,187717.27,-102591.3,184175.07,0,3500,252442.0,255222.0,440159.27,439397.07,0.880319,0.896422,True,False,False,True,0.6,0.5891,S60
126,2024-06-07,2024-06-06,300641,SELL,HOLD_EXPIRY,2600,2600,28.85,74997.26,56.2479,0.0,0.0,56.2479,184175.07,74941.01,189329.78,2600,0,269003.0,268641.0,453178.07,457970.78,0.906356,0.904188,True,False,False,True,0.6,0.5812,S60
127,2024-06-07,2024-06-06,300552,BUY,TARGET_REBALANCE,1700,1700,41.02,69734.0,52.3005,0.0,0.0,52.3005,184175.07,-69734.0,189329.78,0,1700,269003.0,268641.0,453178.07,457970.78,0.906356,0.904188,True,False,False,True,0.6,0.5812,S60
128,2024-06-18,2024-06-17,002155,SELL,HOLD_EXPIRY,700,700,22.9,16026.78,12.0201,0.0,0.0,12.0201,189329.78,16014.76,187776.33,700,0,261462.0,260043.0,450791.78,447819.33,0.901584,0.914751,True,False,False,True,0.6,0.5894,S60
129,2024-06-18,2024-06-17,601020,SELL,HOLD_EXPIRY,1000,1000,14.35,14351.4,10.7636,0.0,0.0,10.7636,189329.78,14340.64,187776.33,1000,0,261462.0,260043.0,450791.78,447819.33,0.901584,0.914751,True,False,False,True,0.6,0.5894,S60
130,2024-06-18,2024-06-17,601985,SELL,HOLD_EXPIRY,7100,7100,10.42,74006.14,55.5046,0.0,0.0,55.5046,189329.78,73950.64,187776.33,7100,0,261462.0,260043.0,450791.78,447819.33,0.901584,0.914751,True,False,False,True,0.6,0.5894,S60
131,2024-06-18,2024-06-17,000021,BUY,TARGET_REBALANCE,1100,1100,16.57,18224.25,13.6682,0.0,0.0,13.6682,189329.78,-18224.25,187776.33,0,1100,261462.0,260043.0,450791.78,447819.33,0.901584,0.914751,True,False,False,True,0.6,0.5894,S60
132,2024-06-18,2024-06-17,000858,BUY,TARGET_REBALANCE,300,300,149.94,44982.39,33.7368,0.0,0.0,33.7368,189329.78,-44982.39,187776.33,0,300,261462.0,260043.0,450791.78,447819.33,0.901584,0.914751,True,False,False,True,0.6,0.5894,S60
133,2024-06-18,2024-06-17,600028,BUY,TARGET_REBALANCE,6300,6300,6.76,42573.51,31.9301,0.0,0.0,31.9301,189329.78,-42573.51,187776.33,0,6300,261462.0,260043.0,450791.78,447819.33,0.901584,0.914751,True,False,False,True,0.6,0.5894,S60
134,2024-06-19,2024-06-18,600900,SELL,HOLD_EXPIRY,3500,3500,29.69,103900.3,77.9252,0.0,0.0,77.9252,187776.33,103822.37,190970.05,3500,0,268853.0,271719.0,456629.33,462689.05,0.913259,0.922568,True,False,False,True,0.6,0.586,S60
135,2024-06-19,2024-06-18,002230,BUY,TARGET_REBALANCE,2300,2300,43.72,100553.24,75.4149,0.0,0.0,75.4149,187776.33,-100553.24,190970.05,0,2300,268853.0,271719.0,456629.33,462689.05,0.913259,0.922568,True,False,False,True,0.6,0.586,S60
136,2024-06-24,2024-06-21,300552,SELL,HOLD_EXPIRY,1700,1700,41.89,71213.0,53.4098,0.0,0.0,53.4098,190970.05,71159.59,194452.29,1700,0,262215.0,254905.0,453185.05,449357.29,0.90637,0.899613,True,False,False,True,0.6,0.5677,S60
137,2024-06-24,2024-06-21,600809,BUY,TARGET_REBALANCE,300,300,225.42,67626.63,50.72,0.0,0.0,50.72,190970.05,-67626.63,194452.29,0,300,262215.0,254905.0,453185.05,449357.29,0.90637,0.899613,True,False,False,True,0.6,0.5677,S60
138,2024-07-02,2024-07-01,000021,SELL,HOLD_EXPIRY,1100,1100,15.19,16709.88,12.5324,0.0,0.0,12.5324,194452.29,16697.35,186608.91,1100,0,256442.0,271015.0,450894.29,457623.91,0.901789,0.913826,True,False,False,True,0.6,0.5916,S60
139,2024-07-02,2024-07-01,000858,SELL,HOLD_EXPIRY,300,300,141.83,42549.99,31.9125,0.0,0.0,31.9125,194452.29,42518.08,186608.91,300,0,256442.0,271015.0,450894.29,457623.91,0.901789,0.913826,True,False,False,True,0.6,0.5916,S60
140,2024-07-02,2024-07-01,600028,SELL,HOLD_EXPIRY,6300,6300,7.22,45477.81,34.1084,0.0,0.0,34.1084,194452.29,45443.7,186608.91,6300,0,256442.0,271015.0,450894.29,457623.91,0.901789,0.913826,True,False,False,True,0.6,0.5916,S60
141,2024-07-02,2024-07-01,003816,BUY,TARGET_REBALANCE,10100,10100,4.96,50054.59,37.5409,0.0,0.0,37.5409,194452.29,-50054.59,186608.91,0,10100,256442.0,271015.0,450894.29,457623.91,0.901789,0.913826,True,False,False,True,0.6,0.5916,S60
142,2024-07-02,2024-07-01,300319,BUY,TARGET_REBALANCE,4000,4000,9.42,37695.6,28.2717,0.0,0.0,28.2717,194452.29,-37695.6,186608.91,0,4000,256442.0,271015.0,450894.29,457623.91,0.901789,0.913826,True,False,False,True,0.6,0.5916,S60
143,2024-07-02,2024-07-01,600733,BUY,TARGET_REBALANCE,2800,2800,8.81,24668.0,18.501,0.0,0.0,18.501,194452.29,-24668.0,186608.91,0,2800,256442.0,271015.0,450894.29,457623.91,0.901789,0.913826,True,False,False,True,0.6,0.5916,S60
144,2024-07-03,2024-07-02,002230,SELL,HOLD_EXPIRY,2300,2300,43.0,98889.65,74.1672,0.0,0.0,74.1672,186608.91,98815.48,185244.36,2300,0,269864.0,265750.0,456472.91,450994.36,0.912946,0.897851,True,False,False,True,0.6,0.5874,S60
145,2024-07-03,2024-07-02,600050,BUY,TARGET_REBALANCE,19900,19900,5.03,100104.96,75.0787,0.0,0.0,75.0787,186608.91,-100104.96,185244.36,0,19900,269864.0,265750.0,456472.91,450994.36,0.912946,0.897851,True,False,False,True,0.6,0.5874,S60
146,2024-07-08,2024-07-05,600809,SELL,HOLD_EXPIRY,300,300,199.69,59906.37,44.9298,0.0,0.0,44.9298,185244.36,59861.44,183419.89,300,0,262304.0,261400.0,447548.36,444819.89,0.895097,0.902168,True,False,False,True,0.6,0.5934,S60
147,2024-07-08,2024-07-05,601288,BUY,TARGET_REBALANCE,12800,12800,4.82,61639.68,46.2298,0.0,0.0,46.2298,185244.36,-61639.68,183419.89,0,12800,262304.0,261400.0,447548.36,444819.89,0.895097,0.902168,True,False,False,True,0.6,0.5934,S60
148,2024-07-16,2024-07-15,003816,SELL,HOLD_EXPIRY,10100,10100,5.03,50818.15,38.1136,0.0,0.0,38.1136,183419.89,50780.04,189079.58,10100,0,272143.0,261416.0,455562.89,450495.58,0.911126,0.904979,True,False,False,True,0.6,0.5821,S60
149,2024-07-16,2024-07-15,300319,SELL,HOLD_EXPIRY,4000,4000,9.8,39198.4,29.3988,0.0,0.0,29.3988,183419.89,39169.0,189079.58,4000,0,272143.0,261416.0,455562.89,450495.58,0.911126,0.904979,True,False,False,True,0.6,0.5821,S60
150,2024-07-16,2024-07-15,600733,SELL,HOLD_EXPIRY,1000,1000,9.96,9960.0,7.47,0.0,0.0,7.47,183419.89,9952.53,189079.58,2800,1800,272143.0,261416.0,455562.89,450495.58,0.911126,0.904979,True,False,False,True,0.6,0.5821,S60
151,2024-07-16,2024-07-15,601398,BUY,TARGET_REBALANCE,9700,9700,6.43,62325.41,46.7441,0.0,0.0,46.7441,183419.89,-62325.41,189079.58,0,9700,272143.0,261416.0,455562.89,450495.58,0.911126,0.904979,True,False,False,True,0.6,0.5821,S60
152,2024-07-16,2024-07-15,688036,BUY,TARGET_REBALANCE,400,400,79.61,31845.84,23.8844,0.0,0.0,23.8844,183419.89,-31845.84,189079.58,0,400,272143.0,261416.0,455562.89,450495.58,0.911126,0.904979,True,False,False,True,0.6,0.5821,S60
153,2024-07-17,2024-07-16,600050,SELL,HOLD_EXPIRY,19900,19900,5.1,101583.53,76.1876,0.0,0.0,76.1876,189079.58,101507.34,188478.19,19900,0,263469.0,269715.0,452548.58,458193.19,0.905097,0.926258,True,False,False,True,0.6,0.593,S60
154,2024-07-17,2024-07-16,600418,BUY,TARGET_REBALANCE,3500,3500,20.35,71222.2,53.4166,0.0,0.0,53.4166,189079.58,-71222.2,188478.19,0,3500,263469.0,269715.0,452548.58,458193.19,0.905097,0.926258,True,False,False,True,0.6,0.593,S60
155,2024-07-17,2024-07-16,600733,BUY,TARGET_REBALANCE,3000,3000,10.27,30810.0,23.1075,0.0,0.0,23.1075,189079.58,-30810.0,188478.19,1800,4800,263469.0,269715.0,452548.58,458193.19,0.905097,0.926258,True,False,False,True,0.6,0.593,S60
156,2024-07-18,2024-07-17,600733,SELL,HOLD_EXPIRY,4800,4800,10.3,49440.0,37.08,0.0,0.0,37.08,188478.19,49402.92,195207.13,4800,0,271994.0,264014.0,460472.19,459221.13,0.920944,0.924048,True,False,False,True,0.6,0.5775,S60
157,2024-07-18,2024-07-17,300274,BUY,TARGET_REBALANCE,600,600,71.07,42642.0,31.9815,0.0,0.0,31.9815,188478.19,-42642.0,195207.13,0,600,271994.0,264014.0,460472.19,459221.13,0.920944,0.924048,True,False,False,True,0.6,0.5775,S60
158,2024-07-22,2024-07-19,601288,SELL,HOLD_EXPIRY,12800,12800,5.08,64963.84,48.7229,0.0,0.0,48.7229,195207.13,64915.12,192912.97,12800,0,263767.0,254435.0,458974.13,447347.97,0.917948,0.901634,True,False,False,True,0.6,0.5721,S60
159,2024-07-22,2024-07-19,300576,BUY,TARGET_REBALANCE,1300,1300,51.66,67158.91,50.3692,0.0,0.0,50.3692,195207.13,-67158.91,192912.97,0,1300,263767.0,254435.0,458974.13,447347.97,0.917948,0.901634,True,False,False,True,0.6,0.5721,S60
160,2024-07-30,2024-07-29,601398,SELL,HOLD_EXPIRY,9700,9700,6.48,62852.12,47.1391,0.0,0.0,47.1391,192912.97,62804.98,184101.11,9700,0,244014.0,253605.0,436926.97,437706.11,0.873854,0.872104,True,False,False,True,0.6,0.5778,S60
161,2024-07-30,2024-07-29,688036,SELL,HOLD_EXPIRY,400,400,83.54,33416.92,25.0627,0.0,0.0,25.0627,192912.97,33391.86,184101.11,400,0,244014.0,253605.0,436926.97,437706.11,0.873854,0.872104,True,False,False,True,0.6,0.5778,S60
162,2024-07-30,2024-07-29,600926,BUY,TARGET_REBALANCE,2400,2400,14.81,35536.56,26.6524,0.0,0.0,26.6524,192912.97,-35536.56,184101.11,0,2400,244014.0,253605.0,436926.97,437706.11,0.873854,0.872104,True,False,False,True,0.6,0.5778,S60
163,2024-07-30,2024-07-29,601668,BUY,TARGET_REBALANCE,11800,11800,5.88,69393.44,52.0451,0.0,0.0,52.0451,192912.97,-69393.44,184101.11,0,11800,244014.0,253605.0,436926.97,437706.11,0.873854,0.872104,True,False,False,True,0.6,0.5778,S60
164,2024-07-31,2024-07-30,600418,SELL,HOLD_EXPIRY,3500,3500,18.89,66115.0,49.5862,0.0,0.0,49.5862,184101.11,66065.41,197993.28,3500,0,251223.0,234508.0,435324.11,432501.28,0.870648,0.872883,True,False,False,True,0.6,0.5463,S60
165,2024-07-31,2024-07-30,300760,BUY,TARGET_REBALANCE,200,200,260.67,52134.14,39.1006,0.0,0.0,39.1006,184101.11,-52134.14,197993.28,0,200,251223.0,234508.0,435324.11,432501.28,0.870648,0.872883,True,False,False,True,0.6,0.5463,S60
166,2024-08-01,2024-07-31,300274,SELL,HOLD_EXPIRY,600,600,70.48,42290.22,31.7177,0.0,0.0,31.7177,197993.28,42258.5,185132.03,600,0,238834.0,251616.0,436827.28,436748.03,0.873655,0.875004,True,False,False,True,0.6,0.5768,S60
167,2024-08-01,2024-07-31,601985,BUY,TARGET_REBALANCE,4900,4900,11.24,55078.45,41.3088,0.0,0.0,41.3088,197993.28,-55078.45,185132.03,0,4900,238834.0,251616.0,436827.28,436748.03,0.873655,0.875004,True,False,False,True,0.6,0.5768,S60
168,2024-08-05,2024-08-02,300576,SELL,HOLD_EXPIRY,1300,1300,46.61,60597.94,45.4485,0.0,0.0,45.4485,185132.03,60552.49,183174.58,1300,0,247876.0,263588.0,433008.03,446762.58,0.866016,0.890959,True,False,False,True,0.6,0.5888,S60
169,2024-08-05,2024-08-02,002085,BUY,TARGET_REBALANCE,4100,4100,15.23,62463.09,46.8473,0.0,0.0,46.8473,185132.03,-62463.09,183174.58,0,4100,247876.0,263588.0,433008.03,446762.58,0.866016,0.890959,True,False,False,True,0.6,0.5888,S60
170,2024-08-13,2024-08-12,600926,SELL,HOLD_EXPIRY,2400,2400,13.97,33526.08,25.1446,0.0,0.0,25.1446,183174.58,33500.94,179256.61,2400,0,252179.0,260424.0,435353.58,439680.61,0.870707,0.881685,True,False,False,True,0.6,0.5934,S60
171,2024-08-13,2024-08-12,601668,SELL,HOLD_EXPIRY,11800,11800,5.76,67911.36,50.9335,0.0,0.0,50.9335,183174.58,67860.43,179256.61,11800,0,252179.0,260424.0,435353.58,439680.61,0.870707,0.881685,True,False,False,True,0.6,0.5934,S60
172,2024-08-13,2024-08-12,600101,BUY,TARGET_REBALANCE,7400,7400,8.91,65965.08,49.4738,0.0,0.0,49.4738,183174.58,-65965.08,179256.61,0,7400,252179.0,260424.0,435353.58,439680.61,0.870707,0.881685,True,False,False,True,0.6,0.5934,S60
173,2024-08-13,2024-08-12,600611,BUY,TARGET_REBALANCE,4300,4300,9.12,39235.35,29.4265,0.0,0.0,29.4265,183174.58,-39235.35,179256.61,0,4300,252179.0,260424.0,435353.58,439680.61,0.870707,0.881685,True,False,False,True,0.6,0.5934,S60
174,2024-08-14,2024-08-13,300760,SELL,HOLD_EXPIRY,200,200,269.43,53886.02,40.4145,0.0,0.0,40.4145,179256.61,53845.61,178301.15,200,0,259825.0,263525.0,439081.61,441826.15,0.878163,0.890828,True,False,False,True,0.6,0.5997,S60
175,2024-08-14,2024-08-13,300139,BUY,TARGET_REBALANCE,4000,4000,13.69,54760.0,41.07,0.0,0.0,41.07,179256.61,-54760.0,178301.15,0,4000,259825.0,263525.0,439081.61,441826.15,0.878163,0.890828,True,False,False,True,0.6,0.5997,S60
176,2024-08-15,2024-08-14,601985,SELL,HOLD_EXPIRY,4900,4900,11.26,55178.41,41.3838,0.0,0.0,41.3838,178301.15,55137.03,178112.39,4900,0,262004.0,261930.0,440305.15,440042.39,0.88061,0.877875,True,False,False,True,0.6,0.5942,S60
177,2024-08-15,2024-08-14,601138,BUY,TARGET_REBALANCE,2600,2600,21.26,55284.32,41.4632,0.0,0.0,41.4632,178301.15,-55284.32,178112.39,0,2600,262004.0,261930.0,440305.15,440042.39,0.88061,0.877875,True,False,False,True,0.6,0.5942,S60
178,2024-08-19,2024-08-16,002085,SELL,HOLD_EXPIRY,4100,4100,12.38,50753.9,38.0654,0.0,0.0,38.0654,178112.39,50715.83,175048.0,4100,0,253934.0,255450.0,432046.39,430498.0,0.864093,0.87442,True,False,False,True,0.6,0.5996,S60
179,2024-08-19,2024-08-16,002142,BUY,TARGET_REBALANCE,2600,2600,20.67,53739.92,40.3049,0.0,0.0,40.3049,178112.39,-53739.92,175048.0,0,2600,253934.0,255450.0,432046.39,430498.0,0.864093,0.87442,True,False,False,True,0.6,0.5996,S60
180,2024-08-27,2024-08-26,600101,SELL,HOLD_EXPIRY,7400,7400,7.47,55309.08,41.4818,0.0,0.0,41.4818,175048.0,55267.6,196355.65,7400,0,251192.0,227025.0,426240.0,423380.65,0.85248,0.844421,True,False,False,True,0.6,0.5349,S60
181,2024-08-27,2024-08-26,600611,SELL,HOLD_EXPIRY,4300,4300,9.17,39452.07,29.5891,0.0,0.0,29.5891,175048.0,39422.48,196355.65,4300,0,251192.0,227025.0,426240.0,423380.65,0.85248,0.844421,True,False,False,True,0.6,0.5349,S60
182,2024-08-27,2024-08-26,000333,BUY,TARGET_REBALANCE,700,700,69.62,48736.8,36.5526,0.0,0.0,36.5526,175048.0,-48736.8,196355.65,0,700,251192.0,227025.0,426240.0,423380.65,0.85248,0.844421,True,False,False,True,0.6,0.5349,S60
183,2024-08-27,2024-08-26,300760,BUY,TARGET_REBALANCE,100,100,245.91,24590.64,18.443,0.0,0.0,18.443,175048.0,-24590.64,196355.65,0,100,251192.0,227025.0,426240.0,423380.65,0.85248,0.844421,True,False,False,True,0.6,0.5349,S60
184,2024-08-28,2024-08-27,300139,SELL,HOLD_EXPIRY,4000,4000,12.72,50880.0,38.16,0.0,0.0,38.16,196355.65,50841.84,172014.7,4000,0,225656.0,243994.0,422011.65,416008.7,0.844023,0.827227,True,False,False,True,0.6,0.5841,S60
185,2024-08-28,2024-08-27,601398,BUY,TARGET_REBALANCE,10600,10600,7.09,75126.44,56.3448,0.0,0.0,56.3448,196355.65,-75126.44,172014.7,0,10600,225656.0,243994.0,422011.65,416008.7,0.844023,0.827227,True,False,False,True,0.6,0.5841,S60
186,2024-08-29,2024-08-28,601138,SELL,HOLD_EXPIRY,2600,2600,19.48,50646.18,37.9846,0.0,0.0,37.9846,172014.7,50608.2,169794.93,2600,0,238964.0,239131.0,410978.7,408925.93,0.821957,0.806554,True,False,False,True,0.6,0.579,S60
187,2024-08-29,2024-08-28,601988,BUY,TARGET_REBALANCE,9700,9700,5.44,52788.37,39.5913,0.0,0.0,39.5913,172014.7,-52788.37,169794.93,0,9700,238964.0,239131.0,410978.7,408925.93,0.821957,0.806554,True,False,False,True,0.6,0.579,S60
188,2024-09-02,2024-08-30,002142,SELL,HOLD_EXPIRY,2600,2600,21.1,54853.24,41.1399,0.0,0.0,41.1399,169794.93,54812.1,166420.39,2600,0,231430.0,233295.0,401224.93,399715.39,0.80245,0.803655,True,False,False,True,0.6,0.5858,S60
189,2024-09-02,2024-08-30,601939,BUY,TARGET_REBALANCE,7300,7300,7.96,58143.04,43.6073,0.0,0.0,43.6073,169794.93,-58143.04,166420.39,0,7300,231430.0,233295.0,401224.93,399715.39,0.80245,0.803655,True,False,False,True,0.6,0.5858,S60
190,2024-09-10,2024-09-09,000333,SELL,HOLD_EXPIRY,100,100,63.8,6380.09,4.7851,0.0,0.0,4.7851,166420.39,6375.3,166986.65,700,600,223367.0,221580.0,389787.39,388566.65,0.779575,0.783657,True,False,False,True,0.6,0.5738,S60
191,2024-09-10,2024-09-09,300760,SELL,HOLD_EXPIRY,100,100,249.02,24902.12,18.6766,0.0,0.0,18.6766,166420.39,24883.44,166986.65,100,0,223367.0,221580.0,389787.39,388566.65,0.779575,0.783657,True,False,False,True,0.6,0.5738,S60
192,2024-09-10,2024-09-09,601857,BUY,TARGET_REBALANCE,3600,3600,8.52,30669.48,23.0021,0.0,0.0,23.0021,166420.39,-30669.48,166986.65,0,3600,223367.0,221580.0,389787.39,388566.65,0.779575,0.783657,True,False,False,True,0.6,0.5738,S60
193,2024-09-11,2024-09-10,601398,SELL,HOLD_EXPIRY,10600,10600,6.14,65116.86,48.8376,0.0,0.0,48.8376,166986.65,65068.02,168333.81,10600,0,223683.0,222159.0,390669.65,390492.81,0.781339,0.777306,True,False,False,True,0.6,0.5669,S60
194,2024-09-11,2024-09-10,000333,BUY,TARGET_REBALANCE,100,100,63.84,6384.31,4.7882,0.0,0.0,4.7882,166986.65,-6384.31,168333.81,600,700,223683.0,222159.0,390669.65,390492.81,0.781339,0.777306,True,False,False,True,0.6,0.5669,S60
195,2024-09-11,2024-09-10,000538,BUY,TARGET_REBALANCE,1000,1000,57.29,57288.8,42.9666,0.0,0.0,42.9666,166986.65,-57288.8,168333.81,0,1000,223683.0,222159.0,390669.65,390492.81,0.781339,0.777306,True,False,False,True,0.6,0.5669,S60
196,2024-09-12,2024-09-11,601988,SELL,HOLD_EXPIRY,9700,9700,4.92,47726.91,35.7952,0.0,0.0,35.7952,168333.81,47691.11,164099.21,9700,0,220069.0,225115.0,388402.81,389214.21,0.776806,0.777194,True,False,False,True,0.6,0.5777,S60
197,2024-09-12,2024-09-11,600900,BUY,TARGET_REBALANCE,1800,1800,28.83,51886.8,38.9151,0.0,0.0,38.9151,168333.81,-51886.8,164099.21,0,1800,220069.0,225115.0,388402.81,389214.21,0.776806,0.777194,True,False,False,True,0.6,0.5777,S60
198,2024-09-13,2024-09-12,000333,SELL,HOLD_EXPIRY,700,700,65.46,45819.97,34.365,0.0,0.0,34.365,164099.21,45785.61,163218.84,700,0,224169.0,227365.0,388268.21,390583.84,0.776536,0.778158,True,False,False,True,0.6,0.5805,S60
199,2024-09-13,2024-09-12,002466,BUY,TARGET_REBALANCE,1700,1700,27.43,46631.0,34.9733,0.0,0.0,34.9733,164099.21,-46631.0,163218.84,0,1700,224169.0,227365.0,388268.21,390583.84,0.776536,0.778158,True,False,False,True,0.6,0.5805,S60
