trade_date,csi300_ret_20d,market_breadth_above_20d_ma
2021-06-22,-0.0064840718928734775,0.4989434139469359
2021-06-23,-0.03216788712861085,0.5104288727443168
2021-06-24,-0.03093995524220461,0.4748184586554228
2021-06-25,-0.0184076831866965,0.4756554307116105
2021-06-28,-0.013028950504601622,0.491933598316577
2021-06-29,-0.02645095358034899,0.3993445692883895
2021-06-30,-0.022022810128005,0.44864612511671337
2021-07-01,-0.011400699617858279,0.3462526266635536
2021-07-02,-0.03314154863708174,0.31576492537313433
2021-07-05,-0.03719698769311086,0.3881363848668846
2021-07-06,-0.036858003855558485,0.39845938375350143
2021-07-07,-0.017512339413696232,0.43103448275862066
2021-07-08,-0.02830022626209716,0.4064756580479851
2021-07-09,-0.03832520140838991,0.44043741275011633
2021-07-12,-0.017607546304545973,0.5159265287142525
2021-07-13,-0.004734407694930831,0.5476079888527636
2021-07-14,0.0005105805818883535,0.4918642491864249
2021-07-15,0.009716041835770683,0.4150197628458498
2021-07-16,-0.0015077024427619934,0.4049605934167826
2021-07-19,0.004539754494816695,0.399581589958159
2021-07-20,-0.002570049426235066,0.4033457249070632
2021-07-21,-0.0006510090601576923,0.47840222944728283
2021-07-22,-0.0008188753790796532,0.5012746234067207
2021-07-23,-0.028767387223174845,0.43528594582079183
2021-07-26,-0.062162279909037776,0.3670212765957447
2021-07-27,-0.08462146890369593,0.2976162925248785
2021-07-28,-0.08873559759580751,0.19204991911254912
2021-07-29,-0.07254569040972081,0.2839648798521257
2021-07-30,-0.053127627128931376,0.32217090069284066
2021-08-02,-0.02989827111307186,0.39436619718309857
2021-08-03,-0.029243153637433683,0.40147840147840147
2021-08-04,-0.03144486287192194,0.4522878822717866
2021-08-05,-0.027433030794869917,0.428341384863124
2021-08-06,-0.029169200890016178,0.42452830188679247
2021-08-09,-0.028668312529243845,0.49954065227377126
2021-08-10,-0.019243328079772026,0.5814967860422406
2021-08-11,-0.013327398879369401,0.6137772675086108
2021-08-12,-0.03457497682308697,0.6483011937557392
2021-08-13,-0.02920440395702062,0.6339449541284403
2021-08-16,-0.033719973689225524,0.6611683848797251
2021-08-17,-0.05315932934821743,0.4623483634699016
2021-08-18,-0.0485618821056466,0.5378805218585488
2021-08-19,-0.05621627688306485,0.5219579139981702
2021-08-20,-0.06287012242838708,0.4606767261088249
2021-08-23,-0.01815540538757132,0.6348263254113345
2021-08-24,0.02885038304148768,0.6537408759124088
2021-08-25,0.028920303164221117,0.6691008671839342
2021-08-26,-0.01003349377373386,0.601640838650866
2021-08-27,0.0032993641151075614,0.5509459767494871
2021-08-30,-0.024416730039872325,0.5280437756497948
2021-08-31,-0.026111964508849894,0.5206291315249602
2021-09-01,-0.02197078565103372,0.5115007970849464
2021-09-02,-0.01601622156966087,0.5537830446672743
2021-09-03,-0.015950679262633716,0.5697410268059973
2021-09-06,-0.010397321850951768,0.6158715803753109
2021-09-07,-0.009977617154999341,0.6681005207154177
2021-09-08,-0.008615207509535816,0.7026047565118912
2021-09-09,-0.0006710968252814364,0.6810676317575209
2021-09-10,0.013655324202596741,0.6533152296899751
2021-09-13,0.010239123221062574,0.6452779032986896
2021-09-14,0.01648783312138069,0.564038852496047
2021-09-15,-0.005500283762229552,0.5705895640388525
2021-09-16,-0.011197046304349145,0.48282097649186256
2021-09-17,0.018173104055930756,0.433710407239819
2021-09-22,-0.0029179188177237414,0.4234152943830363
2021-09-23,-0.007199609392883444,0.494822152183701
2021-09-24,-0.009948537380547795,0.38738738738738737
2021-09-27,0.01577812639237175,0.2450958286358512
2021-09-28,0.011763867956187557,0.255079006772009
2021-09-29,0.004291842907721222,0.1714736367733213
2021-09-30,0.012646199184831675,0.22817281728172817
2021-10-08,0.012420723477950313,0.3076749943731713
2021-10-11,0.013714286160218192,0.30321420543942457
2021-10-12,0.008419156441180853,0.2444844664565511
2021-10-13,0.0012936875175602047,0.2577737719693556
2021-10-14,-0.01586617399745316,0.27927927927927926
2021-10-15,-0.008049664968696413,0.25534308211473566
2021-10-18,-0.019162524172721906,0.28100470957613816
2021-10-19,-0.01811076161849401,0.3183755889611847
2021-10-20,-0.01632226619290056,0.32097933513027854
2021-10-21,0.0022073506348183614,0.3041526374859708
2021-10-22,0.018985134464279074,0.2947108919766921
2021-10-25,0.035739704770961334,0.31942575145805296
2021-10-26,0.022067446382473932,0.3134395333183756
2021-10-27,0.015844169176551848,0.2597402597402597
2021-10-28,0.0022546587189962164,0.21948488241881298
2021-10-29,0.01223699035661463,0.2775290957923008
2021-11-01,0.0027300164937256177,0.34435754189944134
2021-11-02,-0.009005702084512457,0.3184457347029924
2021-11-03,-0.002651301329864686,0.33869885982562037
2021-11-04,0.0004848159698747079,0.4155525846702317
2021-11-05,-0.01776798176221539,0.4213696185590007
2021-11-08,-0.017830000041732408,0.455375027821055
2021-11-09,-0.0075949506012374934,0.5315496098104794
2021-11-10,-0.024071615101440402,0.5741690832032121
2021-11-11,-0.003044481144757749,0.6613909942041908
2021-11-12,-0.008867100325694488,0.6829105473965287
2021-11-15,0.001559538549397388,0.7498892334957908
2021-11-16,-0.008004228228798316,0.7133037694013303
2021-11-17,-0.004975413755319846,0.7633503212940395
2021-11-18,-0.018343509302202743,0.7231688426643063
2021-11-19,-0.014046725248135772,0.7794735677947356
2021-11-22,-0.013480105074310855,0.8048672566371682
2021-11-23,-0.010024524196417306,0.8127621991609627
2021-11-24,0.0037755980587341753,0.8128732581287326
2021-11-25,0.006641176710035834,0.7888569533495468
2021-11-26,-0.009909529069206058,0.7307862190812721
2021-11-29,-0.008027934573010986,0.6430776014109347
2021-11-30,-0.00161569200439593,0.6921719955898566
2021-12-01,0.00471656756193517,0.7537511032656664
2021-12-02,-0.002583603784788946,0.6658579620644023
2021-12-03,0.012116379627411078,0.6737979708866343
2021-12-06,0.009166616046291098,0.4885412075804319
2021-12-07,0.015547983095621998,0.41179068226981674
2021-12-08,0.03624358496367863,0.48300220750551875
2021-12-09,0.0367523896212365,0.5262114537444934
2021-12-10,0.034109965665685804,0.541951112089848
2021-12-13,0.04125510404490007,0.560308710033076
2021-12-14,0.034069993274658206,0.5719004624532041
2021-12-15,0.024590818564273365,0.5771856419290905
2021-12-16,0.040745999296968316,0.6234880140752145
2021-12-17,0.013231419057955884,0.5473359753412593
2021-12-20,-0.006510301789410922,0.4717022682228584
2021-12-21,2.841241152662377e-05,0.5546995377503852
2021-12-22,-0.0004481702906359297,0.5846525945470537
2021-12-23,0.010680674716921024,0.5533831282952548
2021-12-24,0.012596050740654618,0.42979376919701623
2021-12-27,0.01399605847603902,0.45462516440157824
2021-12-28,0.02564936529728934,0.4984649122807018
2021-12-29,0.008181382953356797,0.4867527917670243
2021-12-30,0.013456694101907418,0.5564304461942258
2021-12-31,0.008030128437615414,0.5954465849387041
2022-01-04,0.00513924959933032,0.6555725859426319
2022-01-05,-0.010967124509724036,0.5713659285244463
2022-01-06,-0.03556855422588212,0.6010952902519168
2022-01-07,-0.050469943027238395,0.5071131538629897
2022-01-10,-0.041754145680341415,0.5556041074939917
2022-01-11,-0.0562624730745247,0.5291803278688525
2022-01-12,-0.04042156761418858,0.6027547004809795
2022-01-13,-0.04793944008979323,0.548951048951049
2022-01-14,-0.06117513184067924,0.436871996505024
2022-01-17,-0.037839109015151196,0.5485489853807549
2022-01-18,-0.013742798823494162,0.42071973827699016
2022-01-19,-0.02709011869843203,0.45460497599301614
2022-01-20,-0.018505675828429546,0.29369408684267945
2022-01-21,-0.03423593433066363,0.24623444662737393
2022-01-24,-0.027351710301791732,0.21512641673931995
2022-01-25,-0.04896459549989374,0.11103839441535776
2022-01-26,-0.04916369052207059,0.11832643277402484
2022-01-27,-0.05397869519451748,0.06892802783213742
2022-01-28,-0.07268883626774048,0.08063464464246903
2022-02-07,-0.0619960034194178,0.13233376792698825
2022-02-08,-0.06283187202935447,0.20800696257615317
2022-02-09,-0.04438249080209644,0.2854352072932494
2022-02-10,-0.037019659369646685,0.30282608695652175
2022-02-11,-0.045822624644083154,0.24847958297132927
2022-02-14,-0.060353959132213864,0.2501628664495114
2022-02-15,-0.04120056938911354,0.25558205072620854
2022-02-16,-0.04696846632580742,0.3623156981786644
2022-02-17,-0.028694192480103187,0.36724511930585685
2022-02-18,-0.015972114516252245,0.4387755102040816
2022-02-21,-0.027890580369562157,0.5870366355950575
2022-02-22,-0.04969400503666155,0.49902449598959464
2022-02-23,-0.032912018010959,0.6663783783783784
2022-02-24,-0.06099090805073837,0.427209705372617
2022-02-25,-0.043079297862442356,0.5527170383199826
2022-02-28,-0.04284584049800755,0.5485405405405406
2022-03-01,-0.012560759692454626,0.6187175043327556
2022-03-02,-0.0283746558403013,0.6364621721222632
2022-03-03,-0.014772732561140978,0.5926728809885107
2022-03-04,-0.014755754669602328,0.4691758598312784
2022-03-07,-0.060704994091720144,0.3316745997403721
2022-03-08,-0.07450614457483906,0.16298701298701299
2022-03-09,-0.09151096882674092,0.14332106516562026
2022-03-10,-0.07479210860235619,0.21069727154612386
2022-03-11,-0.06408351831888903,0.23582864560796193
2022-03-14,-0.08281106186588627,0.15647287659390532
2022-03-15,-0.13397321037955134,0.08158860349665444
2022-03-16,-0.10002368346760782,0.12435233160621761
2022-03-17,-0.08456585765609681,0.16652286453839515
2022-03-18,-0.08284553107369874,0.2236842105263158
2022-03-21,-0.08104073049342941,0.3012308356726409
2022-03-22,-0.06970858231296029,0.31109671848013815
2022-03-23,-0.07495687097242054,0.33929726234102175
2022-03-24,-0.06138070781459004,0.289995687796464
2022-03-25,-0.08721046615242178,0.27789745799224475
2022-03-28,-0.09454672173595968,0.27102199223803364
2022-03-29,-0.10510283144339971,0.2591955259195526
2022-03-30,-0.07087357497673907,0.35800344234079173
2022-03-31,-0.07228874554629161,0.3859082094376212
2022-04-01,-0.048988218453568155,0.4082203572197116
2022-04-06,-0.020432103409834368,0.5102260495156081
2022-04-07,-0.013197195755324631,0.3695558430357913
2022-04-08,0.001045962561089686,0.3365633074935401
2022-04-11,-0.04490435626562517,0.24440137812230836
2022-04-12,-0.029385431867207323,0.31980240549828176
2022-04-13,-0.008388678461506927,0.2623655913978495
2022-04-14,0.05215015166378345,0.2959621993127148
2022-04-15,0.007859856436869261,0.22876800688024082
2022-04-18,-0.016827825009422592,0.22552184204863351
2022-04-19,-0.030708630721612784,0.2548303993130099
2022-04-20,-0.04413435420037615,0.22496776966050708
2022-04-21,-0.060974621030974396,0.13177630169273624
2022-04-22,-0.061561213336814635,0.13224559896951482
2022-04-25,-0.10264925407276604,0.054806251338043246
2022-04-26,-0.09353155107411915,0.04352487135506004
2022-04-27,-0.06096956844026913,0.05937834941050375
2022-04-28,-0.05153105330798713,0.06582060658206065
2022-04-29,-0.055912639924755814,0.12275449101796407
2022-05-05,-0.050297627279971446,0.17711464147702877
2022-05-06,-0.08590491745160034,0.1735042735042735
2022-05-09,-0.09062361634442706,0.22300771208226222
2022-05-10,-0.06871573822031973,0.3078402050843837
2022-05-11,-0.06011765857391005,0.35969224193203675
2022-05-12,-0.03447021383999205,0.4303716360529688
2022-05-13,-0.045783193751480766,0.5006415739948674
2022-05-16,-0.044253825786517376,0.5439572192513369
2022-05-17,-0.044297261139768174,0.5567428937807224
2022-05-18,-0.04699264257341662,0.6495726495726496
2022-05-19,-0.040031351883902055,0.699357601713062
2022-05-20,-0.013858104534867244,0.8220465712454603
2022-05-23,-0.004128585493588188,0.8829424307036248
2022-05-24,-0.00917854363173598,0.5663113006396588
2022-05-25,-0.007493029713724786,0.7405982905982906
2022-05-26,0.04669357178212752,0.7585324232081911
2022-05-27,0.05739221046860088,0.7130063965884862
2022-05-30,0.03426532230056867,0.7260127931769723
2022-05-31,0.04345973903851097,0.7662974009373669
2022-06-01,0.01666638032926815,0.7704114261351525
2022-06-02,0.019788987619651532,0.7626251864479011
2022-06-06,0.06581790133326848,0.798383666524883
2022-06-07,0.07780710471485741,0.7840884918102531
2022-06-08,0.07651884435712186,0.750584236243892
2022-06-09,0.05010824929570479,0.572460688482788
2022-06-10,0.07079363635904357,0.667020824479388
2022-06-13,0.050331567450656145,0.6476089266737514
2022-06-14,0.0671732745735425,0.613370236321056
2022-06-15,0.06798094028163626,0.6080391322841344
2022-06-16,0.06466946912013394,0.6458200382897256
2022-06-17,0.07736926787449461,0.6242295430393199
2022-06-20,0.06200534932339363,0.6862786745964317
2022-06-21,0.06699175770945032,0.6557586060348491
2022-06-22,0.07867049175984331,0.4841725090291056
2022-06-23,0.09055574814324152,0.6097509048328721
2022-06-24,0.10060686524763574,0.6619239753663199
2022-06-27,0.11070532897968022,0.6824180502341421
2022-06-28,0.11454372044363459,0.7524984052732299
2022-06-29,0.08061541761423685,0.608982545764155
2022-06-30,0.09841199152463909,0.632083510864934
2022-07-01,0.09222237692478141,0.6054088586030665
2022-07-04,0.0791979280307531,0.6369453924914675
2022-07-05,0.07427620375875033,0.5413469735720375
2022-07-06,0.04838073125623921,0.4416524701873935
2022-07-07,0.06413308488805436,0.4624388167695254
2022-07-08,0.04477180621362575,0.4843650287172942
2022-07-11,0.039448576387469014,0.3923404255319149
2022-07-12,0.021624885364921465,0.2794555508294343
2022-07-13,0.010107923911681027,0.353391452264512
2022-07-14,0.016943943445146603,0.3890422595030792
2022-07-15,-0.014044204325209586,0.2735768903993203
2022-07-18,-0.008739773077647062,0.4223589308442936
2022-07-19,-0.012998438562613845,0.5138800593346048
2022-07-20,0.0030862009889096598,0.5774856900572398
2022-07-21,-0.024821207574862725,0.5530335171828595
2022-07-22,-0.03561918327372726,0.5198219207123171
2022-07-25,-0.05211657210545029,0.452577975811585
2022-07-26,-0.05445716423807445,0.5506141465480728
2022-07-27,-0.04440295140157191,0.5997456010175959
2022-07-28,-0.05782316064879922,0.6504237288135594
2022-07-29,-0.06640580547967889,0.5890323946644083
2022-08-01,-0.06836072701734253,0.5959382272054157
2022-08-02,-0.08520125555004165,0.31775898520084567
2022-08-03,-0.08069548756865386,0.30684699915469144
2022-08-04,-0.07695261202857162,0.3884192730346577
2022-08-05,-0.06138707242466934,0.4538737597635634
2022-08-08,-0.0474306039381146,0.5359628770301624
