trade_date,symbol,shares,market_value,label
2025-01-13,300394,100,8669.0,B2
2025-01-13,600584,800,31120.0,B2
2025-01-13,601988,10200,54570.0,B2
2025-01-13,002131,7200,24048.0,B2
2025-01-14,300394,100,8998.0,B2
2025-01-14,600584,800,32480.0,B2
2025-01-14,601988,10200,55386.0,B2
2025-01-14,002131,7200,26424.0,B2
2025-01-15,601988,10200,55590.0,B2
2025-01-15,002131,7200,29088.0,B2
2025-01-15,000831,1700,49691.0,B2
2025-01-15,002681,2800,19908.0,B2
2025-01-15,603893,100,13467.0,B2
2025-01-16,002131,7200,29592.0,B2
2025-01-16,000831,1700,49436.0,B2
2025-01-16,002681,2800,19320.0,B2
2025-01-16,603893,100,12674.0,B2
2025-01-16,300493,1700,52037.0,B2
2025-01-17,002131,7200,27576.0,B2
2025-01-17,000831,1700,49997.0,B2
2025-01-17,002681,2800,19712.0,B2
2025-01-17,603893,100,13941.0,B2
2025-01-17,300493,1700,53720.0,B2
2025-01-20,002131,7200,27360.0,B2
2025-01-20,000831,1700,48603.0,B2
2025-01-20,002681,2800,21028.0,B2
2025-01-20,603893,100,14400.0,B2
2025-01-20,300493,1700,56287.0,B2
2025-01-21,002131,7200,26136.0,B2
2025-01-21,000831,1700,47940.0,B2
2025-01-21,002681,2800,20916.0,B2
2025-01-21,603893,100,15813.0,B2
2025-01-21,300493,1700,57902.0,B2
2025-01-22,002131,7200,27504.0,B2
2025-01-22,000831,1700,47702.0,B2
2025-01-22,002681,2800,20300.0,B2
2025-01-22,603893,100,15343.0,B2
2025-01-22,300493,1700,55675.0,B2
2025-01-23,002131,7200,26424.0,B2
2025-01-23,000831,1700,47940.0,B2
2025-01-23,002681,2800,19740.0,B2
2025-01-23,603893,100,15116.0,B2
2025-01-23,300493,1700,53924.0,B2
2025-01-24,002131,7200,26640.0,B2
2025-01-24,000831,1700,48025.0,B2
2025-01-24,002681,2800,19908.0,B2
2025-01-24,603893,100,15726.0,B2
2025-01-24,300493,1700,55947.0,B2
2025-01-27,000831,1700,46903.0,B2
2025-01-27,002681,2800,18732.0,B2
2025-01-27,603893,100,16450.0,B2
2025-01-27,300493,1700,52122.0,B2
2025-01-27,300718,500,27045.0,B2
2025-02-05,000831,1700,48569.0,B2
2025-02-05,002681,2800,20356.0,B2
2025-02-05,603893,100,16956.0,B2
2025-02-05,300493,1700,45900.0,B2
2025-02-05,300718,500,26945.0,B2
2025-02-06,603893,100,18652.0,B2
2025-02-06,300493,1700,48943.0,B2
2025-02-06,300718,500,32335.0,B2
2025-02-06,300418,700,29960.0,B2
2025-02-06,300442,600,37248.0,B2
2025-02-07,300718,500,34925.0,B2
2025-02-07,300418,700,30051.0,B2
2025-02-07,300442,600,37206.0,B2
2025-02-07,300017,2300,30682.0,B2
2025-02-07,600580,1500,39810.0,B2
2025-02-10,300718,500,34000.0,B2
2025-02-10,300418,700,30296.0,B2
2025-02-10,300442,600,36774.0,B2
2025-02-10,300017,2300,31004.0,B2
2025-02-10,600580,1500,40665.0,B2
2025-02-11,300718,500,36250.0,B2
2025-02-11,300418,700,28980.0,B2
2025-02-11,300442,600,34830.0,B2
2025-02-11,300017,2300,31602.0,B2
2025-02-11,600580,1500,40815.0,B2
2025-02-12,300718,500,35890.0,B2
2025-02-12,300418,700,29477.0,B2
2025-02-12,300442,600,35394.0,B2
2025-02-12,300017,2300,32062.0,B2
2025-02-12,600580,1500,41970.0,B2
2025-02-13,300718,500,33925.0,B2
2025-02-13,300418,700,28805.0,B2
2025-02-13,300442,600,33966.0,B2
2025-02-13,300017,2300,30636.0,B2
2025-02-13,600580,1500,38070.0,B2
2025-02-14,300718,500,32335.0,B2
2025-02-14,300418,700,30247.0,B2
2025-02-14,300442,600,34320.0,B2
2025-02-14,300017,2300,31901.0,B2
2025-02-14,600580,1500,37200.0,B2
2025-02-17,300718,500,38800.0,B2
2025-02-17,300418,700,30268.0,B2
2025-02-17,300442,600,36096.0,B2
2025-02-17,300017,2300,32154.0,B2
2025-02-17,600580,1500,39705.0,B2
2025-02-18,300418,700,29729.0,B2
2025-02-18,300442,600,33204.0,B2
2025-02-18,300017,2300,30291.0,B2
2025-02-18,600580,1500,39900.0,B2
2025-02-18,000938,1000,29190.0,B2
2025-02-19,300418,700,29890.0,B2
2025-02-19,300442,600,33708.0,B2
2025-02-19,300017,2300,30705.0,B2
2025-02-19,600580,1500,42915.0,B2
2025-02-19,000938,1000,29890.0,B2
2025-02-20,300017,2300,30843.0,B2
2025-02-20,600580,1500,41850.0,B2
2025-02-20,000938,1000,29470.0,B2
2025-02-20,300718,100,10700.0,B2
2025-02-20,603501,200,30598.0,B2
2025-02-21,000938,1000,32420.0,B2
2025-02-21,300718,100,10810.0,B2
2025-02-21,603501,200,31596.0,B2
2025-02-21,002747,2200,51788.0,B2
2025-02-21,600498,1900,54454.0,B2
2025-02-24,000938,1000,33000.0,B2
2025-02-24,300718,100,10110.0,B2
2025-02-24,603501,200,30000.0,B2
2025-02-24,002747,2200,54956.0,B2
2025-02-24,600498,1900,53143.0,B2
2025-02-25,000938,1000,33120.0,B2
2025-02-25,300718,100,10750.0,B2
2025-02-25,603501,200,29440.0,B2
2025-02-25,002747,2200,53768.0,B2
2025-02-25,600498,1900,49590.0,B2
2025-02-26,000938,1000,32970.0,B2
2025-02-26,300718,100,10667.0,B2
2025-02-26,603501,200,29698.0,B2
2025-02-26,002747,2200,56320.0,B2
2025-02-26,600498,1900,48944.0,B2
2025-02-27,000938,1000,31670.0,B2
2025-02-27,300718,100,10151.0,B2
2025-02-27,603501,200,29580.0,B2
2025-02-27,002747,2200,60456.0,B2
2025-02-27,600498,1900,48127.0,B2
2025-02-28,000938,1000,29560.0,B2
2025-02-28,300718,100,9290.0,B2
2025-02-28,603501,200,28360.0,B2
2025-02-28,002747,2200,54406.0,B2
2025-02-28,600498,1900,46550.0,B2
2025-03-03,000938,1000,29200.0,B2
2025-03-03,300718,100,9500.0,B2
2025-03-03,603501,200,28536.0,B2
2025-03-03,002747,2200,50644.0,B2
2025-03-03,600498,1900,45714.0,B2
2025-03-04,300718,100,10500.0,B2
2025-03-04,603501,200,28680.0,B2
2025-03-04,002747,2200,51964.0,B2
2025-03-04,600498,1900,45695.0,B2
2025-03-04,688525,500,36585.0,B2
2025-03-05,300718,100,10838.0,B2
2025-03-05,603501,200,29016.0,B2
2025-03-05,002747,2200,53834.0,B2
2025-03-05,600498,1900,47215.0,B2
2025-03-05,688525,500,36735.0,B2
2025-03-06,002747,2200,55110.0,B2
2025-03-06,600498,1900,48659.0,B2
2025-03-06,688525,500,36675.0,B2
2025-03-06,300458,100,6150.0,B2
2025-03-06,300476,300,17463.0,B2
2025-03-07,688525,500,38495.0,B2
2025-03-07,300458,100,5950.0,B2
2025-03-07,300476,300,17865.0,B2
2025-03-07,002155,3000,67140.0,B2
2025-03-07,688521,300,27180.0,B2
2025-03-10,688525,500,39070.0,B2
2025-03-10,300458,100,6005.0,B2
2025-03-10,300476,300,19398.0,B2
2025-03-10,002155,3000,65640.0,B2
2025-03-10,688521,300,27051.0,B2
2025-03-11,688525,500,38610.0,B2
2025-03-11,300458,100,5935.0,B2
2025-03-11,300476,300,20967.0,B2
2025-03-11,002155,3000,70560.0,B2
2025-03-11,688521,300,27708.0,B2
2025-03-12,688525,500,37555.0,B2
2025-03-12,300458,100,6081.0,B2
2025-03-12,300476,300,20952.0,B2
2025-03-12,002155,3000,71970.0,B2
2025-03-12,688521,300,27144.0,B2
2025-03-13,688525,500,36195.0,B2
2025-03-13,300458,100,5664.0,B2
2025-03-13,300476,300,21522.0,B2
2025-03-13,002155,3000,71250.0,B2
2025-03-13,688521,300,25440.0,B2
2025-03-14,688525,500,38650.0,B2
2025-03-14,300458,100,5828.0,B2
2025-03-14,300476,300,24600.0,B2
2025-03-14,002155,3000,70950.0,B2
2025-03-14,688521,300,26013.0,B2
2025-03-17,688525,500,39790.0,B2
2025-03-17,300458,100,5850.0,B2
2025-03-17,300476,300,27642.0,B2
2025-03-17,002155,3000,71790.0,B2
2025-03-17,688521,300,27357.0,B2
2025-03-18,300458,100,5906.0,B2
2025-03-18,300476,300,27453.0,B2
2025-03-18,002155,3000,73110.0,B2
2025-03-18,688521,300,28323.0,B2
2025-03-18,601899,1500,26640.0,B2
2025-03-19,300458,100,5969.0,B2
2025-03-19,300476,300,25530.0,B2
2025-03-19,002155,3000,73680.0,B2
2025-03-19,688521,300,27243.0,B2
2025-03-19,601899,1500,27075.0,B2
2025-03-20,002155,3000,72900.0,B2
2025-03-20,688521,300,29262.0,B2
2025-03-20,601899,1500,27255.0,B2
2025-03-20,000333,300,22551.0,B2
2025-03-21,601899,1500,26355.0,B2
2025-03-21,000333,300,22584.0,B2
2025-03-21,300100,400,26280.0,B2
2025-03-21,300476,500,42580.0,B2
2025-03-21,600797,3200,45280.0,B2
2025-03-24,601899,1500,27075.0,B2
2025-03-24,000333,300,22818.0,B2
2025-03-24,300100,400,28412.0,B2
2025-03-24,300476,500,45045.0,B2
2025-03-24,600797,3200,40768.0,B2
2025-03-25,601899,1500,27600.0,B2
2025-03-25,000333,300,23058.0,B2
2025-03-25,300100,400,24924.0,B2
2025-03-25,300476,500,42355.0,B2
2025-03-25,600797,3200,36704.0,B2
2025-03-26,601899,1500,27300.0,B2
2025-03-26,000333,300,23037.0,B2
2025-03-26,300100,400,25280.0,B2
2025-03-26,300476,500,42660.0,B2
2025-03-26,600797,3200,35840.0,B2
2025-03-27,601899,1500,26790.0,B2
2025-03-27,000333,300,22950.0,B2
2025-03-27,300100,400,25280.0,B2
2025-03-27,300476,500,41515.0,B2
2025-03-27,600797,3200,34080.0,B2
2025-03-28,601899,1500,27240.0,B2
2025-03-28,000333,300,23061.0,B2
2025-03-28,300100,400,24324.0,B2
2025-03-28,300476,500,41480.0,B2
2025-03-28,600797,3200,33984.0,B2
2025-03-31,601899,1500,27180.0,B2
2025-03-31,000333,300,23550.0,B2
2025-03-31,300100,400,24120.0,B2
2025-03-31,300476,500,40505.0,B2
2025-03-31,600797,3200,36256.0,B2
2025-04-01,000333,300,22617.0,B2
2025-04-01,300100,400,24592.0,B2
2025-04-01,300476,500,39560.0,B2
2025-04-01,600797,3200,34752.0,B2
2025-04-01,600418,1200,43512.0,B2
2025-04-02,000333,300,22788.0,B2
2025-04-02,300100,400,26320.0,B2
2025-04-02,300476,500,40340.0,B2
2025-04-02,600797,3200,34336.0,B2
2025-04-02,600418,1200,42636.0,B2
2025-04-03,300100,400,25000.0,B2
2025-04-03,300476,500,36500.0,B2
2025-04-03,600797,3200,33568.0,B2
2025-04-03,600418,1200,42564.0,B2
2025-04-03,300760,100,22527.0,B2
2025-04-07,600418,1200,38304.0,B2
2025-04-07,300760,100,21159.0,B2
2025-04-07,002475,600,19128.0,B2
2025-04-07,601288,11600,58348.0,B2
2025-04-08,600418,1200,36804.0,B2
2025-04-08,300760,100,21411.0,B2
2025-04-08,002475,600,17400.0,B2
2025-04-08,601288,11600,59276.0,B2
2025-04-09,600418,1200,36804.0,B2
2025-04-09,300760,100,21376.0,B2
2025-04-09,002475,600,17208.0,B2
2025-04-09,601288,11600,58928.0,B2
2025-04-10,600418,1200,38184.0,B2
2025-04-10,300760,100,21585.0,B2
2025-04-10,002475,600,18438.0,B2
2025-04-10,601288,11600,58928.0,B2
2025-04-10,603501,200,24600.0,B2
2025-04-11,600418,1200,38964.0,B2
2025-04-11,300760,100,21490.0,B2
2025-04-11,002475,600,19308.0,B2
2025-04-11,601288,11600,59508.0,B2
2025-04-11,603501,200,25800.0,B2
2025-04-14,600418,1200,41436.0,B2
2025-04-14,300760,100,21471.0,B2
2025-04-14,002475,600,19320.0,B2
2025-04-14,601288,11600,60088.0,B2
2025-04-14,603501,200,25324.0,B2
2025-04-15,600418,1200,40440.0,B2
2025-04-15,300760,100,21415.0,B2
2025-04-15,002475,600,18486.0,B2
2025-04-15,601288,11600,61480.0,B2
2025-04-15,603501,200,24752.0,B2
2025-04-16,300760,100,21326.0,B2
2025-04-16,002475,600,17754.0,B2
2025-04-16,601288,11600,62292.0,B2
2025-04-16,603501,200,24844.0,B2
2025-04-16,600171,1200,44064.0,B2
2025-04-17,300760,100,22166.0,B2
2025-04-17,002475,600,17676.0,B2
2025-04-17,601288,11600,62292.0,B2
2025-04-17,603501,200,24480.0,B2
2025-04-17,600171,1200,46104.0,B2
2025-04-18,002475,600,17970.0,B2
2025-04-18,601288,11600,62872.0,B2
2025-04-18,603501,200,24456.0,B2
2025-04-18,600171,1200,43812.0,B2
2025-04-18,002155,600,14352.0,B2
2025-04-21,603501,200,24946.0,B2
2025-04-21,600171,1200,43896.0,B2
2025-04-21,002155,600,15786.0,B2
2025-04-21,002261,1400,42280.0,B2
2025-04-21,600988,1500,46500.0,B2
2025-04-22,603501,200,24550.0,B2
2025-04-22,600171,1200,44292.0,B2
2025-04-22,002155,600,15384.0,B2
2025-04-22,002261,1400,40236.0,B2
2025-04-22,600988,1500,46950.0,B2
2025-04-23,603501,200,24764.0,B2
2025-04-23,600171,1200,44232.0,B2
2025-04-23,002155,600,14154.0,B2
2025-04-23,002261,1400,40334.0,B2
2025-04-23,600988,1500,42255.0,B2
2025-04-24,600171,1200,42948.0,B2
2025-04-24,002155,600,13938.0,B2
2025-04-24,002261,1400,38724.0,B2
2025-04-24,600988,1500,41475.0,B2
2025-04-24,300773,900,22149.0,B2
2025-04-25,600171,1200,43296.0,B2
2025-04-25,002155,600,13668.0,B2
2025-04-25,002261,1400,42602.0,B2
2025-04-25,600988,1500,40650.0,B2
2025-04-25,300773,900,20952.0,B2
2025-04-28,600171,1200,41796.0,B2
2025-04-28,002155,600,13494.0,B2
2025-04-28,002261,1400,43960.0,B2
2025-04-28,600988,1500,40020.0,B2
2025-04-28,300773,900,20889.0,B2
2025-04-29,600171,1200,41844.0,B2
2025-04-29,002155,600,13410.0,B2
2025-04-29,002261,1400,44772.0,B2
2025-04-29,600988,1500,39795.0,B2
2025-04-29,300773,900,19764.0,B2
2025-04-30,002155,600,13428.0,B2
2025-04-30,002261,1400,46620.0,B2
2025-04-30,600988,1500,39405.0,B2
2025-04-30,300773,900,19089.0,B2
2025-04-30,300766,1200,48072.0,B2
2025-05-06,002155,600,14190.0,B2
2025-05-06,002261,1400,49252.0,B2
2025-05-06,600988,1500,40860.0,B2
2025-05-06,300773,900,19755.0,B2
2025-05-06,300766,1200,49200.0,B2
2025-05-07,002261,1400,47740.0,B2
2025-05-07,600988,1500,41160.0,B2
2025-05-07,300773,900,19206.0,B2
2025-05-07,300766,1200,47988.0,B2
2025-05-07,600839,1300,14404.0,B2
2025-05-08,300773,900,19809.0,B2
2025-05-08,300766,1200,47112.0,B2
2025-05-08,600839,1300,14248.0,B2
2025-05-08,000158,2200,53724.0,B2
2025-05-08,300548,700,35140.0,B2
2025-05-09,300773,900,19053.0,B2
2025-05-09,300766,1200,45732.0,B2
2025-05-09,600839,1300,14274.0,B2
2025-05-09,000158,2200,54692.0,B2
2025-05-09,300548,700,34510.0,B2
2025-05-12,300773,900,19062.0,B2
2025-05-12,300766,1200,46812.0,B2
2025-05-12,600839,1300,14352.0,B2
2025-05-12,000158,2200,56540.0,B2
2025-05-12,300548,700,35133.0,B2
2025-05-13,300766,1200,45864.0,B2
2025-05-13,600839,1300,14183.0,B2
2025-05-13,000158,2200,55264.0,B2
2025-05-13,300548,700,34020.0,B2
2025-05-13,002130,900,18873.0,B2
2025-05-14,300766,1200,47064.0,B2
2025-05-14,600839,1300,14235.0,B2
2025-05-14,000158,2200,56980.0,B2
2025-05-14,300548,700,36477.0,B2
2025-05-14,002130,900,19026.0,B2
2025-05-15,300766,1200,47136.0,B2
2025-05-15,600839,1300,13689.0,B2
2025-05-15,000158,2200,54054.0,B2
2025-05-15,300548,700,35441.0,B2
2025-05-15,002130,900,18027.0,B2
2025-05-16,300766,1200,49116.0,B2
2025-05-16,600839,1300,13676.0,B2
2025-05-16,000158,2200,53856.0,B2
2025-05-16,300548,700,35455.0,B2
2025-05-16,002130,900,18063.0,B2
2025-05-19,600839,1300,13663.0,B2
2025-05-19,000158,2200,53108.0,B2
2025-05-19,300548,700,34475.0,B2
2025-05-19,002130,900,18036.0,B2
2025-05-19,601919,2900,47154.0,B2
2025-05-20,600839,1300,13728.0,B2
2025-05-20,000158,2200,52206.0,B2
2025-05-20,300548,700,33698.0,B2
2025-05-20,002130,900,17901.0,B2
2025-05-20,601919,2900,47415.0,B2
2025-05-21,000158,2200,52448.0,B2
2025-05-21,300548,700,33250.0,B2
2025-05-21,002130,900,17955.0,B2
2025-05-21,601919,2900,48198.0,B2
2025-05-21,300963,300,8613.0,B2
2025-05-22,002130,900,17541.0,B2
2025-05-22,601919,2900,48459.0,B2
2025-05-22,300963,300,8454.0,B2
2025-05-22,300750,100,27037.0,B2
2025-05-23,002130,900,17217.0,B2
2025-05-23,601919,2900,48024.0,B2
2025-05-23,300963,300,10146.0,B2
2025-05-23,300750,100,26699.0,B2
2025-05-23,600418,1500,61215.0,B2
2025-05-26,002130,900,17811.0,B2
2025-05-26,601919,2900,47908.0,B2
2025-05-26,300963,300,10326.0,B2
2025-05-26,300750,100,25590.0,B2
2025-05-26,600418,1500,61155.0,B2
2025-05-27,601919,2900,46690.0,B2
2025-05-27,300963,300,10461.0,B2
2025-05-27,300750,100,25399.0,B2
2025-05-27,600418,1500,60630.0,B2
2025-05-28,601919,2900,47183.0,B2
2025-05-28,300963,300,10713.0,B2
2025-05-28,300750,100,25360.0,B2
2025-05-28,600418,1500,57210.0,B2
2025-05-29,601919,2900,47502.0,B2
2025-05-29,300963,300,10239.0,B2
2025-05-29,300750,100,25185.0,B2
2025-05-29,600418,1500,58995.0,B2
2025-05-29,601229,1700,18003.0,B2
2025-05-30,601919,2900,47531.0,B2
2025-05-30,300963,300,8760.0,B2
2025-05-30,300750,100,25000.0,B2
2025-05-30,600418,1500,57450.0,B2
2025-05-30,601229,1700,17986.0,B2
2025-06-03,300963,300,9045.0,B2
2025-06-03,300750,100,25115.0,B2
2025-06-03,600418,1500,53025.0,B2
2025-06-03,601229,1700,18734.0,B2
2025-06-03,300468,2000,54820.0,B2
2025-06-04,300963,300,9150.0,B2
2025-06-04,300750,100,25105.0,B2
2025-06-04,600418,1500,52260.0,B2
2025-06-04,601229,1700,18428.0,B2
2025-06-04,300468,2000,53820.0,B2
2025-06-05,300750,100,25150.0,B2
2025-06-05,600418,1500,52500.0,B2
2025-06-05,601229,1700,18190.0,B2
2025-06-05,300468,2000,59600.0,B2
2025-06-05,002639,1300,16978.0,B2
2025-06-06,600418,1500,52560.0,B2
2025-06-06,601229,1700,18088.0,B2
2025-06-06,300468,2000,55100.0,B2
2025-06-06,002639,1300,16770.0,B2
2025-06-06,002916,200,18376.0,B2
2025-06-09,601229,1700,18088.0,B2
2025-06-09,300468,2000,55600.0,B2
2025-06-09,002639,1300,17017.0,B2
2025-06-09,002916,200,18912.0,B2
2025-06-09,300255,1300,67717.0,B2
2025-06-10,601229,1700,18071.0,B2
2025-06-10,300468,2000,56600.0,B2
2025-06-10,002639,1300,15691.0,B2
2025-06-10,002916,200,18880.0,B2
2025-06-10,300255,1300,65585.0,B2
2025-06-11,601229,1700,18139.0,B2
2025-06-11,300468,2000,59180.0,B2
2025-06-11,002639,1300,14599.0,B2
2025-06-11,002916,200,18792.0,B2
2025-06-11,300255,1300,65715.0,B2
2025-06-12,601229,1700,17986.0,B2
2025-06-12,300468,2000,58180.0,B2
2025-06-12,002639,1300,14820.0,B2
2025-06-12,002916,200,19190.0,B2
2025-06-12,300255,1300,68146.0,B2
2025-06-13,300468,2000,61140.0,B2
2025-06-13,002639,1300,14326.0,B2
2025-06-13,002916,200,19100.0,B2
2025-06-13,300255,1300,65975.0,B2
2025-06-13,002734,600,12384.0,B2
2025-06-16,300468,2000,73360.0,B2
2025-06-16,002639,1300,14638.0,B2
2025-06-16,002916,200,19790.0,B2
2025-06-16,300255,1300,67769.0,B2
2025-06-16,002734,600,13620.0,B2
2025-06-17,002639,1300,15379.0,B2
2025-06-17,002916,200,19356.0,B2
2025-06-17,300255,1300,68627.0,B2
2025-06-17,002734,600,13494.0,B2
2025-06-17,300085,1500,58350.0,B2
2025-06-18,002639,1300,14664.0,B2
2025-06-18,002916,200,20720.0,B2
2025-06-18,300255,1300,78650.0,B2
2025-06-18,002734,600,13500.0,B2
2025-06-18,300085,1500,56700.0,B2
2025-06-19,002916,200,20514.0,B2
2025-06-19,300255,1300,62920.0,B2
2025-06-19,002734,600,12150.0,B2
2025-06-19,300085,1500,55140.0,B2
2025-06-20,300255,1300,64025.0,B2
2025-06-20,002734,600,10938.0,B2
2025-06-20,300085,1500,55800.0,B2
2025-06-20,600415,700,13258.0,B2
2025-06-20,601857,3100,28396.0,B2
2025-06-23,002734,600,11310.0,B2
2025-06-23,300085,1500,57780.0,B2
2025-06-23,600415,700,13545.0,B2
2025-06-23,601857,3100,28179.0,B2
2025-06-23,601328,7900,63674.0,B2
2025-06-24,002734,600,11484.0,B2
2025-06-24,300085,1500,60675.0,B2
2025-06-24,600415,700,14490.0,B2
2025-06-24,601857,3100,27776.0,B2
2025-06-24,601328,7900,64701.0,B2
2025-06-25,002734,600,10848.0,B2
2025-06-25,300085,1500,70335.0,B2
2025-06-25,600415,700,15337.0,B2
2025-06-25,601857,3100,26939.0,B2
2025-06-25,601328,7900,65728.0,B2
2025-06-26,002734,600,10824.0,B2
2025-06-26,300085,1500,66660.0,B2
2025-06-26,600415,700,15211.0,B2
2025-06-26,601857,3100,27094.0,B2
2025-06-26,601328,7900,65649.0,B2
2025-06-27,300085,1500,67200.0,B2
2025-06-27,600415,700,13706.0,B2
2025-06-27,601857,3100,26722.0,B2
2025-06-27,601328,7900,63516.0,B2
2025-06-30,300085,1500,66090.0,B2
2025-06-30,600415,700,14476.0,B2
2025-06-30,601857,3100,26505.0,B2
2025-06-30,601328,7900,63200.0,B2
2025-06-30,600036,100,4595.0,B2
2025-07-01,600415,700,13601.0,B2
2025-07-01,601857,3100,26784.0,B2
2025-07-01,601328,7900,63990.0,B2
2025-07-01,600036,100,4645.0,B2
2025-07-01,600967,3300,63723.0,B2
2025-07-02,600415,700,13146.0,B2
2025-07-02,601857,3100,26660.0,B2
2025-07-02,601328,7900,64069.0,B2
2025-07-02,600036,100,4690.0,B2
2025-07-02,600967,3300,57354.0,B2
2025-07-03,600415,700,13055.0,B2
2025-07-03,601857,3100,26505.0,B2
2025-07-03,601328,7900,63753.0,B2
2025-07-03,600036,100,4661.0,B2
2025-07-03,600967,3300,56199.0,B2
2025-07-04,601328,7900,64938.0,B2
2025-07-04,600036,100,4707.0,B2
2025-07-04,600967,3300,55572.0,B2
2025-07-04,000063,1200,38784.0,B2
2025-07-04,002987,300,6990.0,B2
2025-07-07,600036,100,4720.0,B2
2025-07-07,600967,3300,58806.0,B2
2025-07-07,000063,1200,38268.0,B2
2025-07-07,002987,300,7689.0,B2
2025-07-07,603228,1400,64330.0,B2
2025-07-08,600036,100,4762.0,B2
2025-07-08,600967,3300,57453.0,B2
2025-07-08,000063,1200,39264.0,B2
2025-07-08,002987,300,7554.0,B2
2025-07-08,603228,1400,70770.0,B2
2025-07-09,600036,100,4713.0,B2
2025-07-09,600967,3300,58641.0,B2
2025-07-09,000063,1200,39432.0,B2
2025-07-09,002987,300,8016.0,B2
2025-07-09,603228,1400,70378.0,B2
2025-07-10,600036,100,4824.0,B2
2025-07-10,600967,3300,59532.0,B2
2025-07-10,000063,1200,39744.0,B2
2025-07-10,002987,300,7446.0,B2
2025-07-10,603228,1400,69510.0,B2
2025-07-11,600036,100,4564.0,B2
2025-07-11,600967,3300,59103.0,B2
2025-07-11,000063,1200,40128.0,B2
2025-07-11,002987,300,7380.0,B2
2025-07-11,603228,1400,67060.0,B2
2025-07-14,600967,3300,59598.0,B2
2025-07-14,000063,1200,39828.0,B2
2025-07-14,002987,300,6783.0,B2
2025-07-14,603228,1400,67914.0,B2
2025-07-14,002602,200,2554.0,B2
2025-07-15,000063,1200,40200.0,B2
2025-07-15,002987,300,6630.0,B2
2025-07-15,603228,1400,71176.0,B2
2025-07-15,002602,200,2602.0,B2
2025-07-15,600744,6700,55275.0,B2
2025-07-16,000063,1200,39888.0,B2
2025-07-16,002987,300,6693.0,B2
2025-07-16,603228,1400,69342.0,B2
2025-07-16,002602,200,2472.0,B2
2025-07-16,600744,6700,55610.0,B2
2025-07-17,000063,1200,41436.0,B2
2025-07-17,002987,300,6618.0,B2
2025-07-17,603228,1400,74480.0,B2
2025-07-17,002602,200,2354.0,B2
2025-07-17,600744,6700,54404.0,B2
2025-07-18,603228,1400,74802.0,B2
2025-07-18,002602,200,2236.0,B2
2025-07-18,600744,6700,53734.0,B2
2025-07-18,601689,600,29370.0,B2
2025-07-21,002602,200,2348.0,B2
2025-07-21,600744,6700,51724.0,B2
2025-07-21,601689,600,29496.0,B2
2025-07-21,002126,2200,62040.0,B2
2025-07-21,300502,100,17826.0,B2
2025-07-22,002602,200,2466.0,B2
2025-07-22,600744,6700,49848.0,B2
2025-07-22,601689,600,29040.0,B2
2025-07-22,002126,2200,62040.0,B2
2025-07-22,300502,100,17671.0,B2
2025-07-23,002602,200,2570.0,B2
2025-07-23,600744,6700,49915.0,B2
2025-07-23,601689,600,28872.0,B2
2025-07-23,002126,2200,63734.0,B2
2025-07-23,300502,100,17420.0,B2
2025-07-24,002602,200,2574.0,B2
2025-07-24,600744,6700,49379.0,B2
2025-07-24,601689,600,29340.0,B2
2025-07-24,002126,2200,65868.0,B2
2025-07-24,300502,100,17280.0,B2
2025-07-25,002602,200,2508.0,B2
2025-07-25,600744,6700,48709.0,B2
2025-07-25,601689,600,28296.0,B2
2025-07-25,002126,2200,65692.0,B2
2025-07-25,300502,100,17297.0,B2
2025-07-28,600744,6700,48106.0,B2
2025-07-28,601689,600,28596.0,B2
2025-07-28,002126,2200,65274.0,B2
2025-07-28,300502,100,17780.0,B2
2025-07-28,601888,100,6637.0,B2
2025-07-29,601689,600,28554.0,B2
2025-07-29,002126,2200,66286.0,B2
2025-07-29,300502,100,19339.0,B2
2025-07-29,601888,100,6623.0,B2
2025-07-29,000625,3800,50426.0,B2
2025-07-30,601689,600,27936.0,B2
2025-07-30,002126,2200,63448.0,B2
2025-07-30,300502,100,19035.0,B2
2025-07-30,601888,100,6628.0,B2
2025-07-30,000625,3800,50236.0,B2
2025-07-31,601689,600,27624.0,B2
2025-07-31,002126,2200,63734.0,B2
2025-07-31,300502,100,18921.0,B2
2025-07-31,601888,100,6496.0,B2
2025-07-31,000625,3800,48868.0,B2
2025-08-01,002126,2200,63294.0,B2
2025-08-01,300502,100,18312.0,B2
2025-08-01,601888,100,6459.0,B2
2025-08-01,000625,3800,48716.0,B2
2025-08-01,000333,400,28316.0,B2
2025-08-04,601888,100,6463.0,B2
2025-08-04,000625,3800,49058.0,B2
2025-08-04,000333,400,28376.0,B2
2025-08-04,002317,1300,27027.0,B2
2025-08-04,300661,800,60896.0,B2
2025-08-05,601888,100,6488.0,B2
2025-08-05,000625,3800,49096.0,B2
2025-08-05,000333,400,28552.0,B2
2025-08-05,002317,1300,27040.0,B2
2025-08-05,300661,800,60560.0,B2
2025-08-06,601888,100,6486.0,B2
2025-08-06,000625,3800,49058.0,B2
2025-08-06,000333,400,28680.0,B2
2025-08-06,002317,1300,26065.0,B2
2025-08-06,300661,800,61760.0,B2
2025-08-07,601888,100,6489.0,B2
2025-08-07,000625,3800,48906.0,B2
2025-08-07,000333,400,28592.0,B2
2025-08-07,002317,1300,25649.0,B2
2025-08-07,300661,800,61088.0,B2
2025-08-08,601888,100,6504.0,B2
2025-08-08,000625,3800,48602.0,B2
2025-08-08,000333,400,28632.0,B2
