trade_date,symbol,shares,market_value,label
2024-06-25,000858,300,39453.0,S60
2024-06-25,600028,6300,38493.0,S60
2024-06-25,002230,2300,95473.0,S60
2024-06-25,600809,300,65631.0,S60
2024-06-26,000021,1100,16192.0,S60
2024-06-26,000858,300,39390.0,S60
2024-06-26,600028,6300,38745.0,S60
2024-06-26,002230,2300,102948.0,S60
2024-06-26,600809,300,65415.0,S60
2024-06-27,000021,1100,16093.0,S60
2024-06-27,000858,300,38895.0,S60
2024-06-27,600028,6300,38808.0,S60
2024-06-27,002230,2300,99222.0,S60
2024-06-27,600809,300,64803.0,S60
2024-06-28,000021,1100,16632.0,S60
2024-06-28,000858,300,38412.0,S60
2024-06-28,600028,6300,39816.0,S60
2024-06-28,002230,2300,98785.0,S60
2024-06-28,600809,300,63264.0,S60
2024-07-01,000021,1100,16478.0,S60
2024-07-01,000858,300,38490.0,S60
2024-07-01,600028,6300,40257.0,S60
2024-07-01,002230,2300,100027.0,S60
2024-07-01,600809,300,62118.0,S60
2024-07-02,002230,2300,98509.0,S60
2024-07-02,600809,300,62592.0,S60
2024-07-02,003816,10100,48379.0,S60
2024-07-02,300319,4000,35960.0,S60
2024-07-02,600733,2800,24864.0,S60
2024-07-03,600809,300,61023.0,S60
2024-07-03,003816,10100,48379.0,S60
2024-07-03,300319,4000,35080.0,S60
2024-07-03,600733,2800,24276.0,S60
2024-07-03,600050,19900,94923.0,S60
2024-07-04,600809,300,60405.0,S60
2024-07-04,003816,10100,48379.0,S60
2024-07-04,300319,4000,34800.0,S60
2024-07-04,600733,2800,23240.0,S60
2024-07-04,600050,19900,93928.0,S60
2024-07-05,600809,300,58050.0,S60
2024-07-05,003816,10100,48379.0,S60
2024-07-05,300319,4000,36840.0,S60
2024-07-05,600733,2800,25536.0,S60
2024-07-05,600050,19900,93928.0,S60
2024-07-08,003816,10100,50096.0,S60
2024-07-08,300319,4000,39160.0,S60
2024-07-08,600733,2800,26880.0,S60
2024-07-08,600050,19900,93928.0,S60
2024-07-08,601288,12800,57600.0,S60
2024-07-09,003816,10100,50904.0,S60
2024-07-09,300319,4000,40160.0,S60
2024-07-09,600733,2800,26964.0,S60
2024-07-09,600050,19900,94923.0,S60
2024-07-09,601288,12800,57984.0,S60
2024-07-10,003816,10100,48783.0,S60
2024-07-10,300319,4000,39800.0,S60
2024-07-10,600733,2800,26516.0,S60
2024-07-10,600050,19900,94127.0,S60
2024-07-10,601288,12800,58240.0,S60
2024-07-11,003816,10100,49389.0,S60
2024-07-11,300319,4000,40480.0,S60
2024-07-11,600733,2800,26348.0,S60
2024-07-11,600050,19900,94525.0,S60
2024-07-11,601288,12800,57728.0,S60
2024-07-12,003816,10100,48480.0,S60
2024-07-12,300319,4000,39520.0,S60
2024-07-12,600733,2800,28504.0,S60
2024-07-12,600050,19900,95122.0,S60
2024-07-12,601288,12800,58880.0,S60
2024-07-15,003816,10100,49591.0,S60
2024-07-15,300319,4000,38720.0,S60
2024-07-15,600733,2800,28000.0,S60
2024-07-15,600050,19900,95719.0,S60
2024-07-15,601288,12800,60416.0,S60
2024-07-16,600733,1800,18702.0,S60
2024-07-16,600050,19900,95719.0,S60
2024-07-16,601288,12800,60288.0,S60
2024-07-16,601398,9700,57133.0,S60
2024-07-16,688036,400,31568.0,S60
2024-07-17,600733,4800,50064.0,S60
2024-07-17,601288,12800,60416.0,S60
2024-07-17,601398,9700,57327.0,S60
2024-07-17,688036,400,32364.0,S60
2024-07-17,600418,3500,74480.0,S60
2024-07-18,601288,12800,60416.0,S60
2024-07-18,601398,9700,57327.0,S60
2024-07-18,688036,400,32384.0,S60
2024-07-18,600418,3500,73850.0,S60
2024-07-18,300274,600,42840.0,S60
2024-07-19,601288,12800,60288.0,S60
2024-07-19,601398,9700,57327.0,S60
2024-07-19,688036,400,33032.0,S60
2024-07-19,600418,3500,68565.0,S60
2024-07-19,300274,600,43380.0,S60
2024-07-22,601398,9700,56648.0,S60
2024-07-22,688036,400,31832.0,S60
2024-07-22,600418,3500,74200.0,S60
2024-07-22,300274,600,44472.0,S60
2024-07-22,300576,1300,50752.0,S60
2024-07-23,601398,9700,58297.0,S60
2024-07-23,688036,400,30768.0,S60
2024-07-23,600418,3500,70385.0,S60
2024-07-23,300274,600,43080.0,S60
2024-07-23,300576,1300,47944.0,S60
2024-07-24,601398,9700,58782.0,S60
2024-07-24,688036,400,30368.0,S60
2024-07-24,600418,3500,67375.0,S60
2024-07-24,300274,600,42588.0,S60
2024-07-24,300576,1300,46657.0,S60
2024-07-25,601398,9700,58782.0,S60
2024-07-25,688036,400,31592.0,S60
2024-07-25,600418,3500,67690.0,S60
2024-07-25,300274,600,42642.0,S60
2024-07-25,300576,1300,46345.0,S60
2024-07-26,601398,9700,57521.0,S60
2024-07-26,688036,400,31648.0,S60
2024-07-26,600418,3500,68600.0,S60
2024-07-26,300274,600,42210.0,S60
2024-07-26,300576,1300,46631.0,S60
2024-07-29,601398,9700,58006.0,S60
2024-07-29,688036,400,31604.0,S60
2024-07-29,600418,3500,68950.0,S60
2024-07-29,300274,600,41190.0,S60
2024-07-29,300576,1300,45331.0,S60
2024-07-30,600418,3500,66290.0,S60
2024-07-30,300274,600,40830.0,S60
2024-07-30,300576,1300,45903.0,S60
2024-07-30,600926,2400,32376.0,S60
2024-07-30,601668,11800,66552.0,S60
2024-07-31,300274,600,41298.0,S60
2024-07-31,300576,1300,47580.0,S60
2024-07-31,600926,2400,32304.0,S60
2024-07-31,601668,11800,65844.0,S60
2024-07-31,300760,200,51422.0,S60
2024-08-01,300576,1300,48386.0,S60
2024-08-01,600926,2400,32232.0,S60
2024-08-01,601668,11800,66316.0,S60
2024-08-01,300760,200,51046.0,S60
2024-08-01,601985,4900,54390.0,S60
2024-08-02,300576,1300,46670.0,S60
2024-08-02,600926,2400,32064.0,S60
2024-08-02,601668,11800,65254.0,S60
2024-08-02,300760,200,52070.0,S60
2024-08-02,601985,4900,53704.0,S60
2024-08-05,600926,2400,31584.0,S60
2024-08-05,601668,11800,64428.0,S60
2024-08-05,300760,200,52120.0,S60
2024-08-05,601985,4900,53165.0,S60
2024-08-05,002085,4100,61008.0,S60
2024-08-06,600926,2400,31200.0,S60
2024-08-06,601668,11800,64074.0,S60
2024-08-06,300760,200,52258.0,S60
2024-08-06,601985,4900,52675.0,S60
2024-08-06,002085,4100,57769.0,S60
2024-08-07,600926,2400,31032.0,S60
2024-08-07,601668,11800,63838.0,S60
2024-08-07,300760,200,52620.0,S60
2024-08-07,601985,4900,53802.0,S60
2024-08-07,002085,4100,55555.0,S60
2024-08-08,600926,2400,30864.0,S60
2024-08-08,601668,11800,64310.0,S60
2024-08-08,300760,200,52800.0,S60
2024-08-08,601985,4900,53018.0,S60
2024-08-08,002085,4100,53341.0,S60
2024-08-09,600926,2400,30960.0,S60
2024-08-09,601668,11800,65018.0,S60
2024-08-09,300760,200,51956.0,S60
2024-08-09,601985,4900,52871.0,S60
2024-08-09,002085,4100,53751.0,S60
2024-08-12,600926,2400,30888.0,S60
2024-08-12,601668,11800,64900.0,S60
2024-08-12,300760,200,52400.0,S60
2024-08-12,601985,4900,52430.0,S60
2024-08-12,002085,4100,52152.0,S60
2024-08-13,300760,200,51236.0,S60
2024-08-13,601985,4900,53018.0,S60
2024-08-13,002085,4100,52234.0,S60
2024-08-13,600101,7400,65194.0,S60
2024-08-13,600611,4300,39904.0,S60
2024-08-14,601985,4900,53998.0,S60
2024-08-14,002085,4100,51332.0,S60
2024-08-14,600101,7400,64898.0,S60
2024-08-14,600611,4300,40205.0,S60
2024-08-14,300139,4000,56680.0,S60
2024-08-15,002085,4100,51086.0,S60
2024-08-15,600101,7400,62900.0,S60
2024-08-15,600611,4300,39603.0,S60
2024-08-15,300139,4000,53520.0,S60
2024-08-15,601138,2600,53716.0,S60
2024-08-16,002085,4100,49610.0,S60
2024-08-16,600101,7400,60236.0,S60
2024-08-16,600611,4300,37840.0,S60
2024-08-16,300139,4000,49760.0,S60
2024-08-16,601138,2600,54756.0,S60
2024-08-19,600101,7400,59052.0,S60
2024-08-19,600611,4300,40420.0,S60
2024-08-19,300139,4000,55960.0,S60
2024-08-19,601138,2600,54028.0,S60
2024-08-19,002142,2600,52702.0,S60
2024-08-20,600101,7400,56832.0,S60
2024-08-20,600611,4300,39603.0,S60
2024-08-20,300139,4000,54720.0,S60
2024-08-20,601138,2600,53690.0,S60
2024-08-20,002142,2600,54210.0,S60
2024-08-21,600101,7400,55870.0,S60
2024-08-21,600611,4300,42140.0,S60
2024-08-21,300139,4000,54280.0,S60
2024-08-21,601138,2600,54002.0,S60
2024-08-21,002142,2600,53586.0,S60
2024-08-22,600101,7400,55648.0,S60
2024-08-22,600611,4300,43000.0,S60
2024-08-22,300139,4000,51440.0,S60
2024-08-22,601138,2600,53014.0,S60
2024-08-22,002142,2600,54210.0,S60
2024-08-23,600101,7400,54168.0,S60
2024-08-23,600611,4300,38700.0,S60
2024-08-23,300139,4000,51440.0,S60
2024-08-23,601138,2600,53196.0,S60
2024-08-23,002142,2600,54626.0,S60
2024-08-26,600101,7400,54908.0,S60
2024-08-26,600611,4300,38958.0,S60
2024-08-26,300139,4000,51960.0,S60
2024-08-26,601138,2600,52312.0,S60
2024-08-26,002142,2600,54496.0,S60
2024-08-27,300139,4000,50640.0,S60
2024-08-27,601138,2600,51350.0,S60
2024-08-27,002142,2600,54106.0,S60
2024-08-27,000333,700,46193.0,S60
2024-08-27,300760,100,23566.0,S60
2024-08-28,601138,2600,51402.0,S60
2024-08-28,002142,2600,53300.0,S60
2024-08-28,000333,700,45451.0,S60
2024-08-28,300760,100,22652.0,S60
2024-08-28,601398,10600,68794.0,S60
2024-08-29,002142,2600,52338.0,S60
2024-08-29,000333,700,44765.0,S60
2024-08-29,300760,100,22820.0,S60
2024-08-29,601398,10600,65932.0,S60
2024-08-29,601988,9700,47627.0,S60
2024-08-30,002142,2600,52650.0,S60
2024-08-30,000333,700,45325.0,S60
2024-08-30,300760,100,25080.0,S60
2024-08-30,601398,10600,63388.0,S60
2024-08-30,601988,9700,46463.0,S60
2024-09-02,000333,700,45661.0,S60
2024-09-02,300760,100,24648.0,S60
2024-09-02,601398,10600,62964.0,S60
2024-09-02,601988,9700,47530.0,S60
2024-09-02,601939,7300,54604.0,S60
2024-09-03,000333,700,46179.0,S60
2024-09-03,300760,100,24749.0,S60
2024-09-03,601398,10600,61056.0,S60
2024-09-03,601988,9700,46172.0,S60
2024-09-03,601939,7300,53436.0,S60
2024-09-04,000333,700,45836.0,S60
2024-09-04,300760,100,24782.0,S60
2024-09-04,601398,10600,60526.0,S60
2024-09-04,601988,9700,45978.0,S60
2024-09-04,601939,7300,53290.0,S60
2024-09-05,000333,700,44513.0,S60
2024-09-05,300760,100,24988.0,S60
2024-09-05,601398,10600,59678.0,S60
2024-09-05,601988,9700,45687.0,S60
2024-09-05,601939,7300,52560.0,S60
2024-09-06,000333,700,44114.0,S60
2024-09-06,300760,100,24210.0,S60
2024-09-06,601398,10600,59784.0,S60
2024-09-06,601988,9700,45784.0,S60
2024-09-06,601939,7300,52414.0,S60
2024-09-09,000333,700,42763.0,S60
2024-09-09,300760,100,24051.0,S60
2024-09-09,601398,10600,59466.0,S60
2024-09-09,601988,9700,45396.0,S60
2024-09-09,601939,7300,51976.0,S60
2024-09-10,000333,600,36450.0,S60
2024-09-10,601398,10600,60102.0,S60
2024-09-10,601988,9700,46560.0,S60
2024-09-10,601939,7300,53290.0,S60
2024-09-10,601857,3600,28440.0,S60
2024-09-11,000333,700,43162.0,S60
2024-09-11,601988,9700,44911.0,S60
2024-09-11,601939,7300,51976.0,S60
2024-09-11,601857,3600,27900.0,S60
2024-09-11,000538,1000,52370.0,S60
2024-09-12,000333,700,43659.0,S60
2024-09-12,601939,7300,51757.0,S60
2024-09-12,601857,3600,28224.0,S60
2024-09-12,000538,1000,50710.0,S60
2024-09-12,600900,1800,50148.0,S60
2024-09-13,601939,7300,51976.0,S60
2024-09-13,601857,3600,28440.0,S60
2024-09-13,000538,1000,50610.0,S60
2024-09-13,600900,1800,50940.0,S60
2024-09-13,002466,1700,43894.0,S60
2024-09-18,601857,3600,29016.0,S60
2024-09-18,000538,1000,50460.0,S60
2024-09-18,600900,1800,50976.0,S60
2024-09-18,002466,1700,43044.0,S60
2024-09-18,300502,200,19914.0,S60
2024-09-19,601857,3600,28260.0,S60
2024-09-19,000538,1000,50610.0,S60
2024-09-19,600900,1800,50994.0,S60
2024-09-19,002466,1700,43231.0,S60
2024-09-19,300502,200,19572.0,S60
2024-09-20,601857,3600,28476.0,S60
2024-09-20,000538,1000,50210.0,S60
2024-09-20,600900,1800,50670.0,S60
2024-09-20,002466,1700,42398.0,S60
2024-09-20,300502,200,19152.0,S60
2024-09-23,601857,3600,28836.0,S60
2024-09-23,000538,1000,50220.0,S60
2024-09-23,600900,1800,50760.0,S60
2024-09-23,002466,1700,42381.0,S60
2024-09-23,300502,200,19050.0,S60
2024-09-24,601857,3600,30096.0,S60
2024-09-24,000538,1000,51660.0,S60
2024-09-24,600900,1800,51768.0,S60
2024-09-24,002466,1700,46614.0,S60
2024-09-24,300502,200,21060.0,S60
2024-09-25,601857,3600,30240.0,S60
2024-09-25,000538,1000,52700.0,S60
2024-09-25,600900,1800,52074.0,S60
2024-09-25,002466,1700,47753.0,S60
2024-09-25,300502,200,20930.0,S60
2024-09-26,000538,1000,54310.0,S60
2024-09-26,600900,1800,52434.0,S60
2024-09-26,002466,1700,49453.0,S60
2024-09-26,300502,200,21994.0,S60
2024-09-26,000063,1700,44710.0,S60
2024-09-27,600900,1800,52182.0,S60
2024-09-27,002466,1700,54400.0,S60
2024-09-27,300502,200,22472.0,S60
2024-09-27,000063,1700,48722.0,S60
2024-09-27,000001,4600,52532.0,S60
2024-09-30,002466,1700,59840.0,S60
2024-09-30,300502,200,25994.0,S60
2024-09-30,000063,1700,52955.0,S60
2024-09-30,000001,4600,56166.0,S60
2024-09-30,002236,2700,46494.0,S60
2024-10-08,300502,200,31192.0,S60
2024-10-08,000063,1700,58259.0,S60
2024-10-08,000001,4600,59248.0,S60
2024-10-08,002236,2700,49923.0,S60
2024-10-08,002352,900,40185.0,S60
2024-10-09,000063,1700,54485.0,S60
2024-10-09,000001,4600,53728.0,S60
2024-10-09,002236,2700,45225.0,S60
2024-10-09,002352,900,36945.0,S60
2024-10-09,300347,800,54264.0,S60
2024-10-10,000063,1700,53805.0,S60
2024-10-10,000001,4600,55108.0,S60
2024-10-10,002236,2700,45171.0,S60
2024-10-10,002352,900,37485.0,S60
2024-10-10,300347,800,53632.0,S60
2024-10-11,000063,1700,50728.0,S60
2024-10-11,000001,4600,53912.0,S60
2024-10-11,002236,2700,42957.0,S60
2024-10-11,002352,900,37557.0,S60
2024-10-11,300347,800,50416.0,S60
2024-10-14,000063,1700,51697.0,S60
2024-10-14,000001,4600,55292.0,S60
2024-10-14,002236,2700,44388.0,S60
2024-10-14,002352,900,39132.0,S60
2024-10-14,300347,800,51056.0,S60
2024-10-15,000063,1700,50966.0,S60
2024-10-15,000001,4600,54740.0,S60
2024-10-15,002236,2700,43524.0,S60
2024-10-15,002352,900,38232.0,S60
2024-10-15,300347,800,49104.0,S60
2024-10-16,000063,1700,50048.0,S60
2024-10-16,000001,4600,55476.0,S60
2024-10-16,002236,2700,42957.0,S60
2024-10-16,002352,900,38124.0,S60
2024-10-16,300347,800,48008.0,S60
2024-10-17,000001,4600,54970.0,S60
2024-10-17,002236,2700,42957.0,S60
2024-10-17,002352,900,37764.0,S60
2024-10-17,300347,800,47776.0,S60
2024-10-17,300757,400,63556.0,S60
2024-10-18,002236,2700,44334.0,S60
2024-10-18,002352,900,38268.0,S60
2024-10-18,300347,800,51200.0,S60
2024-10-18,300757,400,76268.0,S60
2024-10-18,300337,3800,66918.0,S60
2024-10-21,002352,900,38070.0,S60
2024-10-21,300347,800,52728.0,S60
2024-10-21,300757,400,83480.0,S60
2024-10-21,300337,3800,69882.0,S60
2024-10-21,300563,600,36180.0,S60
2024-10-22,300347,800,54328.0,S60
2024-10-22,300757,400,82800.0,S60
2024-10-22,300337,3800,64600.0,S60
2024-10-22,300563,600,37128.0,S60
2024-10-22,300045,1200,36132.0,S60
2024-10-23,300757,400,81776.0,S60
2024-10-23,300337,3800,59204.0,S60
2024-10-23,300563,600,34878.0,S60
2024-10-23,300045,1200,34752.0,S60
2024-10-23,300184,5000,59700.0,S60
2024-10-24,300757,400,80392.0,S60
2024-10-24,300337,3800,61408.0,S60
2024-10-24,300563,600,35610.0,S60
2024-10-24,300045,1200,33864.0,S60
2024-10-24,300184,5000,62300.0,S60
2024-10-25,300757,400,80184.0,S60
2024-10-25,300337,3800,63308.0,S60
2024-10-25,300563,600,33420.0,S60
2024-10-25,300045,1200,34824.0,S60
2024-10-25,300184,5000,61000.0,S60
2024-10-28,300757,400,79836.0,S60
2024-10-28,300337,3800,62244.0,S60
2024-10-28,300563,600,33342.0,S60
2024-10-28,300045,1200,34488.0,S60
2024-10-28,300184,5000,65600.0,S60
2024-10-29,300757,400,82000.0,S60
2024-10-29,300337,3800,74708.0,S60
2024-10-29,300563,600,33108.0,S60
2024-10-29,300045,1200,36072.0,S60
2024-10-29,300184,5000,64500.0,S60
2024-10-30,300757,400,85200.0,S60
2024-10-30,300337,3800,74670.0,S60
2024-10-30,300563,600,35580.0,S60
2024-10-30,300045,1200,34032.0,S60
2024-10-30,300184,5000,67250.0,S60
2024-10-31,300337,3800,71744.0,S60
2024-10-31,300563,600,34218.0,S60
2024-10-31,300045,1200,33900.0,S60
2024-10-31,300184,5000,65950.0,S60
2024-10-31,000988,1900,74822.0,S60
2024-11-01,300563,600,30270.0,S60
2024-11-01,300045,1200,30300.0,S60
2024-11-01,300184,5000,55400.0,S60
2024-11-01,000988,1900,71250.0,S60
2024-11-01,002384,2300,72450.0,S60
2024-11-04,300045,1200,31272.0,S60
2024-11-04,300184,5000,55650.0,S60
2024-11-04,000988,1900,73207.0,S60
2024-11-04,002384,2300,73577.0,S60
2024-11-04,002607,12300,39237.0,S60
2024-11-05,300184,5000,59450.0,S60
2024-11-05,000988,1900,74765.0,S60
2024-11-05,002384,2300,80937.0,S60
2024-11-05,002607,12300,40467.0,S60
2024-11-05,600733,3200,28192.0,S60
2024-11-06,000988,1900,74480.0,S60
2024-11-06,002384,2300,79005.0,S60
2024-11-06,002607,12300,39483.0,S60
2024-11-06,600733,3200,31008.0,S60
2024-11-06,002156,1700,59041.0,S60
2024-11-07,000988,1900,74461.0,S60
2024-11-07,002384,2300,76705.0,S60
2024-11-07,002607,12300,43419.0,S60
2024-11-07,600733,3200,31232.0,S60
2024-11-07,002156,1700,57528.0,S60
2024-11-08,000988,1900,75620.0,S60
2024-11-08,002384,2300,70495.0,S60
2024-11-08,002607,12300,43419.0,S60
2024-11-08,600733,3200,31008.0,S60
2024-11-08,002156,1700,56984.0,S60
2024-11-11,000988,1900,83182.0,S60
2024-11-11,002384,2300,71507.0,S60
2024-11-11,002607,12300,45141.0,S60
2024-11-11,600733,3200,32960.0,S60
2024-11-11,002156,1700,62679.0,S60
2024-11-12,000988,1900,77824.0,S60
2024-11-12,002384,2300,68310.0,S60
2024-11-12,002607,12300,44526.0,S60
2024-11-12,600733,3200,31680.0,S60
2024-11-12,002156,1700,62220.0,S60
2024-11-13,000988,1900,77482.0,S60
2024-11-13,002384,2300,69046.0,S60
2024-11-13,002607,12300,43788.0,S60
2024-11-13,600733,3200,30912.0,S60
2024-11-13,002156,1700,57647.0,S60
2024-11-14,002384,2300,70472.0,S60
2024-11-14,002607,12300,42681.0,S60
2024-11-14,600733,3200,29312.0,S60
2024-11-14,002156,1700,58803.0,S60
2024-11-14,300058,5700,52611.0,S60
2024-11-15,002607,12300,42927.0,S60
2024-11-15,600733,3200,28064.0,S60
2024-11-15,002156,1700,52972.0,S60
2024-11-15,300058,5700,56544.0,S60
2024-11-15,002230,1300,68991.0,S60
2024-11-18,600733,3200,27008.0,S60
2024-11-18,002156,1700,50490.0,S60
2024-11-18,300058,5700,52782.0,S60
2024-11-18,002230,1300,62855.0,S60
2024-11-18,002241,1700,41786.0,S60
2024-11-19,002156,1700,52921.0,S60
2024-11-19,300058,5700,51186.0,S60
2024-11-19,002230,1300,62088.0,S60
2024-11-19,002241,1700,41497.0,S60
2024-11-19,601398,5400,33210.0,S60
2024-11-20,300058,5700,59508.0,S60
2024-11-20,002230,1300,63895.0,S60
2024-11-20,002241,1700,42772.0,S60
2024-11-20,601398,5400,33156.0,S60
2024-11-20,600418,1200,48360.0,S60
2024-11-21,300058,5700,61218.0,S60
2024-11-21,002230,1300,65065.0,S60
2024-11-21,002241,1700,42177.0,S60
2024-11-21,601398,5400,33102.0,S60
2024-11-21,600418,1200,49464.0,S60
2024-11-22,300058,5700,59109.0,S60
2024-11-22,002230,1300,63596.0,S60
2024-11-22,002241,1700,41922.0,S60
2024-11-22,601398,5400,32670.0,S60
2024-11-22,600418,1200,46620.0,S60
2024-11-25,300058,5700,64410.0,S60
2024-11-25,002230,1300,63427.0,S60
2024-11-25,002241,1700,39865.0,S60
2024-11-25,601398,5400,32778.0,S60
2024-11-25,600418,1200,46692.0,S60
2024-11-26,300058,5700,59223.0,S60
2024-11-26,002230,1300,61152.0,S60
2024-11-26,002241,1700,39202.0,S60
2024-11-26,601398,5400,33264.0,S60
2024-11-26,600418,1200,44628.0,S60
2024-11-27,300058,5700,61104.0,S60
2024-11-27,002230,1300,63024.0,S60
2024-11-27,002241,1700,42483.0,S60
2024-11-27,601398,5400,33480.0,S60
2024-11-27,600418,1200,41868.0,S60
2024-11-28,002230,1300,62166.0,S60
2024-11-28,002241,1700,42228.0,S60
2024-11-28,601398,5400,33426.0,S60
2024-11-28,600418,1200,40440.0,S60
2024-11-28,300364,2700,80784.0,S60
2024-11-29,002241,1700,43316.0,S60
2024-11-29,601398,5400,33210.0,S60
2024-11-29,600418,1200,42132.0,S60
2024-11-29,300364,2700,82026.0,S60
2024-11-29,002131,17600,64592.0,S60
2024-12-02,601398,5400,33102.0,S60
2024-12-02,600418,1200,43392.0,S60
2024-12-02,300364,2700,82971.0,S60
2024-12-02,002131,17600,71104.0,S60
2024-12-02,300377,1100,39567.0,S60
2024-12-03,600418,1200,41820.0,S60
2024-12-03,300364,2700,79623.0,S60
2024-12-03,002131,17600,78144.0,S60
2024-12-03,300377,1100,40843.0,S60
2024-12-03,600601,6900,31119.0,S60
2024-12-04,300364,2700,76140.0,S60
2024-12-04,002131,17600,85888.0,S60
2024-12-04,300377,1100,41118.0,S60
2024-12-04,600601,6900,30222.0,S60
2024-12-04,600843,2600,40560.0,S60
2024-12-05,300364,2700,81459.0,S60
2024-12-05,002131,17600,94512.0,S60
2024-12-05,300377,1100,40304.0,S60
2024-12-05,600601,6900,31188.0,S60
2024-12-05,600843,2600,40846.0,S60
2024-12-06,300364,2700,84213.0,S60
2024-12-06,002131,17600,100144.0,S60
2024-12-06,300377,1100,39006.0,S60
2024-12-06,600601,6900,30774.0,S60
2024-12-06,600843,2600,39208.0,S60
2024-12-09,300364,2700,82701.0,S60
2024-12-09,002131,17600,90112.0,S60
2024-12-09,300377,1100,38500.0,S60
2024-12-09,600601,6900,30912.0,S60
2024-12-09,600843,2600,38974.0,S60
2024-12-10,300364,2700,83160.0,S60
2024-12-10,002131,17600,81136.0,S60
2024-12-10,300377,1100,38874.0,S60
2024-12-10,600601,6900,30912.0,S60
2024-12-10,600843,2600,39338.0,S60
2024-12-11,300364,2700,84510.0,S60
2024-12-11,002131,17600,73040.0,S60
2024-12-11,300377,1100,37103.0,S60
2024-12-11,600601,6900,31947.0,S60
2024-12-11,600843,2600,41184.0,S60
2024-12-12,002131,17600,74976.0,S60
2024-12-12,300377,1100,39490.0,S60
2024-12-12,600601,6900,31188.0,S60
2024-12-12,600843,2600,40742.0,S60
2024-12-12,688165,2400,82560.0,S60
2024-12-13,300377,1100,36762.0,S60
2024-12-13,600601,6900,29877.0,S60
2024-12-13,600843,2600,38376.0,S60
2024-12-13,688165,2400,84480.0,S60
2024-12-13,600887,2300,67275.0,S60
2024-12-16,600601,6900,29463.0,S60
2024-12-16,600843,2600,37596.0,S60
2024-12-16,688165,2400,78624.0,S60
2024-12-16,600887,2300,67160.0,S60
2024-12-16,300502,100,13218.0,S60
2024-12-17,600843,2600,34944.0,S60
2024-12-17,688165,2400,73440.0,S60
2024-12-17,600887,2300,68103.0,S60
2024-12-17,300502,100,13370.0,S60
2024-12-17,002281,1000,47860.0,S60
2024-12-18,688165,2400,75600.0,S60
2024-12-18,600887,2300,68103.0,S60
2024-12-18,300502,100,12853.0,S60
2024-12-18,002281,1000,47460.0,S60
2024-12-18,601919,2100,31458.0,S60
2024-12-19,688165,2400,77064.0,S60
2024-12-19,600887,2300,67551.0,S60
2024-12-19,300502,100,12775.0,S60
2024-12-19,002281,1000,52210.0,S60
2024-12-19,601919,2100,31080.0,S60
2024-12-20,688165,2400,81600.0,S60
2024-12-20,600887,2300,67160.0,S60
2024-12-20,300502,100,12865.0,S60
2024-12-20,002281,1000,57430.0,S60
2024-12-20,601919,2100,30408.0,S60
2024-12-23,688165,2400,81840.0,S60
2024-12-23,600887,2300,68080.0,S60
2024-12-23,300502,100,12465.0,S60
2024-12-23,002281,1000,56610.0,S60
2024-12-23,601919,2100,30849.0,S60
2024-12-24,688165,2400,87072.0,S60
2024-12-24,600887,2300,69230.0,S60
2024-12-24,300502,100,12200.0,S60
2024-12-24,002281,1000,56300.0,S60
2024-12-24,601919,2100,31647.0,S60
2024-12-25,688165,2400,69648.0,S60
2024-12-25,600887,2300,68839.0,S60
2024-12-25,300502,100,12200.0,S60
2024-12-25,002281,1000,56800.0,S60
2024-12-25,601919,2100,31605.0,S60
2024-12-26,600887,2300,68931.0,S60
2024-12-26,300502,100,12893.0,S60
2024-12-26,002281,1000,59450.0,S60
2024-12-26,601919,2100,31710.0,S60
2024-12-26,601398,9000,62370.0,S60
2024-12-27,300502,100,12942.0,S60
2024-12-27,002281,1000,56000.0,S60
2024-12-27,601919,2100,31920.0,S60
2024-12-27,601398,9000,62280.0,S60
2024-12-27,603083,1500,67845.0,S60
2024-12-30,002281,1000,55490.0,S60
2024-12-30,601919,2100,32970.0,S60
2024-12-30,601398,9000,62550.0,S60
2024-12-30,603083,1500,63900.0,S60
2024-12-30,000938,900,26271.0,S60
2024-12-31,601919,2100,32550.0,S60
2024-12-31,601398,9000,62280.0,S60
2024-12-31,603083,1500,60900.0,S60
2024-12-31,000938,900,25047.0,S60
2024-12-31,600584,1300,53118.0,S60
2025-01-02,601398,9000,61200.0,S60
2025-01-02,603083,1500,58440.0,S60
2025-01-02,000938,900,23409.0,S60
2025-01-02,600584,1300,49699.0,S60
2025-01-02,601988,7300,39201.0,S60
2025-01-03,601398,9000,60390.0,S60
2025-01-03,603083,1500,55500.0,S60
2025-01-03,000938,900,22176.0,S60
2025-01-03,600584,1300,47268.0,S60
2025-01-03,601988,7300,39055.0,S60
2025-01-06,601398,9000,60750.0,S60
2025-01-06,603083,1500,61050.0,S60
2025-01-06,000938,900,22149.0,S60
2025-01-06,600584,1300,46358.0,S60
2025-01-06,601988,7300,39347.0,S60
2025-01-07,601398,9000,60210.0,S60
2025-01-07,603083,1500,61065.0,S60
2025-01-07,000938,900,22869.0,S60
2025-01-07,600584,1300,48581.0,S60
2025-01-07,601988,7300,39858.0,S60
2025-01-08,601398,9000,60840.0,S60
2025-01-08,603083,1500,59820.0,S60
2025-01-08,000938,900,22302.0,S60
2025-01-08,600584,1300,48048.0,S60
2025-01-08,601988,7300,40296.0,S60
2025-01-09,601398,9000,60390.0,S60
2025-01-09,603083,1500,59700.0,S60
2025-01-09,000938,900,23166.0,S60
