signal_date,execution_date,strategy,rank,symbol,name,industry,rank_score,raw_effective_weight,adjusted_target_weight,locked,skipped_by_position_cap,pattern_score,pattern_sentiment,pattern_risk_level,pattern_pass_count,bullish_pattern_count,bearish_pattern_count,base_rank_score,pattern_adjustment_pct,pattern_adjusted_rank_score,pattern_strategy_mode,pattern_weight_multiplier,adaptive_role,adaptive_underlying_strategy,adaptive_reason,adaptive_target_position_ratio,adaptive_position_reason,market_style_state,selected_strategy,target_position_ratio,style_reason,switch_reason,recent_champion_strategy,champion_score,weekly_switch_allowed,market_state,industry_state,strategy_source,ashare_resolved_strategy,route_reason,risk_veto_reason,dual_intersection_count,dual_union_count,adaptive_version,ashare_release_tier,ashare_weight_profile,ashare_supplement_limit,ashare_weight_cache_key,ashare_weighted_hit_count,ashare_supplement_count,ashare_weekly_penalty_count,ashare_risk_veto_filtered_count,risk_decision,fallback_strategy,allow_new_buys,risk_governor_reasons,risk_governor_version,recovery_status,governed_nav_ret_10d,governed_nav_drawdown_20d,recovery_streak,champion_score_floor,recovery_position,nav_ret_10d_kill,nav_dd_20d_kill,max_recovery_streak,champion_score_pctile_252,champion_score_z_252,champion_score_rank_252,champion_score_sample_count_252,champion_score_percentile_floor,champion_score_z_floor,pattern_top5_high_risk_count,pattern_top5_bullish_count,pattern_top5_bearish_count,top_industry_weight,fp_classified_label,fp_classified_gate_reason,pattern_guard_enabled
2025-05-23,2025-05-26,production_governed_vol_position,3,601127,赛力斯,汽车整车,91.19921849377798,0.06228957776286808,0.0,0,1,,,,,,,,,,,,recent_champion,baseline_full_liquidity_detail_vol_position,,0.45,,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.018896144062656273,-0.0459712937499841,0.0,,,,,,,,,,,,,,,0.21529160996977562,,,
2025-05-23,2025-05-26,production_governed_vol_position,4,002594,比亚迪,汽车整车,90.99880637989234,0.08193700223645879,0.0,0,1,,,,,,,,,,,,recent_champion,baseline_full_liquidity_detail_vol_position,,0.45,,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.018896144062656273,-0.0459712937499841,0.0,,,,,,,,,,,,,,,0.21529160996977562,,,
2025-05-23,2025-05-26,production_governed_vol_position,5,600660,福耀玻璃,汽车配件,90.61816186776085,0.08130928888215261,0.0,0,1,,,,,,,,,,,,recent_champion,baseline_full_liquidity_detail_vol_position,,0.45,,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.018896144062656273,-0.0459712937499841,0.0,,,,,,,,,,,,,,,0.21529160996977562,,,
2025-05-26,2025-05-27,production_governed_vol_position,1,002594,比亚迪,汽车整车,95.15495873523707,0.0721014035607516,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.45,,defensive,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.0368443327021345,-0.0459712937499841,0.0,,,,,,,,,,,,,,,0.1466744766211962,,,
2025-05-26,2025-05-27,production_governed_vol_position,2,300963,中洲特材,小金属,94.74900288473695,0.01673146349182997,0.0,1,0,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.45,,defensive,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.0368443327021345,-0.0459712937499841,0.0,,,,,,,,,,,,,,,0.1466744766211962,,,
2025-05-26,2025-05-27,production_governed_vol_position,3,300750,宁德时代,电气设备,93.24927201847241,0.08061463542077588,0.0,1,0,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.45,,defensive,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.0368443327021345,-0.0459712937499841,0.0,,,,,,,,,,,,,,,0.1466744766211962,,,
2025-05-26,2025-05-27,production_governed_vol_position,4,601127,赛力斯,汽车整车,90.99785058695971,0.05744125064500166,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.45,,defensive,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.0368443327021345,-0.0459712937499841,0.0,,,,,,,,,,,,,,,0.1466744766211962,,,
2025-05-26,2025-05-27,production_governed_vol_position,5,002371,北方华创,半导体,90.7377701784796,0.1466744766211962,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.45,,defensive,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.0368443327021345,-0.0459712937499841,0.0,,,,,,,,,,,,,,,0.1466744766211962,,,
2025-05-27,2025-05-28,production_governed_vol_position,1,300963,中洲特材,小金属,94.46694208512375,0.016730919335100538,0.0,1,0,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.45,,defensive,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.030065741125056444,-0.0459712937499841,0.0,,,,,,,,,,,,,,,0.2931771023429981,,,
2025-05-27,2025-05-28,production_governed_vol_position,2,002594,比亚迪,汽车整车,94.04131563742396,0.07107666617442045,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.45,,defensive,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.030065741125056444,-0.0459712937499841,0.0,,,,,,,,,,,,,,,0.2931771023429981,,,
2025-05-27,2025-05-28,production_governed_vol_position,3,600016,民生银行,银行,91.95904160099363,0.18197169149824438,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.45,,defensive,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.030065741125056444,-0.0459712937499841,0.0,,,,,,,,,,,,,,,0.2931771023429981,,,
2025-05-27,2025-05-28,production_governed_vol_position,4,301078,孩子王,其他商业,91.3827945743306,0.05000600847916641,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.45,,defensive,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.030065741125056444,-0.0459712937499841,0.0,,,,,,,,,,,,,,,0.2931771023429981,,,
2025-05-27,2025-05-28,production_governed_vol_position,5,601229,上海银行,银行,91.3243730645936,0.11120541084475373,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.45,,defensive,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.030065741125056444,-0.0459712937499841,0.0,,,,,,,,,,,,,,,0.2931771023429981,,,
2025-05-28,2025-05-29,production_governed_vol_position,1,300963,中洲特材,小金属,93.54112569110926,0.016751633781351614,0.0,1,0,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.45,,defensive,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.05552068555087053,-0.05629750321645799,0.0,,,,,,,,,,,,,,,0.10804467190122244,,,
2025-05-28,2025-05-29,production_governed_vol_position,2,601229,上海银行,银行,92.67567198575838,0.10804467190122244,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.45,,defensive,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.05552068555087053,-0.05629750321645799,0.0,,,,,,,,,,,,,,,0.10804467190122244,,,
2025-05-28,2025-05-29,production_governed_vol_position,3,002427,尤夫股份,化纤,92.20915741126639,0.0197584387256053,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.45,,defensive,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.05552068555087053,-0.05629750321645799,0.0,,,,,,,,,,,,,,,0.10804467190122244,,,
2025-05-28,2025-05-29,production_governed_vol_position,4,002639,雪人集团,专用机械,91.78216660643082,0.03511650468588742,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.45,,defensive,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.05552068555087053,-0.05629750321645799,0.0,,,,,,,,,,,,,,,0.10804467190122244,,,
2025-05-28,2025-05-29,production_governed_vol_position,5,002594,比亚迪,汽车整车,91.5854581352795,0.06928938353705354,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.45,,defensive,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.05552068555087053,-0.05629750321645799,0.0,,,,,,,,,,,,,,,0.10804467190122244,,,
2025-05-29,2025-05-30,production_governed_vol_position,1,002639,雪人集团,专用机械,92.34722480034708,0.034885676567459306,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.45,,defensive,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.0295728562774914,-0.05629750321645799,0.0,,,,,,,,,,,,,,,0.1372238208605806,,,
2025-05-29,2025-05-30,production_governed_vol_position,2,300963,中洲特材,小金属,91.71952138408597,0.016714931314533454,0.0,1,0,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.45,,defensive,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.0295728562774914,-0.05629750321645799,0.0,,,,,,,,,,,,,,,0.1372238208605806,,,
2025-05-29,2025-05-30,production_governed_vol_position,3,002427,尤夫股份,化纤,91.12890908704752,0.02092107616554892,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.45,,defensive,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.0295728562774914,-0.05629750321645799,0.0,,,,,,,,,,,,,,,0.1372238208605806,,,
2025-05-29,2025-05-30,production_governed_vol_position,4,601086,国芳集团,百货,90.78384461965217,0.02535926599137447,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.45,,defensive,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.0295728562774914,-0.05629750321645799,0.0,,,,,,,,,,,,,,,0.1372238208605806,,,
2025-05-29,2025-05-30,production_governed_vol_position,5,601009,南京银行,银行,90.32187856751212,0.1372238208605806,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.45,,defensive,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.0295728562774914,-0.05629750321645799,0.0,,,,,,,,,,,,,,,0.1372238208605806,,,
2025-05-30,2025-06-03,production_governed_vol_position,1,300468,四方精创,软件服务,92.71728860044578,0.028022448835134696,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.45,,defensive,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.04255776017915058,-0.06559200392493925,0.0,,,,,,,,,,,,,,,0.29811172811236175,,,
2025-05-30,2025-06-03,production_governed_vol_position,2,002639,雪人集团,专用机械,91.87638727843583,0.036246797261881764,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.45,,defensive,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.04255776017915058,-0.06559200392493925,0.0,,,,,,,,,,,,,,,0.29811172811236175,,,
2025-05-30,2025-06-03,production_governed_vol_position,3,600016,民生银行,银行,91.24023592146469,0.18731996856248417,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.45,,defensive,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.04255776017915058,-0.06559200392493925,0.0,,,,,,,,,,,,,,,0.29811172811236175,,,
2025-05-30,2025-06-03,production_governed_vol_position,4,601229,上海银行,银行,90.9587702699616,0.1107917595498776,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.45,,defensive,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.04255776017915058,-0.06559200392493925,0.0,,,,,,,,,,,,,,,0.29811172811236175,,,
2025-05-30,2025-06-03,production_governed_vol_position,5,002094,青岛金王,日用化工,90.20769006539564,0.026257503200327294,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.45,,defensive,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.04255776017915058,-0.06559200392493925,0.0,,,,,,,,,,,,,,,0.29811172811236175,,,
2025-06-03,2025-06-04,production_governed_vol_position,1,300468,四方精创,软件服务,93.04584080765136,0.02645500250202554,0.039064830691709594,0,0,,,,,,,,,,,,recent_champion,baseline_full_liquidity_detail_vol_position,,0.45,,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.05260927903313051,-0.08117882875289939,0.0,,,,,,,,,,,,,,,0.25245080243288265,,,
2025-06-03,2025-06-04,production_governed_vol_position,2,600016,民生银行,银行,92.97121047258366,0.15608100025790475,0.0,0,1,,,,,,,,,,,,recent_champion,baseline_full_liquidity_detail_vol_position,,0.45,,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.05260927903313051,-0.08117882875289939,0.0,,,,,,,,,,,,,,,0.25245080243288265,,,
2025-06-03,2025-06-04,production_governed_vol_position,3,601229,上海银行,银行,92.40806967257733,0.09636980217497788,0.0,0,1,,,,,,,,,,,,recent_champion,baseline_full_liquidity_detail_vol_position,,0.45,,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.05260927903313051,-0.08117882875289939,0.0,,,,,,,,,,,,,,,0.25245080243288265,,,
2025-06-03,2025-06-04,production_governed_vol_position,4,000333,美的集团,家用电器,91.50317501244072,0.13408151805396745,0.0,0,1,,,,,,,,,,,,recent_champion,baseline_full_liquidity_detail_vol_position,,0.45,,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.05260927903313051,-0.08117882875289939,0.0,,,,,,,,,,,,,,,0.25245080243288265,,,
2025-06-03,2025-06-04,production_governed_vol_position,5,002639,雪人集团,专用机械,91.08650493678306,0.03569924517723278,0.0,0,1,,,,,,,,,,,,recent_champion,baseline_full_liquidity_detail_vol_position,,0.45,,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.05260927903313051,-0.08117882875289939,0.0,,,,,,,,,,,,,,,0.25245080243288265,,,
2025-06-04,2025-06-05,production_governed_vol_position,1,300468,四方精创,软件服务,92.81852235637605,0.026639350538232905,0.0,1,0,,,,,,,,,,,,recent_champion,baseline_full_liquidity_detail_vol_position,,0.45,,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.04768820123919337,-0.08178040594922997,0.0,,,,,,,,,,,,,,,0.15504306283520086,,,
2025-06-04,2025-06-05,production_governed_vol_position,2,002639,雪人集团,专用机械,91.5536354297706,0.03843992007507259,0.019549515986938545,0,0,,,,,,,,,,,,recent_champion,baseline_full_liquidity_detail_vol_position,,0.45,,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.04768820123919337,-0.08178040594922997,0.0,,,,,,,,,,,,,,,0.15504306283520086,,,
2025-06-04,2025-06-05,production_governed_vol_position,3,002550,千红制药,生物制药,90.26324067179829,0.03983833340276704,0.0,0,1,,,,,,,,,,,,recent_champion,baseline_full_liquidity_detail_vol_position,,0.45,,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.04768820123919337,-0.08178040594922997,0.0,,,,,,,,,,,,,,,0.15504306283520086,,,
2025-06-04,2025-06-05,production_governed_vol_position,4,002602,世纪华通,互联网,90.2052209983035,0.0703781928960666,0.0,0,1,,,,,,,,,,,,recent_champion,baseline_full_liquidity_detail_vol_position,,0.45,,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.04768820123919337,-0.08178040594922997,0.0,,,,,,,,,,,,,,,0.15504306283520086,,,
2025-06-04,2025-06-05,production_governed_vol_position,5,000725,京东方Ａ,元器件,89.83731330035877,0.15504306283520086,0.0,0,1,,,,,,,,,,,,recent_champion,baseline_full_liquidity_detail_vol_position,,0.45,,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.04768820123919337,-0.08178040594922997,0.0,,,,,,,,,,,,,,,0.15504306283520086,,,
2025-06-05,2025-06-06,production_governed_vol_position,1,300468,四方精创,软件服务,93.15688875393725,0.025594629784912837,0.0,1,0,,,,,,,,,,,,recent_champion,baseline_full_liquidity_detail_vol_position,,0.45,,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.04455237774785814,-0.08178040594922997,0.0,,,,,,,,,,,,,,,0.03710748336102986,,,
2025-06-05,2025-06-06,production_governed_vol_position,2,002639,雪人集团,专用机械,92.8076118726155,0.03710748336102986,0.0,1,0,,,,,,,,,,,,recent_champion,baseline_full_liquidity_detail_vol_position,,0.45,,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.04455237774785814,-0.08178040594922997,0.0,,,,,,,,,,,,,,,0.03710748336102986,,,
2025-06-05,2025-06-06,production_governed_vol_position,3,002916,深南电路,元器件,90.68483126911791,0.01713361947494059,0.05705794902103159,0,0,,,,,,,,,,,,recent_champion,baseline_full_liquidity_detail_vol_position,,0.45,,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.04455237774785814,-0.08178040594922997,0.0,,,,,,,,,,,,,,,0.03710748336102986,,,
2025-06-05,2025-06-06,production_governed_vol_position,4,002550,千红制药,生物制药,90.19804943669821,0.03427105238617612,0.11412859745178396,0,0,,,,,,,,,,,,recent_champion,baseline_full_liquidity_detail_vol_position,,0.45,,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.04455237774785814,-0.08178040594922997,0.0,,,,,,,,,,,,,,,0.03710748336102986,,,
2025-06-05,2025-06-06,production_governed_vol_position,5,002342,巨力索具,机械基件,89.95906328215675,0.0369065665441485,0.0,0,1,,,,,,,,,,,,recent_champion,baseline_full_liquidity_detail_vol_position,,0.45,,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.04455237774785814,-0.08178040594922997,0.0,,,,,,,,,,,,,,,0.03710748336102986,,,
2025-06-06,2025-06-09,production_governed_vol_position,1,002639,雪人集团,专用机械,92.77135136954173,0.036506951005682554,0.0,1,0,,,,,,,,,,,,recent_champion,baseline_full_liquidity_detail_vol_position,,0.45,,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.03272528111699857,-0.08178040594922997,0.0,,,,,,,,,,,,,,,0.2,,,
2025-06-06,2025-06-09,production_governed_vol_position,2,300468,四方精创,软件服务,92.67948061598645,0.024126676473167945,0.0,1,0,,,,,,,,,,,,recent_champion,baseline_full_liquidity_detail_vol_position,,0.45,,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.03272528111699857,-0.08178040594922997,0.0,,,,,,,,,,,,,,,0.2,,,
2025-06-06,2025-06-09,production_governed_vol_position,3,300255,常山药业,生物制药,91.72229624791647,0.02629913219283162,0.2348352175948444,0,0,,,,,,,,,,,,recent_champion,baseline_full_liquidity_detail_vol_position,,0.45,,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.03272528111699857,-0.08178040594922997,0.0,,,,,,,,,,,,,,,0.2,,,
2025-06-06,2025-06-09,production_governed_vol_position,4,601988,中国银行,银行,90.66372576611992,0.2,0.0,0,1,,,,,,,,,,,,recent_champion,baseline_full_liquidity_detail_vol_position,,0.45,,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.03272528111699857,-0.08178040594922997,0.0,,,,,,,,,,,,,,,0.2,,,
2025-06-06,2025-06-09,production_governed_vol_position,5,002345,潮宏基,服饰,90.47540938594342,0.025688000788422073,0.0,0,1,,,,,,,,,,,,recent_champion,baseline_full_liquidity_detail_vol_position,,0.45,,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.03272528111699857,-0.08178040594922997,0.0,,,,,,,,,,,,,,,0.2,,,
2025-06-09,2025-06-10,production_governed_vol_position,1,300255,常山药业,生物制药,92.72900988464251,0.02250609170536452,0.0,1,0,,,,,,,,,,,,recent_champion,baseline_full_liquidity_detail_vol_position,,0.45,,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.00024367854194762284,-0.08178040594922997,0.0,,,,,,,,,,,,,,,0.1366807633875325,,,
2025-06-09,2025-06-10,production_governed_vol_position,2,300394,天孚通信,通信设备,91.86043878573159,0.014813468173932365,0.0,0,1,,,,,,,,,,,,recent_champion,baseline_full_liquidity_detail_vol_position,,0.45,,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.00024367854194762284,-0.08178040594922997,0.0,,,,,,,,,,,,,,,0.1366807633875325,,,
2025-06-09,2025-06-10,production_governed_vol_position,3,300442,润泽科技,软件服务,91.55511583705979,0.07112390935248306,0.0,0,1,,,,,,,,,,,,recent_champion,baseline_full_liquidity_detail_vol_position,,0.45,,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.00024367854194762284,-0.08178040594922997,0.0,,,,,,,,,,,,,,,0.1366807633875325,,,
2025-06-09,2025-06-10,production_governed_vol_position,4,002916,深南电路,元器件,91.20096633114414,0.017142793402476174,0.0,1,0,,,,,,,,,,,,recent_champion,baseline_full_liquidity_detail_vol_position,,0.45,,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.00024367854194762284,-0.08178040594922997,0.0,,,,,,,,,,,,,,,0.1366807633875325,,,
2025-06-09,2025-06-10,production_governed_vol_position,5,000333,美的集团,家用电器,90.97195372412774,0.1366807633875325,0.0,0,1,,,,,,,,,,,,recent_champion,baseline_full_liquidity_detail_vol_position,,0.45,,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.00024367854194762284,-0.08178040594922997,0.0,,,,,,,,,,,,,,,0.1366807633875325,,,
2025-06-10,2025-06-11,production_governed_vol_position,1,300255,常山药业,生物制药,94.00067165680795,0.022146085079227752,0.0,1,0,,,,,,,,,,,,recent_champion,baseline_full_liquidity_detail_vol_position,,0.45,,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,0.0011809440261125737,-0.08178040594922997,0.0,,,,,,,,,,,,,,,0.2,,,
2025-06-10,2025-06-11,production_governed_vol_position,2,300199,翰宇药业,化学制药,92.72837878097978,0.03868661294727667,0.0,0,1,,,,,,,,,,,,recent_champion,baseline_full_liquidity_detail_vol_position,,0.45,,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,0.0011809440261125737,-0.08178040594922997,0.0,,,,,,,,,,,,,,,0.2,,,
