asof_date,asof_date_key,symbol,ts_code,name,score,base_score,penalty,s_trend,s_breakout,s_volume,s_rs,s_contraction,s_liquidity,opt_score,opt_momentum,opt_value,opt_quality,opt_technical,opt_capital,opt_chip,opt_size,claude_score,score_momentum,score_value,score_quality,score_technical,score_capital,score_chip,bs_score,bs_entry_score,bs_score_label,bs_score_v2,bs_score_v2_label,bs_research_score,bs_research_label,bs_research_reason,bs_gate_score,bs_gate_pass,bs_gate_label,bs_gate_reason,bs_model_prob,bs_model_expected_mdd,bs_model_risk_score,bs_model_rank_score,bs_model_version,bs_consensus_score,bs_consensus_label,bs_consensus_reason,close_price,buy_point_close,price_change_ratio,is_limit_up,pool_type,is_self_selected,score_opt_gap,score_claude_gap,opt_claude_gap,score_dispersion,rs_liquidity_combo,breakout_volume_combo,overextended_flag,pullback_flag,market_hs300_pct_chg,market_hs300_ret_5,market_hs300_ret_20,market_scored_count,market_bs_count,market_bs_ratio,market_limit_up_rate,market_avg_score,market_avg_v2,market_avg_research_score,market_avg_price_change,market_regime,event_seq_for_symbol,total_b_points,total_s_points,buy_points_count,sell_points_count,p_signal,expected_mdd,risk_score,model_rank_score
2026-05-08,20260508,600206,600206.SH,有研新材,77.0,77.0,0.0,100.0,93.46,68.91,96.2,87.62,28.62,7.45,,,,,,,,54.8544,,,,,,,64.72,40.0,观察,61.18,观察,58.36,普通观察,强势流动性较好；相对强弱靠前；买点后涨幅偏高,72.0,0,过滤,买点后涨幅偏高,0.883428,,,65.194,20260510_183937,57.42,回避,模型高分；研究建议通过；V2观察以上,30.4,21.36,42.32,0,TRADE,1,2.5,22.1456,19.6456,12.128665760090843,52.47136361864441,84.86749999999999,1,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.13011397203451572,0.10033688232410004,100.0,38.10183832207095
2026-05-08,20260508,002167,002167.SZ,东方锆业,57.28,57.28,0.0,100.0,43.85,63.37,67.32,35.77,21.23,7.1,,,,,,,,50.7414,,,,,,,64.34,94.69,观察,55.44,剔除,47.11,回避,V2评分较好；指数20日涨幅偏高,100.0,1,可买,满足流动性、涨幅、风险门禁,0.159561,,,27.8012,20260510_183937,33.87,回避,共振不足,13.49,12.69,6.3,0,,1,-13.72,6.538600000000002,20.2586,10.339266285380216,37.80480921787597,50.682,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.1771091792268524,-0.02797676099016,90.67441300328,38.08771270410314
2026-05-08,20260508,002396,002396.SZ,星网锐捷,43.03,43.03,0.0,0.0,43.85,95.94,57.47,59.31,24.81,7.75,,,,,,,,60.0455,,,,,,,63.03,75.0,观察,56.09,剔除,47.45,回避,V2评分较好；指数20日涨幅偏高,100.0,1,可买,满足流动性、涨幅、风险门禁,0.206765,,,31.3006,20260510_183937,35.81,回避,共振不足,28.92,28.92,0.0,0,,1,-34.47,-17.015499999999996,17.454500000000003,17.235465908507763,37.76017346358462,62.081500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.20542282727095773,-0.065251017526489,78.24966082450366,38.08531875993302
2026-05-08,20260508,300056,300056.SZ,中创环保,68.77,68.77,0.0,100.0,94.0,29.12,95.45,68.78,19.22,9.2,,,,,,,,39.1247,,,,,,,71.04,43.27,可交易,59.81,观察,45.29,回避,V2评分较好；相对强弱靠前；流动性偏弱,70.44,0,过滤,流动性低于门槛；买点后涨幅偏高,0.823491,,,60.5874,20260510_183937,35.16,模型分歧,模型高分；V2观察以上；模型与规则分歧,12.26,9.19,33.41,0,WATCH,1,-23.230000000000004,29.6453,52.8753,26.502434046014216,42.831635504612706,71.292,1,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.13462736699768382,0.0817819459257074,100.0,38.03014201986103
2026-05-08,20260508,601216,601216.SH,君正集团,47.1,47.1,0.0,100.0,43.85,29.12,23.01,16.18,23.19,7.85,,,,,,,,57.254,,,,,,,58.24,76.69,观察,43.42,剔除,32.35,回避,指数20日涨幅偏高,100.0,1,可买,满足流动性、涨幅、风险门禁,0.216473,,,28.1791,20260510_183937,26.82,回避,共振不足,5.58,5.55,0.54,0,,1,-31.4,-10.153999999999996,21.246,16.02319273220332,23.09982467465933,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.20455719221112487,-0.0038749772255315396,98.70834092482282,37.93468267139092
2026-05-08,20260508,601566,601566.SH,九牧王,62.55,62.55,0.0,100.0,43.85,78.92,36.32,83.13,6.59,6.85,,,,,,,,54.0251,,,,,,,58.66,75.84,观察,46.54,剔除,23.4,回避,流动性偏弱；指数20日涨幅偏高,73.18,0,过滤,流动性低于门槛,0.115152,,,7.0226,20260510_183937,7.87,回避,交易门禁过滤,10.96,10.93,0.27,0,WATCH,1,-5.950000000000003,8.524899999999995,14.474899999999998,7.275520027461954,15.470901719033703,56.1245,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.19635313377220656,-0.009671662012528032,96.77611266249066,37.93260492570599
2026-05-08,20260508,003025,003025.SZ,思进智能,48.55,48.55,0.0,0.0,93.83,80.13,52.13,50.31,5.82,6.9,,,,,,,,53.8192,,,,,,,62.48,85.28,观察,51.39,剔除,31.74,回避,流动性偏弱；指数20日涨幅偏高,71.64,0,过滤,流动性低于门槛,0.16428,,,11.9166,20260510_183937,14.31,回避,交易门禁过滤,14.44,13.98,3.29,0,,1,-20.450000000000003,-5.269200000000005,15.180799999999998,10.617781134179276,17.418283497520644,89.035,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.19138986482131579,-0.0288488420813601,90.3837193062133,37.88844978521094
2026-05-08,20260508,600027,600027.SH,华电国际,53.12,53.12,0.0,100.0,43.85,29.12,66.93,52.61,24.19,6.6,,,,,,,,54.6291,,,,,,,63.31,96.5,观察,54.94,剔除,44.69,回避,指数20日涨幅偏高,100.0,1,可买,满足流动性、涨幅、风险门禁,0.166566,,,28.1416,20260510_183937,32.93,回避,共振不足,5.13,4.8,6.88,0,,1,-12.880000000000004,-1.5091000000000037,11.3709,7.041178282314213,40.237255125070355,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.17623598643822436,-0.029134310325035093,90.28856322498831,37.85244367004171
2026-05-08,20260508,002756,002756.SZ,永兴材料,50.92,50.92,0.0,100.0,43.85,29.12,59.51,11.42,28.31,7.4,,,,,,,,59.2747,,,,,,,63.85,80.75,观察,51.64,剔除,43.15,回避,指数20日涨幅偏高,100.0,1,可买,满足流动性、涨幅、风险门禁,0.239558,,,32.2611,20260510_183937,34.13,回避,共振不足,79.65,78.21,1.84,0,,1,-23.08,-8.354700000000001,14.725299999999995,11.685617029636616,41.04543945434133,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.2039127098480572,-0.04604814838838083,84.65061720387305,37.84235517146439
2026-05-08,20260508,300693,300693.SZ,盛弘股份,40.85,40.85,0.0,0.0,43.85,72.64,80.72,48.86,26.92,7.6,,,,,,,,63.2544,,,,,,,67.41,83.72,可交易,59.62,观察,60.49,普通观察,V2与强势流动性共振；相对强弱靠前；指数20日涨幅偏高,100.0,1,可买,满足流动性、涨幅、风险门禁,0.232093,,,34.1325,20260510_183937,47.27,回避,研究建议通过；V2观察以上,53.11,51.67,2.79,0,,1,-35.15,-22.404399999999995,12.745600000000003,17.794802418683943,46.61525930422355,53.9265,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.19639478796698154,-0.07710251533606596,74.29916155464468,37.83356151121559
2026-05-08,20260508,601877,601877.SH,正泰电器,37.55,37.55,0.0,0.0,43.85,29.12,38.82,58.41,26.78,6.7,,,,,,,,57.3536,,,,,,,55.2,71.1,等待,47.3,剔除,37.68,回避,指数20日涨幅偏高,100.0,1,可买,满足流动性、涨幅、风险门禁,0.236073,,,30.7151,20260510_183937,30.68,回避,共振不足,32.89,33.15,-0.78,0,,1,-29.450000000000003,-19.803600000000003,9.6464,15.014093967114146,32.24282245709888,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.2168111266782707,-0.04008635052003856,86.63788315998715,37.82935007469432
2026-05-08,20260508,603667,603667.SH,五洲新春,54.78,54.78,0.0,0.0,98.26,94.29,77.62,37.02,27.92,8.6,,,,,,,,49.8342,,,,,,,62.53,75.0,观察,57.05,剔除,52.5,回避,强势流动性较好；相对强弱靠前；涨停可买性不足,55.0,0,过滤,涨停可买性不足,0.267201,,,20.8191,20260510_183937,32.39,回避,交易门禁过滤,78.17,78.17,0.0,1,,1,-31.22,4.945799999999998,36.1658,19.609157840492113,46.552662652097574,96.8705,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.21746231200475089,-0.08962039972165055,70.12653342611648,37.82921873420253
2026-05-08,20260508,002185,002185.SZ,华天科技,53.72,53.72,0.0,100.0,43.85,29.12,78.64,41.68,28.19,6.65,,,,,,,,51.5008,,,,,,,64.8,99.33,观察,57.16,剔除,59.3,普通观察,V2与强势流动性共振；相对强弱靠前；指数20日涨幅偏高,99.62,0,观察,买点后涨幅偏高,0.19222,,,25.6034,20260510_183937,40.84,回避,研究建议通过；交易门禁观察,13.74,12.69,8.27,0,,1,-12.78,2.2192000000000007,14.999200000000002,8.095567195282449,47.083559763467335,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.17418015405394313,-0.038883335891327336,87.03888803622422,37.79664244867022
2026-05-08,20260508,603881,603881.SH,数据港,48.32,48.32,0.0,0.0,43.85,87.88,64.95,76.96,29.0,5.95,,,,,,,,50.5262,,,,,,,57.16,75.0,等待,57.0,剔除,49.92,回避,V2评分较好；指数20日涨幅偏高,100.0,1,可买,满足流动性、涨幅、风险门禁,0.192468,,,30.5727,20260510_183937,36.6,回避,共振不足,40.2,40.2,0.0,0,,1,-11.18,-2.2062000000000026,8.973799999999997,5.92155391880656,43.39988479247382,59.26049999999999,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.20638107162479527,-0.07685701914501551,74.38099361832816,37.79001334023694
2026-05-08,20260508,300084,300084.SZ,海默科技,59.62,59.62,0.0,100.0,43.85,66.51,75.23,64.21,16.7,7.25,,,,,,,,45.6842,,,,,,,64.17,85.8,观察,56.17,剔除,35.68,回避,V2评分较好；相对强弱靠前；流动性偏弱,85.45,0,观察,流动性低于门槛；买点后涨幅偏高,0.230506,,,27.9864,20260510_183937,27.36,回避,交易门禁观察,12.13,10.67,13.68,0,,1,-12.880000000000004,13.9358,26.815800000000003,13.411363659722802,35.44490090266864,51.781000000000006,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.1569846888321463,-0.013872403513287945,95.3758654955707,37.767961154264384
2026-05-08,20260508,000021,000021.SZ,深科技,52.37,52.37,0.0,100.0,43.85,29.12,77.86,29.67,28.87,7.0,,,,,,,,56.2644,,,,,,,66.32,95.28,可交易,56.83,剔除,59.24,普通观察,V2与强势流动性共振；相对强弱靠前；指数20日涨幅偏高,100.0,1,可买,满足流动性、涨幅、风险门禁,0.210105,,,31.7564,20260510_183937,45.38,回避,研究建议通过,31.02,29.13,6.49,0,,1,-17.630000000000003,-3.894400000000005,13.735599999999998,9.261478992040097,47.411161133218414,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.18052673977092668,-0.04543150772832458,84.85616409055848,37.76752899983937
2026-05-08,20260508,300943,300943.SZ,春晖智控,43.87,43.87,0.0,0.0,43.85,82.04,84.76,61.29,22.11,8.35,,,,,,,,56.0985,,,,,,,69.45,88.84,可交易,61.21,观察,55.2,回避,V2评分较好；相对强弱靠前；指数20日涨幅偏高,100.0,1,可买,满足流动性、涨幅、风险门禁,0.190852,,,31.7226,20260510_183937,43.76,回避,V2观察以上,32.75,31.36,4.43,0,,1,-39.63,-12.228500000000004,27.4015,20.29332942331872,43.290225224639336,57.2165,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.18491099293236612,-0.07369701754949629,75.43432748350124,37.712308698467154
2026-05-08,20260508,600616,600616.SH,金枫酒业,29.14,29.14,0.0,0.0,43.85,29.12,18.47,36.58,2.19,5.25,,,,,,,,40.6118,,,,,,,39.01,37.75,等待,23.92,剔除,2.77,回避,流动性偏弱；买点后回撤偏深；指数20日涨幅偏高,62.1,0,过滤,流动性低于门槛；买点后回撤偏深,0.286932,,,12.2612,20260510_183937,0.07,回避,交易门禁过滤,4.97,5.37,-7.45,0,,1,-23.36,-11.471800000000002,11.888199999999998,11.680618523006393,6.359976415050609,38.694500000000005,0,1,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.278437104263576,0.013544017909087741,100.0,37.68622625581456
2026-05-08,20260508,600098,600098.SH,广州发展,39.52,39.52,0.0,0.0,43.85,67.43,28.39,51.43,17.83,6.9,,,,,,,,51.9305,,,,,,,52.66,66.0,等待,44.18,剔除,24.56,回避,流动性偏弱；指数20日涨幅偏高,95.66,0,观察,流动性低于门槛,0.20397,,,22.5319,20260510_183937,19.03,回避,交易门禁观察,7.11,7.24,-1.8,0,,1,-29.479999999999997,-12.4105,17.069499999999998,14.801231595715269,22.498748854102978,52.103,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.21396024930472315,-0.02401399509436361,91.99533496854546,37.68191520356521
2026-05-08,20260508,001337,001337.SZ,四川黄金,53.47,53.47,0.0,100.0,43.85,29.12,86.25,34.34,25.11,8.25,,,,,,,,56.0934,,,,,,,69.93,80.03,可交易,57.98,剔除,49.56,回避,强势流动性较好；相对强弱靠前；买点后涨幅偏高,88.81,0,观察,买点后涨幅偏高,0.402949,,,40.6004,20260510_183937,40.0,回避,交易门禁观察,59.19,51.03,15.99,0,,1,-29.03,-2.6234000000000037,26.406599999999997,16.056834739553537,46.537484891214305,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.1540228317505138,-0.022216798163528853,92.59440061215705,37.62552999685438
2026-05-08,20260508,300491,300491.SZ,通合科技,53.49,53.49,0.0,100.0,43.85,29.12,78.35,56.9,18.39,6.45,,,,,,,,47.5798,,,,,,,62.65,94.41,观察,54.76,剔除,38.79,回避,相对强弱靠前；流动性偏弱；指数20日涨幅偏高,96.78,0,观察,流动性低于门槛,0.157385,,,22.4449,20260510_183937,25.92,回避,交易门禁观察,27.35,25.75,6.21,0,,1,-11.009999999999998,5.910200000000003,16.9202,8.587235993806933,37.958615622806896,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.1799793746918247,-0.03740202181541519,87.5326593948616,37.61866139073872
2026-05-08,20260508,601155,601155.SH,新城控股,50.27,50.27,0.0,100.0,43.85,29.12,65.52,32.34,18.62,6.2,,,,,,,,51.8384,,,,,,,60.21,90.94,观察,50.75,剔除,32.52,回避,流动性偏弱；指数20日涨幅偏高,97.24,0,观察,流动性低于门槛,0.170937,,,22.1906,20260510_183937,22.77,回避,交易门禁观察,15.46,14.71,5.1,0,,1,-11.729999999999997,-1.568399999999997,10.1616,6.368030741131829,34.928246448970214,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.18349965115351585,-0.021966716633562644,92.67776112214578,37.599143237532815
2026-05-08,20260508,601665,601665.SH,齐鲁银行,53.39,53.39,0.0,100.0,43.85,29.12,51.34,38.47,21.8,7.0,,,,,,,,51.1672,,,,,,,61.67,99.78,观察,50.84,剔除,40.06,回避,指数20日涨幅偏高,99.87,0,观察,买点后涨幅偏高,0.156007,,,21.1725,20260510_183937,25.66,回避,交易门禁观察,6.28,5.81,8.09,0,,1,-16.61,2.222799999999999,18.8328,10.29164139548854,33.454625988045365,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.17285669074143525,-0.010051318718846944,96.64956042705101,37.578835508543776
2026-05-08,20260508,300628,300628.SZ,亿联网络,55.61,55.61,0.0,100.0,43.85,61.35,66.1,93.41,21.54,7.05,,,,,,,,59.3662,,,,,,,66.43,99.85,可交易,59.84,观察,49.5,回避,V2评分较好；指数20日涨幅偏高,99.92,0,观察,买点后涨幅偏高,0.138985,,,22.681,20260510_183937,31.11,回避,V2观察以上；交易门禁观察,37.42,34.63,8.06,0,,1,-14.89,-3.7562,11.1338,7.743627927528543,37.73319493496409,49.975,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.17246196903001132,-0.055300074393572124,81.56664186880928,37.542714422122074
2026-05-08,20260508,601198,601198.SH,东兴证券,52.48,52.48,0.0,100.0,43.85,29.12,45.94,46.38,18.46,5.65,,,,,,,,45.9936,,,,,,,53.71,83.03,等待,46.33,剔除,28.06,回避,流动性偏弱；指数20日涨幅偏高,96.92,0,观察,流动性低于门槛,0.162855,,,20.2988,20260510_183937,19.59,回避,交易门禁观察,13.19,12.86,2.57,0,,1,-4.020000000000003,6.486399999999996,10.5064,5.301229824609883,29.12133925491752,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.1924955441823333,-0.012117207457444087,95.96093084751864,37.5263722780678
2026-05-08,20260508,601021,601021.SH,春秋航空,46.25,46.25,0.0,0.0,43.85,75.39,39.2,90.14,20.88,7.2,,,,,,,,56.1083,,,,,,,58.14,75.0,观察,52.15,剔除,39.08,回避,指数20日涨幅偏高,100.0,1,可买,满足流动性、涨幅、风险门禁,0.168838,,,27.4637,20260510_183937,29.93,回避,共振不足,47.93,47.93,0.0,0,,1,-25.75,-9.8583,15.8917,12.992271470506354,28.609369094756353,54.889,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.20163079396876507,-0.05235013679014519,82.54995440328494,37.51784079861864
2026-05-08,20260508,601778,601778.SH,晶科科技,53.57,53.57,0.0,100.0,43.85,29.12,96.38,20.22,29.52,8.05,,,,,,,,56.9778,,,,,,,69.64,65.63,可交易,55.82,剔除,50.75,回避,强势流动性较好；相对强弱靠前；买点后涨幅偏高,79.63,0,过滤,买点后涨幅偏高,0.6243,,,45.447,20260510_183937,43.85,回避,交易门禁过滤,7.39,6.03,22.55,0,,1,-26.93,-3.4078000000000017,23.5222,14.663627868982491,53.33983127082425,38.694500000000005,1,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.14160570947522605,0.017589277795695052,100.0,37.45134256851357
2026-05-08,20260508,603989,603989.SH,艾华集团,53.82,53.82,0.0,100.0,43.85,29.12,78.2,53.93,16.26,7.9,,,,,,,,58.9988,,,,,,,67.63,71.85,可交易,54.57,剔除,31.88,回避,相对强弱靠前；流动性偏弱；买点后涨幅偏高,76.38,0,过滤,流动性低于门槛；买点后涨幅偏高,0.435933,,,31.8863,20260510_183937,24.52,回避,交易门禁过滤,21.05,17.61,19.53,0,,1,-25.18,-5.1788000000000025,20.001199999999997,13.297245146269958,35.65854736244874,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.1465631373184992,0.014849222014060429,100.0,37.43628823910995
2026-05-08,20260508,603969,603969.SH,银龙股份,40.31,40.31,0.0,0.0,43.85,66.16,56.28,74.48,14.41,6.15,,,,,,,,54.5033,,,,,,,56.26,75.0,等待,49.69,剔除,29.68,回避,流动性偏弱；指数20日涨幅偏高,88.82,0,过滤,流动性低于门槛,0.169938,,,11.8027,20260510_183937,13.24,回避,交易门禁过滤,9.56,9.56,0.0,0,,1,-21.19,-14.1933,6.996699999999997,10.796756270442216,28.4779704333016,51.6585,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.20380343725565234,-0.04464956741583765,85.11681086138745,37.418227864547255
2026-05-08,20260508,300674,300674.SZ,宇信科技,42.54,42.54,0.0,0.0,43.85,86.01,34.56,59.71,19.05,7.75,,,,,,,,54.2621,,,,,,,58.07,75.0,观察,49.25,剔除,28.45,回避,流动性偏弱；指数20日涨幅偏高,98.1,0,观察,流动性低于门槛,0.173399,,,21.913,20260510_183937,20.72,回避,交易门禁观察,20.68,20.68,0.0,0,,1,-34.96,-11.722099999999998,23.237900000000003,17.793300353503845,25.658682740935863,58.606,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.19999432156153363,-0.03979723209737733,86.73425596754089,37.322297688823156
2026-05-08,20260508,600588,600588.SH,用友网络,45.68,45.68,0.0,0.0,43.85,94.67,50.48,61.27,24.1,6.95,,,,,,,,43.4696,,,,,,,55.83,75.0,等待,52.41,剔除,41.42,回避,指数20日涨幅偏高,100.0,1,可买,满足流动性、涨幅、风险门禁,0.183589,,,28.5742,20260510_183937,31.55,回避,共振不足,12.39,12.39,0.0,0,,1,-23.82,2.2104,26.0304,14.432948372387395,34.87933485604334,61.637,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.20348041035693498,-0.060047177385294886,79.98427420490171,37.30896575215135
2026-05-08,20260508,002545,002545.SZ,东方铁塔,50.61,50.61,0.0,100.0,43.85,29.12,66.86,28.87,24.27,6.8,,,,,,,,55.3613,,,,,,,63.37,93.17,观察,53.26,剔除,43.78,回避,指数20日涨幅偏高,96.18,0,观察,买点后涨幅偏高,0.236891,,,27.5604,20260510_183937,30.64,回避,交易门禁观察,25.08,22.65,10.73,0,,1,-17.39,-4.7513000000000005,12.6387,8.988174540101753,40.28265383511866,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.16615195250028417,-0.02059775244992483,93.13408251669172,37.254229527520806
2026-05-08,20260508,601106,601106.SH,中国一重,47.16,47.16,0.0,100.0,43.85,29.12,60.14,6.37,21.42,5.4,,,,,,,,36.9845,,,,,,,51.85,81.19,等待,45.56,剔除,38.01,回避,指数20日涨幅偏高,100.0,1,可买,满足流动性、涨幅、风险门禁,0.213515,,,28.6141,20260510_183937,29.69,回避,共振不足,4.63,4.54,1.98,0,,1,-6.840000000000003,10.1755,17.015500000000003,8.562064008364652,35.89148645570423,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.20261393514991677,-0.026328108269781242,91.22396391007292,37.230430695505945
2026-05-08,20260508,601136,601136.SH,首创证券,48.17,48.17,0.0,100.0,43.85,29.12,37.42,8.83,15.96,5.65,,,,,,,,35.5073,,,,,,,47.97,71.1,等待,38.78,剔除,22.27,回避,流动性偏弱；指数20日涨幅偏高,91.92,0,观察,流动性低于门槛,0.20416,,,20.9252,20260510_183937,16.92,回避,交易门禁观察,16.64,16.77,-0.78,0,,1,-8.329999999999998,12.6627,20.9927,10.570606452012738,24.43815050285107,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.21644208222812933,-0.009300280264406324,96.89990657853123,37.21651092046744
2026-05-08,20260508,002965,002965.SZ,祥鑫科技,50.78,70.78,20.0,100.0,99.2,96.24,84.39,2.72,17.13,9.65,,,,,,,,55.6655,,,,,,,69.6,94.95,可交易,49.21,剔除,33.29,回避,相对强弱靠前；流动性偏弱；涨停可买性不足,34.43,0,过滤,涨停可买性不足；流动性低于门槛；买点后涨幅偏高,0.285341,,,19.7369,20260510_183937,18.81,回避,交易门禁过滤,34.93,31.75,10.02,1,,1,-45.72,-4.8855,40.8345,25.10525476369439,38.02105600848035,98.164,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.17191540183563023,-0.008059163567271002,97.313612144243,37.214465931774264
2026-05-08,20260508,301251,301251.SZ,威尔高,40.07,40.07,0.0,0.0,43.85,60.34,65.48,58.56,22.07,7.7,,,,,,,,50.8085,,,,,,,61.33,75.0,观察,53.78,剔除,43.27,回避,指数20日涨幅偏高,100.0,1,可买,满足流动性、涨幅、风险门禁,0.219717,,,31.5142,20260510_183937,33.92,回避,共振不足,67.95,67.95,0.0,0,,1,-36.93,-10.738500000000002,26.1915,18.99620556190104,38.015044390346304,49.6215,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.2102178146547623,-0.07768785623413035,74.10404792195655,37.17367606757922
