signal_date,execution_date,strategy,rank,symbol,name,industry,rank_score,raw_effective_weight,adjusted_target_weight,locked,skipped_by_position_cap,adaptive_role,adaptive_underlying_strategy,adaptive_reason,adaptive_target_position_ratio,adaptive_position_reason,market_style_state,selected_strategy,target_position_ratio,style_reason,switch_reason,recent_champion_strategy,champion_score,weekly_switch_allowed,market_state,industry_state,strategy_source,ashare_resolved_strategy,route_reason,risk_veto_reason,dual_intersection_count,dual_union_count
2026-05-19,2026-05-20,adaptive_market_style,1,600584,长电科技,半导体,96.56251357641582,0.04320382948989976,0.0,1,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,4.299295084406762,0,index_neutral,normal,,,,,,
2026-05-19,2026-05-20,adaptive_market_style,2,300433,蓝思科技,元器件,95.20125678820791,0.03699165514399518,0.08574092941863294,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,4.299295084406762,0,index_neutral,normal,,,,,,
2026-05-19,2026-05-20,adaptive_market_style,3,600183,生益科技,元器件,94.37938970778382,0.04208797397003221,0.09755340742366275,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,4.299295084406762,0,index_neutral,normal,,,,,,
2026-05-19,2026-05-20,adaptive_market_style,4,002281,光迅科技,通信设备,94.12044737522628,0.034142969057570104,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,4.299295084406762,0,index_neutral,normal,,,,,,
2026-05-19,2026-05-20,adaptive_market_style,5,603986,兆易创新,半导体,93.94055857253684,0.04100710374727043,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,4.299295084406762,0,index_neutral,normal,,,,,,
2026-05-20,2026-05-21,adaptive_market_style,1,600584,长电科技,半导体,97.22562015503877,0.039717015833835086,0.0,1,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,4.251476741383504,0,index_neutral,normal,,,,,,
2026-05-20,2026-05-21,adaptive_market_style,2,603986,兆易创新,半导体,95.24825581395349,0.037141023391933925,0.19404376621661812,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,4.251476741383504,0,index_neutral,normal,,,,,,
2026-05-20,2026-05-21,adaptive_market_style,3,002281,光迅科技,通信设备,94.32647286821705,0.03573078505785665,0.18667595745379248,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,4.251476741383504,0,index_neutral,normal,,,,,,
2026-05-20,2026-05-21,adaptive_market_style,4,300433,蓝思科技,元器件,94.23763565891473,0.0350745302902322,0.0,1,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,4.251476741383504,0,index_neutral,normal,,,,,,
2026-05-20,2026-05-21,adaptive_market_style,5,002185,华天科技,半导体,94.08457364341085,0.05835027654627126,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,4.251476741383504,0,index_neutral,normal,,,,,,
2026-05-21,2026-05-22,adaptive_market_style,1,600584,长电科技,半导体,97.41766414875073,0.03968502467144926,0.0,1,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,4.339002441134851,0,index_neutral,normal,,,,,,
2026-05-21,2026-05-22,adaptive_market_style,2,603986,兆易创新,半导体,94.95731938795274,0.03592907985532295,0.0,1,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,4.339002441134851,0,index_neutral,normal,,,,,,
2026-05-21,2026-05-22,adaptive_market_style,3,300433,蓝思科技,元器件,94.61104784040288,0.035425331797586945,0.0,1,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,4.339002441134851,0,index_neutral,normal,,,,,,
2026-05-21,2026-05-22,adaptive_market_style,4,002185,华天科技,半导体,94.12330040674027,0.05323097145732377,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,4.339002441134851,0,index_neutral,normal,,,,,,
2026-05-21,2026-05-22,adaptive_market_style,5,002281,光迅科技,通信设备,93.30294789850862,0.030713311960735047,0.0,1,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,4.339002441134851,0,index_neutral,normal,,,,,,
2026-05-22,2026-05-25,adaptive_market_style,1,600584,长电科技,半导体,97.52039002970425,0.03769839011763673,0.0,1,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,4.190960959025844,1,index_neutral,normal,,,,,,
2026-05-22,2026-05-25,adaptive_market_style,2,603986,兆易创新,半导体,96.3790236342503,0.034551460452945604,0.0,1,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,4.190960959025844,1,index_neutral,normal,,,,,,
2026-05-22,2026-05-25,adaptive_market_style,3,300433,蓝思科技,元器件,95.29090016789358,0.03531011954783706,0.0,1,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,4.190960959025844,1,index_neutral,normal,,,,,,
2026-05-22,2026-05-25,adaptive_market_style,4,300408,三环集团,元器件,93.37717938783418,0.0339395569470267,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,4.190960959025844,1,index_neutral,normal,,,,,,
2026-05-22,2026-05-25,adaptive_market_style,5,002185,华天科技,半导体,93.01850445563736,0.05431889599842353,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,4.190960959025844,1,index_neutral,normal,,,,,,
2026-05-25,2026-05-26,adaptive_market_style,1,600584,长电科技,半导体,97.61799302595892,0.035088253848121274,0.0,1,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,3.8575382163921734,1,index_neutral,normal,,,,,,
2026-05-25,2026-05-26,adaptive_market_style,2,603986,兆易创新,半导体,95.57484437556502,0.03230752896729789,0.0,1,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,3.8575382163921734,1,index_neutral,normal,,,,,,
2026-05-25,2026-05-26,adaptive_market_style,3,300433,蓝思科技,元器件,94.49498385638641,0.03527301886478655,0.0,1,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,3.8575382163921734,1,index_neutral,normal,,,,,,
2026-05-25,2026-05-26,adaptive_market_style,4,300408,三环集团,元器件,94.39543329458867,0.033761130839230595,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,3.8575382163921734,1,index_neutral,normal,,,,,,
2026-05-25,2026-05-26,adaptive_market_style,5,600183,生益科技,元器件,93.91512850316415,0.035521145607143825,0.0,1,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,3.8575382163921734,1,index_neutral,normal,,,,,,
2026-05-26,2026-05-27,adaptive_market_style,1,600584,长电科技,半导体,98.24810796848767,0.034517783921567645,0.0,1,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,4.402327859113316,1,index_neutral,normal,,,,,,
2026-05-26,2026-05-27,adaptive_market_style,2,603986,兆易创新,半导体,96.40882345344181,0.033483789247870065,0.0,1,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,4.402327859113316,1,index_neutral,normal,,,,,,
2026-05-26,2026-05-27,adaptive_market_style,3,002916,深南电路,元器件,96.05592922639804,0.042652745261101556,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,4.402327859113316,1,index_neutral,normal,,,,,,
2026-05-26,2026-05-27,adaptive_market_style,4,002463,沪电股份,元器件,95.82980756812607,0.03943555211991803,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,4.402327859113316,1,index_neutral,normal,,,,,,
2026-05-26,2026-05-27,adaptive_market_style,5,300408,三环集团,元器件,94.47930776184943,0.033821629552907385,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,4.402327859113316,1,index_neutral,normal,,,,,,
2026-05-27,2026-05-28,adaptive_market_style,1,600584,长电科技,半导体,98.38319705483433,0.033372960321791136,0.0,1,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,5.471570715059717,1,index_neutral,normal,,,,,,
2026-05-27,2026-05-28,adaptive_market_style,2,603986,兆易创新,半导体,96.57767357747207,0.03355797192221559,0.0,1,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,5.471570715059717,1,index_neutral,normal,,,,,,
2026-05-27,2026-05-28,adaptive_market_style,3,002916,深南电路,元器件,96.17013757023832,0.03913114439188111,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,5.471570715059717,1,index_neutral,normal,,,,,,
2026-05-27,2026-05-28,adaptive_market_style,4,002463,沪电股份,元器件,96.13883872634503,0.03955113573266736,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,5.471570715059717,1,index_neutral,normal,,,,,,
2026-05-27,2026-05-28,adaptive_market_style,5,600183,生益科技,元器件,96.13509526577535,0.03535031654855188,0.0,1,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,5.471570715059717,1,index_neutral,normal,,,,,,
2026-05-28,2026-05-29,adaptive_market_style,1,600584,长电科技,半导体,97.34851385390428,0.03245614749333423,0.0,1,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,6.063916420917506,1,index_neutral,normal,,,,,,
2026-05-28,2026-05-29,adaptive_market_style,2,002463,沪电股份,元器件,96.29772266356649,0.03925928525776179,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,6.063916420917506,1,index_neutral,normal,,,,,,
2026-05-28,2026-05-29,adaptive_market_style,3,600183,生益科技,元器件,96.23031712200478,0.03564737758779104,0.0,1,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,6.063916420917506,1,index_neutral,normal,,,,,,
2026-05-28,2026-05-29,adaptive_market_style,4,603986,兆易创新,半导体,96.09594781373119,0.03089764062833602,0.0,1,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,6.063916420917506,1,index_neutral,normal,,,,,,
2026-05-28,2026-05-29,adaptive_market_style,5,300373,扬杰科技,半导体,96.07892527287994,0.03091557434511419,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,6.063916420917506,1,index_neutral,normal,,,,,,
2026-05-29,2026-06-01,adaptive_market_style,1,600584,长电科技,半导体,97.33666666666667,0.03222266905910556,0.0,1,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,7.339444658784858,1,index_neutral,normal,,,,,,
2026-05-29,2026-06-01,adaptive_market_style,2,600183,生益科技,元器件,96.06833333333334,0.03611001311601406,0.0,1,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,7.339444658784858,1,index_neutral,normal,,,,,,
2026-05-29,2026-06-01,adaptive_market_style,3,002463,沪电股份,元器件,95.61077519379846,0.040160695401976206,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,7.339444658784858,1,index_neutral,normal,,,,,,
2026-05-29,2026-06-01,adaptive_market_style,4,300373,扬杰科技,半导体,94.6572480620155,0.02937034266407467,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,7.339444658784858,1,index_neutral,normal,,,,,,
2026-05-29,2026-06-01,adaptive_market_style,5,002916,深南电路,元器件,94.608488372093,0.04185774413796064,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,7.339444658784858,1,index_neutral,normal,,,,,,
2026-06-01,2026-06-02,adaptive_market_style,1,600183,生益科技,元器件,96.42356967583625,0.034199635226447415,0.0,1,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,7.9010956513765915,1,index_neutral,normal,,,,,,
2026-06-01,2026-06-02,adaptive_market_style,2,600584,长电科技,半导体,96.1453002712127,0.029320712680946107,0.18313226409214267,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,7.9010956513765915,1,index_neutral,normal,,,,,,
2026-06-01,2026-06-02,adaptive_market_style,3,002463,沪电股份,元器件,94.87600671574324,0.036121460893538626,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,7.9010956513765915,1,index_neutral,normal,,,,,,
2026-06-01,2026-06-02,adaptive_market_style,4,002916,深南电路,元器件,94.54614232209738,0.03749279147123412,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,7.9010956513765915,1,index_neutral,normal,,,,,,
2026-06-01,2026-06-02,adaptive_market_style,5,300408,三环集团,元器件,94.47732145163374,0.03285589945119638,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,7.9010956513765915,1,index_neutral,normal,,,,,,
2026-03-09,2026-03-10,ashare_auto_shadow,1,300594,朗进科技,运输设备,100.0,1.0,1.0,0,0,,,,,,ashare_shadow,ashare_auto_shadow,1.0,,,,,,,,AShareDataCenter,AUTO,ashare_shadow_fixed_source,,,
2026-03-27,2026-03-30,ashare_auto_shadow,1,301081,严牌股份,环境保护,81.431925,1.0,1.0,0,0,,,,,,ashare_shadow,ashare_auto_shadow,1.0,,,,,,,,AShareDataCenter,AUTO,ashare_shadow_fixed_source,,,
2026-03-30,2026-03-31,ashare_auto_shadow,1,688272,富吉瑞,元器件,81.48029,1.0,0.0015840866118448402,0,0,,,,,,ashare_shadow,ashare_auto_shadow,1.0,,,,,,,,AShareDataCenter,AUTO,ashare_shadow_fixed_source,,,
2026-04-08,2026-04-09,ashare_auto_shadow,1,300804,广康生化,农药化肥,88.208458,0.3333333333333333,0.0005221634064687356,0,0,,,,,,ashare_shadow,ashare_auto_shadow,1.0,,,,,,,,AShareDataCenter,AUTO,ashare_shadow_fixed_source,,,
2026-04-08,2026-04-09,ashare_auto_shadow,2,605258,协和电子,元器件,100.0,0.3333333333333333,0.0005221634064687356,0,0,,,,,,ashare_shadow,ashare_auto_shadow,1.0,,,,,,,,AShareDataCenter,AUTO,ashare_shadow_fixed_source,,,
2026-04-08,2026-04-09,ashare_auto_shadow,3,002952,亚世光电,元器件,94.855035,0.3333333333333333,0.0005221634064687356,0,0,,,,,,ashare_shadow,ashare_auto_shadow,1.0,,,,,,,,AShareDataCenter,AUTO,ashare_shadow_fixed_source,,,
2026-04-09,2026-04-10,ashare_auto_shadow,1,603958,哈森股份,服饰,100.0,0.5,0.0007837572363315631,0,0,,,,,,ashare_shadow,ashare_auto_shadow,1.0,,,,,,,,AShareDataCenter,AUTO,ashare_shadow_fixed_source,,,
2026-04-09,2026-04-10,ashare_auto_shadow,2,688655,迅捷兴,元器件,93.978541,0.5,0.0007837572363315631,0,0,,,,,,ashare_shadow,ashare_auto_shadow,1.0,,,,,,,,AShareDataCenter,AUTO,ashare_shadow_fixed_source,,,
2026-04-10,2026-04-13,ashare_auto_shadow,1,300798,锦鸡股份,染料涂料,89.030253,0.2,0.00039111143082198245,0,0,,,,,,ashare_shadow,ashare_auto_shadow,1.0,,,,,,,,AShareDataCenter,AUTO,ashare_shadow_fixed_source,,,
2026-04-10,2026-04-13,ashare_auto_shadow,2,300664,鹏鹞环保,环境保护,90.319765,0.2,0.00039111143082198245,0,0,,,,,,ashare_shadow,ashare_auto_shadow,1.0,,,,,,,,AShareDataCenter,AUTO,ashare_shadow_fixed_source,,,
2026-04-10,2026-04-13,ashare_auto_shadow,3,300162,雷曼光电,元器件,83.908226,0.2,0.00039111143082198245,0,0,,,,,,ashare_shadow,ashare_auto_shadow,1.0,,,,,,,,AShareDataCenter,AUTO,ashare_shadow_fixed_source,,,
2026-04-10,2026-04-13,ashare_auto_shadow,4,688055,龙腾光电,元器件,78.45112,0.2,0.00039111143082198245,0,0,,,,,,ashare_shadow,ashare_auto_shadow,1.0,,,,,,,,AShareDataCenter,AUTO,ashare_shadow_fixed_source,,,
2026-04-10,2026-04-13,ashare_auto_shadow,5,603936,博敏电子,元器件,86.663579,0.2,0.0,0,1,,,,,,ashare_shadow,ashare_auto_shadow,1.0,,,,,,,,AShareDataCenter,AUTO,ashare_shadow_fixed_source,,,
2026-04-13,2026-04-14,ashare_auto_shadow,1,301667,纳百川,汽车配件,100.0,0.5,0.5,0,0,,,,,,ashare_shadow,ashare_auto_shadow,1.0,,,,,,,,AShareDataCenter,AUTO,ashare_shadow_fixed_source,,,
2026-04-13,2026-04-14,ashare_auto_shadow,2,600152,维科技术,电气设备,100.0,0.5,0.5,0,0,,,,,,ashare_shadow,ashare_auto_shadow,1.0,,,,,,,,AShareDataCenter,AUTO,ashare_shadow_fixed_source,,,
2026-04-14,2026-04-15,ashare_auto_shadow,1,600152,维科技术,电气设备,100.0,0.5,0.0,1,0,,,,,,ashare_shadow,ashare_auto_shadow,1.0,,,,,,,,AShareDataCenter,AUTO,ashare_shadow_fixed_source,,,
2026-04-14,2026-04-15,ashare_auto_shadow,2,301157,华塑科技,电气设备,88.386454,0.5,0.007040212213729147,0,0,,,,,,ashare_shadow,ashare_auto_shadow,1.0,,,,,,,,AShareDataCenter,AUTO,ashare_shadow_fixed_source,,,
2026-04-16,2026-04-17,ashare_auto_shadow,1,603558,健盛集团,纺织,93.056951,1.0,0.007444463068820353,0,0,,,,,,ashare_shadow,ashare_auto_shadow,1.0,,,,,,,,AShareDataCenter,AUTO,ashare_shadow_fixed_source,,,
2026-04-17,2026-04-20,ashare_auto_shadow,1,001400,江顺科技,专用机械,100.0,0.5,0.0007655213650389761,0,0,,,,,,ashare_shadow,ashare_auto_shadow,1.0,,,,,,,,AShareDataCenter,AUTO,ashare_shadow_fixed_source,,,
