strategy,trade_date,last_signal_date,cash,market_value,total_equity,nav,position_count,gross_exposure,locked_count,locked_value,candidate_count,executed,equity_before,max_total_positions,position_ratio,position_cap_skipped,adaptive_role,adaptive_underlying_strategy,adaptive_reason,adaptive_market_amount_ratio_20,adaptive_index_bucket,market_style_state,selected_strategy,style_reason,switch_reason,recent_champion_strategy,champion_score,weekly_switch_allowed,market_state,industry_state,adaptive_position_scale,adaptive_target_position_ratio,adaptive_position_reason,target_position_ratio,strategy_source,ashare_resolved_strategy,route_reason,ashare_available,ashare_candidate_count,ashare_risk_veto_ratio,ashare_market_regime,ashare_governance_hint,risk_veto_reason,dual_intersection_count,dual_union_count
ashare_auto_shadow,2026-03-11,2026-03-10,1526.4249999999884,514080.0,515606.425,1.03121285,1,0.9970395539582347,0,,0,0,,,,,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,105.0,0.0,trend_following,,,,
ashare_auto_shadow,2026-03-12,2026-03-11,1526.4249999999884,500480.0,502006.425,1.00401285,1,0.9969593516656684,0,,0,0,,,,,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,65.0,0.0,risk_off,,,,
ashare_auto_shadow,2026-03-13,2026-03-12,1526.4249999999884,534820.0,536346.425,1.0726928500000001,1,0.9971540315571227,0,,0,0,,,,,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,77.0,0.0,risk_off,,,,
ashare_auto_shadow,2026-03-16,2026-03-13,1526.4249999999884,517650.0,519176.425,1.0383528499999999,1,0.9970599108000715,0,,0,0,,,,,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,70.0,0.0,trend_following,,,,
ashare_auto_shadow,2026-03-17,2026-03-16,1526.4249999999884,510340.0,511866.425,1.02373285,1,0.9970179231818145,0,,0,0,,,,,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,70.0,0.0,risk_off,,,,
ashare_auto_shadow,2026-03-18,2026-03-17,1526.4249999999884,534820.0,536346.425,1.0726928500000001,1,0.9971540315571227,0,,0,0,,,,,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,100.0,0.0,trend_following,,,,
ashare_auto_shadow,2026-03-19,2026-03-18,1526.4249999999884,498780.0,500306.425,1.00061285,1,0.9969490197932197,0,,0,0,,,,,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,55.0,0.0,risk_off,,,,
ashare_auto_shadow,2026-03-20,2026-03-19,1526.4249999999884,469370.0,470896.425,0.94179285,1,0.9967584697632819,0,,0,0,,,,,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,55.0,0.0,risk_off,,,,
ashare_auto_shadow,2026-03-23,2026-03-20,1526.4249999999884,442170.0,443696.425,0.88739285,1,0.9965597536649072,0,,0,0,,,,,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,40.0,0.0,risk_off,,,,
ashare_auto_shadow,2026-03-24,2026-03-23,1526.4249999999884,473280.0,474806.425,0.94961285,1,0.9967851635537578,0,,0,0,,,,,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,39.0,0.0,rebound_repair,,,,
ashare_auto_shadow,2026-03-25,2026-03-24,1526.4249999999884,507110.0,508636.425,1.01727285,1,0.9969989860635718,0,,0,0,,,,,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,97.0,0.0,trend_following,,,,
ashare_auto_shadow,2026-03-26,2026-03-25,1526.4249999999884,501160.0,502686.425,1.0053728499999999,1,0.996963464847892,0,,0,0,,,,,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,105.0,0.0,trend_following,,,,
ashare_auto_shadow,2026-03-27,2026-03-26,1526.4249999999884,487900.0,489426.425,0.97885285,1,0.9968811961879663,0,,0,0,,,,,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,55.0,0.0,trend_following,,,,
ashare_auto_shadow,2026-03-30,2026-03-27,771.9475000000093,493304.0,494075.9475,0.988151895,1,0.9984375934430607,0,0.0,1,2,484496.425,5.0,1.0,0.0,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,106.0,0.0,trend_following,normal,,,
ashare_auto_shadow,2026-03-31,2026-03-30,771.9475000000093,489440.0,490211.9475,0.980423895,1,0.9984252780783153,1,486542.0,1,0,487313.9475,5.0,1.0,0.0,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,2.0,0.0,trial_position,normal,,,
ashare_auto_shadow,2026-04-01,2026-03-31,771.9475000000093,491694.0,492465.9475,0.984931895,1,0.9984324855273369,0,,0,0,,,,,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,0.0,0.0,,,,,,
ashare_auto_shadow,2026-04-02,2026-04-01,771.9475000000093,464002.0,464773.9475,0.929547895,1,0.9983390904241679,0,,0,0,,,,,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,0.0,0.0,,,,,,
ashare_auto_shadow,2026-04-03,2026-04-02,771.9475000000093,477848.0,478619.9475,0.9572398950000001,1,0.9983871388895674,0,,0,0,,,,,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,2.0,1.0,trend_following,block_new_positions,,,
ashare_auto_shadow,2026-04-07,2026-04-03,771.9475000000093,491694.0,492465.9475,0.984931895,1,0.9984324855273369,0,,0,0,,,,,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,2.0,1.0,trend_following,block_new_positions,,,
ashare_auto_shadow,2026-04-08,2026-04-07,771.9475000000093,496202.0,496973.9475,0.993947895,1,0.9984467042912747,0,,0,0,,,,,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,0.0,0.0,,,,,,
ashare_auto_shadow,2026-04-09,2026-04-08,771.9475000000093,487186.0,487957.9475,0.975915895,1,0.9984180040432685,1,492016.0,3,0,492787.9475,5.0,1.0,0.0,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,24.0,0.0,trend_following,normal,,,
ashare_auto_shadow,2026-04-10,2026-04-09,771.9475000000093,498456.0,499227.9475,0.998455895,1,0.9984537173772708,1,491694.0,2,0,492465.9475,5.0,1.0,0.0,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,20.0,0.2,trend_following,normal,,,
ashare_auto_shadow,2026-04-13,2026-04-10,771.9475000000093,476560.0,477331.9475,0.954663895,1,0.9983827868550533,1,492660.0,5,0,493431.9475,5.0,1.0,1.0,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,40.0,0.0,trend_following,prefer_rotation,,,
ashare_auto_shadow,2026-04-14,2026-04-13,3658.9457500000135,504747.0,508405.94575,1.0168118915,2,0.9928031019688365,0,0.0,2,3,479907.9475,5.0,1.0,0.0,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,4.0,0.0,trend_following,normal,,,
ashare_auto_shadow,2026-04-15,2026-04-14,3658.9457500000135,493127.0,496785.94575,0.9935718915,2,0.99263476396363,2,516062.0,2,0,519720.94575,5.0,1.0,0.0,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,8.0,0.5,trend_following,block_new_positions,,,
ashare_auto_shadow,2026-04-16,2026-04-15,3658.9457500000135,505020.0,508678.94575,1.0173578915000001,2,0.992806964430963,0,,0,0,,,,,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,4.0,1.0,trend_following,block_new_positions,,,
ashare_auto_shadow,2026-04-17,2026-04-16,826.6030850000138,529279.86,530106.463085,1.0602129261700002,3,0.9984406847632274,2,487840.0,1,1,491498.94575,5.0,1.0,0.0,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,10.0,0.2,trend_following,normal,,,
ashare_auto_shadow,2026-04-20,2026-04-17,826.6030850000138,532213.86,533040.463085,1.0660809261700002,3,0.9984492676593142,3,539068.9,2,0,539895.5030850001,5.0,1.0,0.0,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,4.0,0.0,trend_following,normal,,,
ashare_auto_shadow,2026-04-21,2026-04-20,826.6030850000138,545310.7,546137.303085,1.09227460617,3,0.9984864555482096,3,527535.8,1,0,528362.4030850001,5.0,1.0,0.0,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,8.0,0.0,trend_following,normal,,,
ashare_auto_shadow,2026-04-22,2026-04-21,212.1425850000138,526018.36,526230.502585,1.05246100517,4,0.9995968637622527,3,548946.02,1,1,549772.6230850001,5.0,1.0,0.0,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,8.0,0.0,trend_following,normal,,,
ashare_auto_shadow,2026-04-23,2026-04-22,212.1425850000138,518292.6,518504.742585,1.03700948517,4,0.9995908570017269,4,517889.9,1,0,518102.04258500005,5.0,1.0,0.0,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,10.0,0.2,trend_following,normal,,,
ashare_auto_shadow,2026-04-24,2026-04-23,212.1425850000138,555234.18,555446.3225850001,1.11089264517,4,0.9996180682518291,4,508629.02,2,0,508841.16258500004,5.0,1.0,1.0,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,20.0,0.2,trend_following,normal,,,
ashare_auto_shadow,2026-04-27,2026-04-24,212.1425850000138,596341.86,596554.002585,1.19310800517,4,0.9996443866203549,4,562006.82,2,0,562218.962585,5.0,1.0,1.0,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,26.0,0.07692307692307693,rebound_repair,normal,,,
ashare_auto_shadow,2026-04-28,2026-04-27,3928.253335000045,566580.34,570508.593335,1.14101718667,5,0.9931144712263898,2,3307.86,4,5,589075.002585,5.0,1.0,1.0,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,358.0,0.0,rebound_repair,normal,,,
ashare_auto_shadow,2026-04-29,2026-04-28,3928.253335000045,578261.76,582190.013335,1.16438002667,5,0.9932526267283468,0,,0,0,,,,,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,336.0,0.023809523809523808,rebound_repair,block_new_positions,,,
ashare_auto_shadow,2026-04-30,2026-04-29,3928.253335000045,579960.0,583888.253335,1.16777650667,5,0.9932722514752387,5,577425.0,5,0,581353.253335,5.0,1.0,5.0,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,382.0,0.0,rebound_repair,prefer_rotation,,,
ashare_auto_shadow,2026-05-06,2026-04-30,89.44933500004481,588316.0,588405.449335,1.17681089867,5,0.9998479801043633,4,580365.0,5,2,586913.253335,5.0,1.0,3.0,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,452.0,0.0,trend_following,prefer_rotation,,,
ashare_auto_shadow,2026-05-07,2026-05-06,89.44933500004481,599503.0,599592.449335,1.19918489867,5,0.9998508164419028,5,586445.0,5,0,586534.449335,5.0,1.0,5.0,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,472.0,0.00423728813559322,trend_following,normal,,,
ashare_auto_shadow,2026-05-08,2026-05-07,89.44933500004481,603911.0,604000.449335,1.20800089867,5,0.9998519051846758,5,597515.0,5,0,597604.449335,5.0,1.0,5.0,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,473.0,0.02748414376321353,trend_following,normal,,,
ashare_auto_shadow,2026-05-11,2026-05-08,690.9978350000448,606869.0,607559.997835,1.21511999567,4,0.9988626673292146,4,605197.0,5,1,605888.449335,5.0,1.0,4.0,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,526.0,0.026615969581749048,trend_following,normal,,,
ashare_auto_shadow,2026-05-12,2026-05-11,690.9978350000448,602507.0,603197.997835,1.20639599567,4,0.9988544427576348,4,607967.0,5,0,608657.997835,5.0,1.0,4.0,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,604.0,0.0,trend_following,normal,,,
ashare_auto_shadow,2026-05-13,2026-05-12,690.9978350000448,618642.0,619332.997835,1.2386659956700001,4,0.9988842870678366,4,601552.0,4,0,602242.997835,5.0,1.0,3.0,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,524.0,0.0,trend_following,normal,,,
ashare_auto_shadow,2026-05-14,2026-05-13,690.9978350000448,627292.0,627982.997835,1.25596599567,4,0.998899655185917,4,621746.0,3,0,622436.997835,5.0,1.0,2.0,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,492.0,0.0,trend_following,normal,,,
ashare_auto_shadow,2026-05-15,2026-05-14,690.9978350000448,620201.0,620891.997835,1.24178399567,4,0.9988870885155398,0,,0,0,,,,,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,472.0,0.00423728813559322,trend_following,block_new_positions,,,
ashare_auto_shadow,2026-05-18,2026-05-15,690.9978350000448,610166.0,610856.997835,1.22171399567,4,0.9988688058949163,0,,0,0,,,,,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,400.0,0.0,,,,,
ashare_auto_shadow,2026-05-19,2026-05-18,2476.5318350000307,585114.0,587590.531835,1.17518106367,2,0.9957852761390386,1,6552.0,1,4,610230.997835,5.0,1.0,0.0,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,344.0,0.0,trend_following,normal,,,
ashare_auto_shadow,2026-05-20,2026-05-19,6951.1425850000305,609627.0,616578.142585,1.23315628517,2,0.9887262585146833,1,576723.0,5,2,585699.531835,5.0,1.0,1.0,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,366.0,0.00546448087431694,trend_following,normal,,,
ashare_auto_shadow,2026-05-21,2026-05-20,4903.608085000031,584898.0,589801.6080850001,1.17960321617,3,0.9916860042126345,2,602160.0,5,1,609111.142585,5.0,1.0,2.0,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,368.0,0.016304347826086956,rebound_repair,prefer_rotation,,,
ashare_auto_shadow,2026-05-22,2026-05-21,850.5705850000309,588042.0,588892.570585,1.17778514117,4,0.9985556438856835,3,570768.0,1,1,575671.6080850001,5.0,1.0,0.0,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,276.0,0.0,rebound_repair,normal,,,
ashare_auto_shadow,2026-05-25,2026-05-22,850.5705850000309,608748.0,609598.570585,1.21919714117,4,0.9986047037738561,4,595674.0,5,0,596524.570585,5.0,1.0,4.0,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,310.0,0.0,trend_following,prefer_rotation,,,
ashare_auto_shadow,2026-05-26,2026-05-25,206.0875850000309,563513.0,563719.0875850001,1.1274381751700002,5,0.9996344143926668,4,608943.0,5,1,609793.570585,5.0,1.0,4.0,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,282.0,0.0,trend_following,prefer_rotation,,,
ashare_auto_shadow,2026-05-27,2026-05-26,206.0875850000309,519253.0,519459.08758500003,1.03891817517,5,0.9996032650310188,5,562311.0,2,0,562517.0875850001,5.0,1.0,2.0,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,226.0,0.0,trend_following,normal,,,
ashare_auto_shadow,2026-05-28,2026-05-27,206.0875850000309,569939.0,570145.0875850001,1.14029017517,5,0.9996385348405386,5,518693.99999999994,1,0,518900.087585,5.0,1.0,1.0,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,214.0,0.018691588785046728,trend_following,normal,,,
ashare_auto_shadow,2026-05-29,2026-05-28,206.0875850000309,593477.0,593683.0875850001,1.1873661751700002,5,0.9996528659998748,5,587995.0,5,0,588201.0875850001,5.0,1.0,5.0,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,282.0,0.0,trend_following,normal,,,
ashare_auto_shadow,2026-06-01,2026-05-29,206.0875850000309,535505.0,535711.0875850001,1.0714221751700002,5,0.9996153008780738,0,,0,0,,,,,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,186.0,0.06451612903225806,trend_following,block_new_positions,,,
ashare_auto_shadow,2026-06-02,2026-06-01,1.1425375001272187,543589.0,543590.1425375001,1.0871802850750003,5,0.9999978981636886,4,7777.0,4,2,540423.0875850001,5.0,1.0,3.0,,,,,,ashare_shadow,ashare_auto_shadow,,,,,,,,,,,1.0,AShareDataCenter,AUTO,ashare_shadow_fixed_source,1.0,178.0,0.11235955056179775,trend_following,normal,,,
ashare_trend_breakout_shadow,2026-03-04,2026-03-03,500000.0,0.0,500000.0,1.0,0,0.0,0,,0,0,,,,,,,,,,ashare_shadow,ashare_trend_breakout_shadow,,,,,,,,,,,1.0,AShareDataCenter,trend_breakout_v1,ashare_shadow_fixed_source,0.0,0.0,,,,,,
ashare_trend_breakout_shadow,2026-03-05,2026-03-04,500000.0,0.0,500000.0,1.0,0,0.0,0,,0,0,,,,,,,,,,ashare_shadow,ashare_trend_breakout_shadow,,,,,,,,,,,1.0,AShareDataCenter,trend_breakout_v1,ashare_shadow_fixed_source,0.0,0.0,,,,,,
ashare_trend_breakout_shadow,2026-03-06,2026-03-05,500000.0,0.0,500000.0,1.0,0,0.0,0,,0,0,,,,,,,,,,ashare_shadow,ashare_trend_breakout_shadow,,,,,,,,,,,1.0,AShareDataCenter,trend_breakout_v1,ashare_shadow_fixed_source,0.0,0.0,,,,,,
ashare_trend_breakout_shadow,2026-03-09,2026-03-06,500000.0,0.0,500000.0,1.0,0,0.0,0,,0,0,,,,,,,,,,ashare_shadow,ashare_trend_breakout_shadow,,,,,,,,,,,1.0,AShareDataCenter,trend_breakout_v1,ashare_shadow_fixed_source,0.0,0.0,,,,,,
ashare_trend_breakout_shadow,2026-03-10,2026-03-09,500000.0,0.0,500000.0,1.0,0,0.0,0,,0,0,,,,,,,,,,ashare_shadow,ashare_trend_breakout_shadow,,,,,,,,,,,1.0,AShareDataCenter,trend_breakout_v1,ashare_shadow_fixed_source,0.0,0.0,,,,,,
ashare_trend_breakout_shadow,2026-03-11,2026-03-10,500000.0,0.0,500000.0,1.0,0,0.0,0,,0,0,,,,,,,,,,ashare_shadow,ashare_trend_breakout_shadow,,,,,,,,,,,1.0,AShareDataCenter,trend_breakout_v1,ashare_shadow_fixed_source,0.0,0.0,,,,,,
ashare_trend_breakout_shadow,2026-03-12,2026-03-11,500000.0,0.0,500000.0,1.0,0,0.0,0,,0,0,,,,,,,,,,ashare_shadow,ashare_trend_breakout_shadow,,,,,,,,,,,1.0,AShareDataCenter,trend_breakout_v1,ashare_shadow_fixed_source,0.0,0.0,,,,,,
ashare_trend_breakout_shadow,2026-03-13,2026-03-12,500000.0,0.0,500000.0,1.0,0,0.0,0,,0,0,,,,,,,,,,ashare_shadow,ashare_trend_breakout_shadow,,,,,,,,,,,1.0,AShareDataCenter,trend_breakout_v1,ashare_shadow_fixed_source,0.0,0.0,,,,,,
ashare_trend_breakout_shadow,2026-03-16,2026-03-13,500000.0,0.0,500000.0,1.0,0,0.0,0,,0,0,,,,,,,,,,ashare_shadow,ashare_trend_breakout_shadow,,,,,,,,,,,1.0,AShareDataCenter,trend_breakout_v1,ashare_shadow_fixed_source,0.0,0.0,,,,,,
ashare_trend_breakout_shadow,2026-03-17,2026-03-16,500000.0,0.0,500000.0,1.0,0,0.0,0,,0,0,,,,,,,,,,ashare_shadow,ashare_trend_breakout_shadow,,,,,,,,,,,1.0,AShareDataCenter,trend_breakout_v1,ashare_shadow_fixed_source,0.0,0.0,,,,,,
ashare_trend_breakout_shadow,2026-03-18,2026-03-17,500000.0,0.0,500000.0,1.0,0,0.0,0,,0,0,,,,,,,,,,ashare_shadow,ashare_trend_breakout_shadow,,,,,,,,,,,1.0,AShareDataCenter,trend_breakout_v1,ashare_shadow_fixed_source,0.0,0.0,,,,,,
ashare_trend_breakout_shadow,2026-03-19,2026-03-18,500000.0,0.0,500000.0,1.0,0,0.0,0,,0,0,,,,,,,,,,ashare_shadow,ashare_trend_breakout_shadow,,,,,,,,,,,1.0,AShareDataCenter,trend_breakout_v1,ashare_shadow_fixed_source,0.0,0.0,,,,,,
ashare_trend_breakout_shadow,2026-03-20,2026-03-19,500000.0,0.0,500000.0,1.0,0,0.0,0,,0,0,,,,,,,,,,ashare_shadow,ashare_trend_breakout_shadow,,,,,,,,,,,1.0,AShareDataCenter,trend_breakout_v1,ashare_shadow_fixed_source,0.0,0.0,,,,,,
ashare_trend_breakout_shadow,2026-03-23,2026-03-20,500000.0,0.0,500000.0,1.0,0,0.0,0,,0,0,,,,,,,,,,ashare_shadow,ashare_trend_breakout_shadow,,,,,,,,,,,1.0,AShareDataCenter,trend_breakout_v1,ashare_shadow_fixed_source,0.0,0.0,,,,,,
ashare_trend_breakout_shadow,2026-03-24,2026-03-23,500000.0,0.0,500000.0,1.0,0,0.0,0,,0,0,,,,,,,,,,ashare_shadow,ashare_trend_breakout_shadow,,,,,,,,,,,1.0,AShareDataCenter,trend_breakout_v1,ashare_shadow_fixed_source,0.0,0.0,,,,,,
ashare_trend_breakout_shadow,2026-03-25,2026-03-24,500000.0,0.0,500000.0,1.0,0,0.0,0,,0,0,,,,,,,,,,ashare_shadow,ashare_trend_breakout_shadow,,,,,,,,,,,1.0,AShareDataCenter,trend_breakout_v1,ashare_shadow_fixed_source,0.0,0.0,,,,,,
ashare_trend_breakout_shadow,2026-03-26,2026-03-25,500000.0,0.0,500000.0,1.0,0,0.0,0,,0,0,,,,,,,,,,ashare_shadow,ashare_trend_breakout_shadow,,,,,,,,,,,1.0,AShareDataCenter,trend_breakout_v1,ashare_shadow_fixed_source,0.0,0.0,,,,,,
ashare_trend_breakout_shadow,2026-03-27,2026-03-26,500000.0,0.0,500000.0,1.0,0,0.0,0,,0,0,,,,,,,,,,ashare_shadow,ashare_trend_breakout_shadow,,,,,,,,,,,1.0,AShareDataCenter,trend_breakout_v1,ashare_shadow_fixed_source,0.0,0.0,,,,,,
ashare_trend_breakout_shadow,2026-03-30,2026-03-27,500000.0,0.0,500000.0,1.0,0,0.0,0,,0,0,,,,,,,,,,ashare_shadow,ashare_trend_breakout_shadow,,,,,,,,,,,1.0,AShareDataCenter,trend_breakout_v1,ashare_shadow_fixed_source,0.0,0.0,,,,,,
ashare_trend_breakout_shadow,2026-03-31,2026-03-30,500000.0,0.0,500000.0,1.0,0,0.0,0,,0,0,,,,,,,,,,ashare_shadow,ashare_trend_breakout_shadow,,,,,,,,,,,1.0,AShareDataCenter,trend_breakout_v1,ashare_shadow_fixed_source,0.0,0.0,,,,,,
ashare_trend_breakout_shadow,2026-04-01,2026-03-31,500000.0,0.0,500000.0,1.0,0,0.0,0,,0,0,,,,,,,,,,ashare_shadow,ashare_trend_breakout_shadow,,,,,,,,,,,1.0,AShareDataCenter,trend_breakout_v1,ashare_shadow_fixed_source,0.0,0.0,,,,,,
ashare_trend_breakout_shadow,2026-04-02,2026-04-01,500000.0,0.0,500000.0,1.0,0,0.0,0,,0,0,,,,,,,,,,ashare_shadow,ashare_trend_breakout_shadow,,,,,,,,,,,1.0,AShareDataCenter,trend_breakout_v1,ashare_shadow_fixed_source,0.0,0.0,,,,,,
ashare_trend_breakout_shadow,2026-04-03,2026-04-02,500000.0,0.0,500000.0,1.0,0,0.0,0,,0,0,,,,,,,,,,ashare_shadow,ashare_trend_breakout_shadow,,,,,,,,,,,1.0,AShareDataCenter,trend_breakout_v1,ashare_shadow_fixed_source,0.0,0.0,,,,,,
ashare_trend_breakout_shadow,2026-04-07,2026-04-03,500000.0,0.0,500000.0,1.0,0,0.0,0,,0,0,,,,,,,,,,ashare_shadow,ashare_trend_breakout_shadow,,,,,,,,,,,1.0,AShareDataCenter,trend_breakout_v1,ashare_shadow_fixed_source,0.0,0.0,,,,,,
ashare_trend_breakout_shadow,2026-04-08,2026-04-07,500000.0,0.0,500000.0,1.0,0,0.0,0,,0,0,,,,,,,,,,ashare_shadow,ashare_trend_breakout_shadow,,,,,,,,,,,1.0,AShareDataCenter,trend_breakout_v1,ashare_shadow_fixed_source,0.0,0.0,,,,,,
