strategy,trade_date,last_signal_date,cash,market_value,total_equity,nav,position_count,gross_exposure,locked_count,buffer_kept_count,band_reweight_count,locked_value,candidate_count,executed,equity_before,max_total_positions,position_ratio,position_cap_skipped,cash_residual_ratio,intentional_cash_ratio,planned_cash_buffer_ratio,unexpected_cash_residual_ratio,planned_vs_filled_notional_gap,planned_vs_filled_share_gap,buy_order_shortfall_ratio,t1_not_tradable_reject_count,limit_block_reject_count,corporate_action_status,ledger_eod_equity,ledger_reconciliation_error_bps,ledger_event_count
vls_mom_contrarian_v1,2022-10-10,2022-09-30,9562.583035330186,680647.44,690210.0230353301,1.3804200460706602,10,0.986145401086358,10,3,0,689749.75,10,0,699312.3330353302,10,1.0,4,0.013674628595052857,0.0,0.0,0.013674628595052857,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,690210.0230353301,0.0,200
vls_mom_contrarian_v1,2022-10-11,2022-10-10,9562.583035330186,685988.65,695551.2330353302,1.3911024660706603,10,0.9862517919871987,10,3,0,680647.4400000001,10,0,690210.0230353301,10,1.0,3,0.013845913748029993,0.0,0.0,0.013845913748029993,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,695551.2330353302,0.0,200
vls_mom_contrarian_v1,2022-10-12,2022-10-11,6199.88631060021,711965.2999999999,718165.1863106001,1.4363303726212002,10,0.9913670469847604,9,4,0,610686.1900000001,10,2,695551.2330353302,10,1.0,2,0.00894546894184261,0.0,0.0,0.00894546894184261,7845.639780000027,0,0.0927045624933065,0,0,NO_ACTION_CONFIRMED,718165.1863106001,0.0,204
vls_mom_contrarian_v1,2022-10-13,2022-10-12,6199.88631060021,719750.51,725950.3963106002,1.4519007926212004,10,0.9914596281755488,10,5,0,711965.3,10,0,718165.1863106001,10,1.0,3,0.008612019828029806,0.0,0.0,0.008612019828029806,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,725950.3963106002,0.0,204
vls_mom_contrarian_v1,2022-10-14,2022-10-13,9894.415115980242,724625.86,734520.2751159802,1.4690405502319603,10,0.9865294186543484,9,5,0,620786.6700000002,10,2,725950.3963106002,10,1.0,3,0.01358172542323358,0.0,0.0,0.01358172542323358,9255.070000000007,0,0.08875210970464141,0,0,NO_ACTION_CONFIRMED,734520.2751159802,0.0,208
vls_mom_contrarian_v1,2022-10-17,2022-10-14,9894.415115980242,738078.96,747973.3751159802,1.4959467502319603,10,0.9867717014466645,10,5,0,724625.86,10,0,734520.2751159802,10,1.0,4,0.013498583379310253,0.0,0.0,0.013498583379310253,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,747973.3751159802,0.0,208
vls_mom_contrarian_v1,2022-10-18,2022-10-17,9894.415115980242,749243.15,759137.5651159802,1.5182751302319604,10,0.9869662422587815,10,5,0,738078.9600000001,10,0,747973.3751159802,10,1.0,6,0.01317424278155088,0.0,0.0,0.01317424278155088,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,759137.5651159802,0.0,208
vls_mom_contrarian_v1,2022-10-19,2022-10-18,11703.486754900237,742306.47,754009.9567549002,1.5080199135098002,10,0.9844783392446573,9,4,0,649630.0,10,2,759137.5651159802,10,1.0,5,0.015425132004017631,0.0,0.0,0.015425132004017631,10251.22500000002,0,0.09394020618556718,0,0,NO_ACTION_CONFIRMED,754009.9567549002,0.0,212
vls_mom_contrarian_v1,2022-10-20,2022-10-19,11703.486754900237,739878.99,751582.4767549002,1.5031649535098004,10,0.9844282069940851,10,4,0,742306.47,10,0,754009.9567549002,10,1.0,5,0.015574688979214235,0.0,0.0,0.015574688979214235,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,751582.4767549002,0.0,212
vls_mom_contrarian_v1,2022-10-21,2022-10-20,11703.486754900237,739102.24,750805.7267549002,1.5016114535098004,10,0.9844120971140105,10,4,0,739878.99,10,0,751582.4767549002,10,1.0,5,0.015556041629097806,0.0,0.0,0.015556041629097806,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,750805.7267549002,0.0,212
vls_mom_contrarian_v1,2022-10-24,2022-10-21,6497.802723362744,735257.18,741754.9827233627,1.4835099654467254,10,0.9912399608028167,9,5,0,680741.2400000001,10,2,750805.7267549002,10,1.0,4,0.008631671654013566,0.0,0.0,0.008631671654013566,6289.7917500000185,0,0.09000000000000025,0,0,NO_ACTION_CONFIRMED,741754.9827233627,0.0,216
vls_mom_contrarian_v1,2022-10-25,2022-10-24,6497.802723362744,733160.56,739658.3627233627,1.4793167254467254,10,0.9912151297804053,10,5,0,735257.1799999999,10,0,741754.9827233627,10,1.0,5,0.00878300225709391,0.0,0.0,0.00878300225709391,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,739658.3627233627,0.0,216
vls_mom_contrarian_v1,2022-10-26,2022-10-25,6497.802723362744,743910.36,750408.1627233627,1.5008163254467253,10,0.9913409754235868,10,5,0,733160.56,10,0,739658.3627233627,10,1.0,4,0.0087399994880133,0.0,0.0,0.0087399994880133,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,750408.1627233627,0.0,216
vls_mom_contrarian_v1,2022-10-27,2022-10-26,7513.79602786024,736716.82,744230.6160278602,1.4884612320557205,10,0.9899039412434237,9,4,0,670893.51,10,2,750408.1627233627,10,1.0,4,0.010037685850822275,0.0,0.0,0.010037685850822275,7339.812480000022,0,0.0927223065250382,0,0,NO_ACTION_CONFIRMED,744230.6160278602,0.0,220
vls_mom_contrarian_v1,2022-10-28,2022-10-27,7513.79602786024,705653.71,713167.5060278602,1.4263350120557203,10,0.9894641918422364,10,4,0,736716.8200000001,10,0,744230.6160278602,10,1.0,3,0.01009902225394194,0.0,0.0,0.01009902225394194,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,713167.5060278602,0.0,220
vls_mom_contrarian_v1,2022-10-31,2022-10-28,7513.79602786024,709375.51,716889.3060278603,1.4337786120557205,10,0.9895188895068157,10,4,0,705653.71,10,0,713167.5060278602,10,1.0,2,0.010641869545566288,0.0,0.0,0.010641869545566288,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,716889.3060278603,0.0,220
vls_mom_contrarian_v1,2022-11-01,2022-10-31,9796.808590915258,722084.39,731881.1985909153,1.4637623971818305,10,0.9866142092326228,9,4,0,615243.47,10,2,716889.3060278603,10,1.0,2,0.013606163858588871,0.0,0.0,0.013606163858588871,9096.068400000033,0,0.08959878250591048,0,0,NO_ACTION_CONFIRMED,731881.1985909153,0.0,224
vls_mom_contrarian_v1,2022-11-02,2022-11-01,9796.808590915258,728248.1,738044.9085909153,1.4760898171818306,10,0.986725999357384,10,4,0,722084.3900000001,10,0,731881.1985909153,10,1.0,2,0.013375737780505747,0.0,0.0,0.013375737780505747,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,738044.9085909153,0.0,224
vls_mom_contrarian_v1,2022-11-03,2022-11-02,9796.808590915258,728548.9,738345.7085909153,1.4766914171818306,10,0.9867314071485404,10,4,0,728248.1,10,0,738044.9085909153,10,1.0,2,0.013329811769227935,0.0,0.0,0.013329811769227935,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,738345.7085909153,0.0,224
vls_mom_contrarian_v1,2022-11-04,2022-11-03,9796.808590915258,746532.93,756329.7385909153,1.5126594771818307,10,0.9870469081261206,10,4,0,728548.9,10,0,738345.7085909153,10,1.0,2,0.01325742196984089,0.0,0.0,0.01325742196984089,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,756329.7385909153,0.0,224
vls_mom_contrarian_v1,2022-11-07,2022-11-04,10322.956590250265,759364.97,769687.9265902502,1.5393758531805004,10,0.9865881271699539,9,3,0,640948.37,10,2,756329.7385909153,10,1.0,1,0.01370318336385227,0.0,0.0,0.01370318336385227,11018.390700000018,0,0.0971382412060303,0,0,NO_ACTION_CONFIRMED,769687.9265902502,0.0,228
vls_mom_contrarian_v1,2022-11-08,2022-11-07,6197.442630550278,770416.63,776614.0726305502,1.5532281452611005,10,0.992019919740112,9,2,0,702493.0499999999,10,2,769687.9265902502,10,1.0,0,0.008043146457926269,0.0,0.0,0.008043146457926269,6204.172480000016,0,0.09252158941110027,0,0,NO_ACTION_CONFIRMED,776614.0726305502,0.0,232
vls_mom_contrarian_v1,2022-11-09,2022-11-08,6197.442630550278,768275.97,774473.4126305502,1.5489468252611005,10,0.9919978626386925,10,3,0,770416.63,10,0,776614.0726305502,10,1.0,1,0.007983907346329725,0.0,0.0,0.007983907346329725,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,774473.4126305502,0.0,232
vls_mom_contrarian_v1,2022-11-10,2022-11-09,6197.442630550278,771571.16,777768.6026305503,1.5555372052611005,10,0.9920317654767891,10,3,0,768275.97,10,0,774473.4126305502,10,1.0,0,0.008041948814705721,0.0,0.0,0.008041948814705721,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,777768.6026305503,0.0,232
vls_mom_contrarian_v1,2022-11-11,2022-11-10,6197.442630550278,789211.01,795408.4526305503,1.5908169052611005,10,0.9922084777826358,10,4,0,771571.16,10,0,777768.6026305503,10,1.0,1,0.007866109728491087,0.0,0.0,0.007866109728491087,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,795408.4526305503,0.0,232
vls_mom_contrarian_v1,2022-11-14,2022-11-11,6197.442630550278,806447.2,812644.6426305502,1.6252892852611003,10,0.992373735941347,10,4,0,789211.0100000001,10,0,795408.4526305503,10,1.0,2,0.007682419307466765,0.0,0.0,0.007682419307466765,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,812644.6426305502,0.0,232
vls_mom_contrarian_v1,2022-11-15,2022-11-14,6197.442630550278,808007.5,814204.9426305502,1.6284098852611004,10,0.9923883505170978,10,4,0,806447.2,10,0,812644.6426305502,10,1.0,2,0.007658872229615338,0.0,0.0,0.007658872229615338,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,814204.9426305502,0.0,232
vls_mom_contrarian_v1,2022-11-16,2022-11-15,6197.442630550278,803122.9299999999,809320.3726305502,1.6186407452611002,10,0.9923424111882831,10,5,0,808007.4999999999,10,0,814204.9426305502,10,1.0,2,0.007628140387988317,0.0,0.0,0.007628140387988317,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,809320.3726305502,0.0,232
vls_mom_contrarian_v1,2022-11-17,2022-11-16,6197.442630550278,808472.74,814670.1826305502,1.6293403652611005,10,0.9923926973606192,10,5,0,803122.9299999999,10,0,809320.3726305502,10,1.0,2,0.0076553940305931776,0.0,0.0,0.0076553940305931776,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,814670.1826305502,0.0,232
vls_mom_contrarian_v1,2022-11-18,2022-11-17,6197.442630550278,796272.53,802469.9726305503,1.6049399452611006,10,0.9922770410832512,10,5,0,808472.74,10,0,814670.1826305502,10,1.0,2,0.007609507861505509,0.0,0.0,0.007609507861505509,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,802469.9726305503,0.0,232
vls_mom_contrarian_v1,2022-11-21,2022-11-18,7112.783894310298,791361.77,798474.5538943103,1.5969491077886204,10,0.9910920343552342,9,5,0,722446.8,10,2,802469.9726305503,10,1.0,1,0.008873171701832628,0.0,0.0,0.008873171701832628,6964.995950000011,0,0.08739926428975679,0,0,NO_ACTION_CONFIRMED,798474.5538943103,0.0,236
vls_mom_contrarian_v1,2022-11-22,2022-11-21,7112.783894310298,789231.27,796344.0538943103,1.5926881077886206,10,0.9910682024188828,10,5,0,791361.7700000001,10,0,798474.5538943103,10,1.0,1,0.008866089055488253,0.0,0.0,0.008866089055488253,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,796344.0538943103,0.0,236
vls_mom_contrarian_v1,2022-11-23,2022-11-22,7112.783894310298,796472.79,803585.5738943103,1.6071711477886206,10,0.9911486914083829,10,5,0,789231.27,10,0,796344.0538943103,10,1.0,1,0.008883788397934458,0.0,0.0,0.008883788397934458,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,803585.5738943103,0.0,236
vls_mom_contrarian_v1,2022-11-24,2022-11-23,12580.182654402786,806789.88,819370.0626544028,1.6387401253088056,10,0.9846465190421426,9,5,0,691202.79,10,2,803585.5738943103,10,1.0,2,0.015523133369319174,0.0,0.0,0.015523133369319174,9271.227790000019,0,0.08278099181549074,0,0,NO_ACTION_CONFIRMED,819370.0626544028,0.0,240
vls_mom_contrarian_v1,2022-11-25,2022-11-24,12580.182654402786,818411.09,830991.2726544028,1.6619825453088055,10,0.9848612337236486,10,5,0,806789.8799999999,10,0,819370.0626544028,10,1.0,4,0.015366298989874036,0.0,0.0,0.015366298989874036,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,830991.2726544028,0.0,240
vls_mom_contrarian_v1,2022-11-28,2022-11-25,7333.501799217782,822647.54,829981.0417992178,1.6599620835984357,10,0.991164253844497,9,4,0,760043.0,10,2,830991.2726544028,10,1.0,3,0.008916703074157347,0.0,0.0,0.008916703074157347,7199.049329999994,0,0.1018770095505751,0,0,NO_ACTION_CONFIRMED,829981.0417992178,0.0,244
vls_mom_contrarian_v1,2022-11-29,2022-11-28,7333.501799217782,848978.5700000001,856312.0717992178,1.7126241435984357,10,0.991435947196436,10,5,0,822647.5399999999,10,0,829981.0417992178,10,1.0,4,0.008652361012835685,0.0,0.0,0.008652361012835685,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,856312.0717992178,0.0,244
vls_mom_contrarian_v1,2022-11-30,2022-11-29,7333.501799217782,846739.52,854073.0217992178,1.7081460435984357,10,0.9914134955536135,10,5,0,848978.57,10,0,856312.0717992178,10,1.0,5,0.008480441954663997,0.0,0.0,0.008480441954663997,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,854073.0217992178,0.0,244
vls_mom_contrarian_v1,2022-12-01,2022-11-30,7333.501799217782,853228.06,860561.5617992178,1.7211231235984357,10,0.9914782368574709,10,5,0,846739.52,10,0,854073.0217992178,10,1.0,5,0.008546757117841326,0.0,0.0,0.008546757117841326,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,860561.5617992178,0.0,244
vls_mom_contrarian_v1,2022-12-02,2022-12-01,7333.501799217782,851561.57,858895.0717992177,1.7177901435984355,10,0.9914617023196378,10,5,0,853228.06,10,0,860561.5617992178,10,1.0,5,0.00856420572293745,0.0,0.0,0.00856420572293745,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,858895.0717992177,0.0,244
vls_mom_contrarian_v1,2022-12-05,2022-12-02,23715.61230450282,846698.91,870414.5223045029,1.7408290446090058,10,0.972753657370383,9,5,0,718788.6199999999,10,2,858895.0717992177,10,1.0,5,0.02748685650605127,0.0,0.0,0.02748685650605127,11533.916730000012,0,0.08978326013513523,0,0,NO_ACTION_CONFIRMED,870414.5223045029,0.0,248
vls_mom_contrarian_v1,2022-12-06,2022-12-05,23715.61230450282,838667.14,862382.7523045029,1.7247655046090058,10,0.9724998995618491,10,6,0,846698.91,10,0,870414.5223045029,10,1.0,5,0.02728373897155645,0.0,0.0,0.02728373897155645,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,862382.7523045029,0.0,248
vls_mom_contrarian_v1,2022-12-07,2022-12-06,23715.61230450282,842591.11,866306.7223045029,1.7326134446090058,10,0.9726244623366007,10,6,0,838667.1400000001,10,0,862382.7523045029,10,1.0,5,0.027470201787310862,0.0,0.0,0.027470201787310862,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,866306.7223045029,0.0,248
vls_mom_contrarian_v1,2022-12-08,2022-12-07,23715.61230450282,840440.66,864156.2723045029,1.7283125446090057,10,0.9725563384024757,10,6,0,842591.11,10,0,866306.7223045029,10,1.0,4,0.02735588061210016,0.0,0.0,0.02735588061210016,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,864156.2723045029,0.0,248
vls_mom_contrarian_v1,2022-12-09,2022-12-08,23715.61230450282,837723.13,861438.7423045029,1.7228774846090058,10,0.9724697635016283,10,6,0,840440.66,10,0,864156.2723045029,10,1.0,5,0.02738661393428236,0.0,0.0,0.02738661393428236,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,861438.7423045029,0.0,248
vls_mom_contrarian_v1,2022-12-12,2022-12-09,23715.61230450282,829608.94,853324.5523045028,1.7066491046090055,10,0.9722079808433308,10,6,0,837723.1300000001,10,0,861438.7423045029,10,1.0,5,0.027596053040010636,0.0,0.0,0.027596053040010636,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,853324.5523045028,0.0,248
vls_mom_contrarian_v1,2022-12-13,2022-12-12,23715.61230450282,845223.53,868939.1423045029,1.7378782846090057,10,0.9727073955471646,10,6,0,829608.9400000001,10,0,853324.5523045028,10,1.0,4,0.02776828646440486,0.0,0.0,0.02776828646440486,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,868939.1423045029,0.0,248
vls_mom_contrarian_v1,2022-12-14,2022-12-13,23715.61230450282,840005.18,863720.7923045029,1.7274415846090059,10,0.9725425015632344,10,6,0,845223.53,10,0,868939.1423045029,10,1.0,5,0.027437509912099037,0.0,0.0,0.027437509912099037,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,863720.7923045029,0.0,248
vls_mom_contrarian_v1,2022-12-15,2022-12-14,23715.61230450282,838273.77,861989.3823045029,1.7239787646090057,10,0.9724873498544728,10,6,0,840005.18,10,0,863720.7923045029,10,1.0,6,0.027346097669602613,0.0,0.0,0.027346097669602613,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,861989.3823045029,0.0,248
vls_mom_contrarian_v1,2022-12-16,2022-12-15,23715.61230450282,852169.65,875885.2623045029,1.7517705246090058,10,0.9729238368024303,10,6,0,838273.77,10,0,861989.3823045029,10,1.0,6,0.027559102512151334,0.0,0.0,0.027559102512151334,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,875885.2623045029,0.0,248
vls_mom_contrarian_v1,2022-12-19,2022-12-16,18197.1977671504,834787.86,852985.0577671503,1.7059701155343008,10,0.978666451889808,8,5,0,648364.0499999999,10,4,875885.2623045029,10,1.0,5,0.020849514844389835,0.0,0.0,0.020849514844389835,20961.78707000005,0,0.092349780775201,0,0,NO_ACTION_CONFIRMED,852985.0577671503,0.0,256
vls_mom_contrarian_v1,2022-12-20,2022-12-19,18197.1977671504,839512.1799999999,857709.3777671503,1.7154187555343006,10,0.9787839584842566,10,5,0,834787.8600000001,10,0,852985.0577671503,10,1.0,5,0.021308578914538776,0.0,0.0,0.021308578914538776,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,857709.3777671503,0.0,256
vls_mom_contrarian_v1,2022-12-21,2022-12-20,18197.1977671504,833205.19,851402.3877671503,1.7028047755343005,10,0.9786267950047997,10,5,0,839512.1799999999,10,0,857709.3777671503,10,1.0,4,0.021164016406785984,0.0,0.0,0.021164016406785984,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,851402.3877671503,0.0,256
vls_mom_contrarian_v1,2022-12-22,2022-12-21,18197.1977671504,831565.49,849762.6877671503,1.6995253755343007,10,0.9785855533208152,10,6,0,833205.19,10,0,851402.3877671503,10,1.0,5,0.02131960364544256,0.0,0.0,0.02131960364544256,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,849762.6877671503,0.0,256
vls_mom_contrarian_v1,2022-12-23,2022-12-22,32638.321202997904,828564.1799999999,861202.5012029979,1.7224050024059958,10,0.9621014556304631,9,5,0,713186.2199999999,10,2,849762.6877671503,10,1.0,4,0.037899933266912565,0.0,0.0,0.037899933266912565,11892.361360000039,0,0.09332141672107663,0,0,NO_ACTION_CONFIRMED,861202.5012029979,0.0,260
vls_mom_contrarian_v1,2022-12-26,2022-12-23,9708.43926397791,872776.79,882485.229263978,1.764970458527956,10,0.9889987515461589,9,5,0,758806.78,10,2,861202.5012029979,10,1.0,5,0.011250966985154449,0.0,0.0,0.011250966985154449,9336.132190000018,0,0.09149612579763007,0,0,NO_ACTION_CONFIRMED,882485.229263978,0.0,264
vls_mom_contrarian_v1,2022-12-27,2022-12-26,8834.615633455425,875256.04,884090.6556334555,1.768181311266911,10,0.9900071156988698,9,4,0,766261.1900000001,10,2,882485.229263978,10,1.0,3,0.010007197427353419,0.0,0.0,0.010007197427353419,9420.862770000007,0,0.08161254716981138,0,0,NO_ACTION_CONFIRMED,884090.6556334555,0.0,268
vls_mom_contrarian_v1,2022-12-28,2022-12-27,8834.615633455425,861109.93,869944.5456334555,1.739889091266911,10,0.9898446220764308,10,4,0,875256.0400000002,10,0,884090.6556334555,10,1.0,4,0.010011409284352188,0.0,0.0,0.010011409284352188,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,869944.5456334555,0.0,268
vls_mom_contrarian_v1,2022-12-29,2022-12-28,8834.615633455425,849359.53,858194.1456334555,1.716388291266911,10,0.9897055745737645,10,4,0,861109.9299999999,10,0,869944.5456334555,10,1.0,5,0.010166400523441617,0.0,0.0,0.010166400523441617,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,858194.1456334555,0.0,268
vls_mom_contrarian_v1,2022-12-30,2022-12-29,8834.615633455425,862670.18,871504.7956334555,1.743009591266911,10,0.9898628031908487,10,4,0,849359.53,10,0,858194.1456334555,10,1.0,4,0.010224944535917784,0.0,0.0,0.010224944535917784,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,871504.7956334555,0.0,268
vls_mom_contrarian_v1,2023-01-03,2022-12-30,8834.615633455425,880157.78,888992.3956334555,1.777984791266911,10,0.9900622146186523,10,5,0,862670.1799999999,10,0,871504.7956334555,10,1.0,4,0.01011697191530286,0.0,0.0,0.01011697191530286,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,888992.3956334555,0.0,268
vls_mom_contrarian_v1,2023-01-04,2023-01-03,8834.615633455425,887923.25,896757.8656334555,1.793515731266911,10,0.9901482708186621,10,5,0,880157.7800000001,10,0,888992.3956334555,10,1.0,4,0.009951785278589103,0.0,0.0,0.009951785278589103,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,896757.8656334555,0.0,268
vls_mom_contrarian_v1,2023-01-05,2023-01-04,8834.615633455425,915962.34,924796.9556334554,1.8495939112669109,10,0.9904469672184376,10,5,0,887923.2499999999,10,0,896757.8656334555,10,1.0,6,0.009850078380897138,0.0,0.0,0.009850078380897138,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,924796.9556334554,0.0,268
vls_mom_contrarian_v1,2023-01-06,2023-01-05,8834.615633455425,942318.27,951152.8856334555,1.902305771266911,10,0.9907116765696697,10,5,0,915962.3400000001,10,0,924796.9556334554,10,1.0,5,0.009350084129317092,0.0,0.0,0.009350084129317092,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,951152.8856334555,0.0,268
vls_mom_contrarian_v1,2023-01-09,2023-01-06,8834.615633455425,981458.02,990292.6356334555,1.980585271266911,10,0.991078782861185,10,5,0,942318.2699999999,10,0,951152.8856334555,10,1.0,5,0.009074510149348671,0.0,0.0,0.009074510149348671,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,990292.6356334555,0.0,268
vls_mom_contrarian_v1,2023-01-10,2023-01-09,8834.615633455425,1003722.93,1012557.5456334555,2.025115091266911,10,0.9912749495852816,10,5,0,981458.02,10,0,990292.6356334555,10,1.0,7,0.00880749931915992,0.0,0.0,0.00880749931915992,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,1012557.5456334555,0.0,268
vls_mom_contrarian_v1,2023-01-11,2023-01-10,8834.615633455425,1019058.9,1027893.5156334555,2.055787031266911,10,0.9914051256291747,10,5,0,1003722.9299999999,10,0,1012557.5456334555,10,1.0,7,0.008551259593672231,0.0,0.0,0.008551259593672231,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,1027893.5156334555,0.0,268
vls_mom_contrarian_v1,2023-01-12,2023-01-11,8834.615633455425,1049769.17,1058603.7856334553,2.1172075712669107,10,0.9916544643488415,10,5,0,1019058.9,10,0,1027893.5156334555,10,1.0,6,0.008570153752702684,0.0,0.0,0.008570153752702684,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,1058603.7856334553,0.0,268
vls_mom_contrarian_v1,2023-01-13,2023-01-12,8834.615633455425,1070595.46,1079430.0756334553,2.1588601512669108,10,0.9918154813054743,10,5,0,1049769.17,10,0,1058603.7856334553,10,1.0,7,0.008211171395988091,0.0,0.0,0.008211171395988091,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,1079430.0756334553,0.0,268
vls_mom_contrarian_v1,2023-01-16,2023-01-13,8834.615633455425,1081044.54,1089879.1556334554,2.1797583112669106,10,0.9918939493541186,10,5,0,1070595.46,10,0,1079430.0756334553,10,1.0,7,0.008038421585808322,0.0,0.0,0.008038421585808322,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,1089879.1556334554,0.0,268
vls_mom_contrarian_v1,2023-01-17,2023-01-16,42162.96966083301,1070615.88,1112778.849660833,2.2255576993216657,10,0.9621101985595035,8,5,0,762664.7099999998,10,4,1089879.1556334554,10,1.0,5,0.03780816747542256,0.0,0.0,0.03780816747542256,28111.36750000011,0,0.08600369568447078,0,0,NO_ACTION_CONFIRMED,1112778.849660833,0.0,276
vls_mom_contrarian_v1,2023-01-18,2023-01-17,14164.690765638064,1091127.81,1105292.5007656382,2.2105850015312765,10,0.9871846676279571,8,3,0,910119.3700000001,10,4,1112778.849660833,10,1.0,3,0.012764968898228748,0.0,0.0,0.012764968898228748,17570.038200000068,0,0.08684650807731352,0,0,NO_ACTION_CONFIRMED,1105292.5007656382,0.0,284
vls_mom_contrarian_v1,2023-01-19,2023-01-18,14164.690765638064,1069022.1400000001,1083186.8307656383,2.1663736615312765,10,0.9869231324058603,10,3,0,1091127.81,10,0,1105292.5007656382,10,1.0,3,0.012943553585090339,0.0,0.0,0.012943553585090339,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,1083186.8307656383,0.0,284
vls_mom_contrarian_v1,2023-01-20,2023-01-19,14164.690765638064,1071313.21,1085477.900765638,2.170955801531276,10,0.9869507331695586,10,3,0,1069022.14,10,0,1083186.8307656383,10,1.0,4,0.013128827329587839,0.0,0.0,0.013128827329587839,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,1085477.900765638,0.0,284
vls_mom_contrarian_v1,2023-01-30,2023-01-20,21242.84039145807,1085210.93,1106453.770391458,2.2129075407829157,10,0.980800968861137,9,3,0,920413.89,10,2,1085477.900765638,10,1.0,3,0.01937523299968865,0.0,0.0,0.01937523299968865,14359.485000000015,0,0.08862676056338037,0,0,NO_ACTION_CONFIRMED,1106453.770391458,0.0,288
vls_mom_contrarian_v1,2023-01-31,2023-01-30,21242.84039145807,1096764.69,1118007.530391458,2.236015060782916,10,0.9809993762886194,10,4,0,1085210.9300000002,10,0,1106453.770391458,10,1.0,3,0.0193079657713175,0.0,0.0,0.0193079657713175,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,1118007.530391458,0.0,288
vls_mom_contrarian_v1,2023-02-01,2023-01-31,12399.685616388073,1124429.1199999999,1136828.8056163879,2.2736576112327755,10,0.9890927415322971,9,4,0,975977.7599999998,10,2,1118007.530391458,10,1.0,2,0.011071657903351035,0.0,0.0,0.011071657903351035,12588.75420000004,0,0.08890147160266754,0,0,NO_ACTION_CONFIRMED,1136828.8056163879,0.0,292
vls_mom_contrarian_v1,2023-02-02,2023-02-01,12399.685616388073,1126881.73,1139281.415616388,2.278562831232776,10,0.9891162223429412,10,4,0,1124429.1199999999,10,0,1136828.8056163879,10,1.0,3,0.010895734086445716,0.0,0.0,0.010895734086445716,0.0,0,0.0,0,0,NO_ACTION_CONFIRMED,1139281.415616388,0.0,292
