sample_split,event_date,event_date_key,event_uid,symbol,ts_code,name,event_seq_for_symbol,buy_signal_description,sell_signal_description,total_b_points,total_s_points,buy_points_count,sell_points_count,process_time,score,base_score,penalty,s_trend,s_breakout,s_volume,s_rs,s_contraction,s_liquidity,opt_score,claude_score,bs_score,bs_entry_score,close_price,buy_point_close,price_change_ratio,is_limit_up,pool_type,is_self_selected,ret_1,max_ret_1,mdd_1,hit_1_5pct,hit_1_10pct,days_to_10pct_within_1,ret_3,max_ret_3,mdd_3,hit_3_5pct,hit_3_10pct,days_to_10pct_within_3,ret_5,max_ret_5,mdd_5,hit_5_5pct,hit_5_10pct,days_to_10pct_within_5,ret_10,max_ret_10,mdd_10,hit_10_5pct,hit_10_10pct,days_to_10pct_within_10,ret_20,max_ret_20,mdd_20,hit_20_5pct,hit_20_10pct,days_to_10pct_within_20
validation,2026-04-14,20260414,20260414_002185_02,002185,002185.SZ,华天科技,2,当天出现买点,当天无卖点,2,2,1,0,2026-04-14 16:11:14,39.31,39.31,0.0,0.0,47.69,76.67,20.37,59.11,28.0,8.725,52.803,58.21,75.0,12.69,12.69,0.0,0,,1,-0.018125,0.0,-0.018125,0.0,0.0,,0.00394,0.00394,-0.018125,0.0,0.0,,-0.011032,0.005516,-0.018125,0.0,0.0,,-0.003152,0.01576,-0.018913,0.0,0.0,,,,,,,
validation,2026-04-14,20260414,20260414_002292_02,002292,002292.SZ,奥飞娱乐,2,当天出现买点,当天无卖点,2,2,1,0,2026-04-14 16:13:49,30.65,30.65,0.0,0.0,47.69,30.68,37.12,18.06,17.79,5.525,40.852,46.84,75.0,7.88,7.88,0.0,0,,1,-0.010152,0.0,-0.010152,0.0,0.0,,0.011421,0.011421,-0.010152,0.0,0.0,,0.031726,0.040609,-0.010152,0.0,0.0,,0.025381,0.043147,-0.010152,0.0,0.0,,,,,,,
validation,2026-04-14,20260414,20260414_002347_02,002347,002347.SZ,泰尔股份,2,当天出现买点,当天无卖点,1,1,1,0,2026-04-14 16:10:35,36.96,36.96,0.0,0.0,47.69,70.11,43.8,13.69,16.24,7.5,35.3916,53.35,75.0,8.39,8.39,0.0,0,,1,-0.017878,0.0,-0.017878,0.0,0.0,,-0.010727,0.0,-0.017878,0.0,0.0,,-0.013111,0.0,-0.017878,0.0,0.0,,-0.081049,0.0,-0.081049,0.0,0.0,,,,,,,
validation,2026-04-14,20260414,20260414_002654_04,002654,002654.SZ,万润科技,4,当天出现买点,当天无卖点,3,4,1,0,2026-04-14 16:12:21,44.95,44.95,0.0,0.0,47.69,83.51,19.93,93.63,26.6,7.475,41.3781,52.39,75.0,14.52,14.52,0.0,0,,1,0.011708,0.011708,0.0,0.0,0.0,,0.053719,0.053719,0.0,1.0,0.0,,0.068182,0.097796,0.0,1.0,0.0,,-0.030303,0.097796,-0.030303,1.0,0.0,,,,,,,
validation,2026-04-14,20260414,20260414_002660_03,002660,002660.SZ,茂硕电源,3,当天出现买点,当天无卖点,2,2,1,0,2026-04-14 16:14:37,37.65,37.65,0.0,0.0,47.69,30.68,34.72,92.3,5.4,5.6,33.6001,45.94,75.0,8.64,8.64,0.0,0,,1,-0.013889,0.0,-0.013889,0.0,0.0,,-0.001157,0.0,-0.013889,0.0,0.0,,0.013889,0.015046,-0.013889,0.0,0.0,,0.016204,0.021991,-0.016204,0.0,0.0,,,,,,,
validation,2026-04-14,20260414,20260414_002812_03,002812,002812.SZ,恩捷股份,3,当天出现买点,当天无卖点,4,4,1,0,2026-04-14 16:12:12,41.18,41.18,0.0,0.0,47.69,80.05,69.62,29.67,29.24,6.725,50.8818,59.4,75.0,70.7,70.7,0.0,0,,1,0.000849,0.000849,0.0,0.0,0.0,,0.01372,0.01372,0.0,0.0,0.0,,0.072702,0.072702,0.0,1.0,0.0,,0.110467,0.143564,-0.007638,1.0,1.0,9.0,,,,,,
validation,2026-04-14,20260414,20260414_002985_01,002985,002985.SZ,北摩高科,1,当天出现买点,当天无卖点,1,1,1,0,2026-04-14 16:10:57,45.66,45.66,0.0,0.0,47.69,90.76,48.08,64.29,20.01,6.9,53.8259,58.1,75.0,37.0,37.0,0.0,0,,1,0.005134,0.005134,0.0,0.0,0.0,,-0.000541,0.005134,-0.003784,0.0,0.0,,0.044758,0.044758,-0.003784,0.0,0.0,,-0.056782,0.083274,-0.056782,1.0,0.0,,,,,,,
validation,2026-04-14,20260414,20260414_300221_02,300221,300221.SZ,银禧科技,2,当天出现买点,当天无卖点,2,2,1,0,2026-04-14 16:13:21,42.3,42.3,0.0,0.0,47.69,97.71,68.06,49.45,16.94,7.8,54.1569,63.38,75.0,10.47,10.47,0.0,0,,1,-0.014327,0.0,-0.014327,0.0,0.0,,0.083095,0.083095,-0.014327,1.0,0.0,,0.088825,0.088825,-0.014327,1.0,0.0,,0.04298,0.104107,-0.014327,1.0,1.0,6.0,,,,,,
validation,2026-04-14,20260414,20260414_300339_02,300339,300339.SZ,润和软件,2,当天出现买点,当天无卖点,2,2,1,0,2026-04-14 16:11:33,29.03,29.03,0.0,0.0,47.69,30.68,21.03,10.78,26.2,7.025,35.689,47.39,75.0,40.88,40.88,0.0,0,,1,-0.015166,0.0,-0.015166,0.0,0.0,,-0.002691,0.0,-0.015166,0.0,0.0,,-0.006849,0.012965,-0.015166,0.0,0.0,,0.093689,0.143346,-0.015166,1.0,1.0,8.0,,,,,,
validation,2026-04-14,20260414,20260414_300397_01,300397,300397.SZ,天和防务,1,当天出现买点,当天无卖点,2,2,1,0,2026-04-14 16:16:47,40.6,40.6,0.0,0.0,47.69,85.93,23.04,53.59,16.23,7.275,35.3284,50.09,75.0,12.02,12.02,0.0,0,,1,-0.014143,0.0,-0.014143,0.0,0.0,,-0.00416,0.0,-0.014143,0.0,0.0,,-0.006656,0.009151,-0.014143,0.0,0.0,,0.043261,0.076539,-0.024126,1.0,0.0,,,,,,,
validation,2026-04-14,20260414,20260414_300407_02,300407,300407.SZ,凯发电气,2,当天出现买点,当天无卖点,2,2,1,0,2026-04-14 16:14:23,43.25,43.25,0.0,0.0,47.69,86.16,37.7,63.54,12.58,8.65,51.1677,60.77,75.0,13.0,13.0,0.0,0,,1,0.008462,0.008462,0.0,0.0,0.0,,0.046923,0.046923,0.0,0.0,0.0,,0.033846,0.049231,0.0,0.0,0.0,,-0.008462,0.049231,-0.013077,0.0,0.0,,,,,,,
validation,2026-04-14,20260414,20260414_300430_01,300430,300430.SZ,诚益通,1,当天出现买点,当天无卖点,2,1,1,0,2026-04-14 16:13:57,34.93,34.93,0.0,0.0,47.69,68.76,11.29,27.36,13.52,7.5,41.0355,49.58,75.0,18.29,18.29,0.0,0,,1,-0.016949,0.0,-0.016949,0.0,0.0,,-0.010935,0.0,-0.016949,0.0,0.0,,-0.029524,0.0,-0.029524,0.0,0.0,,-0.081465,0.0,-0.081465,0.0,0.0,,,,,,,
validation,2026-04-14,20260414,20260414_300625_03,300625,300625.SZ,三雄极光,3,当天出现买点,当天无卖点,4,2,1,0,2026-04-14 16:16:30,33.08,33.08,0.0,0.0,47.69,30.68,18.17,61.91,2.3,6.55,42.0255,47.73,75.0,11.63,11.63,0.0,0,,1,-0.00172,0.0,-0.00172,0.0,0.0,,0.013758,0.016337,-0.00172,0.0,0.0,,0.023216,0.023216,-0.00172,0.0,0.0,,0.007739,0.023216,-0.00258,0.0,0.0,,,,,,,
validation,2026-04-14,20260414,20260414_300711_03,300711,300711.SZ,广哈通信,3,当天出现买点,当天无卖点,4,3,1,0,2026-04-14 16:11:07,34.95,34.95,0.0,0.0,47.69,30.68,57.74,28.0,12.41,6.65,49.6298,56.15,75.0,25.1,25.1,0.0,0,,1,-0.004382,0.0,-0.004382,0.0,0.0,,0.003586,0.008367,-0.004382,0.0,0.0,,-0.015139,0.008367,-0.015139,0.0,0.0,,-0.085657,0.008367,-0.085657,0.0,0.0,,,,,,,
validation,2026-04-14,20260414,20260414_600435_02,600435,600435.SH,北方导航,2,当天出现买点,当天无卖点,2,1,1,0,2026-04-14 16:12:41,45.19,45.19,0.0,0.0,47.69,90.78,39.66,71.32,23.83,6.575,41.2249,52.64,75.0,15.13,15.13,0.0,0,,1,-0.015202,0.0,-0.015202,0.0,0.0,,-0.006609,0.0,-0.015202,0.0,0.0,,0.009253,0.016523,-0.015202,0.0,0.0,,-0.068077,0.016523,-0.068077,0.0,0.0,,,,,,,
validation,2026-04-14,20260414,20260414_600536_01,600536,600536.SH,中国软件,1,当天出现买点,当天无卖点,1,1,1,0,2026-04-14 16:13:54,38.03,38.03,0.0,0.0,47.69,63.63,33.29,33.86,23.15,6.475,39.2193,49.81,75.0,37.59,37.59,0.0,0,,1,-0.007715,0.0,-0.007715,0.0,0.0,,0.00266,0.004256,-0.007715,0.0,0.0,,-0.002128,0.009843,-0.007715,0.0,0.0,,-0.026071,0.009843,-0.026071,0.0,0.0,,,,,,,
validation,2026-04-14,20260414,20260414_600546_01,600546,600546.SH,山煤国际,1,当天出现买点,当天无卖点,3,1,1,0,2026-04-14 16:14:39,38.5,38.5,0.0,0.0,47.69,30.68,73.1,57.98,22.94,6.275,60.2722,60.52,75.0,11.85,11.85,0.0,0,,1,0.002532,0.002532,0.0,0.0,0.0,,-0.016034,0.008439,-0.016034,0.0,0.0,,0.027848,0.027848,-0.016034,0.0,0.0,,0.14346,0.14346,-0.016034,1.0,1.0,10.0,,,,,,
validation,2026-04-14,20260414,20260414_600588_01,600588,600588.SH,用友网络,1,当天出现买点,当天无卖点,1,1,1,0,2026-04-14 16:14:49,30.26,30.26,0.0,0.0,47.69,30.68,36.15,9.64,23.72,5.775,39.8992,47.15,75.0,12.29,12.29,0.0,0,,1,-0.010578,0.0,-0.010578,0.0,0.0,,0.007323,0.007323,-0.010578,0.0,0.0,,-0.007323,0.018714,-0.010578,0.0,0.0,,-0.046379,0.018714,-0.046379,0.0,0.0,,,,,,,
validation,2026-04-14,20260414,20260414_600694_01,600694,600694.SH,大商股份,1,当天出现买点,当天无卖点,2,1,1,0,2026-04-14 16:11:55,46.93,46.93,0.0,0.0,47.69,90.25,51.12,68.81,3.3,8.025,59.3649,63.51,75.0,16.83,16.83,0.0,0,,1,0.012478,0.012478,0.0,0.0,0.0,,0.008913,0.013666,0.0,0.0,0.0,,0.004753,0.013666,0.0,0.0,0.0,,0.081402,0.084373,-0.004159,1.0,0.0,,,,,,,
validation,2026-04-14,20260414,20260414_601162_01,601162,601162.SH,天风证券,1,当天出现买点,当天无卖点,1,1,1,0,2026-04-14 16:13:26,32.88,32.88,0.0,0.0,47.69,30.68,51.92,8.27,23.93,5.85,41.7042,50.58,75.0,3.78,3.78,0.0,0,,1,-0.007937,0.0,-0.007937,0.0,0.0,,0.005291,0.005291,-0.007937,0.0,0.0,,-0.002646,0.013228,-0.007937,0.0,0.0,,-0.021164,0.013228,-0.026455,0.0,0.0,,,,,,,
validation,2026-04-14,20260414,20260414_601778_01,601778,601778.SH,晶科科技,1,当天出现买点,当天无卖点,1,2,1,0,2026-04-14 16:11:53,53.56,53.56,0.0,0.0,97.05,98.44,92.37,20.77,28.64,8.675,65.3829,68.61,75.0,6.03,6.03,0.0,1,,1,0.003317,0.003317,0.0,0.0,0.0,,0.145937,0.145937,0.0,1.0,1.0,2.0,0.053068,0.145937,0.0,1.0,1.0,2.0,0.180763,0.192371,0.0,1.0,1.0,2.0,,,,,,
validation,2026-04-14,20260414,20260414_601890_02,601890,601890.SH,亚星锚链,2,当天出现买点,当天无卖点,1,2,1,0,2026-04-14 16:15:42,36.09,36.09,0.0,0.0,47.69,30.68,14.22,78.46,22.57,6.925,49.7745,50.65,75.0,10.48,10.48,0.0,0,,1,-0.012405,0.0,-0.012405,0.0,0.0,,-0.000954,0.004771,-0.012405,0.0,0.0,,0.028626,0.02958,-0.012405,0.0,0.0,,0.035305,0.048664,-0.012405,0.0,0.0,,,,,,,
validation,2026-04-14,20260414,20260414_601933_01,601933,601933.SH,永辉超市,1,当天出现买点,当天无卖点,1,1,1,0,2026-04-14 16:11:59,44.82,44.82,0.0,0.0,47.69,90.28,62.08,38.65,24.08,6.15,41.9553,54.86,75.0,3.91,3.91,0.0,0,,1,0.0,0.0,0.0,0.0,0.0,,0.051151,0.051151,0.0,1.0,0.0,,-0.007673,0.051151,-0.007673,1.0,0.0,,-0.028133,0.051151,-0.033248,1.0,0.0,,,,,,,
validation,2026-04-14,20260414,20260414_603025_01,603025,603025.SH,大豪科技,1,当天出现买点,当天无卖点,1,1,1,0,2026-04-14 16:13:09,39.38,39.38,0.0,0.0,47.69,78.46,21.91,48.17,15.58,6.95,56.4946,54.05,75.0,14.53,14.53,0.0,0,,1,0.002753,0.002753,0.0,0.0,0.0,,0.056435,0.056435,0.0,1.0,0.0,,0.13627,0.162423,0.0,1.0,1.0,4.0,0.119064,0.162423,0.0,1.0,1.0,4.0,,,,,,
validation,2026-04-14,20260414,20260414_603661_02,603661,603661.SH,恒林股份,2,当天出现买点,当天无卖点,2,1,1,0,2026-04-14 16:14:00,43.95,43.95,0.0,0.0,47.69,30.68,45.48,68.19,1.68,6.95,50.9398,56.88,75.0,31.09,31.09,0.0,0,,1,-0.00579,0.0,-0.00579,0.0,0.0,,0.006755,0.021229,-0.00579,0.0,0.0,,0.010614,0.021229,-0.00579,0.0,0.0,,0.01962,0.029592,-0.00579,0.0,0.0,,,,,,,
validation,2026-04-14,20260414,20260414_603888_03,603888,603888.SH,新华网,3,当天出现买点,当天无卖点,1,3,1,0,2026-04-14 16:12:59,32.89,32.89,0.0,0.0,47.69,30.68,58.88,5.75,18.07,6.675,52.5619,56.82,75.0,20.2,20.2,0.0,0,,1,-0.008416,0.0,-0.008416,0.0,0.0,,0.011881,0.011881,-0.008416,0.0,0.0,,0.017327,0.029703,-0.008416,0.0,0.0,,-0.012871,0.029703,-0.012871,0.0,0.0,,,,,,,
validation,2026-04-14,20260414,20260414_603969_01,603969,603969.SH,银龙股份,1,当天出现买点,当天无卖点,1,2,1,0,2026-04-14 16:10:39,43.12,43.12,0.0,0.0,47.69,89.06,59.46,41.6,12.18,7.375,57.8277,61.85,75.0,9.44,9.44,0.0,0,,1,-0.037076,0.0,-0.037076,0.0,0.0,,0.027542,0.027542,-0.037076,0.0,0.0,,0.010593,0.027542,-0.037076,0.0,0.0,,-0.049788,0.027542,-0.054025,0.0,0.0,,,,,,,
validation,2026-04-14,20260414,20260414_688316_06,688316,688316.SH,青云科技-U,6,当天出现买点,当天无卖点,3,5,1,0,2026-04-14 16:13:31,41.83,41.83,0.0,0.0,47.69,93.01,64.51,19.71,22.88,7.675,42.0111,59.36,75.0,75.94,75.94,0.0,0,,1,-0.024493,0.0,-0.024493,0.0,0.0,,0.010271,0.025942,-0.024493,0.0,0.0,,-0.036081,0.025942,-0.036081,0.0,0.0,,-0.07822,0.025942,-0.07822,0.0,0.0,,,,,,,
validation,2026-04-22,20260422,20260422_002067_02,002067,002067.SZ,景兴纸业,2,当天出现买点,当天无卖点,2,3,1,0,2026-04-22 16:12:06,43.76,43.76,0.0,0.0,45.88,94.85,13.05,94.06,17.09,7.95,46.9467,53.9,75.0,5.0,5.0,0.0,0,,1,-0.028,0.0,-0.028,0.0,0.0,,-0.046,0.0,-0.056,0.0,0.0,,-0.018,0.0,-0.076,0.0,0.0,,,,,,,,,,,,,
validation,2026-04-22,20260422,20260422_002153_02,002153,002153.SZ,石基信息,2,当天出现买点,当天无卖点,2,2,1,0,2026-04-22 16:13:28,32.59,32.59,0.0,0.0,45.88,31.22,15.39,50.44,16.68,7.25,39.3382,48.58,75.0,9.81,9.81,0.0,0,,1,-0.018349,0.0,-0.018349,0.0,0.0,,-0.022426,0.0,-0.034659,0.0,0.0,,0.015291,0.015291,-0.034659,0.0,0.0,,,,,,,,,,,,,
validation,2026-04-22,20260422,20260422_300601_03,300601,300601.SZ,康泰生物,3,当天出现买点,当天无卖点,2,2,1,0,2026-04-22 16:11:15,66.26,66.26,0.0,100.0,95.07,99.6,61.12,6.61,16.92,7.95,45.7207,66.64,75.0,14.68,14.68,0.0,0,WATCH,1,-0.027929,0.0,-0.027929,0.0,0.0,,-0.042234,0.0,-0.043597,0.0,0.0,,-0.034741,0.0,-0.043597,0.0,0.0,,,,,,,,,,,,,
validation,2026-04-22,20260422,20260422_600027_03,600027,600027.SH,华电国际,3,当天出现买点,当天无卖点,3,2,1,0,2026-04-22 16:15:03,43.88,43.88,0.0,0.0,45.88,85.07,5.39,89.12,26.06,6.55,57.4277,51.19,75.0,4.8,4.8,0.0,0,,1,0.01875,0.01875,0.0,0.0,0.0,,0.022917,0.022917,0.0,0.0,0.0,,0.045833,0.045833,0.0,0.0,0.0,,,,,,,,,,,,,
validation,2026-04-22,20260422,20260422_601106_01,601106,601106.SH,中国一重,1,当天出现买点,当天无卖点,1,0,1,0,2026-04-22 16:11:56,35.86,35.86,0.0,0.0,45.88,31.22,26.32,65.99,19.3,4.8,34.4464,42.13,75.0,4.27,4.27,0.0,0,,1,-0.018735,0.0,-0.018735,0.0,0.0,,-0.021077,0.0,-0.037471,0.0,0.0,,-0.032787,0.0,-0.037471,0.0,0.0,,,,,,,,,,,,,
validation,2026-04-22,20260422,20260422_603976_03,603976,603976.SH,正川股份,3,当天出现买点,当天无卖点,2,3,1,0,2026-04-22 16:14:08,61.23,61.23,0.0,100.0,45.88,97.38,68.36,29.75,2.3,8.1,48.7829,65.73,75.0,20.46,20.46,0.0,0,WATCH,1,0.026393,0.026393,0.0,0.0,0.0,,0.045943,0.045943,0.0,0.0,0.0,,0.034702,0.045943,0.0,0.0,0.0,,,,,,,,,,,,,
validation,2026-04-22,20260422,20260422_688169_02,688169,688169.SH,石头科技,2,当天出现买点,当天无卖点,1,2,1,0,2026-04-22 16:13:10,27.09,27.09,0.0,0.0,45.88,31.22,10.75,2.86,24.36,7.8,57.8143,53.32,75.0,116.76,116.76,0.0,0,,1,0.011819,0.011819,0.0,0.0,0.0,,0.016444,0.016444,-0.011391,0.0,0.0,,0.009421,0.016444,-0.011391,0.0,0.0,,,,,,,,,,,,,
validation,2026-04-23,20260423,20260423_000596_02,000596,000596.SZ,古井贡酒,2,当天出现买点,当天无卖点,2,1,1,0,2026-04-23 16:11:37,46.09,46.09,0.0,0.0,47.65,98.7,55.44,26.93,21.77,7.75,63.5183,64.24,75.0,109.86,109.86,0.0,0,,1,-0.003277,0.0,-0.003277,0.0,0.0,,-0.029674,0.0,-0.033497,0.0,0.0,,-0.02394,0.0,-0.033497,0.0,0.0,,,,,,,,,,,,,
validation,2026-04-23,20260423,20260423_001299_05,001299,001299.SZ,美能能源,5,当天出现买点,当天无卖点,7,4,1,0,2026-04-23 16:13:53,56.75,56.75,0.0,100.0,47.65,79.54,84.85,60.07,17.92,8.0,52.9666,68.36,75.0,15.28,15.28,0.0,0,,1,-0.026836,0.0,-0.026836,0.0,0.0,,0.021596,0.021596,-0.026836,0.0,0.0,,-0.464757,0.021596,-0.464757,0.0,0.0,,,,,,,,,,,,,
validation,2026-04-23,20260423,20260423_002233_03,002233,002233.SZ,塔牌集团,3,当天出现买点,当天无卖点,3,3,1,0,2026-04-23 16:10:09,38.09,38.09,0.0,0.0,47.65,99.07,56.04,12.03,9.58,7.4,56.9519,60.44,75.0,9.51,9.51,0.0,0,,1,-0.012623,0.0,-0.012623,0.0,0.0,,0.030489,0.030489,-0.012623,0.0,0.0,,-0.145146,0.030489,-0.145146,0.0,0.0,,,,,,,,,,,,,
validation,2026-04-23,20260423,20260423_600153_02,600153,600153.SH,建发股份,2,当天出现买点,当天无卖点,4,2,1,0,2026-04-23 16:10:52,30.91,30.91,0.0,0.0,47.65,24.05,36.66,15.07,14.31,7.15,50.8854,54.19,75.0,8.92,8.92,0.0,0,,1,0.003363,0.003363,0.0,0.0,0.0,,0.065022,0.065022,0.0,1.0,0.0,,0.066143,0.066143,0.0,1.0,0.0,,,,,,,,,,,,,
validation,2026-04-23,20260423,20260423_600177_03,600177,600177.SH,雅戈尔,3,当天出现买点,当天无卖点,3,2,1,0,2026-04-23 16:11:16,37.21,37.21,0.0,0.0,47.65,24.05,23.52,89.48,16.69,5.2,52.332,47.67,75.0,7.49,7.49,0.0,0,,1,0.012016,0.012016,0.0,0.0,0.0,,-0.00534,0.020027,-0.00534,0.0,0.0,,0.026702,0.026702,-0.00534,0.0,0.0,,,,,,,,,,,,,
test,2026-04-24,20260424,20260424_002460_03,002460,002460.SZ,赣锋锂业,3,当天出现买点,当天无卖点,3,4,1,0,2026-04-24 16:11:07,57.52,57.52,0.0,100.0,48.36,86.12,86.73,32.37,29.9,7.55,48.2158,66.26,75.0,84.99,84.99,0.0,0,,1,-0.010354,0.0,-0.010354,0.0,0.0,,0.022473,0.022473,-0.034004,0.0,0.0,,0.076009,0.076009,-0.034004,1.0,0.0,,,,,,,,,,,,,
test,2026-04-24,20260424,20260424_002545_03,002545,002545.SZ,东方铁塔,3,当天出现买点,当天无卖点,3,2,1,0,2026-04-24 16:11:05,37.7,37.7,0.0,0.0,48.36,60.62,49.64,23.48,23.16,7.2,57.461,58.98,75.0,22.65,22.65,0.0,0,,1,0.060486,0.060486,0.0,1.0,0.0,,0.0883,0.0883,0.0,1.0,0.0,,0.067108,0.0883,0.0,1.0,0.0,,,,,,,,,,,,,
test,2026-04-24,20260424,20260424_002756_03,002756,002756.SZ,永兴材料,3,当天出现买点,当天无卖点,3,4,1,0,2026-04-24 16:12:35,30.21,50.21,20.0,100.0,48.36,77.8,63.63,17.82,28.31,7.95,57.6841,54.27,75.0,78.21,78.21,0.0,1,,1,0.040276,0.040276,0.0,0.0,0.0,,0.071474,0.071474,-0.025956,1.0,0.0,,0.130162,0.130162,-0.025956,1.0,1.0,4.0,,,,,,,,,,,,
test,2026-04-24,20260424,20260424_605177_05,605177,605177.SH,东亚药业,5,当天出现买点,当天无卖点,5,5,1,0,2026-04-24 16:14:42,40.68,40.68,0.0,0.0,48.36,75.67,35.11,42.31,3.61,5.75,46.6978,50.21,75.0,20.6,20.6,0.0,0,,1,0.034951,0.034951,0.0,0.0,0.0,,0.023786,0.034951,0.0,0.0,0.0,,0.002913,0.034951,0.0,0.0,0.0,,,,,,,,,,,,,
test,2026-04-27,20260427,20260427_000001_02,000001,000001.SZ,平安银行,2,当天出现买点,当天无卖点,4,3,1,0,2026-04-27 16:14:07,49.15,49.15,0.0,0.0,93.76,99.6,55.22,7.13,26.99,6.8,60.5934,63.39,75.0,11.38,11.38,0.0,0,,1,0.00703,0.00703,0.0,0.0,0.0,,0.009666,0.012302,0.0,0.0,0.0,,-0.000879,0.012302,-0.001757,0.0,0.0,,,,,,,,,,,,,
test,2026-04-27,20260427,20260427_000011_03,000011,000011.SZ,深物业A,3,当天出现买点,当天无卖点,4,3,1,0,2026-04-27 16:18:03,47.71,47.71,0.0,0.0,46.43,87.82,32.44,95.89,4.08,7.45,48.2428,56.25,75.0,8.47,8.47,0.0,0,,1,-0.023613,0.0,-0.023613,0.0,0.0,,-0.047226,0.0,-0.047226,0.0,0.0,,-0.070838,0.0,-0.070838,0.0,0.0,,,,,,,,,,,,,
test,2026-04-27,20260427,20260427_002445_02,002445,002445.SZ,中南文化,2,当天出现买点,当天无卖点,3,2,1,0,2026-04-27 16:10:30,36.73,36.73,0.0,0.0,46.43,88.67,3.36,58.79,26.18,8.2,49.7573,52.87,75.0,3.79,3.79,0.0,0,,1,-0.01847,0.0,-0.01847,0.0,0.0,,-0.039578,0.007916,-0.039578,0.0,0.0,,0.029024,0.029024,-0.039578,0.0,0.0,,,,,,,,,,,,,
test,2026-04-27,20260427,20260427_002909_02,002909,002909.SZ,集泰股份,2,当天出现买点,当天无卖点,2,2,1,0,2026-04-27 16:12:39,39.12,39.12,0.0,0.0,46.43,57.14,33.12,73.04,7.11,6.4,36.9303,49.09,75.0,6.54,6.54,0.0,0,,1,0.007645,0.007645,0.0,0.0,0.0,,0.022936,0.024465,0.0,0.0,0.0,,0.036697,0.036697,0.0,0.0,0.0,,,,,,,,,,,,,
test,2026-04-27,20260427,20260427_300491_04,300491,300491.SZ,通合科技,4,当天出现买点,当天无卖点,4,5,1,0,2026-04-27 16:12:00,49.4,49.4,0.0,100.0,46.43,25.55,63.16,38.93,18.14,6.75,45.1716,58.25,75.0,25.1,25.1,0.0,0,,1,-0.020717,0.0,-0.020717,0.0,0.0,,0.02749,0.02749,-0.020717,0.0,0.0,,0.101594,0.101594,-0.020717,1.0,1.0,5.0,,,,,,,,,,,,
test,2026-04-27,20260427,20260427_300677_02,300677,300677.SZ,英科医疗,2,当天出现买点,当天无卖点,1,2,1,0,2026-04-27 16:10:50,39.81,39.81,0.0,0.0,46.43,25.55,58.83,85.05,27.59,5.8,52.9258,55.25,75.0,57.59,57.59,0.0,0,,1,-0.005383,0.0,-0.005383,0.0,0.0,,-0.009898,0.003299,-0.009898,0.0,0.0,,-0.09012,0.003299,-0.09012,0.0,0.0,,,,,,,,,,,,,
test,2026-04-27,20260427,20260427_300710_04,300710,300710.SZ,万隆光电,4,当天出现买点,当天无卖点,2,3,1,0,2026-04-27 16:19:37,47.78,47.78,0.0,100.0,46.43,98.37,78.05,1.06,10.99,8.05,49.0606,65.11,75.0,31.43,31.43,0.0,0,,1,0.001909,0.001909,0.0,0.0,0.0,,0.043271,0.043271,0.0,0.0,0.0,,0.056316,0.065861,0.0,1.0,0.0,,,,,,,,,,,,,
test,2026-04-27,20260427,20260427_300832_02,300832,300832.SZ,新产业,2,当天出现买点,当天无卖点,2,1,1,0,2026-04-27 16:18:24,30.26,30.26,0.0,0.0,46.43,25.55,18.82,37.04,19.01,6.4,53.1561,49.67,75.0,46.62,46.62,0.0,0,,1,0.06671,0.06671,0.0,1.0,0.0,,0.034964,0.06671,0.0,1.0,0.0,,0.012441,0.06671,0.0,1.0,0.0,,,,,,,,,,,,,
test,2026-04-27,20260427,20260427_600148_02,600148,600148.SH,长春一东,2,当天出现买点,当天无卖点,3,3,1,0,2026-04-27 16:17:13,64.19,64.19,0.0,100.0,96.13,99.6,57.38,5.92,2.45,7.1,40.2325,61.9,75.0,19.0,19.0,0.0,0,WATCH,1,0.005789,0.005789,0.0,0.0,0.0,,0.006842,0.006842,0.0,0.0,0.0,,0.016316,0.016316,0.0,0.0,0.0,,,,,,,,,,,,,
test,2026-04-27,20260427,20260427_600903_02,600903,600903.SH,贵州燃气,2,当天出现买点,当天无卖点,2,3,1,0,2026-04-27 16:20:11,38.39,38.39,0.0,0.0,46.43,62.5,28.88,58.39,5.61,6.3,40.5299,48.94,75.0,6.37,6.37,0.0,0,,1,0.026688,0.026688,0.0,0.0,0.0,,0.015699,0.026688,0.0,0.0,0.0,,0.00157,0.026688,0.0,0.0,0.0,,,,,,,,,,,,,
test,2026-04-27,20260427,20260427_601566_02,601566,601566.SH,九牧王,2,当天出现买点,当天无卖点,3,1,1,0,2026-04-27 16:20:10,60.44,60.44,0.0,100.0,46.43,89.51,54.45,12.09,7.44,7.4,62.5998,64.9,75.0,10.93,10.93,0.0,0,WATCH,1,-0.014639,0.0,-0.014639,0.0,0.0,,-0.006404,0.0,-0.014639,0.0,0.0,,-0.010064,0.0,-0.014639,0.0,0.0,,,,,,,,,,,,,
test,2026-04-27,20260427,20260427_603188_02,603188,603188.SH,亚邦股份,2,当天出现买点,当天无卖点,1,2,1,0,2026-04-27 16:17:12,45.45,45.45,0.0,0.0,46.43,88.04,56.15,62.85,8.91,7.4,41.6497,57.67,75.0,5.03,5.03,0.0,0,,1,-0.015905,0.0,-0.015905,0.0,0.0,,0.057654,0.057654,-0.015905,1.0,0.0,,0.029821,0.067594,-0.015905,1.0,0.0,,,,,,,,,,,,,
