order_id,execution_date,execution_sequence,signal_date,symbol,side,order_reason,reference_open_price,fill_price,shares_filled,gross_notional,price_impact_cost,commission,stamp_tax,transfer_fee,total_fee,cash_delta,cash_before,cash_after,shares_before,shares_after,market_value_before,market_value_after,equity_before,equity_after,risk_state,target_exposure,scenario
552,2026-03-11,2,2026-03-10,300475,BUY,TARGET_REBALANCE,160.51,160.5903,900,144531.2295,72.2295,108.398422,0.0,0.0,108.398422,-144639.63,324798.77,180159.14,0,900,123246.0,267705.0,448044.77,447864.14,True,0.6,c0.00075_s0.0005
553,2026-03-20,1,2026-03-19,001309,SELL,HOLD_EXPIRY,349.5,349.6935,100,34969.3466,19.3466,26.22701,0.0,0.0,26.22701,34943.12,180159.14,215102.26,100,0,268311.0,233361.0,448470.14,448463.26,True,0.6,c0.00075_s0.0005
554,2026-03-20,2,2026-03-19,600549,SELL,HOLD_EXPIRY,56.08,56.406,300,16921.7949,97.7949,12.691346,0.0,0.0,12.691346,16909.1,215102.26,232011.36,300,0,233361.0,216537.0,448463.26,448548.36,True,0.6,c0.00075_s0.0005
555,2026-03-20,3,2026-03-19,601872,SELL,HOLD_EXPIRY,17.64,17.6312,1100,19394.298,9.702,14.545723,0.0,0.0,14.545723,19379.75,232011.36,251391.12,1100,0,216537.0,197133.0,448548.36,448524.12,True,0.6,c0.00075_s0.0005
556,2026-03-20,4,2026-03-19,002463,BUY,TARGET_REBALANCE,88.0,88.4543,200,17690.861,90.861,13.268146,0.0,0.0,13.268146,-17704.13,251391.12,233686.99,0,200,197133.0,214733.0,448524.12,448419.99,True,0.6,c0.00075_s0.0005
557,2026-03-23,1,2026-03-20,002261,SELL,HOLD_EXPIRY,34.49,34.4728,1300,44814.5815,22.4185,33.610936,0.0,0.0,33.610936,44780.97,233686.99,278467.96,1300,0,196011.0,151174.0,429697.99,429641.96,True,0.6,c0.00075_s0.0005
558,2026-03-24,1,2026-03-23,000333,BUY,TARGET_REBALANCE,73.73,73.7669,1000,73766.865,36.865,55.325149,0.0,0.0,55.325149,-73822.19,278467.96,204645.77,0,1000,147372.0,221102.0,425839.96,425747.77,True,0.6,c0.00075_s0.0005
559,2026-03-24,2,2026-03-23,300342,BUY,TARGET_REBALANCE,47.5,47.5398,400,19015.9032,15.9032,14.261927,0.0,0.0,14.261927,-19030.17,204645.77,185615.6,0,400,221102.0,240102.0,425747.77,425717.6,True,0.6,c0.00075_s0.0005
560,2026-03-25,1,2026-03-24,300475,SELL,HOLD_EXPIRY,144.49,144.4178,900,129975.9795,65.0205,97.481985,0.0,0.0,97.481985,129878.5,185615.6,315494.1,900,0,239841.0,109800.0,425456.6,425294.1,True,0.6,c0.00075_s0.0005
561,2026-03-25,2,2026-03-24,001309,BUY,TARGET_REBALANCE,354.94,355.4919,100,35549.1857,55.1857,26.661889,0.0,0.0,26.661889,-35575.85,315494.1,279918.25,0,100,109800.0,145294.0,425294.1,425212.25,True,0.6,c0.00075_s0.0005
562,2026-03-25,3,2026-03-24,603259,BUY,TARGET_REBALANCE,94.63,96.1839,1000,96183.8679,1553.8679,72.137901,0.0,0.0,72.137901,-96256.01,279918.25,183662.25,0,1000,145294.0,239924.0,425212.25,423586.25,True,0.6,c0.00075_s0.0005
563,2026-04-03,1,2026-04-02,002463,SELL,HOLD_EXPIRY,77.39,77.7118,200,15542.3649,64.3649,11.656774,0.0,0.0,11.656774,15530.71,183662.25,199192.95,200,0,252278.0,236800.0,435940.25,435992.95,True,0.6,c0.00075_s0.0005
564,2026-04-03,2,2026-04-02,600276,BUY,TARGET_REBALANCE,56.98,57.2412,400,22896.4825,104.4825,17.172362,0.0,0.0,17.172362,-22913.65,199192.95,176279.3,0,400,236800.0,259592.0,435992.95,435871.3,True,0.6,c0.00075_s0.0005
565,2026-04-08,1,2026-04-07,000333,SELL,HOLD_EXPIRY,76.95,76.9115,1000,76911.525,38.475,57.683644,0.0,0.0,57.683644,76853.84,176279.3,253133.14,1000,0,266146.0,189196.0,442425.3,442329.14,True,0.6,c0.00075_s0.0005
566,2026-04-08,2,2026-04-07,300342,BUY,TARGET_REBALANCE,58.47,58.5189,500,29259.4724,24.4724,21.944604,0.0,0.0,21.944604,-29281.42,253133.14,223851.72,400,900,189196.0,218431.0,442329.14,442282.72,True,0.6,c0.00075_s0.0005
567,2026-04-08,3,2026-04-07,600487,BUY,TARGET_REBALANCE,60.8,60.8304,600,36498.24,18.24,27.37368,0.0,0.0,27.37368,-36525.61,223851.72,187326.11,0,600,218431.0,254911.0,442282.72,442237.11,True,0.6,c0.00075_s0.0005
568,2026-04-09,1,2026-04-08,001309,SELL,HOLD_EXPIRY,383.19,382.9984,100,38299.8405,19.1595,28.72488,0.0,0.0,28.72488,38271.12,187326.11,225597.22,100,0,251955.0,213636.0,439281.11,439233.22,True,0.6,c0.00075_s0.0005
569,2026-04-09,2,2026-04-08,603259,SELL,HOLD_EXPIRY,103.73,105.3279,1000,105327.9097,1597.9097,78.995932,0.0,0.0,78.995932,105248.91,225597.22,330846.14,1000,0,213636.0,109906.0,439233.22,440752.14,True,0.6,c0.00075_s0.0005
570,2026-04-09,3,2026-04-08,300342,BUY,TARGET_REBALANCE,58.68,58.729,100,5872.905,4.905,4.404679,0.0,0.0,4.404679,-5877.31,330846.14,324968.83,900,1000,109906.0,115774.0,440752.14,440742.83,True,0.6,c0.00075_s0.0005
571,2026-04-09,4,2026-04-08,300433,BUY,TARGET_REBALANCE,29.31,29.3247,3200,93838.896,46.896,70.379172,0.0,0.0,70.379172,-93909.28,324968.83,231059.55,0,3200,115774.0,209566.0,440742.83,440625.55,True,0.6,c0.00075_s0.0005
572,2026-04-09,5,2026-04-08,601869,BUY,TARGET_REBALANCE,354.86,355.0374,100,35503.743,17.743,26.627807,0.0,0.0,26.627807,-35530.37,231059.55,195529.18,0,100,209566.0,245052.0,440625.55,440581.18,True,0.6,c0.00075_s0.0005
573,2026-04-10,1,2026-04-09,300342,SELL,HOLD_EXPIRY,54.6,54.5911,1000,54591.0908,8.9092,40.943318,0.0,0.0,40.943318,54550.15,195529.18,250079.33,1000,0,248550.0,193950.0,444079.18,444029.33,True,0.6,c0.00075_s0.0005
