event_uid,event_date,symbol,ts_code,rel_ret_d0,rel_ret_d1,rel_ret_d2,rel_ret_d3,rel_ret_d4,rel_ret_d5,rel_ret_d6,rel_ret_d7,rel_ret_d8,rel_ret_d9,rel_ret_d10,rel_ret_d11,rel_ret_d12,rel_ret_d13,rel_ret_d14,rel_ret_d15,rel_ret_d16,rel_ret_d17,rel_ret_d18,rel_ret_d19,rel_ret_d20,rel_ret_d21,rel_ret_d22,rel_ret_d23,rel_ret_d24,rel_ret_d25,rel_ret_d26,rel_ret_d27,rel_ret_d28,rel_ret_d29,rel_ret_d30,rel_ret_d31,rel_ret_d32,rel_ret_d33,rel_ret_d34,rel_ret_d35,rel_ret_d36,rel_ret_d37,rel_ret_d38,rel_ret_d39,rel_ret_d40,rel_ret_d41,rel_ret_d42,rel_ret_d43,rel_ret_d44,rel_ret_d45,rel_ret_d46,rel_ret_d47,rel_ret_d48,rel_ret_d49,rel_ret_d50,rel_ret_d51,rel_ret_d52,rel_ret_d53,rel_ret_d54,rel_ret_d55,rel_ret_d56,rel_ret_d57,rel_ret_d58,rel_ret_d59,rel_ret_d60
20260303_601000_03,2026-03-03,601000,601000.SH,0.0,-0.009412,-0.009412,-0.004706,-0.018824,0.009412,0.018824,0.035294,0.028235,0.030588,0.035294,0.028235,0.023529,0.030588,-0.007059,0.007059,0.018824,0.016471,0.004706,0.077647,0.103529,0.117647,0.110588,0.108235,0.108235,0.101176,0.110588,0.117647,0.134118,0.112941,0.129412,0.134118,0.143529,0.134118,0.145882,0.141176,0.155294,0.143529,0.134118,0.150588,0.112941,0.094118,0.094118,0.115294,0.136471,0.131765,0.117647,0.115294,0.105882,0.077647,0.058824,0.084706,0.094118,0.089412,0.091765,0.105882,0.112941,-0.012988,0.030588,0.032941,0.016471
20260304_300747_02,2026-03-04,300747,300747.SZ,0.0,0.027085,0.002491,-0.008718,0.017744,0.012765,0.028021,-0.019614,-0.038605,-0.083696,-0.069388,-0.104846,-0.115421,-0.181049,-0.158655,-0.145903,-0.164254,-0.158344,-0.142481,-0.161454,-0.150257,-0.162387,-0.071566,-0.076853,-0.047616,0.009614,-0.013402,0.0205,0.045072,0.006193,0.013969,0.083951,0.138382,0.147713,0.149268,0.133094,0.102302,0.097947,0.059068,0.114743,0.11972,0.11972,0.163887,0.171662,0.189702,0.209608,0.226404,0.172595,0.159221,0.182238,0.258441,0.225782,0.176017,0.21614,0.236357,0.184415,0.126252,0.254086,0.250058,0.21614,
20260304_300767_03,2026-03-04,300767,300767.SZ,0.0,0.046249,0.058582,0.056526,0.09147,0.104317,0.085817,0.054471,0.061665,0.044193,0.071429,0.06629,0.023124,-0.043679,0.021069,0.017472,-0.007708,-0.001028,-0.02518,-0.060637,-0.03443,-0.057554,-0.068859,-0.066804,-0.030832,-0.040082,0.001542,0.078623,0.146968,0.140802,0.179342,0.199897,0.210689,0.160843,0.213258,0.193217,0.207605,0.243063,0.208633,0.188592,0.1963,0.226105,0.290339,0.332991,0.29445,0.256423,0.249229,0.182939,0.161871,0.179342,0.17112,0.164954,0.070401,0.052415,0.123844,0.060637,0.03186,0.053443,-0.00668,0.007708,
20260304_603316_04,2026-03-04,603316,603316.SH,0.0,0.059876,0.165864,0.099794,0.110117,0.123882,0.125946,0.088094,0.099105,0.025465,0.128011,0.152787,0.086717,-0.013765,0.030282,0.067447,0.008259,0.0,0.022023,-0.002065,-0.020647,-0.065382,-0.080523,-0.079147,-0.024088,-0.026841,-0.017206,-0.022712,0.008259,0.0117,0.045423,0.073641,0.092911,0.078458,0.079835,0.061253,0.036476,0.069511,0.082588,0.128699,0.072953,0.180317,0.298692,0.317963,0.322092,0.28011,0.299381,0.271851,0.280798,0.408809,0.549897,0.704749,0.87543,0.851342,0.772884,0.59532,0.43565,0.388851,0.483827,0.446662,
20260304_688070_04,2026-03-04,688070,688070.SH,0.0,-0.044531,-0.041117,-0.040031,-0.05896,-0.079907,-0.114042,-0.138867,-0.134988,-0.164003,-0.150194,-0.184639,-0.214895,-0.270753,-0.243755,-0.227618,-0.254616,-0.256633,-0.247479,-0.271683,-0.271994,-0.298526,-0.319783,-0.303336,-0.257409,-0.2782,-0.260822,-0.257254,-0.240031,-0.248099,-0.242048,-0.230566,-0.224981,-0.235997,-0.235221,-0.25834,-0.276804,-0.271528,-0.291234,-0.278666,-0.294026,-0.301939,-0.286113,-0.273701,-0.270442,-0.289682,-0.275562,-0.306129,-0.309077,-0.301474,-0.270597,-0.248875,-0.273235,-0.281458,-0.274321,-0.303181,-0.323972,-0.330489,-0.357176,-0.34678,
20260305_002195_03,2026-03-05,002195,002195.SZ,0.0,0.006548,-0.003742,-0.015903,0.001871,-0.036483,-0.022451,-0.027128,-0.062675,-0.058934,-0.083255,-0.125351,-0.181478,-0.141254,-0.138447,-0.162769,-0.152479,-0.150608,-0.156221,-0.149673,-0.172123,-0.202058,-0.181478,-0.130964,-0.149673,-0.149673,-0.147802,-0.14406,-0.155285,-0.141254,-0.14406,-0.127222,-0.145931,-0.122544,-0.148737,-0.160898,-0.165575,-0.178672,-0.179607,-0.194574,-0.170253,-0.144995,-0.148737,-0.150608,-0.167446,-0.155285,-0.198316,-0.187091,-0.215154,-0.188962,-0.224509,-0.244153,-0.237605,-0.24696,-0.234799,-0.264733,-0.273152,-0.282507,-0.278765,,
20260305_002396_03,2026-03-05,002396,002396.SZ,0.0,0.000672,-0.019496,0.032605,0.077983,0.083025,0.026555,0.005714,-0.063193,-0.013782,-0.041008,-0.063866,-0.131765,-0.109916,-0.071933,-0.097143,-0.092101,-0.124034,-0.143529,-0.126387,-0.137143,-0.129076,-0.117311,-0.072269,-0.06084,-0.063866,-0.044034,-0.045714,-0.054454,-0.022185,-0.011765,-0.021176,-0.095462,-0.055126,-0.091765,-0.078655,-0.083025,-0.117647,-0.106891,-0.109244,-0.095462,-0.081681,-0.027899,0.069244,0.078992,0.071597,0.05042,0.050756,0.055798,0.084034,0.116639,0.031933,0.064874,-0.386323,-0.219496,-0.208403,-0.169076,-0.237311,-0.267899,,
20260305_300648_03,2026-03-05,300648,300648.SZ,0.0,0.005381,-0.002058,0.001899,-0.00823,-0.053814,-0.084995,-0.099715,-0.120924,-0.113802,-0.138177,-0.145141,-0.205445,-0.182178,-0.1673,-0.181703,-0.167933,-0.164451,-0.176955,-0.163976,-0.196423,-0.196106,-0.199905,-0.170624,-0.18661,-0.17094,-0.173631,-0.179962,-0.194365,-0.150997,-0.1673,-0.180279,-0.183602,-0.180279,-0.201646,-0.206869,-0.21969,-0.24169,-0.220006,-0.217157,-0.212092,-0.196739,-0.204179,-0.201804,-0.222064,-0.232669,-0.219531,-0.185977,-0.185343,-0.168566,-0.166508,-0.176955,-0.122824,-0.107946,-0.139126,-0.138177,-0.151472,-0.196581,-0.223805,,
20260305_603601_05,2026-03-05,603601,603601.SH,0.0,0.008576,-0.017153,0.059177,0.067753,0.070326,-0.004288,-0.011149,-0.082333,0.009434,0.02916,-0.037736,-0.082333,-0.04717,0.048027,0.152659,0.13036,0.243568,0.328473,0.2753,0.209262,0.200686,0.180961,0.222985,0.167238,0.141509,0.176672,0.217839,0.22813,0.289022,0.266724,0.335334,0.394511,0.356775,0.299314,0.216123,0.281304,0.308748,0.303602,0.359348,0.43482,0.48542,0.535163,0.535163,0.446827,0.549743,0.421098,0.446827,0.591767,0.542882,0.509434,0.554889,0.654374,0.652659,0.722127,0.834477,1.01801,0.816467,0.634648,,
20260306_000839_02,2026-03-06,000839,000839.SZ,0.0,-0.006042,0.093656,0.202417,0.175227,0.099698,0.114804,0.087613,0.123867,0.093656,0.036254,-0.015106,0.042296,0.063444,0.021148,0.030211,0.024169,0.006042,0.02719,-0.021148,-0.066465,-0.05136,0.0,-0.030211,-0.033233,-0.036254,-0.012085,-0.045317,-0.02719,-0.039275,-0.039275,-0.054381,-0.05136,-0.069486,-0.069486,-0.048338,-0.111782,-0.102719,-0.102719,-0.096677,-0.07855,0.015106,0.02719,0.012085,0.036254,-0.024169,0.039275,0.048338,0.072508,0.024169,-0.039275,-0.039275,-0.05136,-0.075529,-0.084592,-0.072508,-0.096677,-0.084592,,,
20260306_002112_03,2026-03-06,002112,002112.SZ,0.0,0.09992,0.071258,0.060908,0.089968,0.004777,-0.017118,-0.061306,-0.038217,-0.084395,-0.09793,-0.047771,-0.057325,-0.036226,-0.096338,-0.105494,-0.130971,-0.171576,-0.159236,-0.183917,-0.201433,-0.201433,-0.154857,-0.16879,-0.160032,-0.16242,-0.153264,-0.109076,-0.118232,-0.147293,-0.119427,-0.146895,-0.158439,-0.181131,-0.203025,-0.215366,-0.197452,-0.188694,-0.198248,-0.167596,-0.153264,-0.164411,-0.166799,-0.125,-0.080812,-0.147293,-0.178344,-0.185908,-0.177946,-0.200239,-0.251592,-0.234873,-0.238854,-0.265525,-0.263137,-0.242038,-0.271497,-0.24801,,,
20260306_002355_03,2026-03-06,002355,002355.SZ,0.0,0.005464,0.025956,0.027322,-0.004098,0.010929,0.016393,0.021858,0.030055,0.016393,-0.045082,-0.096995,-0.045082,-0.031421,-0.06694,-0.065574,-0.084699,-0.114754,-0.090164,-0.13388,-0.166667,-0.153005,-0.122951,-0.155738,-0.161202,-0.157104,-0.147541,-0.166667,-0.139344,-0.153005,-0.157104,-0.18306,-0.172131,-0.180328,-0.192623,-0.185792,-0.203552,-0.188525,-0.180328,-0.098361,-0.098361,-0.087432,-0.096995,-0.106557,-0.099727,-0.107923,-0.096995,-0.117486,-0.118852,-0.139344,-0.153005,-0.151639,-0.177596,-0.20082,-0.217213,-0.203552,-0.25,-0.237705,,,
20260306_002458_04,2026-03-06,002458,002458.SZ,0.0,-0.014099,-0.006042,-0.006042,0.002014,-0.004028,0.018127,-0.006042,-0.037261,-0.036254,-0.037261,-0.09567,-0.07855,-0.081571,-0.074522,-0.053374,-0.05136,-0.094663,-0.083585,-0.060423,-0.065458,-0.045317,-0.041289,-0.050352,-0.045317,-0.005035,0.01007,0.016113,0.046324,0.037261,0.05136,0.119839,0.119839,0.104733,0.104733,0.09567,0.087613,0.117825,0.128902,0.197382,0.176234,0.163142,0.1571,0.15005,0.169184,0.180262,-0.286908,-0.130916,-0.15005,-0.151057,-0.158107,-0.169184,-0.172205,-0.154079,-0.158107,-0.178248,-0.188318,-0.155086,,,
20260306_003025_03,2026-03-06,003025,003025.SZ,0.0,-0.002661,0.021291,0.022621,0.0,0.003327,0.013307,-0.021956,0.011311,0.008649,-0.017964,-0.115103,-0.097804,-0.08849,-0.091151,-0.08982,-0.085163,-0.093812,-0.083832,-0.099135,-0.117764,-0.113107,-0.073852,-0.092482,-0.083167,-0.085163,-0.077179,-0.079175,-0.06853,-0.075848,-0.077844,-0.080506,-0.072522,-0.090486,-0.085163,-0.075848,-0.0998,-0.103127,-0.095808,-0.086494,-0.06986,-0.039255,-0.045243,-0.052562,-0.041916,-0.055223,-0.032601,-0.015968,0.043912,0.053227,0.0,0.00998,-0.007984,0.031271,0.044578,0.031271,-0.033267,-0.025283,,,
20260306_300180_03,2026-03-06,300180,300180.SZ,0.0,-0.013062,0.002903,0.004354,0.040639,-0.015965,0.014514,-0.007257,-0.021771,-0.033382,-0.078374,-0.130624,-0.111756,-0.103048,-0.127721,-0.119013,-0.129173,-0.140784,-0.134978,-0.169811,-0.142235,-0.124819,-0.107402,-0.134978,-0.100145,-0.119013,-0.120464,-0.129173,-0.12627,-0.137881,-0.143687,-0.166909,-0.182874,-0.21045,-0.226415,-0.219158,-0.236575,-0.226415,-0.233672,-0.223512,-0.219158,-0.206096,-0.211901,-0.229318,-0.229318,-0.251089,-0.251089,-0.269956,-0.261248,-0.277213,-0.30479,-0.297533,-0.309144,-0.219158,-0.246734,-0.264151,-0.287373,-0.258345,,,
20260306_300243_02,2026-03-06,300243,300243.SZ,0.0,-0.014038,0.004129,0.168456,0.241949,0.255161,0.441784,0.269199,0.246078,0.156069,0.185797,0.106524,0.128819,0.164327,0.104046,0.137903,0.109001,0.047069,0.090834,0.077622,0.045417,0.106524,0.151941,0.160198,0.151941,0.205615,0.239472,0.264244,0.30801,0.418662,0.433526,0.358382,0.421965,0.451693,0.41123,0.473988,0.628406,0.535095,0.456647,0.485549,0.574732,0.508671,0.486375,0.608588,0.687036,0.585467,0.514451,0.593724,0.535921,0.535921,0.436003,0.723369,0.715937,0.683732,0.541701,0.559042,0.556565,0.538398,,,
20260306_300407_01,2026-03-06,300407,300407.SZ,0.0,0.004184,0.015342,0.009066,-0.016039,-0.029986,-0.026499,-0.069735,-0.042538,-0.064156,-0.110181,-0.180614,-0.111576,-0.116457,-0.135286,-0.119247,-0.124128,-0.096234,-0.09484,-0.097629,-0.144351,-0.142957,-0.101813,-0.117155,-0.108787,-0.121339,-0.093445,-0.085774,-0.076709,-0.050907,-0.048815,-0.062762,-0.063459,-0.088563,-0.1053,-0.084379,-0.101116,-0.085774,-0.080893,-0.063459,-0.061367,-0.050209,-0.041841,-0.046025,-0.04463,-0.063459,-0.076011,-0.066946,-0.061367,-0.082985,-0.131102,-0.072524,-0.049512,-0.058577,-0.085774,-0.09205,-0.135983,-0.131102,,,
20260306_300491_03,2026-03-06,300491,300491.SZ,0.0,-0.008519,0.014995,0.04976,0.013633,-0.025903,-0.028971,-0.099864,-0.089296,-0.11963,-0.141102,-0.164963,-0.171436,-0.157804,-0.201431,-0.187115,-0.19666,-0.226994,-0.199728,-0.211315,-0.225288,-0.223246,-0.173482,-0.143491,-0.144511,-0.137694,-0.113157,-0.131901,-0.054191,-0.075324,-0.067824,-0.087934,-0.088956,-0.095773,-0.162391,-0.1471,-0.164769,-0.125013,-0.123654,-0.0788,-0.060451,-0.070645,-0.024771,-0.038364,0.008529,-0.029189,-0.040063,-0.035645,-0.018995,-0.031907,-0.093411,-0.063849,-0.074382,-0.048558,0.100275,0.121343,0.138333,0.128139,,,
20260306_300682_06,2026-03-06,300682,300682.SZ,0.0,0.021459,0.031652,0.031652,0.050966,-0.007511,-0.02897,-0.034335,-0.021996,-0.01824,-0.064378,-0.137876,-0.130365,-0.106223,-0.142167,-0.120172,-0.140558,-0.16309,-0.131438,-0.164163,-0.19367,-0.196888,-0.137339,-0.149142,-0.13573,-0.148069,-0.119635,-0.130901,-0.129828,-0.134657,-0.136266,-0.146459,-0.129292,-0.133047,-0.212446,-0.233906,-0.265558,-0.263412,-0.26824,-0.25912,-0.210837,-0.20279,-0.201717,-0.219421,-0.191524,-0.204399,-0.221567,-0.214056,-0.168455,-0.197425,-0.244099,-0.234442,-0.229614,-0.248927,-0.266094,-0.285944,-0.322961,-0.314378,,,
20260306_300832_01,2026-03-06,300832,300832.SZ,0.0,-0.020007,-0.006057,-0.004589,-0.014868,-0.036894,-0.049192,-0.042217,-0.053231,-0.081865,-0.084802,-0.115639,-0.082232,-0.084435,-0.10848,-0.099302,-0.088473,-0.099302,-0.085169,-0.100954,-0.136197,-0.143172,-0.120778,-0.149046,-0.148311,-0.168686,-0.144824,-0.156388,-0.149413,-0.165749,-0.167952,-0.177313,-0.16116,-0.14152,-0.127753,-0.144273,-0.087188,-0.111784,-0.114354,-0.137115,-0.133627,-0.129405,-0.093979,-0.090308,-0.078928,-0.11105,-0.061123,-0.095631,-0.073789,-0.094347,-0.090675,-0.122063,-0.133627,-0.124082,-0.148275,-0.133627,-0.14207,-0.145191,,,
20260306_600558_04,2026-03-06,600558,600558.SH,0.0,-0.006299,0.015748,0.006299,-0.015748,-0.007874,-0.03622,-0.058268,-0.047244,-0.080315,-0.108661,-0.16378,-0.135433,-0.12126,-0.133858,-0.124409,-0.116535,-0.114961,-0.108661,-0.119685,-0.149606,-0.154331,-0.125984,-0.148031,-0.137008,-0.135433,-0.138583,-0.148031,-0.140157,-0.148031,-0.141732,-0.152756,-0.155906,-0.168504,-0.166929,-0.15748,-0.119685,-0.111811,-0.094488,-0.091339,-0.085039,-0.075591,-0.088189,-0.097638,-0.083465,-0.099213,-0.097638,-0.103937,-0.089764,-0.113386,-0.138583,-0.119685,-0.11811,-0.141732,-0.159055,-0.130709,-0.129134,-0.089764,,,
20260306_600838_02,2026-03-06,600838,600838.SH,0.0,-0.009208,0.001842,-0.01105,-0.017495,-0.012891,0.028545,0.020258,0.02302,0.003683,-0.038674,-0.104972,-0.069061,-0.058932,-0.07919,-0.03407,-0.048803,-0.060773,-0.058932,-0.076427,-0.100368,-0.082873,-0.053407,-0.069061,-0.061694,-0.069982,-0.069982,-0.081031,-0.067219,-0.071823,-0.05709,-0.069061,-0.104052,-0.104972,-0.115101,-0.090239,-0.117864,-0.116022,-0.116943,-0.119705,-0.127993,-0.115101,-0.116022,-0.143646,-0.156538,-0.165746,-0.180479,-0.1814,-0.183241,-0.199816,-0.222836,-0.214549,-0.221915,-0.228361,-0.23849,-0.231123,-0.217311,-0.206262,,,
20260306_603063_06,2026-03-06,603063,603063.SH,0.0,-0.003135,0.008777,0.048276,0.040752,0.009404,0.015361,-0.016301,0.002821,-0.006583,0.031034,0.001254,0.022884,0.060188,0.037618,0.079624,0.036677,-0.032602,0.0,-0.04232,-0.0721,-0.071473,-0.008777,0.026959,0.0279,0.008464,0.083699,0.192163,0.157994,0.273668,0.283072,0.293103,0.309404,0.310031,0.275862,0.327586,0.318809,0.32069,0.375549,0.513166,0.590909,0.61442,0.775862,0.763009,0.939185,0.925386,0.842006,0.815047,0.842947,0.910031,0.782132,0.822257,0.877743,0.909404,0.970219,0.889969,0.744828,0.661442,,,
20260306_605177_03,2026-03-06,605177,605177.SH,0.0,-0.024401,-0.00915,-0.022658,-0.021786,-0.015251,-0.018736,-0.04183,-0.010022,-0.076688,-0.110675,-0.164706,-0.118954,-0.098475,-0.101525,-0.078431,-0.067538,-0.091503,-0.059259,-0.081046,-0.111111,-0.099346,-0.081046,-0.122004,-0.119826,-0.12854,-0.132462,-0.124619,-0.099346,-0.119826,-0.091503,-0.109368,-0.105011,-0.111111,-0.102397,-0.071024,-0.081046,-0.081046,-0.088453,-0.099782,-0.105447,-0.081046,-0.064052,-0.063181,-0.040087,-0.023965,-0.005229,-0.025708,-0.02963,-0.029194,-0.028758,-0.033115,-0.048802,-0.07451,-0.115033,-0.058388,0.03573,-0.008279,,,
20260309_000066_02,2026-03-09,000066,000066.SZ,0.0,-0.014484,-0.015064,-0.008691,-0.049247,-0.046929,-0.086327,-0.064311,-0.077057,-0.0927,-0.169177,-0.147161,-0.126304,-0.107184,-0.126883,-0.136153,-0.14774,-0.139629,-0.163963,-0.177868,-0.174392,-0.132097,-0.136732,-0.127462,-0.108343,-0.097914,-0.093279,-0.096176,-0.089224,-0.081692,-0.107184,-0.095597,-0.061993,-0.046929,-0.028389,0.033024,0.044032,0.14832,0.263036,0.38934,0.337775,0.355736,0.469293,0.459444,0.313441,0.187717,0.170915,0.200463,0.20336,0.17613,0.21263,0.192352,0.118192,0.063731,0.084009,0.031286,0.070684,,,,
20260309_000777_04,2026-03-09,000777,000777.SZ,0.0,0.014447,0.007029,-0.019914,0.048028,0.042561,-0.003124,-0.030847,-0.061304,-0.105818,-0.13237,-0.114408,-0.09879,-0.123389,-0.114408,-0.115189,-0.130418,-0.11558,-0.14838,-0.166341,-0.160094,-0.117532,-0.124561,-0.118313,-0.121827,-0.114018,-0.117532,-0.114799,-0.108161,-0.094104,-0.108942,-0.127684,-0.137837,-0.146037,-0.157751,-0.235845,-0.229207,-0.224522,-0.226084,-0.20656,-0.202655,-0.193674,-0.203827,-0.203827,-0.229598,-0.233893,-0.240922,-0.242874,-0.262788,-0.283483,-0.275283,-0.269816,-0.294807,-0.303397,-0.276455,-0.311597,-0.310426,,,,
20260309_002347_02,2026-03-09,002347,002347.SZ,0.0,0.021598,0.009719,-0.020518,-0.037797,-0.036717,-0.051836,-0.041037,-0.072354,-0.104752,-0.134989,-0.12311,-0.105832,-0.12527,-0.112311,-0.100432,-0.101512,-0.103672,-0.12527,-0.154428,-0.143629,-0.101512,-0.12203,-0.104752,-0.112311,-0.093952,-0.110151,-0.107991,-0.103672,-0.093952,-0.105832,-0.117711,-0.132829,-0.152268,-0.139309,-0.167387,-0.151188,-0.12203,-0.111231,-0.101512,-0.076674,-0.080994,-0.092873,-0.092873,-0.114471,-0.088553,-0.092873,-0.078834,-0.12203,-0.12959,-0.116631,-0.144708,-0.165227,-0.210583,-0.206263,-0.24622,-0.235421,,,,
20260309_300383_05,2026-03-09,300383,300383.SZ,0.0,0.029096,0.044908,0.039848,-0.040481,-0.02783,-0.053131,0.078431,0.056293,-0.018343,-0.035421,-0.020873,0.153068,0.080329,0.096142,0.113852,0.082859,0.116382,0.029728,0.067679,0.036053,0.12587,0.105629,0.087919,0.113219,0.159393,0.129032,0.187856,0.149273,0.126502,0.083491,0.127767,0.113852,0.080961,0.020873,-0.013915,0.021505,0.005693,0.093612,0.109424,0.089184,0.086022,0.051866,0.12587,0.077799,0.056926,0.058191,0.098672,0.045541,-0.034156,-0.009488,-0.004428,-0.041113,-0.091082,-0.083504,-0.13599,-0.146743,,,,
20260309_300564_03,2026-03-09,300564,300564.SZ,0.0,0.024845,0.015528,0.000621,0.009938,-0.006211,-0.034783,-0.006211,-0.045342,-0.095652,-0.154658,-0.096273,-0.050311,-0.091925,-0.076398,-0.062733,-0.078882,-0.037888,-0.08323,-0.120497,-0.079503,-0.044099,-0.065217,-0.058385,-0.056522,-0.073913,-0.090683,-0.060248,-0.070186,-0.057764,-0.059627,-0.058385,-0.067702,-0.06646,-0.043478,-0.02795,-0.008696,-0.013043,0.006211,0.009317,0.046584,0.049689,0.071429,0.09441,0.149068,0.08882,0.114907,0.075776,0.060248,0.001242,0.026708,-0.028571,-0.045963,-0.081366,-0.091925,-0.113665,-0.067081,,,,
20260309_300686_03,2026-03-09,300686,300686.SZ,0.0,0.006927,-0.006927,-0.027078,-0.027078,-0.039673,-0.047859,-0.04597,-0.081864,-0.093829,-0.15869,-0.140428,-0.115239,-0.088791,-0.09194,-0.108312,-0.141058,-0.117128,-0.139169,-0.104534,-0.052267,0.118388,0.141688,0.154912,0.167506,0.230479,0.184509,0.146096,0.174433,0.120907,0.199622,0.278338,0.247481,0.208438,0.192695,0.145466,0.143577,0.120907,0.127204,0.178212,0.164987,0.13602,0.127204,0.138539,0.095718,0.058564,0.149244,0.183249,0.185139,0.100756,0.103904,0.093829,0.083123,0.04534,0.052897,-0.023929,-0.027078,,,,
20260309_300711_02,2026-03-09,300711,300711.SZ,0.0,0.036105,0.004012,-0.029176,-0.056528,-0.04814,-0.081692,-0.03027,-0.048869,-0.075492,-0.13202,-0.105033,-0.083516,-0.111962,-0.100292,-0.098104,-0.105762,-0.098104,-0.123268,-0.130197,-0.129103,-0.076951,-0.089716,-0.093727,-0.10248,-0.08461,-0.088621,-0.076951,-0.081327,-0.078775,-0.098468,-0.077316,-0.103939,-0.12108,-0.128009,-0.16302,-0.231583,-0.238877,-0.239241,-0.232677,-0.209701,-0.207513,-0.222465,-0.213348,-0.237783,-0.252006,-0.246171,-0.237418,-0.255653,-0.274617,-0.266958,-0.261123,-0.263311,-0.277899,-0.262794,-0.283005,-0.290299,,,,
20260309_300773_02,2026-03-09,300773,300773.SZ,0.0,-0.011872,-0.024423,0.001357,-0.083446,-0.057327,-0.106174,-0.093284,-0.110923,-0.169946,-0.187585,-0.175373,-0.171642,-0.212687,-0.190299,-0.203528,-0.223881,-0.207598,-0.234735,-0.229647,-0.199118,-0.165197,-0.190299,-0.133311,-0.160109,-0.157395,-0.149593,-0.143148,-0.084464,-0.068182,-0.080733,-0.062076,-0.082429,-0.09498,-0.095319,-0.118046,-0.083446,-0.08616,-0.063433,-0.061058,-0.070556,-0.064111,-0.048507,-0.037992,-0.074627,-0.097693,-0.103799,-0.110244,-0.118385,-0.115672,-0.106852,-0.101764,-0.100068,-0.131954,-0.137381,-0.178426,-0.165536,,,,
20260309_301107_04,2026-03-09,301107,301107.SZ,0.0,0.027467,0.045672,0.006707,-0.017886,-0.029703,-0.064197,-0.031939,-0.068029,-0.108272,-0.168956,-0.138294,-0.126477,-0.143405,-0.139891,-0.132865,-0.142447,-0.12488,-0.144043,-0.169914,-0.143724,-0.096774,-0.106995,-0.097094,-0.101565,-0.098052,-0.111466,-0.099329,-0.104759,-0.094858,-0.091345,-0.084957,-0.108272,-0.128393,-0.120089,-0.133184,-0.117534,-0.105717,-0.113382,-0.10923,-0.097094,-0.09358,-0.116257,-0.118173,-0.124241,-0.111785,-0.110188,-0.111466,-0.09358,-0.105398,-0.073778,-0.043117,-0.05749,-0.104439,-0.096455,-0.57076,-0.271159,,,,
20260309_301227_03,2026-03-09,301227,301227.SZ,0.0,0.013103,0.001048,-0.010744,-0.017296,-0.028826,-0.0076,0.062369,0.018606,0.051887,-0.065776,-0.002096,0.019392,-0.022799,-0.027254,-0.043239,-0.082547,-0.105608,-0.105084,-0.087526,-0.102463,-0.129979,-0.143868,-0.126834,-0.134958,-0.129979,-0.147275,-0.132862,-0.062107,-0.050314,-0.047956,-0.126572,-0.155922,-0.180818,-0.16326,-0.158543,-0.158281,-0.170335,-0.156709,-0.162736,-0.155922,-0.155398,-0.132338,-0.014151,-0.052673,-0.115304,-0.123428,-0.131289,-0.123428,-0.121593,-0.077306,-0.127883,-0.160639,-0.205713,-0.181604,-0.194969,-0.176101,,,,
20260309_600872_04,2026-03-09,600872,600872.SH,0.0,-0.005379,-0.010221,-0.019365,-0.00269,0.024744,0.029586,0.023131,0.004841,-0.003228,-0.045724,-0.032813,-0.016138,-0.022593,0.014524,0.029586,0.025282,0.047875,0.04142,0.024744,0.027434,0.042496,0.038731,0.053792,0.057558,0.043034,0.052717,0.066165,0.050027,0.154922,0.168908,0.137708,0.140398,0.117805,0.125874,0.119957,0.147929,0.117805,0.12695,0.116192,0.112426,0.115116,0.120495,0.128564,0.113502,0.098978,0.079075,0.075847,0.087682,0.066165,0.053792,0.030124,0.022055,0.04142,0.032813,0.055944,0.054868,,,,
20260309_603880_01,2026-03-09,603880,603880.SH,0.0,0.051699,0.073855,0.076809,0.085672,0.091581,0.093058,0.1226,0.078287,0.032496,-0.033973,0.026588,0.054653,0.039882,0.060561,0.067947,0.041359,0.036928,0.004431,-0.048744,-0.017725,0.007386,-0.041359,-0.035451,-0.028065,-0.057607,-0.06647,-0.04579,-0.054653,-0.038405,-0.047267,-0.05613,-0.069424,-0.053176,-0.033973,-0.016248,0.050222,0.100443,0.11226,0.138848,0.143279,0.175775,0.180207,0.251108,0.264402,0.267356,0.240768,0.255539,0.245199,0.196455,0.293944,0.288035,0.237814,0.202363,0.230428,0.215657,0.215657,,,,
20260309_688316_04,2026-03-09,688316,688316.SH,0.0,0.000559,-0.046247,-0.07395,-0.146336,-0.129803,-0.168677,-0.071381,-0.047475,-0.132149,-0.18454,-0.189455,-0.140974,-0.193029,-0.19046,-0.196269,-0.226095,-0.196604,-0.247542,-0.264075,-0.279937,-0.184093,-0.214701,-0.219951,-0.194147,-0.151698,-0.172475,-0.129692,-0.142985,-0.145889,-0.182306,-0.145331,-0.141533,-0.146895,-0.185098,-0.218052,-0.216376,-0.219169,-0.14466,-0.13416,-0.135277,-0.131032,-0.151028,-0.114053,-0.163651,-0.178954,-0.178061,-0.104111,-0.130809,-0.224307,-0.178172,-0.196492,-0.230898,-0.271336,-0.252458,-0.308981,-0.298816,,,,
