degraded_trade_date,symbol,strategy,production_strategy,candidate_rank,is_recovery_event,is_shadow_incremental_day,is_common_execution_risk,is_shadow_incremental_symbol,position_diff,theory_gap,monitor_execution_feasibility,candidate_degraded_reasons,candidate_hard_block_reasons,candidate_warning_reasons,execution_hard_block,execution_slippage_warning,execution_v22_severity,large_slippage_proxy,limit_up_buy_ratio,unfilled_ratio_proxy,limit_down_sell_ratio,open_gap_proxy,estimated_turnover_impact
2026-01-29,000630,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,5,False,False,True,False,0.0,0.006060332491756,degraded_large_slippage_proxy,large_slippage_proxy|open_gap_proxy,open_gap_proxy,,True,False,hard_block,0.0682634730538922,0.0,0.0,0.0,0.0682634730538922,0.0
2026-01-30,600489,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,1,False,False,True,False,0.0,0.0160808546499333,degraded_large_slippage_proxy,large_slippage_proxy|limit_down_sell_ratio|open_gap_proxy,open_gap_proxy|limit_down_sell_ratio,,True,False,hard_block,0.1,0.0,0.0,1.0,-0.1,0.0
2026-01-30,600547,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,2,False,False,True,False,0.0,0.0160808546499333,degraded_large_slippage_proxy,large_slippage_proxy|open_gap_proxy,open_gap_proxy,,True,False,hard_block,0.0752351097178684,0.0,0.0,0.0,-0.0752351097178684,2.7049605154474377e-05
2026-01-30,601899,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,3,False,False,True,False,0.0,0.0160808546499333,degraded_large_slippage_proxy,large_slippage_proxy|open_gap_proxy,open_gap_proxy,,True,False,hard_block,0.051783659378596,0.0,0.0,0.0,-0.051783659378596,0.0
2026-01-30,603993,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,4,False,False,True,False,0.0,0.0160808546499333,degraded_large_slippage_proxy,large_slippage_proxy,,large_slippage_proxy,False,True,warning,0.0492045874953755,0.0,0.0,0.0,-0.0492045874953755,0.0
2026-01-30,000630,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,5,False,False,True,False,0.0,0.0160808546499333,degraded_large_slippage_proxy,large_slippage_proxy,,large_slippage_proxy,False,True,warning,0.0424374319912947,0.0,0.0,0.0,-0.0424374319912947,0.0
2026-02-02,601899,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,1,False,False,True,False,0.0,0.0088373237179018,degraded_large_slippage_proxy,large_slippage_proxy|open_gap_proxy,open_gap_proxy,,True,False,hard_block,0.0814648729446936,0.0,0.0,0.0,-0.0814648729446936,1.825664243213371e-06
2026-02-02,603993,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,2,False,False,True,False,0.0,0.0088373237179018,degraded_large_slippage_proxy,large_slippage_proxy|limit_down_sell_ratio|open_gap_proxy,open_gap_proxy|limit_down_sell_ratio,,True,False,hard_block,0.0998766954377311,0.0,0.0,1.0,-0.0998766954377311,0.0
2026-02-02,300394,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,3,False,False,True,False,0.0,0.0088373237179018,degraded_large_slippage_proxy,,,,False,False,pass,0.0054341263132471,0.0,0.0,0.0,0.0054341263132471,0.0
2026-02-02,000630,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,4,False,False,True,False,0.0,0.0088373237179018,degraded_large_slippage_proxy,large_slippage_proxy|limit_down_sell_ratio|open_gap_proxy,open_gap_proxy|limit_down_sell_ratio,,True,False,hard_block,0.1003627569528414,0.0,0.0,1.0,-0.1003627569528414,0.0
