event_date,event_date_key,symbol,buy_signal_description,sell_signal_description,total_b_points,total_s_points,buy_points_count,sell_points_count,process_time,name,score,base_score,penalty,s_trend,s_breakout,s_volume,s_rs,s_contraction,s_liquidity,opt_score,opt_momentum,opt_value,opt_quality,opt_technical,opt_capital,opt_chip,opt_size,claude_score,industry,fund_pe_ttm,fund_pb,fund_roe,fund_netprofit_yoy,score_momentum,score_value,score_quality,score_technical,score_capital,score_chip,bs_score,bs_entry_score,bs_score_label,bs_score_v2,bs_score_v2_label,bs_research_score,bs_research_label,bs_research_reason,bs_gate_score,bs_gate_pass,bs_gate_label,bs_gate_reason,bs_model_prob,bs_model_expected_mdd,bs_model_risk_score,bs_model_rank_score,bs_model_version,bs_consensus_score,bs_consensus_label,bs_consensus_reason,dynamic_trade_threshold,dynamic_watch_threshold,bs_threshold_version,bs_threshold_reason,close_price,buy_point_close,price_change_ratio,is_limit_up,pool_type,pool_type_shadow,pool_type_shadow_reason,is_self_selected,event_seq_for_symbol,event_uid,ts_code,score_opt_gap,score_claude_gap,opt_claude_gap,score_dispersion,rs_liquidity_combo,breakout_volume_combo,overextended_flag,pullback_flag,ret_1,max_ret_1,mdd_1,hit_1_5pct,hit_1_10pct,days_to_10pct_within_1,ret_3,max_ret_3,mdd_3,hit_3_5pct,hit_3_10pct,days_to_10pct_within_3,ret_5,max_ret_5,mdd_5,hit_5_5pct,hit_5_10pct,days_to_10pct_within_5,ret_10,max_ret_10,mdd_10,hit_10_5pct,hit_10_10pct,days_to_10pct_within_10,ret_20,max_ret_20,mdd_20,hit_20_5pct,hit_20_10pct,days_to_10pct_within_20,ret_60,max_ret_60,mdd_60,hit_60_5pct,hit_60_10pct,days_to_10pct_within_60,market_hs300_pct_chg,market_hs300_ret_5,market_hs300_ret_20,market_scored_count,market_bs_count,market_limit_up_rate,market_avg_score,market_avg_v2,market_avg_research_score,market_avg_price_change,market_bs_ratio,market_regime,sample_split,split_hit_1_10pct,split_hit_3_10pct,split_hit_5_10pct,split_hit_10_10pct,split_hit_20_10pct,split_hit_60_10pct
2026-05-12,20260512,300829,当天出现买点,当天无卖点,1,2,1,0,2026-05-12 16:15:12,金丹科技,43.26,43.26,0.0,0.0,95.48,99.38,47.21,5.61,11.04,9.8,8.0,8.0,8.0,8.0,8.0,8.0,8.0,56.4549,食品,,,,,19.03,13.27,12.11,5.0,4.54,2.5,62.05,81.0,观察,52.98,剔除,34.68,回避,流动性偏弱；指数20日涨幅偏高,82.08,0,过滤,流动性低于门槛,,,,,,25.09,回避,交易门禁过滤,70.0,57.0,dynamic_v1,risk_on_ease,19.77,19.77,0.0,0,,,,1,5,20260512_300829_05,300829.SZ,-54.74,-13.194900000000004,41.5451,28.5673715977395,22.829770038263636,96.845,0,0,-0.036419,0.0,-0.036419,0,0,,-0.047548,0.0,-0.048051,0.0,0.0,,-0.041981,0.0,-0.048051,0.0,0.0,,0.011129,0.011129,-0.048051,0.0,0.0,,-0.128498,0.011129,-0.150625,0.0,0.0,,,,,,,,-0.0765,0.029276183719412874,0.08361894315427443,5154.0,240.0,0.0126,45.277629,45.614538,31.200536,0.345929,0.046565774155995346,risk_on,embargo,train,embargo,embargo,embargo,embargo,unlabeled
2026-05-12,20260512,600268,MACD金叉B点(quality=87),当天无卖点,86,0,86,0,2026-06-24 11:40:23,国电南自,43.14,43.14,0.0,0.0,46.69,91.56,62.57,51.9,23.62,7.5,6.0,6.0,6.0,6.0,6.0,6.0,6.0,60.1474,电气设备,,,,,19.81,11.77,9.79,12.0,4.27,2.5,54.95,43.05,等待,54.03,剔除,43.84,回避,指数20日涨幅偏高,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,43.41,回避,共振不足,70.0,57.0,dynamic_v1,risk_on_ease,16.16,15.48,4.39,0,,,,1,8,20260512_600268_08,600268.SH,-31.86,-17.007399999999997,14.852600000000002,15.942140077584732,38.44350920506608,62.394499999999994,0,0,0.029703,0.029703,0.0,0,0,,-0.064975,0.029703,-0.064975,0.0,0.0,,-0.043936,0.029703,-0.064975,0.0,0.0,,-0.157797,0.029703,-0.157797,0.0,0.0,,-0.241337,0.029703,-0.254332,0.0,0.0,,,,,,,,-0.0765,0.029276183719412874,0.08361894315427443,5154.0,240.0,0.0126,45.277629,45.614538,31.200536,0.345929,0.046565774155995346,risk_on,embargo,train,embargo,embargo,embargo,embargo,unlabeled
2026-05-12,20260512,688308,MACD金叉B点(quality=98),当天无卖点,98,0,98,0,2026-06-24 11:40:23,欧科亿,44.89,44.89,0.0,0.0,46.69,93.42,64.71,61.84,27.44,8.5,6.0,6.0,6.0,6.0,6.0,6.0,6.0,54.8504,机械基件,,,,,21.86,5.86,8.97,10.0,5.67,2.5,56.13,35.5,等待,55.68,剔除,49.04,回避,V2评分较好；指数20日涨幅偏高,98.38,0,观察,买点后涨幅偏高,,,,,,43.36,回避,交易门禁观察,70.0,57.0,dynamic_v1,risk_on_ease,108.21,102.18,5.9,0,WATCH,,,1,5,20260512_688308_05,688308.SH,-40.11,-9.9604,30.1496,20.8846835756095,42.138372061578266,63.04549999999999,0,0,0.040384,0.040384,0.0,0,0,,0.022549,0.040384,0.0,0.0,0.0,,0.045375,0.045375,0.0,0.0,0.0,,0.292672,0.292672,0.0,1.0,1.0,8.0,0.43508,0.476296,0.0,1.0,1.0,8.0,,,,,,,-0.0765,0.029276183719412874,0.08361894315427443,5154.0,240.0,0.0126,45.277629,45.614538,31.200536,0.345929,0.046565774155995346,risk_on,embargo,train,embargo,embargo,embargo,embargo,unlabeled
2026-05-13,20260513,000733,当天出现买点,当天无卖点,2,2,1,0,2026-05-13 16:10:26,振华科技,34.6,34.6,0.0,0.0,45.47,32.89,38.99,53.12,23.81,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,52.7679,元器件,,,,,10.53,13.84,14.47,8.0,4.93,1.0,48.56,81.0,等待,46.14,剔除,36.59,回避,指数20日涨幅偏高,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,35.93,回避,共振不足,70.0,57.0,dynamic_v1,risk_on_ease,46.87,46.87,0.0,0,,,,1,6,20260513_000733_06,000733.SZ,-25.4,-18.167899999999996,7.232100000000003,13.086480688226812,30.468867717721313,41.067,0,0,-0.016002,0.0,-0.016002,0,0,,-0.041178,0.0,-0.042671,0.0,0.0,,0.000427,0.000853,-0.042671,0.0,0.0,,0.074035,0.111159,-0.042671,1.0,1.0,8.0,0.089823,0.265415,-0.042671,1.0,1.0,8.0,,,,,,,1.0165,0.024860812584020175,0.07802676356022586,5158.0,235.0,0.0238,45.312724,45.484033,31.091475,0.481958,0.04556029468786351,risk_on,embargo,train,embargo,embargo,validation,embargo,unlabeled
2026-05-13,20260513,001299,当天出现买点,当天无卖点,5,6,1,0,2026-05-13 16:10:28,美能能源,39.78,39.78,0.0,0.0,45.47,95.44,0.35,99.28,17.49,8.7,8.0,8.0,8.0,8.0,8.0,8.0,8.0,41.4603,供气供热,,,,,10.76,10.21,11.71,3.0,3.27,2.5,48.44,81.0,等待,44.13,剔除,17.68,回避,流动性偏弱；指数20日涨幅偏高,94.98,0,观察,流动性低于门槛,,,,,,18.94,回避,交易门禁观察,70.0,57.0,dynamic_v1,risk_on_ease,11.94,11.94,0.0,0,,,,1,12,20260513_001299_12,001299.SZ,-47.22,-1.6802999999999955,45.5397,26.790595626637344,2.4741665263276036,62.95949999999999,0,0,-0.014238,0.0,-0.014238,0,0,,0.030151,0.030151,-0.021776,0.0,0.0,,0.021776,0.030151,-0.021776,0.0,0.0,,0.09464,0.09464,-0.021776,1.0,0.0,,-0.146566,0.154104,-0.146566,1.0,1.0,13.0,,,,,,,1.0165,0.024860812584020175,0.07802676356022586,5158.0,235.0,0.0238,45.312724,45.484033,31.091475,0.481958,0.04556029468786351,risk_on,embargo,train,embargo,embargo,validation,embargo,unlabeled
2026-05-13,20260513,001299,MACD金叉B点(quality=94),当天无卖点,93,0,93,0,2026-06-24 11:40:23,美能能源,39.78,39.78,0.0,0.0,45.47,95.44,0.35,99.28,17.49,8.7,8.0,8.0,8.0,8.0,8.0,8.0,8.0,41.4603,供气供热,,,,,10.76,10.21,11.71,3.0,3.27,2.5,48.44,81.0,等待,44.13,剔除,17.68,回避,流动性偏弱；指数20日涨幅偏高,94.98,0,观察,流动性低于门槛,,,,,,18.94,回避,交易门禁观察,70.0,57.0,dynamic_v1,risk_on_ease,11.94,11.94,0.0,0,,,,1,13,20260513_001299_13,001299.SZ,-47.22,-1.6802999999999955,45.5397,26.790595626637344,2.4741665263276036,62.95949999999999,0,0,-0.014238,0.0,-0.014238,0,0,,0.030151,0.030151,-0.021776,0.0,0.0,,0.021776,0.030151,-0.021776,0.0,0.0,,0.09464,0.09464,-0.021776,1.0,0.0,,-0.146566,0.154104,-0.146566,1.0,1.0,13.0,,,,,,,1.0165,0.024860812584020175,0.07802676356022586,5158.0,235.0,0.0238,45.312724,45.484033,31.091475,0.481958,0.04556029468786351,risk_on,embargo,train,embargo,embargo,validation,embargo,unlabeled
2026-05-13,20260513,002163,当天出现买点,当天无卖点,3,2,1,0,2026-05-13 16:10:32,海南发展,37.75,37.75,0.0,0.0,45.47,98.49,37.17,9.21,21.74,7.95,6.0,6.0,6.0,6.0,6.0,6.0,6.0,35.8714,装修装饰,,,,,12.11,3.89,1.35,11.0,5.03,2.5,48.97,81.0,等待,46.13,剔除,35.87,回避,指数20日涨幅偏高,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,35.46,回避,共振不足,70.0,57.0,dynamic_v1,risk_on_ease,12.83,12.83,0.0,0,,,,1,5,20260513_002163_05,002163.SZ,-41.75,1.8785999999999987,43.6286,24.664571000796535,28.426674093182267,64.027,0,0,-0.05456,0.0,-0.05456,0,0,,-0.099766,0.0,-0.099766,0.0,0.0,,-0.124708,0.0,-0.124708,0.0,0.0,,-0.192518,0.0,-0.192518,0.0,0.0,,-0.275916,0.0,-0.275916,0.0,0.0,,,,,,,,1.0165,0.024860812584020175,0.07802676356022586,5158.0,235.0,0.0238,45.312724,45.484033,31.091475,0.481958,0.04556029468786351,risk_on,embargo,train,embargo,embargo,validation,embargo,unlabeled
2026-05-13,20260513,002169,当天出现买点,当天无卖点,1,2,1,0,2026-05-13 16:12:24,智光电气,44.4,44.4,0.0,0.0,45.47,95.54,17.64,82.34,22.18,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,45.0733,电气设备,,,,,15.73,9.9,4.05,8.0,4.89,2.5,48.73,81.0,等待,47.74,剔除,33.73,回避,指数20日涨幅偏高,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,34.63,回避,共振不足,70.0,57.0,dynamic_v1,risk_on_ease,14.14,14.14,0.0,0,,,,1,4,20260513_002169_04,002169.SZ,-25.6,-0.6733000000000047,24.926699999999997,14.589686458705454,19.780171890051918,62.9945,0,0,0.012023,0.012023,0.0,0,0,,0.062943,0.062943,-0.002125,1.0,0.0,,0.265208,0.265208,-0.002125,1.0,1.0,4.0,0.282887,0.334511,-0.002125,1.0,1.0,4.0,0.071441,0.334511,-0.002125,1.0,1.0,4.0,,,,,,,1.0165,0.024860812584020175,0.07802676356022586,5158.0,235.0,0.0238,45.312724,45.484033,31.091475,0.481958,0.04556029468786351,risk_on,embargo,train,embargo,embargo,validation,embargo,unlabeled
2026-05-13,20260513,002169,MACD金叉B点(quality=98),当天无卖点,97,0,97,0,2026-06-24 11:40:23,智光电气,44.4,44.4,0.0,0.0,45.47,95.54,17.64,82.34,22.18,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,45.0733,电气设备,,,,,15.73,9.9,4.05,8.0,4.89,2.5,48.73,81.0,等待,47.74,剔除,33.73,回避,指数20日涨幅偏高,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,34.63,回避,共振不足,70.0,57.0,dynamic_v1,risk_on_ease,14.14,14.14,0.0,0,,,,1,5,20260513_002169_05,002169.SZ,-25.6,-0.6733000000000047,24.926699999999997,14.589686458705454,19.780171890051918,62.9945,0,0,0.012023,0.012023,0.0,0,0,,0.062943,0.062943,-0.002125,1.0,0.0,,0.265208,0.265208,-0.002125,1.0,1.0,4.0,0.282887,0.334511,-0.002125,1.0,1.0,4.0,0.071441,0.334511,-0.002125,1.0,1.0,4.0,,,,,,,1.0165,0.024860812584020175,0.07802676356022586,5158.0,235.0,0.0238,45.312724,45.484033,31.091475,0.481958,0.04556029468786351,risk_on,embargo,train,embargo,embargo,validation,embargo,unlabeled
2026-05-13,20260513,002195,当天出现买点,当天无卖点,4,2,1,0,2026-05-13 16:13:40,岩山科技,34.62,34.62,0.0,0.0,45.47,32.89,31.87,35.28,28.06,5.6,2.0,2.0,2.0,2.0,2.0,2.0,2.0,39.3682,软件服务,,,,,9.36,2.15,12.42,8.0,5.42,2.01,43.96,81.0,等待,42.66,剔除,34.48,回避,指数20日涨幅偏高,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,33.34,回避,共振不足,70.0,57.0,dynamic_v1,risk_on_ease,9.03,9.03,0.0,0,,,,1,8,20260513_002195_08,002195.SZ,-21.380000000000003,-4.748200000000004,16.6318,11.226951014411705,29.90438429394593,41.067,0,0,-0.050941,0.0,-0.050941,0,0,,-0.070875,0.0,-0.070875,0.0,0.0,,-0.081949,0.0,-0.081949,0.0,0.0,,-0.129568,0.0,-0.129568,0.0,0.0,,-0.221484,0.0,-0.221484,0.0,0.0,,,,,,,,1.0165,0.024860812584020175,0.07802676356022586,5158.0,235.0,0.0238,45.312724,45.484033,31.091475,0.481958,0.04556029468786351,risk_on,embargo,train,embargo,embargo,validation,embargo,unlabeled
2026-05-13,20260513,002601,当天出现买点,当天无卖点,3,2,1,0,2026-05-13 16:11:01,龙佰集团,36.53,36.53,0.0,0.0,45.47,75.38,39.41,30.34,23.32,7.2,4.0,4.0,4.0,4.0,4.0,4.0,4.0,49.9754,化工原料,,,,,11.5,13.38,10.06,8.0,5.22,1.82,50.93,81.0,等待,47.87,剔除,37.49,回避,指数20日涨幅偏高,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,37.12,回避,共振不足,70.0,57.0,dynamic_v1,risk_on_ease,17.97,17.97,0.0,0,,,,1,7,20260513_002601_07,002601.SZ,-35.47,-13.4454,22.0246,17.907087453110105,30.315692306130828,55.93849999999999,0,0,-0.00946,0.0,-0.00946,0,0,,-0.049527,0.0,-0.049527,0.0,0.0,,-0.073456,0.0,-0.074012,0.0,0.0,,-0.180857,0.0,-0.180857,0.0,0.0,,-0.165832,0.0,-0.224819,0.0,0.0,,,,,,,,1.0165,0.024860812584020175,0.07802676356022586,5158.0,235.0,0.0238,45.312724,45.484033,31.091475,0.481958,0.04556029468786351,risk_on,embargo,train,embargo,embargo,validation,embargo,unlabeled
2026-05-13,20260513,300017,当天出现买点,当天无卖点,1,2,1,0,2026-05-13 16:12:13,网宿科技,50.71,50.71,0.0,0.0,93.56,97.93,67.84,20.36,29.52,9.15,4.0,4.0,4.0,4.0,4.0,4.0,4.0,63.2917,软件服务,,,,,21.16,6.12,15.05,11.0,5.97,4.0,67.41,81.0,可交易,64.26,观察,59.36,普通观察,V2评分较好；指数20日涨幅偏高,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,61.08,谨慎观察,研究建议通过；V2观察以上,70.0,57.0,dynamic_v1,risk_on_ease,19.74,19.74,0.0,0,WATCH,,,1,5,20260513_300017_05,300017.SZ,-40.79,-12.581699999999998,28.2083,20.88792100624984,44.75083015989759,95.0895,0,0,-0.052685,0.0,-0.052685,0,0,,-0.06383,0.0,-0.06383,0.0,0.0,,-0.079025,0.0,-0.079025,0.0,0.0,,-0.200607,0.0,-0.200607,0.0,0.0,,-0.302673,0.0,-0.302673,0.0,0.0,,,,,,,,1.0165,0.024860812584020175,0.07802676356022586,5158.0,235.0,0.0238,45.312724,45.484033,31.091475,0.481958,0.04556029468786351,risk_on,embargo,train,embargo,embargo,validation,embargo,unlabeled
2026-05-13,20260513,300017,MACD金叉B点(quality=99),当天无卖点,98,0,98,0,2026-06-24 11:40:23,网宿科技,50.71,50.71,0.0,0.0,93.56,97.93,67.84,20.36,29.52,9.15,4.0,4.0,4.0,4.0,4.0,4.0,4.0,63.2917,软件服务,,,,,21.16,6.12,15.05,11.0,5.97,4.0,67.41,81.0,可交易,64.26,观察,59.36,普通观察,V2评分较好；指数20日涨幅偏高,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,61.08,谨慎观察,研究建议通过；V2观察以上,70.0,57.0,dynamic_v1,risk_on_ease,19.74,19.74,0.0,0,WATCH,,,1,6,20260513_300017_06,300017.SZ,-40.79,-12.581699999999998,28.2083,20.88792100624984,44.75083015989759,95.0895,0,0,-0.052685,0.0,-0.052685,0,0,,-0.06383,0.0,-0.06383,0.0,0.0,,-0.079025,0.0,-0.079025,0.0,0.0,,-0.200607,0.0,-0.200607,0.0,0.0,,-0.302673,0.0,-0.302673,0.0,0.0,,,,,,,,1.0165,0.024860812584020175,0.07802676356022586,5158.0,235.0,0.0238,45.312724,45.484033,31.091475,0.481958,0.04556029468786351,risk_on,embargo,train,embargo,embargo,validation,embargo,unlabeled
2026-05-13,20260513,300383,MACD金叉B点(quality=97),当天无卖点,97,0,97,0,2026-06-24 11:40:23,光环新网,43.93,43.93,0.0,0.0,45.47,94.55,46.53,43.91,29.05,7.6,4.0,4.0,4.0,4.0,4.0,4.0,4.0,52.6415,软件服务,,,,,17.98,6.98,7.35,12.0,5.83,2.5,55.28,81.0,等待,53.5,剔除,42.84,回避,指数20日涨幅偏高,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,42.57,回避,共振不足,70.0,57.0,dynamic_v1,risk_on_ease,17.8,17.8,0.0,0,,,,1,8,20260513_300383_08,300383.SZ,-32.07,-8.711500000000001,23.3585,16.583097089607037,36.765425334136964,62.647999999999996,0,0,-0.042693,0.0,-0.042693,0,0,,-0.060113,0.0,-0.061235,0.0,0.0,,-0.071344,0.0,-0.071344,0.0,0.0,,-0.192698,0.0,-0.192698,0.0,0.0,,-0.286388,0.0,-0.298169,0.0,0.0,,,,,,,,1.0165,0.024860812584020175,0.07802676356022586,5158.0,235.0,0.0238,45.312724,45.484033,31.091475,0.481958,0.04556029468786351,risk_on,embargo,train,embargo,embargo,validation,embargo,unlabeled
2026-05-13,20260513,300383,当天出现买点,当天无卖点,4,3,1,0,2026-05-13 16:13:15,光环新网,43.93,43.93,0.0,0.0,45.47,94.55,46.53,43.91,29.05,7.6,4.0,4.0,4.0,4.0,4.0,4.0,4.0,52.6415,软件服务,,,,,17.98,6.98,7.35,12.0,5.83,2.5,55.28,81.0,等待,53.5,剔除,42.84,回避,指数20日涨幅偏高,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,42.57,回避,共振不足,70.0,57.0,dynamic_v1,risk_on_ease,17.8,17.8,0.0,0,,,,1,9,20260513_300383_09,300383.SZ,-32.07,-8.711500000000001,23.3585,16.583097089607037,36.765425334136964,62.647999999999996,0,0,-0.042693,0.0,-0.042693,0,0,,-0.060113,0.0,-0.061235,0.0,0.0,,-0.071344,0.0,-0.071344,0.0,0.0,,-0.192698,0.0,-0.192698,0.0,0.0,,-0.286388,0.0,-0.298169,0.0,0.0,,,,,,,,1.0165,0.024860812584020175,0.07802676356022586,5158.0,235.0,0.0238,45.312724,45.484033,31.091475,0.481958,0.04556029468786351,risk_on,embargo,train,embargo,embargo,validation,embargo,unlabeled
2026-05-13,20260513,300569,MACD金叉B点(quality=83),当天无卖点,82,0,82,0,2026-06-24 11:40:23,天能重工,42.82,42.82,0.0,0.0,45.47,81.52,27.31,77.05,17.95,7.9,8.0,8.0,8.0,8.0,8.0,8.0,8.0,49.372,电气设备,,,,,13.85,14.01,5.8,8.0,3.91,3.8,52.29,83.85,等待,48.54,剔除,26.99,回避,流动性偏弱；指数20日涨幅偏高,95.9,0,观察,流动性低于门槛,,,,,,26.53,回避,交易门禁观察,70.0,57.0,dynamic_v1,risk_on_ease,6.36,6.3,0.95,0,,,,1,6,20260513_300569_06,300569.SZ,-36.18,-6.552,29.628,19.27753220720951,22.140788152186452,58.08749999999999,0,0,-0.039308,0.0,-0.039308,0,0,,-0.044023,0.0,-0.056603,0.0,0.0,,-0.077048,0.0,-0.077048,0.0,0.0,,-0.143083,0.0,-0.143083,0.0,0.0,,-0.232336,0.0,-0.232336,0.0,0.0,,,,,,,,1.0165,0.024860812584020175,0.07802676356022586,5158.0,235.0,0.0238,45.312724,45.484033,31.091475,0.481958,0.04556029468786351,risk_on,embargo,train,embargo,embargo,validation,embargo,unlabeled
2026-05-13,20260513,301227,当天出现买点,当天无卖点,3,4,1,0,2026-05-13 16:11:42,森鹰窗业,36.12,36.12,0.0,0.0,45.47,98.95,71.36,13.42,5.46,8.95,10.0,10.0,10.0,10.0,10.0,10.0,10.0,48.0774,家居用品,,,,,20.51,7.09,9.01,4.0,3.47,4.0,47.98,81.0,等待,40.12,剔除,16.52,回避,相对强弱靠前；流动性偏弱；涨停可买性不足,25.92,0,过滤,涨停可买性不足；流动性低于门槛,,,,,,8.78,回避,交易门禁过滤,70.0,57.0,dynamic_v1,risk_on_ease,37.62,37.62,0.0,1,,,,1,8,20260513_301227_08,301227.SZ,-53.38,-11.9574,41.4226,28.01260313239977,19.738936141545217,64.188,0,0,-0.039075,0.0,-0.039075,0,0,,-0.110845,0.0,-0.110845,0.0,0.0,,-0.110845,0.0,-0.118819,0.0,0.0,,-0.19431,0.0,-0.19431,0.0,0.0,,-0.526387,0.0,-0.584529,0.0,0.0,,,,,,,,1.0165,0.024860812584020175,0.07802676356022586,5158.0,235.0,0.0238,45.312724,45.484033,31.091475,0.481958,0.04556029468786351,risk_on,embargo,train,embargo,embargo,validation,embargo,unlabeled
2026-05-13,20260513,601702,MACD金叉B点(quality=77),当天无卖点,77,0,77,0,2026-06-24 11:40:23,华峰铝业,30.51,30.51,0.0,0.0,45.47,32.89,16.98,69.29,13.98,6.6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,46.3429,铝,,,,,5.28,15.27,12.7,8.0,1.67,3.42,45.43,94.0,等待,39.87,剔除,19.87,回避,流动性偏弱；指数20日涨幅偏高,87.96,0,过滤,流动性低于门槛,,,,,,10.87,回避,交易门禁过滤,70.0,57.0,dynamic_v1,risk_on_ease,18.88,20.0,-5.6,0,,,,1,5,20260513_601702_05,601702.SH,-35.489999999999995,-15.832899999999999,19.6571,17.779306336393816,15.407154182392024,41.067,0,0,-0.031252,0.0,-0.031252,0,0,,-0.054556,0.0,-0.054556,0.0,0.0,,0.017479,0.017479,-0.054556,0.0,0.0,,-0.02119,0.063027,-0.054556,1.0,0.0,,-0.078815,0.133475,-0.078815,1.0,1.0,15.0,,,,,,,1.0165,0.024860812584020175,0.07802676356022586,5158.0,235.0,0.0238,45.312724,45.484033,31.091475,0.481958,0.04556029468786351,risk_on,embargo,train,embargo,embargo,validation,embargo,unlabeled
2026-05-13,20260513,603160,当天出现买点,当天无卖点,2,1,1,0,2026-05-13 16:14:15,汇顶科技,46.72,46.72,0.0,0.0,45.47,91.1,29.86,75.42,22.17,4.45,4.0,4.0,4.0,4.0,4.0,4.0,4.0,51.5118,半导体,,,,,11.18,9.29,16.4,8.0,4.35,2.3,46.46,81.0,等待,48.28,剔除,36.11,回避,指数20日涨幅偏高,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,36.37,回避,共振不足,70.0,57.0,dynamic_v1,risk_on_ease,67.83,67.83,0.0,0,,,,1,5,20260513_603160_05,603160.SH,2.219999999999999,-4.791800000000002,-7.011800000000001,3.5836454084260816,25.729286814834182,61.44049999999999,0,0,-0.022851,0.0,-0.022851,0,0,,-0.049556,0.0,-0.049556,0.0,0.0,,-0.03417,0.0,-0.049556,0.0,0.0,,-0.025524,0.0,-0.070071,0.0,0.0,,-0.121067,0.0,-0.231849,0.0,0.0,,,,,,,,1.0165,0.024860812584020175,0.07802676356022586,5158.0,235.0,0.0238,45.312724,45.484033,31.091475,0.481958,0.04556029468786351,risk_on,embargo,train,embargo,embargo,validation,embargo,unlabeled
2026-05-13,20260513,603885,MACD金叉B点(quality=74),当天无卖点,73,0,73,0,2026-06-24 11:40:23,吉祥航空,28.76,28.76,0.0,0.0,45.47,32.89,17.8,20.8,16.15,5.55,4.0,4.0,4.0,4.0,4.0,4.0,4.0,45.6783,空运,,,,,5.97,15.42,9.13,8.0,2.06,5.1,28.1,10.0,等待,21.05,剔除,5.06,回避,流动性偏弱；买点后回撤偏深；指数20日涨幅偏高,72.3,0,观察,流动性低于门槛；买点后回撤偏深,,,,,,2.66,回避,交易门禁观察,70.0,57.0,dynamic_v1,risk_on_ease,11.73,14.04,-16.45,0,,,,1,4,20260513_603885_04,603885.SH,-26.74,-16.9183,9.8217,13.526038258238565,16.954940282997164,41.067,0,1,-0.027276,0.0,-0.027276,0,0,,-0.086954,0.0,-0.086954,0.0,0.0,,-0.057115,0.0,-0.086954,0.0,0.0,,-0.0017,0.003408,-0.086954,0.0,0.0,,-0.082691,0.016197,-0.129581,0.0,0.0,,,,,,,,1.0165,0.024860812584020175,0.07802676356022586,5158.0,235.0,0.0238,45.312724,45.484033,31.091475,0.481958,0.04556029468786351,risk_on,embargo,train,embargo,embargo,validation,embargo,unlabeled
2026-05-14,20260514,002014,当天出现买点,当天无卖点,4,4,1,0,2026-05-14 16:10:48,永新股份,30.26,30.26,0.0,0.0,47.69,29.62,34.59,29.22,0.79,6.45,8.0,8.0,8.0,8.0,8.0,8.0,8.0,53.1137,塑料,,,,,8.73,14.93,12.89,11.0,0.23,5.32,46.51,81.0,等待,34.64,剔除,17.65,回避,流动性偏弱,65.0,0,过滤,流动性低于门槛,,,,,,7.6,回避,交易门禁过滤,72.0,58.0,dynamic_v1,neutral_no_adjustment,11.49,11.49,0.0,0,,,,1,7,20260514_002014_07,002014.SZ,-34.239999999999995,-22.8537,11.386299999999999,17.437110958049598,5.227437230613105,41.3655,0,0,-0.006964,0.0,-0.006964,0,0,,-0.01566,0.0,-0.01566,0.0,0.0,,-0.033069,0.0,-0.033069,0.0,0.0,,-0.085381,0.0,-0.085381,0.0,0.0,,-0.103215,0.0,-0.136335,0.0,0.0,,,,,,,,-1.6754,0.0028746601016897966,0.05777734989705263,5158.0,200.0,0.0118,44.65202,45.394905,35.040167,0.261435,0.038774718883288095,neutral,embargo,train,embargo,embargo,validation,embargo,unlabeled
2026-05-14,20260514,002940,MACD金叉B点(quality=95),当天无卖点,95,0,95,0,2026-06-24 11:40:23,昂利康,43.61,43.61,0.0,0.0,47.69,86.89,93.04,30.83,25.84,8.95,8.0,8.0,8.0,8.0,8.0,8.0,8.0,62.4465,化学制药,,,,,22.9,7.09,12.79,10.0,5.66,4.0,57.13,81.0,等待,54.89,剔除,51.12,回避,强势流动性较好；相对强弱靠前；涨停可买性不足,55.0,0,过滤,涨停可买性不足,,,,,,40.44,回避,交易门禁过滤,72.0,58.0,dynamic_v1,neutral_no_adjustment,40.07,40.07,0.0,1,,,,1,6,20260514_002940_06,002940.SZ,-45.89,-18.8365,27.0535,23.06728453351196,49.03216903217724,61.41,0,0,0.078862,0.078862,0.0,1,0,,0.086598,0.086598,0.0,1.0,0.0,,0.139256,0.139256,0.0,1.0,1.0,5.0,-0.11405,0.139256,-0.11405,1.0,1.0,5.0,-0.313701,0.139256,-0.313701,1.0,1.0,5.0,,,,,,,-1.6754,0.0028746601016897966,0.05777734989705263,5158.0,200.0,0.0118,44.65202,45.394905,35.040167,0.261435,0.038774718883288095,neutral,embargo,train,embargo,embargo,validation,embargo,unlabeled
