event_uid,event_date,symbol,ts_code,rel_ret_d0,rel_ret_d1,rel_ret_d2,rel_ret_d3,rel_ret_d4,rel_ret_d5,rel_ret_d6,rel_ret_d7,rel_ret_d8,rel_ret_d9,rel_ret_d10,rel_ret_d11,rel_ret_d12,rel_ret_d13,rel_ret_d14,rel_ret_d15,rel_ret_d16,rel_ret_d17,rel_ret_d18,rel_ret_d19,rel_ret_d20,rel_ret_d21,rel_ret_d22,rel_ret_d23,rel_ret_d24,rel_ret_d25,rel_ret_d26,rel_ret_d27,rel_ret_d28,rel_ret_d29,rel_ret_d30,rel_ret_d31,rel_ret_d32,rel_ret_d33,rel_ret_d34,rel_ret_d35,rel_ret_d36,rel_ret_d37,rel_ret_d38,rel_ret_d39,rel_ret_d40,rel_ret_d41,rel_ret_d42,rel_ret_d43,rel_ret_d44,rel_ret_d45,rel_ret_d46,rel_ret_d47,rel_ret_d48,rel_ret_d49,rel_ret_d50,rel_ret_d51,rel_ret_d52,rel_ret_d53,rel_ret_d54,rel_ret_d55,rel_ret_d56,rel_ret_d57,rel_ret_d58,rel_ret_d59,rel_ret_d60
20260408_603477_08,2026-04-08,603477,603477.SH,0.0,-0.017917,-0.048152,0.007279,0.049272,0.056551,0.054871,0.040873,0.030795,0.024636,0.016797,0.013998,-0.006159,-0.032475,-0.019597,0.035834,0.053191,0.073908,0.05991,0.044793,0.070549,0.033595,-0.00168,0.05991,0.009518,-0.032475,-0.020157,-0.039754,-0.054311,-0.067749,-0.070549,-0.067189,-0.099664,-0.117581,-0.111982,-0.103024,-0.134378,-0.12542,-0.162934,-0.18701,-0.215566,-0.227884,-0.211086,-0.221725,-0.209406,-0.204927,-0.202688,-0.216685,-0.235722,-0.227324,-0.228443,-0.262038,-0.276596,-0.259239,-0.18533,-0.171333,-0.134938,,,,
20260408_603477_09,2026-04-08,603477,603477.SH,0.0,-0.017917,-0.048152,0.007279,0.049272,0.056551,0.054871,0.040873,0.030795,0.024636,0.016797,0.013998,-0.006159,-0.032475,-0.019597,0.035834,0.053191,0.073908,0.05991,0.044793,0.070549,0.033595,-0.00168,0.05991,0.009518,-0.032475,-0.020157,-0.039754,-0.054311,-0.067749,-0.070549,-0.067189,-0.099664,-0.117581,-0.111982,-0.103024,-0.134378,-0.12542,-0.162934,-0.18701,-0.215566,-0.227884,-0.211086,-0.221725,-0.209406,-0.204927,-0.202688,-0.216685,-0.235722,-0.227324,-0.228443,-0.262038,-0.276596,-0.259239,-0.18533,-0.171333,-0.134938,,,,
20260408_603717_04,2026-04-08,603717,603717.SH,0.0,-0.04,-0.02963,-0.016296,0.008889,0.042963,0.025185,0.004444,0.007407,-0.001481,0.007407,-0.008889,-0.007407,0.008889,0.001481,0.014815,0.117037,0.103704,0.115556,0.100741,0.134815,0.111111,0.108148,0.219259,0.125926,0.105185,0.096296,0.075556,0.014815,0.044444,0.047407,0.011852,-0.007407,-0.01037,-0.023704,0.025185,0.013333,0.002963,-0.025185,0.001481,-0.014815,-0.019259,-0.042963,-0.041481,-0.056296,-0.054815,-0.081481,-0.085926,-0.114074,-0.085926,0.005926,-0.054815,-0.105185,-0.111111,-0.093333,-0.142222,-0.103704,,,,
20260408_603790_04,2026-04-08,603790,603790.SH,0.0,-0.02679,-0.031181,-0.037769,-0.05358,-0.05226,-0.024592,-0.026349,-0.008781,0.019323,0.022399,0.022399,0.025475,0.064559,0.05929,0.071147,0.077735,0.115945,0.099256,0.110235,0.145806,0.133949,0.247255,0.235398,0.274923,0.2556,0.283268,0.411507,0.395696,0.444007,0.29952,0.287222,0.242423,0.230129,0.150638,0.11155,0.094861,0.101449,0.092226,0.188765,0.116242,0.125417,0.131096,0.142018,0.097456,0.121048,0.116242,0.136776,0.187454,0.149008,0.12629,0.107504,-0.003028,-0.027493,-0.050211,-0.067687,-0.011328,,,,
20260408_603790_05,2026-04-08,603790,603790.SH,0.0,-0.02679,-0.031181,-0.037769,-0.05358,-0.05226,-0.024592,-0.026349,-0.008781,0.019323,0.022399,0.022399,0.025475,0.064559,0.05929,0.071147,0.077735,0.115945,0.099256,0.110235,0.145806,0.133949,0.247255,0.235398,0.274923,0.2556,0.283268,0.411507,0.395696,0.444007,0.29952,0.287222,0.242423,0.230129,0.150638,0.11155,0.094861,0.101449,0.092226,0.188765,0.116242,0.125417,0.131096,0.142018,0.097456,0.121048,0.116242,0.136776,0.187454,0.149008,0.12629,0.107504,-0.003028,-0.027493,-0.050211,-0.067687,-0.011328,,,,
20260408_603810_03,2026-04-08,603810,603810.SH,0.0,-0.016159,-0.005589,-0.016781,-0.009942,-0.027966,-0.019268,-0.035427,-0.035427,-0.0261,-0.018646,-0.048477,-0.036664,-0.003103,-0.027966,-0.000622,-0.001243,-0.007455,-0.028587,-0.022992,-0.025479,-0.05531,-0.06277,-0.054688,-0.056553,-0.025479,-0.031696,-0.056553,-0.086384,-0.081416,-0.110004,-0.135489,-0.151026,-0.147295,-0.164076,-0.130515,-0.162833,-0.183965,-0.205092,-0.197016,-0.213796,-0.217527,-0.228681,-0.234221,-0.233606,-0.23853,-0.242839,-0.268078,-0.265616,-0.255766,-0.249611,-0.273618,-0.299472,-0.308091,-0.317324,-0.314862,-0.293317,,,,
20260408_603816_02,2026-04-08,603816,603816.SH,0.0,-0.021765,-0.032941,-0.095294,-0.097941,-0.098824,-0.099706,-0.077941,-0.078824,-0.080294,-0.104118,-0.110882,-0.143824,-0.151176,-0.153529,-0.135,-0.145882,-0.130294,-0.120588,-0.092941,-0.071765,-0.024706,-0.052941,-0.030588,-0.065,-0.113529,-0.120588,-0.124706,-0.145588,-0.153235,-0.149412,-0.144118,-0.139118,-0.167647,-0.144706,-0.140882,-0.135588,-0.138235,-0.159412,-0.186176,-0.191176,-0.205882,-0.206176,-0.205294,-0.202059,-0.226765,-0.246765,-0.271176,-0.297647,-0.306471,-0.321176,-0.326765,-0.331765,-0.338529,-0.327059,-0.342353,-0.325,,,,
20260408_603881_07,2026-04-08,603881,603881.SH,0.0,-0.006369,0.015032,0.023949,0.049427,0.026752,0.072102,0.042293,0.005605,-0.029809,0.008153,-0.01121,-0.033885,-0.049682,-0.067261,-0.05172,-0.059618,-0.019108,0.007643,0.024204,0.077962,0.024968,0.105987,0.049172,0.032102,0.057834,0.088662,0.039236,-0.037452,-0.016561,-0.032357,-0.055032,-0.075414,-0.054013,-0.098089,-0.090191,-0.062166,-0.072102,-0.047134,-0.076943,-0.128917,-0.126879,-0.121274,-0.20535,-0.214013,-0.184713,-0.187516,-0.190828,-0.173503,-0.149554,-0.31949,-0.307261,-0.334013,-0.380382,-0.393121,-0.363057,-0.342675,,,,
20260408_605001_04,2026-04-08,605001,605001.SH,0.0,-0.029063,-0.010559,-0.022457,-0.018491,-0.025097,-0.003953,-0.025097,-0.005279,0.0,-0.054159,-0.059439,-0.052833,-0.034342,-0.042261,-0.021131,-0.007919,0.0,-0.015851,-0.006606,-0.015851,-0.038308,-0.031702,-0.051519,-0.060765,-0.052833,-0.047553,-0.060765,-0.087188,-0.068684,-0.085861,-0.109645,-0.134741,-0.136055,-0.155872,-0.152179,-0.171684,-0.178186,-0.192489,-0.179486,-0.198991,-0.197691,-0.206793,-0.221097,-0.210694,-0.209394,-0.221097,-0.243202,-0.244503,-0.2341,-0.214595,-0.253605,-0.278312,-0.288714,-0.284813,-0.291315,-0.274411,,,,
20260408_688017_06,2026-04-08,688017,688017.SH,0.0,-0.020496,0.002703,-0.00231,0.016957,0.014991,0.022266,0.04694,0.035979,0.048513,0.081298,0.001573,0.008897,0.050872,0.020644,0.05682,0.101597,0.114819,0.132858,0.292652,0.332023,0.346129,0.374539,0.302531,0.501597,0.587024,0.603195,0.590858,0.646596,0.681003,0.715409,0.663652,0.577783,0.553846,0.504055,0.412141,0.504055,0.547702,0.609732,0.931679,1.10494,1.065225,1.08405,0.803883,0.72524,0.831507,0.849201,0.875645,1.005456,0.933202,0.860555,0.883411,0.921848,0.815974,0.777439,1.053871,1.083952,,,,
20260408_688308_02,2026-04-08,688308,688308.SH,0.0,0.084598,0.049505,0.043564,0.09791,0.072827,0.144114,0.254125,0.078878,0.054895,0.090429,0.015182,0.019252,-0.008691,-0.046645,0.032673,0.052145,0.083608,0.124092,0.09637,0.084378,0.190429,0.238504,0.191419,0.217272,0.244004,0.244444,0.218922,0.254125,0.452145,0.453575,0.538834,0.59736,0.733223,0.618812,0.486359,0.524532,0.628163,0.757426,0.670297,0.623762,0.708361,0.529373,0.562156,0.545985,0.782288,0.814631,0.919362,1.074367,1.208251,0.983278,1.029703,1.117712,1.064466,0.944994,1.00011,1.015402,,,,
20260408_688418_07,2026-04-08,688418,688418.SH,0.0,-0.004515,-0.028517,0.014971,0.135932,0.121673,0.131179,0.132842,0.175143,0.211977,0.208175,0.109553,0.068203,0.061787,-0.006416,0.008793,0.117633,0.156606,0.207462,0.288023,0.274002,0.251426,0.253802,0.249287,0.191302,0.198194,0.192728,0.214591,0.159696,0.185599,0.23289,0.226711,0.176806,0.258317,0.128802,0.090779,0.055133,0.091968,0.072719,0.106464,0.021388,0.03826,0.009268,-0.019249,0.038736,0.055608,0.093156,0.086502,0.096483,0.037548,0.093156,0.105038,0.053707,0.064639,0.074144,0.142586,0.172529,,,,
20260408_688531_05,2026-04-08,688531,688531.SH,0.0,0.001788,0.003987,0.070516,0.151204,0.381443,0.657732,0.685086,0.759451,0.752166,0.843437,0.817183,0.785293,0.786942,0.837801,0.92275,1.009623,1.199314,1.048111,1.316152,1.377734,1.270791,1.347218,1.632029,1.456359,1.313403,1.479176,1.54653,1.735122,1.682751,1.494708,1.476977,1.40416,1.349499,1.263738,1.392653,1.469919,1.483756,1.491701,1.398817,1.208392,1.281274,1.283877,1.338539,1.28785,1.436355,1.344156,,,,,,,,,,,,,,
20260409_000009_07,2026-04-09,000009,000009.SZ,0.0,0.025375,0.031142,0.040369,0.021915,0.031142,0.035755,0.029988,0.024221,0.034602,0.024221,0.026528,0.021915,0.017301,0.070358,-0.002307,0.008074,-0.00692,-0.005767,-0.010381,-0.027682,-0.041522,-0.076125,-0.086505,-0.095732,-0.094579,-0.091119,-0.106113,-0.10496,-0.130334,-0.126874,-0.144175,-0.140715,-0.146482,-0.138408,-0.153403,-0.168397,-0.182238,-0.170704,-0.198385,-0.189158,-0.191465,-0.209919,-0.185698,-0.196078,-0.183391,-0.193772,-0.211073,-0.206459,-0.219146,-0.234141,-0.241061,-0.286044,-0.291811,-0.28143,-0.276817,,,,,
20260409_000039_06,2026-04-09,000039,000039.SZ,0.0,0.029386,0.021608,0.012965,0.026793,0.045808,0.00605,-0.010372,-0.019015,0.002593,-0.019879,-0.039758,-0.035436,-0.023336,0.07433,0.070873,0.15471,0.141746,0.107174,0.140882,0.109767,0.125324,0.089023,0.048401,-0.003457,0.00605,-0.021608,-0.119274,-0.107174,-0.125324,-0.126188,-0.106309,-0.036301,-0.047537,-0.065687,-0.094209,-0.087295,-0.127917,-0.146932,-0.184961,-0.187554,-0.200519,-0.199654,-0.224719,-0.187554,-0.208297,-0.214347,-0.232498,-0.223855,-0.262748,-0.242005,-0.238548,-0.271392,-0.292135,-0.299049,-0.300778,,,,,
20260409_000039_07,2026-04-09,000039,000039.SZ,0.0,0.029386,0.021608,0.012965,0.026793,0.045808,0.00605,-0.010372,-0.019015,0.002593,-0.019879,-0.039758,-0.035436,-0.023336,0.07433,0.070873,0.15471,0.141746,0.107174,0.140882,0.109767,0.125324,0.089023,0.048401,-0.003457,0.00605,-0.021608,-0.119274,-0.107174,-0.125324,-0.126188,-0.106309,-0.036301,-0.047537,-0.065687,-0.094209,-0.087295,-0.127917,-0.146932,-0.184961,-0.187554,-0.200519,-0.199654,-0.224719,-0.187554,-0.208297,-0.214347,-0.232498,-0.223855,-0.262748,-0.242005,-0.238548,-0.271392,-0.292135,-0.299049,-0.300778,,,,,
20260409_000735_06,2026-04-09,000735,000735.SZ,0.0,0.00607,0.025805,0.045525,0.051595,0.053105,0.050085,0.08498,0.057665,0.053105,0.033385,0.015175,-0.00151,-0.04856,-0.027315,-0.00151,0.0,-0.010615,-0.00607,-0.00607,-0.03793,-0.016685,-0.03186,-0.053105,-0.06677,-0.059175,-0.07891,-0.110635,-0.101575,-0.112145,-0.133284,-0.154423,-0.160463,-0.155933,-0.149894,-0.180093,-0.187643,-0.205762,-0.213312,-0.235961,-0.232941,-0.229921,-0.235961,-0.208782,-0.211802,-0.205762,-0.234451,-0.246531,-0.243511,-0.235961,-0.26163,-0.26616,-0.27673,-0.27069,-0.28277,-0.248041,,,,,
20260409_000738_02,2026-04-09,000738,000738.SZ,0.0,0.005228,0.004278,0.014734,0.037548,0.033745,0.028992,0.044202,0.026616,0.01711,0.019487,-0.003802,-0.00903,-0.046103,-0.035171,-0.014734,0.01711,0.034696,0.094582,0.093156,0.06749,0.092681,0.040875,0.020437,0.007605,0.019011,0.029468,0.002376,-0.006179,0.003802,-0.019487,-0.054658,-0.045152,-0.090304,-0.088878,-0.10884,-0.111692,-0.105989,-0.105989,-0.121198,-0.125475,-0.14211,-0.135932,-0.073669,-0.097433,-0.095532,-0.101236,-0.106939,-0.085551,-0.120722,-0.12683,-0.146388,-0.16626,-0.1673,-0.130703,-0.124525,,,,,
20260409_000782_01,2026-04-09,000782,000782.SZ,0.0,-0.001842,0.007366,0.007366,-0.027624,0.069982,0.103131,0.117864,0.123389,0.14733,0.154696,0.141805,0.248619,0.263352,0.307551,0.359116,0.383057,0.377532,0.515654,0.651934,0.517495,0.511971,0.443831,0.519337,0.500921,0.53407,0.475138,0.418048,0.436464,0.45488,0.480663,0.429098,0.425414,0.373849,0.35175,0.368324,0.372007,0.373849,0.348066,0.32965,0.377532,0.377532,0.370166,0.379374,0.390424,0.414365,0.38674,0.35175,0.430939,0.430939,0.471455,0.436464,0.41989,0.451197,0.488029,0.583794,,,,,
20260409_001299_08,2026-04-09,001299,001299.SZ,0.0,0.099789,0.209624,0.330943,0.198133,0.104093,0.066762,0.068919,0.060306,0.037331,0.096917,0.067481,0.073942,0.120606,-0.388732,-0.412882,-0.403759,-0.409662,-0.394099,-0.390879,-0.385512,-0.359215,-0.368339,-0.373169,-0.339895,-0.349018,-0.345262,-0.358679,-0.355995,-0.336138,-0.362435,-0.298571,-0.301255,-0.320038,-0.284081,-0.260468,-0.270128,-0.292131,-0.362972,-0.413419,-0.431129,-0.453133,-0.451523,-0.396782,-0.412882,-0.421469,-0.419322,-0.436496,-0.427909,-0.410736,-0.434349,-0.436496,-0.452596,-0.464939,-0.460109,-0.456353,,,,,
20260409_001299_09,2026-04-09,001299,001299.SZ,0.0,0.099789,0.209624,0.330943,0.198133,0.104093,0.066762,0.068919,0.060306,0.037331,0.096917,0.067481,0.073942,0.120606,-0.388732,-0.412882,-0.403759,-0.409662,-0.394099,-0.390879,-0.385512,-0.359215,-0.368339,-0.373169,-0.339895,-0.349018,-0.345262,-0.358679,-0.355995,-0.336138,-0.362435,-0.298571,-0.301255,-0.320038,-0.284081,-0.260468,-0.270128,-0.292131,-0.362972,-0.413419,-0.431129,-0.453133,-0.451523,-0.396782,-0.412882,-0.421469,-0.419322,-0.436496,-0.427909,-0.410736,-0.434349,-0.436496,-0.452596,-0.464939,-0.460109,-0.456353,,,,,
20260409_001337_07,2026-04-09,001337,001337.SZ,0.0,-0.026186,-0.036227,-0.039181,-0.051387,-0.046662,-0.058474,-0.045874,-0.044103,-0.029532,-0.063791,-0.067334,-0.056704,-0.069502,0.004727,0.057887,0.145895,0.148849,0.165388,0.17858,0.128878,0.121264,0.110721,0.058592,0.089635,0.106816,0.119897,0.07343,0.084949,0.112673,0.116187,0.024034,-0.01599,-0.040786,-0.040981,-0.013062,-0.033562,-0.045276,-0.067534,-0.147387,-0.195025,-0.216892,-0.21084,-0.17843,-0.140553,-0.155001,-0.151877,-0.176087,-0.160858,-0.226654,-0.225287,-0.255159,-0.283274,-0.278393,-0.28425,-0.294012,,,,,
20260409_001337_08,2026-04-09,001337,001337.SZ,0.0,-0.026186,-0.036227,-0.039181,-0.051387,-0.046662,-0.058474,-0.045874,-0.044103,-0.029532,-0.063791,-0.067334,-0.056704,-0.069502,0.004727,0.057887,0.145895,0.148849,0.165388,0.17858,0.128878,0.121264,0.110721,0.058592,0.089635,0.106816,0.119897,0.07343,0.084949,0.112673,0.116187,0.024034,-0.01599,-0.040786,-0.040981,-0.013062,-0.033562,-0.045276,-0.067534,-0.147387,-0.195025,-0.216892,-0.21084,-0.17843,-0.140553,-0.155001,-0.151877,-0.176087,-0.160858,-0.226654,-0.225287,-0.255159,-0.283274,-0.278393,-0.28425,-0.294012,,,,,
20260409_002008_04,2026-04-09,002008,002008.SZ,0.0,0.002489,-0.007596,0.083028,0.031823,0.135019,0.146674,0.167889,0.215296,0.233368,0.356732,0.341802,0.370743,0.377946,0.353326,0.319015,0.338266,0.472106,0.598481,0.758382,0.763488,0.939889,0.954296,0.876637,0.81417,0.794001,0.892876,0.86476,0.913017,0.860052,0.771385,0.717243,0.778316,0.724305,0.633545,0.660878,0.707958,0.760923,0.672255,0.58058,0.628183,0.601766,0.588296,0.557825,0.62426,0.786686,0.776485,0.764192,0.725351,0.897716,0.99083,0.998284,0.978275,0.846582,0.963105,0.804472,,,,,
20260409_002153_04,2026-04-09,002153,002153.SZ,0.0,0.016654,0.005198,0.007287,-0.004158,0.015604,0.015604,0.028099,0.004158,0.020812,0.002079,-0.014564,-0.002079,0.020812,0.036416,0.048911,0.062436,0.074921,0.113426,0.088445,0.055148,0.054109,5.2e-05,-0.022818,-0.0197,-0.024897,-0.0644,-0.08935,-0.083112,-0.082073,-0.102864,-0.137169,-0.128853,-0.144446,-0.118457,-0.125734,-0.143407,-0.161079,-0.162119,-0.183949,-0.139248,-0.16004,-0.195384,-0.18291,-0.174593,-0.194345,-0.195384,-0.201622,-0.190187,-0.20474,-0.220334,-0.231769,-0.269193,-0.261916,-0.248402,-0.226571,,,,,
20260409_002167_04,2026-04-09,002167,002167.SZ,0.0,0.016908,0.021739,0.037842,0.018519,0.042673,0.057971,0.073269,0.05475,0.05153,0.035427,0.047504,0.070048,0.024155,0.060386,0.039452,0.074879,0.080515,0.086151,0.10467,0.08132,0.086151,0.017713,-0.012077,-0.002415,-0.033816,-0.02818,-0.037037,0.028986,0.028986,0.046699,0.055556,0.107085,0.078905,0.047504,0.0781,0.18599,0.130435,0.099034,0.02657,0.119163,0.111916,0.115137,0.143317,0.187601,0.231079,0.180354,0.298712,0.428341,0.570853,0.727858,0.833333,0.73591,0.615137,0.776973,0.954911,,,,,
20260409_002169_02,2026-04-09,002169,002169.SZ,0.0,0.0,0.016164,0.033675,0.003369,-0.006732,-0.020873,-0.016157,0.003369,-0.06195,-0.126599,-0.130639,-0.129292,-0.142087,-0.129292,-0.117844,-0.114475,-0.109089,-0.103703,-0.093601,-0.086869,-0.047809,-0.036361,-0.049832,0.012125,0.094955,0.20472,0.198658,0.270709,0.266,0.233002,0.221554,0.228963,0.106403,0.10101,0.056571,0.086199,0.075421,0.06128,0.027612,0.020887,0.020217,0.0028,0.00079,0.010839,0.024236,0.0028,-0.046771,-0.044761,-0.038062,0.05773,0.029595,-0.001219,-0.038062,-0.019306,-0.031363,,,,,
20260409_002233_05,2026-04-09,002233,002233.SZ,0.0,-0.005302,-0.003179,-0.014829,-0.025423,-0.018009,-0.037084,-0.028602,-0.027546,-0.020131,0.007415,-0.005302,0.002113,0.03813,0.01165,-0.138807,-0.115667,-0.107619,-0.109631,-0.111643,-0.106613,-0.109631,-0.119692,-0.142831,-0.147862,-0.15088,-0.154904,-0.169995,-0.174019,-0.175025,-0.174019,-0.188104,-0.202189,-0.158928,-0.174019,-0.182068,-0.196153,-0.204201,-0.197159,-0.183074,-0.213256,-0.225329,-0.246456,-0.236395,-0.220298,-0.238408,-0.246456,-0.243438,-0.254505,-0.260541,-0.264565,-0.277644,-0.281668,-0.288711,-0.298772,-0.27362,,,,,
20260409_002236_05,2026-04-09,002236,002236.SZ,0.0,0.010432,0.026088,0.057388,0.093334,0.111302,0.110722,0.090433,0.073624,0.08058,0.062028,0.053334,0.053334,0.049853,0.06029,0.071886,0.062028,0.064345,0.053334,0.057968,0.036519,0.062607,0.025509,0.014492,0.030142,0.052755,0.044634,0.018552,0.035361,0.049853,0.010233,0.00569,-0.017025,-0.052232,-0.043146,-0.040307,-0.034628,-0.052232,-0.039171,-0.065293,-0.057911,-0.077786,-0.100501,-0.094254,-0.084601,-0.068133,-0.073811,-0.076083,-0.063022,-0.09539,-0.07154,-0.053368,-0.092551,-0.091415,-0.06359,-0.058479,,,,,
20260409_002239_05,2026-04-09,002239,002239.SZ,0.0,0.006623,0.009934,0.009934,-0.009934,0.016556,0.009934,0.013245,0.009934,0.003311,-0.013245,-0.016556,-0.016556,-0.049669,-0.039735,-0.043046,-0.043046,-0.039735,-0.033113,-0.046358,-0.059603,-0.046358,-0.059603,-0.066225,-0.072848,-0.066225,-0.089404,-0.092715,-0.10596,-0.109272,-0.122517,-0.092715,-0.112583,-0.122517,-0.109272,-0.115894,-0.129139,-0.145695,-0.139073,-0.165563,-0.162252,-0.178808,-0.195364,-0.182119,-0.175497,-0.172185,-0.192053,-0.198675,-0.195364,-0.18543,-0.201987,-0.165563,-0.15894,-0.188742,-0.182119,-0.165563,,,,,
20260409_002326_06,2026-04-09,002326,002326.SZ,0.0,0.021277,0.023882,0.087712,0.070343,0.073383,0.071211,0.065132,0.077725,0.084238,0.099001,0.138515,0.181937,0.06383,0.067738,0.062093,0.102909,0.064698,0.029092,0.016934,0.006079,0.006079,-0.044724,0.021277,-0.005211,-0.029527,0.002605,-0.015198,0.053409,-0.013026,-0.041251,-0.057751,-0.074251,-0.101172,-0.071211,-0.09162,-0.046895,-0.046895,-0.049066,0.004342,-0.004776,-0.049066,-0.03604,-0.061224,-0.049501,-0.026053,-0.02779,0.007816,0.079462,0.087712,0.071646,0.106383,0.062961,0.038211,0.026921,0.129831,,,,,
20260409_002396_05,2026-04-09,002396,002396.SZ,0.0,-0.003223,0.017894,0.016103,0.0068,0.041158,0.052253,0.042232,-0.036866,0.006083,-0.032929,-0.018971,-0.023625,-0.060487,-0.049035,-0.051539,-0.036866,-0.022192,0.035075,0.138511,0.148889,0.141015,0.118468,0.118823,0.124193,0.154259,0.188975,0.098783,0.133858,-0.34657,-0.365161,-0.356139,-0.324151,-0.379651,-0.404531,-0.379925,-0.388947,-0.415467,-0.417107,-0.475342,-0.473701,-0.486278,-0.511431,-0.52018,-0.484091,-0.484364,-0.457844,-0.454837,-0.45265,-0.478076,-0.483544,-0.488739,-0.516079,-0.523461,-0.475889,-0.423396,,,,,
20260409_002396_06,2026-04-09,002396,002396.SZ,0.0,-0.003223,0.017894,0.016103,0.0068,0.041158,0.052253,0.042232,-0.036866,0.006083,-0.032929,-0.018971,-0.023625,-0.060487,-0.049035,-0.051539,-0.036866,-0.022192,0.035075,0.138511,0.148889,0.141015,0.118468,0.118823,0.124193,0.154259,0.188975,0.098783,0.133858,-0.34657,-0.365161,-0.356139,-0.324151,-0.379651,-0.404531,-0.379925,-0.388947,-0.415467,-0.417107,-0.475342,-0.473701,-0.486278,-0.511431,-0.52018,-0.484091,-0.484364,-0.457844,-0.454837,-0.45265,-0.478076,-0.483544,-0.488739,-0.516079,-0.523461,-0.475889,-0.423396,,,,,
20260409_002430_07,2026-04-09,002430,002430.SZ,0.0,0.009889,-0.041953,-0.038881,-0.041269,-0.036837,-0.048433,-0.033085,0.025921,0.019781,0.040245,0.08015,0.06753,0.132332,0.099247,0.071962,0.080831,0.024213,0.018417,0.055934,0.002728,0.030013,0.032057,0.022169,-0.010916,-0.023876,-0.011596,-0.068214,-0.066509,-0.078446,-0.096522,-0.126195,-0.129264,-0.152796,-0.151432,-0.161665,-0.15348,-0.139836,-0.14734,-0.179061,-0.175157,-0.092639,-0.066368,-0.122952,-0.112511,-0.080514,-0.108806,-0.124299,-0.07041,-0.043465,-0.076809,-0.034708,-0.02292,0.023897,0.042758,0.08789,,,,,
20260409_002448_03,2026-04-09,002448,002448.SZ,0.0,0.016194,0.020241,0.049253,0.017543,0.040482,0.024288,0.022939,0.022939,0.074896,0.182181,0.091768,0.03981,0.014845,0.029683,0.019563,0.056004,0.089064,0.099862,0.097164,0.055327,0.081641,0.005396,0.019563,-0.006074,-0.016194,-0.035092,-0.062078,-0.046562,-0.011476,-0.054656,-0.071527,-0.068829,-0.095822,-0.086372,-0.08907,-0.124156,-0.123485,-0.117411,-0.155873,-0.149128,-0.178812,-0.194334,-0.151826,-0.096493,-0.109311,-0.112016,-0.119531,-0.144118,-0.108899,-0.122854,-0.152092,-0.182659,-0.196614,-0.182659,-0.212562,,,,,
20260409_002448_04,2026-04-09,002448,002448.SZ,0.0,0.016194,0.020241,0.049253,0.017543,0.040482,0.024288,0.022939,0.022939,0.074896,0.182181,0.091768,0.03981,0.014845,0.029683,0.019563,0.056004,0.089064,0.099862,0.097164,0.055327,0.081641,0.005396,0.019563,-0.006074,-0.016194,-0.035092,-0.062078,-0.046562,-0.011476,-0.054656,-0.071527,-0.068829,-0.095822,-0.086372,-0.08907,-0.124156,-0.123485,-0.117411,-0.155873,-0.149128,-0.178812,-0.194334,-0.151826,-0.096493,-0.109311,-0.112016,-0.119531,-0.144118,-0.108899,-0.122854,-0.152092,-0.182659,-0.196614,-0.182659,-0.212562,,,,,
20260409_002545_06,2026-04-09,002545,002545.SZ,0.0,0.002641,0.007923,-0.03169,-0.044014,-0.012324,-0.047095,-0.040933,-0.004842,-0.009683,-0.038292,-0.003081,0.057218,0.066901,0.084947,0.055898,0.06382,0.117518,0.103873,0.042254,0.116637,0.139965,0.104313,0.076585,0.065141,0.055458,0.038732,0.007042,0.019366,-0.008363,0.068222,0.043134,-0.011884,-0.040493,-0.033891,-0.039173,-0.064701,-0.09331,-0.087148,-0.121479,-0.126761,-0.139965,-0.145687,-0.130282,-0.083627,-0.130282,-0.183539,-0.18706,-0.153169,-0.178697,-0.164613,-0.213908,-0.247799,-0.262764,-0.286092,-0.244718,,,,,
20260409_002559_07,2026-04-09,002559,002559.SZ,0.0,0.027466,0.041709,0.08546,0.055953,0.063079,0.113937,0.096651,0.088503,0.10682,0.072228,0.075281,0.081387,0.050868,0.066122,0.049847,0.076302,0.118011,0.10682,0.125128,0.164805,0.21262,0.16989,0.153614,0.140392,0.149541,0.129202,0.083671,0.111976,0.102878,0.057388,0.027061,0.065475,-0.011352,-0.028537,0.019985,-0.016407,-0.019439,0.004822,-0.015396,0.010887,-0.012363,0.008865,-0.044712,0.016953,0.042225,0.066486,0.096813,0.069519,0.065475,0.099845,0.131183,0.244402,0.314153,0.284838,0.41322,,,,,
20260409_002648_08,2026-04-09,002648,002648.SZ,0.0,-0.000346,0.050276,0.039528,-0.031902,-0.022192,-0.050276,-0.089458,-0.074549,-0.082524,-0.050626,-0.038489,-0.03086,0.005549,0.013521,0.026353,0.022192,-0.058947,-0.075591,-0.068654,-0.041954,-0.035713,-0.061028,-0.026353,-0.037101,-0.084258,-0.113384,-0.138349,-0.144244,-0.16609,-0.170597,-0.176492,-0.171982,-0.193136,-0.174412,-0.180307,-0.16401,-0.184814,-0.168863,-0.160888,-0.164356,-0.176839,-0.18308,-0.180052,-0.210257,-0.242159,-0.239784,-0.265237,-0.223154,-0.145435,-0.129145,-0.128466,-0.155956,-0.177677,-0.202791,-0.154599,,,,,
