bucket_type,bucket,strategy,cost_rate,periods,total_return,avg_return,win_rate,max_drawdown
index_bucket,index_neutral,liq_top_30_then_dynamic_factor,0.0,6,0.2332054925492708,0.0379345282805443,0.5,-0.0375755885645479
index_bucket,index_neutral,baseline_b_score_v2,0.0,6,0.20161873772683903,0.03416175857443333,0.6666666666666666,-0.10868591054150212
index_bucket,index_neutral,liq20_score_b_bonus_0pct,0.0,6,0.15611907480412723,0.030641862351871916,0.6666666666666666,-0.14866094195087143
index_bucket,index_neutral,liq_top_20_then_liq_breakout_adj,0.0,6,0.15611907480412723,0.030641862351871916,0.6666666666666666,-0.14866094195087143
index_bucket,index_neutral,liq_top_20_then_score,0.0,6,0.15611907480412723,0.030641862351871916,0.6666666666666666,-0.14866094195087143
index_bucket,index_neutral,liq20_score_b_bonus_3pct,0.0,6,0.11525059096454937,0.024692765658056812,0.6666666666666666,-0.14866094195087132
index_bucket,index_neutral,liq20_bs_model_rank_score_b_bonus_8pct,0.0,3,0.11031973285793595,0.0374775593229584,0.6666666666666666,-0.051186003615291686
index_bucket,index_neutral,liq20_bs_model_rank_score_b_bonus_3pct,0.0,3,0.03425882900787425,0.012623744502031997,0.6666666666666666,-0.051186003615291686
index_bucket,index_neutral,liq20_bs_model_rank_score_b_bonus_5pct,0.0,3,0.029319590094333492,0.011010961126892071,0.6666666666666666,-0.051186003615291686
index_bucket,index_neutral,liq20_bs_model_rank_score_b_bonus_0pct,0.0,3,-0.012130630110653517,-0.0012719886917662976,0.6666666666666666,-0.10062013481341936
index_bucket,index_neutral,liq_top_20_then_model_rank,0.0,3,-0.012130630110653517,-0.0012719886917662976,0.6666666666666666,-0.10062013481341936
index_bucket,index_neutral,baseline_full_liquidity_industry_penalty_0p10pt,0.0,6,-0.13522195101772494,-0.023280140663891623,0.3333333333333333,-0.1653656550347271
index_bucket,index_neutral,baseline_full_liquidity_industry_penalty_0p25pt,0.0,6,-0.13522195101772494,-0.023280140663891623,0.3333333333333333,-0.1653656550347271
index_bucket,index_neutral,baseline_full_liquidity_industry_penalty_0p50pt,0.0,6,-0.13522195101772494,-0.023280140663891623,0.3333333333333333,-0.1653656550347271
index_bucket,index_neutral,baseline_full_liquidity_industry_penalty_1pt,0.0,6,-0.13522195101772494,-0.023280140663891623,0.3333333333333333,-0.1653656550347271
index_bucket,index_neutral,baseline_full_liquidity_industry_penalty_2pt,0.0,6,-0.13522195101772494,-0.023280140663891623,0.3333333333333333,-0.1653656550347271
index_bucket,index_neutral,baseline_full_liquidity_industry_cap2,0.0,6,-0.14624696731828868,-0.025181322700310645,0.3333333333333333,-0.14116882503876005
index_bucket,index_neutral,baseline_full_liquidity,0.0,6,-0.16730166051838768,-0.029278829020499303,0.3333333333333333,-0.13592516174542157
index_bucket,index_neutral,baseline_full_score,0.0015,6,0.721078582417219,0.102362252495227,0.8333333333333334,-0.13374481864833365
index_bucket,index_neutral,tiered_liquidity_then_bs_v2,0.0015,6,0.6280863699890491,0.08727765837516466,0.8333333333333334,-0.0019421280767110138
index_bucket,index_neutral,baseline_full_liquidity_detail,0.0015,6,0.45071721423083333,0.06636645673054982,0.8333333333333334,-0.042835907678860474
index_bucket,index_neutral,liq_top_10_then_liquidity_detail,0.0015,6,0.45071721423083333,0.06636645673054982,0.8333333333333334,-0.042835907678860474
index_bucket,index_neutral,liq_top_20_then_liquidity_detail,0.0015,6,0.45071721423083333,0.06636645673054982,0.8333333333333334,-0.042835907678860474
index_bucket,index_neutral,liq_top_30_then_liquidity_detail,0.0015,6,0.45071721423083333,0.06636645673054982,0.8333333333333334,-0.042835907678860474
index_bucket,index_neutral,tiered_liquidity_then_liquidity_detail,0.0015,6,0.45071721423083333,0.06636645673054982,0.8333333333333334,-0.042835907678860474
index_bucket,index_neutral,liq_top_20_then_dynamic_factor,0.0015,6,0.44881558957245926,0.0687187879156543,0.6666666666666666,-0.02525065231085999
index_bucket,index_neutral,liq20_bs_score_v2_b_bonus_0pct,0.0015,6,0.44784475134406665,0.06588750397750325,0.8333333333333334,-0.0016234144515619997
index_bucket,index_neutral,liq_top_20_then_bs_v2,0.0015,6,0.44784475134406665,0.06588750397750325,0.8333333333333334,-0.0016234144515619997
index_bucket,index_neutral,liq20_bs_score_v2_b_bonus_5pct,0.0015,6,0.4200668368971143,0.06193719517642624,0.8333333333333334,-0.005443912054565625
index_bucket,index_neutral,liq20_score_b_bonus_8pct,0.0015,6,0.41813398603623475,0.06408783870416924,0.8333333333333334,-0.07703013037678852
index_bucket,index_neutral,liq20_bs_score_v2_b_bonus_3pct,0.0015,6,0.41641217887301063,0.06149950727215108,0.8333333333333334,-0.005443912054565514
index_bucket,index_neutral,baseline_full_liq_breakout_adj,0.0015,6,0.40812997401164375,0.06460980506456378,0.8333333333333334,-0.13374481864833365
index_bucket,index_neutral,liq_top_10_then_liq_breakout_adj,0.0015,6,0.3488101887395676,0.05708133803524288,0.5,-0.10574224779653874
index_bucket,index_neutral,liq_top_10_then_score,0.0015,6,0.3488101887395676,0.05708133803524288,0.5,-0.10574224779653874
index_bucket,index_neutral,liq_top_10_then_score_industry_cap2,0.0015,6,0.3488101887395676,0.05708133803524288,0.5,-0.10574224779653874
index_bucket,index_neutral,tiered_liquidity_then_score_industry_cap2,0.0015,6,0.3434524124532776,0.05537655063443945,0.5,-0.08208268122901963
index_bucket,index_neutral,liq_top_10_then_dynamic_factor,0.0015,6,0.3349304746836488,0.0527153314661474,0.6666666666666666,-0.025250652310859878
index_bucket,index_neutral,tiered_liquidity_then_dynamic_factor,0.0015,6,0.3349304746836488,0.0527153314661474,0.6666666666666666,-0.025250652310859878
index_bucket,index_neutral,liq_top_10_then_score_industry_penalty_10pt,0.0015,6,0.33362855854621754,0.054310038634759306,0.5,-0.08904069105227486
index_bucket,index_neutral,liq_top_10_then_score_industry_penalty_5pt,0.0015,6,0.33362855854621754,0.054310038634759306,0.5,-0.08904069105227486
index_bucket,index_neutral,tiered_liquidity_then_score_industry_penalty_5pt,0.0015,6,0.3153566225714459,0.05108619663677185,0.5,-0.07407244716608297
index_bucket,index_neutral,liq_top_30_then_liq_breakout_adj,0.0015,6,0.3091188885712868,0.05068285770434003,0.8333333333333334,-0.15359188180590777
index_bucket,index_neutral,liq_top_30_then_score,0.0015,6,0.3091188885712868,0.05068285770434003,0.8333333333333334,-0.15359188180590777
index_bucket,index_neutral,liq20_bs_score_v2_b_bonus_8pct,0.0015,6,0.30076743239223713,0.04674447923174563,0.8333333333333334,-0.05506903425864751
index_bucket,index_neutral,liq20_score_b_bonus_5pct,0.0015,6,0.2807972519000519,0.047195597515618394,0.6666666666666666,-0.07703013037678841
index_bucket,index_neutral,tiered_liquidity_then_liq_breakout_adj,0.0015,6,0.27677602615773234,0.04765792382555937,0.5,-0.1276394937862888
index_bucket,index_neutral,tiered_liquidity_then_score,0.0015,6,0.27677602615773234,0.04765792382555937,0.5,-0.1276394937862888
index_bucket,index_neutral,baseline_b_consensus,0.0015,3,0.25056697896792257,0.08227010669225898,0.6666666666666666,-0.04059923951467681
index_bucket,index_neutral,liq_top_20_then_consensus,0.0015,3,0.2447773739294259,0.07893342467791972,1.0,0.0
index_bucket,index_neutral,baseline_full_dynamic_factor_industry_cap2,0.0015,6,0.24064658311665976,0.038941637909332895,0.5,-0.04051647067239483
index_bucket,index_neutral,baseline_full_dynamic_factor,0.0015,6,0.222502599507443,0.0364345282805443,0.5,-0.04051647067239483
index_bucket,index_neutral,liq_top_30_then_dynamic_factor,0.0015,6,0.222502599507443,0.0364345282805443,0.5,-0.04051647067239483
index_bucket,index_neutral,baseline_b_score_v2,0.0015,6,0.19113610702547024,0.032661758574433326,0.6666666666666666,-0.11018591054150217
index_bucket,index_neutral,liq20_score_b_bonus_0pct,0.0015,6,0.14593833064119122,0.029141862351871915,0.6666666666666666,-0.15016094195087137
index_bucket,index_neutral,liq_top_20_then_liq_breakout_adj,0.0015,6,0.14593833064119122,0.029141862351871915,0.6666666666666666,-0.15016094195087137
index_bucket,index_neutral,liq_top_20_then_score,0.0015,6,0.14593833064119122,0.029141862351871915,0.6666666666666666,-0.15016094195087137
index_bucket,index_neutral,liq20_bs_model_rank_score_b_bonus_8pct,0.0015,3,0.10549209710939067,0.035977559322958395,0.6666666666666666,-0.05268600361529174
index_bucket,index_neutral,liq20_score_b_bonus_3pct,0.0015,6,0.10536930469958827,0.02319276565805681,0.6666666666666666,-0.15016094195087126
index_bucket,index_neutral,liq20_bs_model_rank_score_b_bonus_3pct,0.0015,3,0.02965738919164651,0.011123744502031995,0.6666666666666666,-0.05268600361529152
index_bucket,index_neutral,liq20_bs_model_rank_score_b_bonus_5pct,0.0015,3,0.024732833979964175,0.00951096112689207,0.6666666666666666,-0.05268600361529152
index_bucket,index_neutral,liq20_bs_model_rank_score_b_bonus_0pct,0.0015,3,-0.01660021144654067,-0.0027719886917662987,0.6666666666666666,-0.1021201348134193
index_bucket,index_neutral,liq_top_20_then_model_rank,0.0015,3,-0.01660021144654067,-0.0027719886917662987,0.6666666666666666,-0.1021201348134193
index_bucket,index_neutral,baseline_full_liquidity_industry_penalty_0p10pt,0.0015,6,-0.14317035008721635,-0.024780140663891625,0.16666666666666666,-0.17141890118263403
index_bucket,index_neutral,baseline_full_liquidity_industry_penalty_0p25pt,0.0015,6,-0.14317035008721635,-0.024780140663891625,0.16666666666666666,-0.17141890118263403
index_bucket,index_neutral,baseline_full_liquidity_industry_penalty_0p50pt,0.0015,6,-0.14317035008721635,-0.024780140663891625,0.16666666666666666,-0.17141890118263403
index_bucket,index_neutral,baseline_full_liquidity_industry_penalty_1pt,0.0015,6,-0.14317035008721635,-0.024780140663891625,0.16666666666666666,-0.17141890118263403
index_bucket,index_neutral,baseline_full_liquidity_industry_penalty_2pt,0.0015,6,-0.14317035008721635,-0.024780140663891625,0.16666666666666666,-0.17141890118263403
index_bucket,index_neutral,baseline_full_liquidity_industry_cap2,0.0015,6,-0.1541123555546834,-0.02668132270031064,0.3333333333333333,-0.14523126955276155
index_bucket,index_neutral,baseline_full_liquidity,0.0015,6,-0.17500455846935548,-0.030778829020499304,0.3333333333333333,-0.14000420800376745
index_bucket,index_neutral,baseline_full_score,0.002,6,0.7163318790695317,0.101862252495227,0.8333333333333334,-0.1342448186483337
index_bucket,index_neutral,tiered_liquidity_then_bs_v2,0.002,6,0.623577367298741,0.08677765837516467,0.8333333333333334,-0.00244212807671107
index_bucket,index_neutral,baseline_full_liquidity_detail,0.002,6,0.446622248908642,0.06586645673054982,0.8333333333333334,-0.04333590767886031
index_bucket,index_neutral,liq_top_10_then_liquidity_detail,0.002,6,0.446622248908642,0.06586645673054982,0.8333333333333334,-0.04333590767886031
index_bucket,index_neutral,liq_top_20_then_liquidity_detail,0.002,6,0.446622248908642,0.06586645673054982,0.8333333333333334,-0.04333590767886031
index_bucket,index_neutral,liq_top_30_then_liquidity_detail,0.002,6,0.446622248908642,0.06586645673054982,0.8333333333333334,-0.04333590767886031
index_bucket,index_neutral,tiered_liquidity_then_liquidity_detail,0.002,6,0.446622248908642,0.06586645673054982,0.8333333333333334,-0.04333590767886031
index_bucket,index_neutral,liq_top_20_then_dynamic_factor,0.002,6,0.4447163036320305,0.06821878791565429,0.6666666666666666,-0.025750652310859934
index_bucket,index_neutral,liq20_bs_score_v2_b_bonus_0pct,0.002,6,0.4437573706297955,0.06538750397750324,0.8333333333333334,-0.0021234144515619446
index_bucket,index_neutral,liq_top_20_then_bs_v2,0.002,6,0.4437573706297955,0.06538750397750324,0.8333333333333334,-0.0021234144515619446
index_bucket,index_neutral,liq20_bs_score_v2_b_bonus_5pct,0.002,6,0.41604675989517514,0.061437195176426235,0.8333333333333334,-0.005943912054565681
index_bucket,index_neutral,liq20_score_b_bonus_8pct,0.002,6,0.4141093985772186,0.06358783870416924,0.8333333333333334,-0.07753013037678858
index_bucket,index_neutral,liq20_bs_score_v2_b_bonus_3pct,0.002,6,0.41240066174323187,0.06099950727215107,0.8333333333333334,-0.005943912054565681
index_bucket,index_neutral,baseline_full_liq_breakout_adj,0.002,6,0.40412135745074673,0.06410980506456378,0.8333333333333334,-0.13424481864833382
index_bucket,index_neutral,liq_top_10_then_liq_breakout_adj,0.002,6,0.34494340774625876,0.05658133803524288,0.5,-0.1066879031669915
index_bucket,index_neutral,liq_top_10_then_score,0.002,6,0.34494340774625876,0.05658133803524288,0.5,-0.1066879031669915
index_bucket,index_neutral,liq_top_10_then_score_industry_cap2,0.002,6,0.34494340774625876,0.05658133803524288,0.5,-0.1066879031669915
index_bucket,index_neutral,tiered_liquidity_then_score_industry_cap2,0.002,6,0.3396020501357344,0.05487655063443945,0.5,-0.0830408448388863
index_bucket,index_neutral,liq_top_10_then_dynamic_factor,0.002,6,0.33110660026670735,0.05221533146614741,0.6666666666666666,-0.025750652310859934
index_bucket,index_neutral,tiered_liquidity_then_dynamic_factor,0.002,6,0.33110660026670735,0.05221533146614741,0.6666666666666666,-0.025750652310859934
index_bucket,index_neutral,liq_top_10_then_score_industry_penalty_10pt,0.002,6,0.32980103835271923,0.053810038634759305,0.5,-0.08999497507466203
index_bucket,index_neutral,liq_top_10_then_score_industry_penalty_5pt,0.002,6,0.32980103835271923,0.053810038634759305,0.5,-0.08999497507466203
index_bucket,index_neutral,tiered_liquidity_then_score_industry_penalty_5pt,0.002,6,0.31157564382555947,0.05058619663677185,0.5,-0.0750346822640926
index_bucket,index_neutral,liq_top_30_then_liq_breakout_adj,0.002,6,0.30534953983661706,0.05018285770434003,0.8333333333333334,-0.15409188180590783
index_bucket,index_neutral,liq_top_30_then_score,0.002,6,0.30534953983661706,0.05018285770434003,0.8333333333333334,-0.15409188180590783
index_bucket,index_neutral,liq20_bs_score_v2_b_bonus_8pct,0.002,6,0.2970299298342798,0.04624447923174563,0.8333333333333334,-0.055569034258647565
index_bucket,index_neutral,liq20_score_b_bonus_5pct,0.002,6,0.2770969306258517,0.046695597515618394,0.6666666666666666,-0.07753013037678835
index_bucket,index_neutral,tiered_liquidity_then_liq_breakout_adj,0.002,6,0.27308111570680915,0.04715792382555937,0.5,-0.12857450151572902
index_bucket,index_neutral,tiered_liquidity_then_score,0.002,6,0.27308111570680915,0.04715792382555937,0.5,-0.12857450151572902
index_bucket,index_neutral,baseline_b_consensus,0.002,3,0.24881877551820653,0.08177010669225898,0.6666666666666666,-0.041099239514676866
index_bucket,index_neutral,liq_top_20_then_consensus,0.002,3,0.24303741760777942,0.07843342467791972,1.0,0.0
index_bucket,index_neutral,baseline_full_dynamic_factor_industry_cap2,0.002,6,0.23705242148205596,0.038441637909332894,0.5,-0.04149576470834393
index_bucket,index_neutral,baseline_full_dynamic_factor,0.002,6,0.21895220251246283,0.035934528280544296,0.5,-0.04149576470834393
index_bucket,index_neutral,liq_top_30_then_dynamic_factor,0.002,6,0.21895220251246283,0.035934528280544296,0.5,-0.04149576470834393
index_bucket,index_neutral,baseline_b_score_v2,0.002,6,0.18765885668584903,0.032161758574433326,0.6666666666666666,-0.11068591054150212
index_bucket,index_neutral,liq20_score_b_bonus_0pct,0.002,6,0.1425613568377333,0.028641862351871914,0.6666666666666666,-0.15066094195087143
index_bucket,index_neutral,liq_top_20_then_liq_breakout_adj,0.002,6,0.1425613568377333,0.028641862351871914,0.6666666666666666,-0.15066094195087143
index_bucket,index_neutral,liq_top_20_then_score,0.002,6,0.1425613568377333,0.028641862351871914,0.6666666666666666,-0.15066094195087143
index_bucket,index_neutral,liq20_bs_model_rank_score_b_bonus_8pct,0.002,3,0.10388599412588717,0.035477559322958395,0.6666666666666666,-0.05318600361529158
index_bucket,index_neutral,liq20_score_b_bonus_3pct,0.002,6,0.10209176048641333,0.02269276565805681,0.6666666666666666,-0.15066094195087143
index_bucket,index_neutral,liq20_bs_model_rank_score_b_bonus_3pct,0.002,3,0.02812661029080399,0.010623744502031995,0.6666666666666666,-0.05318600361529169
index_bucket,index_neutral,liq20_bs_model_rank_score_b_bonus_5pct,0.002,3,0.023206944808057406,0.00901096112689207,0.6666666666666666,-0.05318600361529169
index_bucket,index_neutral,liq20_bs_model_rank_score_b_bonus_0pct,0.002,3,-0.018087079207802392,-0.0032719886917662983,0.6666666666666666,-0.10262013481341936
index_bucket,index_neutral,liq_top_20_then_model_rank,0.002,3,-0.018087079207802392,-0.0032719886917662983,0.6666666666666666,-0.10262013481341936
index_bucket,index_neutral,baseline_full_liquidity_industry_penalty_0p10pt,0.002,6,-0.1458062518340596,-0.025280140663891625,0.16666666666666666,-0.1735683080411048
index_bucket,index_neutral,baseline_full_liquidity_industry_penalty_0p25pt,0.002,6,-0.1458062518340596,-0.025280140663891625,0.16666666666666666,-0.1735683080411048
index_bucket,index_neutral,baseline_full_liquidity_industry_penalty_0p50pt,0.002,6,-0.1458062518340596,-0.025280140663891625,0.16666666666666666,-0.1735683080411048
index_bucket,index_neutral,baseline_full_liquidity_industry_penalty_1pt,0.002,6,-0.1458062518340596,-0.025280140663891625,0.16666666666666666,-0.1735683080411048
index_bucket,index_neutral,baseline_full_liquidity_industry_penalty_2pt,0.002,6,-0.1458062518340596,-0.025280140663891625,0.16666666666666666,-0.1735683080411048
index_bucket,index_neutral,baseline_full_liquidity_industry_cap2,0.002,6,-0.15672069840971292,-0.02718132270031064,0.16666666666666666,-0.14692528363022161
index_bucket,index_neutral,baseline_full_liquidity,0.002,6,-0.17755896133055593,-0.031278829020499305,0.3333333333333333,-0.14136103403796318
index_bucket,index_weak,baseline_full_liquidity_industry_penalty_0p10pt,0.0,1,0.07420253039545122,0.07420253039545117,1.0,0.0
index_bucket,index_weak,baseline_full_liquidity_industry_penalty_0p25pt,0.0,1,0.07420253039545122,0.07420253039545117,1.0,0.0
index_bucket,index_weak,baseline_full_liquidity_industry_penalty_0p50pt,0.0,1,0.07420253039545122,0.07420253039545117,1.0,0.0
index_bucket,index_weak,baseline_full_liquidity_industry_penalty_1pt,0.0,1,0.07420253039545122,0.07420253039545117,1.0,0.0
index_bucket,index_weak,baseline_full_liquidity_industry_penalty_2pt,0.0,1,0.07420253039545122,0.07420253039545117,1.0,0.0
index_bucket,index_weak,baseline_full_liquidity_detail,0.0,1,0.05144238318136285,0.05144238318136276,1.0,0.0
index_bucket,index_weak,liq_top_10_then_liquidity_detail,0.0,1,0.05144238318136285,0.05144238318136276,1.0,0.0
index_bucket,index_weak,liq_top_20_then_liquidity_detail,0.0,1,0.05144238318136285,0.05144238318136276,1.0,0.0
index_bucket,index_weak,liq_top_30_then_liquidity_detail,0.0,1,0.05144238318136285,0.05144238318136276,1.0,0.0
index_bucket,index_weak,tiered_liquidity_then_liquidity_detail,0.0,1,0.05144238318136285,0.05144238318136276,1.0,0.0
index_bucket,index_weak,liq_top_10_then_score_industry_penalty_10pt,0.0,1,0.008577648116427028,0.008577648116426917,1.0,0.0
index_bucket,index_weak,baseline_full_liquidity,0.0,1,-0.005430370536043672,-0.005430370536043694,0.0,0.0
index_bucket,index_weak,baseline_full_liquidity_industry_cap2,0.0,1,-0.005430370536043672,-0.005430370536043694,0.0,0.0
index_bucket,index_weak,liq_top_10_then_score_industry_cap2,0.0,1,-0.009759753925621895,-0.00975975392562185,0.0,0.0
index_bucket,index_weak,liq_top_10_then_score_industry_penalty_5pt,0.0,1,-0.009759753925621895,-0.00975975392562185,0.0,0.0
index_bucket,index_weak,baseline_full_dynamic_factor,0.0,1,-0.02181073908698339,-0.021810739086983343,0.0,0.0
index_bucket,index_weak,baseline_full_dynamic_factor_industry_cap2,0.0,1,-0.02181073908698339,-0.021810739086983343,0.0,0.0
index_bucket,index_weak,liq_top_10_then_dynamic_factor,0.0,1,-0.02181073908698339,-0.021810739086983343,0.0,0.0
index_bucket,index_weak,liq_top_20_then_dynamic_factor,0.0,1,-0.02181073908698339,-0.021810739086983343,0.0,0.0
index_bucket,index_weak,liq_top_30_then_dynamic_factor,0.0,1,-0.02181073908698339,-0.021810739086983343,0.0,0.0
index_bucket,index_weak,tiered_liquidity_then_dynamic_factor,0.0,1,-0.02181073908698339,-0.021810739086983343,0.0,0.0
index_bucket,index_weak,liq_top_10_then_liq_breakout_adj,0.0,1,-0.05143367784644126,-0.05143367784644128,0.0,0.0
index_bucket,index_weak,liq_top_10_then_score,0.0,1,-0.05143367784644126,-0.05143367784644128,0.0,0.0
index_bucket,index_weak,tiered_liquidity_then_bs_v2,0.0,1,-0.07881029403701034,-0.07881029403701037,0.0,0.0
index_bucket,index_weak,liq20_bs_score_v2_b_bonus_3pct,0.0,1,-0.09714666618504164,-0.09714666618504168,0.0,0.0
index_bucket,index_weak,liq20_bs_score_v2_b_bonus_0pct,0.0,1,-0.09805453529959507,-0.09805453529959504,0.0,0.0
index_bucket,index_weak,liq_top_20_then_bs_v2,0.0,1,-0.09805453529959507,-0.09805453529959504,0.0,0.0
index_bucket,index_weak,tiered_liquidity_then_score_industry_cap2,0.0,1,-0.09867377700600355,-0.09867377700600352,0.0,0.0
index_bucket,index_weak,tiered_liquidity_then_score_industry_penalty_5pt,0.0,1,-0.09867377700600355,-0.09867377700600352,0.0,0.0
index_bucket,index_weak,baseline_full_score,0.0,1,-0.10003518538804901,-0.10003518538804901,0.0,0.0
index_bucket,index_weak,liq20_bs_score_v2_b_bonus_5pct,0.0,1,-0.11345086794254466,-0.11345086794254469,0.0,0.0
index_bucket,index_weak,baseline_b_score_v2,0.0,1,-0.11912439800346464,-0.11912439800346467,0.0,0.0
index_bucket,index_weak,tiered_liquidity_then_liq_breakout_adj,0.0,1,-0.12054417942041529,-0.12054417942041525,0.0,0.0
index_bucket,index_weak,tiered_liquidity_then_score,0.0,1,-0.12054417942041529,-0.12054417942041525,0.0,0.0
index_bucket,index_weak,baseline_full_liq_breakout_adj,0.0,1,-0.12695826231112595,-0.12695826231112597,0.0,0.0
index_bucket,index_weak,liq20_score_b_bonus_0pct,0.0,1,-0.12695826231112595,-0.12695826231112597,0.0,0.0
index_bucket,index_weak,liq20_score_b_bonus_3pct,0.0,1,-0.12695826231112595,-0.12695826231112597,0.0,0.0
index_bucket,index_weak,liq20_score_b_bonus_5pct,0.0,1,-0.12695826231112595,-0.12695826231112597,0.0,0.0
index_bucket,index_weak,liq20_score_b_bonus_8pct,0.0,1,-0.12695826231112595,-0.12695826231112597,0.0,0.0
index_bucket,index_weak,liq_top_20_then_liq_breakout_adj,0.0,1,-0.12695826231112595,-0.12695826231112597,0.0,0.0
index_bucket,index_weak,liq_top_20_then_score,0.0,1,-0.12695826231112595,-0.12695826231112597,0.0,0.0
index_bucket,index_weak,liq_top_30_then_liq_breakout_adj,0.0,1,-0.12695826231112595,-0.12695826231112597,0.0,0.0
index_bucket,index_weak,liq_top_30_then_score,0.0,1,-0.12695826231112595,-0.12695826231112597,0.0,0.0
index_bucket,index_weak,liq20_bs_score_v2_b_bonus_8pct,0.0,1,-0.12932681700453008,-0.12932681700453003,0.0,0.0
index_bucket,index_weak,baseline_full_liquidity_industry_penalty_0p10pt,0.0015,1,0.07270253039545116,0.07270253039545117,1.0,0.0
