month,strategy,monthly_return,max_drawdown,avg_position,calmar,return_per_exposure,worst_20d_return,trade_count,shadow_fail_ratio,champion_score,is_production_candidate
2026-02,baseline_full_liquidity_detail,0.0677384141097257,-0.043535490547629396,0.6862283604299039,1.5559354737399234,0.09871118422924022,0.06773841410972614,12,,1.7223850720788894,False
2026-02,adaptive_market_style,0.036060671194107385,-0.031852148901891586,0.3503843922470196,1.1321267932401844,0.1029174586312188,0.03606067119410716,15,,1.2711049230655105,False
2026-02,baseline_full_liquidity_detail_vol_position_pattern_rerank,0.048243739501590444,-0.059209795291391254,0.6906977754777789,0.8147932156185784,0.06984782811587692,0.04824373950159022,12,,0.9328847832360458,False
2026-02,baseline_full_liquidity_detail_vol_position_pattern_risk_penalty,0.048243739501590444,-0.059209795291391254,0.6906977754777789,0.8147932156185784,0.06984782811587692,0.04824373950159022,12,,0.9328847832360458,False
2026-02,production_governed_adaptive,0.04730428778358653,-0.06240070198932568,0.5618844867584321,0.7580730068017255,0.08418863467202967,0.04730428778358653,16,,0.8895659292573417,False
2026-02,production_governed_adaptive_pattern_guard,0.04730428778358653,-0.06240070198932568,0.5618844867584321,0.7580730068017255,0.08418863467202967,0.04730428778358653,16,,0.8895659292573417,False
2026-02,tiered_liquidity_then_bs_v2,-0.019318372917245474,-0.06269093296791406,0.6901296946233332,-0.30815258288041175,-0.027992380371039207,-0.01931837291724514,10,,-0.3554633361686964,False
2026-02,baseline_full_liquidity,-0.031949338928867976,-0.057373021124742296,0.6316632286954137,-0.5568704297339107,-0.05057970367351217,-0.03194933892886764,14,,-0.6393994723362908,False
2026-03,baseline_full_liquidity_detail_vol_position,-0.05044680969927551,-0.09325423531762556,0.6631119681289799,-0.5409599845782103,-0.07607585464279126,-0.054330550144144674,20,,-0.6674826489202771,True
2026-03,baseline_full_liquidity_detail,-0.05166847746359304,-0.08088681920807594,0.6540748730470459,-0.6387749941146694,-0.0789947444745774,-0.05315331225207487,20,,-0.7694382160528399,False
2026-03,baseline_full_liquidity_detail_vol_position_pattern_rerank,-0.057854335558070846,-0.08988045367754727,0.6513233916656069,-0.6436809472015743,-0.08882582185498043,-0.06051986389566211,22,,-0.7903611046146256,False
2026-03,baseline_full_liquidity_detail_vol_position_pattern_risk_penalty,-0.057854335558070846,-0.08988045367754727,0.6513233916656069,-0.6436809472015743,-0.08882582185498043,-0.06051986389566211,22,,-0.7903611046146256,False
2026-03,baseline_full_liquidity,-0.042994534485562896,-0.051906879938029116,0.5600357541082589,-0.8283012682883937,-0.07677105286612067,-0.0250076890597124,16,,-0.9480668556400772,False
2026-03,adaptive_market_style,-0.06811977135981839,-0.07908726207766936,0.41568680264706687,-0.8613241825582467,-0.16387282667151343,-0.05993747301254815,19,,-1.0933167805895785,False
2026-03,production_governed_adaptive,-0.09173028981484221,-0.09173028981484221,0.6616069298397074,-1.0,-0.13864771615537103,-0.07376759759961182,20,,-1.2303780059702132,False
2026-03,production_governed_adaptive_pattern_guard,-0.09173028981484221,-0.09173028981484221,0.6616069298397074,-1.0,-0.13864771615537103,-0.07376759759961182,20,,-1.2303780059702132,False
2026-03,production_governed_vol_position,-0.11301585834610306,-0.11301585834610306,0.6675879723832714,-1.0,-0.16928983597867925,-0.10234473911659325,20,,-1.2823056943247821,False
2026-03,production_governed_vol_position_pattern_guard,-0.11301585834610306,-0.11301585834610306,0.6675879723832714,-1.0,-0.16928983597867925,-0.10234473911659325,20,,-1.2823056943247821,False
2026-03,tiered_liquidity_then_bs_v2,-0.13238269348278153,-0.1376925008826455,0.6850985326891499,-0.9614372070677292,-0.19323161146346754,-0.12378468575909518,28,,-1.2870515120139783,False
2026-04,tiered_liquidity_then_bs_v2,0.11851917175169113,-0.022938702592140037,0.6806457420346652,5.166777470330943,0.17412754452470366,0.11298787808081334,20,,5.459424186607338,True
2026-04,production_governed_adaptive,0.09812359979862384,-0.021954212785471605,0.596727511936877,4.469465644587266,0.16443619212415925,0.09812359979862406,21,,4.73202543651005,False
2026-04,production_governed_adaptive_pattern_guard,0.09812359979862384,-0.021954212785471605,0.596727511936877,4.469465644587266,0.16443619212415925,0.09812359979862406,21,,4.73202543651005,False
2026-04,baseline_full_liquidity_detail_vol_position_pattern_rerank,0.04994735085483182,-0.030157800167340598,0.6793091174667667,1.6562000735359446,0.0735266899421166,0.04994735085483204,20,,1.779674114332893,False
2026-04,baseline_full_liquidity_detail_vol_position_pattern_risk_penalty,0.04994735085483182,-0.030157800167340598,0.6793091174667667,1.6562000735359446,0.0735266899421166,0.04994735085483204,20,,1.779674114332893,False
2026-04,baseline_full_liquidity,0.05687410364473511,-0.03785925717763938,0.4909767104668862,1.5022509125806718,0.11583869953964133,0.05687410364473622,8,,1.6749637157650483,False
2026-04,baseline_full_liquidity_detail,0.011752657543502298,-0.051987119146129745,0.6761977766699536,0.22606864424372017,0.01738050308502962,0.011752657543502298,20,,0.2552018048722521,False
2026-04,adaptive_market_style,0.007962312942816574,-0.035966289165763055,0.36920941531811247,0.22138266492046224,0.021565844782035718,0.007962312942817018,20,,0.2509108226453145,False
2026-04,production_governed_vol_position,0.009301414502591365,-0.05583126472511246,0.6619507325271473,0.16659867098456865,0.014051520824036408,0.006215371962764005,20,,0.18995160631119642,False
2026-04,production_governed_vol_position_pattern_guard,0.009301414502591365,-0.05583126472511246,0.6619507325271473,0.16659867098456865,0.014051520824036408,0.006215371962764005,20,,0.18995160631119642,False
2026-04,baseline_full_liquidity_detail_vol_position,-0.002699528068906165,-0.04569651284463405,0.6805224963568421,-0.059075143831749936,-0.003966846185626503,-0.002699528068905832,22,,-0.0657415180862826,False
2026-05,baseline_full_liquidity_detail,0.1909491316481582,-0.025229085140918928,0.6756942539959436,7.568611013106406,0.2825969445779903,0.1909491316481584,20,,8.042157089332555,True
2026-05,adaptive_market_style,0.1228392930106057,-0.028377078395096844,0.5097211030355769,4.32882100476667,0.24099314758414447,0.12283929301060592,20,,4.692653445361421,False
2026-05,baseline_full_liquidity_detail_vol_position,0.13036664102685158,-0.03372457728557765,0.6685652409515052,3.86562713367509,0.19499464381563297,0.13036664102685136,17,,4.190988418517574,False
2026-05,production_governed_vol_position,0.0967131560594412,-0.03425154192390001,0.6998166714698483,2.8236146645403073,0.13819784523897,0.09671315605944097,21,,3.0585256658387183,False
2026-05,production_governed_vol_position_pattern_guard,0.0967131560594412,-0.03425154192390001,0.6998166714698483,2.8236146645403073,0.13819784523897,0.09671315605944097,21,,3.0585256658387183,False
2026-05,baseline_full_liquidity_detail_vol_position_pattern_rerank,0.10963632462446893,-0.05053155977644708,0.6485282889440529,2.169660408455683,0.16905403587402648,0.10963632462446937,20,,2.448350768954178,False
2026-05,baseline_full_liquidity_detail_vol_position_pattern_risk_penalty,0.10963632462446893,-0.05053155977644708,0.6485282889440529,2.169660408455683,0.16905403587402648,0.10963632462446937,20,,2.448350768954178,False
2026-05,production_governed_adaptive,0.06890925964579431,-0.037374806480212186,0.6252446132572574,1.8437355570597485,0.11021168065216347,0.06890925964579409,20,,2.022856497357706,False
2026-05,production_governed_adaptive_pattern_guard,0.06890925964579431,-0.037374806480212186,0.6252446132572574,1.8437355570597485,0.11021168065216347,0.06890925964579409,20,,2.022856497357706,False
2026-05,baseline_full_liquidity,0.07493929269503963,-0.0552300105290493,0.4103913723650147,1.3568582004094285,0.18260445453123783,0.07493929269503985,8,,1.6144019476357059,False
2026-05,tiered_liquidity_then_bs_v2,-0.015579688646703671,-0.06342058742891599,0.6853416356549995,-0.24565664365953613,-0.022732733334979337,-0.01557968864670356,12,,-0.28396906564121915,False
2026-06,production_governed_adaptive,0.13741195911157567,-0.03832858936159822,0.5905911232908496,3.5851034802039967,0.23266851412513379,0.13741195911157567,10,,3.9551839534407063,True
2026-06,production_governed_adaptive_pattern_guard,0.13741195911157567,-0.03832858936159822,0.5905911232908496,3.5851034802039967,0.23266851412513379,0.13741195911157567,10,,3.9551839534407063,False
2026-06,baseline_full_liquidity_detail_vol_position_pattern_rerank,0.13642490310343147,-0.03936182545405964,0.6710644107061469,3.4659191114664396,0.2032962871028646,0.13642490310343125,13,,3.8056403016727356,False
2026-06,baseline_full_liquidity_detail_vol_position_pattern_risk_penalty,0.13642490310343147,-0.03936182545405964,0.6710644107061469,3.4659191114664396,0.2032962871028646,0.13642490310343125,13,,3.8056403016727356,False
2026-06,baseline_full_liquidity_detail_vol_position,0.11846779891066705,-0.038750100046946234,0.6692802743630205,3.057225626956881,0.17700775511935918,0.11846779891066661,15,,3.352701180986907,False
2026-06,production_governed_vol_position,0.13628924420061872,-0.05016025821291681,0.6838334233649257,2.717076208461837,0.19930181758297644,0.1362892442006185,13,,3.0526672702454327,False
2026-06,production_governed_vol_position_pattern_guard,0.13628924420061872,-0.05016025821291681,0.6838334233649257,2.717076208461837,0.19930181758297644,0.1362892442006185,13,,3.0526672702454327,False
2026-06,baseline_full_liquidity_detail,0.09974555447745503,-0.06368654676587437,0.6494418825257988,1.5661950528443853,0.15358657512128143,0.09974555447745481,14,,1.8195271824431218,False
2026-06,adaptive_market_style,0.049320491243453946,-0.04272714010395384,0.40053732231175887,1.1543129524573532,0.12313581905125251,0.04932049124345417,10,,1.3267692627520598,False
2026-06,tiered_liquidity_then_bs_v2,0.06914781029720607,-0.08128608832157169,0.68232058939913,0.8506721349864197,0.10134211303531014,0.06914781029720629,20,,1.0211620583189358,False
2026-06,baseline_full_liquidity,-0.05342897193298268,-0.16887790034529138,0.4536503754646842,-0.31637633949581717,-0.11777565901550109,-0.05342897193298257,5,,-0.48758097044430093,False
