strategy,symbol,name,industry,entry_date,exit_date,shares,entry_price,exit_price,gross_pnl,cost,net_pnl,net_return,exit_reason,holding_calendar_days,exit_month,exit_year
production_governed_vol_position_v1_2b_dynamic_score,000833,粤桂股份,综合类,2025-11-18,2025-12-02,3500,23.56,20.05,-12284.999999999993,114.47625000000001,-12399.476249999992,-0.15036958828522912,rebalance_unlocked,14,2025-12,2025
production_governed_vol_position_v1_2b_dynamic_score,002261,拓维信息,软件服务,2025-11-19,2025-12-03,3200,34.85,31.1,-12000.0,158.28,-12158.28,-0.10902331420373028,rebalance_unlocked,14,2025-12,2025
production_governed_vol_position_v1_2b_dynamic_score,002240,盛新锂能,小金属,2025-11-21,2025-12-05,1900,36.63,30.04,-12521.000000000007,95.00475000000002,-12616.004750000007,-0.18127224952224963,rebalance_unlocked,14,2025-12,2025
production_governed_vol_position_v1_2b_dynamic_score,601138,工业富联,通信设备,2025-11-28,2025-12-12,700,60.5706,61.3348,534.9400000000016,64.00033499999999,470.93966500000164,0.011107219509134833,rebalance_unlocked,14,2025-12,2025
production_governed_vol_position_v1_2b_dynamic_score,300502,新易盛,通信设备,2025-11-28,2025-12-15,100,340.0,411.88,7188.0,56.39099999999999,7131.609,0.20975320588235294,rebalance_unlocked,17,2025-12,2025
production_governed_vol_position_v1_2b_dynamic_score,002241,歌尔股份,元器件,2025-12-03,2025-12-17,1000,31.2,28.31,-2890.0000000000005,44.6325,-2934.6325000000006,-0.09405873397435899,rebalance_unlocked,14,2025-12,2025
production_governed_vol_position_v1_2b_dynamic_score,002600,领益智造,元器件,2025-12-03,2025-12-17,2100,14.87,15.16,609.0000000000019,47.297250000000005,561.702750000002,0.01798772696704781,rebalance_unlocked,14,2025-12,2025
production_governed_vol_position_v1_2b_dynamic_score,000426,兴业银锡,铅锌,2025-12-05,2025-12-19,1700,34.03,34.17,238.00000000000097,86.955,151.04500000000098,0.002610931531002074,rebalance_unlocked,14,2025-12,2025
production_governed_vol_position_v1_2b_dynamic_score,300394,天孚通信,通信设备,2025-12-12,2025-12-26,100,218.9,213.87,-503.0000000000001,32.457750000000004,-535.4577500000001,-0.02446129511192326,rebalance_unlocked,14,2025-12,2025
production_governed_vol_position_v1_2b_dynamic_score,300476,胜宏科技,元器件,2025-12-15,2025-12-29,200,291.8746,291.7538,-24.159999999994852,87.54426,-111.70425999999485,-0.001913565962916863,rebalance_unlocked,14,2025-12,2025
production_governed_vol_position_v1_2b_dynamic_score,300395,菲利华,玻璃,2025-12-17,2025-12-31,300,90.86,105.19,4298.999999999999,44.11125,4254.888749999999,0.15609687981510012,rebalance_unlocked,14,2025-12,2025
production_governed_vol_position_v1_2b_dynamic_score,600118,中国卫星,航空,2025-12-17,2025-12-31,100,53.0,88.0,3500.0,10.575000000000001,3489.425,0.6583820754716981,rebalance_unlocked,14,2025-12,2025
production_governed_vol_position_v1_2b_dynamic_score,600118,中国卫星,航空,2025-12-17,2026-01-05,500,53.0,101.0,24000.0,57.74999999999999,23942.25,0.9034811320754716,rebalance_unlocked,19,2026-01,2026
production_governed_vol_position_v1_2b_dynamic_score,000657,中钨高新,小金属,2025-12-19,2026-01-06,2200,27.36,29.0,3608.0000000000014,92.994,3515.006000000001,0.0583965643274854,rebalance_unlocked,18,2026-01,2026
production_governed_vol_position_v1_2b_dynamic_score,300136,信维通信,元器件,2025-12-26,2026-01-13,1200,50.0,78.02,33623.99999999999,115.218,33508.78199999999,0.5584796999999999,rebalance_unlocked,18,2026-01,2026
production_governed_vol_position_v1_2b_dynamic_score,000559,万向钱潮,汽车配件,2025-12-29,2026-01-14,600,13.63,18.96,3198.0,14.6655,3183.3345,0.3892558694057226,rebalance_unlocked,16,2026-01,2026
production_governed_vol_position_v1_2b_dynamic_score,002465,海格通信,通信设备,2025-12-31,2026-01-16,5600,15.03,21.56,36568.0,153.678,36414.322,0.43263855622089153,rebalance_unlocked,16,2026-01,2026
production_governed_vol_position_v1_2b_dynamic_score,600362,江西铜业,铜,2026-01-05,2026-01-19,700,55.02,62.92,5529.999999999999,61.9185,5468.081499999999,0.14197646310432568,rebalance_unlocked,14,2026-01,2026
production_governed_vol_position_v1_2b_dynamic_score,300058,蓝色光标,广告包装,2026-01-06,2026-01-20,4400,13.6,17.6,17600.000000000007,102.96000000000001,17497.040000000008,0.29239705882352957,rebalance_unlocked,14,2026-01,2026
production_governed_vol_position_v1_2b_dynamic_score,600410,华胜天成,软件服务,2026-01-13,2026-01-27,3700,22.11,19.99,-7844.000000000004,116.8275,-7960.827500000004,-0.09731230212573501,rebalance_unlocked,14,2026-01,2026
production_governed_vol_position_v1_2b_dynamic_score,300442,润泽科技,软件服务,2026-01-14,2026-01-28,1700,80.48,83.2,4623.999999999998,208.69199999999998,4415.307999999998,0.03227186878727633,rebalance_unlocked,14,2026-01,2026
production_governed_vol_position_v1_2b_dynamic_score,600089,特变电工,电气设备,2026-01-16,2026-01-30,4100,30.7,27.58,-12792.000000000004,179.21099999999998,-12971.211000000003,-0.1030524429967427,rebalance_unlocked,14,2026-01,2026
production_governed_vol_position_v1_2b_dynamic_score,688525,佰维存储,半导体,2026-01-19,2026-02-02,200,180.0,179.62,-75.99999999999909,53.943000000000005,-129.9429999999991,-0.0036095277777777528,rebalance_unlocked,14,2026-02,2026
production_governed_vol_position_v1_2b_dynamic_score,000338,潍柴动力,汽车配件,2026-01-20,2026-02-03,4000,22.1,23.2,4399.999999999992,135.90000000000003,4264.099999999992,0.04823642533936643,rebalance_unlocked,14,2026-02,2026
production_governed_vol_position_v1_2b_dynamic_score,600988,赤峰黄金,黄金,2026-01-27,2026-02-10,300,41.21,37.05,-1248.0000000000011,17.6085,-1265.6085000000012,-0.10237066246056792,rebalance_unlocked,14,2026-02,2026
production_governed_vol_position_v1_2b_dynamic_score,600489,中金黄金,黄金,2026-01-28,2026-02-11,4000,35.0,29.95,-20200.000000000004,194.85000000000002,-20394.850000000002,-0.14567750000000002,rebalance_unlocked,14,2026-02,2026
production_governed_vol_position_v1_2b_dynamic_score,600547,山东黄金,黄金,2026-01-30,2026-02-13,2000,56.05,45.68,-20739.999999999996,152.59499999999997,-20892.594999999998,-0.18637462087421944,rebalance_unlocked,14,2026-02,2026
production_governed_vol_position_v1_2b_dynamic_score,601899,紫金矿业,铜,2026-02-02,2026-02-24,1300,36.87,39.49,3406.000000000006,74.45100000000001,3331.549000000006,0.06950718741524287,rebalance_unlocked,22,2026-02,2026
production_governed_vol_position_v1_2b_dynamic_score,603993,洛阳钼业,小金属,2026-02-03,2026-02-25,4300,22.78,23.0,945.9999999999951,147.64050000000003,798.359499999995,0.00815035118525017,rebalance_unlocked,22,2026-02,2026
production_governed_vol_position_v1_2b_dynamic_score,002149,西部材料,小金属,2026-02-11,2026-03-05,200,50.54,48.16,-476.0000000000005,14.805000000000001,-490.8050000000005,-0.048556094182825534,rebalance_unlocked,22,2026-03,2026
production_governed_vol_position_v1_2b_dynamic_score,603667,五洲新春,机械基件,2026-02-11,2026-03-05,100,88.23,73.87,-1436.0,12.157500000000002,-1448.1575,-0.1641343647285504,rebalance_unlocked,22,2026-03,2026
production_governed_vol_position_v1_2b_dynamic_score,300395,菲利华,玻璃,2026-02-13,2026-03-09,2000,99.42,106.63,14419.999999999987,309.075,14110.924999999987,0.07096622912894783,rebalance_unlocked,24,2026-03,2026
production_governed_vol_position_v1_2b_dynamic_score,600410,华胜天成,软件服务,2026-02-25,2026-03-11,3800,24.01,31.2,27321.999999999993,157.3485,27164.651499999993,0.29773396501457716,rebalance_unlocked,14,2026-03,2026
production_governed_vol_position_v1_2b_dynamic_score,688521,芯原股份,半导体,2026-02-25,2026-03-11,200,250.0,242.31,-1537.9999999999995,73.84649999999999,-1611.8464999999997,-0.03223692999999999,rebalance_unlocked,14,2026-03,2026
production_governed_vol_position_v1_2b_dynamic_score,600549,厦门钨业,小金属,2026-03-05,2026-03-19,100,80.96,58.5,-2245.9999999999995,10.459499999999998,-2256.4594999999995,-0.2787128829051383,rebalance_unlocked,14,2026-03,2026
production_governed_vol_position_v1_2b_dynamic_score,601872,招商轮船,水运,2026-03-05,2026-03-19,400,17.34,18.0,264.00000000000006,10.602,253.39800000000005,0.03653373702422146,rebalance_unlocked,14,2026-03,2026
production_governed_vol_position_v1_2b_dynamic_score,001309,德明利,半导体,2026-03-09,2026-03-23,800,268.1023,320.3373,41788.000000000015,353.06376000000006,41434.93624000002,0.19318622145352732,rebalance_unlocked,14,2026-03,2026
production_governed_vol_position_v1_2b_dynamic_score,002261,拓维信息,软件服务,2026-03-11,2026-03-25,1900,41.51,35.0,-12368.999999999996,109.02675,-12478.026749999997,-0.15821205733558175,rebalance_unlocked,14,2026-03,2026
production_governed_vol_position_v1_2b_dynamic_score,300475,香农芯创,元器件,2026-03-11,2026-03-25,500,160.51,144.49,-8009.999999999991,114.375,-8124.374999999991,-0.10123201046663748,rebalance_unlocked,14,2026-03,2026
production_governed_vol_position_v1_2b_dynamic_score,300308,中际旭创,通信设备,2026-03-23,2026-04-07,100,591.0081,608.719,1771.0900000000038,89.9795325,1681.1104675000038,0.028444795722765964,rebalance_unlocked,15,2026-04,2026
production_governed_vol_position_v1_2b_dynamic_score,300502,新易盛,通信设备,2026-03-23,2026-04-07,200,456.13,450.0,-1225.999999999999,135.91950000000003,-1361.919499999999,-0.014929071755859065,rebalance_unlocked,15,2026-04,2026
production_governed_vol_position_v1_2b_dynamic_score,688498,源杰科技,半导体,2026-03-24,2026-04-08,100,1047.0,1136.8,8979.999999999996,163.785,8816.214999999997,0.08420453677172872,rebalance_unlocked,15,2026-04,2026
production_governed_vol_position_v1_2b_dynamic_score,001309,德明利,半导体,2026-03-25,2026-04-09,100,355.3142,383.19,2787.579999999997,55.387815,2732.192184999997,0.07689510255993137,rebalance_unlocked,15,2026-04,2026
production_governed_vol_position_v1_2b_dynamic_score,603259,药明康德,化学制药,2026-03-25,2026-04-09,1100,94.63,103.73,10010.00000000001,163.64700000000002,9846.353000000008,0.09459188418049252,rebalance_unlocked,15,2026-04,2026
production_governed_vol_position_v1_2b_dynamic_score,300342,天银机电,家用电器,2026-04-07,2026-04-21,400,56.26,63.55,2915.9999999999995,35.943000000000005,2880.0569999999993,0.12797978137220048,rebalance_unlocked,14,2026-04,2026
production_governed_vol_position_v1_2b_dynamic_score,600487,亨通光电,通信设备,2026-04-07,2026-04-21,300,58.35,59.5,344.99999999999955,26.516250000000003,318.48374999999953,0.01819387317909166,rebalance_unlocked,14,2026-04,2026
production_governed_vol_position_v1_2b_dynamic_score,601869,长飞光纤,通信设备,2026-04-08,2026-04-22,300,362.2,382.29,6027.000000000009,167.51025,5859.489750000009,0.053924993097736136,rebalance_unlocked,14,2026-04,2026
production_governed_vol_position_v1_2b_dynamic_score,300433,蓝思科技,元器件,2026-04-09,2026-04-23,6500,29.31,27.2,-13714.999999999996,275.48625,-13990.486249999996,-0.07343509041282836,rebalance_unlocked,14,2026-04,2026
production_governed_vol_position_v1_2b_dynamic_score,300548,长芯博创,通信设备,2026-04-09,2026-04-23,400,200.11,279.33,31687.99999999999,143.832,31544.16799999999,0.39408535305581915,rebalance_unlocked,14,2026-04,2026
production_governed_vol_position_v1_2b_dynamic_score,000657,中钨高新,小金属,2026-04-21,2026-05-08,300,58.0,61.8,1139.999999999999,26.955,1113.0449999999992,0.06396810344827582,rebalance_unlocked,17,2026-05,2026
production_governed_vol_position_v1_2b_dynamic_score,600176,中国巨石,玻璃,2026-04-21,2026-05-08,700,31.71,37.45,4018.0000000000014,36.309000000000005,3981.691000000001,0.17937969094922743,rebalance_unlocked,17,2026-05,2026
production_governed_vol_position_v1_2b_dynamic_score,001896,豫能控股,火力发电,2026-04-22,2026-05-11,7100,16.88,16.76,-851.9999999999818,179.133,-1031.1329999999818,-0.00860367298578184,rebalance_unlocked,19,2026-05,2026
production_governed_vol_position_v1_2b_dynamic_score,002436,兴森科技,元器件,2026-04-23,2026-05-12,1700,29.05,33.7,7905.000000000004,80.00625000000001,7824.993750000003,0.15844879518072297,rebalance_unlocked,19,2026-05,2026
production_governed_vol_position_v1_2b_dynamic_score,601166,XD兴业银,银行,2026-04-23,2026-05-12,12800,18.22,17.73,-6271.99999999998,345.12,-6617.11999999998,-0.028373353457738663,rebalance_unlocked,19,2026-05,2026
production_governed_vol_position_v1_2b_dynamic_score,000100,TCL科技,元器件,2026-05-12,2026-05-26,54700,4.35,4.38,1641.0000000000136,358.14824999999996,1282.8517500000137,0.005391379310344886,rebalance_unlocked,14,2026-05,2026
production_governed_vol_position_v1_2b_dynamic_score,002222,福晶科技,元器件,2026-05-12,2026-05-26,600,110.94,111.0,36.000000000001364,99.87300000000002,-63.872999999998655,-0.0009595727420226948,rebalance_unlocked,14,2026-05,2026
production_governed_vol_position_v1_2b_dynamic_score,600584,长电科技,半导体,2026-05-12,2026-05-26,400,56.76,83.0,10496.0,41.928,10454.072,0.4604506694855532,rebalance_unlocked,14,2026-05,2026
production_governed_vol_position_v1_2b_dynamic_score,688008,澜起科技,半导体,2026-05-12,2026-05-26,200,240.85,286.0,9030.000000000002,79.02749999999999,8950.972500000002,0.18582047955158815,rebalance_unlocked,14,2026-05,2026
production_governed_vol_position_v1_2b_dynamic_score,600522,中天科技,通信设备,2026-05-13,2026-05-27,1500,42.54,39.8,-4110.000000000003,92.63250000000001,-4202.632500000002,-0.06586165961448052,rebalance_unlocked,14,2026-05,2026
production_governed_vol_position_v1_2b_dynamic_score,600584,长电科技,半导体,2026-05-12,2026-05-27,200,56.76,86.5,5948.0,21.489,5926.511,0.5220675651867512,rebalance_unlocked,15,2026-05,2026
production_governed_vol_position_v1_2b_dynamic_score,600584,长电科技,半导体,2026-05-12,2026-06-02,1100,56.76,76.86,22110.0,110.23649999999999,21999.7635,0.35235702959830867,rebalance_unlocked,21,2026-06,2026
production_governed_vol_position_v1_2b_dynamic_score,300408,三环集团,元器件,2026-05-26,2026-06-09,900,113.0,126.43,12087.000000000005,161.61525000000003,11925.384750000005,0.11726042035398235,rebalance_unlocked,14,2026-06,2026
production_governed_vol_position_v1_2b_dynamic_score,300433,蓝思科技,元器件,2026-05-26,2026-06-09,2800,39.01,43.41,12319.999999999996,173.08200000000002,12146.917999999996,0.11120699820558827,rebalance_unlocked,14,2026-06,2026
production_governed_vol_position_v1_2b_dynamic_score,603986,兆易创新,半导体,2026-05-26,2026-06-09,100,509.2606,493.0,-1626.060000000001,75.169545,-1701.229545000001,-0.03340587402598986,rebalance_unlocked,14,2026-06,2026
production_governed_vol_position_v1_2b_dynamic_score,002916,深南电路,元器件,2026-05-27,2026-06-10,300,410.15,392.0,-5444.999999999993,180.48375,-5625.483749999993,-0.04571891381201994,rebalance_unlocked,14,2026-06,2026
production_governed_vol_position_v1_2b_dynamic_score,600183,生益科技,元器件,2026-06-02,2026-06-16,700,133.21,176.0,29952.999999999993,162.33525,29790.664749999993,0.3194812138728323,rebalance_unlocked,14,2026-06,2026
