group_column,bucket,strategy,periods,total_return,avg_cycle_return,max_drawdown,annualized_volatility,win_rate,avg_gross_exposure
industry_concentration_bucket,industry_diversified,baseline_full_liquidity_detail_market_gate,304,-0.2549867417169335,0.0023235482367440336,-0.9594548150257705,0.41697119733526694,0.4440789473684211,0.9802631578947368
industry_concentration_bucket,industry_high_concentration,baseline_full_liquidity_detail_market_gate,133,-0.4635292421973445,-0.0018154771760667437,-0.9493578368877107,0.38489793629413044,0.39849624060150374,0.9729323308270678
industry_concentration_bucket,industry_mid_concentration,baseline_full_liquidity_detail_market_gate,376,0.14922931190691568,0.004094358723113831,-0.9468933305106695,0.4394741717971223,0.4654255319148936,0.9723404255319149
industry_concentration_bucket,industry_diversified,baseline_full_liquidity_detail_vol_position,304,2.2117864188191296,0.00665176362622982,-0.8967866000190956,0.38535386575109515,0.47039473684210525,0.32725050132989725
industry_concentration_bucket,industry_high_concentration,baseline_full_liquidity_detail_vol_position,133,-0.40111006724613507,-0.0011250821877951587,-0.9425795408009643,0.37625348710888495,0.40601503759398494,0.311407629155523
industry_concentration_bucket,industry_mid_concentration,baseline_full_liquidity_detail_vol_position,376,0.7276881366307166,0.004668577623418279,-0.8911234967575788,0.4092381403325762,0.48936170212765956,0.2870132712262539
industry_concentration_bucket,industry_diversified,tiered_liquidity_then_bs_v2,357,-0.9968677366216522,-0.0121887780889865,-0.9997722817291298,0.44281102653786253,0.40336134453781514,1.0
industry_concentration_bucket,industry_high_concentration,tiered_liquidity_then_bs_v2,102,-0.22635041651750298,0.004028365506224426,-0.8065505660830519,0.6092751781967136,0.38235294117647056,1.0
industry_concentration_bucket,industry_mid_concentration,tiered_liquidity_then_bs_v2,354,-0.8588918322375808,-0.0005527752947741392,-0.9941228880471167,0.5096763890693464,0.4463276836158192,1.0
volatility_bucket,vol_low,baseline_full_liquidity,766,-0.8443756474845017,0.0009300728448017038,-0.9999913595281473,0.421316877798704,0.43994778067885115,1.0
volatility_bucket,vol_mid,baseline_full_liquidity,47,13.146498709175743,0.05900482317103107,-0.06271079378645883,0.23176818359930063,0.9361702127659575,1.0
volatility_bucket,vol_low,baseline_full_liquidity_detail_hist_mdd_position,766,-0.9823186128032765,-0.0015600791568413648,-0.999987721808151,0.4373866526593424,0.4308093994778068,0.7839011368160778
volatility_bucket,vol_mid,baseline_full_liquidity_detail_hist_mdd_position,47,7.514491981190211,0.05003187926983895,-0.39395001067579893,0.42468349749479306,0.6808510638297872,0.8173639362562121
volatility_bucket,vol_low,baseline_full_liquidity_detail_market_gate,766,-0.9538130133861766,-0.000657179299540865,-0.9999743742438051,0.41787669032686636,0.4321148825065274,0.9744125326370757
volatility_bucket,vol_mid,baseline_full_liquidity_detail_market_gate,47,8.944824463840787,0.053356987721115134,-0.32772536356993953,0.4189519686365135,0.6808510638297872,0.9914893617021276
volatility_bucket,vol_low,baseline_full_liquidity_detail_vol_position,766,-0.6872276572244833,0.0013835800259553361,-0.9997281468825321,0.3893814213706137,0.4556135770234987,0.31522879395497216
volatility_bucket,vol_mid,baseline_full_liquidity_detail_vol_position,47,9.625042552673882,0.05463964038128928,-0.3007736998549455,0.40685640363644987,0.6808510638297872,0.15644895518161944
volatility_bucket,vol_low,tiered_liquidity_then_bs_v2,766,-0.9999430896691903,-0.00810975422708778,-0.9999998959355626,0.4895962422483075,0.4086161879895561,1.0
volatility_bucket,vol_mid,tiered_liquidity_then_bs_v2,47,5.008466049482728,0.044167846541827704,-0.39124906573426677,0.5459928303550226,0.5957446808510638,1.0
