trade_date,production_strategy,shadow_strategy,production_target_position,shadow_target_position,position_diff,production_risk_decision,shadow_risk_decision,shadow_recovery_status,top5_overlap,buy_list_added_by_shadow,buy_list_removed_by_shadow,sell_list_added_by_shadow,sell_list_removed_by_shadow,theory_gap,execution_feasibility,large_slippage_proxy,limit_up_buy_ratio,unfilled_ratio_proxy,limit_down_sell_ratio,open_gap_proxy,estimated_turnover_impact,fp_explanation_label,event_source_window,event_source_backtest_dir,event_source_generated_at,source_report_path,appended_at,position_diff_bucket,top5_overlap_bucket,large_slippage_proxy_bucket,open_gap_proxy_bucket,estimated_turnover_impact_bucket
2025-07-29,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.1,reduce_position,recovery_reduce,recovered,1.0,,,,,-0.0037541063216022,pass,0.0037651589564785,0.0,0.0,0.0,0.0035723878721412,0.0,unknown_pending_forward_return,missing,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28,0.05_0.10,full_overlap,le_1pct,le_1pct,le_0.5pct
2025-07-30,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.1,reduce_position,recovery_reduce,recovered,1.0,,,,,0.0021695947995442,pass,0.008845428197152,0.0,0.0,0.0,-0.0020369409214353,0.0,unknown_pending_forward_return,missing,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28,0.05_0.10,full_overlap,le_1pct,le_1pct,le_0.5pct
2025-07-31,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.1,reduce_position,recovery_reduce,recovered,1.0,,,,,-0.0041532984459082,pass,0.008802442225187,0.0,0.0,0.0,-0.008802442225187,7.399539523072918e-06,unknown_pending_forward_return,missing,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28,0.05_0.10,full_overlap,le_1pct,le_1pct,le_0.5pct
2025-08-01,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.1,reduce_position,recovery_reduce,recovered,1.0,,,,,0.00095978326315,pass,0.0065154405791237,0.0,0.0,0.0,-0.006458808061865,8.184961714788059e-06,unknown_pending_forward_return,missing,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28,0.05_0.10,full_overlap,le_1pct,le_1pct,le_0.5pct
2025-08-04,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.45,0.0,reduce_position,reduce_position,blocked_recovery_streak_exceeded,1.0,,,,,0.0012735068363806,pass,0.0057592002932113,0.0,0.0,0.0,-0.0057592002932113,5.017064894704375e-06,unknown_pending_forward_return,missing,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28,zero,full_overlap,le_1pct,le_1pct,le_0.5pct
2025-08-12,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.1,reduce_position,recovery_reduce,recovered,1.0,,,,,-0.0013509105343578,pass,0.0093736674281931,0.0,0.0,0.0,-0.0033023889098349,0.0,unknown_pending_forward_return,missing,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28,0.05_0.10,full_overlap,le_1pct,le_1pct,le_0.5pct
2025-08-13,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.1,reduce_position,recovery_reduce,recovered,1.0,,,,,0.0010645870627747,pass,0.0164390578071609,0.0,0.2,0.0,0.0109131431730146,0.0,unknown_pending_forward_return,missing,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28,0.05_0.10,full_overlap,1_3pct,1_3pct,le_0.5pct
2025-08-14,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.1,reduce_position,recovery_reduce,recovered,1.0,,,,,0.0285189037337008,pass,0.0147254396019873,0.0,0.0,0.0,0.0078310814285769,3.622518653035954e-06,unknown_pending_forward_return,missing,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28,0.05_0.10,full_overlap,1_3pct,le_1pct,le_0.5pct
2025-08-15,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.1,reduce_position,recovery_reduce,recovered,1.0,,,,,0.0069305137944342,pass,0.0193312631124088,0.0,0.0,0.0,0.0146523202405348,1.4270450301033189e-06,unknown_pending_forward_return,missing,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28,0.05_0.10,full_overlap,1_3pct,1_3pct,le_0.5pct
2025-08-18,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.1,reduce_position,recovery_reduce,recovered,1.0,,,,,0.0159002141734403,pass,0.0228430764565733,0.0,0.0,0.0,0.0042026445705369,1.004222237047047e-06,unknown_pending_forward_return,missing,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28,0.05_0.10,full_overlap,1_3pct,le_1pct,le_0.5pct
2025-12-02,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.45,0.0,reduce_position,hard_reduce,blocked_kill_switch,1.0,,,833.0,,0.0068466022851337,pass,0.0201999592543655,0.0,0.0,0.0,-0.0075001752370868,0.0,unknown_pending_forward_return,missing,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28,zero,full_overlap,1_3pct,le_1pct,le_0.5pct
2025-12-03,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.45,0.0,reduce_position,hard_reduce,blocked_kill_switch,1.0,2600.0,,,,0.0063042168403018,pass,0.0069587459899406,0.0,0.0,0.0,-0.0064250865683264,4.207712691663131e-06,unknown_pending_forward_return,missing,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28,zero,full_overlap,le_1pct,le_1pct,le_0.5pct
2025-12-04,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.45,0.0,reduce_position,hard_reduce,blocked_kill_switch,1.0,,,,,0.0045662900066009,pass,0.0152422177079421,0.0,0.0,0.0,-0.0051878698818552,0.0,unknown_pending_forward_return,missing,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28,zero,full_overlap,1_3pct,le_1pct,le_0.5pct
2025-12-05,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.45,0.0,reduce_position,hard_reduce,blocked_kill_switch,1.0,,,,,-0.0052347602566023,pass,0.0102051628225789,0.0,0.0,0.0,-0.0102051628225789,5.157566015467633e-06,unknown_pending_forward_return,missing,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28,zero,full_overlap,1_3pct,1_3pct,le_0.5pct
2025-12-08,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.45,0.0,reduce_position,hard_reduce,blocked_kill_switch,1.0,,,,,-0.009081017034088,pass,0.0185903070130565,0.0,0.0,0.0,0.0111093557315972,0.0,unknown_pending_forward_return,missing,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28,zero,full_overlap,1_3pct,1_3pct,le_0.5pct
2025-12-09,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.45,0.0,reduce_position,hard_reduce,blocked_kill_switch,1.0,,,,,0.0108652001094247,pass,0.0087920673786297,0.0,0.0,0.0,-0.0084855312370297,0.0,unknown_pending_forward_return,missing,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28,zero,full_overlap,le_1pct,le_1pct,le_0.5pct
2025-12-10,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.45,0.0,reduce_position,hard_reduce,blocked_kill_switch,1.0,,,,,-0.0072174394748438,pass,0.009335093115502,0.0,0.0,0.0,-0.009335093115502,0.0,unknown_pending_forward_return,missing,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28,zero,full_overlap,le_1pct,le_1pct,le_0.5pct
2025-12-11,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.45,0.0,reduce_position,hard_reduce,blocked_kill_switch,1.0,,,,,0.0022653992463245,pass,0.0071985793363021,0.0,0.0,0.0,-0.007113900079735,0.0,unknown_pending_forward_return,missing,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28,zero,full_overlap,le_1pct,le_1pct,le_0.5pct
2025-12-12,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.45,0.0,reduce_position,hard_reduce,blocked_kill_switch,1.0,300394.0,,601138.0,,-0.0049702141235863,pass,0.0066709214951519,0.0,0.0,0.0,-0.0062003445582235,1.0450703213192274e-06,unknown_pending_forward_return,missing,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28,zero,full_overlap,le_1pct,le_1pct,le_0.5pct
2025-12-15,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.45,0.0,reduce_position,hard_reduce,blocked_kill_switch,1.0,,603019.0,,300058|300620,0.0024940852603199,pass,0.0224253426456816,0.0,0.0,0.0,-0.0216575883270635,9.518138113926556e-07,unknown_pending_forward_return,missing,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28,zero,full_overlap,1_3pct,1_3pct,le_0.5pct
2025-12-16,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.45,0.0,reduce_position,hard_reduce,blocked_kill_switch,1.0,,600118.0,,,-0.0007580937702988,pass,0.0212015483920548,0.0,0.0,0.0,0.0038590619457598,0.0,unknown_pending_forward_return,missing,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28,zero,full_overlap,1_3pct,le_1pct,le_0.5pct
2025-12-17,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.45,0.0,reduce_position,hard_reduce,blocked_kill_switch,1.0,600118.0,,2600.0,,0.0054293865304773,pass,0.0188602044524598,0.0,0.0,0.0,-0.0087417320188109,3.2578260403562006e-06,unknown_pending_forward_return,missing,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28,zero,full_overlap,1_3pct,le_1pct,le_0.5pct
2025-12-18,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.45,0.0,reduce_position,hard_reduce,blocked_kill_switch,1.0,,,,,-0.0013564549720918,pass,0.0132455679641599,0.0,0.0,0.0,-0.0028777518722059,0.0,unknown_pending_forward_return,missing,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28,zero,full_overlap,1_3pct,le_1pct,le_0.5pct
2025-12-22,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.1,reduce_position,recovery_reduce,recovered,1.0,,,,,0.0015374611448188,pass,0.0238753908164402,0.0,0.0,0.0,0.0211221951428905,0.0,unknown_pending_forward_return,missing,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28,0.05_0.10,full_overlap,1_3pct,1_3pct,le_0.5pct
2025-12-23,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.1,reduce_position,recovery_reduce,recovered,1.0,,,,,0.0017971595987367,pass,0.0039753741289226,0.0,0.0,0.0,-0.0021443191306478,0.0,unknown_pending_forward_return,missing,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28,0.05_0.10,full_overlap,le_1pct,le_1pct,le_0.5pct
2025-12-24,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.1,reduce_position,recovery_reduce,recovered,1.0,,,,,-3.1867328228463165e-05,pass,0.0135028682469744,0.0,0.0,0.0,0.0001309294733887,0.0,unknown_pending_forward_return,missing,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28,0.05_0.10,full_overlap,1_3pct,le_1pct,le_0.5pct
2025-12-25,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.1,reduce_position,recovery_reduce,recovered,1.0,,,,,-0.0036227567759032,pass,0.0132874099062424,0.0,0.0,0.0,-0.0042400401061914,0.0,unknown_pending_forward_return,missing,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28,0.05_0.10,full_overlap,1_3pct,le_1pct,le_0.5pct
2025-12-26,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.1,reduce_position,recovery_reduce,recovered,1.0,300136.0,,300394.0,,0.0019034801332327,pass,0.0299808006688635,0.2,0.2,0.0,0.0170039374034587,1.3270434372853964e-06,unknown_pending_forward_return,missing,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28,0.05_0.10,full_overlap,1_3pct,1_3pct,le_0.5pct
2025-12-29,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.45,0.0,reduce_position,reduce_position,blocked_recovery_streak_exceeded,1.0,,300136.0,,603019,-0.0050943036393347,pass,0.0065880913378973,0.0,0.0,0.0,-0.0004142608528292,4.785082712524602e-07,unknown_pending_forward_return,missing,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28,zero,full_overlap,le_1pct,le_1pct,le_0.5pct
2025-12-30,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.1,reduce_position,recovery_reduce,recovered,1.0,,600362.0,,600118,-0.0111216187330482,degraded_large_slippage_proxy,0.0374079456362059,0.0,0.0,0.0,-0.0374079456362059,0.0,unknown_pending_forward_return,missing,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28,0.05_0.10,full_overlap,3_5pct,3_5pct,le_0.5pct
2025-12-31,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.1,reduce_position,recovery_reduce,recovered,1.0,,,600118.0,,0.0105861273899943,pass,0.0192232141168087,0.0,0.0,0.0,0.0066749795286002,4.476379885847332e-06,unknown_pending_forward_return,missing,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28,0.05_0.10,full_overlap,1_3pct,le_1pct,le_0.5pct
2026-01-05,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.1,reduce_position,recovery_reduce,recovered,1.0,600362.0,,600118.0,,0.0247395328563972,pass,0.0241442453369499,0.0,0.0,0.0,0.0078651755695081,1.5172622121461276e-06,unknown_pending_forward_return,missing,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28,0.05_0.10,full_overlap,1_3pct,le_1pct,le_0.5pct
2026-01-06,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.1,reduce_position,recovery_reduce,recovered,1.0,,,,,0.0026316856271857,degraded_large_slippage_proxy,0.0324508379126452,0.0,0.0,0.0,0.0029227305275244,7.549159219210626e-07,unknown_pending_forward_return,missing,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28,0.05_0.10,full_overlap,3_5pct,le_1pct,le_0.5pct
2026-01-07,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.1,reduce_position,recovery_reduce,recovered,1.0,,,,,0.0102904643945553,pass,0.0210039488036775,0.0,0.0,0.0,-0.0014036728776122,0.0,unknown_pending_forward_return,missing,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28,0.05_0.10,full_overlap,1_3pct,le_1pct,le_0.5pct
2026-01-08,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.45,0.0,reduce_position,reduce_position,blocked_recovery_streak_exceeded,1.0,,,,,0.0164381704120235,pass,0.0055342181099681,0.0,0.0,0.0,-0.004451674131619,0.0,unknown_pending_forward_return,missing,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28,zero,full_overlap,le_1pct,le_1pct,le_0.5pct
2026-01-09,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.6,0.1499999999999999,reduce_position,recovery_reduce,recovered,1.0,,,,,-0.0097329843334654,pass,0.0254544846333177,0.0,0.0,0.0,0.0143111945829249,0.0,unknown_pending_forward_return,missing,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28,0.10_0.15,full_overlap,1_3pct,1_3pct,le_0.5pct
2026-01-12,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.6,0.1499999999999999,reduce_position,recovery_reduce,recovered,1.0,,,,,0.0237448032301719,degraded_large_slippage_proxy,0.0376224185212566,0.0,0.0,0.0,0.0376224185212566,0.0,unknown_pending_forward_return,missing,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28,0.10_0.15,full_overlap,3_5pct,3_5pct,le_0.5pct
2026-01-13,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.6,0.1499999999999999,reduce_position,recovery_reduce,recovered,1.0,600410.0,,300136.0,,0.003466189839509,pass,0.0254845872410393,0.0,0.0,0.0,0.0254845872410393,2.8483456080251532e-06,unknown_pending_forward_return,missing,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28,0.10_0.15,full_overlap,1_3pct,1_3pct,le_0.5pct
2026-04-24,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.58,0.1299999999999999,reduce_position,recovery_reduce,recovered,1.0,,,,,-0.0098287869687031,pass,0.0091965141872768,0.0,0.0,0.0,-0.0091965141872768,0.0,unknown_pending_forward_return,missing,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28,0.10_0.15,full_overlap,le_1pct,le_1pct,le_0.5pct
2026-04-27,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.58,0.1299999999999999,reduce_position,recovery_reduce,recovered,1.0,,,,,-0.0063261438876106,pass,0.0244323537410213,0.0,0.0,0.0,0.0244323537410213,0.0,unknown_pending_forward_return,missing,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28,0.10_0.15,full_overlap,1_3pct,1_3pct,le_0.5pct
2026-04-28,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.58,0.1299999999999999,reduce_position,recovery_reduce,recovered,1.0,,,,,-0.004390190814333,pass,0.0262148408615894,0.0,0.0,0.0,0.0157472072457307,0.0,unknown_pending_forward_return,missing,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28,0.10_0.15,full_overlap,1_3pct,1_3pct,le_0.5pct
2026-04-29,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.58,0.1299999999999999,reduce_position,recovery_reduce,recovered,1.0,,,,,0.0055885260201775,pass,0.0245804136275776,0.0,0.0,0.0,-0.0245804136275776,0.0,unknown_pending_forward_return,missing,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28,0.10_0.15,full_overlap,1_3pct,1_3pct,le_0.5pct
2026-04-30,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.58,0.1299999999999999,reduce_position,recovery_reduce,recovered,1.0,,,,,-0.0271598575536606,pass,0.0061654479103266,0.0,0.0,0.0,-0.0035368298435404,0.0,unknown_pending_forward_return,missing,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28,0.10_0.15,full_overlap,le_1pct,le_1pct,le_0.5pct
2026-05-06,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.45,0.0,reduce_position,reduce_position,blocked_recovery_streak_exceeded,1.0,,,,600176|688521,0.0082398183652847,pass,0.0258540488455178,0.2,0.2,0.0,0.0257083824216285,0.0,unknown_pending_forward_return,missing,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28,zero,full_overlap,1_3pct,1_3pct,le_0.5pct
