strategy,trade_date,risk_decision,recovery_status,risk_governor_reasons,champion_score_pctile_252,champion_score_z_252,champion_score_rank_252,champion_score_sample_count_252,governed_nav_ret_10d,governed_nav_drawdown_20d,market_style_state,industry_state,top_industry_weight,pattern_top5_high_risk_count,pattern_top5_bullish_count,pattern_top5_bearish_count,gross_exposure,position_ratio,target_position_ratio,next_5d_return,max_dd_5d,next_10d_return,max_dd_10d,next_20d_return,max_dd_20d,false_positive_reason,false_positive_type,recoverable_candidate
production_governed_vol_position_v1_2b_gate_tuned,2024-03-05,reduce_position,blocked_non_whitelisted_reason,high_volatility,,,,,0.0333309763854834,-0.0258563338532212,recent_champion,,0.0547177264106369,,,,0.4968016646776478,0.5,0.5,0.01859585631439087,-0.014812196107929942,0.015204665159685549,-0.019241408027125706,0.05102086893760016,-0.019241408027125706,reduced_before_positive_forward_return,benign_false_positive,1
production_governed_vol_position_v1_2b_gate_tuned,2024-03-07,reduce_position,blocked_non_whitelisted_reason,high_volatility,,,,,0.0366916430800055,-0.0168456291100879,recent_champion,,0.0381332682444371,,,,0.490858780947759,0.5,0.5,0.02031712061633284,-0.019241408027125928,0.033888217836350654,-0.019241408027125928,0.06568794202735684,-0.019241408027125928,reduced_before_positive_forward_return,benign_false_positive,1
production_governed_vol_position_v1_2b_gate_tuned,2024-08-29,reduce_position,blocked_dynamic_score_floor,negative_recent_champion,0.0,-2.5312654675591513,,96.0,-0.0462857216881108,-0.0779280532687615,defensive,,0.4929989908995785,,,,0.440807396666471,0.45,0.45,-0.02458053081175915,-0.02222582898169312,-0.024734652398359813,-0.025373717376654725,0.054469079286081135,-0.025373717376654725,reduced_before_positive_forward_return,benign_false_positive,1
production_governed_vol_position_v1_2b_gate_tuned,2024-08-30,reduce_position,blocked_dynamic_score_floor,negative_recent_champion,0.0103092783505154,-2.437852782029296,,97.0,-0.0566230220842344,-0.0921011588701951,defensive,,0.4405923108894601,,,,0.43455894601784,0.45,0.45,-0.013075841156165668,-0.02222582898169312,-0.01223141922814397,-0.025373717376654725,0.0971124534764034,-0.025373717376654725,reduced_before_positive_forward_return,benign_false_positive,1
production_governed_vol_position_v1_2b_gate_tuned,2024-09-03,reduce_position,blocked_dynamic_score_floor,negative_recent_champion,0.0303030303030303,-2.2638641603850784,,99.0,-0.0603720428608768,-0.1002718730110843,recent_champion,,0.3392168759445252,,,,0.4305036831975865,0.45,0.45,-0.002750168672090214,-0.006670469295215309,0.00012011623874674804,-0.006670469295215309,0.0659963288370693,-0.03897233893031049,reduced_before_positive_forward_return,benign_false_positive,1
production_governed_vol_position_v1_2b_gate_tuned,2024-09-05,reduce_position,blocked_dynamic_score_floor,negative_recent_champion,0.0,-2.164056691927412,,101.0,-0.0734974022406073,-0.0948107220393036,recent_champion,,0.1583560159662601,,,,0.4267157658859343,0.45,0.45,-0.00015800544429245278,-0.004025261280607428,0.009031041547212793,-0.004025261280607428,0.05972510551567245,-0.05355854261712101,reduced_before_positive_forward_return,borderline_false_positive,0
production_governed_vol_position_v1_2b_gate_tuned,2024-09-10,reduce_position,blocked_dynamic_score_floor,negative_recent_champion,0.0,-2.093906641230196,,104.0,-0.0564009793746501,-0.0958724397624712,recent_champion,,0.1566074925643218,,,,0.4289331530454226,0.45,0.45,0.002878200447539614,-0.0010688790822643846,0.03396167680602136,-0.0017169397049781043,0.039208572355974525,-0.062109871238653636,reduced_before_positive_forward_return,borderline_false_positive,0
production_governed_vol_position_v1_2b_gate_tuned,2024-09-11,reduce_position,blocked_dynamic_score_floor,negative_recent_champion,0.0,-2.0638680404185816,,105.0,-0.045018391978936,-0.0917814068483031,defensive,,0.1307993518582613,,,,0.430872502561491,0.45,0.45,0.0041280818872209135,-0.0017169397049781043,0.04911933654717893,-0.0017169397049781043,0.05952795657973442,-0.062109871238653414,reduced_before_positive_forward_return,borderline_false_positive,0
production_governed_vol_position_v1_2b_gate_tuned,2024-09-12,reduce_position,blocked_dynamic_score_floor,negative_recent_champion,0.0,-2.026625098453295,,106.0,-0.0437567640877956,-0.0842138970845284,defensive,,0.1180882121791355,,,,0.4471646440743335,0.45,0.45,0.009190499140405262,-0.0017169397049779933,0.08121249450646206,-0.0017169397049779933,0.08227225036956276,-0.062109871238653525,reduced_before_positive_forward_return,borderline_false_positive,0
production_governed_vol_position_v1_2b_gate_tuned,2024-09-13,reduce_position,blocked_dynamic_score_floor,negative_recent_champion,0.0,-1.9977422525454251,,107.0,-0.0247346523983598,-0.0842138970845284,defensive,,0.108318893699599,,,,0.4480632464173828,0.45,0.45,0.018058318017639685,-0.0017169397049779933,0.11069786469529608,-0.0017169397049779933,0.0812990533777076,-0.0621098712386533,reduced_before_positive_forward_return,borderline_false_positive,0
production_governed_vol_position_v1_2b_gate_tuned,2024-09-18,reduce_position,blocked_dynamic_score_floor,negative_recent_champion,0.0,-1.97238599735442,,108.0,-0.0122314192281439,-0.0842138970845284,defensive,,0.1363341158014496,,,,0.4496885698926318,0.45,0.45,0.02140872934270477,-0.0017169397049779933,0.06426809649801624,-0.03897233893031038,0.05496029860725793,-0.062109871238653414,reduced_before_positive_forward_return,borderline_false_positive,0
production_governed_vol_position_v1_2b_gate_tuned,2024-09-19,reduce_position,blocked_dynamic_score_floor,negative_recent_champion,0.0,-1.9438133186514237,,109.0,-0.0178966077505455,-0.0800586674170612,defensive,,0.1201186284698786,,,,0.4509701687331567,0.45,0.45,0.03099426864060928,0.0,0.06586830074578409,-0.0389723389303106,0.06249637362463911,-0.06210987123865386,reduced_before_positive_forward_return,borderline_false_positive,0
production_governed_vol_position_v1_2b_gate_tuned,2024-09-20,reduce_position,blocked_dynamic_score_floor,negative_recent_champion,0.0,-1.9135367334107485,,110.0,0.0001201162387465,-0.0796776093708985,defensive,,0.1467714392024426,,,,0.4500258963579039,0.45,0.45,0.04480629062320274,0.0,0.04747247198100979,-0.053558542617120786,0.05781742244074817,-0.062109871238653636,reduced_before_positive_forward_return,borderline_false_positive,0
production_governed_vol_position_v1_2b_gate_tuned,2024-09-23,reduce_position,blocked_dynamic_score_floor,negative_recent_champion,0.0,-1.8826006990019089,,111.0,0.0015640598520987,-0.0722996933057963,recent_champion,,0.146647259079524,,,,0.4521992067934118,0.45,0.45,0.07136610523722009,0.0,0.05024034135830702,-0.053558542617120786,0.06818156326673197,-0.062109871238653525,reduced_before_positive_forward_return,borderline_false_positive,0
production_governed_vol_position_v1_2b_gate_tuned,2024-09-24,reduce_position,blocked_dynamic_score_floor,negative_recent_champion,0.0,-1.8515824819984408,,112.0,0.0090310415472125,-0.0595011251070709,recent_champion,,0.105974428221308,,,,0.4578535003207409,0.45,0.45,0.09099630643757628,0.0,0.02834269895872832,-0.05742788230276452,0.06488820559132424,-0.06210987123865319,reduced_before_positive_forward_return,borderline_false_positive,0
production_governed_vol_position_v1_2b_gate_tuned,2024-09-25,reduce_position,blocked_dynamic_score_floor,negative_recent_champion,0.0088495575221238,-1.8151541958124957,,113.0,0.018929378635657,-0.0564009793746501,recent_champion,,0.111161680341427,,,,0.4612230987476445,0.45,0.45,0.041961034720050305,-0.03897233893031049,0.019406733200415527,-0.05977475563709145,0.08295938920183143,-0.0621098712386533,reduced_before_positive_forward_return,borderline_false_positive,0
production_governed_vol_position_v1_2b_gate_tuned,2024-09-26,reduce_position,blocked_dynamic_score_floor,negative_recent_champion,0.0263157894736842,-1.7699255761947863,,114.0,0.0292447431856757,-0.0517747510487446,recent_champion,,0.2009575154162051,,,,0.4674753798672883,0.45,0.45,0.033825631398666456,-0.0389723389303106,0.005074555148079751,-0.062109871238653525,0.07271035672795922,-0.062109871238653525,reduced_before_positive_forward_return,borderline_false_positive,0
production_governed_vol_position_v1_2b_gate_tuned,2024-10-15,reduce_position,blocked_non_whitelisted_reason,high_volatility|negative_recent_champion,,,,,0.0502403413583067,-0.0535585426171207,defensive,,0.023043691420864,,,,0.4406601453599091,0.45,0.45,0.03284534649613491,-0.002483570416304093,0.035538256526351564,-0.02147691737354729,0.0457557317194055,-0.030720731174442628,reduced_before_positive_forward_return,benign_false_positive,1
production_governed_vol_position_v1_2b_gate_tuned,2024-10-16,reduce_position,blocked_non_whitelisted_reason,high_volatility|negative_recent_champion,,,,,0.0283426989587278,-0.0574278823027647,recent_champion,,0.0222190339655259,,,,0.4392639907708345,0.45,0.45,0.013185703661300785,-0.0214769173735474,0.06234278618299194,-0.0214769173735474,0.04678690845704625,-0.03072073117444274,reduced_before_positive_forward_return,benign_false_positive,1
production_governed_vol_position_v1_2b_gate_tuned,2024-10-17,reduce_position,blocked_non_whitelisted_reason,high_volatility|negative_recent_champion,,,,,0.0194067332004153,-0.0597747556370914,recent_champion,,0.0201458418308778,,,,0.4378678961075525,0.45,0.45,0.025351868246248577,-0.02147691737354729,0.06729431287802834,-0.02147691737354729,0.03565258914345559,-0.030720731174442628,reduced_before_positive_forward_return,benign_false_positive,1
production_governed_vol_position_v1_2b_gate_tuned,2024-10-23,reduce_position,blocked_non_whitelisted_reason,high_volatility|negative_recent_champion,,,,,-0.0264687744994033,-0.0621098712386535,recent_champion,,0.0469073039873419,,,,0.4393845529295848,0.45,0.45,0.04851734715961209,-0.006113112551094924,0.0423359947494788,-0.03072073117444274,0.014107130042782412,-0.05540518661642879,reduced_before_positive_forward_return,borderline_false_positive,0
production_governed_vol_position_v1_2b_gate_tuned,2024-10-24,reduce_position,blocked_non_whitelisted_reason,high_volatility|negative_recent_champion,,,,,-0.0087457266842687,-0.0621098712386535,recent_champion,,0.0398165002056416,,,,0.4446572216978514,0.45,0.45,0.040905415916896226,0.0,0.03530545010463859,-0.03072073117444274,0.0071415112277979365,-0.05540518661642868,reduced_before_positive_forward_return,borderline_false_positive,0
production_governed_vol_position_v1_2b_gate_tuned,2024-10-25,reduce_position,blocked_non_whitelisted_reason,high_volatility|negative_recent_champion,,,,,-0.0031635494917947,-0.0621098712386535,defensive,,0.0332233095738135,,,,0.4412414679022533,0.45,0.45,0.016142671645599016,-0.029757303898503396,0.03587012966583658,-0.03072073117444285,-0.0032236178313361785,-0.05540518661642857,reduced_before_positive_forward_return,borderline_false_positive,0
production_governed_vol_position_v1_2b_gate_tuned,2024-11-21,reduce_position,blocked_non_whitelisted_reason,low_liquidity,,,,,-0.0270823082469497,-0.0554051866164286,defensive,,0.1625064709028232,,,,0.6608450972030303,0.5,0.5,-0.022406175258821714,-0.022035491605882807,0.03363311345725872,-0.022035491605882807,-0.04614551984030624,-0.07966519045839793,reduced_before_positive_forward_return,borderline_false_positive,0
production_governed_vol_position_v1_2b_gate_tuned,2024-11-22,reduce_position,blocked_non_whitelisted_reason,low_liquidity,,,,,-0.0272035068239947,-0.0554051866164286,defensive,,0.0952114504433228,,,,0.6552106075976811,0.5,0.5,0.002345451398601206,-0.019526953941460534,0.053639568686024486,-0.019526953941460534,-0.03008474658918958,-0.07966519045839782,reduced_before_positive_forward_return,borderline_false_positive,0
production_governed_vol_position_v1_2b_gate_tuned,2024-11-26,reduce_position,blocked_non_whitelisted_reason,low_liquidity,,,,,-0.0436476562962135,-0.0554051866164286,defensive,,0.101858183699579,,,,0.6474418146641271,0.5,0.5,0.05486290171482344,-0.008505824765317582,0.04873158296750235,-0.02659097336935312,-0.023065911136541994,-0.09323178974734436,reduced_before_positive_forward_return,dangerous_false_positive,0
production_governed_vol_position_v1_2b_gate_tuned,2025-01-08,reduce_position,blocked_non_whitelisted_reason,low_liquidity,,,,,-0.0638765388331443,-0.1436010710893622,defensive,,0.2220741341819057,,,,0.6731953985622173,0.5,0.5,0.028257549280272354,-0.016714639266486087,0.03411930657555562,-0.016714639266486087,0.03986456113093051,-0.016714639266486087,reduced_before_positive_forward_return,benign_false_positive,1
production_governed_vol_position_v1_2b_gate_tuned,2025-02-05,reduce_position,blocked_dynamic_score_floor,negative_recent_champion,0.3092105263157895,-0.6817480074157329,,152.0,0.0082783013252096,-0.1021751030149289,defensive,,0.1642297445019299,,,,0.3958473862676306,0.45,0.45,0.00642876121597058,-0.006166700852174745,0.03456031802612247,-0.012381376293302826,-0.008834781859531349,-0.05200921133633207,reduced_before_positive_forward_return,borderline_false_positive,0
production_governed_vol_position_v1_2b_gate_tuned,2025-02-07,reduce_position,blocked_dynamic_score_floor,negative_recent_champion,0.2597402597402597,-0.8553470630615179,,154.0,0.0239661497291094,-0.0361980227905307,recent_champion,,0.0474920999380243,,,,0.4395945702689325,0.45,0.45,-0.006133293047871913,-0.009992388554669107,0.03575201385168514,-0.009992388554669107,-0.005736907832857074,-0.05200921133633196,reduced_before_positive_forward_return,borderline_false_positive,0
production_governed_vol_position_v1_2b_gate_tuned,2025-03-04,recovery_reduce,recovered,negative_recent_champion|v1_2b_dynamic_score_recovery,0.5964912280701754,0.3395085461759775,102.0,171.0,-0.0185292482794582,-0.0499146421517361,recent_champion,,0.070506811114193,0.0,0.0,0.0,0.4058893779472899,0.55,0.55,0.013106048005462556,0.0,0.030233022130680798,-0.020361759062898943,-0.001078076741411027,-0.03413741822503513,reduced_before_positive_forward_return,benign_false_positive,1
production_governed_vol_position_v1_2b_gate_tuned,2025-03-05,recovery_reduce,recovered,negative_recent_champion|v1_2b_dynamic_score_recovery,0.6569767441860465,0.6628247151284422,113.0,172.0,-0.012019231758425,-0.0499146421517361,recent_champion,,0.071942135930219,0.0,0.0,0.0,0.5403313628227862,0.55,0.55,0.01825321942301894,-0.0008267414941269813,0.0347091478303474,-0.020361759062898943,0.0003791408262043827,-0.038049290770028055,reduced_before_positive_forward_return,benign_false_positive,1
production_governed_vol_position_v1_2b_gate_tuned,2025-04-09,hard_reduce,blocked_kill_switch,negative_recent_champion|account_10d_loss_kill_switch|account_20d_drawdown_kill_switch,,,,,-0.0747190913802545,-0.0804045902415629,defensive,,0.1765318666155654,,,,0.6752649704246927,0.45,0.45,0.02835846884930926,0.0,0.015777517859193457,-0.026259842398524302,0.05180172757260859,-0.0383452254729697,reduced_before_positive_forward_return,benign_false_positive,1
production_governed_vol_position_v1_2b_gate_tuned,2025-04-17,hard_reduce,blocked_kill_switch,negative_recent_champion|account_20d_drawdown_kill_switch,,,,,-0.0178801042177323,-0.0804045902415629,defensive,,0.1451412186272896,,,,0.4416499859145219,0.45,0.45,-0.023848916119276642,-0.03834522547296959,0.03353610978671706,-0.03834522547296959,-0.008696711449165506,-0.04086245350885498,reduced_before_positive_forward_return,borderline_false_positive,0
production_governed_vol_position_v1_2b_gate_tuned,2025-04-23,reduce_position,blocked_active_role,negative_recent_champion,0.5172413793103449,0.0947374537518161,,203.0,0.0200201857680719,-0.0605363879207213,defensive,,0.1278245170762451,0.0,0.0,0.0,0.4252570205999137,0.45,0.45,0.015559105083608804,-0.0003910060151667283,0.03546466532291248,-0.01626084680234463,0.0029327840849135978,-0.041419160888977236,reduced_before_positive_forward_return,borderline_false_positive,0
production_governed_vol_position_v1_2b_gate_tuned,2025-04-24,recovery_reduce,recovered,negative_recent_champion|v1_2b_dynamic_score_recovery,0.5637254901960784,0.3160529470810736,115.0,204.0,0.0157775178591932,-0.0577636393344873,recent_champion,,0.1515697576041938,0.0,0.0,0.0,0.4180340656899106,0.55,0.55,0.05878703292307752,-0.0003910060151667283,0.03864409796137647,-0.019024538774422672,0.012451032766962244,-0.04376328639782434,reduced_before_positive_forward_return,borderline_false_positive,0
production_governed_vol_position_v1_2b_gate_tuned,2025-05-30,reduce_position,blocked_dynamic_score_floor,negative_recent_champion,0.1277533039647577,-1.3333857340552016,,227.0,-0.0207130642659607,-0.0553677068615037,defensive,,0.1372238208605806,,,,0.4342959273490813,0.45,0.45,0.023051492444621458,-0.0020129044060200885,0.03386535883107822,-0.013983244131858252,9.585401232325985e-05,-0.05795238817046833,reduced_before_positive_forward_return,borderline_false_positive,0
production_governed_vol_position_v1_2b_gate_tuned,2025-06-03,reduce_position,blocked_dynamic_score_floor,negative_recent_champion,0.1228070175438596,-1.3767605510013048,,228.0,-0.0339740908653787,-0.0636565649943408,defensive,,0.2981117281123617,,,,0.4275999622284552,0.45,0.45,0.026527968308075245,-0.00833965957659355,0.05035989634861604,-0.013983244131858141,0.010896836006129229,-0.057952388170468105,reduced_before_positive_forward_return,borderline_false_positive,0
production_governed_vol_position_v1_2b_gate_tuned,2025-06-04,reduce_position,blocked_dynamic_score_floor,negative_recent_champion,0.1222707423580786,-1.3748033282216876,,229.0,-0.0382011568586857,-0.0746099587190064,recent_champion,,0.2524508024328826,,,,0.4473587311513469,0.45,0.45,0.02041143027414738,-0.013983244131858252,0.07143636556691257,-0.013983244131858252,0.006784695291297549,-0.06034111997067304,reduced_before_positive_forward_return,borderline_false_positive,0
production_governed_vol_position_v1_2b_gate_tuned,2025-07-03,reduce_position,blocked_dynamic_score_floor,negative_recent_champion,0.08,-1.3886421081190252,,250.0,-0.0603411199706731,-0.0603411199706731,recent_champion,,0.1936444834497671,,,,0.4481700124735158,0.45,0.45,0.02055612704643206,-0.004727619888481138,0.03873871076733315,-0.009825249160090421,0.034607282604458334,-0.01617308475632817,reduced_before_positive_forward_return,benign_false_positive,1
production_governed_vol_position_v1_2b_gate_tuned,2025-07-04,reduce_position,blocked_dynamic_score_floor,negative_recent_champion,0.0836653386454183,-1.37832427426412,,251.0,-0.0119862780984864,-0.0620445988161566,recent_champion,,0.1944090198224298,,,,0.4397782879282179,0.45,0.45,0.01647257645101341,-0.00723518347819363,0.03558985079595489,-0.0098252491600902,0.029177857079144998,-0.019879989959692423,reduced_before_positive_forward_return,benign_false_positive,1
production_governed_vol_position_v1_2b_gate_tuned,2025-07-07,reduce_position,blocked_dynamic_score_floor,negative_recent_champion,0.0873015873015873,-1.3669437829375288,,252.0,-0.0069509558860282,-0.0620445988161566,defensive,,0.1310674148312664,,,,0.4442372031095434,0.45,0.45,0.011355602677650012,-0.00982524916009031,0.03460645049892519,-0.00982524916009031,0.026734631551635912,-0.019879989959692312,reduced_before_positive_forward_return,benign_false_positive,1
production_governed_vol_position_v1_2b_gate_tuned,2025-07-21,reduce_position,blocked_active_role,negative_recent_champion,0.4087301587301587,-0.4345147842856417,,252.0,0.0355898507959551,-0.0233600810380016,defensive,,0.0913408453085612,0.0,0.0,0.0,0.4022092102755609,0.45,0.45,0.006053259453436821,-0.006069342858809446,-0.0076085152412234125,-0.0198799899596922,0.08543499581338287,-0.023446242428523778,reduced_before_positive_forward_return,benign_false_positive,1
production_governed_vol_position_v1_2b_gate_tuned,2025-07-22,reduce_position,blocked_active_role,negative_recent_champion,0.4285714285714285,-0.3194584051339069,,252.0,0.0346064504989251,-0.0233600810380016,defensive,,0.1511151277180291,0.0,0.0,0.0,0.4018319718074771,0.45,0.45,0.013100946776262168,-0.0060693428588093346,-0.006869595189725741,-0.019879989959692312,0.11312371568497248,-0.023446242428523778,reduced_before_positive_forward_return,benign_false_positive,1
production_governed_vol_position_v1_2b_gate_tuned,2025-07-23,reduce_position,blocked_active_role,negative_recent_champion,0.4444444444444444,-0.2784855800530435,,252.0,0.0122998392323716,-0.0205417978182681,defensive,,0.1656333219388091,0.0,0.0,0.0,0.4043921565183817,0.45,0.45,-0.002034525268389542,-0.010705524599994742,-0.010135458034985834,-0.01987998995969209,0.0802239131034701,-0.025384891424549028,reduced_before_positive_forward_return,benign_false_positive,1
production_governed_vol_position_v1_2b_gate_tuned,2025-07-24,reduce_position,blocked_active_role,negative_recent_champion,0.4682539682539682,-0.2164679285236122,,252.0,0.016719779903509,-0.0200464339896807,defensive,,0.1863273514282869,0.0,0.0,0.0,0.4089068045006637,0.45,0.45,-0.015072679513907672,-0.016173084756328393,-0.019602969523289437,-0.020698313321304784,0.060388993985384554,-0.03597341128625353,reduced_before_positive_forward_return,benign_false_positive,1
production_governed_vol_position_v1_2b_gate_tuned,2025-07-25,reduce_position,blocked_active_role,negative_recent_champion,0.4523809523809524,-0.237526595768777,,252.0,0.0292821763790511,-0.0098252491600902,defensive,,0.1202277855697684,0.0,0.0,0.0,0.4052973502201072,0.45,0.45,-0.0127920272114872,-0.019879989959692312,-0.016384069853349392,-0.023446242428523778,0.08848126566661851,-0.035973411286253754,reduced_before_positive_forward_return,benign_false_positive,1
production_governed_vol_position_v1_2b_gate_tuned,2025-07-28,recovery_reduce,recovered,negative_recent_champion|v1_2b_dynamic_score_recovery,0.4523809523809524,-0.2505645020473224,114.0,252.0,0.0256191314142484,-0.0098252491600902,recent_champion,,0.1458189338161577,0.0,0.0,0.0,0.4058060205985476,0.55,0.55,-0.013579574009911055,-0.0198799899596922,-0.012646837412385703,-0.023446242428523667,0.13010418494439535,-0.03597341128625353,reduced_before_positive_forward_return,benign_false_positive,1
production_governed_vol_position_v1_2b_gate_tuned,2025-07-29,recovery_reduce,recovered,negative_recent_champion|v1_2b_dynamic_score_recovery,0.4444444444444444,-0.2596430704101243,112.0,252.0,0.0291822075442151,-0.0098252491600902,recent_champion,,0.117287281910469,0.0,0.0,0.0,0.4095672004888324,0.55,0.55,-0.019712292274067122,-0.009273745672124467,-0.014382542332371795,-0.012878589889403158,0.16194465961985527,-0.035973411286253754,reduced_before_positive_forward_return,benign_false_positive,1
production_governed_vol_position_v1_2b_gate_tuned,2025-07-30,recovery_reduce,recovered,negative_recent_champion|v1_2b_dynamic_score_recovery,0.4841269841269841,-0.1911265245979777,122.0,252.0,0.0250160906375929,-0.0098252491600902,recent_champion,,0.2770334990135557,0.0,0.0,0.0,0.4031779068892145,0.55,0.55,-0.008117447919503418,-0.0037678428450453882,-0.004206134973079201,-0.00739272077181774,0.14224820548382766,-0.035973411286253754,reduced_before_positive_forward_return,benign_false_positive,1
production_governed_vol_position_v1_2b_gate_tuned,2025-07-31,recovery_reduce,recovered,negative_recent_champion|v1_2b_dynamic_score_recovery,0.492063492063492,-0.1169946985782991,124.0,252.0,0.0207970064904274,-0.0107055245999947,recent_champion,,0.1585682362155442,0.0,0.0,0.0,0.545802183424605,0.55,0.55,-0.004599618586218157,-0.0019997090305355902,0.026567854540024305,-0.004800106585112318,0.21254226797554043,-0.03597341128625364,reduced_before_positive_forward_return,benign_false_positive,1
production_governed_vol_position_v1_2b_gate_tuned,2025-08-01,recovery_reduce,recovered,negative_recent_champion|v1_2b_dynamic_score_recovery,0.5158730158730159,-0.0348452950174783,130.0,252.0,-0.0039773507235745,-0.0161730847563282,recent_champion,,0.1648021830546626,0.0,0.0,0.0,0.5298458581326294,0.55,0.55,-0.003638587552849515,-0.004800106585112429,0.04892307967384624,-0.004800106585112429,0.17570564432936386,-0.035973411286253754,reduced_before_positive_forward_return,benign_false_positive,1
