strategy,signal_date,entry_date,exit_date,selected,gross_ret,avg_score,avg_liquidity,bs_count,gross_exposure,pit_status,risk_note,market_gate,position_mode,weighted_gross_ret_calc,max_industry_count,max_industry_weight,cost_rate,net_ret
liq_top_10_then_score_industry_penalty_5pt,2026-03-25,2026-03-26,2026-04-09,5,-0.00975975392562185,79.24,28.613999999999997,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.009759753925621853,2,0.4,0.0015,-0.011259753925621849
liq_top_10_then_score_industry_penalty_5pt,2026-04-13,2026-04-14,2026-04-27,5,0.12082659967707696,79.178,29.394,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.12082659967707697,1,0.2,0.0015,0.11932659967707696
liq_top_20_then_bs_v2,2026-01-05,2026-01-06,2026-01-19,5,0.15425124054522468,76.05199999999999,27.248,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.15425124054522468,2,0.4,0.0015,0.15275124054522468
liq_top_20_then_bs_v2,2026-01-19,2026-01-20,2026-02-02,5,0.009060837457791692,76.744,28.244,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.009060837457791703,2,0.4,0.0015,0.0075608374577916925
liq_top_20_then_bs_v2,2026-02-02,2026-02-03,2026-02-24,5,0.17592655629574225,71.548,27.694,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.17592655629574228,1,0.2,0.0015,0.17442655629574225
liq_top_20_then_bs_v2,2026-02-24,2026-02-25,2026-03-10,5,0.03775488407702894,77.174,27.3,2,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.03775488407702894,2,0.4,0.0015,0.03625488407702894
liq_top_20_then_bs_v2,2026-03-10,2026-03-11,2026-03-24,5,-0.00012341445156207608,77.51,27.224,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.0001234144515620799,1,0.2,0.0015,-0.001623414451562076
liq_top_20_then_bs_v2,2026-03-25,2026-03-26,2026-04-09,5,-0.09805453529959504,80.928,27.21,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.09805453529959506,2,0.4,0.0015,-0.09955453529959504
liq_top_20_then_bs_v2,2026-04-13,2026-04-14,2026-04-27,5,0.02745491994079401,76.87,27.168,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.02745491994079401,1,0.2,0.0015,0.02595491994079401
liq_top_20_then_dynamic_factor,2026-01-05,2026-01-06,2026-01-19,5,0.13757412695072932,74.708,29.534000000000002,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.13757412695072935,1,0.2,0.0015,0.13607412695072932
liq_top_20_then_dynamic_factor,2026-01-19,2026-01-20,2026-02-02,5,-0.03350691732983187,76.822,28.486,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.03350691732983187,1,0.2,0.0015,-0.03500691732983187
liq_top_20_then_dynamic_factor,2026-02-02,2026-02-03,2026-02-24,5,0.2708545347382721,74.65,26.512,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.2708545347382721,1,0.2,0.0015,0.2693545347382721
liq_top_20_then_dynamic_factor,2026-02-24,2026-02-25,2026-03-10,5,0.018918873769549482,77.762,27.669999999999998,2,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.018918873769549482,1,0.2,0.0015,0.01741887376954948
liq_top_20_then_dynamic_factor,2026-03-10,2026-03-11,2026-03-24,5,-0.03978712005465144,75.53,29.419999999999998,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.03978712005465144,1,0.2,0.0015,-0.04128712005465144
liq_top_20_then_dynamic_factor,2026-03-25,2026-03-26,2026-04-09,5,-0.005961492720897877,76.20599999999999,29.238,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.005961492720897882,2,0.4,0.0015,-0.007461492720897876
liq_top_20_then_dynamic_factor,2026-04-13,2026-04-14,2026-04-27,5,0.015041933609532876,51.75599999999999,29.988,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.015041933609532883,3,0.6,0.0015,0.013541933609532876
liq_top_20_then_dynamic_ic_factor,2026-01-05,2026-01-06,2026-01-19,5,0.13757412695072932,74.708,29.534000000000002,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.13757412695072935,1,0.2,0.0015,0.13607412695072932
liq_top_20_then_dynamic_ic_factor,2026-01-19,2026-01-20,2026-02-02,5,-0.03350691732983187,76.822,28.486,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.03350691732983187,1,0.2,0.0015,-0.03500691732983187
liq_top_20_then_dynamic_ic_factor,2026-02-02,2026-02-03,2026-02-24,5,0.2222409043875398,74.652,26.110000000000003,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.2222409043875398,1,0.2,0.0015,0.2207409043875398
liq_top_20_then_dynamic_ic_factor,2026-02-24,2026-02-25,2026-03-10,5,0.00944435940966657,73.638,29.304000000000002,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.009444359409666571,1,0.2,0.0015,0.00794435940966657
liq_top_20_then_dynamic_ic_factor,2026-03-10,2026-03-11,2026-03-24,5,-0.03978712005465144,75.53,29.419999999999998,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.03978712005465144,1,0.2,0.0015,-0.04128712005465144
liq_top_20_then_dynamic_ic_factor,2026-03-25,2026-03-26,2026-04-09,5,-0.13686144547047202,73.478,25.927999999999997,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.13686144547047202,1,0.2,0.0015,-0.13836144547047202
liq_top_20_then_dynamic_ic_factor,2026-04-13,2026-04-14,2026-04-27,5,0.2471612161502857,76.2,29.701999999999998,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.2471612161502857,2,0.4,0.0015,0.2456612161502857
liq_top_20_then_liq_breakout_adj,2026-01-05,2026-01-06,2026-01-19,5,0.075483514789996,78.628,27.407999999999998,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.075483514789996,2,0.4,0.0015,0.073983514789996
liq_top_20_then_liq_breakout_adj,2026-01-19,2026-01-20,2026-02-02,5,-0.03701879411271765,79.28,27.296,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.03701879411271765,2,0.4,0.0015,-0.03851879411271765
liq_top_20_then_liq_breakout_adj,2026-02-02,2026-02-03,2026-02-24,5,0.2222409043875398,74.652,26.110000000000003,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.2222409043875398,1,0.2,0.0015,0.2207409043875398
liq_top_20_then_liq_breakout_adj,2026-02-24,2026-02-25,2026-03-10,5,0.018918873769549482,77.762,27.669999999999998,2,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.018918873769549482,1,0.2,0.0015,0.01741887376954948
liq_top_20_then_liq_breakout_adj,2026-03-10,2026-03-11,2026-03-24,5,-0.1486609419508714,80.732,26.516,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.14866094195087143,2,0.4,0.0015,-0.1501609419508714
liq_top_20_then_liq_breakout_adj,2026-03-25,2026-03-26,2026-04-09,5,-0.12695826231112597,81.39,27.381999999999998,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.12695826231112597,2,0.4,0.0015,-0.12845826231112598
liq_top_20_then_liq_breakout_adj,2026-04-13,2026-04-14,2026-04-27,5,0.05288761722773527,80.402,27.162,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.05288761722773527,1,0.2,0.0015,0.05138761722773527
liq_top_20_then_liquidity_detail,2026-01-05,2026-01-06,2026-01-19,5,0.13950855717821325,68.066,29.662,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.13950855717821325,1,0.2,0.0015,0.13800855717821325
liq_top_20_then_liquidity_detail,2026-01-19,2026-01-20,2026-02-02,5,-0.04133590767886033,62.733999999999995,29.042,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.041335907678860334,2,0.4,0.0015,-0.04283590767886033
liq_top_20_then_liquidity_detail,2026-02-02,2026-02-03,2026-02-24,5,0.029931279207007843,46.742000000000004,29.826,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.029931279207007846,2,0.4,0.0015,0.02843127920700784
liq_top_20_then_liquidity_detail,2026-02-24,2026-02-25,2026-03-10,5,0.11222786620566713,65.172,29.125999999999998,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.11222786620566713,1,0.2,0.0015,0.11072786620566713
liq_top_20_then_liquidity_detail,2026-03-10,2026-03-11,2026-03-24,5,0.015152121799018347,62.862,29.394,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.015152121799018347,1,0.2,0.0015,0.013652121799018348
liq_top_20_then_liquidity_detail,2026-03-25,2026-03-26,2026-04-09,5,0.05144238318136276,54.686,29.356,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.05144238318136276,2,0.4,0.0015,0.04994238318136276
liq_top_20_then_liquidity_detail,2026-04-13,2026-04-14,2026-04-27,5,0.1517148236722527,63.024,29.766000000000002,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.1517148236722527,4,0.8,0.0015,0.1502148236722527
liq_top_20_then_score,2026-01-05,2026-01-06,2026-01-19,5,0.075483514789996,78.628,27.407999999999998,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.075483514789996,2,0.4,0.0015,0.073983514789996
liq_top_20_then_score,2026-01-19,2026-01-20,2026-02-02,5,-0.03701879411271765,79.28,27.296,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.03701879411271765,2,0.4,0.0015,-0.03851879411271765
liq_top_20_then_score,2026-02-02,2026-02-03,2026-02-24,5,0.2222409043875398,74.652,26.110000000000003,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.2222409043875398,1,0.2,0.0015,0.2207409043875398
liq_top_20_then_score,2026-02-24,2026-02-25,2026-03-10,5,0.018918873769549482,77.762,27.669999999999998,2,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.018918873769549482,1,0.2,0.0015,0.01741887376954948
liq_top_20_then_score,2026-03-10,2026-03-11,2026-03-24,5,-0.1486609419508714,80.732,26.516,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.14866094195087143,2,0.4,0.0015,-0.1501609419508714
liq_top_20_then_score,2026-03-25,2026-03-26,2026-04-09,5,-0.12695826231112597,81.39,27.381999999999998,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.12695826231112597,2,0.4,0.0015,-0.12845826231112598
liq_top_20_then_score,2026-04-13,2026-04-14,2026-04-27,5,0.05288761722773527,80.402,27.162,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.05288761722773527,1,0.2,0.0015,0.05138761722773527
liq_top_30_then_bs_v2,2026-01-05,2026-01-06,2026-01-19,5,0.17848345169902,77.912,23.608,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.17848345169902,1,0.2,0.0015,0.17698345169902
liq_top_30_then_bs_v2,2026-01-19,2026-01-20,2026-02-02,5,-0.05384315250077569,76.454,26.080000000000002,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.05384315250077569,2,0.4,0.0015,-0.05534315250077569
liq_top_30_then_bs_v2,2026-02-02,2026-02-03,2026-02-24,5,0.0914485749843749,75.944,26.008,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.09144857498437492,1,0.2,0.0015,0.0899485749843749
liq_top_30_then_bs_v2,2026-02-24,2026-02-25,2026-03-10,5,0.03775488407702894,77.174,27.3,2,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.03775488407702894,2,0.4,0.0015,0.03625488407702894
liq_top_30_then_bs_v2,2026-03-10,2026-03-11,2026-03-24,5,-0.09198674906893656,79.654,26.058,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.09198674906893656,2,0.4,0.0015,-0.09348674906893656
liq_top_30_then_bs_v2,2026-03-25,2026-03-26,2026-04-09,5,-0.09805453529959504,80.928,27.21,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.09805453529959506,2,0.4,0.0015,-0.09955453529959504
liq_top_30_then_bs_v2,2026-04-13,2026-04-14,2026-04-27,5,0.010625361752056084,80.006,25.944,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.010625361752056084,1,0.2,0.0015,0.009125361752056084
liq_top_30_then_dynamic_factor,2026-01-05,2026-01-06,2026-01-19,5,0.13757412695072932,74.708,29.534000000000002,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.13757412695072935,1,0.2,0.0015,0.13607412695072932
liq_top_30_then_dynamic_factor,2026-01-19,2026-01-20,2026-02-02,5,-0.03350691732983187,76.822,28.486,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.03350691732983187,1,0.2,0.0015,-0.03500691732983187
liq_top_30_then_dynamic_factor,2026-02-02,2026-02-03,2026-02-24,5,0.27620544373500905,75.228,26.366000000000003,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.27620544373500905,2,0.4,0.0015,0.27470544373500905
liq_top_30_then_dynamic_factor,2026-02-24,2026-02-25,2026-03-10,5,0.07775675026084712,77.946,26.076,2,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.07775675026084712,2,0.4,0.0015,0.07625675026084712
liq_top_30_then_dynamic_factor,2026-03-10,2026-03-11,2026-03-24,5,-0.03978712005465144,75.53,29.419999999999998,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.03978712005465144,1,0.2,0.0015,-0.04128712005465144
liq_top_30_then_dynamic_factor,2026-03-25,2026-03-26,2026-04-09,5,-0.005961492720897877,76.20599999999999,29.238,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.005961492720897882,2,0.4,0.0015,-0.007461492720897876
liq_top_30_then_dynamic_factor,2026-04-13,2026-04-14,2026-04-27,5,0.015041933609532876,51.75599999999999,29.988,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.015041933609532883,3,0.6,0.0015,0.013541933609532876
liq_top_30_then_liq_breakout_adj,2026-01-05,2026-01-06,2026-01-19,5,0.12867306290992728,80.136,23.698,2,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.1286730629099273,1,0.2,0.0015,0.12717306290992728
liq_top_30_then_liq_breakout_adj,2026-01-19,2026-01-20,2026-02-02,5,0.05214894056210493,79.388,26.778,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.05214894056210494,2,0.4,0.0015,0.05064894056210493
liq_top_30_then_liq_breakout_adj,2026-02-02,2026-02-03,2026-02-24,5,0.12538438349790682,77.056,24.722,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.12538438349790684,2,0.4,0.0015,0.12388438349790681
liq_top_30_then_liq_breakout_adj,2026-02-24,2026-02-25,2026-03-10,5,0.07775675026084712,77.946,26.076,2,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.07775675026084712,2,0.4,0.0015,0.07625675026084712
liq_top_30_then_liq_breakout_adj,2026-03-10,2026-03-11,2026-03-24,5,-0.15209188180590777,81.298,26.383999999999997,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.15209188180590777,2,0.4,0.0015,-0.15359188180590777
liq_top_30_then_liq_breakout_adj,2026-03-25,2026-03-26,2026-04-09,5,-0.12695826231112597,81.39,27.381999999999998,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.12695826231112597,2,0.4,0.0015,-0.12845826231112598
liq_top_30_then_liq_breakout_adj,2026-04-13,2026-04-14,2026-04-27,5,0.08122589080116183,81.24600000000001,26.356,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.08122589080116183,1,0.2,0.0015,0.07972589080116183
liq_top_30_then_liquidity_detail,2026-01-05,2026-01-06,2026-01-19,5,0.13950855717821325,68.066,29.662,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.13950855717821325,1,0.2,0.0015,0.13800855717821325
liq_top_30_then_liquidity_detail,2026-01-19,2026-01-20,2026-02-02,5,-0.04133590767886033,62.733999999999995,29.042,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.041335907678860334,2,0.4,0.0015,-0.04283590767886033
liq_top_30_then_liquidity_detail,2026-02-02,2026-02-03,2026-02-24,5,0.029931279207007843,46.742000000000004,29.826,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.029931279207007846,2,0.4,0.0015,0.02843127920700784
liq_top_30_then_liquidity_detail,2026-02-24,2026-02-25,2026-03-10,5,0.11222786620566713,65.172,29.125999999999998,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.11222786620566713,1,0.2,0.0015,0.11072786620566713
liq_top_30_then_liquidity_detail,2026-03-10,2026-03-11,2026-03-24,5,0.015152121799018347,62.862,29.394,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.015152121799018347,1,0.2,0.0015,0.013652121799018348
liq_top_30_then_liquidity_detail,2026-03-25,2026-03-26,2026-04-09,5,0.05144238318136276,54.686,29.356,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.05144238318136276,2,0.4,0.0015,0.04994238318136276
liq_top_30_then_liquidity_detail,2026-04-13,2026-04-14,2026-04-27,5,0.1517148236722527,63.024,29.766000000000002,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.1517148236722527,4,0.8,0.0015,0.1502148236722527
liq_top_30_then_score,2026-01-05,2026-01-06,2026-01-19,5,0.12867306290992728,80.136,23.698,2,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.1286730629099273,1,0.2,0.0015,0.12717306290992728
liq_top_30_then_score,2026-01-19,2026-01-20,2026-02-02,5,0.05214894056210493,79.388,26.778,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.05214894056210494,2,0.4,0.0015,0.05064894056210493
liq_top_30_then_score,2026-02-02,2026-02-03,2026-02-24,5,0.12538438349790682,77.056,24.722,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.12538438349790684,2,0.4,0.0015,0.12388438349790681
liq_top_30_then_score,2026-02-24,2026-02-25,2026-03-10,5,0.07775675026084712,77.946,26.076,2,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.07775675026084712,2,0.4,0.0015,0.07625675026084712
liq_top_30_then_score,2026-03-10,2026-03-11,2026-03-24,5,-0.15209188180590777,81.298,26.383999999999997,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.15209188180590777,2,0.4,0.0015,-0.15359188180590777
liq_top_30_then_score,2026-03-25,2026-03-26,2026-04-09,5,-0.12695826231112597,81.39,27.381999999999998,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.12695826231112597,2,0.4,0.0015,-0.12845826231112598
liq_top_30_then_score,2026-04-13,2026-04-14,2026-04-27,5,0.08122589080116183,81.24600000000001,26.356,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.08122589080116183,1,0.2,0.0015,0.07972589080116183
tiered_liquidity_then_bs_v2,2026-01-05,2026-01-06,2026-01-19,5,0.1643326654063947,76.148,27.360000000000003,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.1643326654063947,1,0.2,0.0015,0.1628326654063947
tiered_liquidity_then_bs_v2,2026-01-19,2026-01-20,2026-02-02,5,0.009060837457791692,76.744,28.244,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.009060837457791703,2,0.4,0.0015,0.0075608374577916925
tiered_liquidity_then_bs_v2,2026-02-02,2026-02-03,2026-02-24,5,0.15112239718935172,68.986,28.982,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.15112239718935172,1,0.2,0.0015,0.14962239718935172
tiered_liquidity_then_bs_v2,2026-02-24,2026-02-25,2026-03-10,5,0.033128620963193536,75.728,28.625999999999998,3,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.033128620963193536,1,0.2,0.0015,0.031628620963193535
tiered_liquidity_then_bs_v2,2026-03-10,2026-03-11,2026-03-24,5,-0.000442128076711068,77.326,27.792,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.0004421280767110715,1,0.2,0.0015,-0.001942128076711068
tiered_liquidity_then_bs_v2,2026-03-25,2026-03-26,2026-04-09,5,-0.07881029403701037,77.908,28.2,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.07881029403701037,3,0.6,0.0015,-0.08031029403701037
tiered_liquidity_then_bs_v2,2026-04-13,2026-04-14,2026-04-27,5,0.17546355731096747,76.442,29.496,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.17546355731096747,1,0.2,0.0015,0.17396355731096746
tiered_liquidity_then_bs_v2_market_gate,2026-01-05,2026-01-06,2026-01-19,5,0.1643326654063947,76.148,27.360000000000003,1,1.0,trusted,uses_signal_date_or_prior_data,1,equal,0.1643326654063947,1,0.2,0.0015,0.1628326654063947
tiered_liquidity_then_bs_v2_market_gate,2026-01-19,2026-01-20,2026-02-02,5,0.009060837457791703,76.744,28.244,0,1.0,trusted,uses_signal_date_or_prior_data,1,equal,0.009060837457791703,2,0.4,0.0015,0.007560837457791703
tiered_liquidity_then_bs_v2_market_gate,2026-02-02,2026-02-03,2026-02-24,5,0.15112239718935172,68.986,28.982,0,1.0,trusted,uses_signal_date_or_prior_data,1,equal,0.15112239718935172,1,0.2,0.0015,0.14962239718935172
tiered_liquidity_then_bs_v2_market_gate,2026-02-24,2026-02-25,2026-03-10,5,0.033128620963193536,75.728,28.625999999999998,3,1.0,trusted,uses_signal_date_or_prior_data,1,equal,0.033128620963193536,1,0.2,0.0015,0.031628620963193535
tiered_liquidity_then_bs_v2_market_gate,2026-03-10,2026-03-11,2026-03-24,5,-0.0004421280767110715,77.326,27.792,0,1.0,trusted,uses_signal_date_or_prior_data,1,equal,-0.0004421280767110715,1,0.2,0.0015,-0.0019421280767110715
tiered_liquidity_then_bs_v2_market_gate,2026-03-25,2026-03-26,2026-04-09,5,-0.07881029403701037,77.908,28.2,1,1.0,trusted,uses_signal_date_or_prior_data,1,equal,-0.07881029403701037,3,0.6,0.0015,-0.08031029403701037
tiered_liquidity_then_bs_v2_market_gate,2026-04-13,2026-04-14,2026-04-27,5,0.17546355731096747,76.442,29.496,1,1.0,trusted,uses_signal_date_or_prior_data,1,equal,0.17546355731096747,1,0.2,0.0015,0.17396355731096746
tiered_liquidity_then_dynamic_factor,2026-01-05,2026-01-06,2026-01-19,5,0.13757412695072932,74.708,29.534000000000002,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.13757412695072935,1,0.2,0.0015,0.13607412695072932
tiered_liquidity_then_dynamic_factor,2026-01-19,2026-01-20,2026-02-02,5,-0.03350691732983187,76.822,28.486,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.03350691732983187,1,0.2,0.0015,-0.03500691732983187
tiered_liquidity_then_dynamic_factor,2026-02-02,2026-02-03,2026-02-24,5,0.1760996430035926,70.40599999999999,28.432,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.1760996430035926,1,0.2,0.0015,0.1745996430035926
tiered_liquidity_then_dynamic_factor,2026-02-24,2026-02-25,2026-03-10,5,-0.014801437952292584,76.848,27.948,3,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.014801437952292582,1,0.2,0.0015,-0.016301437952292584
tiered_liquidity_then_dynamic_factor,2026-03-10,2026-03-11,2026-03-24,5,-0.03978712005465144,75.53,29.419999999999998,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.03978712005465144,1,0.2,0.0015,-0.04128712005465144
tiered_liquidity_then_dynamic_factor,2026-03-25,2026-03-26,2026-04-09,5,-0.005961492720897877,76.20599999999999,29.238,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.005961492720897882,2,0.4,0.0015,-0.007461492720897876
tiered_liquidity_then_dynamic_factor,2026-04-13,2026-04-14,2026-04-27,5,0.015041933609532876,51.75599999999999,29.988,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.015041933609532883,3,0.6,0.0015,0.013541933609532876
tiered_liquidity_then_dynamic_ic_factor,2026-01-05,2026-01-06,2026-01-19,5,0.13757412695072932,74.708,29.534000000000002,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.13757412695072935,1,0.2,0.0015,0.13607412695072932
tiered_liquidity_then_dynamic_ic_factor,2026-01-19,2026-01-20,2026-02-02,5,-0.03350691732983187,76.822,28.486,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.03350691732983187,1,0.2,0.0015,-0.03500691732983187
tiered_liquidity_then_dynamic_ic_factor,2026-02-02,2026-02-03,2026-02-24,5,0.16258688288935513,70.942,28.526,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.16258688288935516,1,0.2,0.0015,0.16108688288935513
tiered_liquidity_then_dynamic_ic_factor,2026-02-24,2026-02-25,2026-03-10,5,0.00944435940966657,73.638,29.304000000000002,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.009444359409666571,1,0.2,0.0015,0.00794435940966657
tiered_liquidity_then_dynamic_ic_factor,2026-03-10,2026-03-11,2026-03-24,5,-0.03978712005465144,75.53,29.419999999999998,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.03978712005465144,1,0.2,0.0015,-0.04128712005465144
tiered_liquidity_then_dynamic_ic_factor,2026-03-25,2026-03-26,2026-04-09,5,-0.051649750362898136,66.922,28.462,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.05164975036289814,2,0.4,0.0015,-0.05314975036289814
tiered_liquidity_then_dynamic_ic_factor,2026-04-13,2026-04-14,2026-04-27,5,0.2471612161502857,76.2,29.701999999999998,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.2471612161502857,2,0.4,0.0015,0.2456612161502857
tiered_liquidity_then_liq_breakout_adj,2026-01-05,2026-01-06,2026-01-19,5,0.15515929847460375,77.356,27.034000000000002,2,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.15515929847460375,1,0.2,0.0015,0.15365929847460374
tiered_liquidity_then_liq_breakout_adj,2026-01-19,2026-01-20,2026-02-02,5,-0.05102579723946614,78.292,28.208,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.05102579723946614,1,0.2,0.0015,-0.05252579723946614
tiered_liquidity_then_liq_breakout_adj,2026-02-02,2026-02-03,2026-02-24,5,0.16258688288935513,70.942,28.526,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.16258688288935516,1,0.2,0.0015,0.16108688288935513
tiered_liquidity_then_liq_breakout_adj,2026-02-24,2026-02-25,2026-03-10,5,-0.014801437952292584,76.848,27.948,3,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.014801437952292582,1,0.2,0.0015,-0.016301437952292584
tiered_liquidity_then_liq_breakout_adj,2026-03-10,2026-03-11,2026-03-24,5,-0.11168310316752969,79.848,27.456,2,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.1116831031675297,3,0.6,0.0015,-0.11318310316752969
tiered_liquidity_then_liq_breakout_adj,2026-03-25,2026-03-26,2026-04-09,5,-0.12054417942041525,80.968,27.518,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.12054417942041525,3,0.6,0.0015,-0.12204417942041525
tiered_liquidity_then_liq_breakout_adj,2026-04-13,2026-04-14,2026-04-27,5,0.15471169994868578,79.378,29.589999999999996,1,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.15471169994868578,2,0.4,0.0015,0.15321169994868578
tiered_liquidity_then_liquidity_detail,2026-01-05,2026-01-06,2026-01-19,5,0.13950855717821325,68.066,29.662,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,0.13950855717821325,1,0.2,0.0015,0.13800855717821325
tiered_liquidity_then_liquidity_detail,2026-01-19,2026-01-20,2026-02-02,5,-0.04133590767886033,62.733999999999995,29.042,0,1.0,trusted,uses_signal_date_or_prior_data,0,equal,-0.041335907678860334,2,0.4,0.0015,-0.04283590767886033
