strategy,signal_date,entry_date,exit_date,hold_days,rebalance_step,selected_count,max_per_industry,industry_penalty_step,pit_status,risk_note,market_gate,position_mode,symbol,name,industry,industry_key,is_bs_candidate,sort_col,rank_score,score,dynamic_factor_score,score_liq_breakout_adj,liquidity_detail_score,s_breakout,s_liquidity,s_relative_amount,s_amount_ratio_5_20,s_low_impact_cost,s_amount_stability,vol_20,hist_mdd_20,bs_score_v2,bs_consensus_score,bs_model_rank_score,bs_model_prob,bs_model_expected_mdd,pool_type,bs_gate_label,market_amount_ratio_20,market_exposure_scale,position_weight,effective_weight,entry_open,exit_close,gross_ret
baseline_full_score_market_gate,2026-04-13,2026-04-14,2026-04-27,10,10,5,,0.0,trusted,uses_signal_date_or_prior_data,1,equal,002418,康盛股份,家用电器,家用电器,0,score,82.21,82.21,79.30245331380446,82.21,81.29799340900767,99.66,23.79,98.07762724276822,95.18491395093372,87.47711461003296,25.631636763090444,0.05573434910745696,0.0,66.07,,,,,,,1.0344491761236385,1.0,0.2,0.2,6.21,5.99,-0.03542673107890493
baseline_full_score_market_gate,2026-04-13,2026-04-14,2026-04-27,10,10,5,,0.0,trusted,uses_signal_date_or_prior_data,1,equal,605228,神通科技,汽车配件,汽车配件,0,score,82.03,82.03,60.66459172464299,82.03,67.5905407054803,98.9,18.2,90.99231050897107,77.2793848407177,62.943976565360686,40.91907726107653,0.027207494589695857,0.0,73.4,,,,,,,1.0344491761236385,1.0,0.2,0.2,15.46,14.97,-0.03169469598965069
baseline_full_score_market_gate,2026-04-13,2026-04-14,2026-04-27,10,10,5,,0.0,trusted,uses_signal_date_or_prior_data,1,equal,300868,杰美特,元器件,元器件,0,score,81.67,81.67,77.72793848407177,81.67,68.60889539851094,97.93,23.32,87.58696448187477,58.25704870010985,73.74588062980594,1.9772976931526913,0.068360226141103,0.0,73.79,,,,,,,1.0344491761236385,1.0,0.2,0.2,68.45,70.21,0.025712198685171606
baseline_full_score_market_gate,2026-04-13,2026-04-14,2026-04-27,10,10,5,,0.0,trusted,uses_signal_date_or_prior_data,1,equal,300051,琏升科技,综合类,综合类,0,score,81.22,81.22,84.33723910655438,81.22,58.14105944098622,99.3,25.3,72.68399853533504,12.742585133650678,51.720981325521784,2.0139143170999634,0.06182956475390834,0.0,67.62,,,,,,,1.0344491761236385,1.0,0.2,0.2,13.4,16.5,0.23134328358208944
baseline_full_score_market_gate,2026-04-13,2026-04-14,2026-04-27,10,10,5,,0.0,trusted,uses_signal_date_or_prior_data,1,equal,605319,无锡振华,汽车配件,汽车配件,0,score,81.16,81.16,59.639326254119375,70.4845,69.83740510191627,97.05,17.89,96.44818747711462,95.9904796777737,66.09300622482608,23.819113877700477,0.024103600715297685,0.0,73.71,,,,,,,1.0344491761236385,1.0,0.2,0.2,29.1,27.55,-0.053264604810996596
baseline_full_liquidity_detail_market_gate,2026-04-13,2026-04-14,2026-04-27,10,10,5,,0.0,trusted,uses_signal_date_or_prior_data,1,equal,600487,亨通光电,通信设备,通信设备,0,liquidity_detail_score,95.08334187721226,65.99,99.77114610032955,65.99,95.08334187721226,48.3,29.93,86.06737458806299,90.38813621384108,99.52398388868546,94.76382277554009,0.05163283914173232,-0.10161236143768893,64.9,,,,,,,1.0344491761236385,1.0,0.2,0.2,53.51,71.38,0.3339562698561016
baseline_full_liquidity_detail_market_gate,2026-04-13,2026-04-14,2026-04-27,10,10,5,,0.0,trusted,uses_signal_date_or_prior_data,1,equal,688041,海光信息,半导体,半导体,0,liquidity_detail_score,94.77190040278288,66.35,99.40497986085683,66.35,94.77190040278288,97.89,29.82,96.3932625411937,91.45001830831198,99.30428414500183,71.20102526547052,0.030742299648786543,0.0,67.93,,,,,,,1.0344491761236385,1.0,0.2,0.2,251.01,296.27,0.18031154137285355
baseline_full_liquidity_detail_market_gate,2026-04-13,2026-04-14,2026-04-27,10,10,5,,0.0,trusted,uses_signal_date_or_prior_data,1,equal,601869,长飞光纤,通信设备,通信设备,0,liquidity_detail_score,94.41433174661297,62.15,99.60637129256682,62.15,94.41433174661297,48.3,29.88,89.08824606371293,91.23031856462835,99.4873672647382,81.49029659465398,0.05405646690036335,-0.07313399111245011,61.95,,,,,,,1.0344491761236385,1.0,0.2,0.2,369.99,377.5,0.020297845887726762
baseline_full_liquidity_detail_market_gate,2026-04-13,2026-04-14,2026-04-27,10,10,5,,0.0,trusted,uses_signal_date_or_prior_data,1,equal,300548,长芯博创,通信设备,通信设备,0,liquidity_detail_score,94.31108751373125,54.64,99.20358842914683,54.64,94.31108751373125,48.3,29.76,86.87294031490296,93.97656536067375,98.75503478579274,83.46759428780666,0.0630931323951859,-0.029586819632536954,60.14,,,,,,,1.0344491761236385,1.0,0.2,0.2,229.0,255.14,0.11414847161572039
baseline_full_liquidity_detail_market_gate,2026-04-13,2026-04-14,2026-04-27,10,10,5,,0.0,trusted,uses_signal_date_or_prior_data,1,equal,300570,太辰光,通信设备,通信设备,0,liquidity_detail_score,93.75992432564384,65.99,98.13255217868912,65.99,93.75992432564384,98.7,29.44,93.7934822409374,90.42475283778836,96.22848773343098,77.49908458440132,0.04452061711049183,0.0,72.66,,,,,,,1.0344491761236385,1.0,0.2,0.2,134.99,149.82,0.10985998962886123
tiered_liquidity_then_bs_v2_market_gate,2026-04-13,2026-04-14,2026-04-27,10,10,5,,0.0,trusted,uses_signal_date_or_prior_data,1,equal,002466,天齐锂业,小金属,小金属,1,bs_score_v2,74.14,80.46,98.19663127059684,80.46,91.95026730135481,98.19,29.46,91.26693518857562,83.52251922372757,98.55364335408275,71.05455876968144,0.03072642873668453,0.0,74.14,,,,,TRADE,,1.0344491761236385,1.0,0.2,0.2,62.5,73.65,0.17840000000000011
tiered_liquidity_then_bs_v2_market_gate,2026-04-13,2026-04-14,2026-04-27,10,10,5,,0.0,trusted,uses_signal_date_or_prior_data,1,equal,300570,太辰光,通信设备,通信设备,0,bs_score_v2,72.66,65.99,98.13255217868912,65.99,93.75992432564384,98.7,29.44,93.7934822409374,90.42475283778836,96.22848773343098,77.49908458440132,0.04452061711049183,0.0,72.66,,,,,,,1.0344491761236385,1.0,0.2,0.2,134.99,149.82,0.10985998962886123
tiered_liquidity_then_bs_v2_market_gate,2026-04-13,2026-04-14,2026-04-27,10,10,5,,0.0,trusted,uses_signal_date_or_prior_data,1,equal,600309,万华化学,化工原料,化工原料,0,bs_score_v2,72.03,78.51,98.23324789454412,78.51,87.30413523739779,98.32,29.47,83.57744415964848,73.10508971072866,97.83961918711096,56.536067374588065,0.02641933909513514,0.0,72.03,,,,,,,1.0344491761236385,1.0,0.2,0.2,92.04,88.97,-0.033355063016080044
tiered_liquidity_then_bs_v2_market_gate,2026-04-13,2026-04-14,2026-04-27,10,10,5,,0.0,trusted,uses_signal_date_or_prior_data,1,equal,000938,紫光股份,IT设备,IT设备,0,bs_score_v2,71.96,78.85,98.30648114243866,78.85,91.53622116440864,97.78,29.49,95.18491395093372,87.33064811424387,98.51702673013548,53.02087147564995,0.03387888697590805,0.0,71.96,,,,,,,1.0344491761236385,1.0,0.2,0.2,28.09,32.19,0.1459594161623352
tiered_liquidity_then_bs_v2_market_gate,2026-04-13,2026-04-14,2026-04-27,10,10,5,,0.0,trusted,uses_signal_date_or_prior_data,1,equal,688048,长光华芯,半导体,半导体,0,bs_score_v2,71.94,78.4,98.72757231783228,78.4,87.70552666910777,98.21,29.62,83.66898571951667,76.91321860124496,94.3610399121201,57.87257414866349,0.06925823244192195,0.0,71.94,,,,,,,1.0344491761236385,1.0,0.2,0.2,260.76,385.0,0.47645344377972076
baseline_full_liquidity_detail_hist_mdd_position,2026-04-13,2026-04-14,2026-04-27,10,10,5,,0.0,trusted,uses_signal_date_or_prior_data,0,hist_mdd_20,600487,亨通光电,通信设备,通信设备,0,liquidity_detail_score,95.08334187721226,65.99,99.77114610032955,65.99,95.08334187721226,48.3,29.93,86.06737458806299,90.38813621384108,99.52398388868546,94.76382277554009,0.05163283914173232,-0.10161236143768893,64.9,,,,,,,1.0344491761236385,1.0,0.04920661157024794,0.04920661157024794,53.51,71.38,0.3339562698561016
baseline_full_liquidity_detail_hist_mdd_position,2026-04-13,2026-04-14,2026-04-27,10,10,5,,0.0,trusted,uses_signal_date_or_prior_data,0,hist_mdd_20,688041,海光信息,半导体,半导体,0,liquidity_detail_score,94.77190040278288,66.35,99.40497986085683,66.35,94.77190040278288,97.89,29.82,96.3932625411937,91.45001830831198,99.30428414500183,71.20102526547052,0.030742299648786543,0.0,67.93,,,,,,,1.0344491761236385,1.0,0.2,0.2,251.01,296.27,0.18031154137285355
baseline_full_liquidity_detail_hist_mdd_position,2026-04-13,2026-04-14,2026-04-27,10,10,5,,0.0,trusted,uses_signal_date_or_prior_data,0,hist_mdd_20,601869,长飞光纤,通信设备,通信设备,0,liquidity_detail_score,94.41433174661297,62.15,99.60637129256682,62.15,94.41433174661297,48.3,29.88,89.08824606371293,91.23031856462835,99.4873672647382,81.49029659465398,0.05405646690036335,-0.07313399111245011,61.95,,,,,,,1.0344491761236385,1.0,0.06836766220391348,0.06836766220391348,369.99,377.5,0.020297845887726762
baseline_full_liquidity_detail_hist_mdd_position,2026-04-13,2026-04-14,2026-04-27,10,10,5,,0.0,trusted,uses_signal_date_or_prior_data,0,hist_mdd_20,300548,长芯博创,通信设备,通信设备,0,liquidity_detail_score,94.31108751373125,54.64,99.20358842914683,54.64,94.31108751373125,48.3,29.76,86.87294031490296,93.97656536067375,98.75503478579274,83.46759428780666,0.0630931323951859,-0.029586819632536954,60.14,,,,,,,1.0344491761236385,1.0,0.16899416909620948,0.16899416909620948,229.0,255.14,0.11414847161572039
baseline_full_liquidity_detail_hist_mdd_position,2026-04-13,2026-04-14,2026-04-27,10,10,5,,0.0,trusted,uses_signal_date_or_prior_data,0,hist_mdd_20,300570,太辰光,通信设备,通信设备,0,liquidity_detail_score,93.75992432564384,65.99,98.13255217868912,65.99,93.75992432564384,98.7,29.44,93.7934822409374,90.42475283778836,96.22848773343098,77.49908458440132,0.04452061711049183,0.0,72.66,,,,,,,1.0344491761236385,1.0,0.2,0.2,134.99,149.82,0.10985998962886123
baseline_full_score_hist_mdd_position,2026-04-13,2026-04-14,2026-04-27,10,10,5,,0.0,trusted,uses_signal_date_or_prior_data,0,hist_mdd_20,002418,康盛股份,家用电器,家用电器,0,score,82.21,82.21,79.30245331380446,82.21,81.29799340900767,99.66,23.79,98.07762724276822,95.18491395093372,87.47711461003296,25.631636763090444,0.05573434910745696,0.0,66.07,,,,,,,1.0344491761236385,1.0,0.2,0.2,6.21,5.99,-0.03542673107890493
baseline_full_score_hist_mdd_position,2026-04-13,2026-04-14,2026-04-27,10,10,5,,0.0,trusted,uses_signal_date_or_prior_data,0,hist_mdd_20,605228,神通科技,汽车配件,汽车配件,0,score,82.03,82.03,60.66459172464299,82.03,67.5905407054803,98.9,18.2,90.99231050897107,77.2793848407177,62.943976565360686,40.91907726107653,0.027207494589695857,0.0,73.4,,,,,,,1.0344491761236385,1.0,0.2,0.2,15.46,14.97,-0.03169469598965069
baseline_full_score_hist_mdd_position,2026-04-13,2026-04-14,2026-04-27,10,10,5,,0.0,trusted,uses_signal_date_or_prior_data,0,hist_mdd_20,300868,杰美特,元器件,元器件,0,score,81.67,81.67,77.72793848407177,81.67,68.60889539851094,97.93,23.32,87.58696448187477,58.25704870010985,73.74588062980594,1.9772976931526913,0.068360226141103,0.0,73.79,,,,,,,1.0344491761236385,1.0,0.2,0.2,68.45,70.21,0.025712198685171606
baseline_full_score_hist_mdd_position,2026-04-13,2026-04-14,2026-04-27,10,10,5,,0.0,trusted,uses_signal_date_or_prior_data,0,hist_mdd_20,300051,琏升科技,综合类,综合类,0,score,81.22,81.22,84.33723910655438,81.22,58.14105944098622,99.3,25.3,72.68399853533504,12.742585133650678,51.720981325521784,2.0139143170999634,0.06182956475390834,0.0,67.62,,,,,,,1.0344491761236385,1.0,0.2,0.2,13.4,16.5,0.23134328358208944
baseline_full_score_hist_mdd_position,2026-04-13,2026-04-14,2026-04-27,10,10,5,,0.0,trusted,uses_signal_date_or_prior_data,0,hist_mdd_20,605319,无锡振华,汽车配件,汽车配件,0,score,81.16,81.16,59.639326254119375,70.4845,69.83740510191627,97.05,17.89,96.44818747711462,95.9904796777737,66.09300622482608,23.819113877700477,0.024103600715297685,0.0,73.71,,,,,,,1.0344491761236385,1.0,0.2,0.2,29.1,27.55,-0.053264604810996596
baseline_full_liquidity_detail_vol_position,2026-04-13,2026-04-14,2026-04-27,10,10,5,,0.0,trusted,uses_signal_date_or_prior_data,0,vol_20,600487,亨通光电,通信设备,通信设备,0,liquidity_detail_score,95.08334187721226,65.99,99.77114610032955,65.99,95.08334187721226,48.3,29.93,86.06737458806299,90.38813621384108,99.52398388868546,94.76382277554009,0.05163283914173232,-0.10161236143768893,64.9,,,,,,,1.0344491761236385,1.0,0.03062273654454596,0.03062273654454596,53.51,71.38,0.3339562698561016
baseline_full_liquidity_detail_vol_position,2026-04-13,2026-04-14,2026-04-27,10,10,5,,0.0,trusted,uses_signal_date_or_prior_data,0,vol_20,688041,海光信息,半导体,半导体,0,liquidity_detail_score,94.77190040278288,66.35,99.40497986085683,66.35,94.77190040278288,97.89,29.82,96.3932625411937,91.45001830831198,99.30428414500183,71.20102526547052,0.030742299648786543,0.0,67.93,,,,,,,1.0344491761236385,1.0,0.05143202844770268,0.05143202844770268,251.01,296.27,0.18031154137285355
baseline_full_liquidity_detail_vol_position,2026-04-13,2026-04-14,2026-04-27,10,10,5,,0.0,trusted,uses_signal_date_or_prior_data,0,vol_20,601869,长飞光纤,通信设备,通信设备,0,liquidity_detail_score,94.41433174661297,62.15,99.60637129256682,62.15,94.41433174661297,48.3,29.88,89.08824606371293,91.23031856462835,99.4873672647382,81.49029659465398,0.05405646690036335,-0.07313399111245011,61.95,,,,,,,1.0344491761236385,1.0,0.029249762715690204,0.029249762715690204,369.99,377.5,0.020297845887726762
baseline_full_liquidity_detail_vol_position,2026-04-13,2026-04-14,2026-04-27,10,10,5,,0.0,trusted,uses_signal_date_or_prior_data,0,vol_20,300548,长芯博创,通信设备,通信设备,0,liquidity_detail_score,94.31108751373125,54.64,99.20358842914683,54.64,94.31108751373125,48.3,29.76,86.87294031490296,93.97656536067375,98.75503478579274,83.46759428780666,0.0630931323951859,-0.029586819632536954,60.14,,,,,,,1.0344491761236385,1.0,0.025060395166001188,0.025060395166001188,229.0,255.14,0.11414847161572039
baseline_full_liquidity_detail_vol_position,2026-04-13,2026-04-14,2026-04-27,10,10,5,,0.0,trusted,uses_signal_date_or_prior_data,0,vol_20,300570,太辰光,通信设备,通信设备,0,liquidity_detail_score,93.75992432564384,65.99,98.13255217868912,65.99,93.75992432564384,98.7,29.44,93.7934822409374,90.42475283778836,96.22848773343098,77.49908458440132,0.04452061711049183,0.0,72.66,,,,,,,1.0344491761236385,1.0,0.03551475547070921,0.03551475547070921,134.99,149.82,0.10985998962886123
baseline_full_liquidity_industry_cap2,2026-04-13,2026-04-14,2026-04-27,10,10,5,2.0,0.0,trusted,uses_signal_date_or_prior_data,0,equal,300502,新易盛,通信设备,通信设备,0,s_liquidity,30.0,60.33,100.0,60.33,86.29714390333211,48.3,30.0,71.45734163310142,62.7059685097034,99.85353350421092,76.21750274624681,0.04746755723991496,-0.018717703349282244,62.7,,,,,,,1.0344491761236385,1.0,0.2,0.2,522.94,538.0,0.02879871495773889
baseline_full_liquidity_industry_cap2,2026-04-13,2026-04-14,2026-04-27,10,10,5,2.0,0.0,trusted,uses_signal_date_or_prior_data,0,equal,300308,中际旭创,通信设备,通信设备,0,s_liquidity,29.99,55.48,99.97253753203954,55.48,84.64979372635176,48.3,29.99,62.17502746246796,72.42768216770413,99.81691688026363,63.914317099963384,0.04176018975924803,0.0,59.68,,,,,,,1.0344491761236385,1.0,0.2,0.2,750.8869,858.0435,0.14270671122375433
baseline_full_liquidity_industry_cap2,2026-04-13,2026-04-14,2026-04-27,10,10,5,2.0,0.0,trusted,uses_signal_date_or_prior_data,0,equal,300750,宁德时代,电气设备,电气设备,0,s_liquidity,29.99,52.33,99.97253753203954,52.33,87.50497497864029,97.33,29.99,85.18857561332845,71.40241669718051,99.83522519223727,47.949469058952765,0.02478030175415284,0.0,65.8,,,,,,,1.0344491761236385,1.0,0.2,0.2,428.11,434.88,0.015813692742519425
baseline_full_liquidity_industry_cap2,2026-04-13,2026-04-14,2026-04-27,10,10,5,2.0,0.0,trusted,uses_signal_date_or_prior_data,0,equal,300274,阳光电源,电气设备,电气设备,0,s_liquidity,29.98,33.36,99.93592090809227,33.36,75.33675332601,48.3,29.98,63.69461735627975,28.744049798608568,99.5422922006591,33.81545221530575,0.03821447615755121,-0.22672811059907827,39.95,,,,,,,1.0344491761236385,1.0,0.2,0.2,135.01,131.39,-0.02681282867935708
baseline_full_liquidity_industry_cap2,2026-04-13,2026-04-14,2026-04-27,10,10,5,2.0,0.0,trusted,uses_signal_date_or_prior_data,0,equal,000988,华工科技,专用机械,专用机械,0,s_liquidity,29.97,46.51,99.89930428414499,46.51,89.37779567923839,48.3,29.97,81.58183815452216,61.314536799707064,99.35920908092274,90.00366166239473,0.04257564248282857,0.0,63.71,,,,,,,1.0344491761236385,1.0,0.2,0.2,120.0,118.79,-0.010083333333333333
baseline_full_liquidity_industry_penalty_0p10pt,2026-04-13,2026-04-14,2026-04-27,10,10,5,,0.1,trusted,uses_signal_date_or_prior_data,0,equal,300502,新易盛,通信设备,通信设备,0,s_liquidity,30.0,60.33,100.0,60.33,86.29714390333211,48.3,30.0,71.45734163310142,62.7059685097034,99.85353350421092,76.21750274624681,0.04746755723991496,-0.018717703349282244,62.7,,,,,,,1.0344491761236385,1.0,0.2,0.2,522.94,538.0,0.02879871495773889
baseline_full_liquidity_industry_penalty_0p10pt,2026-04-13,2026-04-14,2026-04-27,10,10,5,,0.1,trusted,uses_signal_date_or_prior_data,0,equal,300750,宁德时代,电气设备,电气设备,0,s_liquidity,29.99,52.33,99.97253753203954,52.33,87.50497497864029,97.33,29.99,85.18857561332845,71.40241669718051,99.83522519223727,47.949469058952765,0.02478030175415284,0.0,65.8,,,,,,,1.0344491761236385,1.0,0.2,0.2,428.11,434.88,0.015813692742519425
baseline_full_liquidity_industry_penalty_0p10pt,2026-04-13,2026-04-14,2026-04-27,10,10,5,,0.1,trusted,uses_signal_date_or_prior_data,0,equal,000988,华工科技,专用机械,专用机械,0,s_liquidity,29.97,46.51,99.89930428414499,46.51,89.37779567923839,48.3,29.97,81.58183815452216,61.314536799707064,99.35920908092274,90.00366166239473,0.04257564248282857,0.0,63.71,,,,,,,1.0344491761236385,1.0,0.2,0.2,120.0,118.79,-0.010083333333333333
baseline_full_liquidity_industry_penalty_0p10pt,2026-04-13,2026-04-14,2026-04-27,10,10,5,,0.1,trusted,uses_signal_date_or_prior_data,0,equal,601899,紫金矿业,铜,铜,0,s_liquidity,29.97,42.06,99.89930428414499,42.06,65.26574880995973,48.3,29.97,18.894177956792387,30.30025631636763,99.79860856829,20.120834859025997,0.03348531227795539,-0.03608247422680422,48.55,,,,,,,1.0344491761236385,1.0,0.2,0.2,34.49,33.56,-0.0269643374891273
baseline_full_liquidity_industry_penalty_0p10pt,2026-04-13,2026-04-14,2026-04-27,10,10,5,,0.1,trusted,uses_signal_date_or_prior_data,0,equal,688525,佰维存储,半导体,半导体,0,s_liquidity,29.96,48.77,99.86268766019772,48.77,86.93861100939827,48.3,29.96,75.79641157085317,53.753203954595385,99.15781764921275,88.96008787989747,0.05841049357727534,-0.00867914293463512,64.83,,,,,,,1.0344491761236385,1.0,0.2,0.2,265.99,264.65,-0.005037783375315019
baseline_full_liquidity_industry_penalty_0p25pt,2026-04-13,2026-04-14,2026-04-27,10,10,5,,0.25,trusted,uses_signal_date_or_prior_data,0,equal,300502,新易盛,通信设备,通信设备,0,s_liquidity,30.0,60.33,100.0,60.33,86.29714390333211,48.3,30.0,71.45734163310142,62.7059685097034,99.85353350421092,76.21750274624681,0.04746755723991496,-0.018717703349282244,62.7,,,,,,,1.0344491761236385,1.0,0.2,0.2,522.94,538.0,0.02879871495773889
baseline_full_liquidity_industry_penalty_0p25pt,2026-04-13,2026-04-14,2026-04-27,10,10,5,,0.25,trusted,uses_signal_date_or_prior_data,0,equal,300750,宁德时代,电气设备,电气设备,0,s_liquidity,29.99,52.33,99.97253753203954,52.33,87.50497497864029,97.33,29.99,85.18857561332845,71.40241669718051,99.83522519223727,47.949469058952765,0.02478030175415284,0.0,65.8,,,,,,,1.0344491761236385,1.0,0.2,0.2,428.11,434.88,0.015813692742519425
baseline_full_liquidity_industry_penalty_0p25pt,2026-04-13,2026-04-14,2026-04-27,10,10,5,,0.25,trusted,uses_signal_date_or_prior_data,0,equal,000988,华工科技,专用机械,专用机械,0,s_liquidity,29.97,46.51,99.89930428414499,46.51,89.37779567923839,48.3,29.97,81.58183815452216,61.314536799707064,99.35920908092274,90.00366166239473,0.04257564248282857,0.0,63.71,,,,,,,1.0344491761236385,1.0,0.2,0.2,120.0,118.79,-0.010083333333333333
baseline_full_liquidity_industry_penalty_0p25pt,2026-04-13,2026-04-14,2026-04-27,10,10,5,,0.25,trusted,uses_signal_date_or_prior_data,0,equal,601899,紫金矿业,铜,铜,0,s_liquidity,29.97,42.06,99.89930428414499,42.06,65.26574880995973,48.3,29.97,18.894177956792387,30.30025631636763,99.79860856829,20.120834859025997,0.03348531227795539,-0.03608247422680422,48.55,,,,,,,1.0344491761236385,1.0,0.2,0.2,34.49,33.56,-0.0269643374891273
baseline_full_liquidity_industry_penalty_0p25pt,2026-04-13,2026-04-14,2026-04-27,10,10,5,,0.25,trusted,uses_signal_date_or_prior_data,0,equal,688525,佰维存储,半导体,半导体,0,s_liquidity,29.96,48.77,99.86268766019772,48.77,86.93861100939827,48.3,29.96,75.79641157085317,53.753203954595385,99.15781764921275,88.96008787989747,0.05841049357727534,-0.00867914293463512,64.83,,,,,,,1.0344491761236385,1.0,0.2,0.2,265.99,264.65,-0.005037783375315019
baseline_full_liquidity_industry_penalty_0p50pt,2026-04-13,2026-04-14,2026-04-27,10,10,5,,0.5,trusted,uses_signal_date_or_prior_data,0,equal,300502,新易盛,通信设备,通信设备,0,s_liquidity,30.0,60.33,100.0,60.33,86.29714390333211,48.3,30.0,71.45734163310142,62.7059685097034,99.85353350421092,76.21750274624681,0.04746755723991496,-0.018717703349282244,62.7,,,,,,,1.0344491761236385,1.0,0.2,0.2,522.94,538.0,0.02879871495773889
baseline_full_liquidity_industry_penalty_0p50pt,2026-04-13,2026-04-14,2026-04-27,10,10,5,,0.5,trusted,uses_signal_date_or_prior_data,0,equal,300750,宁德时代,电气设备,电气设备,0,s_liquidity,29.99,52.33,99.97253753203954,52.33,87.50497497864029,97.33,29.99,85.18857561332845,71.40241669718051,99.83522519223727,47.949469058952765,0.02478030175415284,0.0,65.8,,,,,,,1.0344491761236385,1.0,0.2,0.2,428.11,434.88,0.015813692742519425
baseline_full_liquidity_industry_penalty_0p50pt,2026-04-13,2026-04-14,2026-04-27,10,10,5,,0.5,trusted,uses_signal_date_or_prior_data,0,equal,000988,华工科技,专用机械,专用机械,0,s_liquidity,29.97,46.51,99.89930428414499,46.51,89.37779567923839,48.3,29.97,81.58183815452216,61.314536799707064,99.35920908092274,90.00366166239473,0.04257564248282857,0.0,63.71,,,,,,,1.0344491761236385,1.0,0.2,0.2,120.0,118.79,-0.010083333333333333
baseline_full_liquidity_industry_penalty_0p50pt,2026-04-13,2026-04-14,2026-04-27,10,10,5,,0.5,trusted,uses_signal_date_or_prior_data,0,equal,601899,紫金矿业,铜,铜,0,s_liquidity,29.97,42.06,99.89930428414499,42.06,65.26574880995973,48.3,29.97,18.894177956792387,30.30025631636763,99.79860856829,20.120834859025997,0.03348531227795539,-0.03608247422680422,48.55,,,,,,,1.0344491761236385,1.0,0.2,0.2,34.49,33.56,-0.0269643374891273
baseline_full_liquidity_industry_penalty_0p50pt,2026-04-13,2026-04-14,2026-04-27,10,10,5,,0.5,trusted,uses_signal_date_or_prior_data,0,equal,688525,佰维存储,半导体,半导体,0,s_liquidity,29.96,48.77,99.86268766019772,48.77,86.93861100939827,48.3,29.96,75.79641157085317,53.753203954595385,99.15781764921275,88.96008787989747,0.05841049357727534,-0.00867914293463512,64.83,,,,,,,1.0344491761236385,1.0,0.2,0.2,265.99,264.65,-0.005037783375315019
baseline_full_liquidity_industry_penalty_1pt,2026-04-13,2026-04-14,2026-04-27,10,10,5,,1.0,trusted,uses_signal_date_or_prior_data,0,equal,300502,新易盛,通信设备,通信设备,0,s_liquidity,30.0,60.33,100.0,60.33,86.29714390333211,48.3,30.0,71.45734163310142,62.7059685097034,99.85353350421092,76.21750274624681,0.04746755723991496,-0.018717703349282244,62.7,,,,,,,1.0344491761236385,1.0,0.2,0.2,522.94,538.0,0.02879871495773889
baseline_full_liquidity_industry_penalty_1pt,2026-04-13,2026-04-14,2026-04-27,10,10,5,,1.0,trusted,uses_signal_date_or_prior_data,0,equal,300750,宁德时代,电气设备,电气设备,0,s_liquidity,29.99,52.33,99.97253753203954,52.33,87.50497497864029,97.33,29.99,85.18857561332845,71.40241669718051,99.83522519223727,47.949469058952765,0.02478030175415284,0.0,65.8,,,,,,,1.0344491761236385,1.0,0.2,0.2,428.11,434.88,0.015813692742519425
baseline_full_liquidity_industry_penalty_1pt,2026-04-13,2026-04-14,2026-04-27,10,10,5,,1.0,trusted,uses_signal_date_or_prior_data,0,equal,000988,华工科技,专用机械,专用机械,0,s_liquidity,29.97,46.51,99.89930428414499,46.51,89.37779567923839,48.3,29.97,81.58183815452216,61.314536799707064,99.35920908092274,90.00366166239473,0.04257564248282857,0.0,63.71,,,,,,,1.0344491761236385,1.0,0.2,0.2,120.0,118.79,-0.010083333333333333
baseline_full_liquidity_industry_penalty_1pt,2026-04-13,2026-04-14,2026-04-27,10,10,5,,1.0,trusted,uses_signal_date_or_prior_data,0,equal,601899,紫金矿业,铜,铜,0,s_liquidity,29.97,42.06,99.89930428414499,42.06,65.26574880995973,48.3,29.97,18.894177956792387,30.30025631636763,99.79860856829,20.120834859025997,0.03348531227795539,-0.03608247422680422,48.55,,,,,,,1.0344491761236385,1.0,0.2,0.2,34.49,33.56,-0.0269643374891273
baseline_full_liquidity_industry_penalty_1pt,2026-04-13,2026-04-14,2026-04-27,10,10,5,,1.0,trusted,uses_signal_date_or_prior_data,0,equal,688525,佰维存储,半导体,半导体,0,s_liquidity,29.96,48.77,99.86268766019772,48.77,86.93861100939827,48.3,29.96,75.79641157085317,53.753203954595385,99.15781764921275,88.96008787989747,0.05841049357727534,-0.00867914293463512,64.83,,,,,,,1.0344491761236385,1.0,0.2,0.2,265.99,264.65,-0.005037783375315019
baseline_full_liquidity_industry_penalty_2pt,2026-04-13,2026-04-14,2026-04-27,10,10,5,,2.0,trusted,uses_signal_date_or_prior_data,0,equal,300502,新易盛,通信设备,通信设备,0,s_liquidity,30.0,60.33,100.0,60.33,86.29714390333211,48.3,30.0,71.45734163310142,62.7059685097034,99.85353350421092,76.21750274624681,0.04746755723991496,-0.018717703349282244,62.7,,,,,,,1.0344491761236385,1.0,0.2,0.2,522.94,538.0,0.02879871495773889
baseline_full_liquidity_industry_penalty_2pt,2026-04-13,2026-04-14,2026-04-27,10,10,5,,2.0,trusted,uses_signal_date_or_prior_data,0,equal,300750,宁德时代,电气设备,电气设备,0,s_liquidity,29.99,52.33,99.97253753203954,52.33,87.50497497864029,97.33,29.99,85.18857561332845,71.40241669718051,99.83522519223727,47.949469058952765,0.02478030175415284,0.0,65.8,,,,,,,1.0344491761236385,1.0,0.2,0.2,428.11,434.88,0.015813692742519425
