strategy,start_date,trough_date,nav,peak_nav,drawdown
baseline_full_liquidity,2023-06-20,2025-06-19,0.5499908204349997,1.262104169405,-0.5642270790577575
baseline_full_liquidity,2023-06-20,2025-06-16,0.5517694329599997,1.262104169405,-0.5628178352186863
baseline_full_liquidity,2023-06-20,2024-09-20,0.5523798917349997,1.262104169405,-0.5623341518668694
baseline_full_liquidity,2023-06-20,2025-06-18,0.5550834541849997,1.262104169405,-0.5601920446497808
baseline_full_liquidity_detail_market_gate,2023-06-16,2025-08-01,0.3839459240588501,1.2493143473856,-0.6926746860289235
baseline_full_liquidity_detail_market_gate,2023-06-16,2025-07-03,0.3848743155788501,1.2493143473856,-0.6919315651947293
baseline_full_liquidity_detail_market_gate,2023-06-16,2025-06-20,0.3855187346288501,1.2493143473856,-0.6914157470170637
baseline_full_liquidity_detail_market_gate,2023-06-16,2025-08-05,0.3858067690588502,1.2493143473856,-0.6911851930090969
baseline_full_liquidity_detail_market_gate,2023-06-16,2025-08-08,0.3858153662388501,1.2493143473856,-0.691178311490432
baseline_full_liquidity_detail_market_gate,2023-06-16,2025-08-04,0.3859056690588501,1.2493143473856,-0.6911060295862106
baseline_full_liquidity_detail_market_gate,2023-06-16,2025-07-02,0.3861337991188501,1.2493143473856,-0.6909234253757672
baseline_full_liquidity_detail_market_gate,2023-06-16,2025-07-31,0.3863832505388502,1.2493143473856,-0.6907237547159992
baseline_full_liquidity_detail_market_gate,2023-06-16,2025-06-06,0.38684409888385,1.2493143473856,-0.6903548737006133
baseline_full_liquidity_detail_market_gate,2023-06-16,2025-06-03,0.3869422658288501,1.2493143473856,-0.690276297043581
baseline_full_liquidity_detail_market_gate,2023-06-16,2025-06-13,0.3877041727438501,1.2493143473856,-0.6896664369898688
baseline_full_liquidity_detail_market_gate,2023-06-16,2025-05-30,0.3884937858288501,1.2493143473856,-0.689034399835527
baseline_full_liquidity_detail_market_gate,2023-06-16,2025-07-04,0.3886749585788501,1.2493143473856,-0.6888893820900899
baseline_full_liquidity_detail_market_gate,2023-06-16,2025-07-01,0.38877243911885,1.2493143473856,-0.6888113548584297
baseline_full_liquidity_detail_market_gate,2023-06-16,2025-08-07,0.3890927290588502,1.2493143473856,-0.6885549822804069
baseline_full_liquidity_detail_market_gate,2023-06-16,2025-07-14,0.3893041625888501,1.2493143473856,-0.6883857426247171
baseline_full_liquidity_detail_market_gate,2023-06-16,2025-06-27,0.3897172813188501,1.2493143473856,-0.6880550662574244
baseline_full_liquidity_detail_market_gate,2023-06-16,2025-09-04,0.3897563224188502,1.2493143473856,-0.6880238162360972
baseline_full_liquidity_detail_market_gate,2023-06-16,2025-08-06,0.3907340690588501,1.2493143473856,-0.6872411896361179
baseline_full_liquidity_detail_market_gate,2023-06-16,2025-07-30,0.3920227878888502,1.2493143473856,-0.6862096487491529
baseline_full_liquidity_detail_vol_position,2023-04-04,2025-05-30,0.4138888478736997,1.23222364236,-0.6641122328402946
baseline_full_liquidity_detail_vol_position,2023-04-04,2025-05-22,0.4146983804386996,1.23222364236,-0.6634552639775244
baseline_full_liquidity_detail_vol_position,2023-04-04,2025-05-21,0.4195040495186997,1.23222364236,-0.6595552665137554
baseline_full_liquidity_detail_vol_position,2023-04-04,2025-06-03,0.4260239678736997,1.23222364236,-0.6542640854887649
baseline_full_liquidity_detail_vol_position,2023-04-04,2025-06-04,0.4282029678736997,1.23222364236,-0.652495737662045
baseline_full_liquidity_detail_vol_position,2023-04-04,2025-06-06,0.4294032312386998,1.23222364236,-0.6515216747373139
baseline_full_liquidity_detail_vol_position,2023-04-04,2025-05-20,0.4337860274736997,1.23222364236,-0.6479648559226661
baseline_full_liquidity_detail_vol_position,2023-04-04,2025-05-19,0.4351519074736997,1.23222364236,-0.6468563883092839
baseline_full_liquidity_detail_vol_position,2023-04-04,2025-06-09,0.4352442312386997,1.23222364236,-0.6467814637892323
baseline_full_liquidity_detail_vol_position,2023-04-04,2025-05-16,0.4364312074736997,1.23222364236,-0.6458181839151936
baseline_full_liquidity_detail_vol_position,2023-04-04,2025-05-15,0.4368542474736997,1.23222364236,-0.6454748696129378
baseline_full_liquidity_detail_vol_position,2023-04-04,2025-06-13,0.4373665358086997,1.23222364236,-0.6450591266281507
baseline_full_liquidity_detail_vol_position,2023-04-04,2025-06-10,0.4374017512386998,1.23222364236,-0.6450305478630713
baseline_full_liquidity_detail_vol_position,2023-04-04,2025-06-12,0.4383397845886997,1.23222364236,-0.6442692953454656
baseline_full_liquidity_detail_vol_position,2023-04-04,2025-05-29,0.4390083478736998,1.23222364236,-0.6437267288323612
baseline_full_liquidity_detail_vol_position,2023-04-04,2025-04-29,0.4398114398536997,1.23222364236,-0.6430749867683461
baseline_full_liquidity_detail_vol_position,2023-04-04,2025-05-23,0.4403377404386997,1.23222364236,-0.6426478722682607
baseline_full_liquidity_detail_vol_position,2023-04-04,2025-05-13,0.4405337772686997,1.23222364236,-0.6424887803443105
baseline_full_liquidity_detail_vol_position,2023-04-04,2025-05-09,0.4410260327736997,1.23222364236,-0.6420892948223015
baseline_full_liquidity_detail_vol_position,2023-04-04,2025-06-11,0.4416297312386997,1.23222364236,-0.6415993687697192
tiered_liquidity_then_bs_v2,2023-04-04,2025-07-10,0.1350742821000003,1.1098508759450003,-0.8782951070025609
tiered_liquidity_then_bs_v2,2023-04-04,2025-07-09,0.1381144791000003,1.1098508759450003,-0.8755558227744782
tiered_liquidity_then_bs_v2,2023-04-04,2025-07-03,0.1394487255250002,1.1098508759450003,-0.874353637459389
tiered_liquidity_then_bs_v2,2023-04-04,2025-07-02,0.1400942455150002,1.1098508759450003,-0.8737720097794988
tiered_liquidity_then_bs_v2,2023-04-04,2025-07-04,0.1409559991000002,1.1098508759450003,-0.8729955508842745
tiered_liquidity_then_bs_v2,2023-04-04,2025-07-08,0.1420272191000002,1.1098508759450003,-0.8720303581514328
tiered_liquidity_then_bs_v2,2023-04-04,2025-07-07,0.1420451791000002,1.1098508759450003,-0.8720141757972182
tiered_liquidity_then_bs_v2,2023-04-04,2025-07-01,0.1490484004300003,1.1098508759450003,-0.8657041196610394
tiered_liquidity_then_bs_v2,2023-04-04,2025-05-30,0.1506498154200002,1.1098508759450003,-0.8642612096046445
tiered_liquidity_then_bs_v2,2023-04-04,2025-05-28,0.1514554354200002,1.1098508759450003,-0.8635353283016144
tiered_liquidity_then_bs_v2,2023-04-04,2025-05-29,0.1525172554200003,1.1098508759450003,-0.8625786051750988
tiered_liquidity_then_bs_v2,2023-04-04,2025-06-19,0.1533727793100002,1.1098508759450003,-0.8618077593718089
tiered_liquidity_then_bs_v2,2023-04-04,2025-06-03,0.1533832954200002,1.1098508759450003,-0.8617982841258746
tiered_liquidity_then_bs_v2,2023-04-04,2025-07-16,0.1537471334200002,1.1098508759450003,-0.861470458101779
tiered_liquidity_then_bs_v2,2023-04-04,2025-06-30,0.1541978604300003,1.1098508759450003,-0.8610643431724951
tiered_liquidity_then_bs_v2,2023-04-04,2025-07-18,0.1549812019150002,1.1098508759450003,-0.8603585353004845
tiered_liquidity_then_bs_v2,2023-04-04,2025-06-20,0.1551177197450003,1.1098508759450003,-0.8602355297391437
tiered_liquidity_then_bs_v2,2023-04-04,2025-07-15,0.1557784711000003,1.1098508759450003,-0.8596401782650662
tiered_liquidity_then_bs_v2,2023-04-04,2025-07-23,0.1561232019150002,1.1098508759450003,-0.8593295682340507
tiered_liquidity_then_bs_v2,2023-04-04,2025-07-17,0.1566214339150003,1.1098508759450003,-0.8588806502660616
