strategy,trade_date,last_signal_date,cash,market_value,total_equity,nav,position_count,gross_exposure,locked_count,buffer_kept_count,band_reweight_count,locked_value,candidate_count,executed,equity_before,max_total_positions,position_ratio,position_cap_skipped,cash_residual_ratio,intentional_cash_ratio,planned_cash_buffer_ratio,unexpected_cash_residual_ratio,planned_vs_filled_notional_gap,planned_vs_filled_share_gap,buy_order_shortfall_ratio,t1_not_tradable_reject_count,limit_block_reject_count,risk_overlay_multiplier,risk_overlay_drawdown_from_peak,risk_overlay_triggered_rules,risk_overlay_halt_new_entries,corporate_action_status,ledger_eod_equity,ledger_reconciliation_error_bps,ledger_event_count,strict_ledger_frozen
vls_mom_contrarian_v1_frozen,2024-04-17,2024-04-10,123002.60946625013,260369.0,383371.6094662501,0.7667432189325002,10,0.6791556640370403,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,383371.6094662501,0.0,106,1.0
vls_mom_contrarian_v1_frozen,2024-04-18,2024-04-10,123002.60946625013,259122.0,382124.6094662501,0.7642492189325002,10,0.6781086420001591,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,382124.6094662501,0.0,108,1.0
vls_mom_contrarian_v1_frozen,2024-04-19,2024-04-10,123002.60946625013,256289.0,379291.6094662501,0.7585832189325002,10,0.6757043752184688,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,379291.6094662501,0.0,110,1.0
vls_mom_contrarian_v1_frozen,2024-04-22,2024-04-10,123002.60946625013,255298.0,378300.6094662501,0.7566012189325002,10,0.6748548472078956,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,378300.6094662501,0.0,112,1.0
vls_mom_contrarian_v1_frozen,2024-04-23,2024-04-10,123002.60946625013,257703.0,380705.6094662501,0.7614112189325002,10,0.6769088597388938,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,380705.6094662501,0.0,114,1.0
vls_mom_contrarian_v1_frozen,2024-04-24,2024-04-10,123002.60946625013,258088.0,381090.6094662501,0.7621812189325002,10,0.6772352652863167,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,381090.6094662501,0.0,116,1.0
vls_mom_contrarian_v1_frozen,2024-04-25,2024-04-10,123002.60946625013,255613.0,378615.6094662501,0.7572312189325002,10,0.6751253609441726,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,378615.6094662501,0.0,118,1.0
vls_mom_contrarian_v1_frozen,2024-04-26,2024-04-10,123002.60946625013,256937.0,379939.6094662501,0.7598792189325002,10,0.6762574724992542,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,379939.6094662501,0.0,120,1.0
vls_mom_contrarian_v1_frozen,2024-04-29,2024-04-10,123002.60946625013,259715.0,382717.6094662501,0.7654352189325002,10,0.678607395050901,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,382717.6094662501,0.0,122,1.0
vls_mom_contrarian_v1_frozen,2024-04-30,2024-04-10,123002.60946625013,261458.99999999997,384461.6094662501,0.7689232189325003,10,0.6800653005718432,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,384461.6094662501,0.0,124,1.0
vls_mom_contrarian_v1_frozen,2024-05-06,2024-04-10,123002.60946625013,267931.0,390933.6094662501,0.7818672189325002,10,0.685361896527167,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,390933.6094662501,0.0,126,1.0
vls_mom_contrarian_v1_frozen,2024-05-07,2024-04-10,123002.60946625013,266121.0,389123.6094662501,0.7782472189325003,10,0.6838983642370883,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,389123.6094662501,0.0,128,1.0
vls_mom_contrarian_v1_frozen,2024-05-08,2024-04-10,123002.60946625013,264586.0,387588.6094662501,0.7751772189325002,10,0.682646480154209,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,387588.6094662501,0.0,130,1.0
vls_mom_contrarian_v1_frozen,2024-05-09,2024-04-10,123002.60946625013,266978.0,389980.6094662501,0.7799612189325003,10,0.6845930118561573,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,389980.6094662501,0.0,132,1.0
vls_mom_contrarian_v1_frozen,2024-05-10,2024-04-10,123002.60946625013,264618.0,387620.6094662501,0.7752412189325002,10,0.6826726792581449,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,387620.6094662501,0.0,134,1.0
vls_mom_contrarian_v1_frozen,2024-05-13,2024-04-10,123002.60946625013,263661.0,386663.6094662501,0.7733272189325002,10,0.6818872879295708,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,386663.6094662501,0.0,136,1.0
vls_mom_contrarian_v1_frozen,2024-05-14,2024-04-10,123002.60946625013,264538.0,387540.6094662501,0.7750812189325003,10,0.6826071733858846,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,387540.6094662501,0.0,138,1.0
vls_mom_contrarian_v1_frozen,2024-05-15,2024-04-10,123002.60946625013,260452.0,383454.6094662501,0.7669092189325002,10,0.6792251118392769,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,383454.6094662501,0.0,140,1.0
vls_mom_contrarian_v1_frozen,2024-05-16,2024-04-10,123002.60946625013,257755.0,380757.6094662501,0.7615152189325002,10,0.6769529842393001,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,380757.6094662501,0.0,142,1.0
vls_mom_contrarian_v1_frozen,2024-05-17,2024-04-10,123002.60946625013,258594.0,381596.6094662501,0.7631932189325003,10,0.6776632537739334,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,381596.6094662501,0.0,144,1.0
vls_mom_contrarian_v1_frozen,2024-05-20,2024-04-10,123002.60946625013,256919.0,379921.6094662501,0.7598432189325002,10,0.6762421341627399,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,379921.6094662501,0.0,146,1.0
vls_mom_contrarian_v1_frozen,2024-05-21,2024-04-10,123002.60946625013,255009.0,378011.6094662501,0.7560232189325002,10,0.6746062650299842,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,378011.6094662501,0.0,148,1.0
vls_mom_contrarian_v1_frozen,2024-05-22,2024-04-10,123002.60946625013,257501.0,380503.6094662501,0.7610072189325002,10,0.6767373386055614,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,380503.6094662501,0.0,150,1.0
vls_mom_contrarian_v1_frozen,2024-05-23,2024-04-10,123002.60946625013,263968.0,386970.6094662501,0.7739412189325002,10,0.6821396600741642,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,386970.6094662501,0.0,152,1.0
vls_mom_contrarian_v1_frozen,2024-05-24,2024-04-10,123002.60946625013,261591.0,384593.6094662501,0.7691872189325002,10,0.6801751083774985,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,384593.6094662501,0.0,154,1.0
vls_mom_contrarian_v1_frozen,2024-05-27,2024-04-10,123002.60946625013,260936.0,383938.6094662501,0.7678772189325003,10,0.6796294865024181,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,383938.6094662501,0.0,156,1.0
vls_mom_contrarian_v1_frozen,2024-05-28,2024-04-10,123002.60946625013,264262.0,387264.6094662501,0.7745292189325003,10,0.6823809703763553,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,387264.6094662501,0.0,158,1.0
vls_mom_contrarian_v1_frozen,2024-05-29,2024-04-10,123002.60946625013,262481.0,385483.6094662501,0.7709672189325002,10,0.6809135163060176,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,385483.6094662501,0.0,160,1.0
vls_mom_contrarian_v1_frozen,2024-05-30,2024-04-10,123002.60946625013,257120.0,380122.6094662501,0.7602452189325002,10,0.6764133297964978,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,380122.6094662501,0.0,162,1.0
vls_mom_contrarian_v1_frozen,2024-05-31,2024-04-10,123002.60946625013,256471.0,379473.6094662501,0.7589472189325003,10,0.6758599112089512,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,379473.6094662501,0.0,164,1.0
vls_mom_contrarian_v1_frozen,2024-06-03,2024-04-10,123002.60946625013,251384.0,374386.6094662501,0.7487732189325003,10,0.6714556387537187,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,374386.6094662501,0.0,166,1.0
vls_mom_contrarian_v1_frozen,2024-06-04,2024-04-10,123002.60946625013,251023.0,374025.6094662501,0.7480512189325003,10,0.6711385360970874,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,374025.6094662501,0.0,168,1.0
vls_mom_contrarian_v1_frozen,2024-06-05,2024-04-10,123002.60946625013,244439.0,367441.6094662501,0.7348832189325002,10,0.6652458341750541,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,367441.6094662501,0.0,170,1.0
vls_mom_contrarian_v1_frozen,2024-06-06,2024-04-10,123002.60946625013,234718.0,357720.6094662501,0.7154412189325002,10,0.6561489435853848,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,357720.6094662501,0.0,172,1.0
vls_mom_contrarian_v1_frozen,2024-06-07,2024-04-10,123002.60946625013,239425.0,362427.6094662501,0.7248552189325003,10,0.6606146820674148,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,362427.6094662501,0.0,174,1.0
vls_mom_contrarian_v1_frozen,2024-06-11,2024-04-10,123002.60946625013,239931.0,362933.6094662501,0.7258672189325003,10,0.6610878511716112,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,362933.6094662501,0.0,176,1.0
vls_mom_contrarian_v1_frozen,2024-06-12,2024-04-10,123002.60946625013,240476.0,363478.6094662501,0.7269572189325002,10,0.6615960162088405,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,363478.6094662501,0.0,178,1.0
vls_mom_contrarian_v1_frozen,2024-06-13,2024-04-10,123002.60946625013,238325.0,361327.6094662501,0.7226552189325002,10,0.6595814816145701,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,361327.6094662501,0.0,180,1.0
vls_mom_contrarian_v1_frozen,2024-06-14,2024-04-10,123002.60946625013,240499.0,363501.6094662501,0.7270032189325002,10,0.6616174281955401,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,363501.6094662501,0.0,182,1.0
vls_mom_contrarian_v1_frozen,2024-06-17,2024-04-10,123002.60946625013,237335.0,360337.6094662501,0.7206752189325002,10,0.6586462077926096,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,360337.6094662501,0.0,184,1.0
vls_mom_contrarian_v1_frozen,2024-06-18,2024-04-10,123002.60946625013,239489.0,362491.6094662501,0.7249832189325002,10,0.6606746025173796,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,362491.6094662501,0.0,186,1.0
vls_mom_contrarian_v1_frozen,2024-06-19,2024-04-10,123002.60946625013,247930.0,370932.6094662501,0.7418652189325002,10,0.6683963438985763,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,370932.6094662501,0.0,188,1.0
vls_mom_contrarian_v1_frozen,2024-06-20,2024-04-10,123002.60946625013,254696.0,377698.6094662501,0.7553972189325002,10,0.674336610240443,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,377698.6094662501,0.0,190,1.0
vls_mom_contrarian_v1_frozen,2024-06-21,2024-04-10,123002.60946625013,259626.0,382628.6094662501,0.7652572189325002,10,0.6785326386392453,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,382628.6094662501,0.0,192,1.0
vls_mom_contrarian_v1_frozen,2024-06-24,2024-04-10,123002.60946625013,254258.0,377260.6094662501,0.7545212189325002,10,0.6739585146716623,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,377260.6094662501,0.0,194,1.0
vls_mom_contrarian_v1_frozen,2024-06-25,2024-04-10,123002.60946625013,260140.0,383142.6094662501,0.7662852189325002,10,0.6789638990098149,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,383142.6094662501,0.0,196,1.0
vls_mom_contrarian_v1_frozen,2024-06-26,2024-04-10,123002.60946625013,260777.0,383779.6094662501,0.7675592189325002,10,0.6794967569086886,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,383779.6094662501,0.0,198,1.0
vls_mom_contrarian_v1_frozen,2024-06-27,2024-04-10,123002.60946625013,254104.0,377106.6094662501,0.7542132189325003,10,0.6738253682682842,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,377106.6094662501,0.0,200,1.0
vls_mom_contrarian_v1_frozen,2024-06-28,2024-04-10,123002.60946625013,255100.0,378102.6094662501,0.7562052189325003,10,0.6746845793000816,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,378102.6094662501,0.0,202,1.0
vls_mom_contrarian_v1_frozen,2024-07-01,2024-04-10,123002.60946625013,256363.0,379365.6094662501,0.7587312189325002,10,0.6757676331301904,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,379365.6094662501,0.0,204,1.0
vls_mom_contrarian_v1_frozen,2024-07-02,2024-04-10,123002.60946625013,253881.0,376883.6094662501,0.7537672189325002,10,0.6736323724970454,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,376883.6094662501,0.0,206,1.0
vls_mom_contrarian_v1_frozen,2024-07-03,2024-04-10,123002.60946625013,253085.0,376087.6094662501,0.7521752189325003,10,0.6729416062368619,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,376087.6094662501,0.0,208,1.0
vls_mom_contrarian_v1_frozen,2024-07-04,2024-04-10,123002.60946625013,248600.0,371602.6094662501,0.7432052189325002,10,0.6689942257323639,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,371602.6094662501,0.0,210,1.0
vls_mom_contrarian_v1_frozen,2024-07-05,2024-04-10,123002.60946625013,247221.0,370223.6094662501,0.7404472189325002,10,0.6677613033820764,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,370223.6094662501,0.0,212,1.0
vls_mom_contrarian_v1_frozen,2024-07-08,2024-04-10,123002.60946625013,241241.0,364243.6094662501,0.7284872189325002,10,0.6623067467223547,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,364243.6094662501,0.0,214,1.0
vls_mom_contrarian_v1_frozen,2024-07-09,2024-04-10,123002.60946625013,245549.0,368551.6094662501,0.7371032189325002,10,0.6662540433770267,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,368551.6094662501,0.0,216,1.0
vls_mom_contrarian_v1_frozen,2024-07-10,2024-04-10,123002.60946625013,243316.0,366318.6094662501,0.7326372189325002,10,0.6642195993114495,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,366318.6094662501,0.0,218,1.0
vls_mom_contrarian_v1_frozen,2024-07-11,2024-04-10,123002.60946625013,248534.0,371536.6094662501,0.7430732189325002,10,0.6689354256557495,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,371536.6094662501,0.0,220,1.0
vls_mom_contrarian_v1_frozen,2024-07-12,2024-04-10,123002.60946625013,251823.0,374825.6094662501,0.7496512189325002,10,0.6718404336315087,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,374825.6094662501,0.0,222,1.0
vls_mom_contrarian_v1_frozen,2024-07-15,2024-04-10,123002.60946625013,253689.0,376691.6094662501,0.7533832189325003,10,0.6734660226689477,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,376691.6094662501,0.0,224,1.0
vls_mom_contrarian_v1_frozen,2024-07-16,2024-04-10,123002.60946625013,266607.0,389609.6094662501,0.7792192189325002,10,0.6842926702070853,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,389609.6094662501,0.0,226,1.0
vls_mom_contrarian_v1_frozen,2024-07-17,2024-04-10,123002.60946625013,280157.0,403159.6094662501,0.8063192189325002,10,0.6949034412720675,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,403159.6094662501,0.0,228,1.0
vls_mom_contrarian_v1_frozen,2024-07-18,2024-04-10,123002.60946625013,271358.0,394360.6094662501,0.7887212189325002,10,0.6880961066757434,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,394360.6094662501,0.0,230,1.0
vls_mom_contrarian_v1_frozen,2024-07-19,2024-04-10,123002.60946625013,265375.0,388377.6094662501,0.7767552189325002,10,0.6832911927253134,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,388377.6094662501,0.0,232,1.0
vls_mom_contrarian_v1_frozen,2024-07-22,2024-04-10,123002.60946625013,261753.0,384755.6094662501,0.7695112189325002,10,0.6803097695264672,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,384755.6094662501,0.0,234,1.0
vls_mom_contrarian_v1_frozen,2024-07-23,2024-04-10,123002.60946625013,257848.0,380850.6094662501,0.7617012189325002,10,0.6770318691661428,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,380850.6094662501,0.0,236,1.0
vls_mom_contrarian_v1_frozen,2024-07-24,2024-04-10,123002.60946625013,256646.0,379648.6094662501,0.7592972189325002,10,0.6760093244140151,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,379648.6094662501,0.0,238,1.0
vls_mom_contrarian_v1_frozen,2024-07-25,2024-04-10,123002.60946625013,271494.0,394496.6094662501,0.7889932189325002,10,0.6882036334034115,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,394496.6094662501,0.0,240,1.0
vls_mom_contrarian_v1_frozen,2024-07-26,2024-04-10,123002.60946625013,271301.0,394303.6094662501,0.7886072189325002,10,0.688051018267997,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,394303.6094662501,0.0,242,1.0
vls_mom_contrarian_v1_frozen,2024-07-29,2024-04-10,123002.60946625013,272000.0,395002.6094662501,0.7900052189325002,10,0.6886030458571952,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,395002.6094662501,0.0,244,1.0
vls_mom_contrarian_v1_frozen,2024-07-30,2024-04-10,123002.60946625013,271742.0,394744.6094662501,0.7894892189325002,10,0.6883995208127938,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,394744.6094662501,0.0,246,1.0
vls_mom_contrarian_v1_frozen,2024-07-31,2024-04-10,123002.60946625013,272938.0,395940.6094662501,0.7918812189325002,10,0.689340758372665,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,395940.6094662501,0.0,248,1.0
vls_mom_contrarian_v1_frozen,2024-08-01,2024-04-10,123002.60946625013,267691.0,390693.6094662501,0.7813872189325002,10,0.6851686168240855,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,390693.6094662501,0.0,250,1.0
vls_mom_contrarian_v1_frozen,2024-08-02,2024-04-10,123002.60946625013,265713.0,388715.6094662501,0.7774312189325002,10,0.6835665806290969,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,388715.6094662501,0.0,252,1.0
vls_mom_contrarian_v1_frozen,2024-08-05,2024-04-10,123002.60946625013,264474.0,387476.6094662501,0.7749532189325002,10,0.682554749212639,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,387476.6094662501,0.0,254,1.0
vls_mom_contrarian_v1_frozen,2024-08-06,2024-04-10,123002.60946625013,263873.0,386875.6094662501,0.7737512189325002,10,0.6820616072542033,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,386875.6094662501,0.0,256,1.0
vls_mom_contrarian_v1_frozen,2024-08-07,2024-04-10,123002.60946625013,264949.0,387951.6094662501,0.7759032189325002,10,0.6829434226720208,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,387951.6094662501,0.0,258,1.0
vls_mom_contrarian_v1_frozen,2024-08-08,2024-04-10,123002.60946625013,261521.0,384523.6094662501,0.7690472189325003,10,0.6801168863545526,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,384523.6094662501,0.0,260,1.0
vls_mom_contrarian_v1_frozen,2024-08-09,2024-04-10,123002.60946625013,260474.0,383476.6094662501,0.7669532189325002,10,0.6792435146502055,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,383476.6094662501,0.0,262,1.0
vls_mom_contrarian_v1_frozen,2024-08-12,2024-04-10,123002.60946625013,262437.0,385439.6094662501,0.7708792189325002,10,0.6808770908714288,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,385439.6094662501,0.0,264,1.0
vls_mom_contrarian_v1_frozen,2024-08-13,2024-04-10,123002.60946625013,262951.0,385953.6094662501,0.7719072189325002,10,0.6813020879987233,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,385953.6094662501,0.0,266,1.0
vls_mom_contrarian_v1_frozen,2024-08-14,2024-04-10,123002.60946625013,261017.0,384019.6094662501,0.7680392189325003,10,0.6796970612068176,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,384019.6094662501,0.0,268,1.0
vls_mom_contrarian_v1_frozen,2024-08-15,2024-04-10,123002.60946625013,260866.0,383868.6094662501,0.7677372189325002,10,0.6795710656381124,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,383868.6094662501,0.0,270,1.0
vls_mom_contrarian_v1_frozen,2024-08-16,2024-04-10,123002.60946625013,259472.0,382474.6094662501,0.7649492189325002,10,0.6784032026651328,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,382474.6094662501,0.0,272,1.0
vls_mom_contrarian_v1_frozen,2024-08-19,2024-04-10,123002.60946625013,258634.0,381636.6094662501,0.7632732189325002,10,0.6776970384516326,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,381636.6094662501,0.0,274,1.0
vls_mom_contrarian_v1_frozen,2024-08-20,2024-04-10,123002.60946625013,256254.0,379256.6094662501,0.7585132189325002,10,0.6756744473369658,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,379256.6094662501,0.0,276,1.0
vls_mom_contrarian_v1_frozen,2024-08-21,2024-04-10,123002.60946625013,255178.0,378180.6094662501,0.7563612189325002,10,0.6747516758200497,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,378180.6094662501,0.0,278,1.0
vls_mom_contrarian_v1_frozen,2024-08-22,2024-04-10,123002.60946625013,250065.0,373067.6094662501,0.7461352189325002,10,0.6702940530210312,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,373067.6094662501,0.0,280,1.0
vls_mom_contrarian_v1_frozen,2024-08-23,2024-04-10,123002.60946625013,247462.0,370464.6094662501,0.7409292189325002,10,0.6679774361079535,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,370464.6094662501,0.0,282,1.0
vls_mom_contrarian_v1_frozen,2024-08-26,2024-04-10,123002.60946625013,247360.0,370362.6094662501,0.7407252189325002,10,0.6678859951777639,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,370362.6094662501,0.0,284,1.0
vls_mom_contrarian_v1_frozen,2024-08-27,2024-04-10,123002.60946625013,244767.0,367769.6094662501,0.7355392189325002,10,0.665544388932066,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,367769.6094662501,0.0,286,1.0
vls_mom_contrarian_v1_frozen,2024-08-28,2024-04-10,123002.60946625013,241322.0,364324.6094662501,0.7286492189325002,10,0.6623818257941626,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,364324.6094662501,0.0,288,1.0
vls_mom_contrarian_v1_frozen,2024-08-29,2024-04-10,123002.60946625013,242395.0,365397.6094662501,0.7307952189325002,10,0.6633732507283652,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,365397.6094662501,0.0,290,1.0
vls_mom_contrarian_v1_frozen,2024-08-30,2024-04-10,123002.60946625013,248647.0,371649.6094662501,0.7432992189325002,10,0.6690360857827833,,,,,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,371649.6094662501,0.0,292,1.0
