strategy,signal_date,entry_date,exit_date,hold_days,rebalance_step,selected_count,symbol,name,industry,is_bs_candidate,sort_col,rank_score,score,score_liq_breakout_adj,liquidity_detail_score,s_breakout,s_liquidity,s_relative_amount,s_amount_ratio_5_20,s_low_impact_cost,s_amount_stability,bs_score_v2,bs_consensus_score,bs_model_rank_score,bs_model_prob,bs_model_expected_mdd,pool_type,bs_gate_label,entry_open,exit_close,gross_ret
baseline_full_liquidity,2026-03-13,2026-03-16,2026-03-27,10,1,5,300308,中际旭创,,0,s_liquidity,30.0,35.8,35.8,74.48307410795974,48.68,30.0,31.088746569075937,34.34583714547118,99.7804208600183,81.46386093321134,45.39,,,,,,,549.6993,598.7071,0.08915383374146546
baseline_full_liquidity,2026-03-13,2026-03-16,2026-03-27,10,1,5,300502,新易盛,,0,s_liquidity,29.99,49.37,49.37,81.95189996950289,48.68,29.99,65.10521500457457,53.760292772186645,99.68892955169258,59.26806953339433,55.61,,,,,,,396.04,447.41,0.12970912029087978
baseline_full_liquidity,2026-03-13,2026-03-16,2026-03-27,10,1,5,300394,天孚通信,,0,s_liquidity,29.99,43.47,43.47,73.06534919182675,48.68,29.99,18.645928636779505,37.9871912168344,99.63403476669717,87.06312900274474,56.89,,,,,,,325.06,317.6,-0.02294960930289791
baseline_full_liquidity,2026-03-13,2026-03-16,2026-03-27,10,1,5,300750,宁德时代,,0,s_liquidity,29.98,53.16,53.16,89.18101860323269,48.68,29.98,80.16468435498626,87.06312900274474,99.87191216834401,51.34492223238792,55.62,,,,,,,408.0706,422.7065,0.03586609768015636
baseline_full_liquidity,2026-03-13,2026-03-16,2026-03-27,10,1,5,601899,紫金矿业,,0,s_liquidity,29.98,37.37,37.37,78.21853003964623,48.68,29.98,53.19304666056725,33.46752058554438,99.74382433668801,76.24885635864594,47.01,,,,,,,35.04,32.47,-0.07334474885844755
baseline_full_liq_breakout_adj,2026-03-13,2026-03-16,2026-03-27,10,1,5,600726,华电能源,,0,score_liq_breakout_adj,80.84,80.84,80.84,77.89038121378468,99.75,21.23,99.54254345837145,99.70722781335773,77.43824336688014,31.03385178408051,63.78,,,,,,,4.3,6.68,0.5534883720930233
baseline_full_liq_breakout_adj,2026-03-13,2026-03-16,2026-03-27,10,1,5,002015,协鑫能科,,1,score_liq_breakout_adj,80.45,80.45,80.45,91.21082037206466,99.23,29.24,97.91399817017383,98.92040256175663,98.13357731015554,30.83257090576395,63.56,,,,,TRADE,,22.24,17.76,-0.20143884892086317
baseline_full_liq_breakout_adj,2026-03-13,2026-03-16,2026-03-27,10,1,5,002310,东方新能,,0,score_liq_breakout_adj,79.57,79.57,79.57,73.72634339737725,98.79,19.69,98.55443732845379,96.3220494053065,72.31473010064045,24.666056724611163,67.97,,,,,,,2.73,3.84,0.4065934065934065
baseline_full_liq_breakout_adj,2026-03-13,2026-03-16,2026-03-27,10,1,5,000922,佳电股份,,0,score_liq_breakout_adj,79.48,79.48,79.48,70.05021043000916,97.82,20.37,94.32753888380604,79.06678865507777,72.82708142726442,12.406221408966148,71.76,,,,,,,16.37,13.8,-0.15699450213805743
baseline_full_liq_breakout_adj,2026-03-13,2026-03-16,2026-03-27,10,1,5,002812,恩捷股份,,1,score_liq_breakout_adj,79.3,79.3,79.3,86.42943580359865,97.47,28.96,90.192131747484,79.10338517840805,96.87099725526075,33.81518755718207,60.32,,,,,TRADE,,72.97,72.17,-0.010963409620391884
baseline_full_liquidity_detail,2026-03-13,2026-03-16,2026-03-27,10,1,5,001309,德明利,,0,liquidity_detail_score,94.60414760597743,75.43,75.43,94.60414760597743,99.01,29.5,94.21774931381519,93.32113449222324,98.17017383348582,77.03568161024702,68.05,,,,,,,318.3352,382.2926,0.20091212030589145
baseline_full_liquidity_detail,2026-03-13,2026-03-16,2026-03-27,10,1,5,601669,中国电建,,0,liquidity_detail_score,94.33867642573955,75.11,75.11,94.33867642573955,99.75,29.41,99.32296431838975,99.4327538883806,99.6523330283623,53.97987191216834,59.08,,,,,,,7.1,5.93,-0.1647887323943662
baseline_full_liquidity_detail,2026-03-13,2026-03-16,2026-03-27,10,1,5,002384,东山精密,,0,liquidity_detail_score,92.69923757243062,62.01,62.01,92.69923757243062,48.68,29.9,90.00914913083257,85.5992680695334,99.4327538883806,70.7593778591034,61.39,,,,,,,112.71,102.65,-0.08925561174696117
baseline_full_liquidity_detail,2026-03-13,2026-03-16,2026-03-27,10,1,5,601868,中国能建,,0,liquidity_detail_score,91.97379688929553,60.89,60.89,91.97379688929553,48.68,29.64,98.7740164684355,99.87191216834401,99.46935041171089,27.97804208600183,62.87,,,,,,,3.68,3.1,-0.15760869565217395
baseline_full_liquidity_detail,2026-03-13,2026-03-16,2026-03-27,10,1,5,300827,上能电气,,0,liquidity_detail_score,91.94800853918878,57.0,57.0,91.94800853918878,48.68,27.16,94.87648673376029,97.63952424519671,92.22323879231473,82.7996340347667,57.22,,,,,,,40.74,43.08,0.057437407952871666
liq_top_10_then_score,2026-03-13,2026-03-16,2026-03-27,10,1,5,002015,协鑫能科,,1,score,80.45,80.45,80.45,91.21082037206466,99.23,29.24,97.91399817017383,98.92040256175663,98.13357731015554,30.83257090576395,63.56,,,,,TRADE,,22.24,17.76,-0.20143884892086317
liq_top_10_then_score,2026-03-13,2026-03-16,2026-03-27,10,1,5,002812,恩捷股份,,1,score,79.3,79.3,79.3,86.42943580359865,97.47,28.96,90.192131747484,79.10338517840805,96.87099725526075,33.81518755718207,60.32,,,,,TRADE,,72.97,72.17,-0.010963409620391884
liq_top_10_then_score,2026-03-13,2026-03-16,2026-03-27,10,1,5,301293,三博脑科,,0,score,79.18,79.18,79.18,84.6992131747484,98.61,27.51,95.48032936870997,92.93687099725526,85.26989935956084,21.921317474839892,70.06,,,,,,,86.98,67.42,-0.22487928259369971
liq_top_10_then_score,2026-03-13,2026-03-16,2026-03-27,10,1,5,600941,中国移动,,0,score,76.85,76.85,76.85,83.04392802683745,97.95,27.07,89.9725526075023,75.8828911253431,98.3348581884721,28.234217749313817,64.96,,,,,,,97.89,93.42,-0.045663499846766764
liq_top_10_then_score,2026-03-13,2026-03-16,2026-03-27,10,1,5,001309,德明利,,0,score,75.43,75.43,75.43,94.60414760597743,99.01,29.5,94.21774931381519,93.32113449222324,98.17017383348582,77.03568161024702,68.05,,,,,,,318.3352,382.2926,0.20091212030589145
liq_top_20_then_score,2026-03-13,2026-03-16,2026-03-27,10,1,5,002015,协鑫能科,,1,score,80.45,80.45,80.45,91.21082037206466,99.23,29.24,97.91399817017383,98.92040256175663,98.13357731015554,30.83257090576395,63.56,,,,,TRADE,,22.24,17.76,-0.20143884892086317
liq_top_20_then_score,2026-03-13,2026-03-16,2026-03-27,10,1,5,002812,恩捷股份,,1,score,79.3,79.3,79.3,86.42943580359865,97.47,28.96,90.192131747484,79.10338517840805,96.87099725526075,33.81518755718207,60.32,,,,,TRADE,,72.97,72.17,-0.010963409620391884
liq_top_20_then_score,2026-03-13,2026-03-16,2026-03-27,10,1,5,301293,三博脑科,,0,score,79.18,79.18,79.18,84.6992131747484,98.61,27.51,95.48032936870997,92.93687099725526,85.26989935956084,21.921317474839892,70.06,,,,,,,86.98,67.42,-0.22487928259369971
liq_top_20_then_score,2026-03-13,2026-03-16,2026-03-27,10,1,5,300129,泰胜风能,,0,score,78.88,78.88,78.88,88.38856968587986,98.85,26.21,98.02378774016468,91.47301006404392,89.31381518755718,67.19121683440073,71.03,,,,,,,15.56,12.48,-0.19794344473007708
liq_top_20_then_score,2026-03-13,2026-03-16,2026-03-27,10,1,5,300769,德方纳米,,1,score,78.16,78.16,78.16,82.98617871302227,98.59,24.94,97.69441903019214,92.75388838060384,88.87465690759377,29.4967978042086,70.41,,,,,TRADE,,46.25,47.54,0.027891891891891785
liq_top_30_then_score,2026-03-13,2026-03-16,2026-03-27,10,1,5,600726,华电能源,,0,score,80.84,80.84,80.84,77.89038121378468,99.75,21.23,99.54254345837145,99.70722781335773,77.43824336688014,31.03385178408051,63.78,,,,,,,4.3,6.68,0.5534883720930233
liq_top_30_then_score,2026-03-13,2026-03-16,2026-03-27,10,1,5,002015,协鑫能科,,1,score,80.45,80.45,80.45,91.21082037206466,99.23,29.24,97.91399817017383,98.92040256175663,98.13357731015554,30.83257090576395,63.56,,,,,TRADE,,22.24,17.76,-0.20143884892086317
liq_top_30_then_score,2026-03-13,2026-03-16,2026-03-27,10,1,5,002812,恩捷股份,,1,score,79.3,79.3,79.3,86.42943580359865,97.47,28.96,90.192131747484,79.10338517840805,96.87099725526075,33.81518755718207,60.32,,,,,TRADE,,72.97,72.17,-0.010963409620391884
liq_top_30_then_score,2026-03-13,2026-03-16,2026-03-27,10,1,5,301293,三博脑科,,0,score,79.18,79.18,79.18,84.6992131747484,98.61,27.51,95.48032936870997,92.93687099725526,85.26989935956084,21.921317474839892,70.06,,,,,,,86.98,67.42,-0.22487928259369971
liq_top_30_then_score,2026-03-13,2026-03-16,2026-03-27,10,1,5,300129,泰胜风能,,0,score,78.88,78.88,78.88,88.38856968587986,98.85,26.21,98.02378774016468,91.47301006404392,89.31381518755718,67.19121683440073,71.03,,,,,,,15.56,12.48,-0.19794344473007708
liq_top_10_then_liq_breakout_adj,2026-03-13,2026-03-16,2026-03-27,10,1,5,002015,协鑫能科,,1,score_liq_breakout_adj,80.45,80.45,80.45,91.21082037206466,99.23,29.24,97.91399817017383,98.92040256175663,98.13357731015554,30.83257090576395,63.56,,,,,TRADE,,22.24,17.76,-0.20143884892086317
liq_top_10_then_liq_breakout_adj,2026-03-13,2026-03-16,2026-03-27,10,1,5,002812,恩捷股份,,1,score_liq_breakout_adj,79.3,79.3,79.3,86.42943580359865,97.47,28.96,90.192131747484,79.10338517840805,96.87099725526075,33.81518755718207,60.32,,,,,TRADE,,72.97,72.17,-0.010963409620391884
liq_top_10_then_liq_breakout_adj,2026-03-13,2026-03-16,2026-03-27,10,1,5,301293,三博脑科,,0,score_liq_breakout_adj,79.18,79.18,79.18,84.6992131747484,98.61,27.51,95.48032936870997,92.93687099725526,85.26989935956084,21.921317474839892,70.06,,,,,,,86.98,67.42,-0.22487928259369971
liq_top_10_then_liq_breakout_adj,2026-03-13,2026-03-16,2026-03-27,10,1,5,600941,中国移动,,0,score_liq_breakout_adj,76.85,76.85,76.85,83.04392802683745,97.95,27.07,89.9725526075023,75.8828911253431,98.3348581884721,28.234217749313817,64.96,,,,,,,97.89,93.42,-0.045663499846766764
liq_top_10_then_liq_breakout_adj,2026-03-13,2026-03-16,2026-03-27,10,1,5,001309,德明利,,0,score_liq_breakout_adj,75.43,75.43,75.43,94.60414760597743,99.01,29.5,94.21774931381519,93.32113449222324,98.17017383348582,77.03568161024702,68.05,,,,,,,318.3352,382.2926,0.20091212030589145
liq_top_20_then_liq_breakout_adj,2026-03-13,2026-03-16,2026-03-27,10,1,5,002015,协鑫能科,,1,score_liq_breakout_adj,80.45,80.45,80.45,91.21082037206466,99.23,29.24,97.91399817017383,98.92040256175663,98.13357731015554,30.83257090576395,63.56,,,,,TRADE,,22.24,17.76,-0.20143884892086317
liq_top_20_then_liq_breakout_adj,2026-03-13,2026-03-16,2026-03-27,10,1,5,002812,恩捷股份,,1,score_liq_breakout_adj,79.3,79.3,79.3,86.42943580359865,97.47,28.96,90.192131747484,79.10338517840805,96.87099725526075,33.81518755718207,60.32,,,,,TRADE,,72.97,72.17,-0.010963409620391884
liq_top_20_then_liq_breakout_adj,2026-03-13,2026-03-16,2026-03-27,10,1,5,301293,三博脑科,,0,score_liq_breakout_adj,79.18,79.18,79.18,84.6992131747484,98.61,27.51,95.48032936870997,92.93687099725526,85.26989935956084,21.921317474839892,70.06,,,,,,,86.98,67.42,-0.22487928259369971
liq_top_20_then_liq_breakout_adj,2026-03-13,2026-03-16,2026-03-27,10,1,5,300129,泰胜风能,,0,score_liq_breakout_adj,78.88,78.88,78.88,88.38856968587986,98.85,26.21,98.02378774016468,91.47301006404392,89.31381518755718,67.19121683440073,71.03,,,,,,,15.56,12.48,-0.19794344473007708
liq_top_20_then_liq_breakout_adj,2026-03-13,2026-03-16,2026-03-27,10,1,5,300769,德方纳米,,1,score_liq_breakout_adj,78.16,78.16,78.16,82.98617871302227,98.59,24.94,97.69441903019214,92.75388838060384,88.87465690759377,29.4967978042086,70.41,,,,,TRADE,,46.25,47.54,0.027891891891891785
liq_top_30_then_liq_breakout_adj,2026-03-13,2026-03-16,2026-03-27,10,1,5,600726,华电能源,,0,score_liq_breakout_adj,80.84,80.84,80.84,77.89038121378468,99.75,21.23,99.54254345837145,99.70722781335773,77.43824336688014,31.03385178408051,63.78,,,,,,,4.3,6.68,0.5534883720930233
liq_top_30_then_liq_breakout_adj,2026-03-13,2026-03-16,2026-03-27,10,1,5,002015,协鑫能科,,1,score_liq_breakout_adj,80.45,80.45,80.45,91.21082037206466,99.23,29.24,97.91399817017383,98.92040256175663,98.13357731015554,30.83257090576395,63.56,,,,,TRADE,,22.24,17.76,-0.20143884892086317
liq_top_30_then_liq_breakout_adj,2026-03-13,2026-03-16,2026-03-27,10,1,5,002812,恩捷股份,,1,score_liq_breakout_adj,79.3,79.3,79.3,86.42943580359865,97.47,28.96,90.192131747484,79.10338517840805,96.87099725526075,33.81518755718207,60.32,,,,,TRADE,,72.97,72.17,-0.010963409620391884
liq_top_30_then_liq_breakout_adj,2026-03-13,2026-03-16,2026-03-27,10,1,5,301293,三博脑科,,0,score_liq_breakout_adj,79.18,79.18,79.18,84.6992131747484,98.61,27.51,95.48032936870997,92.93687099725526,85.26989935956084,21.921317474839892,70.06,,,,,,,86.98,67.42,-0.22487928259369971
liq_top_30_then_liq_breakout_adj,2026-03-13,2026-03-16,2026-03-27,10,1,5,300129,泰胜风能,,0,score_liq_breakout_adj,78.88,78.88,78.88,88.38856968587986,98.85,26.21,98.02378774016468,91.47301006404392,89.31381518755718,67.19121683440073,71.03,,,,,,,15.56,12.48,-0.19794344473007708
liq_top_10_then_liquidity_detail,2026-03-13,2026-03-16,2026-03-27,10,1,5,001309,德明利,,0,liquidity_detail_score,94.60414760597743,75.43,75.43,94.60414760597743,99.01,29.5,94.21774931381519,93.32113449222324,98.17017383348582,77.03568161024702,68.05,,,,,,,318.3352,382.2926,0.20091212030589145
liq_top_10_then_liquidity_detail,2026-03-13,2026-03-16,2026-03-27,10,1,5,601669,中国电建,,0,liquidity_detail_score,94.33867642573955,75.11,75.11,94.33867642573955,99.75,29.41,99.32296431838975,99.4327538883806,99.6523330283623,53.97987191216834,59.08,,,,,,,7.1,5.93,-0.1647887323943662
liq_top_10_then_liquidity_detail,2026-03-13,2026-03-16,2026-03-27,10,1,5,002384,东山精密,,0,liquidity_detail_score,92.69923757243062,62.01,62.01,92.69923757243062,48.68,29.9,90.00914913083257,85.5992680695334,99.4327538883806,70.7593778591034,61.39,,,,,,,112.71,102.65,-0.08925561174696117
liq_top_10_then_liquidity_detail,2026-03-13,2026-03-16,2026-03-27,10,1,5,601868,中国能建,,0,liquidity_detail_score,91.97379688929553,60.89,60.89,91.97379688929553,48.68,29.64,98.7740164684355,99.87191216834401,99.46935041171089,27.97804208600183,62.87,,,,,,,3.68,3.1,-0.15760869565217395
liq_top_10_then_liquidity_detail,2026-03-13,2026-03-16,2026-03-27,10,1,5,300827,上能电气,,0,liquidity_detail_score,91.94800853918878,57.0,57.0,91.94800853918878,48.68,27.16,94.87648673376029,97.63952424519671,92.22323879231473,82.7996340347667,57.22,,,,,,,40.74,43.08,0.057437407952871666
liq_top_20_then_liquidity_detail,2026-03-13,2026-03-16,2026-03-27,10,1,5,001309,德明利,,0,liquidity_detail_score,94.60414760597743,75.43,75.43,94.60414760597743,99.01,29.5,94.21774931381519,93.32113449222324,98.17017383348582,77.03568161024702,68.05,,,,,,,318.3352,382.2926,0.20091212030589145
liq_top_20_then_liquidity_detail,2026-03-13,2026-03-16,2026-03-27,10,1,5,601669,中国电建,,0,liquidity_detail_score,94.33867642573955,75.11,75.11,94.33867642573955,99.75,29.41,99.32296431838975,99.4327538883806,99.6523330283623,53.97987191216834,59.08,,,,,,,7.1,5.93,-0.1647887323943662
liq_top_20_then_liquidity_detail,2026-03-13,2026-03-16,2026-03-27,10,1,5,002384,东山精密,,0,liquidity_detail_score,92.69923757243062,62.01,62.01,92.69923757243062,48.68,29.9,90.00914913083257,85.5992680695334,99.4327538883806,70.7593778591034,61.39,,,,,,,112.71,102.65,-0.08925561174696117
liq_top_20_then_liquidity_detail,2026-03-13,2026-03-16,2026-03-27,10,1,5,601868,中国能建,,0,liquidity_detail_score,91.97379688929553,60.89,60.89,91.97379688929553,48.68,29.64,98.7740164684355,99.87191216834401,99.46935041171089,27.97804208600183,62.87,,,,,,,3.68,3.1,-0.15760869565217395
liq_top_20_then_liquidity_detail,2026-03-13,2026-03-16,2026-03-27,10,1,5,300827,上能电气,,0,liquidity_detail_score,91.94800853918878,57.0,57.0,91.94800853918878,48.68,27.16,94.87648673376029,97.63952424519671,92.22323879231473,82.7996340347667,57.22,,,,,,,40.74,43.08,0.057437407952871666
liq_top_30_then_liquidity_detail,2026-03-13,2026-03-16,2026-03-27,10,1,5,001309,德明利,,0,liquidity_detail_score,94.60414760597743,75.43,75.43,94.60414760597743,99.01,29.5,94.21774931381519,93.32113449222324,98.17017383348582,77.03568161024702,68.05,,,,,,,318.3352,382.2926,0.20091212030589145
liq_top_30_then_liquidity_detail,2026-03-13,2026-03-16,2026-03-27,10,1,5,601669,中国电建,,0,liquidity_detail_score,94.33867642573955,75.11,75.11,94.33867642573955,99.75,29.41,99.32296431838975,99.4327538883806,99.6523330283623,53.97987191216834,59.08,,,,,,,7.1,5.93,-0.1647887323943662
liq_top_30_then_liquidity_detail,2026-03-13,2026-03-16,2026-03-27,10,1,5,002384,东山精密,,0,liquidity_detail_score,92.69923757243062,62.01,62.01,92.69923757243062,48.68,29.9,90.00914913083257,85.5992680695334,99.4327538883806,70.7593778591034,61.39,,,,,,,112.71,102.65,-0.08925561174696117
liq_top_30_then_liquidity_detail,2026-03-13,2026-03-16,2026-03-27,10,1,5,601868,中国能建,,0,liquidity_detail_score,91.97379688929553,60.89,60.89,91.97379688929553,48.68,29.64,98.7740164684355,99.87191216834401,99.46935041171089,27.97804208600183,62.87,,,,,,,3.68,3.1,-0.15760869565217395
liq_top_30_then_liquidity_detail,2026-03-13,2026-03-16,2026-03-27,10,1,5,300827,上能电气,,0,liquidity_detail_score,91.94800853918878,57.0,57.0,91.94800853918878,48.68,27.16,94.87648673376029,97.63952424519671,92.22323879231473,82.7996340347667,57.22,,,,,,,40.74,43.08,0.057437407952871666
liq_top_20_then_bs_v2,2026-03-13,2026-03-16,2026-03-27,10,1,5,300129,泰胜风能,,0,bs_score_v2,71.03,78.88,78.88,88.38856968587986,98.85,26.21,98.02378774016468,91.47301006404392,89.31381518755718,67.19121683440073,71.03,,,,,,,15.56,12.48,-0.19794344473007708
liq_top_20_then_bs_v2,2026-03-13,2026-03-16,2026-03-27,10,1,5,300769,德方纳米,,1,bs_score_v2,70.41,78.16,78.16,82.98617871302227,98.59,24.94,97.69441903019214,92.75388838060384,88.87465690759377,29.4967978042086,70.41,,,,,TRADE,,46.25,47.54,0.027891891891891785
liq_top_20_then_bs_v2,2026-03-13,2026-03-16,2026-03-27,10,1,5,301293,三博脑科,,0,bs_score_v2,70.06,79.18,79.18,84.6992131747484,98.61,27.51,95.48032936870997,92.93687099725526,85.26989935956084,21.921317474839892,70.06,,,,,,,86.98,67.42,-0.22487928259369971
liq_top_20_then_bs_v2,2026-03-13,2026-03-16,2026-03-27,10,1,5,688519,南亚新材,,0,bs_score_v2,69.56,77.08,77.08,72.39775541323573,99.75,25.67,85.58096980786826,45.98353156450138,53.064958828911244,61.976212259835314,69.56,,,,,,,129.1,138.92,0.07606506584043382
liq_top_20_then_bs_v2,2026-03-13,2026-03-16,2026-03-27,10,1,5,300296,利亚德,,0,bs_score_v2,69.23,72.22,72.22,83.81501677340653,48.68,29.02,91.96706312900275,76.24885635864594,96.81610247026534,7.685269899359561,69.23,,,,,,,9.23,7.45,-0.1928494041170098
tiered_liquidity_then_score,2026-03-13,2026-03-16,2026-03-27,10,1,5,002015,协鑫能科,,1,score,80.45,80.45,80.45,91.21082037206466,99.23,29.24,97.91399817017383,98.92040256175663,98.13357731015554,30.83257090576395,63.56,,,,,TRADE,,22.24,17.76,-0.20143884892086317
tiered_liquidity_then_score,2026-03-13,2026-03-16,2026-03-27,10,1,5,002812,恩捷股份,,1,score,79.3,79.3,79.3,86.42943580359865,97.47,28.96,90.192131747484,79.10338517840805,96.87099725526075,33.81518755718207,60.32,,,,,TRADE,,72.97,72.17,-0.010963409620391884
tiered_liquidity_then_score,2026-03-13,2026-03-16,2026-03-27,10,1,5,301293,三博脑科,,0,score,79.18,79.18,79.18,84.6992131747484,98.61,27.51,95.48032936870997,92.93687099725526,85.26989935956084,21.921317474839892,70.06,,,,,,,86.98,67.42,-0.22487928259369971
tiered_liquidity_then_score,2026-03-13,2026-03-16,2026-03-27,10,1,5,300769,德方纳米,,1,score,78.16,78.16,78.16,82.98617871302227,98.59,24.94,97.69441903019214,92.75388838060384,88.87465690759377,29.4967978042086,70.41,,,,,TRADE,,46.25,47.54,0.027891891891891785
tiered_liquidity_then_score,2026-03-13,2026-03-16,2026-03-27,10,1,5,600941,中国移动,,0,score,76.85,76.85,76.85,83.04392802683745,97.95,27.07,89.9725526075023,75.8828911253431,98.3348581884721,28.234217749313817,64.96,,,,,,,97.89,93.42,-0.045663499846766764
tiered_liquidity_then_liq_breakout_adj,2026-03-13,2026-03-16,2026-03-27,10,1,5,002015,协鑫能科,,1,score_liq_breakout_adj,80.45,80.45,80.45,91.21082037206466,99.23,29.24,97.91399817017383,98.92040256175663,98.13357731015554,30.83257090576395,63.56,,,,,TRADE,,22.24,17.76,-0.20143884892086317
tiered_liquidity_then_liq_breakout_adj,2026-03-13,2026-03-16,2026-03-27,10,1,5,002812,恩捷股份,,1,score_liq_breakout_adj,79.3,79.3,79.3,86.42943580359865,97.47,28.96,90.192131747484,79.10338517840805,96.87099725526075,33.81518755718207,60.32,,,,,TRADE,,72.97,72.17,-0.010963409620391884
tiered_liquidity_then_liq_breakout_adj,2026-03-13,2026-03-16,2026-03-27,10,1,5,301293,三博脑科,,0,score_liq_breakout_adj,79.18,79.18,79.18,84.6992131747484,98.61,27.51,95.48032936870997,92.93687099725526,85.26989935956084,21.921317474839892,70.06,,,,,,,86.98,67.42,-0.22487928259369971
tiered_liquidity_then_liq_breakout_adj,2026-03-13,2026-03-16,2026-03-27,10,1,5,300769,德方纳米,,1,score_liq_breakout_adj,78.16,78.16,78.16,82.98617871302227,98.59,24.94,97.69441903019214,92.75388838060384,88.87465690759377,29.4967978042086,70.41,,,,,TRADE,,46.25,47.54,0.027891891891891785
tiered_liquidity_then_liq_breakout_adj,2026-03-13,2026-03-16,2026-03-27,10,1,5,600941,中国移动,,0,score_liq_breakout_adj,76.85,76.85,76.85,83.04392802683745,97.95,27.07,89.9725526075023,75.8828911253431,98.3348581884721,28.234217749313817,64.96,,,,,,,97.89,93.42,-0.045663499846766764
tiered_liquidity_then_liquidity_detail,2026-03-13,2026-03-16,2026-03-27,10,1,5,001309,德明利,,0,liquidity_detail_score,94.60414760597743,75.43,75.43,94.60414760597743,99.01,29.5,94.21774931381519,93.32113449222324,98.17017383348582,77.03568161024702,68.05,,,,,,,318.3352,382.2926,0.20091212030589145
tiered_liquidity_then_liquidity_detail,2026-03-13,2026-03-16,2026-03-27,10,1,5,601669,中国电建,,0,liquidity_detail_score,94.33867642573955,75.11,75.11,94.33867642573955,99.75,29.41,99.32296431838975,99.4327538883806,99.6523330283623,53.97987191216834,59.08,,,,,,,7.1,5.93,-0.1647887323943662
tiered_liquidity_then_liquidity_detail,2026-03-13,2026-03-16,2026-03-27,10,1,5,002384,东山精密,,0,liquidity_detail_score,92.69923757243062,62.01,62.01,92.69923757243062,48.68,29.9,90.00914913083257,85.5992680695334,99.4327538883806,70.7593778591034,61.39,,,,,,,112.71,102.65,-0.08925561174696117
tiered_liquidity_then_liquidity_detail,2026-03-13,2026-03-16,2026-03-27,10,1,5,601868,中国能建,,0,liquidity_detail_score,91.97379688929553,60.89,60.89,91.97379688929553,48.68,29.64,98.7740164684355,99.87191216834401,99.46935041171089,27.97804208600183,62.87,,,,,,,3.68,3.1,-0.15760869565217395
tiered_liquidity_then_liquidity_detail,2026-03-13,2026-03-16,2026-03-27,10,1,5,300827,上能电气,,0,liquidity_detail_score,91.94800853918878,57.0,57.0,91.94800853918878,48.68,27.16,94.87648673376029,97.63952424519671,92.22323879231473,82.7996340347667,57.22,,,,,,,40.74,43.08,0.057437407952871666
tiered_liquidity_then_bs_v2,2026-03-13,2026-03-16,2026-03-27,10,1,5,300769,德方纳米,,1,bs_score_v2,70.41,78.16,78.16,82.98617871302227,98.59,24.94,97.69441903019214,92.75388838060384,88.87465690759377,29.4967978042086,70.41,,,,,TRADE,,46.25,47.54,0.027891891891891785
tiered_liquidity_then_bs_v2,2026-03-13,2026-03-16,2026-03-27,10,1,5,301293,三博脑科,,0,bs_score_v2,70.06,79.18,79.18,84.6992131747484,98.61,27.51,95.48032936870997,92.93687099725526,85.26989935956084,21.921317474839892,70.06,,,,,,,86.98,67.42,-0.22487928259369971
tiered_liquidity_then_bs_v2,2026-03-13,2026-03-16,2026-03-27,10,1,5,300296,利亚德,,0,bs_score_v2,69.23,72.22,72.22,83.81501677340653,48.68,29.02,91.96706312900275,76.24885635864594,96.81610247026534,7.685269899359561,69.23,,,,,,,9.23,7.45,-0.1928494041170098
tiered_liquidity_then_bs_v2,2026-03-13,2026-03-16,2026-03-27,10,1,5,301358,湖南裕能,,0,bs_score_v2,68.23,74.81,74.81,87.4522110399512,98.88,28.4,92.516010978957,90.43000914913083,94.54711802378773,33.35773101555352,68.23,,,,,,,80.43,79.8,-0.00783289817232391
tiered_liquidity_then_bs_v2,2026-03-13,2026-03-16,2026-03-27,10,1,5,300443,金雷股份,,1,bs_score_v2,68.08,72.0,72.0,77.7166087221714,98.26,20.08,99.52424519670632,98.1152790484904,86.89844464775847,32.86367795059469,68.08,,,,,WATCH,,32.55,29.36,-0.09800307219662052
liq20_score_b_bonus_0pct,2026-03-13,2026-03-16,2026-03-27,10,1,5,002015,协鑫能科,,1,score,80.45,80.45,80.45,91.21082037206466,99.23,29.24,97.91399817017383,98.92040256175663,98.13357731015554,30.83257090576395,63.56,,,,,TRADE,,22.24,17.76,-0.20143884892086317
liq20_score_b_bonus_0pct,2026-03-13,2026-03-16,2026-03-27,10,1,5,002812,恩捷股份,,1,score,79.3,79.3,79.3,86.42943580359865,97.47,28.96,90.192131747484,79.10338517840805,96.87099725526075,33.81518755718207,60.32,,,,,TRADE,,72.97,72.17,-0.010963409620391884
liq20_score_b_bonus_0pct,2026-03-13,2026-03-16,2026-03-27,10,1,5,301293,三博脑科,,0,score,79.18,79.18,79.18,84.6992131747484,98.61,27.51,95.48032936870997,92.93687099725526,85.26989935956084,21.921317474839892,70.06,,,,,,,86.98,67.42,-0.22487928259369971
liq20_score_b_bonus_0pct,2026-03-13,2026-03-16,2026-03-27,10,1,5,300129,泰胜风能,,0,score,78.88,78.88,78.88,88.38856968587986,98.85,26.21,98.02378774016468,91.47301006404392,89.31381518755718,67.19121683440073,71.03,,,,,,,15.56,12.48,-0.19794344473007708
liq20_score_b_bonus_0pct,2026-03-13,2026-03-16,2026-03-27,10,1,5,300769,德方纳米,,1,score,78.16,78.16,78.16,82.98617871302227,98.59,24.94,97.69441903019214,92.75388838060384,88.87465690759377,29.4967978042086,70.41,,,,,TRADE,,46.25,47.54,0.027891891891891785
