trade_date,production_strategy,shadow_strategy,production_target_position,shadow_target_position,position_diff,production_risk_decision,shadow_risk_decision,shadow_recovery_status,top5_overlap,buy_list_added_by_shadow,buy_list_removed_by_shadow,sell_list_added_by_shadow,sell_list_removed_by_shadow,theory_gap,execution_feasibility,large_slippage_proxy,limit_up_buy_ratio,unfilled_ratio_proxy,limit_down_sell_ratio,open_gap_proxy,estimated_turnover_impact,fp_explanation_label,event_source_window,event_source_backtest_dir,event_source_generated_at,source_report_path,appended_at
2025-04-11,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.45,0.0,reduce_position,hard_reduce,blocked_kill_switch,1.0,,,,,0.003474499916254703,pass,0.010692921021537679,0.0,0.0,0.0,-0.010692921021537679,0.0,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-04-14,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.45,0.0,reduce_position,hard_reduce,blocked_kill_switch,1.0,,,,,0.005769605639020403,pass,0.022940986948390384,0.0,0.0,0.0,0.022940986948390384,0.0,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-04-15,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.45,0.0,reduce_position,hard_reduce,blocked_kill_switch,1.0,,,,,0.004670431043141021,pass,0.00412846682017728,0.0,0.0,0.0,-0.0023706319310755593,0.0,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-04-16,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.45,0.0,reduce_position,hard_reduce,blocked_kill_switch,1.0,,,,,0.004570064112453087,pass,0.022597591031787018,0.0,0.0,0.0,-0.0010177516329452601,0.0,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-04-17,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.45,0.0,reduce_position,hard_reduce,blocked_kill_switch,1.0,,600547,,,-0.009137503938177804,pass,0.021121962712211,0.0,0.0,0.0,0.007934175082577521,2.712164679489475e-06,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-04-22,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.45,0.0,reduce_position,hard_reduce,blocked_kill_switch,1.0,,,,,-0.0026240954262997107,pass,0.012856267410421817,0.0,0.0,0.0,0.0006536304734563001,0.0,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-04-24,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.10000000000000003,reduce_position,recovery_reduce,recovered,1.0,,,,,0.0025857797078518985,pass,0.013796167203593779,0.0,0.0,0.0,0.009603390466466981,0.0,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-04-25,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.10000000000000003,reduce_position,recovery_reduce,recovered,1.0,,,,,-0.011054035576905985,pass,0.01673694112481244,0.0,0.0,0.0,0.016636799173596638,0.0,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-04-28,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.10000000000000003,reduce_position,recovery_reduce,recovered,1.0,,,,,-0.008112259075282013,pass,0.017719902436421277,0.0,0.0,0.0,0.017719902436421277,0.0,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-04-29,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.10000000000000003,reduce_position,recovery_reduce,recovered,1.0,,,,,-0.006346384145507478,pass,0.02200341682917324,0.0,0.0,0.0,-0.01667008349583988,0.0,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-04-30,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.10000000000000003,reduce_position,recovery_reduce,recovered,1.0,,,,,-0.009176293633596844,pass,0.0059636893462167604,0.0,0.0,0.0,-0.00223718578498852,0.0,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-05-06,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.45,0.0,reduce_position,reduce_position,blocked_recovery_streak_exceeded,1.0,,,,600547,0.003997534453312079,pass,0.01852031312995338,0.0,0.0,0.0,0.009234242236293901,2.6103024168507054e-06,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-05-07,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.10000000000000003,reduce_position,recovery_reduce,recovered,1.0,,000034,,,0.0019234475127378747,pass,0.01540585737842574,0.0,0.0,0.0,0.01540585737842574,0.0,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-05-08,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.10000000000000003,reduce_position,recovery_reduce,recovered,1.0,000034,,300476,,0.010016949007843112,pass,0.00858326047509812,0.0,0.0,0.0,-0.00654590903197424,1.4866498931887661e-05,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-05-09,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.10000000000000003,reduce_position,recovery_reduce,recovered,1.0,,,,,-0.010690114892447089,pass,0.008755362730585501,0.0,0.0,0.0,-0.0041666765175870195,0.0,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-05-12,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.10000000000000003,reduce_position,recovery_reduce,recovered,1.0,,,,,-0.0070822521756266354,pass,0.008420904363429921,0.0,0.0,0.0,0.004666717521827001,0.0,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-05-13,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.10000000000000003,reduce_position,recovery_reduce,recovered,1.0,,,,,0.0005997342615587931,pass,0.007568064490110139,0.0,0.0,0.0,0.007568064490110139,0.0,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-05-14,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.45,0.0,reduce_position,reduce_position,blocked_recovery_streak_exceeded,1.0,,,,,-0.0038556150240822706,pass,0.0072352627007678805,0.0,0.0,0.0,0.0020559313403263604,0.0,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-05-15,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.10000000000000003,reduce_position,recovery_reduce,recovered,1.0,,,,,0.0005995217236014483,pass,0.00657442436817878,0.0,0.0,0.0,9.456225315194e-05,0.0,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-05-16,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.10000000000000003,reduce_position,recovery_reduce,recovered,1.0,,,,,0.0014026485659426324,pass,0.0168169734653646,0.0,0.0,0.0,-0.0168169734653646,0.0,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-07-28,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.10000000000000003,reduce_position,recovery_reduce,recovered,1.0,,,,,-0.0010586012553257529,pass,0.010862094369420362,0.0,0.0,0.0,-0.0059733603849023206,0.0,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-07-29,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.10000000000000003,reduce_position,recovery_reduce,recovered,1.0,,,,,-0.003754106321602224,pass,0.0037651589564785606,0.0,0.0,0.0,0.0035723878721412,0.0,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-07-30,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.10000000000000003,reduce_position,recovery_reduce,recovered,1.0,,,,,0.002169594799544261,pass,0.00884542819715208,0.0,0.0,0.0,-0.00203694092143536,0.0,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-07-31,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.10000000000000003,reduce_position,recovery_reduce,recovered,1.0,,,,,-0.004153298445908282,pass,0.00880244222518702,0.0,0.0,0.0,-0.00880244222518702,7.399539523072918e-06,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-08-01,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.10000000000000003,reduce_position,recovery_reduce,recovered,1.0,,,,,0.0009597832631500491,pass,0.00651544057912376,0.0,0.0,0.0,-0.00645880806186504,8.184961714788059e-06,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-08-04,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.45,0.0,reduce_position,reduce_position,blocked_recovery_streak_exceeded,1.0,,,,,0.0012735068363806112,pass,0.0057592002932113796,0.0,0.0,0.0,-0.0057592002932113796,5.017064894704375e-06,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-08-12,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.10000000000000003,reduce_position,recovery_reduce,recovered,1.0,,,,,-0.0013509105343578742,pass,0.00937366742819318,0.0,0.0,0.0,-0.00330238890983494,0.0,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-08-13,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.10000000000000003,reduce_position,recovery_reduce,recovered,1.0,,,,,0.001064587062774791,pass,0.01643905780716095,0.0,0.2,0.0,0.01091314317301465,0.0,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-08-14,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.10000000000000003,reduce_position,recovery_reduce,recovered,1.0,,,,,0.028518903733700807,pass,0.014725439601987361,0.0,0.0,0.0,0.007831081428576959,3.622518653035954e-06,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-08-15,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.10000000000000003,reduce_position,recovery_reduce,recovered,1.0,,,,,0.006930513794434212,pass,0.01933126311240882,0.0,0.0,0.0,0.014652320240534861,1.4270450301033187e-06,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
