trade_date,nav,position_ratio,equity,cash
2025-04-09,0.703381,0.6,351690.57,175026.57
2025-04-10,0.711053,0.6,355526.43,150108.43
2025-04-11,0.714379,0.6,357189.43,150108.43
2025-04-14,0.718821,0.6,359410.43,150108.43
2025-04-15,0.720635,0.6,360317.71,147047.71
2025-04-16,0.721545,0.6,360772.71,147047.71
2025-04-17,0.701031,0.6,350515.74,147422.74
2025-04-18,0.692469,0.6,346234.57,145905.57
2025-04-21,0.716194,0.6,358096.85,145270.85
2025-04-22,0.711812,0.6,355905.85,145270.85
2025-04-23,0.696496,0.6,348247.85,145270.85
2025-04-24,0.681643,0.6,340821.74,145109.74
2025-04-25,0.684417,0.6,342208.74,145109.74
2025-04-28,0.680407,0.6,340203.74,145109.74
2025-04-29,0.680892,0.6,340445.94,143785.94
2025-04-30,0.68725,0.6,343624.94,143785.94
2025-05-06,0.726518,0.6,363258.83,143625.83
2025-05-07,0.719245,0.6,359622.43,147798.43
2025-05-08,0.714682,0.6,357340.93,144317.93
2025-05-09,0.709882,0.6,354940.93,144317.93
2025-05-12,0.717876,0.6,358937.93,144317.93
2025-05-13,0.709777,0.6,354888.27,146712.27
2025-05-14,0.722149,0.6,361074.27,146712.27
2025-05-15,0.709783,0.6,354891.27,146712.27
2025-05-16,0.693247,0.6,346623.38,140465.38
2025-05-19,0.691183,0.6,345591.38,140465.38
2025-05-20,0.688485,0.6,344242.35,182601.35
2025-05-21,0.684996,0.6,342497.98,157527.98
2025-05-22,0.681702,0.6,340850.89,202050.89
2025-05-23,0.68323,0.6,341614.89,142005.89
2025-05-26,0.679666,0.6,339832.89,142005.89
2025-05-27,0.674995,0.6,337497.47,157915.47
2025-05-28,0.669627,0.6,334813.47,157915.47
2025-05-29,0.67008,0.6,335039.91,138601.91
2025-05-30,0.688135,0.6,344067.74,139270.74
2025-06-03,0.679983,0.6,339991.74,139270.74
2025-06-04,0.685879,0.6,342939.74,139270.74
2025-06-05,0.704581,0.6,352290.28,138800.28
2025-06-06,0.700645,0.6,350322.28,138800.28
2025-06-09,0.721857,0.6,360928.32,143532.32
2025-06-10,0.709707,0.6,354853.32,143532.32
2025-06-11,0.701145,0.6,350572.32,143532.32
2025-06-12,0.710623,0.6,355311.32,143532.32
2025-06-13,0.710957,0.6,355478.51,144259.51
2025-06-16,0.721875,0.6,360937.35,213759.35
2025-06-17,0.715641,0.6,357820.71,147533.71
2025-06-18,0.724995,0.6,362497.71,147533.71
2025-06-19,0.689658,0.6,344829.02,152048.02
2025-06-20,0.69085,0.6,345425.02,152048.02
2025-06-23,0.696376,0.6,348187.88,139204.88
2025-06-24,0.709922,0.6,354960.88,139204.88
2025-06-25,0.734412,0.6,367205.88,139204.88
2025-06-26,0.72614,0.6,363069.88,139204.88
2025-06-27,0.715618,0.6,357808.83,150699.83
2025-06-30,0.71588,0.6,357939.83,150699.83
2025-07-01,0.710391,0.6,355195.34,146575.34
2025-07-02,0.694299,0.6,347149.34,146575.34
2025-07-03,0.694273,0.6,347136.29,143026.29
2025-07-04,0.692731,0.6,346365.29,143026.29
2025-07-07,0.703959,0.6,351979.48,144185.48
2025-07-08,0.713793,0.6,356896.48,144185.48
2025-07-09,0.713541,0.6,356770.48,144185.48
2025-07-10,0.712727,0.6,356363.48,144185.48
2025-07-11,0.714396,0.6,357197.83,147174.83
2025-07-14,0.714154,0.6,357076.98,143457.98
2025-07-15,0.714292,0.6,357145.82,143857.82
2025-07-16,0.709952,0.6,354975.82,143857.82
2025-07-17,0.712323,0.6,356161.43,156744.43
2025-07-18,0.711039,0.6,355519.43,156744.43
2025-07-21,0.70724,0.6,353619.76,147663.76
2025-07-22,0.704076,0.6,352037.76,147663.76
2025-07-23,0.710946,0.6,355472.76,147663.76
2025-07-24,0.711062,0.6,355530.76,147663.76
2025-07-25,0.70809,0.6,354044.76,147663.76
2025-07-28,0.707165,0.6,353582.6,144577.6
2025-07-29,0.717932,0.6,358965.94,145244.94
2025-07-30,0.707604,0.6,353801.94,145244.94
2025-07-31,0.72248,0.6,361240.08,149243.08
2025-08-01,0.718884,0.6,359442.08,149243.08
2025-08-04,0.722058,0.6,361028.85,143602.85
2025-08-05,0.721294,0.6,360646.85,143602.85
2025-08-06,0.72556,0.6,362779.85,143602.85
2025-08-07,0.72325,0.6,361624.85,143602.85
2025-08-08,0.714434,0.6,357216.85,143602.85
2025-08-11,0.719055,0.6,359527.51,150122.51
2025-08-12,0.721955,0.6,360977.73,153215.73
2025-08-13,0.721885,0.6,360942.73,153215.73
2025-08-14,0.726395,0.6,363197.53,146766.53
2025-08-15,0.741633,0.6,370816.53,146766.53
2025-08-18,0.756971,0.6,378485.7,151636.7
2025-08-19,0.745895,0.6,372947.7,151636.7
2025-08-20,0.741145,0.6,370572.7,151636.7
2025-08-21,0.732443,0.6,366221.7,151636.7
2025-08-22,0.738405,0.6,369202.7,151636.7
2025-08-25,0.758749,0.6,379374.7,151636.7
2025-08-26,0.767257,0.6,383628.29,176158.29
2025-08-27,0.743437,0.6,371718.27,153441.27
2025-08-28,0.725079,0.6,362539.28,164235.28
2025-08-29,0.723173,0.6,361586.28,164235.28
2025-09-01,0.702911,0.6,351455.61,198347.61
2025-09-02,0.692913,0.6,346456.61,198347.61
2025-09-03,0.694201,0.6,347100.61,198347.61
2025-09-04,0.677895,0.6,338947.61,198347.61
2025-09-05,0.688707,0.6,344353.61,198347.61
2025-09-08,0.694255,0.6,347127.61,198347.61
2025-09-09,0.689605,0.6,344802.61,160362.61
2025-09-10,0.690454,0.6,345226.81,149686.81
2025-09-11,0.73645,0.6,368225.22,181258.22
2025-09-12,0.73227,0.6,366135.22,181258.22
2025-09-15,0.760322,0.6,380161.12,159083.12
2025-09-16,0.763792,0.6,381896.12,159083.12
2025-09-17,0.770062,0.6,385031.12,159083.12
2025-09-18,0.774584,0.6,387292.12,159083.12
2025-09-19,0.781792,0.6,390896.12,159083.12
2025-09-22,0.79945,0.6,399725.12,159083.12
2025-09-23,0.806729,0.6,403364.59,173126.59
2025-09-24,0.797185,0.6,398592.59,160029.59
2025-09-25,0.796292,0.6,398146.07,161213.07
2025-09-26,0.771048,0.6,385524.07,161213.07
2025-09-29,0.785508,0.6,392753.99,165468.99
2025-09-30,0.789768,0.6,394883.99,165468.99
2025-10-09,0.790246,0.6,395122.99,165468.99
2025-10-10,0.764326,0.6,382162.99,165468.99
2025-10-13,0.75421,0.6,377104.99,165468.99
2025-10-14,0.736778,0.6,368388.99,165468.99
2025-10-15,0.743345,0.6,371672.64,157229.64
2025-10-16,0.735884,0.6,367942.15,148667.15
2025-10-17,0.720122,0.6,360061.01,150075.01
2025-10-20,0.719196,0.6,359598.01,150075.01
2025-10-21,0.720449,0.6,360224.42,145276.42
2025-10-22,0.717255,0.6,358627.42,145276.42
2025-10-23,0.712475,0.6,356237.42,145276.42
2025-10-24,0.725991,0.6,362995.42,145276.42
2025-10-27,0.734351,0.6,367175.42,145276.42
2025-10-28,0.732913,0.6,366456.42,145276.42
2025-10-29,0.730452,0.6,365226.13,163527.13
2025-10-30,0.723141,0.6,361570.56,149442.56
2025-10-31,0.673688,0.6,336843.85,152260.85
2025-11-03,0.681822,0.6,340910.85,152260.85
2025-11-04,0.685464,0.6,342731.96,147271.96
2025-11-05,0.685826,0.6,342912.96,147271.96
2025-11-06,0.686736,0.6,343367.96,147271.96
2025-11-07,0.696664,0.6,348331.96,147271.96
2025-11-10,0.698952,0.6,349475.96,147271.96
2025-11-11,0.70894,0.6,354469.96,147271.96
2025-11-12,0.715641,0.6,357820.55,146859.55
2025-11-13,0.730778,0.6,365388.93,157997.93
2025-11-14,0.747565,0.6,373782.26,167153.26
2025-11-17,0.742789,0.6,371394.26,167153.26
2025-11-18,0.725031,0.6,362515.72,154416.72
2025-11-19,0.726653,0.6,363326.27,148478.27
2025-11-20,0.711051,0.6,355525.27,148478.27
2025-11-21,0.677826,0.6,338912.88,139040.88
2025-11-24,0.66362,0.6,331809.88,139040.88
2025-11-25,0.673182,0.6,336590.88,139040.88
2025-11-26,0.676954,0.6,338476.88,141043.88
2025-11-27,0.677957,0.6,338978.47,184231.47
2025-11-28,0.68554,0.6,342769.97,174349.97
2025-12-01,0.678884,0.6,339442.17,138589.17
2025-12-02,0.673308,0.6,336654.01,137770.01
2025-12-03,0.66133,0.6,330665.01,137770.01
2025-12-04,0.654184,0.6,327092.01,137770.01
2025-12-05,0.661875,0.6,330937.32,130905.32
2025-12-08,0.673237,0.6,336618.32,130905.32
2025-12-09,0.674079,0.6,337039.32,130905.32
2025-12-10,0.672734,0.6,336367.01,164330.01
2025-12-11,0.659812,0.6,329906.01,164330.01
2025-12-12,0.663923,0.6,331961.29,201103.29
2025-12-15,0.657189,0.6,328594.51,195277.51
2025-12-16,0.648856,0.6,324428.21,141060.21
2025-12-17,0.662594,0.6,331297.21,141060.21
2025-12-18,0.66049,0.6,330245.21,141060.21
2025-12-19,0.659797,0.6,329898.39,133392.39
2025-12-22,0.685743,0.6,342871.39,133392.39
2025-12-23,0.693675,0.6,346837.39,133392.39
2025-12-24,0.697467,0.6,348733.39,133392.39
2025-12-25,0.699135,0.6,349567.39,133392.39
2025-12-26,0.709957,0.6,354978.39,133392.39
2025-12-29,0.721631,0.6,360815.71,143041.71
2025-12-30,0.726668,0.6,363334.21,150375.21
2025-12-31,0.745952,0.6,372975.89,146291.89
2026-01-05,0.761516,0.6,380757.89,146291.89
2026-01-06,0.783188,0.6,391593.81,155954.81
2026-01-07,0.782438,0.6,391218.81,155954.81
2026-01-08,0.794032,0.6,397015.81,155954.81
2026-01-09,0.81821,0.6,409104.81,155954.81
2026-01-12,0.86055,0.6,430274.81,155954.81
2026-01-13,0.868244,0.6,434121.81,155954.81
2026-01-14,0.894139,0.6,447069.51,182382.51
2026-01-15,0.857241,0.6,428620.63,180921.63
2026-01-16,0.821019,0.6,410509.52,171562.52
2026-01-19,0.825791,0.6,412895.52,171562.52
2026-01-20,0.836964,0.6,418481.82,178048.82
2026-01-21,0.832762,0.6,416380.82,178048.82
2026-01-22,0.83231,0.6,416154.82,178048.82
2026-01-23,0.832398,0.6,416198.82,178048.82
2026-01-26,0.835444,0.6,417721.82,178048.82
2026-01-27,0.840228,0.6,420113.82,178048.82
2026-01-28,0.842545,0.6,421272.46,168849.46
2026-01-29,0.84054,0.6,420270.2,175969.2
2026-01-30,0.817113,0.6,408556.6,169194.6
2026-02-02,0.771005,0.6,385502.6,169194.6
2026-02-03,0.75356,0.6,376780.19,168251.19
2026-02-04,0.753686,0.6,376843.19,168251.19
2026-02-05,0.731468,0.6,365734.19,168251.19
2026-02-06,0.729008,0.6,364504.19,168251.19
2026-02-09,0.75414,0.6,377070.19,168251.19
2026-02-10,0.750754,0.6,375377.19,168251.19
2026-02-11,0.758146,0.6,379072.88,165522.88
2026-02-12,0.769496,0.6,384747.88,165839.88
2026-02-13,0.772647,0.6,386323.29,179743.29
2026-02-24,0.772019,0.6,386009.29,179743.29
2026-02-25,0.843354,0.6,421676.97,165551.97
2026-02-26,0.87425,0.6,437124.97,165551.97
2026-02-27,0.90044,0.6,450219.97,165551.97
2026-03-02,0.899116,0.6,449557.97,165551.97
2026-03-03,0.849394,0.6,424696.97,165551.97
2026-03-04,0.855672,0.6,427835.97,165551.97
2026-03-05,0.856503,0.6,428251.45,175136.45
2026-03-06,0.869741,0.6,434870.61,185121.61
2026-03-09,0.878284,0.6,439142.11,169909.11
2026-03-10,0.890888,0.6,445444.11,169909.11
2026-03-11,0.874898,0.6,437448.82,187934.82
2026-03-12,0.862136,0.6,431067.82,187934.82
2026-03-13,0.855528,0.6,427763.82,187934.82
2026-03-16,0.872436,0.6,436217.82,187934.82
2026-03-17,0.861194,0.6,430596.82,187934.82
2026-03-18,0.898002,0.6,449000.82,187934.82
2026-03-19,0.874524,0.6,437261.97,182922.97
2026-03-20,0.859737,0.6,429868.4,213897.4
2026-03-23,0.831115,0.6,415557.47,206448.47
2026-03-24,0.834477,0.6,417238.47,206448.47
2026-03-25,0.839846,0.6,419923.01,180567.01
2026-03-26,0.836418,0.6,418209.01,180567.01
2026-03-27,0.839426,0.6,419713.01,180567.01
2026-03-30,0.840066,0.6,420033.01,180567.01
2026-03-31,0.833098,0.6,416549.01,180567.01
2026-04-01,0.85366,0.6,426830.01,180567.01
2026-04-02,0.843348,0.6,421674.23,173858.23
2026-04-03,0.843405,0.6,421702.52,169920.52
2026-04-07,0.859419,0.6,429709.66,174425.66
2026-04-08,0.866749,0.6,433374.66,174425.66
2026-04-09,0.868407,0.6,434203.29,193306.29
2026-04-10,0.869409,0.6,434704.29,193306.29
2026-04-13,0.856867,0.6,428433.29,193306.29
2026-04-14,0.858091,0.6,429045.29,193306.29
2026-04-15,0.854735,0.6,427367.29,193306.29
2026-04-16,0.833891,0.6,416945.29,193306.29
2026-04-17,0.84258,0.6,421290.13,167850.13
2026-04-20,0.865522,0.6,432761.11,174122.11
2026-04-21,0.836469,0.6,418234.61,180833.61
2026-04-22,0.843081,0.6,421540.61,180833.61
2026-04-23,0.834014,0.6,417007.12,176791.12
2026-04-24,0.827122,0.6,413561.12,176791.12
2026-04-27,0.828832,0.6,414416.12,176791.12
2026-04-28,0.82515,0.6,412575.12,176791.12
2026-04-29,0.833582,0.6,416791.12,176791.12
2026-04-30,0.828596,0.6,414298.12,176791.12
2026-05-06,0.842854,0.6,421426.93,174227.93
2026-05-07,0.849648,0.6,424824.07,199361.07
2026-05-08,0.86459,0.6,432295.1,206806.1
2026-05-11,0.853914,0.6,426956.98,176765.98
2026-05-12,0.852292,0.6,426145.94,181343.94
2026-05-13,0.866128,0.6,433063.94,181343.94
2026-05-14,0.85225,0.6,426124.94,181343.94
2026-05-15,0.865464,0.6,432731.94,181343.94
2026-05-18,0.865854,0.6,432926.94,181343.94
2026-05-19,0.872918,0.6,436458.94,181343.94
2026-05-20,0.87598,0.6,437989.95,173095.95
2026-05-21,0.884296,0.6,442147.95,173095.95
2026-05-22,0.911737,0.6,455868.64,220092.64
2026-05-25,0.93926,0.6,469629.76,214160.76
2026-05-26,0.971643,0.6,485821.67,208487.67
2026-05-27,0.977678,0.6,488839.18,199831.18
2026-05-28,0.97705,0.6,488525.18,199831.18
2026-05-29,0.97441,0.6,487205.18,199831.18
2026-06-01,0.959564,0.6,479782.18,199831.18
2026-06-02,0.968429,0.6,484214.42,192139.42
2026-06-03,0.974852,0.6,487426.14,259159.14
2026-06-04,0.981881,0.6,490940.74,195911.74
2026-06-05,0.957347,0.6,478673.74,195911.74
2026-06-08,0.932118,0.6,466059.12,222048.12
2026-06-09,0.957491,0.6,478745.41,247047.41
2026-06-10,0.942335,0.6,471167.41,247047.41
2026-06-11,0.947841,0.6,473920.41,192347.41
2026-06-12,0.926879,0.6,463439.41,192347.41
2026-06-15,0.977969,0.6,488984.41,192347.41
2026-06-16,1.017277,0.6,508638.41,192347.41
2026-06-17,1.033659,0.6,516829.45,214613.45
2026-06-18,1.067926,0.6,533962.83,206040.83
2026-06-22,1.091498,0.6,545748.83,206040.83
2026-06-23,0.980578,0.6,490288.83,206040.83
2026-06-24,1.002295,0.6,501147.53,207742.53
2026-06-25,1.027787,0.6,513893.53,207742.53
2026-06-26,1.099073,0.6,549536.32,225062.32
2026-06-29,1.107525,0.6,553762.32,225062.32
2026-06-30,1.133731,0.6,566865.32,225062.32
