trade_date,nav,position_ratio,equity,cash
2025-04-08,0.802638,0.4,401319.06,253603.06
2025-04-09,0.806528,0.4,403264.06,253603.06
2025-04-10,0.812556,0.4,406278.06,253603.06
2025-04-11,0.828439,0.4,414219.26,251089.26
2025-04-14,0.836491,0.4,418245.26,251089.26
2025-04-15,0.833699,0.4,416849.26,251089.26
2025-04-16,0.821826,0.4,410913.09,254324.09
2025-04-17,0.82342,0.4,411710.09,254324.09
2025-04-18,0.819507,0.4,409753.5,253565.5
2025-04-21,0.837631,0.4,418815.68,251445.68
2025-04-22,0.834911,0.4,417455.68,251445.68
2025-04-23,0.824213,0.4,412106.68,251445.68
2025-04-24,0.815203,0.4,407601.68,251445.68
2025-04-25,0.813788,0.4,406894.0,248414.0
2025-04-28,0.815132,0.4,407566.0,248414.0
2025-04-29,0.812334,0.4,406167.0,248414.0
2025-04-30,0.824843,0.4,412421.39,248338.39
2025-05-06,0.840695,0.4,420347.39,248338.39
2025-05-07,0.833164,0.4,416581.96,255360.96
2025-05-08,0.830527,0.4,415263.33,250580.33
2025-05-09,0.828749,0.4,414374.33,250580.33
2025-05-12,0.835009,0.4,417504.33,250580.33
2025-05-13,0.833495,0.4,416747.33,250580.33
2025-05-14,0.835018,0.4,417508.79,250526.79
2025-05-15,0.823032,0.4,411515.79,250526.79
2025-05-16,0.823418,0.4,411708.79,250526.79
2025-05-19,0.819743,0.4,409871.53,254930.53
2025-05-20,0.815879,0.4,407939.53,254930.53
2025-05-21,0.814168,0.4,407084.06,269276.06
2025-05-22,0.809723,0.4,404861.4,308893.4
2025-05-23,0.814169,0.4,407084.4,248848.4
2025-05-26,0.812439,0.4,406219.4,248848.4
2025-05-27,0.810631,0.4,405315.4,248848.4
2025-05-28,0.811341,0.4,405670.66,291676.66
2025-05-29,0.807284,0.4,403642.09,247369.09
2025-05-30,0.797842,0.4,398921.09,247369.09
2025-06-03,0.803184,0.4,401592.14,247151.14
2025-06-04,0.801872,0.4,400936.14,247151.14
2025-06-05,0.807266,0.4,403633.14,247151.14
2025-06-06,0.805015,0.4,402507.29,245182.29
2025-06-09,0.82798,0.4,413989.99,245464.99
2025-06-10,0.820902,0.4,410450.99,245464.99
2025-06-11,0.819624,0.4,409811.99,245464.99
2025-06-12,0.824682,0.4,412340.99,245464.99
2025-06-13,0.81732,0.4,408660.18,247939.18
2025-06-16,0.837044,0.4,418522.18,247939.18
2025-06-17,0.834765,0.4,417382.49,256736.49
2025-06-18,0.857881,0.4,428940.49,256736.49
2025-06-19,0.820003,0.4,410001.49,256736.49
2025-06-20,0.809139,0.4,404569.71,244741.71
2025-06-23,0.815967,0.4,407983.74,245868.74
2025-06-24,0.824613,0.4,412306.74,245868.74
2025-06-25,0.829153,0.4,414576.74,245868.74
2025-06-26,0.827969,0.4,413984.74,245868.74
2025-06-27,0.814534,0.4,407266.94,253016.94
2025-06-30,0.818574,0.4,409286.94,253016.94
2025-07-01,0.80551,0.4,402754.79,248696.79
2025-07-02,0.799758,0.4,399878.79,248696.79
2025-07-03,0.800334,0.4,400166.79,248696.79
2025-07-04,0.806986,0.4,403493.02,247177.02
2025-07-07,0.812165,0.4,406082.38,248349.38
2025-07-08,0.824837,0.4,412418.38,248349.38
2025-07-09,0.826741,0.4,413370.38,248349.38
2025-07-10,0.823369,0.4,411684.38,248349.38
2025-07-11,0.818907,0.4,409453.46,257658.46
2025-07-14,0.817157,0.4,408578.46,257658.46
2025-07-15,0.833912,0.4,416956.2,249213.2
2025-07-16,0.825614,0.4,412807.2,249213.2
2025-07-17,0.838434,0.4,419217.2,249213.2
2025-07-18,0.819088,0.4,409543.88,268047.88
2025-07-21,0.820368,0.4,410183.93,251005.93
2025-07-22,0.820402,0.4,410200.93,251005.93
2025-07-23,0.82681,0.4,413404.93,251005.93
2025-07-24,0.832646,0.4,416322.93,251005.93
2025-07-25,0.829682,0.4,414840.81,259279.81
2025-07-28,0.827472,0.4,413735.81,259279.81
2025-07-29,0.834155,0.4,417077.7,254464.7
2025-07-30,0.823039,0.4,411519.7,254464.7
2025-07-31,0.820437,0.4,410218.7,254464.7
2025-08-01,0.83271,0.4,416355.02,252121.02
2025-08-04,0.835417,0.4,417708.34,251085.34
2025-08-05,0.834895,0.4,417447.34,251085.34
2025-08-06,0.839095,0.4,419547.34,251085.34
2025-08-07,0.836789,0.4,418394.34,251085.34
2025-08-08,0.830836,0.4,415417.76,250675.76
2025-08-11,0.835396,0.4,417697.76,250675.76
2025-08-12,0.838306,0.4,419152.98,258456.98
2025-08-13,0.838526,0.4,419262.98,258456.98
2025-08-14,0.83287,0.4,416434.98,258456.98
2025-08-15,0.837732,0.4,418865.88,255048.88
2025-08-18,0.846653,0.4,423326.73,252257.73
2025-08-19,0.830741,0.4,415370.73,252257.73
2025-08-20,0.836719,0.4,418359.73,252257.73
2025-08-21,0.833217,0.4,416608.73,252257.73
2025-08-22,0.83699,0.4,418495.09,259767.09
2025-08-25,0.847718,0.4,423859.09,259767.09
2025-08-26,0.842748,0.4,421373.77,280700.77
2025-08-27,0.822976,0.4,411488.09,252732.09
2025-08-28,0.82834,0.4,414170.09,252732.09
2025-08-29,0.80424,0.4,402120.03,252170.03
2025-09-01,0.782491,0.4,391245.37,286282.37
2025-09-02,0.772745,0.4,386372.37,286282.37
2025-09-03,0.772509,0.4,386254.37,286282.37
2025-09-04,0.755707,0.4,377853.37,286282.37
2025-09-05,0.764621,0.4,382310.37,286282.37
2025-09-08,0.762429,0.4,381214.37,286282.37
2025-09-09,0.755773,0.4,377886.49,247219.49
2025-09-10,0.759247,0.4,379623.46,246105.46
2025-09-11,0.776973,0.4,388486.46,246105.46
2025-09-12,0.791231,0.4,395615.41,278112.41
2025-09-15,0.818669,0.4,409334.36,248864.36
2025-09-16,0.820829,0.4,410414.36,248864.36
2025-09-17,0.822361,0.4,411180.36,248864.36
2025-09-18,0.827239,0.4,413619.36,248864.36
2025-09-19,0.831359,0.4,415679.36,248864.36
2025-09-22,0.845989,0.4,422994.36,248864.36
2025-09-23,0.854699,0.4,427349.34,262863.34
2025-09-24,0.854348,0.4,427174.17,258281.17
2025-09-25,0.853452,0.4,426726.11,267120.11
2025-09-26,0.835668,0.4,417834.11,267120.11
2025-09-29,0.841352,0.4,420676.23,261041.23
2025-09-30,0.842106,0.4,421053.23,261041.23
2025-10-09,0.841734,0.4,420867.23,261041.23
2025-10-10,0.82128,0.4,410640.23,261041.23
2025-10-13,0.815864,0.4,407932.23,261041.23
2025-10-14,0.802454,0.4,401227.23,261041.23
2025-10-15,0.809075,0.4,404537.67,242799.67
2025-10-16,0.804005,0.4,402002.27,242557.27
2025-10-17,0.792236,0.4,396118.09,243984.09
2025-10-20,0.791914,0.4,395957.09,243984.09
2025-10-21,0.790444,0.4,395222.07,240942.07
2025-10-22,0.791022,0.4,395511.07,240942.07
2025-10-23,0.785998,0.4,392999.07,240942.07
2025-10-24,0.799344,0.4,399672.07,240942.07
2025-10-27,0.807896,0.4,403948.07,240942.07
2025-10-28,0.808558,0.4,404279.07,240942.07
2025-10-29,0.80517,0.4,402584.78,259192.78
2025-10-30,0.801063,0.4,400531.33,268640.33
2025-10-31,0.793207,0.4,396603.64,281328.64
2025-11-03,0.792776,0.4,396388.15,243155.15
2025-11-04,0.801726,0.4,400863.23,243318.23
2025-11-05,0.806642,0.4,403321.23,243318.23
2025-11-06,0.801244,0.4,400622.23,243318.23
2025-11-07,0.814946,0.4,407473.23,243318.23
2025-11-10,0.82025,0.4,410125.23,243318.23
2025-11-11,0.822908,0.4,411454.23,243318.23
2025-11-12,0.823817,0.4,411908.39,249325.39
2025-11-13,0.849411,0.4,424705.39,249325.39
2025-11-14,0.842693,0.4,421346.39,249325.39
2025-11-17,0.843334,0.4,421666.82,267298.82
2025-11-18,0.828001,0.4,414000.71,276401.71
2025-11-19,0.83093,0.4,415464.91,252647.91
2025-11-20,0.820352,0.4,410175.91,252647.91
2025-11-21,0.798155,0.4,399077.55,242508.55
2025-11-24,0.780913,0.4,390456.55,242508.55
2025-11-25,0.789499,0.4,394749.55,242508.55
2025-11-26,0.788925,0.4,394462.71,251921.71
2025-11-27,0.786601,0.4,393300.71,251921.71
2025-11-28,0.801065,0.4,400532.71,251921.71
2025-12-01,0.79402,0.4,397009.79,242520.79
2025-12-02,0.786781,0.4,393390.69,245570.69
2025-12-03,0.774607,0.4,387303.69,245570.69
2025-12-04,0.768639,0.4,384319.69,245570.69
2025-12-05,0.776999,0.4,388499.42,233281.42
2025-12-08,0.782559,0.4,391279.42,233281.42
2025-12-09,0.776557,0.4,388278.42,233281.42
2025-12-10,0.782722,0.4,391360.77,249993.77
2025-12-11,0.771556,0.4,385777.77,249993.77
2025-12-12,0.776932,0.4,388465.77,249993.77
2025-12-15,0.772769,0.4,386384.5,274335.5
2025-12-16,0.76672,0.4,383360.18,261431.18
2025-12-17,0.780589,0.4,390294.59,232622.59
2025-12-18,0.778793,0.4,389396.59,232622.59
2025-12-19,0.773081,0.4,386540.65,239096.65
2025-12-22,0.781189,0.4,390594.65,239096.65
2025-12-23,0.790863,0.4,395431.65,239096.65
2025-12-24,0.789197,0.4,394598.65,239096.65
2025-12-25,0.793593,0.4,396796.65,239096.65
2025-12-26,0.794183,0.4,397091.65,239096.65
2025-12-29,0.798681,0.4,399340.65,239096.65
2025-12-30,0.802003,0.4,401001.5,247299.5
2025-12-31,0.811766,0.4,405883.19,241905.19
2026-01-05,0.820774,0.4,410387.19,241905.19
2026-01-06,0.832937,0.4,416468.31,248638.31
2026-01-07,0.836985,0.4,418492.31,248638.31
2026-01-08,0.849309,0.4,424654.31,248638.31
2026-01-09,0.871633,0.4,435816.31,248638.31
2026-01-12,0.913229,0.4,456614.31,248638.31
2026-01-13,0.920969,0.4,460484.31,248638.31
2026-01-14,0.940333,0.4,470166.31,248638.31
2026-01-15,0.90063,0.4,450315.12,287733.12
2026-01-16,0.86784,0.4,433919.82,272779.82
2026-01-19,0.8696,0.4,434799.82,272779.82
2026-01-20,0.883324,0.4,441662.13,279266.13
2026-01-21,0.882352,0.4,441176.13,279266.13
2026-01-22,0.883224,0.4,441612.13,279266.13
2026-01-23,0.883452,0.4,441726.13,279266.13
2026-01-26,0.885596,0.4,442798.13,279266.13
2026-01-27,0.891188,0.4,445594.13,279266.13
2026-01-28,0.892424,0.4,446212.13,279266.13
2026-01-29,0.889067,0.4,444533.32,273381.32
2026-01-30,0.881055,0.4,440527.27,270609.27
2026-02-02,0.847983,0.4,423991.27,270609.27
2026-02-03,0.826348,0.4,413173.86,269665.86
2026-02-04,0.825448,0.4,412723.86,269665.86
2026-02-05,0.810464,0.4,405231.86,269665.86
2026-02-06,0.809304,0.4,404651.86,269665.86
2026-02-09,0.831924,0.4,415961.86,269665.86
2026-02-10,0.828276,0.4,414137.86,269665.86
2026-02-11,0.832872,0.4,416435.86,269665.86
2026-02-12,0.848028,0.4,424014.23,270994.23
2026-02-13,0.845399,0.4,422699.39,294587.39
2026-02-24,0.840606,0.4,420303.19,276460.19
2026-02-25,0.904317,0.4,452158.26,269477.26
2026-02-26,0.928655,0.4,464327.26,269477.26
2026-02-27,0.948025,0.4,474012.26,269477.26
2026-03-02,0.954589,0.4,477294.26,269477.26
2026-03-03,0.923285,0.4,461642.26,269477.26
2026-03-04,0.937385,0.4,468692.26,269477.26
2026-03-05,0.929693,0.4,464846.26,269477.26
2026-03-06,0.94571,0.4,472854.92,284351.92
2026-03-09,0.945739,0.4,472869.41,306731.41
2026-03-10,0.95801,0.4,479005.0,304519.0
2026-03-11,0.949052,0.4,474525.76,318535.76
2026-03-12,0.942048,0.4,471023.76,318535.76
2026-03-13,0.948644,0.4,474321.76,318535.76
2026-03-16,0.966524,0.4,483261.76,318535.76
2026-03-17,0.961564,0.4,480781.76,318535.76
2026-03-18,0.984896,0.4,492447.76,318535.76
2026-03-19,0.964112,0.4,482055.76,318535.76
2026-03-20,0.950128,0.4,475064.19,295518.19
2026-03-23,0.93091,0.4,465455.23,306195.23
2026-03-24,0.944983,0.4,472491.61,290670.61
2026-03-25,0.94533,0.4,472665.17,322985.17
2026-03-26,0.948372,0.4,474186.17,322985.17
2026-03-27,0.95849,0.4,479244.85,288454.85
2026-03-30,0.95508,0.4,477539.85,288454.85
2026-03-31,0.958612,0.4,479305.85,288454.85
2026-04-01,0.970452,0.4,485225.85,288454.85
2026-04-02,0.96724,0.4,483619.85,288454.85
2026-04-03,0.9599,0.4,479949.91,294585.91
2026-04-07,0.96226,0.4,481129.91,294585.91
2026-04-08,0.972178,0.4,486089.03,294920.03
2026-04-09,0.984486,0.4,492243.23,296381.23
2026-04-10,0.982984,0.4,491492.23,296381.23
2026-04-13,0.973927,0.4,486963.73,309965.73
2026-04-14,0.976233,0.4,488116.73,309965.73
2026-04-15,0.973731,0.4,486865.73,309965.73
2026-04-16,0.957709,0.4,478854.73,309965.73
2026-04-17,0.964517,0.4,482258.73,309965.73
2026-04-20,0.975912,0.4,487956.05,293663.05
2026-04-21,0.974112,0.4,487056.05,293663.05
2026-04-22,0.98817,0.4,494084.87,293083.87
2026-04-23,0.984438,0.4,492219.01,298497.01
2026-04-24,0.976794,0.4,488397.01,298497.01
2026-04-27,0.977099,0.4,488549.51,324487.51
2026-04-28,0.973501,0.4,486750.31,300211.31
2026-04-29,0.983661,0.4,491830.31,300211.31
2026-04-30,0.972265,0.4,486132.31,300211.31
2026-05-06,0.985025,0.4,492512.31,300211.31
2026-05-07,0.988186,0.4,494092.82,303069.82
2026-05-08,0.980162,0.4,490080.82,303069.82
2026-05-11,0.9709,0.4,485450.07,303175.07
2026-05-12,0.973636,0.4,486817.91,314854.91
2026-05-13,0.980968,0.4,490483.91,314854.91
2026-05-14,0.966058,0.4,483028.91,314854.91
2026-05-15,0.965827,0.4,482913.69,295469.69
2026-05-18,0.976723,0.4,488361.69,295469.69
2026-05-19,0.987609,0.4,493804.69,295469.69
2026-05-20,0.989943,0.4,494971.69,295469.69
2026-05-21,0.994851,0.4,497425.69,328774.69
2026-05-22,1.014039,0.4,507019.69,328774.69
2026-05-25,1.042997,0.4,521498.49,327746.49
2026-05-26,1.061109,0.4,530554.57,369147.57
2026-05-27,1.068679,0.4,534339.57,369147.57
2026-05-28,1.071313,0.4,535656.57,369147.57
2026-05-29,1.067123,0.6,533561.42,232563.42
2026-06-01,1.036465,0.6,518232.41,216531.41
2026-06-02,1.058731,0.6,529365.64,208839.64
2026-06-03,1.064154,0.6,532076.8,225979.8
2026-06-04,1.076264,0.6,538131.8,225979.8
2026-06-05,1.05825,0.6,529124.8,225979.8
2026-06-08,1.038603,0.6,519301.6,247563.6
2026-06-09,1.067323,0.6,533661.48,248631.48
2026-06-10,1.061703,0.6,530851.48,248631.48
2026-06-11,1.085891,0.6,542945.39,213822.39
2026-06-12,1.083509,0.6,541754.63,224382.63
2026-06-15,1.120515,0.6,560257.63,224382.63
2026-06-16,1.147133,0.6,573566.63,224382.63
2026-06-17,1.151955,0.6,575977.3,228816.3
2026-06-18,1.169099,0.6,584549.3,228816.3
2026-06-22,1.194737,0.6,597368.3,228816.3
2026-06-23,1.002799,0.6,501399.3,228816.3
2026-06-24,1.042546,0.6,521272.79,201449.79
2026-06-25,1.03736,0.6,518679.79,201449.79
2026-06-26,1.159897,0.6,579948.75,243752.75
2026-06-29,1.167944,0.6,583971.86,319963.86
2026-06-30,1.20153,0.6,600765.11,238903.11
