名称,Full Ticker,现价,行业,5日移动均线,10日移动均线,20日移动均线,市盈增长比率,公允价值,公允价值上行边际,公允价值不确定性,价格动能评分,现金流评分,财务成长稳健度评分,盈利评分,atr_14d,交易量(仅交易日),流通股份,市值(经调整),预期净利润增长率,毛利率,税前利润率,1周价格总回报,年初至今的价格总回报,市盈率(经调整),technical_signal_1d,technical_signal_1w,EV/EBITDA增长率,PEGY比率,每股股息(不包括特别股息及未就拆股调整)
鹏鹞环保,SZSE:300664,0.8303523967,#RESTRICTED!,0.8188596299,0.8062175865,0.7917797983,0.41088241228207495,0.6774842331,-0.1841,最低,2.9188541666666667,2.4391550000000004,2.384360416666667,2.7254958333333335,0.1143,14253550,728960261,607388342.2479,0.1877868925990505,0.31872,0.16546355163015447,0.024734982332155476,0.08208955223880597,38.38005290417983,强力买入,强力买入,NM-,0.396304827803444,0
富满电子,SZSE:300671,5.0668735347,#RESTRICTED!,5.0487724271,4.9676047621,4.8163312199,-1.9979436404421678,4.3478142179,-0.1419,中性,2.3571125,1.0624974999999999,2.1543104166666662,0.9408520833333334,1.1593,7256662,221386460,1128416095.2337,1.8235987992510874,-0.032021,-0.26172529038806724,0.040469208211143706,0.1125744747569771,-32.17137441879274,强力买入,买入,NM-,-1.9979436404421678,-
北京宇信科技集团股份有限公司,SZSE:300674,3.4722521501,#RESTRICTED!,3.6535505454,3.5685040715,3.425993764,-4.350255644902744,4.1291499648,0.1892,最低,2.464945833333333,3.6135625,2.4946208333333333,3.4016124999999997,1.0829,16912060,690483904,2444155696.559,0.32946290264742006,0.29396,0.10918556056208618,-0.021056813667063964,0.015663643858202802,47.0981214904545,买入,强力买入,NM-,-4.871883595112404,0.0373514919
华大基因,SZSE:300676,7.3366949651,#RESTRICTED!,7.9986783291,7.5878119183,7.0806217563,0.03672889306137197,5.1612866135,-0.2965,中性,2.6643083333333335,1.8992,0.709825,0.9074708333333332,2.825,13651180,383846620,2824988483.5683002,1.0278389881020353,0.369905,-0.21674192387933472,-0.11687640062058266,0.12940917107583771,-29.101084336730963,中性,强力买入,NM-,0.03672889306137197,0
英科医疗,SZSE:300677,5.9302676358,#RESTRICTED!,5.904983549,5.7673576673,5.8831472922,0.1164885577216731,6.9798732899,0.1767,中性,3.378983333333334,1.9686249999999998,2.4894562500000004,3.091325,1.6343,10375420,648135543,3910657069.7301,0.8536227420312291,0.23788900000000002,0.19184302181518736,0.0991886940591468,0.07969151670951159,21.641488536188874,强力买入,买入,0.18616978543116283,0.11608584537878555,0
朗新科技,SZSE:300682,2.7869959335,#RESTRICTED!,2.6985016296,2.5160539577,2.3641339474,0.44318777514396734,2.5112413616,-0.0989,中性,2.9403958333333335,2.68168,1.9784369565217395,1.6266625000000001,1.1007,81669870,1078235821,2983353001.0333996,2.7091746173932427,0.414672,-0.09043719102132863,0.0501635768811341,0.2662721893491124,-94.75761480218051,强力买入,强力买入,NM-,0.446959871524988,0.0359148961
智动力,SZSE:300686,2.4134810146,#RESTRICTED!,2.3448117333,2.2953928363,2.2264362359,-3.338696620336908,1.8118777738,-0.2493,中性,3.5796,2.130355,2.6248333333333336,1.3471583333333332,0.6679,14819600,261637240.00000003,636718648.951,NM,0.083661,-0.08467110660914381,0.0741915028535193,0.1248339973439575,-40.69310510681726,强力买入,强力买入,NM-,-3.338696620336908,-
盛弘股份,SZSE:300693,6.019336578,#RESTRICTED!,5.9555517226,5.889755633,5.7704463484,3.7815976532823257,6.7333821753,0.1186,最低,3.7924375000000006,3.4225975,3.724664583333333,4.026781250000001,1.5443,24156720,312042673,1943290360.3515,0.0466805369476749,0.383764,0.14280643121873207,0.061979421852033305,0.1324451410658307,31.695911491461455,强力买入,强力买入,0.49879148029705966,3.3164080327961876,0.0718297921
九典制药,SZSE:300705,2.2554554719,#RESTRICTED!,2.2735565795,2.2600525786,2.2300277255,-1.965736205361219,3.4142855079,0.5138,最低,2.2008208333333337,3.3909374999999997,3.3771395833333333,3.928220833333334,0.2443,5809636,494110260,1112314179.3949,0.206142713873958,0.735736,0.17004366876950558,-0.01197982345523329,0.0460614152202937,17.983900993707245,中性,强力卖出,0.40135451630702135,-2.579165174424869,0.0449654499
万隆光电,SZSE:300710,4.7407662786,#RESTRICTED!,4.6413538463,4.6827278066,4.5961010773,0.006839019943071236,3.0320648182,-0.3604,中性,3.147275,3.0512175,1.8984999999999999,1.0843499999999997,1.7707,7935380,99490300,472089041.3417,0.046210811479237744,0.31458600000000003,-0.7709159667597877,0.022600619195046398,0.0603531300160514,-55.32721848940973,强力买入,强力买入,NM-,0.006839019943071236,-
广哈通信,SZSE:300711,3.7681908936,#RESTRICTED!,4.2965708443,3.9384275008,3.6029105419,2.175151340508498,2.9886365259,-0.2072,最低,3.468383333333333,3.1165975,3.8632999999999997,3.5345520833333337,2.2843,13739220,249170606,972928366.8322,0.31532683261341976,0.509596,0.16299219179700578,-0.11436950146627567,0.1705426356589147,104.4504982013499,中性,强力买入,5.238789195324757,2.13066165548199,0.0287319168
英可瑞,SZSE:300713,2.6591389035,#RESTRICTED!,2.6318435825,2.5976526015,2.5492393216,1.6895501478041872,2.0109468596,-0.2438,中性,2.983425,1.5764949999999998,1.7434270833333332,0.6759666666666666,0.4679,5227665,158720810,428445174.9026,NM,0.163512,-0.23850736814553838,0.03812154696132596,0.0861271676300578,-34.985468016578665,强力买入,强力买入,NM-,1.6895501478041872,-
光弘科技,SZSE:300735,3.6432070553,#RESTRICTED!,3.736585785,3.7210705499,3.6407648424,10.647316471977708,4.1947161991,0.1514,最低,2.995295833333333,3.0414174999999997,2.12794375,2.726258333333334,0.6307,9836672,767460689,2854452331.0492,0.23631781617751826,0.126667,0.05636205021675597,-0.004230769230769231,0.0414320193081255,65.02385413647544,强力卖出,强力卖出,3.911139348427768,9.11110056772282,0.0359148961
华宝股份,SZSE:300741,2.6605754994,#RESTRICTED!,2.6663218828,2.6898820546,2.6891637566,0.10533338003428608,2.2194256482,-0.1658,中性,1.8447916666666664,3.617184999999999,1.0795791666666663,1.2385666666666666,0.5064,2035378.0000000002,615880000,1639480009.2078001,-1.5044364015480667,0.453285,-0.3094491687207346,-0.02216358839050132,-0.0026910656620021526,-159.13332330684347,卖出,买入,NM-,0.1055428428541579,0
锐科激光,SZSE:300747,4.8312718166,#RESTRICTED!,4.8384547959,4.7486675557,4.3130916964,-8.231175050819173,3.4372566754,-0.2885,中性,3.4999249999999993,3.314857500000001,2.395245833333333,2.3017958333333333,2.1836,28838040,561600000,2746320733.4479,-0.47867364088132874,0.160119,0.036692645953007634,0.010089020771513399,0.2593414724380318,-567.8322814567799,强力买入,强力买入,21.908655686585163,-8.481506443207959,0.0172391501
迈为股份,SZSE:300751,36.3386918234,#RESTRICTED!,33.4548693302,31.4286945546,28.5419270399,-6.3334727231219565,32.9859644473,-0.0923,中性,4.312658333333333,1.5165925000000002,2.3058312499999998,3.0321375,21.6964,18088920,278396492,10302537935.390202,0.10711065259822455,0.329702,0.09781081966649316,0.1534500514933059,0.2505461430166513,84.77023522140526,强力买入,强力买入,5.620355042906352,-6.538279631104117,0
震安科技,SZSE:300767,2.8918674299,#RESTRICTED!,2.9846715213,3.0260454816,3.0429254827,-3.6930032534224857,2.0482552536,-0.2917,中性,1.8754458333333333,3.1353175,1.9072145833333332,0.7379937500000001,0.785,7692873,276291028,808919988.5177,0.6097177715312295,0.302776,-0.2323839392469817,-0.022541966426858514,-0.02019230769230769,-66.84654777270185,强力卖出,强力卖出,NM-,-3.6930032534224857,0
德方纳米,SZSE:300769,6.2420089335,#RESTRICTED!,6.5574853804,6.5771667434,6.4901808652,-0.43451777361998906,8.0265339225,0.2859,中性,1.9010416666666665,1.0475124999999998,1.768925,0.5440041666666665,2.0607,16605979.999999998,277380430,1789589723.5612,0.5557161511192851,-0.08630399999999999,-0.20796574423285627,-0.018146042850896372,0.02044989775051125,-13.192660245652279,强力卖出,强力卖出,NM-,-0.43451777361998906,0
拉卡拉,SZSE:300773,3.9937364408,#RESTRICTED!,4.2103750937,4.0697323608,3.8000833213,-2.5824277627570225,3.6348317016,-0.0899,中性,3.555033333333333,3.067565,1.6612195652173913,2.8672125000000004,2.3179,81365010,776664942,3234569762.573,1.1184592889784337,0.26916799999999996,0.03900364700901518,0.0845491956603068,0.017907303370786515,61.38100642106756,买入,强力买入,NM-,-2.6570044069060748,0
贝斯美,SZSE:300796,1.3432171123,#RESTRICTED!,1.2958094495,1.2808688527,1.2629832345,6.933302455488654,1.4664626696,0.0918,中性,2.4029291666666666,1.9654500000000001,1.769802083333333,1.3531666666666666,0.1957,11298640,355542872,478082041.0954,12.44087506384906,0.155068,-0.019042820202514715,0.0481522956326988,0.0771001150747986,304444.20964693965,强力买入,卖出,10.146300798102533,6.933302455488654,0
天迈科技,SZSE:300807,8.1871597036,#RESTRICTED!,8.4532172535,8.4615495094,8.0910514417,-3.0669696165206775,4.8402218087,-0.4088,中性,3.265945833333333,2.6870175,2.163585416666667,1.1683541666666664,4.3779,2188600,68039587,566923249.0985,NM,0.367604,-0.14548729694970516,-0.04132231404958677,0.0509150208371082,-192.50429771266934,中性,强力买入,NM-,-3.0669696165206775,-
华辰装备,SZSE:300809,5.7794250724,#RESTRICTED!,5.6165151039,5.5419557797,5.4051200257,-5.190708596173658,4.2728813788,-0.2607,中性,3.7482583333333337,3.4143875,2.873952272727273,2.0708916666666664,1.4843,14571100,253539200,1514118079.6152,7.696213812035984,0.28668099999999996,0.09758160707347134,0.0913625623523234,0.09193590753874441,283.2668517499713,强力买入,强力买入,2.0632693233521375,-5.225801177230312,0
金丹科技,SZSE:300829,2.654829116,#RESTRICTED!,2.533580427,2.5012570205,2.4583028048,-2.157180291068102,2.6149348495,-0.015,最低,2.483979166666667,2.7412025,2.6801520833333337,2.3603229166666666,0.3893,9172406,222615427,584609749.2576001,-0.051754585228564104,0.226126,0.03768354472736969,0.0529953917050691,0.1018685955394816,17.333105948531998,强力买入,强力买入,1.2672035466052625,-2.1786667578018775,0.0071829792
新产业,SZSE:300832,8.2144550246,#RESTRICTED!,8.4152911233,8.5668519846,8.4423709549,-2.5431005434804725,9.4081368756,0.1453,最低,2.1720791666666663,4.212969999999999,3.2912477272727267,4.23853125,1.7679,2999416,785718785,6541166167.366,-0.08364793422534027,0.693508,0.4123917342315883,-0.029638312123241795,0.0302222222222222,28.568042058682202,强力卖出,强力卖出,1.2570744340892446,-3.2057023247270253,0.1867574595
浩洋股份,SZSE:300833,6.1759255248,#RESTRICTED!,6.2494792319,6.1655820347,6.0870002421,-0.7123652927579592,7.8056860437,0.2639,最低,2.651129166666667,3.6331749999999996,1.7188229166666669,3.1735562500000003,1.3786,1293984,126490500,789554831.0015999,-0.1713284194125109,0.503945,0.19575805298409024,-0.007084095063985375,0.0680924287118977,32.41363934457048,强力买入,强力买入,1.1917820761385318,-0.7650528310021105,0.1867574595
佰奥智能,SZSE:300836,8.8896550703,#RESTRICTED!,8.7968509789,8.4316683159,8.1893145973,0.00606653482533892,6.2808401191,-0.2935,中性,4.493433333333334,1.5117099999999999,3.07744347826087,2.6811229166666672,2.8236,2831194,91645337,827861165.6579,2.67890205512143,0.251392,0.10719626535268628,0.08713692946058091,0.1453551912568306,98.56394781832334,强力买入,强力买入,NM-,0.00606653482533892,0
帝科股份,SZSE:300842,12.9882630075,#RESTRICTED!,11.8950135718,10.4029651303,9.6186556303,-1.7794624346959698,13.3358617375,0.0268,中性,4.444295833333333,2.1669375,3.1266583333333338,3.1369583333333333,5.51,20352570,145279743,1879835430.4073,-0.433273039881743,0.078169,0.007900564379674834,0.2487175932344378,0.5196558123840054,55.785874249601925,强力买入,强力买入,0.19930782815399956,-1.787279066878024,0.0430978753
康泰医学,SZSE:300869,2.2482724927,#RESTRICTED!,2.3048743689,2.2916576872,2.2480570034,0.27157647991987416,1.9604648817,-0.128,中性,2.023879166666667,2.1127375000000006,1.1378499999999998,1.10546875,0.3814,2926808,401803197,913753193.6708,NM,0.295804,-0.15295555884453238,-0.02704363859864782,0.05533333333333333,-90.74942819571227,强力卖出,强力卖出,NM-,0.27301991956300203,0.0359148961
春晖智控,SZSE:300943,3.9017943069,#RESTRICTED!,3.59666135,3.4017152943,3.1679811508,-60.5206996906187,2.6653880955,-0.3169,中性,4.224570833333334,3.624755,2.1177543478260867,2.651085416666667,1.8493,28787420,202900000,782055050.0849999,-0.014058974169710789,0.24927,0.12236516730139872,0.1095947063688999,0.2911453320500481,112.1412524599015,强力买入,强力买入,NM-,-83.32398386194616,0.0172391501
中洲特材,SZSE:300963,3.0225976516,#RESTRICTED!,3.2584866888,3.3241391188,3.1985806422,NM,1.8136304207,-0.4,中性,3.2227000000000006,1.8218974999999995,1.9576282608695657,2.5818374999999993,1.6221,16594050,458640000,1462714303.6842,0.613043277427418,0.20339400000000002,0.0852359841786462,-0.026315789473684213,0.068334937439846,157.10314481046322,强力卖出,中性,6.3495972354035,NM,0.011061788
奇德新材,SZSE:300995,5.9144650815,#RESTRICTED!,5.9808358094,5.9913229591,5.8287721395,2.609946311148818,4.0115214973,-0.3217,中性,3.1218875,3.1180325,3.252761111111111,2.2196083333333334,2.065,3755840,84146860,521981555.942,4.003053377627227,0.25206,0.04131666312731564,0.039980732177264,0.0452674897119342,212.5098954093468,中性,买入,5.088487431506745,2.5944983382448794,0.0215489376
瑜欣电子,SZSE:301107,4.3198436969,#RESTRICTED!,4.2120990087,4.1740292189,4.0959502349,0.6997730376171094,3.5249895835,-0.184,中性,3.1792249999999997,3.3958674999999996,2.590677083333333,3.107458333333333,0.5714,1827720,101563420,438738099.6645,0.09065412594799105,0.248732,0.13181676849504093,0.046276965901183,0.0648016997167139,45.183849728279526,强力买入,强力买入,12.766345153559477,0.6709614681810859,0.1005617089
森鹰窗业,SZSE:301227,5.2952922736,#RESTRICTED!,5.2421382275,5.9964947041,6.5663204448,0.317410324983201,3.387636655,-0.3603,中性,1.8189,3.05134,1.3738972222222223,1.136952083333333,2.31,1697348,90571094,470752658.25949997,1.0375284072810687,0.209558,-0.05386347291640993,-0.03365384615384615,-0.3176159939645417,-154.13650641211498,强力卖出,卖出,NM-,0.317410324983201,0
五洲医疗,SZSE:301234,5.8842965688,#RESTRICTED!,5.9808358094,6.251490466,6.1487020336,-2.902658555734969,4.4061256432,-0.2512,最低,2.621358333333333,3.9172825,1.6993921052631575,2.194345833333333,1.9479,1265088,68000000,407361116.9575,0.26577154465305847,0.148948,0.06098223461470411,-0.011848341232227489,-0.018823529411764704,142.71536937526875,强力卖出,中性,NM-,-2.9552034459127703,0.0430978753
威尔高,SZSE:301251,7.7518711634,#RESTRICTED!,8.2095705987,8.0383283743,7.8763521931,3.343185584503377,6.3110948275,-0.1859,中性,2.7420875000000002,1.6547350000000003,1.9735125,2.2578083333333336,2.1457,5314824,134688633,1100975910.3532002,5.91570227505426,0.158449,0.052343371563994906,0.0296778863554108,0.0883703136954858,110.30146781926337,卖出,买入,NM-,3.3164300149877266,0.0192503843
普蕊斯,SZSE:301257,9.4858423447,#RESTRICTED!,10.2371819701,9.3168986737,8.3270841386,-4.567173489830632,8.9907914176,-0.0522,中性,3.8342583333333335,3.4485825000000006,2.999905555555556,3.1557282608695654,5.3971,3378189,79004770,750221278.1699,0.9825366334481537,0.251704,0.16679986710978106,-0.08499446290143965,0.2701767870868563,51.69026679596728,强力买入,强力买入,1.5363781519184423,-4.693992813650963,0
康力源,SZSE:301287,6.4661178848,#RESTRICTED!,6.4994469084,6.4360930317,6.2540045088,0.39455596815602556,5.1550948854,-0.2028,中性,3.096658333333333,3.4208674999999995,1.8861041666666667,2.8355687499999997,1.6557,1035400.0000000001,66670000,433298969.8125,0.22904309950961782,0.32579099999999994,0.18486225831961434,-0.011147540983606557,0.0843720038350911,32.69445678949747,强力买入,强力买入,NM-,0.38731241083062135,0.0718297921
东南电子,SZSE:301359,2.9723167971,#RESTRICTED!,2.90221092,2.8477639376,2.8002126152,-1.5143227154551575,2.747432084,-0.0757,最低,3.0212624999999997,4.016395,2.514177777777778,2.754681250000001,0.4514,1891681,120176000,357373787.75,0.4661996158161175,0.275046,0.1389816434967275,0.035,0.08263598326359829,63.49629501392127,强力买入,强力买入,84.3228849525011,-1.614259140914168,0.0718297921
欣灵电气,SZSE:301388,4.9160309713,#RESTRICTED!,4.8582798185,4.7090175105,4.5537215,5.753781576486837,3.2645922212,-0.3359,中性,3.0864041666666657,3.3785324999999995,2.4415500000000003,1.7688875000000004,1.3614,6393289,102447600,508933903.2004,-9.032408008431961,0.209314,0.0486466642044221,0.00028926815157651146,0.1382488479262673,173.1708356500335,强力买入,强力买入,NM-,5.693523933353975,0.0143659584
智迪科技,SZSE:301503,5.5768650586,#RESTRICTED!,5.5498570568,5.4480024116,5.3005358484,0.5393364918625861,6.7868379066,0.217,中性,2.5544125,2.751165789473684,3.4190000000000005,3.3930791666666678,0.7271,805800,80000000,450286600.7165,0.8384472973144673,0.184678,0.09296735970549626,0.031052631578947398,0.086522462562396,26.208440161934238,强力买入,强力买入,0.7991428223371945,0.5126847525788051,0.0933787297
智信精密,SZSE:301512,7.0034047298,#RESTRICTED!,7.0094384323,6.8389145058,6.5429757624,0.36435398517427325,5.7116608465,-0.1844,中性,3.0586124999999997,3.4863425,2.204335294117647,2.1562645833333334,1.5914,2063781.9999999998,53333400,390754557.4666,0.6418204645356779,0.35221600000000003,0.0515628812937675,0.0823429541595925,0.16598079561042522,77.20541517971127,强力买入,强力买入,2.629632433199046,0.36302538989016625,0.0538723441
儒竞科技,SZSE:301525,12.5702136175,#RESTRICTED!,12.7486388211,12.7706187375,12.4700828873,-7.5393855506928364,11.5002226684,-0.0851,中性,2.389583333333334,3.3622525000000003,1.5688382352941177,2.4985500000000007,2.6843,1621128,94311768,1213971527.9789,0.2807906530501324,0.25684799999999997,0.12920383500351731,0.0134600158353127,0.037757702107945296,58.92424761144091,买入,买入,NM-,-8.371170142260125,0
东风汽车,SHSE:600006,1.0487149647,#RESTRICTED!,1.0622189656,1.0541740289,1.0445488367,0.14567034344783605,0.8577913773,-0.1821,中性,2.7105916666666667,1.961785,1.532447826086956,1.2951708333333336,0.1214,20355200,2000000000,2117542271.108,NM,0.017230000000000002,0.02241542524416171,-0.010738255033557046,0.026462395543175487,-37.06006693460627,强力卖出,中性,NM-,0.14564638568230243,0.0007182979
上海机场,SHSE:600009,4.6502607406,#RESTRICTED!,4.5769943526,4.6422158038,4.7105977659,0.7379268093270906,5.0993262348,0.0966,最低,1.6262916666666665,3.4095900000000006,4.161219565217392,2.923233333333334,0.5336,13577110,2488313040,11338948929.1599,0.11378341051037973,0.250239,0.2602260882603728,-0.02490009222256379,-0.031746031746031744,42.422903624938996,中性,中性,NM-,0.7125800340420483,0
华电国际,SHSE:600027,0.7254809002,#RESTRICTED!,0.7168613252,0.7193035381,0.7280667727,0.32239991163458614,0.5916332656,-0.1845,最低,1.8518375,2.21897,3.110114583333334,2.3135041666666667,0.0543,72497360,11611774184,8002942075.0098,0.2958868318172161,0.11736700000000001,0.10394926488527464,-0.007952286282306164,0.006048387096774193,9.972841741243272,卖出,强力卖出,0.03619775964579544,0.28201688793952395,0
歌华有线,SHSE:600037,1.1234179484,#RESTRICTED!,1.1484147161,1.127727736,1.0885086695,-4.338447172233238,1.2815871506,0.1408,中性,2.5984374999999997,3.2558000000000002,2.009086956521739,1.4073854166666668,0.1871,17044300,1391777884,1559549410.462,2.98501463545537,0.061811,-0.025093351001246246,-0.03822441430332922,0.0684931506849315,-121.72066742205729,强力买入,中性,NM-,-4.305231736797311,0.0038788088
四川路桥,SHSE:600039,1.4969328674,#RESTRICTED!,1.4713614614,1.4700685251,1.4452154171,0.4194951644697513,1.3202746767,-0.118,最低,3.445775,2.1411375,2.4366354166666664,3.036970833333334,0.3129,22986410,8693561745,12838830425.2921,-0.07267998909881247,0.15210100000000001,0.08973212331394305,-0.011538461538461537,0.033165829145728604,11.826508667803633,强力买入,强力买入,1.436057203567313,0.36653590762699456,0
九鼎投资,SHSE:600053,3.3601976744,#RESTRICTED!,3.1628094057,3.1087934021,2.9914235218,0.0036587030504652237,1.9570457836,-0.4176,中性,3.949583333333333,2.4357225000000002,1.3011818181818182,0.7904562500000001,1.3479,27714040,433540800,1495397808.3923001,-2.8382468121902993,0.521644,-1.4489612430807717,0.1373756513500711,0.2083543029693005,-402.79682119186543,强力买入,强力买入,NM-,0.0036587030504652237,0
黄山旅游,SHSE:600054,1.7397175647,#RESTRICTED!,1.6816790926,1.6638653042,1.6510077714,-4.3153845563488735,2.0313465206,0.1676,最低,3.0921458333333334,3.6692175000000002,3.320033333333333,3.3273187499999994,0.1671,14476000,729379440,1036437599.6683,0.006320435168764669,0.481578,0.22676932784586545,0.041012216404886566,0.053886925795053005,23.71555432272491,强力买入,强力买入,0.01602484220198899,-6.579069383803673,0.0247094485
万东医疗,SHSE:600055,2.3890588852,#RESTRICTED!,2.4743926783,2.4417819526,2.3631283303,-8.894182957581975,2.1739717558,-0.09,最低,2.7169166666666666,2.1457125,1.889929166666667,1.5716583333333336,0.5307,8134732,703061058,1696824515.5019999,0.9458599406831618,0.32476900000000003,0.004025908709359707,-0.046538024971623154,0.07830551989730421,1533.069373975787,卖出,中性,NM-,-8.969484456358064,0.0186757459
五矿发展,SHSE:600058,2.1922452549,#RESTRICTED!,1.8014911859,1.6168886202,1.4717206103,-4.322135239874498,1.737864356,-0.2073,中性,4.2650999999999994,3.0428599999999992,2.0436666666666667,1.9952374999999998,0.8486,123554200,1071910711,2171262483.2748003,0.27558906352550566,0.030188000000000003,0.0060439734245058205,0.2239583333333333,0.2239583333333333,-482.89712813917896,强力买入,强力买入,NM-,-4.322135239874498,-
特变电工,SHSE:600089,4.4218420017,#RESTRICTED!,4.0489017211,3.7712077448,3.5193724937,-4.594057834534475,3.5534054492,-0.1964,中性,4.626345833333334,2.2485625,1.4761145833333333,2.4503312499999996,1.9207,743041700,5020248734,21996808794.064,0.5073935381322011,0.16346699999999997,0.07146080978384328,0.1143587869930581,0.37263726372637257,34.30918245620378,强力买入,强力买入,NM-,-5.2649910223385055,0.0359148961
广州发展,SHSE:600098,0.9926877268,#RESTRICTED!,0.9570601499,0.9564855116,0.9591432139,0.2902287724534624,0.8700455398,-0.1236,最低,2.4376208333333333,1.9087624999999997,2.4926416666666675,2.2563791666666666,0.1029,31892100,3505864981,3404681472.6385,0.24783283311193122,0.092224,0.06216399410562608,0.011976047904191616,0.033639143730886854,18.1942803740889,强力买入,强力买入,0.1650015074026833,0.2514064841463417,0.0387880877
长江投资,SHSE:600119,1.1492766736,#RESTRICTED!,1.1495639928,1.1443922477,1.1430993115,0.09715587957139953,0.7261848322,-0.3681,中性,2.2842249999999997,1.3815425000000001,1.4708739130434783,0.6161104166666667,0.165,10959780,365270370,422945191.138,NM,0.169694,-0.2691291593148193,0.0037359900373599,0.026751592356687903,-100.88739453711445,卖出,强力卖出,NM-,0.09715587957139953,-
重庆啤酒,SHSE:600132,7.5852260458,#RESTRICTED!,7.4679998251,7.5042020403,7.5491674901,-1.0846993384115637,11.1232599195,0.4664,最低,1.8278875000000003,3.2016100000000005,1.73713125,4.228477083333334,0.47,1863596,483971198,3623057236.6173,0.06785733142692768,0.48850499999999997,0.19387339672344106,-0.003823360734085261,-0.0024885145482388973,22.809485005491144,中性,强力卖出,9.231328045529835,-1.3323223298221887,0
乐凯胶片,SHSE:600135,1.4811303131,#RESTRICTED!,1.6210547481,1.6571133037,1.4975793355,-2.7308279065093153,1.083150167,-0.2687,中性,3.3426,3.149275,1.50264375,0.7319083333333334,1.0071,26216490,553307099,860058729.324,NM,0.12486900000000001,-0.05968252063224768,-0.0907563025210084,0.04844961240310077,-49.71701033867328,卖出,强力买入,NM-,-2.7308279065093153,0
金发科技,SHSE:600143,2.9651338179,#RESTRICTED!,2.8924420683,2.8785070886,2.7941070829,0.3099757696399994,1.9649183289,-0.3373,中性,3.7205,2.2604374999999997,3.1656687499999996,2.165395833333333,0.9,141331700,2572846611,7651011338.8749,-0.2855154021767422,0.10928900000000001,0.011978045580698595,0.02627664848785325,0.0593654042988741,33.74851557660046,强力买入,强力买入,9.902683131018263,0.3089280566721362,0.0143659584
长春一东,SHSE:600148,3.0039219056,#RESTRICTED!,2.9746153504,2.9318047944,2.8758493863,18.686253097380426,1.9266905135,-0.3586,中性,3.3790125,2.827524999999999,2.5174854166666667,2.1671,0.5321,3304896,141516450,430186912.75200003,-1.0574248800819404,0.146179,0.02603797599245001,0.033203125,0.08124680633622891,473.59697753392095,强力买入,强力买入,0.45711125994947377,18.686253097380426,0
建发股份,SHSE:600153,1.3259779622,#RESTRICTED!,1.3265526005,1.3393383035,1.3452283464,-0.4840358620763494,1.5015299741,0.1324,中性,1.5810958333333334,2.3378875,2.3075729166666665,2.0267625,0.1829,60328790,2899538551,3719760268.2324,-0.34125347233948045,0.04727699999999999,0.012503820440503013,-0.04898828541001065,-0.034594594594594595,9.487914823773856,强力卖出,强力卖出,2.9318941391797764,-0.9331307476622112,0.1005617089
永泰能源,SHSE:600157,0.2384749098,#RESTRICTED!,0.2353143989,0.2377566119,0.2334468243,-1.397321764294432,0.2481001019,0.0404,最低,1.9455583333333335,2.4177199999999996,1.877179166666667,1.7140624999999998,0.045,415158100,21817764145,5077616098.7666,-0.7770017166958937,0.210015,0.027396456630543447,-0.029940119760479042,0.03184713375796178,122.16263053704247,强力买入,买入,NM-,-1.397321764294432,0
中国巨石,SHSE:600176,2.7395882707,#RESTRICTED!,2.62580988,2.5791205151,2.4708011887,0.2648661056798349,2.5658894674,-0.0634,中性,3.9861083333333336,2.7572775,3.0404729166666673,3.3821895833333326,0.6736,55482960,4003136728,10961195536.3371,0.42301255882535643,0.313223,0.24099424951158163,0.0792751981879955,0.11461988304093569,22.05082895673767,强力买入,强力买入,NM-,0.2581579362482957,0.0344783002
雅戈尔,SHSE:600177,1.0587711356,#RESTRICTED!,1.0564725822,1.0683963277,1.0753638175,-0.6514853691191621,1.3142266082,0.2413,最低,2.2858625,2.6798925000000007,1.7785979166666666,2.5114375,0.0914,17442480,4623441902,4828746658.5495,0.1859226060851187,0.410822,0.22910364746277256,-0.02807486631016043,-0.043421052631578944,12.401897645497456,强力卖出,强力卖出,NM-,-0.9572705499596691,0
大唐电信,SHSE:600198,1.5285379759,#RESTRICTED!,1.6319728765,1.5801117666,1.4551279284,-21.793340736302994,0.9978594719,-0.3472,中性,4.016916666666667,1.18283,2.30406875,2.6529583333333333,0.8629,156914200,1303603541,2213592186.1723,NM,0.49060299999999996,0.11713891531310444,0.1376323387872955,0.2248704663212435,294.3249898612,买入,强力买入,8.300133608217383,-21.793340736302994,-
有研新材,SHSE:600206,3.1949891526,#RESTRICTED!,3.1544771499,3.1541898307,3.0447212275,1.8281102280996568,2.4173167255,-0.2434,最低,3.1899666666666664,2.5511200000000005,2.326716666666667,2.4420916666666668,0.5736,35371240,846553332,2724187192.6777997,1.004202189062757,0.06920799999999999,0.02298461901102018,0.032258064516129,0.1018199704869651,75.81967059352257,强力买入,强力买入,NM-,1.804536832187009,0.0156588947
Gresgying Digital Energy Technology Co Ltd,SHSE:600212,1.155023057,#RESTRICTED!,1.1576089295,1.1587582062,1.1699636537,0.46811934564562996,1.2649370048,0.0952,最低,2.319166666666667,1.664765,3.6343956521739127,1.7243312499999999,0.1714,20119250,681997813,801439771.8816,33.82325035598112,0.262226,0.017928492303840478,0.0225,0.016149068322981366,154.5471262276695,强力卖出,强力卖出,NM-,0.46811934564562996,-
