strategy,event_type,mark_price_basis,order_status,event_timestamp,symbol,side,planned_shares,planned_price,planned_notional,planned_fee,signal_date,execution_date,order_id,cost_rate,lot_size,filled_shares,filled_price,filled_notional,fee,reject_reason,remaining_shares
vls_mom_contrarian_v1,order,raw,FILLED,2022-08-12T09:30:00+08:00,002687,SELL,12000,,,,2022-08-11,2022-08-12,2022-08-11:002687:SELL,,,12000.0,5.0082867,60099.4404,45.0745803,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-08-11T15:00:00+08:00,002551,BUY,15700,4.58799,72031.443,54.023582250000004,2022-08-11,2022-08-12,2022-08-11:002551:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-08-12T09:30:00+08:00,002551,BUY,15700,,,,2022-08-11,2022-08-12,2022-08-11:002551:BUY,,,15700.0,4.175070899999999,65548.61312999998,49.16145984749999,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-09-08T15:00:00+08:00,000759,SELL,13800,5.65,77970.0,58.4775,2022-09-08,2022-09-09,2022-09-08:000759:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-09-09T09:30:00+08:00,000759,SELL,13800,,,,2022-09-08,2022-09-09,2022-09-08:000759:SELL,,,13800.0,5.64435,77892.03,58.4190225,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-09-08T15:00:00+08:00,002406,BUY,13900,6.0495600000000005,84088.884,63.066663000000005,2022-09-08,2022-09-09,2022-09-08:002406:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-09-09T09:30:00+08:00,002406,BUY,13900,,,,2022-09-08,2022-09-09,2022-09-08:002406:BUY,,,13900.0,5.505099599999999,76520.88444,57.390663329999995,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-09-16T15:00:00+08:00,000419,SELL,10200,6.7649,69001.98,51.751484999999995,2022-09-16,2022-09-19,2022-09-16:000419:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-09-19T09:30:00+08:00,000419,SELL,10200,,,,2022-09-16,2022-09-19,2022-09-16:000419:SELL,,,10200.0,6.7581351,68932.97802,51.699733515,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-09-16T15:00:00+08:00,002551,SELL,15700,4.2311,66428.26999999999,49.82120249999999,2022-09-16,2022-09-19,2022-09-16:002551:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-09-19T09:30:00+08:00,002551,SELL,15700,,,,2022-09-16,2022-09-19,2022-09-16:002551:SELL,,,15700.0,4.2268688999999995,66361.84172999999,49.77138129749999,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-09-16T15:00:00+08:00,002322,BUY,6500,10.700000000000001,69550.0,52.1625,2022-09-16,2022-09-19,2022-09-16:002322:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-09-19T09:30:00+08:00,002322,BUY,6500,,,,2022-09-16,2022-09-19,2022-09-16:002322:BUY,,,6500.0,9.737227499999998,63291.97874999999,47.46898406249999,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-09-16T15:00:00+08:00,002403,BUY,8800,7.875780000000001,69306.864,51.980148,2022-09-16,2022-09-19,2022-09-16:002403:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-09-19T09:30:00+08:00,002403,BUY,8800,,,,2022-09-16,2022-09-19,2022-09-16:002403:BUY,,,8800.0,7.1268196999999995,62716.01336,47.03701002,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-10-21T15:00:00+08:00,002403,SELL,8800,7.9909,70319.92,52.73994,2022-10-21,2022-10-24,2022-10-21:002403:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-10-24T09:30:00+08:00,002403,SELL,8800,,,,2022-10-21,2022-10-24,2022-10-21:002403:SELL,,,8800.0,7.9829091,70249.60008,52.68720006,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-10-21T15:00:00+08:00,002448,BUY,12400,7.04616,87372.384,65.52928800000001,2022-10-21,2022-10-24,2022-10-21:002448:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-10-24T09:30:00+08:00,002448,BUY,12400,,,,2022-10-21,2022-10-24,2022-10-21:002448:BUY,,,12400.0,6.4442378,79908.54871999999,59.93141153999999,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-10-27T15:00:00+08:00,002322,SELL,6500,10.2233,66451.45,49.838587499999996,2022-10-27,2022-10-28,2022-10-27:002322:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-10-28T09:30:00+08:00,002322,SELL,6500,,,,2022-10-27,2022-10-28,2022-10-27:002322:SELL,,,6500.0,10.2130767,66384.99855,49.788748912500004,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-10-27T15:00:00+08:00,000635,BUY,8300,9.040000000000001,75032.00000000001,56.274000000000015,2022-10-27,2022-10-28,2022-10-27:000635:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-10-28T09:30:00+08:00,000635,BUY,8300,,,,2022-10-27,2022-10-28,2022-10-27:000635:BUY,,,8300.0,8.15815,67712.64499999999,50.78448374999999,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-11-22T15:00:00+08:00,002133,SELL,22400,3.9479,88432.96,66.32472,2022-11-22,2022-11-23,2022-11-22:002133:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-11-23T09:30:00+08:00,002133,SELL,22400,,,,2022-11-22,2022-11-23,2022-11-22:002133:SELL,,,22400.0,3.9439521,88344.52704,66.25839528,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-11-22T15:00:00+08:00,000850,BUY,22100,4.3290500000000005,95672.005,71.75400375000001,2022-11-22,2022-11-23,2022-11-22:000850:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-11-23T09:30:00+08:00,000850,BUY,22100,,,,2022-11-22,2022-11-23,2022-11-22:000850:BUY,,,22100.0,4.0176136,88789.26056,66.59194542,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-11-24T15:00:00+08:00,000635,SELL,8300,9.35,77605.0,58.20375,2022-11-24,2022-11-25,2022-11-24:000635:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-11-25T09:30:00+08:00,000635,SELL,8300,,,,2022-11-24,2022-11-25,2022-11-24:000635:SELL,,,8300.0,9.34065,77527.395,58.14554625,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-11-24T15:00:00+08:00,002067,BUY,21500,3.9096200000000003,84056.83,63.0426225,2022-11-24,2022-11-25,2022-11-24:002067:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-11-25T09:30:00+08:00,002067,BUY,21500,,,,2022-11-24,2022-11-25,2022-11-24:002067:BUY,,,21500.0,3.5476440999999994,76274.34814999999,57.20576111249999,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-12-21T15:00:00+08:00,002582,SELL,7200,12.8613,92601.36,69.45102,2022-12-21,2022-12-22,2022-12-21:002582:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-12-22T09:30:00+08:00,002582,SELL,7200,,,,2022-12-21,2022-12-22,2022-12-21:002582:SELL,,,7200.0,12.848438699999999,92508.75864,69.38156898,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-12-21T15:00:00+08:00,002546,BUY,20800,4.3774500000000005,91050.96,68.28822000000001,2022-12-21,2022-12-22,2022-12-21:002546:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-12-22T09:30:00+08:00,002546,BUY,20800,,,,2022-12-21,2022-12-22,2022-12-21:002546:BUY,,,20800.0,4.0164124,83541.37792,62.65603344,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-12-23T15:00:00+08:00,002574,SELL,15600,5.9579,92943.24,69.70743,2022-12-23,2022-12-26,2022-12-23:002574:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-12-26T09:30:00+08:00,002574,SELL,15600,,,,2022-12-23,2022-12-26,2022-12-23:002574:SELL,,,15600.0,5.9519421,92850.29676,69.63772257,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2022-12-23T15:00:00+08:00,000570,BUY,23200,5.12,118784.0,89.08800000000001,2022-12-23,2022-12-26,2022-12-23:000570:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2022-12-26T09:30:00+08:00,000570,BUY,23200,,,,2022-12-23,2022-12-26,2022-12-23:000570:BUY,,,23200.0,4.661356699999999,108143.47543999998,81.10760657999998,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2023-01-03T15:00:00+08:00,002394,SELL,4900,10.7187,52521.63,39.3912225,2023-01-03,2023-01-04,2023-01-03:002394:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2023-01-04T09:30:00+08:00,002394,SELL,4900,,,,2023-01-03,2023-01-04,2023-01-03:002394:SELL,,,4900.0,10.7079813,52469.10837,39.351831277500004,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2023-01-03T15:00:00+08:00,000635,BUY,5200,9.757,50736.4,38.0523,2023-01-03,2023-01-04,2023-01-03:000635:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2023-01-04T09:30:00+08:00,000635,BUY,5200,,,,2023-01-03,2023-01-04,2023-01-03:000635:BUY,,,5200.0,8.83883,45961.916,34.471437,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2023-01-05T15:00:00+08:00,002067,SELL,21500,3.6047,77501.04999999999,58.125787499999994,2023-01-05,2023-01-06,2023-01-05:002067:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2023-01-06T09:30:00+08:00,002067,SELL,21500,,,,2023-01-05,2023-01-06,2023-01-05:002067:SELL,,,21500.0,3.6010953,77423.54895,58.0676617125,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2023-01-05T15:00:00+08:00,002666,BUY,15300,5.5200000000000005,84456.0,63.342,2023-01-05,2023-01-06,2023-01-05:002666:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2023-01-06T09:30:00+08:00,002666,BUY,15300,,,,2023-01-05,2023-01-06,2023-01-05:002666:BUY,,,15300.0,5.014209199999999,76717.40075999999,57.538050569999996,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2023-01-17T15:00:00+08:00,000850,SELL,22100,4.4372,98062.12,73.54659,2023-01-17,2023-01-18,2023-01-17:000850:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2023-01-18T09:30:00+08:00,000850,SELL,22100,,,,2023-01-17,2023-01-18,2023-01-17:000850:SELL,,,22100.0,4.4327628,97964.05788,73.47304341,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2023-01-17T15:00:00+08:00,002133,BUY,27100,4.02831,109167.201,81.87540075,2023-01-17,2023-01-18,2023-01-17:002133:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2023-01-18T09:30:00+08:00,002133,BUY,27100,,,,2023-01-17,2023-01-18,2023-01-17:002133:BUY,,,27100.0,3.6763726999999995,99629.70016999998,74.72227512749998,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2023-01-19T15:00:00+08:00,002546,SELL,20800,4.4289,92121.12,69.09084,2023-01-19,2023-01-20,2023-01-19:002546:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2023-01-20T09:30:00+08:00,002546,SELL,20800,,,,2023-01-19,2023-01-20,2023-01-19:002546:SELL,,,20800.0,4.4244711,92028.99888,69.02174916,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2023-01-19T15:00:00+08:00,002394,BUY,10200,9.559989999999999,97511.89799999999,73.1339235,2023-01-19,2023-01-20,2023-01-19:002394:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2023-01-20T09:30:00+08:00,002394,BUY,10200,,,,2023-01-19,2023-01-20,2023-01-19:002394:BUY,,,10200.0,8.757548799999999,89326.99775999998,66.99524831999999,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2023-01-30T15:00:00+08:00,000570,SELL,23200,5.4091,125491.12,94.11834,2023-01-30,2023-01-31,2023-01-30:000570:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2023-01-31T09:30:00+08:00,000570,SELL,23200,,,,2023-01-30,2023-01-31,2023-01-30:000570:SELL,,,23200.0,5.4036909,125365.62888,94.02422166000001,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2023-01-30T15:00:00+08:00,002392,BUY,31900,4.21,134299.0,100.72425,2023-01-30,2023-01-31,2023-01-30:002392:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2023-01-31T09:30:00+08:00,002392,BUY,31900,,,,2023-01-30,2023-01-31,2023-01-30:002392:BUY,,,31900.0,3.8239200999999996,121983.05118999998,91.48728839249999,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2023-02-09T15:00:00+08:00,002666,SELL,15300,5.7322,87702.65999999999,65.776995,2023-02-09,2023-02-10,2023-02-09:002666:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2023-02-10T09:30:00+08:00,002666,SELL,15300,,,,2023-02-09,2023-02-10,2023-02-09:002666:SELL,,,15300.0,5.7264678,87614.95734,65.71121800499999,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2023-02-09T15:00:00+08:00,002029,BUY,15400,6.48,99792.0,74.84400000000001,2023-02-09,2023-02-10,2023-02-09:002029:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2023-02-10T09:30:00+08:00,002029,BUY,15400,,,,2023-02-09,2023-02-10,2023-02-09:002029:BUY,,,15400.0,5.9303244,91326.99576,68.49524682,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2023-02-14T15:00:00+08:00,000635,SELL,5200,11.5,59800.0,44.85,2023-02-14,2023-02-15,2023-02-14:000635:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2023-02-15T09:30:00+08:00,000635,SELL,5200,,,,2023-02-14,2023-02-15,2023-02-14:000635:SELL,,,5200.0,11.4885,59740.200000000004,44.805150000000005,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2023-02-14T15:00:00+08:00,000619,BUY,7900,7.865000000000001,62133.50000000001,46.600125000000006,2023-02-14,2023-02-15,2023-02-14:000619:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2023-02-15T09:30:00+08:00,000619,BUY,7900,,,,2023-02-14,2023-02-15,2023-02-14:000619:BUY,,,7900.0,7.167159999999999,56620.56399999999,42.465422999999994,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2023-02-16T15:00:00+08:00,002406,SELL,13900,6.3474,88228.86,66.171645,2023-02-16,2023-02-17,2023-02-16:002406:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2023-02-17T09:30:00+08:00,002406,SELL,13900,,,,2023-02-16,2023-02-17,2023-02-16:002406:SELL,,,13900.0,6.3410526,88140.63114,66.105473355,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2023-02-16T15:00:00+08:00,002144,BUY,7400,13.215620000000001,97795.588,73.346691,2023-02-16,2023-02-17,2023-02-16:002144:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2023-02-17T09:30:00+08:00,002144,BUY,7400,,,,2023-02-16,2023-02-17,2023-02-16:002144:BUY,,,7400.0,12.005393399999997,88839.91115999997,66.62993336999997,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2023-03-10T15:00:00+08:00,002029,SELL,15400,5.9244,91235.76000000001,68.42682,2023-03-10,2023-03-13,2023-03-10:002029:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2023-03-13T09:30:00+08:00,002029,SELL,15400,,,,2023-03-10,2023-03-13,2023-03-10:002029:SELL,,,15400.0,5.918475600000001,91144.52424000001,68.35839318000001,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2023-03-10T15:00:00+08:00,002666,BUY,17000,5.907770000000001,100432.09000000001,75.32406750000001,2023-03-10,2023-03-13,2023-03-10:002666:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2023-03-13T09:30:00+08:00,002666,BUY,17000,,,,2023-03-10,2023-03-13,2023-03-10:002666:BUY,,,17000.0,5.303698399999999,90162.87279999998,67.62215459999999,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2023-04-13T15:00:00+08:00,002521,SELL,6700,6.5692,44013.64,33.01023,2023-04-13,2023-04-14,2023-04-13:002521:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2023-04-14T09:30:00+08:00,002521,SELL,6700,,,,2023-04-13,2023-04-14,2023-04-13:002521:SELL,,,6700.0,6.5626308,43969.62636,32.977219770000005,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2023-04-13T15:00:00+08:00,000570,BUY,10100,5.3684400000000005,54221.244000000006,40.665933,2023-04-13,2023-04-14,2023-04-13:000570:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2023-04-14T09:30:00+08:00,000570,BUY,10100,,,,2023-04-13,2023-04-14,2023-04-13:000570:BUY,,,10100.0,4.9463414,49958.04814,37.468536105,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2023-05-04T15:00:00+08:00,002448,SELL,12400,6.4913,80492.12,60.36909,2023-05-04,2023-05-05,2023-05-04:002448:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2023-05-05T09:30:00+08:00,002448,SELL,12400,,,,2023-05-04,2023-05-05,2023-05-04:002448:SELL,,,12400.0,6.484808699999999,80411.62788,60.30872091,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2023-05-04T15:00:00+08:00,002406,BUY,14100,6.08,85728.0,64.296,2023-05-04,2023-05-05,2023-05-04:002406:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2023-05-05T09:30:00+08:00,002406,BUY,14100,,,,2023-05-04,2023-05-05,2023-05-04:002406:BUY,,,14100.0,5.5581526,78369.95165999999,58.77746374499999,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2023-05-24T15:00:00+08:00,002394,SELL,10200,9.2819,94675.38,71.006535,2023-05-24,2023-05-25,2023-05-24:002394:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2023-05-25T09:30:00+08:00,002394,SELL,10200,,,,2023-05-24,2023-05-25,2023-05-24:002394:SELL,,,10200.0,9.2726181,94580.70462,70.935528465,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2023-05-24T15:00:00+08:00,000514,BUY,24400,4.12621,100679.524,75.50964300000001,2023-05-24,2023-05-25,2023-05-24:000514:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2023-05-25T09:30:00+08:00,000514,BUY,24400,,,,2023-05-24,2023-05-25,2023-05-24:000514:BUY,,,24400.0,3.7851813999999995,92358.42615999999,69.26881961999999,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2023-05-29T15:00:00+08:00,002671,SELL,22000,4.38,96360.0,72.27,2023-05-29,2023-05-30,2023-05-29:002671:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2023-05-30T09:30:00+08:00,002671,SELL,22000,,,,2023-05-29,2023-05-30,2023-05-29:002671:SELL,,,22000.0,4.37562,96263.63999999998,72.19772999999999,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2023-05-29T15:00:00+08:00,002574,BUY,15600,6.745420000000001,105228.55200000001,78.92141400000001,2023-05-29,2023-05-30,2023-05-29:002574:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2023-05-30T09:30:00+08:00,002574,BUY,15600,,,,2023-05-29,2023-05-30,2023-05-29:002574:BUY,,,15600.0,6.107501399999999,95277.02183999999,71.45776638,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2023-05-31T15:00:00+08:00,002392,SELL,31900,3.748,119561.20000000001,89.67090000000002,2023-05-31,2023-06-01,2023-05-31:002392:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2023-06-01T09:30:00+08:00,002392,SELL,31900,,,,2023-05-31,2023-06-01,2023-05-31:002392:SELL,,,31900.0,3.7442520000000004,119441.63880000002,89.58122910000002,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2023-05-31T15:00:00+08:00,002562,BUY,28100,4.5996500000000005,129250.16500000001,96.93762375000001,2023-05-31,2023-06-01,2023-05-31:002562:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2023-06-01T09:30:00+08:00,002562,BUY,28100,,,,2023-05-31,2023-06-01,2023-05-31:002562:BUY,,,28100.0,4.2066023999999995,118205.52743999999,88.65414557999999,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2023-06-01T15:00:00+08:00,002406,SELL,14100,5.8178,82030.98,61.523235,2023-06-01,2023-06-02,2023-06-01:002406:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2023-06-02T09:30:00+08:00,002406,SELL,14100,,,,2023-06-01,2023-06-02,2023-06-01:002406:SELL,,,14100.0,5.8119822,81948.94902,61.461711765000004,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2023-06-01T15:00:00+08:00,000626,BUY,11700,7.876000000000001,92149.20000000001,69.1119,2023-06-01,2023-06-02,2023-06-01:000626:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2023-06-02T09:30:00+08:00,000626,BUY,11700,,,,2023-06-01,2023-06-02,2023-06-01:000626:BUY,,,11700.0,7.15715,83738.655,62.80399125,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2023-06-28T15:00:00+08:00,002574,SELL,15600,6.5013,101420.28,76.06521000000001,2023-06-28,2023-06-29,2023-06-28:002574:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2023-06-29T09:30:00+08:00,002574,SELL,15600,,,,2023-06-28,2023-06-29,2023-06-28:002574:SELL,,,15600.0,6.4947987,101318.85972,75.98914479,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2023-06-28T15:00:00+08:00,002551,BUY,26800,4.12,110416.0,82.812,2023-06-28,2023-06-29,2023-06-28:002551:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2023-06-29T09:30:00+08:00,002551,BUY,26800,,,,2023-06-28,2023-06-29,2023-06-28:002551:BUY,,,26800.0,3.7535497999999996,100595.13463999999,75.44635097999999,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2023-06-30T15:00:00+08:00,000570,SELL,10100,5.5313,55866.13,41.8995975,2023-06-30,2023-07-03,2023-06-30:000570:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2023-07-03T09:30:00+08:00,000570,SELL,10100,,,,2023-06-30,2023-07-03,2023-06-30:000570:SELL,,,10100.0,5.5257686999999995,55810.263869999995,41.8576979025,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2023-06-30T15:00:00+08:00,002562,SELL,28100,4.3656,122673.35999999999,92.00501999999999,2023-06-30,2023-07-03,2023-06-30:002562:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2023-07-03T09:30:00+08:00,002562,SELL,28100,,,,2023-06-30,2023-07-03,2023-06-30:002562:SELL,,,28100.0,4.3612344,122550.68664,91.91301498,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2023-06-30T15:00:00+08:00,002666,SELL,17000,5.3294,90599.79999999999,67.94985,2023-06-30,2023-07-03,2023-06-30:002666:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2023-07-03T09:30:00+08:00,002666,SELL,17000,,,,2023-06-30,2023-07-03,2023-06-30:002666:SELL,,,17000.0,5.3240706,90509.20019999999,67.88190014999999,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2023-06-30T15:00:00+08:00,002040,BUY,12100,7.65,92565.0,69.42375,2023-06-30,2023-07-03,2023-06-30:002040:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2023-07-03T09:30:00+08:00,002040,BUY,12100,,,,2023-06-30,2023-07-03,2023-06-30:002040:BUY,,,12100.0,6.975768799999999,84406.80247999998,63.305101859999986,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2023-06-30T15:00:00+08:00,002303,BUY,20300,4.58,92974.0,69.7305,2023-06-30,2023-07-03,2023-06-30:002303:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2023-07-03T09:30:00+08:00,002303,BUY,20300,,,,2023-06-30,2023-07-03,2023-06-30:002303:BUY,,,20300.0,4.1951909999999994,85162.3773,63.871782974999995,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2023-06-30T15:00:00+08:00,002392,BUY,22800,4.06681,92723.26800000001,69.54245100000001,2023-06-30,2023-07-03,2023-06-30:002392:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2023-07-03T09:30:00+08:00,002392,BUY,22800,,,,2023-06-30,2023-07-03,2023-06-30:002392:BUY,,,22800.0,3.7007970999999995,84378.17387999999,63.283630409999994,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2023-07-03T15:00:00+08:00,000626,SELL,11700,7.6,88920.0,66.69,2023-07-03,2023-07-04,2023-07-03:000626:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2023-07-04T09:30:00+08:00,000626,SELL,11700,,,,2023-07-03,2023-07-04,2023-07-03:000626:SELL,,,11700.0,7.5924,88831.08,66.62331,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2023-07-03T15:00:00+08:00,000850,BUY,25800,4.358860000000001,112458.58800000002,84.34394100000002,2023-07-03,2023-07-04,2023-07-03:000850:BUY,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2023-07-04T09:30:00+08:00,000850,BUY,25800,,,,2023-07-03,2023-07-04,2023-07-03:000850:BUY,,,25800.0,3.9771731999999993,102611.06855999999,76.95830141999998,,0.0
vls_mom_contrarian_v1,order,raw,PLANNED,2023-07-26T15:00:00+08:00,000514,SELL,24400,4.4644,108931.36000000002,81.69852000000002,2023-07-26,2023-07-27,2023-07-26:000514:SELL,0.00075,100.0,,,,,,
vls_mom_contrarian_v1,order,raw,FILLED,2023-07-27T09:30:00+08:00,000514,SELL,24400,,,,2023-07-26,2023-07-27,2023-07-26:000514:SELL,,,24400.0,4.4599356000000006,108822.42864000001,81.61682148000001,,0.0
