strategy,trade_date,symbol,name,industry,side,price,shares,gross_amount,cost,cash_after,reason,planned_shares,planned_price,filled_shares,filled_price,reject_reason,open_weight_drift_bps,cash_residual_ratio,decision_timestamp,proxy_asof_timestamp,order_submit_timestamp,fill_timestamp,execution_mode,causality_pass,daily_proxy_approximation,execution_mode_status,execution_promotion_eligible,execution_safe_uplift_preflight_status,execution_safe_uplift_fallback_applied,precommit_uplift_risk_level,precommit_uplift_cap_reason,cap_input_coverage,cap_missing_fields,cap_trigger_count,strict_cap_candidate_vol_20,strict_cap_candidate_ret_1,precommit_cap_applied,pattern_guard_enabled,pattern_strategy_mode
production_governed_vol_position,2025-10-21,000426,兴业银锡,铅锌,BUY,31.16,800,24928.0,18.696,273752.69432750007,rebalance_unlocked,800.0,31.16,800.0,31.16,,-38.98603782547562,0.5790884140566781,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-10-22,300308,中际旭创,通信设备,BUY,436.6057,300,130981.71,98.2362825,142672.74804500007,rebalance_unlocked,300.0,436.6057,300.0,436.6057,,-44.32398177838082,0.3042866667697795,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-10-31,600036,招商银行,银行,SELL,42.3261,1100,46558.71,34.9190325,189196.53901250008,rebalance_unlocked,,,,,,,0.3272258288832901,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-10-31,301308,江波龙,半导体,BUY,275.79,100,27579.000000000004,20.684250000000002,161596.8547625001,rebalance_unlocked,100.0,275.79,100.0,275.79,,-273.0157066501408,0.3272258288832901,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-03,600547,山东黄金,黄金,SELL,35.6,1000,35600.0,26.7,197170.15476250008,rebalance_unlocked,,,,,,,0.31581299606820895,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-03,601288,农业银行,银行,SELL,8.0655,11200,90333.6,67.7502,287436.0045625001,rebalance_unlocked,,,,,,,0.31581299606820895,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-03,002466,天齐锂业,小金属,BUY,54.41,1300,70733.0,53.04975,216649.9548125001,rebalance_unlocked,1300.0,54.41,1300.0,54.41,,-110.51090203593128,0.31581299606820895,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-03,002709,天赐材料,化工原料,BUY,40.9522,1600,65523.52,49.14264,151077.2921725001,rebalance_unlocked,1600.0,40.9522,1600.0,40.9522,,-50.43034268018831,0.31581299606820895,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-04,000426,兴业银锡,铅锌,SELL,29.43,800,23544.0,17.658,174603.6341725001,rebalance_unlocked,,,,,,,0.29998130278794305,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-04,002812,恩捷股份,电气设备,BUY,48.5,600,29100.0,21.825,145481.8091725001,rebalance_unlocked,600.0,48.5,600.0,48.5,,-0.382890172897013,0.29998130278794305,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-05,300308,中际旭创,通信设备,SELL,462.5663,300,138769.89,104.07741750000001,284147.6217550001,rebalance_unlocked,,,,,,,0.30322092609617146,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-05,603686,福龙马,环境保护,BUY,34.01,4200,142842.0,107.1315,141198.4902550001,rebalance_unlocked,4200.0,34.01,4200.0,34.01,,-35.3681875238776,0.30322092609617146,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-14,301308,江波龙,半导体,SELL,297.4,100,29739.999999999996,22.304999999999996,170916.1852550001,rebalance_unlocked,,,,,,,0.30464834386396267,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-14,300475,香农芯创,元器件,BUY,176.82,100,17682.0,13.2615,153220.9237550001,rebalance_unlocked,100.0,176.82,100.0,176.82,,-46.97513348719144,0.30464834386396267,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-17,002466,天齐锂业,小金属,SELL,58.29,1300,75777.0,56.832750000000004,228941.0910050001,rebalance_unlocked,,,,,,,0.3009825218467277,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-17,002709,天赐材料,化工原料,SELL,47.687,1600,76299.2,57.224399999999996,305183.0666050001,rebalance_unlocked,,,,,,,0.3009825218467277,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-17,000833,粤桂股份,综合类,BUY,24.18,3600,87048.0,65.286,218069.78060500012,rebalance_unlocked,3600.0,24.18,3600.0,24.18,,-0.25260550692907113,0.3009825218467277,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-17,002407,多氟多,化工原料,BUY,38.38,1800,69084.0,51.813,148933.96760500013,rebalance_unlocked,1800.0,38.38,1800.0,38.38,,-12.836522947279882,0.3009825218467277,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-19,603686,福龙马,环境保护,SELL,27.16,4200,114072.0,85.554,262920.4136050001,rebalance_unlocked,,,,,,,0.3078785468246293,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-19,002261,拓维信息,软件服务,BUY,34.85,2800,97580.0,73.185,165267.22860500013,rebalance_unlocked,2800.0,34.85,2800.0,34.85,,-75.22680977435886,0.3078785468246293,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-19,002812,恩捷股份,电气设备,BUY,59.34,400,23736.0,17.802,141513.42660500013,rebalance_unlocked,400.0,59.34,400.0,59.34,,-780.5240671115548,0.3078785468246293,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-21,002812,恩捷股份,电气设备,SELL,58.8,1000,58800.0,44.1,200269.32660500013,rebalance_unlocked,,,,,,,0.3031161570400669,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-21,002240,盛新锂能,小金属,BUY,36.63,1800,65934.0,49.4505,134285.87610500012,rebalance_unlocked,1800.0,36.63,1800.0,36.63,,-32.63284439715214,0.3031161570400669,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-28,300475,香农芯创,元器件,SELL,132.54,100,13254.0,9.9405,147529.93560500012,rebalance_unlocked,,,,,,,0.350013423893149,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-01,000833,粤桂股份,综合类,SELL,19.91,3600,71676.0,53.757,219152.17860500014,rebalance_unlocked,,,,,,,0.3988187442932176,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-01,002407,多氟多,化工原料,SELL,34.57,1800,62226.0,46.6695,281331.5091050001,rebalance_unlocked,,,,,,,0.3988187442932176,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-01,300058,蓝色光标,广告包装,BUY,10.51,4000,42040.0,31.53,239259.97910500012,rebalance_unlocked,4000.0,10.51,4000.0,10.51,,-13.044352254388548,0.3988187442932176,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-01,300502,新易盛,通信设备,BUY,352.0,100,35200.0,26.400000000000002,204033.57910500013,rebalance_unlocked,100.0,352.0,100.0,352.0,,-726.8121707283963,0.3988187442932176,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-01,300620,光库科技,通信设备,BUY,153.0,200,30600.0,22.95,173410.62910500012,rebalance_unlocked,200.0,153.0,200.0,153.0,,-250.83666914646918,0.3988187442932176,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-03,002261,拓维信息,软件服务,SELL,31.1,2800,87080.0,65.31,260425.31910500012,rebalance_unlocked,,,,,,,0.5545496803169163,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-03,002241,歌尔股份,元器件,BUY,31.2,800,24960.0,18.72,235446.59910500012,rebalance_unlocked,800.0,31.2,800.0,31.2,,-46.37824920809323,0.5545496803169163,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-05,002240,盛新锂能,小金属,SELL,30.04,1800,54072.0,40.554,289478.04510500014,rebalance_unlocked,,,,,,,0.5570454519270923,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-05,000426,兴业银锡,铅锌,BUY,34.03,1700,57851.0,43.38825,231583.65685500012,rebalance_unlocked,1700.0,34.03,1700.0,34.03,,-71.34871958021677,0.5570454519270923,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-15,300058,蓝色光标,广告包装,SELL,8.7,4000,34800.0,26.1,266357.55685500015,rebalance_unlocked,,,,,,,0.6344912658153328,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-15,300502,新易盛,通信设备,SELL,411.88,100,41188.0,30.891000000000002,307514.66585500014,rebalance_unlocked,,,,,,,0.6344912658153328,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-15,300620,光库科技,通信设备,SELL,170.29,200,34058.0,25.5435,341547.1223550001,rebalance_unlocked,,,,,,,0.6344912658153328,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-15,300476,胜宏科技,元器件,BUY,291.8746,100,29187.46,21.890595,312337.7717600001,rebalance_unlocked,100.0,291.8746,100.0,291.8746,,-34.31933459773384,0.6344912658153328,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-15,603019,中科曙光,IT设备,BUY,88.0111,500,44005.55,33.0041625,268299.2175975001,rebalance_unlocked,500.0,88.0111,500.0,88.0111,,-12.52941936466842,0.6344912658153328,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-16,600118,中国卫星,航空,BUY,53.5,600,32100.0,24.075,236175.14259750006,rebalance_unlocked,600.0,53.5,600.0,53.5,,-100.05429706634413,0.5599803136076408,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-17,002241,歌尔股份,元器件,SELL,28.31,800,22648.0,16.986,258806.15659750006,rebalance_unlocked,,,,,,,0.5540106934511544,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-17,300395,菲利华,玻璃,BUY,90.86,300,27258.0,20.4435,231527.71309750006,rebalance_unlocked,300.0,90.86,300.0,90.86,,-40.5063406560896,0.5540106934511544,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-19,000426,兴业银锡,铅锌,SELL,34.17,1700,58089.0,43.56675,289573.14634750003,rebalance_unlocked,,,,,,,0.5534800144007832,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-19,000657,中钨高新,小金属,BUY,27.36,2000,54720.0,41.04,234812.10634750003,rebalance_unlocked,2000.0,27.36,2000.0,27.36,,-35.69045302542456,0.5534800144007832,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-29,300476,胜宏科技,元器件,SELL,291.7538,100,29175.38,21.881535,263965.6048125,rebalance_unlocked,,,,,,,0.5564083815346454,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-29,603019,中科曙光,IT设备,SELL,85.8794,500,42939.700000000004,32.204775000000005,306873.10003750003,rebalance_unlocked,,,,,,,0.5564083815346454,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-29,000559,万向钱潮,汽车配件,BUY,13.63,2800,38164.0,28.623,268680.4770375,rebalance_unlocked,2800.0,13.63,2800.0,13.63,,-13.120365671565882,0.5564083815346454,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-29,300136,信维通信,元器件,BUY,50.54,400,20216.0,15.162,248449.3150375,rebalance_unlocked,400.0,50.54,400.0,50.54,,-51.9355238650835,0.5564083815346454,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-30,600118,中国卫星,航空,SELL,85.4,600,51240.0,38.43,299650.8850375,rebalance_unlocked,,,,,,,0.5542037232291033,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-30,600362,江西铜业,铜,BUY,46.85,1100,51535.0,38.65125,248077.2337875,rebalance_unlocked,1100.0,46.85,1100.0,46.85,,-42.80475800727254,0.5542037232291033,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-31,300395,菲利华,玻璃,SELL,105.19,300,31557.0,23.66775,279610.5660375,rebalance_unlocked,,,,,,,0.5527443116571451,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-31,002465,海格通信,通信设备,BUY,15.03,1700,25551.0,19.16325,254040.40278749997,rebalance_unlocked,1700.0,15.03,1700.0,15.03,,-27.859885281028355,0.5527443116571451,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-01-06,000657,中钨高新,小金属,SELL,29.0,2000,58000.0,43.5,311996.90278749994,rebalance_unlocked,,,,,,,0.5514877204533485,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-01-06,300058,蓝色光标,广告包装,BUY,13.6,3600,48960.0,36.72,263000.1827875,rebalance_unlocked,3600.0,13.6,3600.0,13.6,,-15.631538638665454,0.5514877204533485,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-01-14,000559,万向钱潮,汽车配件,SELL,18.96,2800,53088.0,39.816,316048.3667875,rebalance_unlocked,,,,,,,0.22101673502093072,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-01-14,300136,信维通信,元器件,SELL,76.24,400,30495.999999999996,22.871999999999996,346521.4947875,rebalance_unlocked,,,,,,,0.22101673502093072,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-01-14,002230,科大讯飞,软件服务,BUY,61.26,2700,165402.0,124.0515,180995.4432875,rebalance_unlocked,2700.0,61.26,2700.0,61.26,,-82.58800607952865,0.22101673502093072,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-01-14,300442,润泽科技,软件服务,BUY,80.48,800,64384.0,48.288000000000004,116563.1552875,rebalance_unlocked,800.0,80.48,800.0,80.48,,-131.04924587691872,0.22101673502093072,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-01-15,600362,江西铜业,铜,SELL,59.09,1100,64999.00000000001,48.74925,181513.4060375,rebalance_unlocked,,,,,,,0.20388521013173191,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-01-15,600089,特变电工,电气设备,BUY,26.2,2800,73360.0,55.02,108098.38603750001,rebalance_unlocked,2800.0,26.2,2800.0,26.2,,-40.40995222449162,0.20388521013173191,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-01-16,002465,海格通信,通信设备,SELL,21.56,1700,36652.0,27.489,144722.8970375,rebalance_unlocked,,,,,,,0.20002692789832638,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-01-16,603881,数据港,软件服务,BUY,36.41,1100,40050.99999999999,30.038249999999994,104641.85878750001,rebalance_unlocked,1100.0,36.41,1100.0,36.41,,-1.1488770107002944,0.20002692789832638,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-01-20,300058,蓝色光标,广告包装,SELL,17.6,3600,63360.00000000001,47.52,167954.33878750002,rebalance_unlocked,,,,,,,0.22074513358675404,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-01-20,688525,佰维存储,半导体,BUY,177.0,300,53100.0,39.825,114814.51378750002,rebalance_unlocked,300.0,177.0,300.0,177.0,,-208.7597312229357,0.22074513358675404,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-01-28,002230,科大讯飞,软件服务,SELL,58.5,2700,157950.0,118.4625,272646.0512875,rebalance_unlocked,,,,,,,0.3071252036984857,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-01-28,300442,润泽科技,软件服务,SELL,83.2,800,66560.0,49.92,339156.13128750003,rebalance_unlocked,,,,,,,0.3071252036984857,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-01-28,600489,中金黄金,黄金,BUY,35.0,2200,77000.0,57.75,262098.38128750003,rebalance_unlocked,2200.0,35.0,2200.0,35.0,,-29.635588464214933,0.3071252036984857,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-01-28,601899,紫金矿业,铜,BUY,41.4,2500,103500.0,77.625,158520.75628750003,rebalance_unlocked,2500.0,41.4,2500.0,41.4,,-45.69171096878682,0.3071252036984857,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-01-29,600089,特变电工,电气设备,SELL,28.12,2800,78736.0,59.052,237197.70428750003,rebalance_unlocked,,,,,,,0.30116863459770515,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-01-29,600547,山东黄金,黄金,BUY,64.0,1200,76800.0,57.6,160340.10428750003,rebalance_unlocked,1200.0,64.0,1200.0,64.0,,-13.217211383259597,0.30116863459770515,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-01-30,603881,数据港,软件服务,SELL,38.3,1100,42130.0,31.5975,202438.50678750002,rebalance_unlocked,,,,,,,0.30049449591141103,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-01-30,603993,洛阳钼业,小金属,BUY,25.7,1900,48830.0,36.6225,153571.88428750003,rebalance_unlocked,1900.0,25.7,1900.0,25.7,,-5.8785781352720115,0.30049449591141103,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-02-03,688525,佰维存储,半导体,SELL,174.5,300,52350.0,39.2625,205882.62178750004,rebalance_unlocked,,,,,,,0.333983377216003,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-02-03,300394,天孚通信,通信设备,BUY,252.0,200,50400.0,37.800000000000004,155444.82178750006,rebalance_unlocked,200.0,252.0,200.0,252.0,,-340.9363388136213,0.333983377216003,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-02-11,600489,中金黄金,黄金,SELL,29.95,2200,65890.0,49.417500000000004,221285.40428750007,rebalance_unlocked,,,,,,,0.5234458386825048,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-02-11,601899,紫金矿业,铜,SELL,38.6,2500,96500.0,72.375,317713.0292875001,rebalance_unlocked,,,,,,,0.5234458386825048,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-02-11,002149,西部材料,小金属,BUY,50.54,700,35378.0,26.5335,282308.49578750005,rebalance_unlocked,700.0,50.54,700.0,50.54,,-58.41434378225235,0.5234458386825048,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-02-11,603667,五洲新春,机械基件,BUY,88.23,400,35292.0,26.469,246990.02678750007,rebalance_unlocked,400.0,88.23,400.0,88.23,,-177.80875063654057,0.5234458386825048,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-02-12,600547,山东黄金,黄金,SELL,47.0,1200,56400.0,42.300000000000004,303347.7267875001,rebalance_unlocked,,,,,,,0.5129078840699798,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-02-12,300395,菲利华,玻璃,BUY,99.0,600,59400.0,44.550000000000004,243903.1767875001,rebalance_unlocked,600.0,99.0,600.0,99.0,,-129.96829477494435,0.5129078840699798,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-02-13,603993,洛阳钼业,小金属,SELL,22.5,1900,42750.0,32.0625,286621.1142875001,rebalance_unlocked,,,,,,,0.3250611201369164,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-02-13,688521,芯原股份,半导体,BUY,261.0,500,130500.0,97.875,156023.2392875001,rebalance_unlocked,500.0,261.0,500.0,261.0,,-252.43785892146263,0.3250611201369164,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-02-25,300394,天孚通信,通信设备,SELL,352.31,200,70462.0,52.8465,226432.3927875001,rebalance_unlocked,,,,,,,0.30160729179924034,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-02-25,600410,华胜天成,软件服务,BUY,24.01,3400,81634.0,61.225500000000004,144737.1672875001,rebalance_unlocked,3400.0,24.01,3400.0,24.01,,-17.732647436040917,0.30160729179924034,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-03-05,002149,西部材料,小金属,SELL,48.16,700,33712.0,25.284,178423.88328750012,rebalance_unlocked,,,,,,,0.30337471007708505,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-03-05,603667,五洲新春,机械基件,SELL,73.87,400,29548.0,22.161,207949.72228750013,rebalance_unlocked,,,,,,,0.30337471007708505,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-03-05,600549,厦门钨业,小金属,BUY,80.96,400,32383.999999999996,24.287999999999997,175541.43428750013,rebalance_unlocked,400.0,80.96,400.0,80.96,,-12.458392672278773,0.30337471007708505,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-03-05,601872,招商轮船,水运,BUY,17.34,1400,24276.0,18.207,151247.22728750014,rebalance_unlocked,1400.0,17.34,1400.0,17.34,,-22.545217468191435,0.30337471007708505,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-03-06,300395,菲利华,玻璃,SELL,112.61,600,67566.0,50.6745,218762.55278750014,rebalance_unlocked,,,,,,,0.34263797490024606,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-03-06,001309,德明利,半导体,BUY,256.3399,200,51267.98,38.450985,167456.12180250013,rebalance_unlocked,200.0,256.3399,200.0,256.3399,,-427.57831455518937,0.34263797490024606,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-03-09,688521,芯原股份,半导体,SELL,220.5,500,110250.0,82.6875,277623.4343025001,rebalance_unlocked,,,,,,,0.3057026151280499,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-03-09,002261,拓维信息,软件服务,BUY,39.49,3300,130317.0,97.73775,147208.6965525001,rebalance_unlocked,3300.0,39.49,3300.0,39.49,,-59.626585305641576,0.3057026151280499,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-03-11,600410,华胜天成,软件服务,SELL,31.2,3400,106080.0,79.56,253209.1365525001,rebalance_unlocked,,,,,,,0.3129920817533942,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-03-11,300475,香农芯创,元器件,BUY,160.51,600,96306.0,72.2295,156830.90705250012,rebalance_unlocked,600.0,160.51,600.0,160.51,,-132.00134583678636,0.3129920817533942,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-03-19,600549,厦门钨业,小金属,SELL,58.5,400,23400.0,17.55,180213.35705250013,rebalance_unlocked,,,,,,,0.3170428626816487,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-03-19,601872,招商轮船,水运,SELL,18.0,1400,25200.0,18.900000000000002,205394.45705250013,rebalance_unlocked,,,,,,,0.3170428626816487,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-03-19,002384,东山精密,元器件,BUY,104.0,200,20800.0,15.6,184578.85705250013,rebalance_unlocked,200.0,104.0,200.0,104.0,,-109.24830216697475,0.3170428626816487,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-03-19,002463,沪电股份,元器件,BUY,88.55,300,26565.0,19.923750000000002,157993.9333025001,rebalance_unlocked,300.0,88.55,300.0,88.55,,-62.16656423207637,0.3170428626816487,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-03-23,001309,德明利,半导体,SELL,320.3373,200,64067.46000000001,48.05059500000001,222013.34270750012,rebalance_unlocked,,,,,,,0.4605614672771463,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-03-23,002261,拓维信息,软件服务,SELL,34.49,3300,113817.0,85.36275,335744.9799575001,rebalance_unlocked,,,,,,,0.4605614672771463,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-03-23,300308,中际旭创,通信设备,BUY,591.0081,200,118201.62,88.651215,217454.7087425001,rebalance_unlocked,200.0,591.0081,200.0,591.0081,,-78.90775696463793,0.4605614672771463,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-03-25,300475,香农芯创,元器件,SELL,144.49,600,86694.0,65.0205,304083.6882425001,rebalance_unlocked,,,,,,,0.3446333743460215,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-03-25,001309,德明利,半导体,BUY,355.3142,100,35531.420000000006,26.648565000000005,268525.6196775001,rebalance_unlocked,100.0,355.3142,100.0,355.3142,,-253.43744222372595,0.3446333743460215,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-03-25,603259,药明康德,化学制药,BUY,94.63,1100,104093.0,78.06975,164354.5499275001,rebalance_unlocked,1100.0,94.63,1100.0,94.63,,-195.22807568988082,0.3446333743460215,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-04-02,002384,东山精密,元器件,SELL,107.05,200,21410.0,16.0575,185748.4924275001,rebalance_unlocked,,,,,,,0.3127623568957133,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-04-02,002463,沪电股份,元器件,SELL,79.0,300,23700.0,17.775000000000002,209430.71742750012,rebalance_unlocked,,,,,,,0.3127623568957133,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-04-02,002149,西部材料,小金属,BUY,49.66,500,24830.0,18.6225,184582.09492750012,rebalance_unlocked,500.0,49.66,500.0,49.66,,-9.41889821157324,0.3127623568957133,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-04-02,600276,恒瑞医药,化学制药,BUY,57.74,600,34644.0,25.983,149912.1119275001,rebalance_unlocked,600.0,57.74,600.0,57.74,,-119.3291207267104,0.3127623568957133,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-04-07,300308,中际旭创,通信设备,SELL,608.719,200,121743.80000000002,91.30785000000002,271564.6040775001,rebalance_unlocked,,,,,,,0.5104619921051695,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-04-07,600487,亨通光电,通信设备,BUY,58.35,500,29175.0,21.88125,242367.7228275001,rebalance_unlocked,500.0,58.35,500.0,58.35,,-105.78666654256767,0.5104619921051695,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-04-09,001309,德明利,半导体,SELL,383.19,100,38319.0,28.739250000000002,280657.9835775001,rebalance_unlocked,,,,,,,0.3376421842303101,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-04-09,603259,药明康德,化学制药,SELL,103.73,1100,114103.0,85.57725,394675.4063275001,rebalance_unlocked,,,,,,,0.3376421842303101,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-04-09,300433,蓝思科技,元器件,BUY,29.31,5500,161205.0,120.90375,233349.50257750013,rebalance_unlocked,5500.0,29.31,5500.0,29.31,,-52.311430610931794,0.3376421842303101,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-04-09,601869,长飞光纤,通信设备,BUY,354.86,200,70972.0,53.229,162324.27357750013,rebalance_unlocked,200.0,354.86,200.0,354.86,,-328.082096897036,0.3376421842303101,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-04-17,002149,西部材料,小金属,SELL,53.11,500,26555.0,19.91625,188859.35732750013,rebalance_unlocked,,,,,,,0.3390651146299857,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-04-17,600276,恒瑞医药,化学制药,SELL,57.2,600,34320.0,25.740000000000002,223153.61732750013,rebalance_unlocked,,,,,,,0.3390651146299857,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-04-17,600176,中国巨石,玻璃,BUY,32.65,1300,42445.0,31.833750000000002,180676.78357750014,rebalance_unlocked,1300.0,32.65,1300.0,32.65,,-37.9616844387215,0.3390651146299857,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2026-04-17,688521,芯原股份,半导体,BUY,237.0,100,23700.0,17.775000000000002,156959.00857750015,rebalance_unlocked,100.0,237.0,100.0,237.0,,-354.0493385954654,0.3390651146299857,,,,,,,,,,,,,,,,,,,,,
