strategy,trade_date,last_signal_date,cash,market_value,total_equity,nav,position_count,gross_exposure,locked_count,locked_value,candidate_count,executed,equity_before,max_total_positions,position_ratio,position_cap_skipped,cash_residual_ratio,adaptive_role,adaptive_underlying_strategy,market_style_state,selected_strategy,target_position_ratio,adaptive_target_position_ratio,risk_decision,fallback_strategy,allow_new_buys,risk_governor_reasons,risk_governor_version,recovery_status,governed_nav_ret_10d,recovery_streak,champion_score_floor,recovery_position,nav_ret_10d_kill,nav_dd_20d_kill,max_recovery_streak,champion_score_pctile_252,champion_score_z_252,champion_score_rank_252,champion_score_sample_count_252,champion_score_percentile_floor,champion_score_z_floor,governed_nav_drawdown_20d,pattern_top5_high_risk_count,pattern_top5_bullish_count,pattern_top5_bearish_count,top_industry_weight,fp_classified_label,fp_classified_gate_reason,route_reason,execution_safe_uplift_preflight_status,execution_safe_uplift_fallback_applied,execution_safe_uplift_hard_block_reasons,execution_safe_uplift_incremental_symbols,execution_safe_uplift_planned_strategy,execution_safe_uplift_planned_position_ratio,decision_timestamp,proxy_asof_timestamp,order_submit_timestamp,fill_timestamp,execution_mode,causality_pass,daily_proxy_approximation,execution_mode_status,execution_promotion_eligible,precommit_uplift_risk_level,precommit_uplift_cap_reason,cap_input_coverage,cap_missing_fields,cap_trigger_count,strict_cap_candidate_vol_20,strict_cap_candidate_ret_1,planned_uplift_ratio,capped_uplift_ratio,precommit_cap_applied,execution_safe_uplift_final_strategy,execution_safe_uplift_final_position_ratio
production_governed_vol_position,2025-10-22,2025-10-21,142672.74804500007,334484.19,477156.9380450001,0.9543138760900002,5,0.700994082513907,4.0,195221.65,5.0,1.0,468974.3443275001,5.0,0.7,3.0,0.3042866667697795,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,,-0.03438000338022651,0.0,,,,,,,,,,,,-0.08824022832873846,,,,0.13877822150934677,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-10-23,2025-10-22,142672.74804500007,332169.49,474842.23804500006,0.9496844760900002,5,0.6995365268422494,5.0,332524.25,5.0,0.0,475196.9980450001,5.0,0.5,4.0,0.3002391610889118,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.5,0.5,reduce_position,,True,low_liquidity,v1,,-0.04403110579232439,0.0,,,,,,,,,,,,-0.08824022832873846,,,,0.08872971999801069,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-10-24,2025-10-23,142672.74804500007,347387.11000000004,490059.8580450001,0.9801197160900003,5,0.7088666910728708,5.0,333728.17,5.0,0.0,476400.91804500006,5.0,0.5,4.0,0.2994804221420989,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.5,0.5,reduce_position,,True,low_liquidity,v1,,-0.07377902885974075,0.0,,,,,,,,,,,,-0.08824022832873846,,,,0.19016914982612965,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-10-27,2025-10-24,142672.74804500007,354061.76,496734.5080450001,0.9934690160900002,5,0.7127786659990308,5.0,349299.9,5.0,0.0,491972.6480450001,5.0,0.7,3.0,0.2900013824182152,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,,-0.014060334486888038,0.0,,,,,,,,,,,,-0.08824022832873846,,,,0.09843503290733868,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-10-28,2025-10-27,142672.74804500007,354810.05,497482.79804500006,0.9949655960900001,5,0.7132106906898628,5.0,351995.66000000003,5.0,0.0,494668.4080450001,5.0,0.7,5.0,0.28842098206526484,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,,-0.011490428529504326,0.0,,,,,,,,,,,,-0.08824022832873846,,,,0.06494944297376022,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-10-29,2025-10-28,142672.74804500007,356893.04,499565.78804500005,0.9991315760900001,5,0.7144064876753563,5.0,362712.71,5.0,0.0,505385.4580450001,5.0,0.7,5.0,0.28230481461992585,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,,0.019080387604718085,0.0,,,,,,,,,,,,-0.08824022832873846,,,,0.06547977398548385,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-10-30,2025-10-29,142672.74804500007,353544.44000000006,496217.18804500013,0.9924343760900003,5,0.7124792298970877,5.0,353955.45999999996,5.0,0.0,496628.20804500004,5.0,0.7,5.0,0.28728281183752724,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,,0.025413000324939095,0.0,,,,,,,,,,,,-0.08824022832873846,,,,0.06505185787546366,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-10-31,2025-10-30,161596.8547625001,319258.75,480855.6047625001,0.9617112095250002,5,0.6639389181242578,4.0,304663.07999999996,5.0,2.0,493894.53804500005,5.0,0.7,4.0,0.3272258288832901,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,,0.02892376511088668,0.0,,,,,,,,,,,,-0.08824022832873846,,,,0.06097220285829866,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-03,2025-10-31,151077.2921725001,330839.96,481917.2521725001,0.9638345043450003,5,0.6865078154155339,3.0,191041.98,5.0,4.0,478572.4347625001,5.0,0.7,3.0,0.31581299606820895,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,,0.02872554113437098,0.0,,,,,,,,,,,,-0.08824022832873846,,,,0.12438544824349178,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-04,2025-11-03,145481.8091725001,330247.02,475728.8291725001,0.9514576583450003,5,0.6941917322404942,4.0,310387.77999999997,5.0,2.0,485009.0721725001,5.0,0.7,3.0,0.29998130278794305,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,,0.023025381952660906,0.0,,,,,,,,,,,,-0.08824022832873846,,,,0.10148803207055566,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-05,2025-11-04,141198.4902550001,333919.4,475117.8902550001,0.9502357805100002,5,0.7028137791670662,4.0,181621.6,5.0,2.0,465873.2991725001,5.0,0.7,3.0,0.30322092609617146,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,,0.00386845732610408,0.0,,,,,,,,,,,,-0.08824022832873846,,,,0.2,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-06,2025-11-05,141198.4902550001,321128.16000000003,462326.6502550001,0.9246533005100002,5,0.6945914967758816,5.0,333799.28,5.0,0.0,474997.7702550001,5.0,0.7,3.0,0.2972613748885567,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,,-0.0042733273424763185,0.0,,,,,,,,,,,,-0.08824022832873846,,,,0.09264185438995601,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-07,2025-11-06,141198.4902550001,337009.0,478207.49025500007,0.9564149805100002,5,0.7047338380674314,5.0,322316.48,5.0,0.0,463514.97025500005,5.0,0.7,4.0,0.30462552304906265,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,,-0.02635735995502131,0.0,,,,,,,,,,,,-0.07996261278155836,,,,0.08716469503899818,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-10,2025-11-07,141198.4902550001,342135.76,483334.2502550001,0.9666685005100002,5,0.7078657467777096,5.0,334317.2,5.0,0.0,475515.69025500014,5.0,0.7,4.0,0.29693760510674416,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,,-0.02418555120446464,0.0,,,,,,,,,,,,-0.07996261278155836,,,,0.0643646190512536,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-11,2025-11-10,141198.4902550001,352146.88,493345.3702550001,0.9866907405100002,5,0.7137938272694898,5.0,335544.76,5.0,0.0,476743.2502550001,5.0,0.7,3.0,0.29617302432593634,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,,-0.02697669997347163,0.0,,,,,,,,,,,,-0.07454301051265255,,,,0.0737166105437413,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-12,2025-11-11,141198.4902550001,345231.52,486430.0102550001,0.9728600205100002,5,0.7097249608818751,5.0,350867.04,5.0,0.0,492065.5302550001,5.0,0.7,4.0,0.28695058193128803,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,,-0.00831672533454253,0.0,,,,,,,,,,,,-0.07454301051265255,,,,0.06341491726012369,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-13,2025-11-12,141198.4902550001,367088.44,508286.93025500013,1.0165738605100003,5,0.7222071199348704,5.0,343849.76,5.0,0.0,485048.2502550001,5.0,0.7,4.0,0.2911019474470201,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,,-0.026294390257198152,0.0,,,,,,,,,,,,-0.07454301051265255,,,,0.05377421812112372,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-14,2025-11-13,153220.9237550001,341687.04000000004,494907.96375500015,0.9898159275100002,5,0.6904052167751118,4.0,332040.64,5.0,2.0,502979.1302550001,5.0,0.7,3.0,0.30464834386396267,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,,0.02432350692557117,0.0,,,,,,,,,,,,-0.07454301051265255,,,,0.05168648884551141,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-17,2025-11-14,148933.96760500013,342955.0,491888.9676050001,0.9837779352100002,5,0.6972203537514627,3.0,189760.0,5.0,4.0,495057.1237550001,5.0,0.7,1.0,0.3009825218467277,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,,0.029223656443477797,0.0,,,,,,,,,,,,-0.07454301051265255,,,,0.07310981841336041,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-18,2025-11-17,148933.96760500013,319534.0,468467.9676050001,0.9369359352100003,5,0.6820829215572379,4.0,304320.0,5.0,0.0,490453.9676050001,5.0,0.7,1.0,0.30366553732306223,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,,0.02069175856964467,0.0,,,,,,,,,,,,-0.07454301051265255,,,,0.04269258064287829,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-19,2025-11-18,141513.42660500013,320567.0,462080.42660500016,0.9241608532100003,5,0.6937471953860319,3.0,161207.0,5.0,3.0,459816.9676050001,5.0,0.7,0.0,0.3078785468246293,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,,-0.015262605758263215,0.0,,,,,,,,,,,,-0.07833953674556104,,,,0.07071348166762075,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-20,2025-11-19,141513.42660500013,313152.0,454665.42660500016,0.9093308532100003,5,0.6887526116474592,4.0,257568.0,5.0,0.0,461131.42660500016,5.0,0.7,2.0,0.30688306725669967,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,,-0.02744048144135902,0.0,,,,,,,,,,,,-0.09090633832905926,,,,0.042918797570616535,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-21,2025-11-20,134285.87610500012,299075.0,433360.87610500015,0.8667217522100003,5,0.6901292121431293,4.0,242798.0,5.0,2.0,443111.42660500016,5.0,0.7,2.0,0.3031161570400669,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,,-0.016571018879777633,0.0,,,,,,,,,,,,-0.10549455525661244,,,,0.06578193855351369,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-24,2025-11-21,134285.87610500012,290812.0,425097.87610500015,0.8501957522100003,5,0.6841059820495757,5.0,296474.0,5.0,0.0,430759.87610500015,5.0,0.7,5.0,0.31174183937286487,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,,-0.09378066020272058,0.0,,,,,,,,,,,,-0.14740897255101704,,,,0.11932270792674772,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-25,2025-11-24,134285.87610500012,296277.0,430562.87610500015,0.8611257522100003,5,0.6881155260764928,5.0,289835.0,5.0,0.0,424120.87610500015,5.0,0.7,5.0,0.3166217077976487,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,,-0.1204888213886669,0.0,,,,,,,,,,,,-0.16366553849469478,,,,0.06965231359601612,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-26,2025-11-25,134285.87610500012,291984.0,426269.87610500015,0.8525397522100003,5,0.6849745111429774,5.0,297018.0,5.0,0.0,431303.87610500015,5.0,0.7,5.0,0.31134864197767714,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,,-0.12725870745994627,0.0,,,,,,,,,,,,-0.16366553849469478,,,,0.06822388195954748,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-27,2025-11-26,134285.87610500012,288440.0,422725.87610500015,0.8454517522100004,5,0.6823334371145875,5.0,289635.0,5.0,0.0,423920.87610500015,5.0,0.7,5.0,0.3167710855356392,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,,-0.12367685562505137,0.0,,,,,,,,,,,,-0.16366553849469478,,,,0.1365364900336223,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-11-28,2025-11-27,147529.93560500012,285110.0,432639.9356050001,0.8652798712100003,4,0.6590006528206984,4.0,273968.0,5.0,1.0,421507.87610500015,5.0,0.7,4.0,0.350013423893149,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,,-0.16833219399734567,0.0,,,,,,,,,,,,-0.16833219399734567,,,,0.1728519298062604,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-01,2025-11-28,173410.62910500012,257853.0,431263.6291050001,0.8625272582100002,5,0.5979011040998784,2.0,153560.0,5.0,5.0,434991.9356050001,5.0,0.7,2.0,0.3988187442932176,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1,,-0.12581738971738432,0.0,,,,,,,,,,,,-0.16833219399734567,,,,0.0749811515767705,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-02,2025-12-01,173410.62910500012,251620.0,425030.6291050001,0.8500612582100002,5,0.5920043939653099,5.0,256744.0,5.0,0.0,430154.6291050001,5.0,0.45,4.0,0.4031355642174685,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.1232500472518907,0.0,,,,,,,,,,,,-0.16833219399734567,,,,0.07735843773804314,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-03,2025-12-02,235446.59910500012,183761.0,419207.59910500015,0.8384151982100003,5,0.438353217814577,4.0,164166.0,5.0,2.0,424656.6291050001,5.0,0.45,3.0,0.5545496803169163,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.09272211016277054,0.0,,,,,,,,,,,,-0.16833219399734567,,,,0.2161342143146024,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-04,2025-12-03,235446.59910500012,180295.0,415741.59910500015,0.8314831982100003,5,0.4336708195382308,5.0,181685.0,5.0,0.0,417131.59910500015,5.0,0.45,3.0,0.5644420120896514,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.09278217607050676,0.0,,,,,,,,,,,,-0.17525402651079425,,,,0.14715839584752058,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-05,2025-12-04,231583.65685500012,188427.0,420010.6568550001,0.8400213137100002,5,0.44862433113227046,4.0,126301.0,5.0,2.0,415819.59910500015,5.0,0.45,4.0,0.5570454519270923,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.08560982476861134,0.0,,,,,,,,,,,,-0.18207300963566264,,,,0.11582643540301434,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-08,2025-12-05,231583.65685500012,195777.0,427360.6568550001,0.8547213137100003,5,0.45810721426896694,5.0,186347.0,5.0,0.0,417930.6568550001,5.0,0.45,5.0,0.5541198116398229,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.03080624021713796,0.0,,,,,,,,,,,,-0.18207300963566264,,,,0.04266454261838422,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-09,2025-12-08,231583.65685500012,194533.0,426116.6568550001,0.8522333137100002,5,0.4565252187881407,5.0,194641.0,5.0,0.0,426224.6568550001,5.0,0.45,4.0,0.5433370714960395,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,0.005322964138830599,0.0,,,,,,,,,,,,-0.18207300963566264,,,,0.06782194838102312,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-10,2025-12-09,231583.65685500012,198293.0,429876.6568550001,0.8597533137100003,5,0.46127882693310646,5.0,195878.0,5.0,0.0,427461.6568550001,5.0,0.45,5.0,0.5417647481153051,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.010326527196728774,0.0,,,,,,,,,,,,-0.18207300963566264,,,,0.16824334970286467,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-11,2025-12-10,231583.65685500012,191513.0,423096.6568550001,0.8461933137100003,5,0.4526459779275297,5.0,198714.0,5.0,0.0,430297.6568550001,5.0,0.45,5.0,0.5381940923118673,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,0.008461261168526857,0.0,,,,,,,,,,,,-0.18207300963566264,,,,0.0773965522493058,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-12,2025-12-11,231583.65685500012,196074.0,427657.6568550001,0.8553153137100002,5,0.45848354836420024,5.0,193197.0,5.0,0.0,424780.6568550001,5.0,0.45,4.0,0.5451840923492233,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,0.0008771186505456274,0.0,,,,,,,,,,,,-0.15996179178314984,,,,0.06741841985100848,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-15,2025-12-12,268299.2175975001,153677.72,421976.93759750004,0.8439538751950001,4,0.36418511607519294,2.0,81365.0,5.0,5.0,422994.6568550001,5.0,0.45,2.0,0.6344912658153328,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.011515993647310485,0.0,,,,,,,,,,,,-0.1548060101261477,,,,0.1017661653331347,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-16,2025-12-15,236175.14259750006,181319.03,417494.17259750003,0.8349883451950001,5,0.434303139782521,4.0,153481.00999999998,5.0,1.0,421780.2275975001,5.0,0.45,3.0,0.5599803136076408,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.021533676574518212,0.0,,,,,,,,,,,,-0.11255063770861173,,,,0.08908657404275805,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-17,2025-12-16,231527.71309750006,193784.36000000002,425312.0730975001,0.8506241461950002,5,0.45562863661191244,4.0,159126.28,5.0,2.0,417949.42259750003,5.0,0.45,3.0,0.5540106934511544,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.017731560954488912,0.0,,,,,,,,,,,,-0.10028303479647671,,,,0.0868454791738056,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-18,2025-12-17,231527.71309750006,192264.0,423791.71309750003,0.847583426195,5,0.45367569505958366,5.0,191766.25,5.0,0.0,423293.96309750003,5.0,0.45,4.0,0.5469667259208485,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,0.014561935436124829,0.0,,,,,,,,,,,,-0.08560982476861134,,,,0.049040836297140185,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-19,2025-12-18,234812.10634750003,188519.79,423331.89634750003,0.846663792695,5,0.4453238502143244,4.0,134714.66,5.0,2.0,424331.37309750007,5.0,0.45,3.0,0.5534800144007832,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,0.019363263165942612,0.0,,,,,,,,,,,,-0.04065728581306216,,,,0.0827598855159721,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-22,2025-12-19,234812.10634750003,200247.83000000002,435059.9363475001,0.8701198726950001,5,0.4602764200288347,5.0,192214.99,5.0,0.0,427027.0963475,5.0,0.45,4.0,0.5498763623103158,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,0.007907512436396313,0.0,,,,,,,,,,,,-0.03905866081541798,,,,0.08649513587681218,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-23,2025-12-22,234812.10634750003,204010.55,438822.65634750004,0.8776453126950001,5,0.4649043230768051,5.0,199939.97999999998,5.0,0.0,434752.0863475,5.0,0.45,3.0,0.54010576078021,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,0.01801588276553079,0.0,,,,,,,,,,,,-0.03905866081541798,,,,0.11260284849859098,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-24,2025-12-23,234812.10634750003,205915.16999999998,440727.27634750004,0.8814545526950001,5,0.46721675977604377,5.0,203707.74,5.0,0.0,438519.8463475,5.0,0.45,3.0,0.535465175187136,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,0.029818124422260173,0.0,,,,,,,,,,,,-0.03905866081541798,,,,0.1154767038118025,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position,2025-12-25,2025-12-24,234812.10634750003,206270.66,441082.76634750003,0.8821655326950001,5,0.4676461556366792,5.0,205471.16999999998,5.0,0.0,440283.27634750004,5.0,0.45,3.0,0.5333205210414831,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,0.025241239130971982,0.0,,,,,,,,,,,,-0.03905866081541798,,,,0.11076195922213039,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,
