signal_date,execution_date,symbol,side,shares_delta,price,notional,trade_cost,risk_state_on_signal,risk_state_on_execution,allow_new_buys,position_count_before,position_count_after,blocked_reason
2025-01-10,2025-01-13,603083,SELL,1500,37.28,55912.65,41.9345,False,False,True,5,4,
2025-01-13,2025-01-14,000938,SELL,900,24.49,22040.37,16.5303,False,False,True,4,4,
2025-01-13,2025-01-14,601899,NEW_BUY,3500,16.66,58292.5,43.7194,False,False,True,4,4,
2025-01-14,2025-01-15,600584,SELL,1300,40.22,52284.83,39.2136,False,False,True,4,5,
2025-01-14,2025-01-15,000831,NEW_BUY,1800,29.51,53118.0,39.8385,False,False,True,4,5,
2025-01-14,2025-01-15,002681,NEW_BUY,3000,7.31,21930.0,16.4475,False,False,True,4,5,
2025-01-15,2025-01-16,601988,SELL,7300,5.83,42526.15,31.8946,False,False,True,5,5,
2025-01-15,2025-01-16,300493,NEW_BUY,1200,34.7,41640.0,31.23,False,False,True,5,5,
2025-01-23,2025-01-24,000333,SELL,800,77.02,61615.12,46.2113,False,False,True,5,5,
2025-01-23,2025-01-24,603236,NEW_BUY,500,118.07,59034.9,44.2762,False,False,True,5,5,
2025-01-27,2025-02-05,601899,SELL,3500,16.96,59365.95,44.5245,False,False,True,5,5,
2025-01-27,2025-02-05,300418,NEW_BUY,1600,39.0,62400.0,46.8,False,False,True,5,5,
2025-02-05,2025-02-06,000831,SELL,1800,28.5,51300.0,38.475,False,False,True,5,5,
2025-02-05,2025-02-06,002681,SELL,3000,7.2,21600.0,16.2,False,False,True,5,5,
2025-02-05,2025-02-06,300442,NEW_BUY,700,60.71,42494.9,31.8712,False,False,True,5,5,
2025-02-05,2025-02-06,603893,NEW_BUY,100,164.06,16406.19,12.3046,False,False,True,5,5,
2025-02-06,2025-02-07,300493,SELL,1200,28.8,34563.6,25.9227,False,False,True,5,5,
2025-02-06,2025-02-07,600580,NEW_BUY,1600,28.86,46180.96,34.6357,False,False,True,5,5,
2025-02-14,2025-02-17,603236,SELL,500,119.51,59753.3,44.815,False,False,True,5,5,
2025-02-14,2025-02-17,000938,NEW_BUY,2000,31.17,62349.4,46.7621,False,False,True,5,5,
2025-02-18,2025-02-19,300418,SELL,1600,41.88,67008.0,50.256,False,False,True,5,5,
2025-02-18,2025-02-19,603501,NEW_BUY,400,145.91,58364.4,43.7733,False,False,True,5,5,
2025-02-19,2025-02-20,300442,SELL,700,56.56,39589.34,29.692,False,False,True,5,5,
2025-02-19,2025-02-20,603893,SELL,100,176.22,17622.02,13.2165,False,False,True,5,5,
2025-02-19,2025-02-20,300251,NEW_BUY,1000,29.16,29158.1,21.8686,False,False,True,5,5,
2025-02-19,2025-02-20,300718,NEW_BUY,300,104.89,31468.44,23.6013,False,False,True,5,5,
2025-02-20,2025-02-21,600580,SELL,1600,33.11,52972.16,39.7291,False,False,True,5,5,
2025-02-20,2025-02-21,600498,NEW_BUY,2000,27.83,55655.6,41.7417,False,False,True,5,5,
2025-02-28,2025-03-03,000938,SELL,2000,29.95,59896.4,44.9223,False,False,True,5,5,
2025-02-28,2025-03-03,688525,NEW_BUY,900,76.05,68441.04,51.3308,False,False,True,5,5,
2025-03-04,2025-03-05,603501,SELL,400,143.13,57253.44,42.9401,False,False,True,5,5,
2025-03-04,2025-03-05,300035,NEW_BUY,3200,18.38,58830.08,44.1226,False,False,True,5,5,
2025-03-05,2025-03-06,300251,SELL,1000,23.94,23940.4,17.9553,False,False,True,5,5,
2025-03-05,2025-03-06,300718,SELL,300,108.22,32466.96,24.3502,False,False,True,5,5,
2025-03-05,2025-03-06,300458,NEW_BUY,200,99.3,19859.06,14.8943,False,False,True,5,5,
2025-03-05,2025-03-06,300476,NEW_BUY,500,59.02,29507.75,22.1308,False,False,True,5,5,
2025-03-06,2025-03-07,600498,SELL,2000,26.13,52265.4,39.199,False,False,True,5,5,
2025-03-06,2025-03-07,688521,NEW_BUY,600,94.86,56916.0,42.687,False,False,True,5,5,
2025-03-14,2025-03-17,688525,SELL,900,77.55,69791.85,52.3439,False,False,True,5,5,
2025-03-14,2025-03-17,002155,NEW_BUY,2100,31.65,66473.4,49.855,False,False,True,5,5,
2025-03-18,2025-03-19,300035,SELL,3200,18.45,59028.48,44.2714,False,False,True,5,5,
2025-03-18,2025-03-19,601899,NEW_BUY,2900,18.18,52717.36,39.538,False,False,True,5,5,
2025-03-19,2025-03-20,300458,SELL,200,92.14,18428.86,13.8216,False,False,True,5,5,
2025-03-19,2025-03-20,300476,SELL,400,86.58,34633.2,25.9749,False,False,True,5,5,
2025-03-19,2025-03-20,000333,NEW_BUY,600,80.6,48357.06,36.2678,False,False,True,5,5,
2025-03-20,2025-03-21,688521,SELL,600,96.79,58074.0,43.5555,False,False,True,5,5,
2025-03-20,2025-03-21,300100,NEW_BUY,300,93.14,27941.31,20.956,False,False,True,5,5,
2025-03-20,2025-03-21,300476,REBALANCE_BUY,300,84.89,25465.59,19.0992,False,False,True,5,5,
2025-03-21,2025-03-24,300476,SELL,400,86.86,34742.32,26.0567,False,False,True,5,5,
2025-03-21,2025-03-24,002553,NEW_BUY,1800,26.15,47066.4,35.2998,False,False,True,5,5,
2025-03-28,2025-03-31,002155,SELL,2100,31.04,65189.04,48.8918,False,False,True,5,5,
2025-03-28,2025-03-31,000737,NEW_BUY,6400,10.86,69521.28,52.141,False,False,True,5,5,
2025-04-01,2025-04-02,601899,SELL,2900,18.16,52657.91,39.4934,False,False,True,5,5,
2025-04-01,2025-04-02,600276,NEW_BUY,1000,51.72,51715.5,38.7866,False,False,True,5,5,
2025-04-02,2025-04-03,000333,SELL,600,78.7,47217.72,35.4133,False,False,True,5,5,
2025-04-02,2025-04-03,300760,NEW_BUY,200,235.15,47029.7,35.2723,False,False,True,5,5,
2025-04-03,2025-04-07,300100,SELL,300,79.58,23874.45,17.9058,False,False,True,5,5,
2025-04-03,2025-04-07,601288,NEW_BUY,6500,5.46,35467.9,26.6009,False,False,True,5,5,
2025-04-07,2025-04-08,002553,SELL,1800,15.98,28770.84,21.5781,False,False,True,5,4,
2025-04-09,2025-04-10,603501,NEW_BUY,200,124.5,24899.46,18.6746,False,False,True,4,5,
2025-04-14,2025-04-15,000737,SELL,6400,9.32,59635.84,44.7269,False,False,True,5,5,
2025-04-14,2025-04-15,600171,NEW_BUY,1700,36.83,62604.88,46.9537,False,False,True,5,5,
2025-04-16,2025-04-17,600276,SELL,1000,48.91,48914.1,36.6856,False,False,True,5,5,
2025-04-16,2025-04-17,002155,NEW_BUY,1400,34.62,48466.04,36.3495,False,False,True,5,5,
2025-04-17,2025-04-18,300760,SELL,200,228.21,45641.5,34.2311,False,False,True,5,5,
2025-04-17,2025-04-18,600988,NEW_BUY,1600,29.43,47089.12,35.3168,False,False,True,5,5,
2025-04-18,2025-04-21,601288,SELL,6500,5.72,37186.5,27.8899,False,False,True,5,5,
2025-04-18,2025-04-21,002261,NEW_BUY,1300,29.05,37765.0,28.3238,False,False,True,5,5,
2025-04-23,2025-04-24,603501,SELL,200,124.66,24931.66,18.6987,False,False,True,5,5,
2025-04-23,2025-04-24,300773,NEW_BUY,900,27.84,25055.28,18.7915,False,False,True,5,5,
2025-04-28,2025-04-29,600171,SELL,1700,35.04,59566.47,44.6749,False,False,True,5,5,
2025-04-28,2025-04-29,300766,NEW_BUY,1600,38.0,60800.0,45.6,False,False,True,5,5,
2025-04-30,2025-05-06,002155,SELL,1400,30.51,42714.84,32.0361,False,False,True,5,5,
2025-04-30,2025-05-06,600839,NEW_BUY,4000,10.7,42810.8,32.1081,False,False,True,5,5,
2025-05-06,2025-05-07,600988,SELL,1600,27.31,43695.52,32.7716,False,False,True,5,5,
2025-05-06,2025-05-07,300548,NEW_BUY,800,49.33,39460.56,29.5954,False,False,True,5,5,
2025-05-07,2025-05-08,002261,SELL,1300,33.7,43810.0,32.8575,False,False,True,5,5,
2025-05-07,2025-05-08,000158,NEW_BUY,1900,24.85,47222.22,35.4167,False,False,True,5,5,
2025-05-12,2025-05-13,300773,SELL,900,21.76,19583.01,14.6873,False,False,True,5,5,
2025-05-12,2025-05-13,002130,NEW_BUY,800,21.45,17161.12,12.8708,False,False,True,5,5,
2025-05-15,2025-05-16,300766,SELL,1600,37.99,60784.0,45.588,False,False,True,5,5,
2025-05-15,2025-05-16,601919,NEW_BUY,3800,17.61,66935.1,50.2013,False,False,True,5,5,
2025-05-19,2025-05-20,600839,SELL,4000,10.54,42167.6,31.6257,False,False,True,5,4,
2025-05-20,2025-05-21,300548,SELL,800,47.85,38283.44,28.7126,False,False,True,4,5,
2025-05-20,2025-05-21,300750,NEW_BUY,200,272.16,54431.06,40.8233,False,False,True,4,5,
2025-05-20,2025-05-21,300963,NEW_BUY,200,44.25,8849.58,6.6372,False,False,True,4,5,
2025-05-21,2025-05-22,000158,SELL,1900,23.45,44556.33,33.4172,False,False,True,5,4,
2025-05-22,2025-05-23,600418,NEW_BUY,1500,40.0,60000.0,45.0,False,False,True,4,5,
2025-05-26,2025-05-27,002130,SELL,800,19.9,15921.52,11.9411,False,False,True,5,4,
2025-05-28,2025-05-29,601229,NEW_BUY,1700,11.35,19299.08,14.4743,False,False,True,4,5,
2025-05-29,2025-05-30,601919,SELL,3800,18.19,69126.94,51.8452,False,False,True,5,5,
2025-05-29,2025-05-30,002639,NEW_BUY,6300,10.85,68355.0,51.2662,False,False,True,5,5,
2025-06-04,2025-06-05,300750,SELL,200,256.22,51244.58,38.4334,False,False,True,5,5,
2025-06-04,2025-06-05,300963,SELL,200,42.69,8538.84,6.4041,False,False,True,5,5,
2025-06-04,2025-06-05,002550,NEW_BUY,4100,8.81,36121.41,27.0911,False,False,True,5,5,
2025-06-04,2025-06-05,300468,NEW_BUY,900,26.71,24042.51,18.0319,False,False,True,5,5,
2025-06-06,2025-06-09,600418,SELL,1500,35.81,53715.0,40.2863,False,False,True,5,5,
2025-06-06,2025-06-09,300255,NEW_BUY,1100,44.46,48906.0,36.6795,False,False,True,5,5,
2025-06-12,2025-06-13,601229,SELL,1700,11.18,19009.06,14.2568,False,False,True,5,5,
2025-06-12,2025-06-13,002734,NEW_BUY,800,22.82,18253.92,13.6904,False,False,True,5,5,
2025-06-13,2025-06-16,002639,SELL,6300,11.04,69552.0,52.164,False,False,True,5,4,
2025-06-16,2025-06-17,300085,NEW_BUY,1600,41.36,66176.0,49.632,False,False,True,4,5,
2025-06-18,2025-06-19,002550,SELL,4100,8.53,34987.35,26.2405,False,False,True,5,5,
2025-06-18,2025-06-19,300468,SELL,900,41.08,36974.61,27.731,False,False,True,5,5,
2025-06-18,2025-06-19,600415,NEW_BUY,1500,20.86,31288.35,23.4663,False,False,True,5,5,
2025-06-18,2025-06-19,600809,NEW_BUY,200,180.27,36054.82,27.0411,False,False,True,5,5,
2025-06-20,2025-06-23,300255,SELL,1100,50.39,55429.0,41.5718,False,False,True,5,5,
2025-06-20,2025-06-23,601328,NEW_BUY,8400,8.12,68179.44,51.1346,False,False,True,5,5,
2025-06-26,2025-06-27,002734,SELL,800,18.45,14760.88,11.0707,False,False,True,5,5,
2025-06-26,2025-06-27,002074,NEW_BUY,100,32.52,3252.42,2.4393,False,False,True,5,5,
2025-06-30,2025-07-01,300085,SELL,1600,44.89,71824.0,53.868,False,False,True,5,5,
2025-06-30,2025-07-01,600967,NEW_BUY,3800,19.96,75837.74,56.8783,False,False,True,5,5,
2025-07-02,2025-07-03,600415,SELL,1500,19.47,29201.4,21.9011,False,False,True,5,5,
2025-07-02,2025-07-03,600809,SELL,200,179.27,35854.72,26.891,False,False,True,5,5,
2025-07-02,2025-07-03,300065,NEW_BUY,1000,18.96,18960.0,14.22,False,False,True,5,5,
2025-07-02,2025-07-03,600150,NEW_BUY,1500,33.03,49545.0,37.1587,False,False,True,5,5,
2025-07-04,2025-07-07,601328,SELL,8400,8.39,70497.84,52.8734,False,False,True,5,5,
2025-07-04,2025-07-07,603228,NEW_BUY,1500,46.16,69233.85,51.9254,False,False,True,5,5,
2025-07-10,2025-07-11,002074,SELL,100,29.92,2991.59,2.2437,False,False,True,5,4,
2025-07-11,2025-07-14,002602,NEW_BUY,300,12.38,3714.06,2.7855,False,False,True,4,5,
2025-07-14,2025-07-15,600967,SELL,3800,17.99,68362.0,51.2715,False,False,True,5,5,
2025-07-14,2025-07-15,600744,NEW_BUY,7800,8.7,67860.0,50.895,False,False,True,5,5,
2025-07-16,2025-07-17,300065,SELL,1000,17.74,17740.0,13.305,False,False,True,5,5,
2025-07-16,2025-07-17,600150,SELL,1500,33.79,50685.0,38.0138,False,False,True,5,5,
2025-07-16,2025-07-17,300502,NEW_BUY,100,234.12,23411.8,17.5588,False,False,True,5,5,
2025-07-16,2025-07-17,300548,NEW_BUY,400,80.08,32033.68,24.0253,False,False,True,5,5,
2025-07-18,2025-07-21,603228,SELL,1500,53.89,80828.4,60.6213,False,False,True,5,5,
2025-07-18,2025-07-21,002126,NEW_BUY,3200,28.06,89781.12,67.3358,False,False,True,5,5,
2025-07-25,2025-07-28,002602,SELL,300,12.21,3662.88,2.7472,False,False,True,5,5,
2025-07-25,2025-07-28,601888,NEW_BUY,100,67.41,6741.23,5.0559,False,False,True,5,5,
2025-07-28,2025-07-29,600744,SELL,7800,7.17,55926.0,41.9445,False,False,True,5,5,
2025-07-28,2025-07-29,000625,NEW_BUY,4100,13.46,55175.34,41.3815,False,False,True,5,5,
2025-07-30,2025-07-31,300502,SELL,100,278.96,27896.22,20.9222,False,False,True,5,5,
2025-07-30,2025-07-31,300548,SELL,400,93.05,37220.0,27.915,False,False,True,5,5,
2025-07-30,2025-07-31,600570,NEW_BUY,400,37.1,14841.36,11.131,False,False,True,5,5,
2025-07-30,2025-07-31,600584,NEW_BUY,1300,35.52,46182.11,34.6366,False,False,True,5,5,
2025-08-01,2025-08-04,002126,SELL,3200,28.56,91384.64,68.5385,False,False,True,5,5,
2025-08-01,2025-08-04,300661,NEW_BUY,1300,74.53,96883.67,72.6628,False,False,True,5,5,
2025-08-08,2025-08-11,601888,SELL,100,65.25,6524.55,4.8934,False,False,True,5,4,
2025-08-11,2025-08-12,000625,SELL,4100,13.11,53734.19,40.3006,False,False,True,4,5,
2025-08-11,2025-08-12,300762,NEW_BUY,600,27.2,16320.0,12.24,False,False,True,4,5,
2025-08-11,2025-08-12,600941,NEW_BUY,300,114.14,34242.75,25.6821,False,False,True,4,5,
2025-08-13,2025-08-14,600570,SELL,400,36.03,14413.52,10.8101,False,False,True,5,5,
2025-08-13,2025-08-14,600584,SELL,1300,35.67,46377.24,34.7829,False,False,True,5,5,
2025-08-13,2025-08-14,002173,NEW_BUY,1400,23.78,33292.0,24.969,False,False,True,5,5,
2025-08-13,2025-08-14,600410,NEW_BUY,2100,16.12,33852.0,25.389,False,False,True,5,5,
2025-08-15,2025-08-18,300661,SELL,1300,76.67,99671.91,74.7539,False,False,True,5,5,
2025-08-15,2025-08-18,002104,NEW_BUY,3200,29.58,94656.0,70.992,False,False,True,5,5,
2025-08-25,2025-08-26,300762,SELL,600,29.21,17526.0,13.1445,False,False,True,5,4,
2025-08-25,2025-08-26,600941,SELL,300,115.17,34550.37,25.9128,False,False,True,5,4,
2025-08-25,2025-08-26,601127,NEW_BUY,200,137.48,27495.1,20.6213,False,False,True,5,4,
2025-08-26,2025-08-27,601698,NEW_BUY,1000,22.7,22700.0,17.025,False,False,True,4,5,
2025-08-27,2025-08-28,002173,SELL,1400,22.06,30884.0,23.163,False,False,True,5,5,
2025-08-27,2025-08-28,600410,SELL,2100,24.53,51513.0,38.6348,False,False,True,5,5,
2025-08-27,2025-08-28,002555,NEW_BUY,2000,20.35,40709.2,30.5319,False,False,True,5,5,
2025-08-27,2025-08-28,688012,NEW_BUY,100,307.78,30778.37,23.0838,False,False,True,5,5,
2025-08-29,2025-09-01,002104,SELL,3200,26.55,84960.0,63.72,False,False,True,5,5,
2025-08-29,2025-09-01,300502,NEW_BUY,100,507.46,50745.89,38.0594,False,False,True,5,5,
2025-09-08,2025-09-09,601127,SELL,200,144.69,28937.94,21.7035,False,False,True,5,5,
2025-09-08,2025-09-09,300274,NEW_BUY,500,133.7,66851.1,50.1383,False,False,True,5,5,
2025-09-09,2025-09-10,601698,SELL,1000,21.88,21880.0,16.41,False,False,True,5,5,
2025-09-09,2025-09-10,002460,NEW_BUY,700,46.45,32515.0,24.3863,False,False,True,5,5,
2025-09-10,2025-09-11,002555,SELL,2000,22.91,45828.8,34.3716,False,False,True,5,4,
2025-09-10,2025-09-11,688012,SELL,100,307.19,30718.72,23.039,False,False,True,5,4,
2025-09-10,2025-09-11,601138,NEW_BUY,800,56.11,44885.04,33.6638,False,False,True,5,4,
2025-09-12,2025-09-15,300502,SELL,100,480.84,48083.83,36.0629,False,False,True,4,5,
2025-09-12,2025-09-15,002384,NEW_BUY,300,76.99,23097.0,17.3227,False,False,True,4,5,
2025-09-12,2025-09-15,002475,NEW_BUY,900,52.3,47073.24,35.3049,False,False,True,4,5,
2025-09-22,2025-09-23,300274,SELL,500,138.76,69379.5,52.0346,False,False,True,5,5,
2025-09-22,2025-09-23,300620,NEW_BUY,400,138.11,55242.56,41.4319,False,False,True,5,5,
2025-09-23,2025-09-24,002460,SELL,700,52.6,36820.0,27.615,False,False,True,5,5,
2025-09-23,2025-09-24,002938,NEW_BUY,800,62.31,49852.0,37.389,False,False,True,5,5,
2025-09-24,2025-09-25,601138,SELL,800,68.25,54602.08,40.9516,False,False,True,5,5,
2025-09-24,2025-09-25,688008,NEW_BUY,400,133.34,53337.64,40.0032,False,False,True,5,5,
2025-09-26,2025-09-29,002384,SELL,300,68.59,20577.0,15.4328,False,False,True,5,5,
2025-09-26,2025-09-29,002475,SELL,900,64.45,58006.44,43.5048,False,False,True,5,5,
2025-09-26,2025-09-29,000977,NEW_BUY,400,72.08,28831.96,21.624,False,False,True,5,5,
2025-09-26,2025-09-29,603501,NEW_BUY,300,151.27,45380.97,34.0357,False,False,True,5,5,
2025-10-14,2025-10-15,300620,SELL,400,100.1,40038.84,30.0291,False,False,True,5,5,
2025-10-14,2025-10-15,688347,NEW_BUY,400,120.53,48212.0,36.159,False,False,True,5,5,
2025-10-15,2025-10-16,002938,SELL,800,49.44,39555.36,29.6665,False,False,True,5,5,
2025-10-15,2025-10-16,600392,NEW_BUY,1900,25.29,48052.14,36.0391,False,False,True,5,5,
2025-10-16,2025-10-17,688008,SELL,400,143.36,57343.48,43.0076,False,False,True,5,5,
2025-10-16,2025-10-17,600036,NEW_BUY,1300,42.96,55850.73,41.888,False,False,True,5,5,
2025-10-20,2025-10-21,000977,SELL,400,65.21,26082.44,19.5618,False,False,True,5,5,
2025-10-20,2025-10-21,603501,SELL,300,128.27,38480.4,28.8603,False,False,True,5,5,
2025-10-20,2025-10-21,000426,NEW_BUY,600,31.16,18696.0,14.022,False,False,True,5,5,
2025-10-20,2025-10-21,601288,NEW_BUY,6300,8.03,50565.06,37.9238,False,False,True,5,5,
2025-10-28,2025-10-29,688347,SELL,400,132.11,52844.0,39.633,False,False,True,5,5,
2025-10-28,2025-10-29,300476,NEW_BUY,100,345.28,34527.76,25.8958,False,False,True,5,5,
2025-10-29,2025-10-30,600392,SELL,1900,23.64,44909.54,33.6822,False,False,True,5,5,
2025-10-29,2025-10-30,301308,NEW_BUY,200,294.58,58916.24,44.1872,False,False,True,5,5,
2025-10-30,2025-10-31,600036,SELL,1300,42.33,55023.93,41.2679,False,False,True,5,5,
2025-10-30,2025-10-31,300502,NEW_BUY,100,521.25,52125.28,39.094,False,False,True,5,5,
2025-11-03,2025-11-04,000426,SELL,600,29.43,17658.0,13.2435,False,False,True,5,5,
2025-11-03,2025-11-04,601288,SELL,6300,8.3,52261.65,39.1962,False,False,True,5,5,
2025-11-03,2025-11-04,002812,NEW_BUY,800,48.5,38800.0,29.1,False,False,True,5,5,
2025-11-03,2025-11-04,603686,NEW_BUY,1200,30.0,36000.0,27.0,False,False,True,5,5,
2025-11-11,2025-11-12,300476,SELL,100,284.97,28497.03,21.3728,False,False,True,5,5,
2025-11-11,2025-11-12,002407,NEW_BUY,900,32.07,28866.42,21.6498,False,False,True,5,5,
2025-11-12,2025-11-13,301308,SELL,200,312.01,62401.12,46.8008,False,False,True,5,5,
2025-11-12,2025-11-13,300724,NEW_BUY,500,102.36,51177.55,38.3832,False,False,True,5,5,
2025-11-13,2025-11-14,300502,SELL,100,445.79,44579.28,33.4345,False,False,True,5,5,
2025-11-13,2025-11-14,300475,NEW_BUY,200,176.82,35364.0,26.523,False,False,True,5,5,
2025-11-17,2025-11-18,603686,SELL,1200,30.99,37188.0,27.891,False,False,True,5,5,
2025-11-17,2025-11-18,000833,NEW_BUY,2100,23.74,49859.25,37.3944,False,False,True,5,5,
2025-11-18,2025-11-19,002812,REBALANCE_BUY,100,59.34,5934.0,4.4505,False,False,True,5,5,
2025-11-20,2025-11-21,002812,SELL,900,58.8,52920.0,39.69,False,False,True,5,5,
2025-11-20,2025-11-21,002240,NEW_BUY,1700,36.63,62271.0,46.7033,False,False,True,5,5,
2025-11-25,2025-11-26,002407,SELL,900,33.67,30304.71,22.7285,False,False,True,5,5,
2025-11-25,2025-11-26,300620,NEW_BUY,200,141.29,28257.78,21.1933,False,False,True,5,5,
2025-11-26,2025-11-27,300724,SELL,500,86.44,43220.0,32.415,False,False,True,5,4,
2025-11-27,2025-11-28,300475,SELL,200,132.54,26508.0,19.881,False,False,True,4,4,
2025-11-27,2025-11-28,601138,NEW_BUY,600,60.57,36342.36,27.2568,False,False,True,4,4,
2025-11-28,2025-12-01,300058,NEW_BUY,3400,10.51,35734.0,26.8005,False,False,True,4,5,
2025-12-01,2025-12-02,000833,SELL,2100,20.21,42431.13,31.8233,False,False,True,5,5,
2025-12-01,2025-12-02,002241,NEW_BUY,1400,30.85,43186.08,32.3896,False,False,True,5,5,
2025-12-04,2025-12-05,002240,SELL,1700,30.04,51068.0,38.301,False,False,True,5,5,
2025-12-04,2025-12-05,000426,NEW_BUY,1700,34.03,57851.0,43.3882,False,False,True,5,5,
2025-12-09,2025-12-10,300620,SELL,200,167.25,33449.78,25.0873,False,False,True,5,4,
2025-12-11,2025-12-12,601138,SELL,600,61.33,36800.88,27.6007,False,False,True,4,3,
2025-12-12,2025-12-15,300058,SELL,3400,8.7,29580.0,22.185,False,False,True,3,3,
2025-12-12,2025-12-15,603019,NEW_BUY,400,88.39,35357.08,26.5178,False,False,True,3,3,
2025-12-15,2025-12-16,002241,SELL,1400,28.85,40394.34,30.2958,False,False,True,3,5,
2025-12-15,2025-12-16,300395,NEW_BUY,300,92.91,27873.0,20.9047,False,False,True,3,5,
2025-12-15,2025-12-16,300476,NEW_BUY,100,291.87,29187.46,21.8906,False,False,True,3,5,
2025-12-15,2025-12-16,600118,NEW_BUY,700,53.5,37450.0,28.0875,False,False,True,3,5,
2025-12-18,2025-12-19,000426,SELL,1700,34.17,58089.0,43.5667,False,False,True,5,5,
2025-12-18,2025-12-19,000657,NEW_BUY,2400,27.36,65664.0,49.248,False,False,True,5,5,
2025-12-26,2025-12-29,603019,SELL,400,86.25,34500.68,25.8755,False,False,True,5,5,
2025-12-26,2025-12-29,000559,NEW_BUY,1800,13.78,24806.88,18.6052,False,False,True,5,5,
2025-12-29,2025-12-30,300395,SELL,300,106.28,31884.0,23.913,False,False,True,5,5,
2025-12-29,2025-12-30,300476,SELL,100,296.9,29689.69,22.2673,False,False,True,5,5,
2025-12-29,2025-12-30,600118,SELL,300,85.4,25620.0,19.215,False,False,True,5,5,
2025-12-29,2025-12-30,002759,NEW_BUY,600,47.0,28200.0,21.15,False,False,True,5,5,
2025-12-29,2025-12-30,600362,NEW_BUY,1100,46.85,51535.0,38.6512,False,False,True,5,5,
2025-12-30,2025-12-31,600118,SELL,400,88.0,35200.0,26.4,False,False,True,5,5,
2025-12-30,2025-12-31,002465,NEW_BUY,2600,15.09,39227.5,29.4206,False,False,True,5,5,
2026-01-05,2026-01-06,000657,SELL,2400,29.0,69600.0,52.2,False,False,True,5,5,
2026-01-05,2026-01-06,300058,NEW_BUY,4400,13.6,59840.0,44.88,False,False,True,5,5,
2026-01-13,2026-01-14,000559,SELL,1800,19.17,34507.62,25.8807,False,False,True,5,5,
2026-01-13,2026-01-14,300442,NEW_BUY,100,80.48,8048.0,6.036,False,False,True,5,5,
2026-01-14,2026-01-15,002759,SELL,600,41.54,24924.0,18.693,False,False,True,5,5,
2026-01-14,2026-01-15,600362,SELL,1100,59.09,64999.0,48.7493,False,False,True,5,5,
2026-01-14,2026-01-15,002230,NEW_BUY,800,61.66,49328.0,36.996,False,False,True,5,5,
2026-01-14,2026-01-15,600089,NEW_BUY,1600,26.2,41920.0,31.44,False,False,True,5,5,
2026-01-15,2026-01-16,002465,SELL,2600,21.64,56270.24,42.2027,False,False,True,5,5,
2026-01-15,2026-01-16,603881,NEW_BUY,1800,36.41,65538.0,49.1535,False,False,True,5,5,
2026-01-19,2026-01-20,300058,SELL,4400,17.6,77440.0,58.08,False,False,True,5,5,
2026-01-19,2026-01-20,688525,NEW_BUY,400,177.11,70842.48,53.1319,False,False,True,5,5,
2026-01-27,2026-01-28,300442,SELL,100,83.2,8320.0,6.24,False,False,True,5,5,
2026-01-27,2026-01-28,600489,NEW_BUY,500,35.0,17500.0,13.125,False,False,True,5,5,
2026-01-28,2026-01-29,002230,SELL,800,58.51,46808.0,35.106,False,False,True,5,5,
2026-01-28,2026-01-29,600089,SELL,1600,28.12,44992.0,33.744,False,False,True,5,5,
2026-01-28,2026-01-29,600547,NEW_BUY,500,64.0,32000.0,24.0,False,False,True,5,5,
2026-01-28,2026-01-29,601899,NEW_BUY,1200,43.79,52548.0,39.411,False,False,True,5,5,
2026-01-29,2026-01-30,603881,SELL,1800,38.3,68940.0,51.705,False,False,True,5,5,
2026-01-29,2026-01-30,603993,NEW_BUY,2900,26.07,75606.19,56.7046,False,False,True,5,5,
2026-02-02,2026-02-03,688525,SELL,400,174.6,69841.88,52.3814,False,False,True,5,5,
2026-02-02,2026-02-03,300394,NEW_BUY,200,353.4,70679.9,53.0099,False,False,True,5,5,
2026-02-10,2026-02-11,600489,SELL,500,29.95,14975.0,11.2313,False,False,True,5,5,
2026-02-10,2026-02-11,603667,NEW_BUY,200,88.39,17678.82,13.2591,False,False,True,5,5,
2026-02-11,2026-02-12,600547,SELL,500,47.0,23500.0,17.625,False,False,True,5,5,
2026-02-11,2026-02-12,601899,SELL,1200,39.57,47484.0,35.613,False,False,True,5,5,
2026-02-11,2026-02-12,300251,NEW_BUY,1200,25.8,30960.84,23.2206,False,False,True,5,5,
2026-02-11,2026-02-12,300395,NEW_BUY,400,99.0,39600.0,29.7,False,False,True,5,5,
2026-02-12,2026-02-13,603993,SELL,2900,22.82,66192.21,49.6442,False,False,True,5,5,
2026-02-12,2026-02-13,688521,NEW_BUY,200,261.0,52200.0,39.15,False,False,True,5,5,
2026-02-24,2026-02-25,300394,SELL,200,494.07,98814.42,74.1108,False,False,True,5,5,
2026-02-24,2026-02-25,600410,NEW_BUY,4700,24.01,112847.0,84.6353,False,False,True,5,5,
2026-03-04,2026-03-05,603667,SELL,200,74.01,14801.48,11.1011,False,False,True,5,5,
2026-03-04,2026-03-05,601872,NEW_BUY,300,17.34,5202.0,3.9015,False,False,True,5,5,
2026-03-05,2026-03-06,300251,SELL,1200,17.57,21089.76,15.8173,False,False,True,5,5,
2026-03-05,2026-03-06,300395,SELL,400,112.61,45044.0,33.783,False,False,True,5,5,
2026-03-05,2026-03-06,001309,NEW_BUY,100,256.34,25633.99,19.2255,False,False,True,5,5,
2026-03-05,2026-03-06,600549,NEW_BUY,400,76.06,30422.96,22.8172,False,False,True,5,5,
2026-03-06,2026-03-09,688521,SELL,200,220.5,44100.0,33.075,False,False,True,5,5,
