strategy,signal_date,execution_date,rank,symbol,name,industry,rank_score,planned_shares,planned_price,filled_shares,filled_price,exit_date,exit_price,gross_return,net_return,net_pnl,entry_cost,round_trip_cost,plan_reject_reason,trade_reject_reason,execution_tradable,locked,skipped_by_position_cap,risk_decision,risk_governor_reasons,large_slippage_proxy,limit_up_buy_ratio,unfilled_ratio_proxy,limit_down_sell_ratio,open_gap_proxy,estimated_turnover_impact,execution_mode,causality_pass,exit_reason
dual_system_adaptive_route,2024-07-31,2024-08-01,2,600733,北汽蓝谷,汽车整车,29.99,0,,,,,,,,,,,,,,1,0,,,0.0041710114702814,0.0,0.0,0.0,-0.0041710114702814,0.0,,,
dual_system_adaptive_route,2024-07-31,2024-08-01,3,601127,赛力斯,汽车整车,29.99,0,,,,,,,,,,,,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
dual_system_adaptive_route,2024-07-31,2024-08-01,4,000625,长安汽车,汽车整车,29.98,0,,,,,,,,,,,,,,1,0,,,0.0054848998438604,0.0,0.0,0.0,-0.0054848998438604,0.0,,,
dual_system_adaptive_route,2024-07-31,2024-08-01,5,300308,中际旭创,通信设备,29.98,0,,,,,,,,,,,,,,0,1,,,0.0386103586146562,0.0,0.0,0.0,0.0386103586146562,0.0,,,
dual_system_adaptive_route,2024-08-01,2024-08-02,1,600519,贵州茅台,白酒,30.0,100,1446.6303,100.0,1448.0769303,2024-08-20,1504.4176764,0.03890728794935484,0.037378107483392826,5412.637514497494,108.6057697725,221.43709550250003,,,,0,0,,,0.009061017642742,0.0,0.0,0.0,-0.009061017642742,4.938016385557836e-05,,,rebalance_unlocked
dual_system_adaptive_route,2024-08-01,2024-08-02,2,600733,北汽蓝谷,汽车整车,29.99,0,,,,,,,,,,,,,,1,0,,,0.0062630480167015,0.0,0.0,0.0,-0.0062630480167015,0.0,,,
dual_system_adaptive_route,2024-08-01,2024-08-02,3,601127,赛力斯,汽车整车,29.99,0,,,,,,,,,,,,,,1,0,,,0.0107632989561455,0.0,0.0,0.0,-0.0107632989561455,0.0,,,
dual_system_adaptive_route,2024-08-01,2024-08-02,4,000625,长安汽车,汽车整车,29.98,0,,,,,,,,,,,,,,1,0,,,0.0147778188843671,0.0,0.0,0.0,-0.0147778188843671,0.0,,,
dual_system_adaptive_route,2024-08-01,2024-08-02,5,300308,中际旭创,通信设备,29.98,0,,,,,,,,,,,,,,0,1,,,0.0578902069092146,0.0,0.0,0.0,-0.0578902069092146,0.0,,,
dual_system_adaptive_route,2024-08-02,2024-08-05,1,002085,万丰奥威,汽车配件,92.27913620649268,0,,,,,,,,,,,,,,0,1,,,0.0060422362217202,0.0,0.0,0.0,0.0060422362217202,0.0,,,
dual_system_adaptive_route,2024-08-02,2024-08-05,2,001696,宗申动力,摩托车,92.24281643581332,0,,,,,,,,,,,,,,0,1,,,0.019135702038722,0.0,0.0,0.0,-0.019135702038722,0.0,,,
dual_system_adaptive_route,2024-08-02,2024-08-05,3,000099,中信海直,空运,91.87351081493718,0,,,,,,,,,,,,,,0,1,,,0.0137749223965747,0.0,0.0,0.0,-0.0137749223965747,0.0,,,
dual_system_adaptive_route,2024-08-02,2024-08-05,4,300411,金盾股份,专用机械,91.3801571679657,0,,,,,,,,,,,,,,0,1,,,0.0158850226928896,0.0,0.0,0.0,-0.0158850226928896,0.0,,,
dual_system_adaptive_route,2024-08-02,2024-08-05,5,600460,士兰微,半导体,91.02681355827228,0,,,,,,,,,,,,,,0,1,,,0.0236563664782976,0.0,0.0,0.0,-0.0236563664782976,0.0,,,
dual_system_adaptive_route,2024-08-05,2024-08-06,1,002415,海康威视,IT设备,92.72711661666858,0,,,,,,,,,,,,,,0,1,,,0.006176622647388,0.0,0.0,0.0,0.006176622647388,0.0,,,
dual_system_adaptive_route,2024-08-05,2024-08-06,2,001696,宗申动力,摩托车,91.87014838748868,0,,,,,,,,,,,,,,0,1,,,0.0114593464467425,0.0,0.0,0.0,0.0114593464467425,0.0,,,
dual_system_adaptive_route,2024-08-05,2024-08-06,3,002085,万丰奥威,汽车配件,91.69459551852673,0,,,,,,,,,,,,,,0,1,,,0.0080671290939027,0.0,0.0,0.0,0.0080671290939027,0.0,,,
dual_system_adaptive_route,2024-08-05,2024-08-06,4,301091,深城交,建筑工程,91.46107423685174,0,,,,,,,,,,,,,,0,1,,,0.0263526098419069,0.0,0.0,0.0,0.0263526098419069,0.0,,,
dual_system_adaptive_route,2024-08-05,2024-08-06,5,000099,中信海直,空运,91.37016879166642,0,,,,,,,,,,,,,,0,1,,,0.0219402617134634,0.0,0.0,0.0,0.0219402617134634,0.0,,,
dual_system_adaptive_route,2024-08-06,2024-08-07,1,001696,宗申动力,摩托车,94.64109641694284,1100,13.6773,1100.0,13.690977299999998,2024-08-21,11.6374509,-0.1499912208604713,-0.15137872744482597,-2279.774993264999,11.295056272499998,20.895953264999996,,,,0,0,,,0.0247079964061095,0.0,0.0,0.0,-0.0247079964061095,6.271380033604735e-06,,,rebalance_unlocked
dual_system_adaptive_route,2024-08-06,2024-08-07,2,000099,中信海直,空运,91.97714639656708,0,,,,,,,,,,,,,,0,1,,,0.0192316809152827,0.0,0.0,0.0,-0.0192316809152827,0.0,,,
dual_system_adaptive_route,2024-08-06,2024-08-07,3,002085,万丰奥威,汽车配件,91.45569087297694,0,,,,,,,,,,,,,,0,1,,,0.0113545900196924,0.0,0.0,0.0,-0.0113545900196924,0.0,,,
dual_system_adaptive_route,2024-08-06,2024-08-07,4,603939,益丰药房,医药商业,91.2217735027546,0,,,,,,,,,,,,,,0,1,,,0.0040461153402238,0.0,0.0,0.0,-0.0040461153402238,0.0,,,
dual_system_adaptive_route,2024-08-06,2024-08-07,5,600611,大众交通,公共交通,90.52249207245346,0,,,,,,,,,,,,,,0,1,,,0.0108918628504444,0.0,0.0,0.0,0.0108918628504444,0.0,,,
dual_system_adaptive_route,2024-08-07,2024-08-08,1,001696,宗申动力,摩托车,93.42142352162246,0,,,,,,,,,,,,,,1,0,,,0.0045285699486466,0.0,0.0,0.0,-0.0045285699486466,0.0,,,
dual_system_adaptive_route,2024-08-07,2024-08-08,2,000099,中信海直,空运,92.52785644193814,0,,,,,,,,,,,,,,0,1,,,0.0256132700346906,0.0,0.0,0.0,-0.0256132700346906,0.0,,,
dual_system_adaptive_route,2024-08-07,2024-08-08,3,300762,上海瀚讯,通信设备,91.70772375381398,0,,,,,,,,,,,,,,0,1,,,0.0039171796306659,0.0,0.0,0.0,-0.0039171796306659,0.0,,,
dual_system_adaptive_route,2024-08-07,2024-08-08,4,603960,克来机电,汽车配件,90.56870832640598,0,,,,,,,,,,,,,,0,1,,,0.002829391891892,0.0,0.0,0.0,-0.002829391891892,0.0,,,
dual_system_adaptive_route,2024-08-07,2024-08-08,5,002085,万丰奥威,汽车配件,90.56072495755951,0,,,,,,,,,,,,,,0,1,,,0.002214734885342,0.0,0.0,0.0,-0.002214734885342,0.0,,,
dual_system_adaptive_route,2024-08-08,2024-08-09,1,001696,宗申动力,摩托车,90.76596511675744,0,,,,,,,,,,,,,,1,0,,,0.0080050905777178,0.0,0.0,0.0,0.0080050905777178,0.0,,,
dual_system_adaptive_route,2024-08-08,2024-08-09,2,300762,上海瀚讯,通信设备,90.76555987921168,0,,,,,,,,,,,,,,0,1,,,0.0019181585677749,0.0,0.0,0.0,0.0019181585677749,0.0,,,
dual_system_adaptive_route,2024-08-08,2024-08-09,3,000901,航天科技,汽车配件,90.75981826941052,0,,,,,,,,,,,,,,0,1,,,0.0999275887038378,0.0,0.0,1.0,-0.0999275887038378,0.0,,,
dual_system_adaptive_route,2024-08-08,2024-08-09,4,600611,大众交通,公共交通,90.7376797061177,0,,,,,,,,,,,,,,0,1,,,0.0211507775100903,0.0,0.0,0.0,0.0211507775100903,0.0,,,
dual_system_adaptive_route,2024-08-08,2024-08-09,5,000099,中信海直,空运,90.53269407986669,0,,,,,,,,,,,,,,0,1,,,0.0092189195176398,0.0,0.0,0.0,-0.0092189195176398,0.0,,,
dual_system_adaptive_route,2024-08-09,2024-08-12,1,600519,贵州茅台,白酒,30.0,0,,,,,,,,,,,,,,1,0,,,0.0047327814971082,0.0,0.0,0.0,-0.0047327814971082,0.0,,,
dual_system_adaptive_route,2024-08-09,2024-08-12,2,300308,中际旭创,通信设备,29.99,0,,,,,,,,,,,,,,0,0,,,0.0015993810898576,0.0,0.0,0.0,-0.0015993810898576,0.0,,,
dual_system_adaptive_route,2024-08-09,2024-08-12,3,600733,北汽蓝谷,汽车整车,29.99,0,,,,,,,,,,,,,,0,1,,,0.0174563591022443,0.0,0.0,0.0,-0.0174563591022443,0.0,,,
dual_system_adaptive_route,2024-08-09,2024-08-12,4,300750,宁德时代,电气设备,29.98,0,,,,,,,,,,,,,,0,1,,,0.0033529046119751,0.0,0.0,0.0,0.0033529046119751,0.0,,,
dual_system_adaptive_route,2024-08-09,2024-08-12,5,600611,大众交通,公共交通,29.98,0,,,,,,,,,,,,,,0,1,,,0.0052653989552284,0.0,0.0,0.0,-0.0052653989552284,0.0,,,
dual_system_adaptive_route,2024-08-12,2024-08-13,1,600519,贵州茅台,白酒,30.0,0,,,,,,,,,,,,,,1,0,,,0.0021586122466467,0.0,0.0,0.0,-0.0021586122466467,0.0,,,
dual_system_adaptive_route,2024-08-12,2024-08-13,2,300308,中际旭创,通信设备,29.99,200,115.7167,200.0,115.8324167,2024-08-27,114.1031826,-0.014928757849183332,-0.016417561280796442,-380.33715989499984,17.374862505,34.490339895,,,,0,0,,,0.0145568332859884,0.0,0.0,0.0,0.0145568332859884,1.1335066729671406e-05,,,rebalance_unlocked
dual_system_adaptive_route,2024-08-12,2024-08-13,3,600733,北汽蓝谷,汽车整车,29.99,4400,7.6,4400.0,7.607599999999999,2024-08-27,6.97302,-0.0834139544665859,-0.08485139400073596,-2840.2680459999947,25.105079999999997,48.11604599999999,,,,0,0,,,0.0026246719160105,0.0,0.0,0.0,-0.0026246719160105,1.49626899611011e-05,,,rebalance_unlocked
dual_system_adaptive_route,2024-08-12,2024-08-13,4,300750,宁德时代,电气设备,29.98,0,,,,,,,,,,,,,,0,1,,,0.0006507614305197,0.0,0.0,0.0,-0.0006507614305197,0.0,,,
dual_system_adaptive_route,2024-08-12,2024-08-13,5,600611,大众交通,公共交通,29.98,0,,,,,,,,,,,,,,0,1,,,0.0679680078448197,0.0,0.0,0.0,-0.0679680078448197,0.0,,,
dual_system_adaptive_route,2024-08-13,2024-08-14,1,600519,贵州茅台,白酒,30.0,0,,,,,,,,,,,,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
dual_system_adaptive_route,2024-08-13,2024-08-14,2,600611,大众交通,公共交通,29.99,10100,9.185,10100.0,9.194185,2024-09-02,9.5787117,0.04182281518155229,0.04029144807016613,2815.3974088100026,69.645951375,107.00551118999999,,,,0,0,,,0.0183190115856526,0.0,0.0,0.0,-0.0183190115856526,2.555232517271575e-05,,,rebalance_unlocked
dual_system_adaptive_route,2024-08-13,2024-08-14,3,600733,北汽蓝谷,汽车整车,29.99,0,,,,,,,,,,,,,,1,0,,,0.0116429495472186,0.0,0.0,0.0,-0.0116429495472186,0.0,,,
dual_system_adaptive_route,2024-08-13,2024-08-14,4,300308,中际旭创,通信设备,29.98,0,,,,,,,,,,,,,,1,0,,,0.0263383326761215,0.0,0.0,0.0,0.0263383326761215,0.0,,,
dual_system_adaptive_route,2024-08-13,2024-08-14,5,300750,宁德时代,电气设备,29.98,0,,,,,,,,,,,,,,0,1,,,0.0045456973952432,0.0,0.0,0.0,-0.0045456973952432,0.0,,,
dual_system_adaptive_route,2024-08-14,2024-08-15,1,600519,贵州茅台,白酒,30.0,0,,,,,,,,,,,,,,1,0,,,0.0058515587786147,0.0,0.0,0.0,-0.0058515587786147,0.0,,,
dual_system_adaptive_route,2024-08-14,2024-08-15,2,600611,大众交通,公共交通,29.99,0,,,,,,,,,,,,,,1,0,,,0.0278137265301792,0.0,0.0,0.0,-0.0278137265301792,0.0,,,
dual_system_adaptive_route,2024-08-14,2024-08-15,3,600733,北汽蓝谷,汽车整车,29.99,0,,,,,,,,,,,,,,1,0,,,0.0013175230566534,0.0,0.0,0.0,-0.0013175230566534,0.0,,,
dual_system_adaptive_route,2024-08-14,2024-08-15,4,300750,宁德时代,电气设备,29.98,0,,,,,,,,,,,,,,0,1,,,0.0012194572914819,0.0,0.0,0.0,-0.0012194572914819,0.0,,,
dual_system_adaptive_route,2024-08-14,2024-08-15,5,600171,上海贝岭,半导体,29.98,0,,,,,,,,,,,,,,0,1,,,0.0197944925935708,0.0,0.0,0.0,-0.0197944925935708,0.0,,,
dual_system_adaptive_route,2024-08-15,2024-08-16,1,600519,贵州茅台,白酒,30.0,100,1502.6483,,,,,,,,,,,,,0,0,,,7.007136765468935e-05,0.0,0.0,0.0,-7.007136765468935e-05,6.443933557535655e-05,,,
dual_system_adaptive_route,2024-08-15,2024-08-16,2,600611,大众交通,公共交通,29.99,0,,,,,,,,,,,,,,1,0,,,0.0282258932994464,0.0,0.0,0.0,-0.0282258932994464,0.0,,,
dual_system_adaptive_route,2024-08-15,2024-08-16,3,600733,北汽蓝谷,汽车整车,29.99,0,,,,,,,,,,,,,,1,0,,,0.0026246719160105,0.0,0.0,0.0,-0.0026246719160105,0.0,,,
dual_system_adaptive_route,2024-08-15,2024-08-16,4,300308,中际旭创,通信设备,29.98,0,,,,,,,,,,,,,,1,0,,,0.0269329366165502,0.0,0.0,0.0,0.0269329366165502,0.0,,,
dual_system_adaptive_route,2024-08-15,2024-08-16,5,600171,上海贝岭,半导体,29.98,0,,,,,,,,,,,,,,0,1,,,0.0143317138848109,0.0,0.0,0.0,0.0143317138848109,0.0,,,
dual_system_adaptive_route,2024-08-16,2024-08-19,1,600519,贵州茅台,白酒,30.0,100,1508.1353,,,,,,,,,,,,,0,0,,,0.0005590155117183,0.0,0.0,0.0,0.0005590155117183,5.158501947059576e-05,,,
dual_system_adaptive_route,2024-08-16,2024-08-19,2,600171,上海贝岭,半导体,29.99,0,,,,,,,,,,,,,,0,1,,,0.0338005268969594,0.0,0.0,0.0,-0.0338005268969594,0.0,,,
dual_system_adaptive_route,2024-08-16,2024-08-19,3,600611,大众交通,公共交通,29.99,0,,,,,,,,,,,,,,1,0,,,0.022733420495018,0.0,0.0,0.0,0.022733420495018,0.0,,,
dual_system_adaptive_route,2024-08-16,2024-08-19,4,300308,中际旭创,通信设备,29.98,0,,,,,,,,,,,,,,1,0,,,0.0103365488171416,0.0,0.0,0.0,0.0103365488171416,0.0,,,
dual_system_adaptive_route,2024-08-16,2024-08-19,5,600733,北汽蓝谷,汽车整车,29.98,0,,,,,,,,,,,,,,1,0,,,0.0067024128686327,0.0,0.0,0.0,-0.0067024128686327,0.0,,,
dual_system_adaptive_route,2024-08-19,2024-08-20,1,600519,贵州茅台,白酒,30.0,0,1505.9236,,,,,,,,,,,,,0,0,,,0.0031288416504771,0.0,0.0,0.0,0.0031288416504771,5.67190540516972e-05,,,
dual_system_adaptive_route,2024-08-19,2024-08-20,2,600171,上海贝岭,半导体,29.99,0,,,,,,,,,,,,,,0,1,,,0.0041030224244392,0.0,0.0,0.0,-0.0041030224244392,0.0,,,
dual_system_adaptive_route,2024-08-19,2024-08-20,3,600611,大众交通,公共交通,29.99,0,,,,,,,,,,,,,,1,0,,,0.013832907759512,0.0,0.0,0.0,-0.013832907759512,0.0,,,
dual_system_adaptive_route,2024-08-19,2024-08-20,4,300308,中际旭创,通信设备,29.98,0,,,,,,,,,,,,,,1,0,,,0.0193197601267993,0.0,0.0,0.0,0.0193197601267993,0.0,,,
dual_system_adaptive_route,2024-08-19,2024-08-20,5,600733,北汽蓝谷,汽车整车,29.98,0,,,,,,,,,,,,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
dual_system_adaptive_route,2024-08-20,2024-08-21,1,600611,大众交通,公共交通,30.0,0,,,,,,,,,,,,,,1,0,,,0.0173706088866872,0.0,0.0,0.0,-0.0173706088866872,0.0,,,
dual_system_adaptive_route,2024-08-20,2024-08-21,2,600171,上海贝岭,半导体,29.99,3700,21.7202,3700.0,21.741920199999996,2024-09-04,19.307673,-0.11196100333401073,-0.11337703258151023,-9120.627261129981,60.33382855499999,113.91262112999998,,,,0,0,,,0.0060087408187082,0.0,0.0,0.0,-0.0060087408187082,5.3986239985517144e-05,,,rebalance_unlocked
dual_system_adaptive_route,2024-08-20,2024-08-21,3,600519,贵州茅台,白酒,29.99,0,1495.4973,,,,,,,,,,,,,0,0,,,0.0019118211695052,0.0,0.0,0.0,-0.0019118211695052,3.8466488701684034e-05,,,
dual_system_adaptive_route,2024-08-20,2024-08-21,4,300308,中际旭创,通信设备,29.98,0,,,,,,,,,,,,,,1,0,,,0.0122443412898821,0.0,0.0,0.0,-0.0122443412898821,0.0,,,
dual_system_adaptive_route,2024-08-20,2024-08-21,5,600733,北汽蓝谷,汽车整车,29.98,0,,,,,,,,,,,,,,1,0,,,0.0121621621621622,0.0,0.0,0.0,-0.0121621621621622,0.0,,,
dual_system_adaptive_route,2024-08-21,2024-08-22,1,600611,大众交通,公共交通,30.0,0,,,,,,,,,,,,,,1,0,,,0.0204135334541073,0.0,0.0,0.0,-0.0204135334541073,0.0,,,
dual_system_adaptive_route,2024-08-21,2024-08-22,2,300308,中际旭创,通信设备,29.99,0,,,,,,,,,,,,,,1,0,,,0.0019637067954012,0.0,0.0,0.0,0.0019637067954012,0.0,,,
dual_system_adaptive_route,2024-08-21,2024-08-22,3,600519,贵州茅台,白酒,29.99,0,1491.2846,,,,,,,,,,,,,0,0,,,0.0011145728660718,0.0,0.0,0.0,-0.0011145728660718,3.000520400732172e-05,,,
dual_system_adaptive_route,2024-08-21,2024-08-22,4,600171,上海贝岭,半导体,29.98,0,,,,,,,,,,,,,,1,0,,,0.0047404042015938,0.0,0.0,0.0,-0.0047404042015938,0.0,,,
dual_system_adaptive_route,2024-08-21,2024-08-22,5,601138,工业富联,通信设备,29.98,0,,,,,,,,,,,,,,0,1,,,0.0004837066014211,0.0,0.0,0.0,0.0004837066014211,0.0,,,
dual_system_adaptive_route,2024-08-22,2024-08-23,1,600611,大众交通,公共交通,30.0,0,,,,,,,,,,,,,,1,0,,,0.0099977187744859,0.0,0.0,0.0,-0.0099977187744859,0.0,,,
dual_system_adaptive_route,2024-08-22,2024-08-23,2,600171,上海贝岭,半导体,29.99,0,,,,,,,,,,,,,,1,0,,,0.0132042787839737,0.0,0.0,0.0,-0.0132042787839737,0.0,,,
dual_system_adaptive_route,2024-08-22,2024-08-23,3,600519,贵州茅台,白酒,29.99,0,1482.8593,,,,,,,,,,,,,0,0,,,0.0014537868963491,0.0,0.0,0.0,-0.0014537868963491,3.74811006865965e-05,,,
dual_system_adaptive_route,2024-08-22,2024-08-23,4,300750,宁德时代,电气设备,29.98,0,,,,,,,,,,,,,,0,1,,,0.0100673979261352,0.0,0.0,0.0,-0.0100673979261352,0.0,,,
dual_system_adaptive_route,2024-08-22,2024-08-23,5,601127,赛力斯,汽车整车,29.98,0,,,,,,,,,,,,,,0,1,,,0.0123450824404299,0.0,0.0,0.0,-0.0123450824404299,0.0,,,
dual_system_adaptive_route,2024-08-23,2024-08-26,1,600611,大众交通,公共交通,30.0,0,,,,,,,,,,,,,,1,0,,,0.0011130580443239,0.0,0.0,0.0,0.0011130580443239,0.0,,,
dual_system_adaptive_route,2024-08-23,2024-08-26,2,600519,贵州茅台,白酒,29.99,0,1492.3378,,,,,,,,,,,,,0,0,,,0.0014205276546583,0.0,0.0,0.0,0.0014205276546583,4.000493694962935e-05,,,
dual_system_adaptive_route,2024-08-23,2024-08-26,3,601127,赛力斯,汽车整车,29.99,0,,,,,,,,,,,,,,0,1,,,0.0084658624361315,0.0,0.0,0.0,0.0084658624361315,0.0,,,
dual_system_adaptive_route,2024-08-23,2024-08-26,4,600171,上海贝岭,半导体,29.98,0,,,,,,,,,,,,,,1,0,,,0.0004910301910641,0.0,0.0,0.0,-0.0004910301910641,0.0,,,
dual_system_adaptive_route,2024-08-23,2024-08-26,5,601138,工业富联,通信设备,29.98,0,,,,,,,,,,,,,,0,1,,,0.0068458865089318,0.0,0.0,0.0,0.0068458865089318,0.0,,,
dual_system_adaptive_route,2024-08-26,2024-08-27,1,600611,大众交通,公共交通,30.0,0,,,,,,,,,,,,,,1,0,,,0.0044117969040788,0.0,0.0,0.0,0.0044117969040788,0.0,,,
dual_system_adaptive_route,2024-08-26,2024-08-27,2,600519,贵州茅台,白酒,29.99,0,1487.0719,,,,,,,,,,,,,0,0,,,0.0,0.0,0.0,0.0,0.0,2.5005923052988213e-05,,,
