asof_date,asof_date_key,symbol,ts_code,name,score,base_score,penalty,s_trend,s_breakout,s_volume,s_rs,s_contraction,s_liquidity,opt_score,opt_momentum,opt_value,opt_quality,opt_technical,opt_capital,opt_chip,opt_size,claude_score,industry,fund_pe_ttm,fund_pb,fund_roe,fund_netprofit_yoy,score_momentum,score_value,score_quality,score_technical,score_capital,score_chip,bs_score,bs_entry_score,bs_score_label,bs_score_v2,bs_score_v2_label,bs_research_score,bs_research_label,bs_research_reason,bs_gate_score,bs_gate_pass,bs_gate_label,bs_gate_reason,bs_model_prob,bs_model_expected_mdd,bs_model_risk_score,bs_model_rank_score,bs_model_version,bs_consensus_score,bs_consensus_label,bs_consensus_reason,dynamic_trade_threshold,dynamic_watch_threshold,bs_threshold_version,bs_threshold_reason,close_price,buy_point_close,price_change_ratio,is_limit_up,pool_type,pool_type_shadow,pool_type_shadow_reason,is_self_selected,score_opt_gap,score_claude_gap,opt_claude_gap,score_dispersion,rs_liquidity_combo,breakout_volume_combo,overextended_flag,pullback_flag,market_hs300_pct_chg,market_hs300_ret_5,market_hs300_ret_20,market_scored_count,market_bs_count,market_bs_ratio,market_limit_up_rate,market_avg_score,market_avg_v2,market_avg_research_score,market_avg_price_change,market_regime,adc_ret_5,adc_ret_20,adc_ret_60,adc_vol_20,adc_vol_60,adc_amt_ma20,adc_turnover_rate,adc_pe_ttm,adc_pb,adc_total_mv,adc_circ_mv,adc_roe,adc_grossprofit_margin,adc_debt_to_assets,adc_industry_code,adc_hma_slope,adc_rsi_14,adc_boll_width,adc_boll_upper,adc_boll_mid,adc_boll_lower,adc_main_net_ratio,adc_main_net_ma5,adc_vol_price_corr,adc_rz_buy_intensity,adc_rq_pressure_factor,adc_turnover_spike,adc_profit_ratio,adc_profit_pressure,adc_support_strength,adc_chip_peak_cross,adc_amihud_20,adc_turnover_vol_20,adc_vol_concentration,adc_bid_ask_spread,adc_downside_vol_60,adc_max_drawdown_60,adc_tech_score,adc_capital_score,adc_sentiment_score,adc_chip_score,adc_total_score,adc_score_rank,adc_macd_qfq,adc_macd_dif_qfq,adc_macd_dea_qfq,adc_kdj_qfq,adc_kdj_k_qfq,adc_kdj_d_qfq,adc_rsi_qfq_6,adc_rsi_qfq_12,adc_rsi_qfq_24,adc_boll_upper_qfq,adc_boll_mid_qfq,adc_boll_lower_qfq,adc_cci_qfq,adc_atr_qfq,adc_mfi_qfq,adc_mtm_qfq,adc_obv_qfq,adc_roc_qfq,adc_wr_qfq,adc_dmi_adx_qfq,adc_dmi_pdi_qfq,adc_dmi_mdi_qfq,adc_ma_qfq_5,adc_ma_qfq_10,adc_ma_qfq_20,adc_ma_qfq_60,adc_ma_qfq_250,adc_updays,adc_downdays,adc_lowdays,adc_topdays,adc_volume_ratio,adc_turnover_rate_f,adc_amount,adc_pct_chg,adc_signal_strength,adc_signal_quality_score,adc_confirmation_required_flag,adc_execution_ready_flag,adc_trend_context_score,adc_volume_confirm_score,adc_signal_price_confirm_flag,adc_signal_volume_confirm_flag,adc_signal_kdj_confirm_flag,adc_secondary_indicator_score,adc_signal_geometry_score,adc_trend_alignment_score,adc_price_confirmation_score,adc_volume_confirmation_detail_score,adc_volatility_penalty_score,adc_plate_confirm_flag,adc_plate_mainline_score,adc_plate_sentiment_score,adc_entry_signal_confidence,adc_exit_signal_confidence,adc_close_vs_ma20,adc_close_vs_ma60,adc_ma20_vs_ma60,adc_boll_position,adc_main_net_accel,adc_leverage_balance,adc_capital_leverage_resonance,adc_capital_short_pressure,adc_financing_turnover_resonance,adc_score_momentum_gap,event_seq_for_symbol,total_b_points,total_s_points,buy_points_count,sell_points_count,p_signal,expected_mdd,risk_score,model_rank_score
2026-06-30,20260630,000759,000759.SZ,中百集团,50.84,50.11,0.0,100.0,47.61,34.71,81.58,56.6,23.76,7.45,8.0,8.0,8.0,8.0,8.0,8.0,8.0,46.3507,超市连锁,,,,,19.62,7.07,3.05,11.0,4.62,1.0,58.08,81.0,观察,56.84,剔除,57.43,回避,V2评分较好；相对强弱靠前,100.0,1,可买,满足流动性、涨幅、风险门禁,0.067165,-0.118939,60.3538,27.293,20260601_214818_154996,39.56,回避,共振不足,68.0,55.0,dynamic_v1,neutral_no_adjustment,6.35,,0.0,0,WATCH,,,0,-23.659999999999997,4.4893,28.149299999999997,15.123560565003642,44.026591964402606,43.095,0,0,1.0658,0.0122061574350944,0.0279046382275944,5157.0,577.0,0.1118867558658134,0.0337,58.662135,46.550165,36.001827,-0.05604,neutral,-0.020062,0.061873,0.125887,6.061423,4.401412,590084.4343,14.4566,,5.812,420664.386,416373.31,-38.6427,22.5606,86.7934,超市连锁,0.006339,56.264,0.238652,6.707,5.992,5.277,-0.018366,2254.872,-1.0,,,,77.21,763.1,0.0,0.129241,9.73e-08,4.935947,1.111607,0.039841,2.327619,0.029052,38.017358,22.264224,20.183221,39.64513,30.756413,4790,0.018,0.173,0.164,43.43336,50.5991,54.18197,57.65,56.264,54.51,6.707,5.992,5.277,56.55544,0.55,62.68963,1.05,9117.8088,19.81132,43.151,12.30668,18.78863,19.15946,6.158,6.233,5.992,5.636,6.9875,2,0,0,4,0.94,22.709,594753.25,0.6339,,,,,,,,,,,,,,,,,,,,,0.0277036048064086,0.0926188786373314,0.063165365507452,0.6160839160839163,-2254.8903659999996,,,,,-1.6277720000000002,,,,,,0.7076700047602974,-0.10683900188704909,64.38699937098363,66.3282501912654
2026-06-30,20260630,300316,300316.SZ,晶盛机电,66.68,63.71,0.0,100.0,47.61,83.91,91.78,23.29,28.24,7.7,2.0,2.0,2.0,2.0,2.0,2.0,2.0,59.6587,专用机械,,,,,22.25,4.2,11.88,11.5,5.83,4.0,63.38,37.95,观察,60.57,观察,66.89,普通观察,V2与强势流动性共振；相对强弱靠前,99.26,0,观察,买点后涨幅偏高,0.193692,0.1,100.0,36.764,20260601_214818_154996,46.99,谨慎观察,研究建议通过；V2观察以上；模型回撤风险低,68.0,55.0,dynamic_v1,neutral_no_adjustment,60.4,57.3,5.41,0,WATCH,,,1,-10.319999999999991,7.021300000000004,17.341299999999997,8.722783762270694,50.91038400955153,60.315,0,0,1.0658,0.0122061574350944,0.0279046382275944,5157.0,577.0,0.1118867558658134,0.0337,58.662135,46.550165,36.001827,-0.05604,neutral,0.082437,0.267576,0.465358,5.513531,4.693532,2155433.2116,4.406,190.8761,4.593,7909584.152,7438594.616,5.2896,25.8231,33.5732,专用机械,0.074733,64.455,0.323931,60.887,52.4,43.913,0.0237,1553.24,1.0,-0.034634,0.002241,1.38613,97.92,970.2,0.0,0.255351,1.86e-08,1.769408,1.363519,0.068708,2.428524,0.0,51.824494,53.743491,20.877531,25.743491,42.2027,697,1.409,2.335,1.63,85.26122,80.81375,78.59001,70.532,64.455,60.134,60.887,52.4,43.913,115.95706,4.1065,68.93306,12.17,4351.124,25.23326,7.547,51.72685,20.07138,9.78926,57.702,55.906,52.4,48.7672,40.3966,1,0,0,92,1.21,9.1913,3242242.3,7.4733,,,,,,,,,,,,,,,,,,,,,0.1011832061068702,0.1832133073049097,0.0744926918092487,0.8123600801225402,-1553.2163,-0.036875,-0.0008208257999999,0.021459,-0.04800722642,26.081003000000003,,,,,,0.73129185088213,-0.15397988812246927,48.67337062584357,66.32101664680434
2026-06-30,20260630,300054,300054.SZ,鼎龙股份,69.9,67.17,0.0,100.0,96.08,79.17,97.93,51.44,29.37,7.25,2.0,2.0,2.0,2.0,2.0,2.0,2.0,57.6386,化工原料,,,,,23.23,2.02,15.46,8.5,5.93,2.5,69.16,81.0,可交易,70.77,观察,78.3,强观察,V2与强势流动性共振；相对强弱靠前,100.0,1,可买,满足流动性、涨幅、风险门禁,0.160171,-0.046952,84.3492,39.9551,20260601_214818_154996,56.99,共振观察,研究建议通过；V2观察以上；模型回撤风险低,68.0,55.0,dynamic_v1,neutral_no_adjustment,105.97,,0.0,0,TRADE,WATCH,consensus_shadow_v1: consensus_or_model_watch,0,-2.5999999999999943,12.261400000000007,14.861400000000003,7.936866929294794,53.63025358880937,90.1615,0,0,1.0658,0.0122061574350944,0.0279046382275944,5157.0,577.0,0.1118867558658134,0.0337,58.662135,46.550165,36.001827,-0.05604,neutral,0.160679,0.608096,1.146958,4.277607,4.431085,4526873.8161,9.1231,121.6313,18.4877,10097429.8678,7872932.0009,10.9671,50.823,41.1127,化工原料,0.018942,79.149,0.602001,108.817,83.641,58.465,-0.040402,-11973.792,-1.0,0.013417,0.004041,1.329845,99.54,986.4,0.0,0.234791,1.08e-08,2.448898,1.418236,0.088704,2.808347,0.0,53.68756,13.839923,39.797493,28.412729,37.156413,1492,3.753,8.73,6.854,99.78272,92.62165,89.04112,87.785,79.149,72.52,108.817,83.641,58.465,127.90826,6.42778,100.0,30.57906,3425.8275,40.56066,2.44,78.31324,39.62651,1.07082,99.438,94.76,83.6407,69.0842,44.1203,2,0,0,0,1.13,10.0619,6932132.65,1.8942,,,,,,,,,,,,,,,,,,,,,0.1888709683204469,0.4393739813155541,0.2107066449347318,0.8137313314267558,11973.751598,0.0093759999999999,-0.000542073634,-0.044443,0.0178425303649999,25.274831,,,,,,0.6830243253834982,-0.1478087079430012,50.73043068566627,66.28352412585984
2026-06-30,20260630,688669,688669.SH,聚石化学,68.99,66.17,0.0,100.0,99.48,77.93,100.0,65.04,21.9,7.45,6.0,6.0,6.0,6.0,6.0,6.0,6.0,49.1508,化工原料,,,,,23.9,3.49,3.93,8.5,5.33,4.0,67.06,81.0,可交易,69.79,观察,75.71,强观察,V2与强势流动性共振；相对强弱靠前,100.0,1,可买,满足流动性、涨幅、风险门禁,0.159603,0.040279,100.0,42.0237,20260601_214818_154996,55.61,共振观察,研究建议通过；V2观察以上；模型回撤风险低,68.0,55.0,dynamic_v1,neutral_no_adjustment,107.0,,0.0,0,TRADE,WATCH,consensus_shadow_v1: consensus_or_model_watch,0,-5.510000000000005,19.8392,25.349200000000003,13.332515999615378,46.79743582719036,91.9375,0,0,1.0658,0.0122061574350944,0.0279046382275944,5157.0,577.0,0.1118867558658134,0.0337,58.662135,46.550165,36.001827,-0.05604,neutral,0.533171,1.655087,3.242665,5.411001,4.561091,414424.9804,6.8564,,11.9487,1298266.31,1298266.31,0.4416,12.9996,72.0958,化工原料,0.092171,98.013,1.306548,102.315,61.886,21.458,-0.039062,-1279.79,1.0,-0.037686,0.0,1.267339,98.87,979.7,0.0,0.421914,1.227e-07,2.409632,1.326175,0.136201,1.273884,0.0,66.601736,25.265188,20.279653,7.429122,38.12729,1153,9.716,15.207,10.349,99.05508,95.73066,94.06845,99.544,98.013,94.756,102.315,61.886,21.458,149.43989,6.1555,96.40648,58.31,330.8665,119.75765,1.277,96.17121,60.37434,0.42325,92.328,78.391,61.8865,41.8945,28.0044,11,0,0,0,1.13,11.3196,849632.78,9.2171,,,,,,,,,,,,,,,,,,,,,0.4918924159550145,1.2038215040160405,0.4771986776307151,0.8764856475011441,1279.750938,-0.037686,0.001472090532,-0.039062,-0.0477609375539999,59.172614,,,,,,0.693302127060662,-0.1553964606491675,48.201179783610826,66.27580459118134
2026-06-30,20260630,300397,300397.SZ,天和防务,56.96,56.94,0.0,100.0,47.61,84.18,87.1,18.4,23.54,8.25,8.0,8.0,8.0,8.0,8.0,8.0,8.0,45.4827,通信设备,,,,,21.21,2.31,6.59,9.5,4.87,1.0,61.51,81.0,观察,59.24,观察,64.19,普通观察,V2与强势流动性共振；相对强弱靠前,100.0,1,可买,满足流动性、涨幅、风险门禁,0.074197,-0.139135,53.6216,27.3051,20260601_214818_154996,43.33,谨慎观察,研究建议通过；V2观察以上,68.0,55.0,dynamic_v1,neutral_no_adjustment,15.14,,0.0,0,WATCH,,,1,-25.54,11.4773,37.0173,18.948616988142785,45.28061395343486,60.4095,0,0,1.0658,0.0122061574350944,0.0279046382275944,5157.0,577.0,0.1118867558658134,0.0337,58.662135,46.550165,36.001827,-0.05604,neutral,-0.012394,0.152207,0.317668,3.435419,3.062907,567009.5963,10.8979,,5.4688,783701.9638,612594.0744,-5.6005,26.687,46.005,通信设备,0.031335,58.188,0.323496,16.534,14.232,11.93,-0.002762,808.568,1.0,0.001325,0.000315,1.451418,63.31,624.1,0.0,0.125745,5.79e-08,3.53465,1.138011,0.06583,1.540047,0.059043,44.977821,41.245902,34.040501,39.760849,41.074831,1949,0.05,0.468,0.443,19.94237,39.21728,48.85474,57.37,58.188,56.983,16.534,14.232,11.93,12.34527,1.003,55.63835,2.12,3510.6496,16.28264,57.881,58.26757,29.93025,10.33608,14.982,15.314,14.232,13.3147,13.6126,1,0,0,2,1.21,11.862,658216.33,3.1335,65.658727,57.265245,1.0,0.0,68.0864,58.647377,0.0,0.0,0.0,0.0,75.396219,66.0864,52.3597,54.587826,6.0,0.0,62.656006,94.773791,,,0.0526981450252951,0.125222498441572,0.068893779056231,0.6629018245004344,-808.570762,0.00101,-3.65965e-06,-0.003077,0.00192312885,5.216971999999998,,,,,,0.7006655655678246,-0.11402706847284878,61.99097717571706,66.14858051042704
2026-06-30,20260630,300576,300576.SZ,容大感光,57.48,54.34,0.0,100.0,47.61,34.71,83.85,4.77,27.64,6.65,6.0,6.0,6.0,6.0,6.0,6.0,6.0,55.7732,染料涂料,,,,,20.45,1.95,15.27,9.5,5.47,3.13,60.68,81.0,观察,56.1,剔除,63.47,普通观察,V2与强势流动性共振；相对强弱靠前,100.0,1,可买,满足流动性、涨幅、风险门禁,0.093642,-0.084228,71.9242,30.4321,20260601_214818_154996,45.06,谨慎观察,研究建议通过；模型回撤风险低,68.0,55.0,dynamic_v1,neutral_no_adjustment,51.22,,0.0,0,WATCH,,,0,-9.020000000000003,1.706799999999994,10.726799999999995,5.763936798173044,48.14160362929345,43.095,0,0,1.0658,0.0122061574350944,0.0279046382275944,5157.0,577.0,0.1118867558658134,0.0337,58.662135,46.550165,36.001827,-0.05604,neutral,0.0,0.093519,0.384235,4.885718,4.348218,1671435.786,12.7483,187.3477,11.8783,2067691.9848,1301401.8576,6.4778,37.1668,17.5095,染料涂料,0.023172,61.965,0.508384,57.968,46.219,34.471,-0.044828,-7307.754,-1.0,0.011017,0.001868,0.892592,49.36,484.6,0.0,0.097314,2.28e-08,5.93621,1.276619,0.062575,2.16639,0.109262,37.893925,12.358727,38.813886,40.254581,32.048216,2144,0.178,3.349,3.26,23.85419,49.6387,62.53096,59.038,61.965,61.68,57.968,46.219,34.471,17.46584,3.74859,62.75316,6.02,3214.5132,13.31858,60.261,89.88366,28.88322,2.07581,51.268,51.235,46.2195,39.2454,35.951,1,0,0,3,0.94,15.3355,1627232.6,2.3172,72.446128,62.884682,1.0,0.0,82.29248,38.392638,0.0,0.0,0.0,0.0,95.024579,74.0,53.82904,34.008704,10.0,1.0,62.656006,2.106084,,,0.10922878871472,0.3063441830125315,0.1777049029950007,0.7148572158147848,7307.709172,0.009149,-0.000493870076,-0.046696,0.009833686064,-2.3606559999999988,,,,,,0.6651700521952376,-0.05721269708805329,80.9291009706489,66.0745682773116
2026-06-30,20260630,603519,603519.SH,立霸股份,55.89,52.59,0.0,100.0,47.61,34.71,88.89,76.05,11.89,8.15,8.0,8.0,8.0,8.0,8.0,8.0,8.0,55.3359,家用电器,,,,,17.6,11.42,13.04,10.0,2.27,1.0,62.76,81.0,观察,57.2,剔除,45.6,回避,V2评分较好；相对强弱靠前；流动性偏弱,83.78,0,过滤,流动性低于门槛,0.047542,-0.06346,78.8467,13.9796,20260601_214818_154996,17.62,回避,交易门禁过滤,68.0,55.0,dynamic_v1,neutral_no_adjustment,15.3,,0.0,0,BASE,,,0,-25.61,0.5540999999999983,26.1641,14.948462884301293,32.51003075975167,43.095,0,0,1.0658,0.0122061574350944,0.0279046382275944,5157.0,577.0,0.1118867558658134,0.0337,58.662135,46.550165,36.001827,-0.05604,neutral,-0.010989,0.197183,0.14094,3.380711,2.558537,107905.1647,2.3645,26.1715,3.2301,407481.534,407481.534,9.37,16.1724,23.9151,家用电器,-0.007138,62.655,0.37117,16.482,13.902,11.322,0.008444,-13.964,1.0,,,,64.49,635.9,0.0,0.241713,2.627e-07,4.127554,1.346851,0.039709,1.413647,0.031646,22.331726,46.777242,20.183221,27.579556,28.800579,2115,0.353,0.571,0.394,63.02297,71.50993,75.75341,60.904,62.655,59.984,16.482,13.902,11.322,53.72028,0.6255,84.55311,2.9,871.975,23.3871,32.381,70.66706,34.41558,8.62709,15.3,15.076,13.902,13.8062,12.9992,0,1,1,0,0.72,4.9708,95116.04,-0.7138,67.16174,57.56886,1.0,0.0,78.08208,31.072243,1.0,0.0,0.0,8.0,77.380436,74.0,59.28484,28.540457,6.0,1.0,95.362715,91.731669,,,0.1005610703495901,0.1081977662209732,0.0069389115035273,0.7709302325581399,13.972444,,,,,-5.24783,,,,,,0.6505872437307193,-0.04641752088081469,84.52749303972844,66.01435857980243
2026-06-30,20260630,300433,300433.SZ,蓝思科技,59.61,56.58,0.0,100.0,47.61,34.71,92.26,34.59,29.8,7.55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,56.0222,元器件,,,,,20.64,6.47,10.37,10.0,5.95,2.59,64.2,81.0,观察,60.81,观察,67.56,普通观察,V2与强势流动性共振；相对强弱靠前,100.0,1,可买,满足流动性、涨幅、风险门禁,0.14569,-0.066066,77.978,35.6406,20260601_214818_154996,49.66,谨慎观察,研究建议通过；V2观察以上；模型回撤风险低,68.0,55.0,dynamic_v1,neutral_no_adjustment,53.66,,0.0,0,WATCH,,,0,-15.89,3.5878000000000014,19.4778,10.366203915288052,52.4342254639086,43.095,0,0,1.0658,0.0122061574350944,0.0279046382275944,5157.0,577.0,0.1118867558658134,0.0337,58.662135,46.550165,36.001827,-0.05604,neutral,0.006377,0.282811,0.917798,5.209765,4.604675,9891284.6349,3.3445,82.358,5.1865,28325723.6694,26667410.2,5.5471,16.0975,35.4742,元器件,0.035308,63.679,0.436391,58.862,48.319,37.776,0.009705,-23258.898,1.0,-0.093087,0.002265,0.812558,52.06,511.6,0.0,0.292984,4.5e-09,1.892592,1.048835,0.097808,2.843037,0.037834,42.121504,47.355834,17.213115,20.690453,35.233751,1896,0.178,4.493,4.404,52.16537,64.29741,70.36343,59.072,63.679,64.714,58.862,48.319,37.776,36.9389,4.5755,46.37772,10.98,10505.0878,25.72634,36.667,59.9482,30.97517,9.72181,53.944,53.218,48.319,36.9875,31.2833,1,0,0,1,0.87,8.8362,8751338.07,3.5308,72.03301,62.858536,1.0,0.0,80.35072,47.205242,0.0,0.0,0.0,0.0,90.246214,74.0,51.64456,41.667185,10.0,1.0,62.656006,4.836193,,,0.1164138330677373,0.4584386617100373,0.3063602568435284,0.7667646779853932,23258.907705,-0.095352,-0.000903409335,0.00744,-0.075638586546,21.431051,,,,,,0.7222021770171364,-0.15082899174103973,49.723669419653426,65.9931810339762
2026-06-30,20260630,688690,688690.SH,纳微科技,58.95,55.9,0.0,100.0,47.61,34.71,86.99,58.95,24.62,8.15,6.0,6.0,6.0,6.0,6.0,6.0,6.0,59.024,化工原料,,,,,20.84,3.09,16.64,11.0,4.95,2.5,65.18,81.0,可交易,61.07,观察,65.55,普通观察,V2与强势流动性共振；相对强弱靠前,100.0,1,可买,满足流动性、涨幅、风险门禁,0.092119,-0.175753,41.4156,27.007,20260601_214818_154996,44.94,谨慎观察,研究建议通过；V2观察以上,68.0,55.0,dynamic_v1,neutral_no_adjustment,44.1,,0.0,0,WATCH,,,0,-22.549999999999997,-0.073999999999998,22.476,12.99793927256676,46.278437743726826,43.095,0,0,1.0658,0.0122061574350944,0.0279046382275944,5157.0,577.0,0.1118867558658134,0.0337,58.662135,46.550165,36.001827,-0.05604,neutral,0.027254,0.150391,0.752629,5.211697,4.81959,712037.4219,4.1918,101.803,8.7105,1780823.268,1780823.268,5.949,72.1574,13.2044,化工原料,-0.040261,59.279,0.351991,47.883,40.717,33.551,0.022518,125.854,1.0,0.045052,0.002973,0.917766,78.76,778.6,0.0,0.277507,5.52e-08,1.442688,1.210325,0.06167,2.522489,0.040261,8.214079,53.245902,47.463838,22.85053,29.517454,3386,0.666,2.32,1.987,61.47064,67.87563,71.07812,56.769,59.279,60.0,47.883,40.717,33.551,67.82669,3.03127,61.50581,10.3,80.3829,30.47337,43.919,39.79064,34.39024,6.70732,44.728,43.279,40.717,35.6403,28.8421,0,1,1,0,0.97,7.1605,743438.0,-4.0261,,,,,,,,,,,,,,,,,,,,,0.0985092221922048,0.2549838244908151,0.1424426842647226,0.7798632430923806,-125.831482,0.042079,0.001014480936,0.019545,0.041347193832,-14.636451,,,,,,0.6984784977329725,-0.12587020372065638,58.04326542644787,65.88269967794552
2026-06-30,20260630,300489,300489.SZ,光智科技,66.73,63.77,0.0,100.0,47.61,77.84,99.86,26.74,28.21,6.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,45.0526,专用机械,,,,,24.17,0.45,5.08,7.0,5.86,2.5,61.35,81.0,观察,62.05,观察,68.47,普通观察,V2与强势流动性共振；相对强弱靠前,100.0,1,可买,满足流动性、涨幅、风险门禁,0.173755,0.1,100.0,40.9378,20260601_214818_154996,51.3,共振观察,研究建议通过；V2观察以上；模型回撤风险低,68.0,55.0,dynamic_v1,neutral_no_adjustment,311.95,,0.0,0,WATCH,,,0,1.730000000000004,21.67740000000001,19.9474,12.047138923965864,53.07589471690515,58.1905,0,0,1.0658,0.0122061574350944,0.0279046382275944,5157.0,577.0,0.1118867558658134,0.0337,58.662135,46.550165,36.001827,-0.05604,neutral,0.304357,1.250559,5.507092,7.048987,6.860679,2140494.134,8.8097,,60.152,4341027.571,4325133.7185,-1.4393,25.8955,78.2484,专用机械,0.007363,86.043,1.215234,328.957,204.624,80.291,-0.052767,10729.25,1.0,,,,88.53,876.3,0.0,0.333073,3.29e-08,2.776643,1.4982,0.118048,2.175687,0.0,45.972999,21.272903,20.183221,15.853423,30.122083,4273,21.273,46.027,35.391,86.27458,88.98269,90.33675,89.852,86.043,82.528,328.957,204.624,80.291,123.17236,24.4575,82.28912,135.95,687.1063,77.24432,13.312,95.36325,46.01177,0.0,291.83,259.399,204.624,133.8737,65.5876,2,0,0,0,1.18,15.5991,3687609.51,0.7363,,,,,,,,,,,,,,,,,,,,,0.4261767925561028,1.1798904489828843,0.5284854306708485,0.8506953101750943,-10729.302767,,,,,30.119576,,,,,,0.6483236529132143,-0.0720718863324881,75.97603788917063,65.80832485816845
2026-06-30,20260630,301310,301310.SZ,鑫宏业,65.58,62.59,0.0,100.0,47.61,71.01,98.43,72.72,23.01,6.95,8.0,8.0,8.0,8.0,8.0,8.0,8.0,55.3614,汽车配件,,,,,21.88,7.84,6.95,8.5,5.13,5.07,64.1,81.0,观察,64.87,观察,68.1,普通观察,V2与强势流动性共振；相对强弱靠前,100.0,1,可买,满足流动性、涨幅、风险门禁,0.141101,-0.135361,54.8798,32.9156,20260601_214818_154996,48.56,谨慎观察,研究建议通过；V2观察以上,68.0,55.0,dynamic_v1,neutral_no_adjustment,55.24,,0.0,0,WATCH,,,0,-3.9200000000000017,10.218599999999997,14.138599999999997,7.299385772332717,47.59069551918736,55.8,0,0,1.0658,0.0122061574350944,0.0279046382275944,5157.0,577.0,0.1118867558658134,0.0337,58.662135,46.550165,36.001827,-0.05604,neutral,0.230838,0.687233,-0.026997,7.584852,6.531137,508905.4604,28.3193,78.0191,4.4558,1054856.4112,336886.1116,4.1179,9.8883,53.5503,汽车配件,-0.04775,73.806,0.972615,60.298,40.569,20.84,-0.114601,-2540.466,1.0,-0.036716,0.000519,1.748443,39.66,387.6,0.0,0.12864,1.025e-07,11.245195,1.977676,0.184395,3.968917,0.410651,21.72999,13.184185,20.443587,39.652845,22.024687,4196,4.604,5.842,3.54,87.40465,85.33476,84.29982,73.143,73.806,68.917,60.298,40.569,20.84,93.98455,3.819,72.66316,24.28,211.7063,78.42377,20.683,79.97556,53.89067,3.42622,55.502,49.022,40.569,37.7323,31.1754,0,1,1,0,1.1,28.3193,972009.38,-4.775,,,,,,,,,,,,,,,,,,,,,0.3680889349010328,0.4709413420332182,0.0751796206433215,0.8784530386740333,2540.3513989999997,-0.037235,0.004207690316,-0.11512,-0.064195833188,-17.922855,,,,,,0.6737194312565318,-0.11878289922894789,60.40570025701737,65.70152091394452
2026-06-30,20260630,603688,603688.SH,石英股份,58.74,55.68,0.0,100.0,47.61,34.71,93.91,21.6,28.84,7.4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,51.5994,矿物制品,,,,,20.37,1.58,13.59,9.5,5.56,1.0,62.66,81.0,观察,59.41,观察,66.65,普通观察,V2与强势流动性共振；相对强弱靠前,100.0,1,可买,满足流动性、涨幅、风险门禁,0.121619,-0.124228,58.5908,30.9383,20260601_214818_154996,46.13,谨慎观察,研究建议通过；V2观察以上,68.0,55.0,dynamic_v1,neutral_no_adjustment,82.61,,0.0,0,WATCH,,,0,-15.259999999999998,7.140599999999999,22.400599999999997,11.442921019273587,52.04194846467607,43.095,0,0,1.0658,0.0122061574350944,0.0279046382275944,5157.0,577.0,0.1118867558658134,0.0337,58.662135,46.550165,36.001827,-0.05604,neutral,0.02443,0.343224,1.004718,4.455146,4.192015,2883082.5727,5.2206,325.785,7.6445,4474804.4363,4474804.4363,2.3372,35.3932,4.516,矿物制品,-0.018067,58.782,0.38286,90.781,76.195,61.609,-0.026077,-7783.704,1.0,-0.006153,0.006109,0.786396,71.86,709.6,0.0,0.232499,1.38e-08,3.719737,1.112517,0.070629,2.447792,0.046074,15.629701,29.940212,50.578592,28.744455,28.16432,4907,0.571,4.764,4.479,53.86534,68.23356,75.41766,55.194,58.782,60.094,90.781,76.195,61.609,38.06285,6.70345,58.3863,6.54826,2117.1857,8.60914,47.484,48.34834,26.29539,12.35525,83.358,82.375,76.1949,64.8136,45.5405,0,2,3,0,0.76,10.9635,2298539.93,-1.8067,69.592055,64.275114,1.0,0.0,88.89072,41.006191,1.0,0.0,0.0,8.0,91.028877,74.0,61.25206,37.595373,10.0,0.0,62.656006,95.475819,,,0.0940102290310768,0.2861189626868436,0.1756004912549219,0.7455436720142602,7783.677922999999,-0.0122619999999999,0.0001604517809999,-0.032186,-0.0048386945879999,-13.114753999999998,,,,,,0.7298668068140222,-0.15990660465391632,46.69779844869456,65.64917817614551
