strategy,trade_date,last_signal_date,cash,market_value,total_equity,nav,position_count,gross_exposure,locked_count,locked_value,candidate_count,executed,equity_before,max_total_positions,position_ratio,position_cap_skipped,adaptive_role,adaptive_underlying_strategy,adaptive_reason,adaptive_market_amount_ratio_20,adaptive_index_bucket
adaptive_style_switch,2026-03-06,2026-03-05,14558.27552249987,307540.0,322098.27552249987,0.6441965510449997,5,0.9548017588765919,1,68625.0,5,8,309596.54352249985,5,1.0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0.9752605813573314,index_neutral
adaptive_style_switch,2026-03-09,2026-03-06,457.6580224998761,312434.0,312891.6580224999,0.6257833160449997,5,0.9985373275037362,4,238418.0,5,2,319726.27552249987,5,1.0,2,attack,tiered_liquidity_then_bs_v2,hold_min_state_3_days,0.9163660778147229,index_neutral
adaptive_style_switch,2026-03-10,2026-03-09,457.6580224998761,305843.0,306300.6580224999,0.6126013160449998,5,0.998505853609801,5,307939.0,5,0,308396.6580224999,5,1.0,4,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,1.107119274217464,index_neutral
adaptive_style_switch,2026-03-11,2026-03-10,457.6580224998761,313020.0,313477.6580224999,0.6269553160449998,5,0.9985400617530866,5,301419.0,5,0,301876.6580224999,5,1.0,5,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,1.0058809391378283,index_neutral
adaptive_style_switch,2026-03-12,2026-03-11,457.6580224998761,299122.0,299579.6580224999,0.5991593160449997,5,0.9984723327828037,5,314188.0,5,0,314645.6580224999,5,1.0,4,balanced,baseline_full_dynamic_factor_industry_cap2,balanced_rolling_performance_leads,1.0530900964961984,index_neutral
adaptive_style_switch,2026-03-13,2026-03-12,457.6580224998761,289371.0,289828.6580224999,0.5796573160449997,5,0.9984209359225465,5,297218.0,5,0,297675.6580224999,5,1.0,5,balanced,baseline_full_dynamic_factor_industry_cap2,balanced_rolling_performance_leads,1.0257878254274666,index_neutral
adaptive_style_switch,2026-03-16,2026-03-13,457.6580224998761,287933.0,288390.6580224999,0.5767813160449997,5,0.9984130622481392,5,289888.0,5,0,290345.6580224999,5,1.0,5,balanced,baseline_full_dynamic_factor_industry_cap2,hold_min_state_3_days,1.003082221707231,index_neutral
adaptive_style_switch,2026-03-17,2026-03-16,457.6580224998761,277644.0,278101.6580224999,0.5562033160449997,5,0.998354349895811,5,284755.0,5,0,285212.6580224999,5,1.0,5,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0.9674341082448032,index_neutral
adaptive_style_switch,2026-03-18,2026-03-17,457.6580224998761,278128.0,278585.6580224999,0.5571713160449997,5,0.9983572089613353,5,277754.0,5,0,278211.6580224999,5,1.0,5,attack,tiered_liquidity_then_bs_v2,hold_min_state_3_days,0.9206168461736984,index_neutral
adaptive_style_switch,2026-03-19,2026-03-18,457.6580224998761,276779.0,277236.6580224999,0.5544733160449997,5,0.9983492153391103,5,278440.0,5,0,278897.6580224999,5,1.0,5,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0.8540632456297291,index_neutral
adaptive_style_switch,2026-03-20,2026-03-19,80357.02664249987,189921.95,270278.9766424999,0.5405579532849998,4,0.7026885788871816,1,69300.0,5,7,275692.6580224999,5,1.0,1,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.8792104215421718,index_neutral
adaptive_style_switch,2026-03-23,2026-03-20,87162.39103499986,178330.75,265493.14103499986,0.5309862820699998,4,0.67169626041861,3,118621.73000000001,5,2,264978.7566424999,5,1.0,2,defensive,baseline_full_liquidity_detail,hold_min_state_3_days,0.9489858193694849,index_neutral
adaptive_style_switch,2026-03-24,2026-03-23,87162.39103499986,183335.19,270497.58103499986,0.5409951620699998,4,0.6777701645186918,4,178198.33000000002,5,0,265360.7210349999,5,1.0,4,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.9996041703596412,index_weak
adaptive_style_switch,2026-03-25,2026-03-24,1931.515784999865,273968.86,275900.37578499987,0.5518007515699997,5,0.9929992274222017,4,188776.33000000002,5,1,275938.7210349999,5,1.0,3,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.8580006594166897,index_weak
adaptive_style_switch,2026-03-26,2026-03-25,1931.515784999865,269880.57,271812.0857849999,0.5436241715699998,5,0.992893929718314,5,271810.19,5,0,273741.7057849999,5,1.0,3,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.9029406973698946,index_weak
adaptive_style_switch,2026-03-27,2026-03-26,1931.515784999865,270460.97,272392.48578499985,0.5447849715699997,5,0.9929090709700251,5,263656.78,5,0,265588.2957849999,5,1.0,4,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.8158846535100447,index_weak
adaptive_style_switch,2026-03-30,2026-03-27,1931.515784999865,271431.86,273363.37578499987,0.5467267515699997,5,0.9929342554413031,5,266526.81,5,0,268458.3257849999,5,1.0,4,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.7875732925572346,index_weak
adaptive_style_switch,2026-03-31,2026-03-30,1931.515784999865,265617.4,267548.9157849999,0.5350978315699998,5,0.992780700383955,5,266277.61,5,0,268209.12578499987,5,1.0,5,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.8342235648479958,index_weak
adaptive_style_switch,2026-04-01,2026-03-31,1931.515784999865,276590.17,278521.68578499986,0.5570433715699997,5,0.9930651152726008,5,276393.89,5,0,278325.4057849999,5,1.0,5,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.8903237246045043,index_weak
adaptive_style_switch,2026-04-02,2026-04-01,1931.515784999865,270038.82,271970.3357849999,0.5439406715699998,5,0.9928980644913907,5,274770.12,5,0,276701.6357849999,5,1.0,3,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.9060278258237635,index_neutral
adaptive_style_switch,2026-04-03,2026-04-02,3815.751284999882,270967.72,274783.47128499986,0.5495669425699997,5,0.9861136069533009,2,150700.95,5,6,273507.4657849999,5,1.0,2,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.8417290826818438,index_neutral
adaptive_style_switch,2026-04-07,2026-04-03,2709.582859999893,281549.0,284258.5828599999,0.5685171657199998,5,0.9904678942928017,4,210572.0,5,2,275259.6512849999,5,1.0,2,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.7656986440619561,index_weak
adaptive_style_switch,2026-04-08,2026-04-07,2709.582859999893,284304.0,287013.5828599999,0.5740271657199998,5,0.990559391534715,5,284526.0,5,0,287235.5828599999,5,1.0,3,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.7632317291568522,index_neutral
adaptive_style_switch,2026-04-09,2026-04-08,2134.2211099998967,281133.0,283267.2211099999,0.5665344422199998,5,0.9924656968722436,4,189239.0,5,2,285305.5828599999,5,1.0,2,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,1.1511125888664717,index_neutral
adaptive_style_switch,2026-04-10,2026-04-09,2134.2211099998967,280231.0,282365.2211099999,0.5647304422199999,5,0.9924416289597914,5,284181.0,5,0,286315.2211099999,5,1.0,3,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,1.0177512229341976,index_neutral
adaptive_style_switch,2026-04-13,2026-04-10,2134.2211099998967,276774.0,278908.2211099999,0.5578164422199998,5,0.9923479447772957,5,278371.0,5,0,280505.2211099999,5,1.0,4,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,1.1111686380592476,index_neutral
adaptive_style_switch,2026-04-14,2026-04-13,2134.2211099998967,273330.0,275464.2211099999,0.5509284422199998,5,0.9922522747186551,5,273202.0,5,0,275336.2211099999,5,1.0,4,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,1.0344491761236385,index_neutral
adaptive_style_switch,2026-04-15,2026-04-14,2134.2211099998967,268755.0,270889.2211099999,0.5417784422199998,5,0.9921214247608129,5,271499.0,5,0,273633.2211099999,5,1.0,5,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,1.1446710783507479,index_neutral
adaptive_style_switch,2026-04-16,2026-04-15,2134.2211099998967,257815.0,259949.2211099999,0.5198984422199998,5,0.9917898537995743,5,257118.0,5,0,259252.2211099999,5,1.0,5,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,1.1546284544018286,index_neutral
adaptive_style_switch,2026-04-17,2026-04-16,2134.2211099998967,258325.0,260459.2211099999,0.5209184422199998,5,0.991805929922909,5,253578.0,5,0,255712.2211099999,5,1.0,5,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,1.1114514834431017,index_neutral
adaptive_style_switch,2026-04-20,2026-04-17,12769.78510999991,259640.0,272409.78510999994,0.5448195702199998,5,0.9531228839491083,2,149046.0,5,6,266204.2211099999,5,1.0,2,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,1.1488427457999435,index_neutral
adaptive_style_switch,2026-04-21,2026-04-20,5538.5868599999085,262765.0,268303.5868599999,0.5366071737199999,5,0.9793570152198899,4,189273.0,5,2,271947.78510999994,5,1.0,4,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,1.2121759978259166,index_strong
adaptive_style_switch,2026-04-22,2026-04-21,5538.5868599999085,268182.0,273720.5868599999,0.5474411737199999,5,0.9797655451366077,5,261082.0,5,0,266620.5868599999,5,1.0,5,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,1.1290871316080386,index_strong
adaptive_style_switch,2026-04-23,2026-04-22,7449.55685999991,257436.0,264885.5568599999,0.5297711137199997,5,0.9718763191609681,4,183735.0,5,2,276313.5868599999,5,1.0,4,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,1.1865769957331407,index_strong
adaptive_style_switch,2026-04-24,2026-04-23,7449.55685999991,248083.0,255532.5568599999,0.5110651137199997,5,0.970846936486135,5,253917.0,5,0,261366.5568599999,5,1.0,5,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,1.2804888651312119,index_strong
adaptive_style_switch,2026-04-27,2026-04-24,7449.55685999991,256737.0,264186.5568599999,0.5283731137199998,5,0.9718019079072686,5,250797.0,5,0,258246.5568599999,5,1.0,5,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,1.186488565114603,index_strong
adaptive_style_switch,2026-04-28,2026-04-27,7449.55685999991,254614.0,262063.5568599999,0.5241271137199998,5,0.9715734726748763,5,260254.0,5,0,267703.5568599999,5,1.0,5,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,1.1439864146061272,index_strong
adaptive_style_switch,2026-04-29,2026-04-28,7449.55685999991,267680.0,275129.5568599999,0.5502591137199998,5,0.9729234585152529,5,253722.0,5,0,261171.5568599999,5,1.0,5,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,1.1050084589928288,index_strong
adaptive_style_switch,2026-04-30,2026-04-29,7449.55685999991,273843.0,281292.5568599999,0.5625851137199998,5,0.9735166939958971,5,274090.0,5,0,281539.5568599999,5,1.0,5,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,1.1157371643608842,index_strong
adaptive_style_switch,2026-05-06,2026-04-30,7449.55685999991,283352.0,290801.5568599999,0.5816031137199998,5,0.9743826788947133,5,282163.0,5,0,289612.5568599999,5,1.0,5,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,1.161785594675291,index_strong
adaptive_style_switch,2026-05-07,2026-05-06,5639.0191099999065,284802.0,290441.0191099999,0.5808820382199997,5,0.9805846325450877,2,171440.0,5,6,292428.5568599999,5,1.0,2,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,1.3281717420843155,index_strong
adaptive_style_switch,2026-05-08,2026-05-07,3320.6691099999007,289124.0,292444.6691099999,0.5848893382199998,5,0.9886451371464362,4,201165.0,5,2,284604.0191099999,5,1.0,4,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,1.2571045587254766,index_strong
adaptive_style_switch,2026-05-11,2026-05-08,3320.6691099999007,302918.0,306238.6691099999,0.6124773382199998,5,0.989156597631349,5,292085.0,5,0,295405.6691099999,5,1.0,4,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,1.1866552239964943,index_strong
adaptive_style_switch,2026-05-12,2026-05-11,1596.2183599999116,310438.0,312034.21835999994,0.6240684367199999,5,0.9948844765539196,4,201881.0,5,2,306716.6691099999,5,1.0,4,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,1.3445560281752933,index_strong
adaptive_style_switch,2026-05-13,2026-05-12,1596.2183599999116,320152.0,321748.21835999994,0.6434964367199999,5,0.9950389209048737,5,305960.0,5,0,307556.21835999994,5,1.0,5,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,1.2094511072095342,index_strong
adaptive_style_switch,2026-05-14,2026-05-13,1596.2183599999116,314735.0,316331.21835999994,0.6326624367199999,5,0.9949539651246708,5,317818.0,5,0,319414.21835999994,5,1.0,5,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,1.1870649476166444,index_strong
adaptive_style_switch,2026-05-15,2026-05-14,1596.2183599999116,312693.0,314289.21835999994,0.6285784367199999,5,0.9949211800254263,5,316534.0,5,0,318130.21835999994,5,1.0,5,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,1.2052662155513825,index_strong
adaptive_style_switch,2026-05-18,2026-05-15,1596.2183599999116,317849.0,319445.21835999994,0.6388904367199999,5,0.9950031546310357,5,311147.0,5,0,312743.21835999994,5,1.0,5,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,1.1762846008596137,index_neutral
adaptive_style_switch,2026-05-19,2026-05-18,1596.2183599999116,321475.0,323071.21835999994,0.6461424367199999,5,0.9950592368824968,5,315558.0,5,0,317154.21835999994,5,1.0,5,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,1.0101623958070693,index_neutral
adaptive_style_switch,2026-05-20,2026-05-19,1596.2183599999116,324368.0,325964.21835999994,0.6519284367199999,5,0.9951030871792282,5,321304.0,5,0,322900.21835999994,5,1.0,5,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0.9992111728295799,index_neutral
adaptive_style_switch,2026-05-21,2026-05-20,13569.098109999919,291371.0,304940.0981099999,0.6098801962199998,5,0.9555024144279471,2,194739.0,5,6,327829.21835999994,5,1.0,2,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,1.0132792983993928,index_neutral
adaptive_style_switch,2026-05-22,2026-05-21,30753.670859999926,291744.0,322497.67085999995,0.64499534172,5,0.904639091569283,4,213890.0,5,2,311059.0981099999,5,1.0,4,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,1.175957155228334,index_neutral
adaptive_style_switch,2026-05-25,2026-05-22,30753.670859999926,300706.0,331459.67085999995,0.6629193417199999,5,0.9072174579181624,5,292161.0,5,0,322914.67085999995,5,1.0,5,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0.9699366631831262,index_neutral
adaptive_style_switch,2026-05-26,2026-05-25,8923.269859999928,309280.0,318203.26985999994,0.6364065397199998,5,0.9719573282074508,4,193058.0,5,2,331919.67085999995,5,1.0,4,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,1.0617100477701853,index_neutral
adaptive_style_switch,2026-05-27,2026-05-26,8923.269859999928,313345.0,322268.26985999994,0.6445365397199999,5,0.9723110504677472,5,311477.0,5,0,320400.26985999994,5,1.0,5,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,1.0662809659872674,index_neutral
adaptive_style_switch,2026-05-28,2026-05-27,8923.269859999928,332107.0,341030.26985999994,0.6820605397199999,5,0.9738343758644559,5,318816.0,5,0,327739.26985999994,5,1.0,5,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,1.051517125115213,index_neutral
adaptive_style_switch,2026-05-29,2026-05-28,8923.269859999928,318762.0,327685.26985999994,0.6553705397199999,5,0.9727687794333498,5,334185.0,5,0,343108.26985999994,5,1.0,5,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0.9604919110208976,index_neutral
tiered_liquidity_then_bs_v2,2025-01-03,2025-01-02,12174.845329999967,488060.10000000003,500234.94533,1.00046989066,5,0.9756617456583958,0,0.0,5,5,500000.0,5,1.0,0,,,,,
tiered_liquidity_then_bs_v2,2025-01-06,2025-01-03,12174.845329999967,481264.68999999994,493439.5353299999,0.9868790706599998,5,0.9753265710218015,5,484285.91000000003,5,0,496460.75533,5,1.0,5,,,,,
tiered_liquidity_then_bs_v2,2025-01-07,2025-01-06,12174.845329999967,486482.76999999996,498657.61532999994,0.9973152306599998,5,0.9755847600523598,5,477105.83,5,0,489280.67533,5,1.0,5,,,,,
tiered_liquidity_then_bs_v2,2025-01-08,2025-01-07,12174.845329999967,499435.06,511609.90533,1.02321981066,5,0.9762028740977036,5,481278.93000000005,5,0,493453.77533000003,5,1.0,5,,,,,
tiered_liquidity_then_bs_v2,2025-01-09,2025-01-08,12174.845329999967,495639.97,507814.81532999995,1.01562963066,5,0.9760250292774774,5,494201.54,5,0,506376.38532999996,5,1.0,4,,,,,
tiered_liquidity_then_bs_v2,2025-01-10,2025-01-09,12174.845329999967,468509.78,480684.62533,0.96136925066,5,0.9746718644856974,5,490054.22,5,0,502229.06532999995,5,1.0,4,,,,,
tiered_liquidity_then_bs_v2,2025-01-13,2025-01-10,12174.845329999967,446842.42000000004,459017.26533,0.9180345306600001,5,0.9734762801977674,5,455926.9,5,0,468101.74533,5,1.0,5,,,,,
tiered_liquidity_then_bs_v2,2025-01-14,2025-01-13,12174.845329999967,466432.89,478607.73533,0.95721547066,5,0.97456195453756,5,445841.42000000004,5,0,458016.26533,5,1.0,5,,,,,
tiered_liquidity_then_bs_v2,2025-01-15,2025-01-14,12174.845329999967,463558.36000000004,475733.20533,0.95146641066,5,0.9744082498476122,5,465605.45999999996,5,0,477780.30532999994,5,1.0,5,,,,,
tiered_liquidity_then_bs_v2,2025-01-16,2025-01-15,12174.845329999967,469101.38,481276.22533,0.96255245066,5,0.9747029986331613,5,466539.98,5,0,478714.82532999996,5,1.0,5,,,,,
tiered_liquidity_then_bs_v2,2025-01-17,2025-01-16,7442.056642500043,471955.87000000005,479397.9266425001,0.9587958532850002,5,0.9844762435778122,0,0.0,5,10,477918.39533,5,1.0,0,,,,,
tiered_liquidity_then_bs_v2,2025-01-20,2025-01-17,7442.056642500043,483685.17999999993,491127.2366425,0.9822544732849999,5,0.98484698854542,5,478224.97,5,0,485667.0266425,5,1.0,4,,,,,
tiered_liquidity_then_bs_v2,2025-01-21,2025-01-20,7442.056642500043,496355.58,503797.63664250006,1.0075952732850002,5,0.985228083458079,5,489270.97000000003,5,0,496713.0266425001,5,1.0,5,,,,,
tiered_liquidity_then_bs_v2,2025-01-22,2025-01-21,7442.056642500043,496521.51,503963.56664250005,1.0079271332850002,5,0.9852329471114739,5,493573.91,5,0,501015.9666425,5,1.0,3,,,,,
tiered_liquidity_then_bs_v2,2025-01-23,2025-01-22,7442.056642500043,498420.86000000004,505862.9166425001,1.011725833285,5,0.9852883925710659,5,501639.97,5,0,509082.0266425,5,1.0,4,,,,,
tiered_liquidity_then_bs_v2,2025-01-24,2025-01-23,7442.056642500043,526463.16,533905.2166425001,1.0678104332850002,5,0.9860610902262765,5,496096.14,5,0,503538.19664250006,5,1.0,5,,,,,
tiered_liquidity_then_bs_v2,2025-01-27,2025-01-24,7442.056642500043,501135.23,508577.2866425,1.017154573285,5,0.9853669111107367,5,516708.95999999996,5,0,524151.0166425,5,1.0,5,,,,,
tiered_liquidity_then_bs_v2,2025-02-05,2025-01-27,7442.056642500043,478063.0199999999,485505.07664249995,0.9710101532849998,5,0.9846715163228252,5,491085.23,5,0,498527.2866425,5,1.0,5,,,,,
tiered_liquidity_then_bs_v2,2025-02-06,2025-02-05,7442.056642500043,506939.33,514381.38664250006,1.0287627732850002,5,0.9855320257774561,5,479470.5399999999,5,0,486912.59664249996,5,1.0,5,,,,,
tiered_liquidity_then_bs_v2,2025-02-07,2025-02-06,7442.056642500043,527580.7,535022.7566424999,1.070045513285,5,0.9860902054163039,5,514187.9,5,0,521629.95664250007,5,1.0,5,,,,,
tiered_liquidity_then_bs_v2,2025-02-10,2025-02-07,7293.988457500076,558308.3,565602.2884575002,1.1312045769150003,5,0.9871040329815636,0,0.0,5,10,527336.4966424999,5,1.0,0,,,,,
tiered_liquidity_then_bs_v2,2025-02-11,2025-02-10,7293.988457500076,557118.11,564412.0984575001,1.1288241969150001,5,0.9870768389312807,5,563193.55,5,0,570487.5384575002,5,1.0,4,,,,,
tiered_liquidity_then_bs_v2,2025-02-12,2025-02-11,7293.988457500076,579971.15,587265.1384575001,1.1745302769150003,5,0.9875797353191126,5,549177.2,5,0,556471.1884575001,5,1.0,4,,,,,
tiered_liquidity_then_bs_v2,2025-02-13,2025-02-12,7293.988457500076,582670.98,589964.9684575001,1.1799299369150003,5,0.9876365736145813,5,575470.01,5,0,582763.9984575001,5,1.0,5,,,,,
tiered_liquidity_then_bs_v2,2025-02-14,2025-02-13,7293.988457500076,574388.4,581682.3884575001,1.1633647769150002,5,0.9874605306912553,5,582778.65,5,0,590072.6384575001,5,1.0,5,,,,,
tiered_liquidity_then_bs_v2,2025-02-17,2025-02-14,7293.988457500076,601038.74,608332.7284575001,1.2166654569150002,5,0.9880098700656877,5,590778.72,5,0,598072.7084575001,5,1.0,5,,,,,
tiered_liquidity_then_bs_v2,2025-02-18,2025-02-17,7293.988457500076,603199.97,610493.9584575001,1.2209879169150002,5,0.9880523167241009,5,584298.98,5,0,591592.9684575001,5,1.0,5,,,,,
tiered_liquidity_then_bs_v2,2025-02-19,2025-02-18,7293.988457500076,641040.27,648334.2584575001,1.2966685169150003,5,0.9887496482526563,5,607386.31,5,0,614680.2984575002,5,1.0,5,,,,,
tiered_liquidity_then_bs_v2,2025-02-20,2025-02-19,7293.988457500076,611337.25,618631.2384575001,1.2372624769150002,5,0.9882094727778588,5,620600.51,5,0,627894.4984575001,5,1.0,5,,,,,
tiered_liquidity_then_bs_v2,2025-02-21,2025-02-20,7293.988457500076,625991.5,633285.4884575001,1.2665709769150002,5,0.9884823060208341,5,617732.88,5,0,625026.8684575001,5,1.0,5,,,,,
tiered_liquidity_then_bs_v2,2025-02-24,2025-02-21,1637.9427300001116,602260.85,603898.7927300001,1.2077975854600003,5,0.997287719813786,0,0.0,5,10,612532.1584575,5,1.0,0,,,,,
tiered_liquidity_then_bs_v2,2025-02-25,2025-02-24,1637.9427300001116,580566.41,582204.3527300002,1.1644087054600003,5,0.9971866532389878,5,573293.3099999999,5,0,574931.2527300001,5,1.0,5,,,,,
tiered_liquidity_then_bs_v2,2025-02-26,2025-02-25,1637.9427300001116,587259.44,588897.3827300001,1.17779476546,5,0.9972186279341114,5,577333.92,5,0,578971.8627300002,5,1.0,5,,,,,
tiered_liquidity_then_bs_v2,2025-02-27,2025-02-26,1637.9427300001116,581758.74,583396.6827300001,1.1667933654600002,5,0.9971924030792644,5,585155.8300000001,5,0,586793.7727300002,5,1.0,5,,,,,
tiered_liquidity_then_bs_v2,2025-02-28,2025-02-27,1637.9427300001116,539226.9,540864.8427300001,1.0817296854600003,5,0.9969716228517782,5,574196.79,5,0,575834.7327300002,5,1.0,5,,,,,
tiered_liquidity_then_bs_v2,2025-03-03,2025-02-28,1637.9427300001116,538711.18,540349.1227300002,1.0806982454600003,5,0.9969687325081148,5,541507.41,5,0,543145.3527300002,5,1.0,5,,,,,
tiered_liquidity_then_bs_v2,2025-03-04,2025-03-03,1637.9427300001116,551911.86,553549.8027300001,1.1070996054600002,5,0.9970410201179332,5,531599.45,5,0,533237.3927300001,5,1.0,5,,,,,
tiered_liquidity_then_bs_v2,2025-03-05,2025-03-04,1637.9427300001116,556756.22,558394.1627300001,1.1167883254600002,5,0.9970666908085282,5,552515.7899999999,5,0,554153.73273,5,1.0,5,,,,,
tiered_liquidity_then_bs_v2,2025-03-06,2025-03-05,1637.9427300001116,580247.52,581885.4627300001,1.1637709254600004,5,0.9971851114438991,5,563216.22,5,0,564854.1627300001,5,1.0,5,,,,,
tiered_liquidity_then_bs_v2,2025-03-07,2025-03-06,1637.9427300001116,577267.85,578905.7927300001,1.1578115854600002,5,0.997170623008839,5,576348.29,5,0,577986.2327300002,5,1.0,5,,,,,
tiered_liquidity_then_bs_v2,2025-03-10,2025-03-07,23298.00560750009,544632.2,567930.2056075,1.1358604112150001,5,0.9589773437343787,0,0.0,5,10,581245.6527300001,5,1.0,0,,,,,
tiered_liquidity_then_bs_v2,2025-03-11,2025-03-10,23298.00560750009,553433.75,576731.7556075001,1.1534635112150002,5,0.9596033938118091,5,526650.1,5,0,549948.1056075001,5,1.0,5,,,,,
tiered_liquidity_then_bs_v2,2025-03-12,2025-03-11,23298.00560750009,537973.5900000001,561271.5956075002,1.1225431912150003,5,0.9584906740518676,5,552176.65,5,0,575474.6556075001,5,1.0,5,,,,,
tiered_liquidity_then_bs_v2,2025-03-13,2025-03-12,23298.00560750009,522818.69000000006,546116.6956075002,1.0922333912150004,5,0.9573387779665234,5,537633.97,5,0,560931.9756075001,5,1.0,5,,,,,
tiered_liquidity_then_bs_v2,2025-03-14,2025-03-13,23298.00560750009,523588.65,546886.6556075001,1.0937733112150003,5,0.957398840566662,5,519020.3,5,0,542318.3056075,5,1.0,5,,,,,
tiered_liquidity_then_bs_v2,2025-03-17,2025-03-14,23298.00560750009,532671.5599999999,555969.5656075,1.111939131215,5,0.958094818406035,5,519958.78,5,0,543256.7856075001,5,1.0,5,,,,,
tiered_liquidity_then_bs_v2,2025-03-18,2025-03-17,23298.00560750009,530739.23,554037.2356075001,1.1080744712150001,5,0.9579486646200703,5,536412.11,5,0,559710.1156075001,5,1.0,5,,,,,
tiered_liquidity_then_bs_v2,2025-03-19,2025-03-18,23298.00560750009,525598.13,548896.1356075001,1.0977922712150001,5,0.9575548011797995,5,526651.05,5,0,549949.0556075001,5,1.0,5,,,,,
tiered_liquidity_then_bs_v2,2025-03-20,2025-03-19,23298.00560750009,521059.81,544357.8156075,1.0887156312150001,5,0.957200934863956,5,525692.79,5,0,548990.7956075001,5,1.0,5,,,,,
tiered_liquidity_then_bs_v2,2025-03-21,2025-03-20,23298.00560750009,503937.50000000006,527235.5056075002,1.0544710112150004,5,0.9558110078708464,5,515426.26,5,0,538724.2656075001,5,1.0,5,,,,,
tiered_liquidity_then_bs_v2,2025-03-24,2025-03-21,2397.0626175001235,509997.43000000005,512394.4926175002,1.0247889852350003,5,0.995321841565363,0,0.0,5,10,523178.6556075001,5,1.0,0,,,,,
tiered_liquidity_then_bs_v2,2025-03-25,2025-03-24,2397.0626175001235,476442.80000000005,478839.8626175002,0.9576797252350003,5,0.9949940203298928,5,500769.78,5,0,503166.84261750017,5,1.0,5,,,,,
tiered_liquidity_then_bs_v2,2025-03-26,2025-03-25,2397.0626175001235,496758.66,499155.7226175001,0.9983114452350003,5,0.9951977659297778,5,467707.7,5,0,470104.76261750015,5,1.0,5,,,,,
tiered_liquidity_then_bs_v2,2025-03-27,2025-03-26,2397.0626175001235,467847.46,470244.52261750016,0.9404890452350003,5,0.994902518791378,5,491943.37,5,0,494340.43261750013,5,1.0,5,,,,,
