sample_split,event_date,event_date_key,event_uid,symbol,ts_code,name,event_seq_for_symbol,buy_signal_description,sell_signal_description,total_b_points,total_s_points,buy_points_count,sell_points_count,process_time,score,base_score,penalty,s_trend,s_breakout,s_volume,s_rs,s_contraction,s_liquidity,opt_score,opt_momentum,opt_value,opt_quality,opt_technical,opt_capital,opt_chip,opt_size,claude_score,industry,fund_pe_ttm,fund_pb,fund_roe,fund_netprofit_yoy,score_momentum,score_value,score_quality,score_technical,score_capital,score_chip,bs_score,bs_entry_score,bs_score_label,bs_score_v2,bs_score_v2_label,bs_research_score,bs_research_label,bs_research_reason,bs_gate_score,bs_gate_pass,bs_gate_label,bs_gate_reason,bs_model_prob,bs_model_expected_mdd,bs_model_risk_score,bs_model_rank_score,bs_model_version,bs_consensus_score,bs_consensus_label,bs_consensus_reason,dynamic_trade_threshold,dynamic_watch_threshold,bs_threshold_version,bs_threshold_reason,close_price,buy_point_close,price_change_ratio,is_limit_up,pool_type,pool_type_shadow,pool_type_shadow_reason,is_self_selected,score_opt_gap,score_claude_gap,opt_claude_gap,score_dispersion,rs_liquidity_combo,breakout_volume_combo,overextended_flag,pullback_flag,market_hs300_pct_chg,market_hs300_ret_5,market_hs300_ret_20,market_scored_count,market_bs_count,market_bs_ratio,market_limit_up_rate,market_avg_score,market_avg_v2,market_avg_research_score,market_avg_price_change,market_regime,adc_ret_5,adc_ret_20,adc_ret_60,adc_vol_20,adc_vol_60,adc_amt_ma20,adc_turnover_rate,adc_pe_ttm,adc_pb,adc_total_mv,adc_circ_mv,adc_roe,adc_grossprofit_margin,adc_debt_to_assets,adc_industry_code,adc_hma_slope,adc_rsi_14,adc_boll_width,adc_boll_upper,adc_boll_mid,adc_boll_lower,adc_main_net_ratio,adc_main_net_ma5,adc_vol_price_corr,adc_rz_buy_intensity,adc_rq_pressure_factor,adc_turnover_spike,adc_profit_ratio,adc_profit_pressure,adc_support_strength,adc_chip_peak_cross,adc_amihud_20,adc_turnover_vol_20,adc_vol_concentration,adc_bid_ask_spread,adc_downside_vol_60,adc_max_drawdown_60,adc_tech_score,adc_capital_score,adc_sentiment_score,adc_chip_score,adc_total_score,adc_score_rank,adc_macd_qfq,adc_macd_dif_qfq,adc_macd_dea_qfq,adc_kdj_qfq,adc_kdj_k_qfq,adc_kdj_d_qfq,adc_rsi_qfq_6,adc_rsi_qfq_12,adc_rsi_qfq_24,adc_boll_upper_qfq,adc_boll_mid_qfq,adc_boll_lower_qfq,adc_cci_qfq,adc_atr_qfq,adc_mfi_qfq,adc_mtm_qfq,adc_obv_qfq,adc_roc_qfq,adc_wr_qfq,adc_dmi_adx_qfq,adc_dmi_pdi_qfq,adc_dmi_mdi_qfq,adc_ma_qfq_5,adc_ma_qfq_10,adc_ma_qfq_20,adc_ma_qfq_60,adc_ma_qfq_250,adc_updays,adc_downdays,adc_lowdays,adc_topdays,adc_volume_ratio,adc_turnover_rate_f,adc_amount,adc_pct_chg,adc_signal_strength,adc_signal_quality_score,adc_confirmation_required_flag,adc_execution_ready_flag,adc_trend_context_score,adc_volume_confirm_score,adc_signal_price_confirm_flag,adc_signal_volume_confirm_flag,adc_signal_kdj_confirm_flag,adc_secondary_indicator_score,adc_signal_geometry_score,adc_trend_alignment_score,adc_price_confirmation_score,adc_volume_confirmation_detail_score,adc_volatility_penalty_score,adc_plate_confirm_flag,adc_plate_mainline_score,adc_plate_sentiment_score,adc_entry_signal_confidence,adc_exit_signal_confidence,adc_close_vs_ma20,adc_close_vs_ma60,adc_ma20_vs_ma60,adc_boll_position,adc_main_net_accel,adc_leverage_balance,adc_capital_leverage_resonance,adc_capital_short_pressure,adc_financing_turnover_resonance,adc_score_momentum_gap,split_hit_1_10pct,split_hit_3_10pct,split_hit_5_10pct,split_hit_10_10pct,split_hit_20_10pct,split_hit_60_10pct,ret_1,max_ret_1,mdd_1,hit_1_5pct,hit_1_10pct,days_to_10pct_within_1,ret_3,max_ret_3,mdd_3,hit_3_5pct,hit_3_10pct,days_to_10pct_within_3,ret_5,max_ret_5,mdd_5,hit_5_5pct,hit_5_10pct,days_to_10pct_within_5,ret_10,max_ret_10,mdd_10,hit_10_5pct,hit_10_10pct,days_to_10pct_within_10,ret_20,max_ret_20,mdd_20,hit_20_5pct,hit_20_10pct,days_to_10pct_within_20,ret_60,max_ret_60,mdd_60,hit_60_5pct,hit_60_10pct,days_to_10pct_within_60
embargo,2026-03-25,20260325,20260325_002153_01,002153,002153.SZ,石基信息,1,当天出现买点,当天无卖点,2,1,1,0,2026-03-25 16:14:50,28.06,28.06,0.0,0.0,49.07,38.07,31.89,29.18,19.27,4.15,,,,,,,,40.6351,,,,,,,,,,,,41.55,75.0,等待,39.01,剔除,27.04,回避,流动性偏弱,98.54,0,观察,流动性低于门槛,,,,,,23.23,回避,交易门禁观察,,,,,10.31,10.31,0.0,0,,,,1,-13.440000000000001,-12.575100000000003,0.8648999999999987,7.522353266764332,24.789519963081172,45.22,0,0,1.4022,-0.0259463665581271,-0.041897167368351584,5462.0,43.0,0.007872574148663493,0.0163,35.598795,43.161316,33.786047,-0.342347,risk_off,-0.065277,-0.135067,-0.000969,2.383595,3.638219,260785.528,1.2493,,4.0429,2813798.8501,1649356.4819,0.3011,47.4779,16.4715,软件服务,0.018775,36.653,0.178013,11.917,10.943,9.969,0.028176,-1522.118,1.0,-0.037372,0.018381,0.728881,8.47,75.7,0.0,0.380795,8.08e-08,0.799638,1.229666,0.031098,1.824685,0.361214,61.420575,59.54835,37.531365,3.146111,47.433507,938.0,-0.101,-0.53,-0.479,33.72462,23.87798,18.95467,39.261,36.653,40.896,11.917,10.943,9.969,-100.96479,0.351,46.24929,-0.88,650.9128,-7.86416,62.5,58.18042,13.05263,33.26316,10.296,10.628,10.943,12.0373,10.137,2.0,0.0,0.0,2.0,0.93,2.583,205902.68,1.8775,66.70166,57.483668,1.0,0.0,71.964,49.460128,1.0,0.0,1.0,20.0,65.886324,69.964,61.3795,46.583476,6.0,0.0,,,,,-0.05912455450973227,-0.14465868591793846,-0.09090909090909095,0.1678644763860369,1522.146176,-0.055753000000000004,-0.001052993472,0.009794999999999998,-0.027239740732,58.274464,train,train,embargo,validation,embargo,unlabeled,-0.032978,0.0,-0.032978,0.0,0.0,,-0.037827,0.0,-0.037827,0.0,0.0,,-0.034918,0.0,-0.044617,0.0,0.0,,-0.067895,0.0,-0.106693,0.0,0.0,,-0.065955,0.0,-0.106693,0.0,0.0,,,,,,,
embargo,2026-03-25,20260325,20260325_002223_01,002223,002223.SZ,鱼跃医疗,1,当天出现买点,当天无卖点,1,1,1,0,2026-03-25 16:14:41,30.93,30.93,0.0,0.0,49.07,38.07,36.4,44.84,20.37,4.8,,,,,,,,56.0795,,,,,,,,,,,,48.47,75.0,等待,43.58,剔除,38.41,回避,优势未形成共振,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,36.22,回避,共振不足,,,,,34.44,34.44,0.0,0,,,,1,-17.07,-25.149500000000003,-8.079500000000003,12.839785632296723,27.22991002555829,45.22,0,0,1.4022,-0.0259463665581271,-0.041897167368351584,5462.0,43.0,0.007872574148663493,0.0163,35.598795,43.161316,33.786047,-0.342347,risk_off,-0.040936,-0.127439,-0.093923,1.696081,2.564586,300602.1652,0.7843,19.8404,2.6315,3452530.5435,3237904.7168,11.2528,50.3492,18.2112,医疗保健,0.02105,34.312,0.142786,38.718,36.138,33.558,0.072376,-752.104,-1.0,0.024844,0.046541,0.899119,7.66,67.6,0.0,0.286592,4.35e-08,0.414387,1.468954,0.015643,1.526285,0.24141,71.64447,54.869716,44.084154,10.372515,52.747925,262.0,-0.344,-1.171,-0.999,28.7032,19.68275,15.17253,36.341,34.312,39.224,38.718,36.138,33.558,-98.17732,0.8625,35.14651,-1.93,2545.5773,-5.30657,63.93,58.52308,15.04587,33.11927,34.408,35.223,36.138,38.4965,36.3912,2.0,0.0,0.0,2.0,1.0,1.2906,253783.47,2.105,72.255112,64.572967,1.0,0.0,80.908,56.210938,1.0,0.0,1.0,20.0,78.467158,74.0,61.789,53.511464,6.0,0.0,,,,,-0.047872046045713566,-0.10620446014572744,-0.06126530983336146,0.1647286821705428,752.176376,-0.021696999999999998,0.001798109344,0.025834999999999997,0.022337712436000003,61.271955,train,train,embargo,validation,embargo,unlabeled,-0.033101,0.0,-0.033101,0.0,0.0,,-0.004355,0.0,-0.033101,0.0,0.0,,-0.006098,0.0,-0.033101,0.0,0.0,,-0.06475,0.0,-0.06475,0.0,0.0,,-0.059814,0.0,-0.06475,0.0,0.0,,,,,,,
embargo,2026-03-25,20260325,20260325_002460_02,002460,002460.SZ,赣锋锂业,2,当天出现买点,当天无卖点,3,2,1,0,2026-03-25 16:12:12,40.53,40.53,0.0,0.0,49.07,38.07,80.34,50.09,29.5,8.4,,,,,,,,50.999,,,,,,,,,,,,66.03,75.0,可交易,57.41,剔除,67.52,普通观察,V2与强势流动性共振；相对强弱靠前；弱市中仍保持强势,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,63.98,谨慎观察,研究建议通过,,,,,70.63,70.63,0.0,0,,,,1,-43.47,-10.469000000000001,33.001,22.68739320268711,48.68295389558855,45.22,0,0,1.4022,-0.0259463665581271,-0.041897167368351584,5462.0,43.0,0.007872574148663493,0.0163,35.598795,43.161316,33.786047,-0.342347,risk_off,0.059715,-0.009814,0.100499,2.815884,3.017109,3399301.392,5.2258,,3.558,14808952.5755,8555975.2661,0.0612,13.4633,57.5891,小金属,0.020517,56.374,0.136815,73.484,68.779,64.074,0.102221,18803.272,1.0,0.000162,0.002086,1.328048,83.51,826.1,0.0,0.128336,6.6e-09,1.487375,1.783352,0.039574,1.988457,0.050161,49.579232,72.287203,34.47211,37.865277,50.477707,494.0,0.156,0.037,-0.041,75.58483,59.13699,50.91307,63.343,56.374,53.71,73.484,68.779,64.074,87.7182,3.2765,61.27271,2.87,9871.9517,4.23554,21.466,20.46716,25.38226,24.70511,67.658,68.356,68.779,68.1898,49.8729,4.0,0.0,0.0,16.0,1.05,5.8542,4436074.7,2.0517,96.11196,88.095423,0.0,1.0,100.0,56.441072,1.0,0.0,0.0,8.0,91.756744,84.0,61.69306,53.838153,4.0,0.0,,,,,-0.016298579508280075,-0.007798820351430918,0.008640588475109049,0.3808714133900111,-18803.169779,-0.0019240000000000001,1.6559802000000002e-05,0.100135,0.00021514377599999999,11.713954999999999,train,train,embargo,validation,embargo,unlabeled,0.025485,0.025485,0.0,0.0,0.0,,0.134787,0.134787,0.0,1.0,1.0,2.0,0.094577,0.134787,0.0,1.0,1.0,2.0,0.146963,0.161121,0.0,1.0,1.0,2.0,0.130964,0.249894,0.0,1.0,1.0,2.0,,,,,,
embargo,2026-03-25,20260325,20260325_300383_03,300383,300383.SZ,光环新网,3,当天出现买点,当天无卖点,3,3,1,0,2026-03-25 16:12:20,65.59,65.59,0.0,0.0,98.66,99.34,95.84,48.48,29.32,9.1,,,,,,,,55.3385,,,,,,,,,,,,77.78,75.0,强确认,71.87,观察,81.95,强观察,V2与强势流动性共振；相对强弱靠前；弱市中仍保持强势,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,78.42,共振观察,研究建议通过；V2观察以上,,,,,18.23,18.23,0.0,0,WATCH,,,1,-25.409999999999997,10.2515,35.6615,18.35984719662267,53.009704771862296,98.898,0,0,1.4022,-0.0259463665581271,-0.041897167368351584,5462.0,43.0,0.007872574148663493,0.0163,35.598795,43.161316,33.786047,-0.342347,risk_off,0.069208,0.175371,0.449126,6.544363,5.48154,2806868.7272,24.2989,199.87,2.5717,3277011.7601,3269649.1808,1.131,15.1306,38.0888,软件服务,0.177649,62.374,0.233841,17.816,15.951,14.086,0.181487,24939.532,-1.0,0.013743,0.001777,2.572934,96.07,951.7,0.0,0.190931,1.62e-08,5.466992,2.516083,0.148598,2.920982,0.015659,57.855626,59.386219,56.803706,27.326771,53.448562,205.0,0.172,0.209,0.124,72.49931,57.75316,50.38008,70.931,62.374,58.45,17.816,15.951,14.086,163.67075,1.2895,58.53785,2.42,9867.0344,15.30677,8.6,12.33892,36.59218,20.39106,16.236,16.018,15.951,15.1757,14.5545,2.0,0.0,0.0,22.0,2.38,31.7342,7876999.87,17.7649,99.686538,97.628523,0.0,1.0,100.0,100.0,1.0,1.0,1.0,28.0,91.161153,84.0,76.0,88.0,40.0,0.0,,,,,0.01786721835621592,0.06986827625743786,0.05108825293067203,0.5764075067024131,-24939.350512999998,0.011966000000000001,0.002494175841,0.17971,0.035359831962,30.528855,train,train,embargo,validation,embargo,unlabeled,-0.063083,0.0,-0.063083,0.0,0.0,,-0.03401,0.0,-0.063083,0.0,0.0,,-0.031816,0.0,-0.063083,0.0,0.0,,-0.041141,0.0,-0.106967,0.0,0.0,,-0.03401,0.03017,-0.106967,0.0,0.0,,,,,,,
embargo,2026-03-25,20260325,20260325_300444_04,300444,300444.SZ,双杰电气,4,当天出现买点,当天无卖点,3,4,1,0,2026-03-25 16:15:29,39.1,39.1,0.0,0.0,49.07,38.07,64.76,86.91,28.45,4.95,,,,,,,,41.1145,,,,,,,,,,,,50.66,75.0,等待,52.51,剔除,48.81,回避,优势未形成共振,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,46.11,回避,共振不足,,,,,14.48,14.48,0.0,0,,,,1,-10.399999999999999,-2.014499999999998,8.3855,5.515656813411557,42.92344347789445,45.22,0,0,1.4022,-0.0259463665581271,-0.041897167368351584,5462.0,43.0,0.007872574148663493,0.0163,35.598795,43.161316,33.786047,-0.342347,risk_off,-0.100621,-0.072389,0.439364,4.141178,5.81215,1707891.7995,9.345,128.9686,6.494,1156409.1303,899854.8202,7.3456,17.8549,78.1591,电气设备,0.012587,40.918,0.30753,18.616,16.135,13.654,-0.026313,-7151.046,-1.0,,,,54.55,536.5,0.0,0.242098,2.18e-08,8.327969,0.610629,0.029026,1.945614,0.202643,35.82706,19.722061,16.222737,17.01988,25.058869,4881.0,-0.854,-0.127,0.3,12.58915,16.77531,18.86839,33.009,40.918,49.061,18.616,16.135,13.654,-92.63783,1.1725,40.00632,-3.68,6052.6011,-20.26432,77.717,21.87655,7.36289,31.40496,14.388,15.336,16.135,14.0332,9.3668,2.0,0.0,0.0,3.0,0.94,10.2349,841054.63,1.2587,,,,,,,,,,,,,,,,,,,,,-0.1082739386427023,0.025282900550123926,0.14977339452156319,0.1479242241031842,7151.019687,,,,,18.807180000000002,train,train,embargo,validation,embargo,unlabeled,-0.05732,0.0,-0.05732,0.0,0.0,,-0.059392,0.0,-0.059392,0.0,0.0,,-0.058011,0.0,-0.09047,0.0,0.0,,-0.04558,0.0,-0.116022,0.0,0.0,,0.104972,0.104972,-0.116022,1.0,1.0,20.0,,,,,,
embargo,2026-03-25,20260325,20260325_600027_02,600027,600027.SH,华电国际,2,当天出现买点,当天无卖点,2,2,1,0,2026-03-25 16:14:31,61.2,61.2,0.0,100.0,49.07,98.15,92.91,52.86,26.51,7.4,,,,,,,,69.4291,,,,,,,,,,,,72.63,75.0,可交易,66.09,观察,72.63,强观察,V2与强势流动性共振；相对强弱靠前；弱市中仍保持强势,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,70.34,共振观察,研究建议通过；V2观察以上,,,,,5.43,5.43,0.0,0,WATCH,,,1,-12.799999999999997,-8.229100000000003,4.570899999999995,6.486540084667633,49.629065072797815,66.248,0,0,1.4022,-0.0259463665581271,-0.041897167368351584,5462.0,43.0,0.007872574148663493,0.0163,35.598795,43.161316,33.786047,-0.342347,risk_off,0.038241,0.108163,0.044231,1.562165,1.120965,905243.053,3.5903,9.0288,1.3236,6305193.3819,5004112.7886,9.3963,12.1237,60.4071,火力发电,0.030361,66.386,0.077056,5.418,5.217,5.016,-0.05075,-3791.846,1.0,0.003328,0.000546,1.971646,95.57,946.7,0.0,0.116732,1.44e-08,1.450212,1.908007,0.063551,0.733483,0.0,59.447983,25.408222,35.861803,38.691372,43.107315,1850.0,0.009,0.071,0.067,62.38204,53.4487,48.98202,71.143,66.386,61.872,5.418,5.217,5.016,143.37349,0.1435,63.67641,0.24,18970.9309,4.62428,20.93,22.42817,28.37209,14.4186,5.254,5.274,5.217,5.0628,5.2793,2.0,0.0,0.0,87.0,2.13,8.3772,1781757.41,3.0361,90.073335,84.64956,0.0,1.0,87.53776,92.25054,1.0,1.0,1.0,28.0,62.146669,84.0,63.46498,88.0,0.0,0.0,,,,,0.007092198581560269,0.037765663269337,0.030457454373074077,0.5920398009950235,3791.79525,0.0027819999999999998,-0.000168896,-0.051296,0.006561637887999999,20.756611,train,train,embargo,validation,embargo,unlabeled,-0.018416,0.0,-0.018416,0.0,0.0,,-0.108656,0.0,-0.108656,0.0,0.0,,-0.128913,0.0,-0.132597,0.0,0.0,,-0.156538,0.0,-0.167587,0.0,0.0,,-0.099448,0.0,-0.167587,0.0,0.0,,,,,,,
embargo,2026-03-25,20260325,20260325_600157_02,600157,600157.SH,永泰能源,2,当天出现买点,当天无卖点,3,3,1,0,2026-03-25 16:14:40,65.07,65.07,0.0,100.0,49.07,96.36,94.8,95.86,29.54,6.45,,,,,,,,59.418,,,,,,,,,,,,68.14,75.0,可交易,67.94,观察,74.8,强观察,V2与强势流动性共振；相对强弱靠前；弱市中仍保持强势,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,72.4,共振观察,研究建议通过；V2观察以上,,,,,1.98,1.98,0.0,0,WATCH,,,1,0.5699999999999932,5.651999999999994,5.082000000000001,3.1117178535336376,52.918730143494564,65.6215,0,0,1.4022,-0.0259463665581271,-0.041897167368351584,5462.0,43.0,0.007872574148663493,0.0163,35.598795,43.161316,33.786047,-0.342347,risk_off,0.064516,0.144509,0.2375,3.043084,2.459022,3564524.3351,10.9322,146.6833,0.9179,4319917.3007,4319917.3007,0.4201,20.7095,51.9066,火力发电,0.047619,65.555,0.13951,2.009,1.878,1.747,-0.048041,-4928.026,1.0,0.014464,0.004814,1.298387,77.25,763.5,0.0,0.106383,6e-09,4.4007,1.264459,0.092308,1.230355,0.024631,62.910635,26.022003,40.822235,39.224088,45.717815,1270.0,-0.008,0.049,0.053,57.52119,41.31457,33.21126,72.797,65.555,62.406,2.009,1.878,1.747,83.45753,0.109,55.94021,0.09,44804.3305,4.7619,38.71,27.88303,31.50685,13.69863,1.886,1.904,1.878,1.7227,1.5417,2.0,0.0,0.0,8.0,1.74,13.407,4673993.27,4.7619,,,,,,,,,,,,,,,,,,,,,0.004259850905218321,0.09479305740987985,0.09014918441980611,0.5305343511450378,4927.977959,0.009649999999999999,-0.0006948650239999999,-0.052855,0.018779869568,23.686546999999997,train,train,embargo,validation,embargo,unlabeled,-0.015152,0.0,-0.015152,0.0,0.0,,-0.050505,0.0,-0.050505,0.0,0.0,,-0.085859,0.0,-0.090909,0.0,0.0,,-0.126263,0.0,-0.131313,0.0,0.0,,-0.136364,0.0,-0.151515,0.0,0.0,,,,,,,
embargo,2026-03-25,20260325,20260325_600984_01,600984,600984.SH,建设机械,1,当天出现买点,当天无卖点,1,2,1,0,2026-03-25 16:11:45,21.71,21.71,0.0,0.0,49.07,38.07,3.17,11.9,17.72,4.2,,,,,,,,30.2282,,,,,,,,,,,,33.84,75.0,等待,29.87,剔除,15.96,回避,流动性偏弱,95.44,0,观察,流动性低于门槛,,,,,,12.83,回避,交易门禁观察,,,,,4.02,4.02,0.0,0,,,,1,-20.29,-8.5182,11.771799999999999,10.18838477941098,7.4948248812097,45.22,0,0,1.4022,-0.0259463665581271,-0.041897167368351584,5462.0,43.0,0.007872574148663493,0.0163,35.598795,43.161316,33.786047,-0.342347,risk_off,-0.058548,-0.226923,-0.062937,2.596907,3.382439,213681.475,1.8703,,2.3374,505331.6579,505331.6579,-21.8345,-9.3707,71.8407,工程机械,0.02551,38.227,0.356283,5.287,4.488,3.688,0.026813,242.762,1.0,,,,27.43,265.3,0.0,0.266075,1.17e-07,2.600449,1.172478,0.030227,1.644459,0.226923,55.859873,58.969311,16.222737,13.036093,42.286238,2043.0,-0.186,-0.144,-0.051,23.31816,15.58381,11.71664,38.054,38.227,43.802,5.287,4.488,3.688,-77.65393,0.237,29.10826,-0.65,1682.3213,-13.91863,73.276,43.85076,15.66265,31.3253,3.908,4.16,4.4875,4.2765,3.7946,2.0,0.0,0.0,4.0,0.61,3.0718,93709.92,2.551,,,,,,,,,,,,,,,,,,,,,-0.12913649025069637,-0.08616859581433425,0.04933941307143678,0.1375859912445277,-242.735187,,,,,42.82378,train,train,embargo,validation,embargo,unlabeled,-0.0199,0.0,-0.0199,0.0,0.0,,0.00995,0.00995,-0.0199,0.0,0.0,,-0.022388,0.00995,-0.022388,0.0,0.0,,0.024876,0.034826,-0.08209,0.0,0.0,,0.014925,0.072139,-0.08209,1.0,0.0,,,,,,,
embargo,2026-03-25,20260325,20260325_601702_01,601702,601702.SH,华峰铝业,1,当天出现买点,当天无卖点,2,2,1,0,2026-03-25 16:15:43,39.54,39.54,0.0,0.0,49.07,94.56,19.83,70.29,17.27,5.55,,,,,,,,53.6894,,,,,,,,,,,,48.93,75.0,等待,45.08,剔除,28.18,回避,流动性偏弱,94.54,0,观察,流动性低于门槛,,,,,,26.09,回避,交易门禁观察,,,,,20.0,20.0,0.0,0,,,,1,-15.96,-14.1494,1.8106000000000009,8.738853783725492,18.505785581811974,64.9915,0,0,1.4022,-0.0259463665581271,-0.041897167368351584,5462.0,43.0,0.007872574148663493,0.0163,35.598795,43.161316,33.786047,-0.342347,risk_off,-0.037073,-0.160369,-0.029597,3.003273,3.402146,201682.0541,1.0823,16.0274,3.2575,1997061.2,1997061.2,15.3597,13.9522,33.6623,铝,0.037344,37.907,0.289914,24.849,21.703,18.557,0.028739,-278.948,1.0,0.002783,0.006144,1.178273,11.33,104.3,0.0,0.347605,1.214e-07,1.035971,1.182674,0.039216,1.666527,0.281351,65.481567,59.6989,35.572283,4.77514,48.94808,689.0,-0.607,-0.922,-0.619,26.95426,17.33024,12.51823,41.091,37.907,43.142,24.849,21.703,18.557,-69.1586,0.98,35.96901,-2.23,1506.4867,-10.03149,68.109,70.44492,14.79401,46.53558,19.528,20.463,21.703,22.019,18.2987,2.0,0.0,0.0,3.0,1.62,3.6077,215967.99,3.7344,,,,,,,,,,,,,,,,,,,,,-0.10021655992259139,-0.11312956991688995,-0.01435124210908756,0.1543229497774952,278.97673899999995,-0.0033610000000000003,7.998063699999999e-05,0.022595,0.0032791337589999996,60.706427,train,train,embargo,validation,embargo,unlabeled,-0.056,0.0,-0.056,0.0,0.0,,-0.0075,0.0,-0.064,0.0,0.0,,-0.0165,0.0,-0.064,0.0,0.0,,0.0155,0.0155,-0.067,0.0,0.0,,-0.03,0.0455,-0.067,0.0,0.0,,,,,,,
embargo,2026-03-26,20260326,20260326_000001_01,000001,000001.SZ,平安银行,1,当天出现买点,当天无卖点,4,3,1,0,2026-03-26 16:11:16,37.81,37.81,0.0,0.0,49.19,41.67,84.76,0.7,26.75,6.25,,,,,,,,63.2305,,,,,,,,,,,,62.9,75.0,观察,54.26,剔除,65.43,普通观察,V2与强势流动性共振；相对强弱靠前；弱市中仍保持强势,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,61.52,谨慎观察,研究建议通过,,,,,10.94,10.94,0.0,0,,,,1,-24.689999999999998,-25.420499999999997,-0.7304999999999993,14.470265780212884,47.6164887407713,46.558,0,0,-1.3208,-0.023065897480502473,-0.052749365706582396,5461.0,56.0,0.01025453213697125,0.0079,35.041014,42.844779,33.565105,-0.53045,risk_off,0.005515,0.00644,-0.050347,1.303583,0.970498,948761.9514,0.4265,4.9797,0.4705,21230074.5086,21229727.1144,7.5711,,91.0187,银行,0.0,52.462,0.043947,11.092,10.854,10.615,-0.004523,-5073.218,-1.0,-0.022835,0.018694,0.940563,28.65,277.5,0.0,0.210896,7.7e-09,0.354015,1.852041,0.013667,0.561363,0.062554,64.494208,34.945946,26.042471,23.250965,43.230309,1606.0,0.029,-0.036,-0.051,81.00198,64.25219,55.87729,56.542,52.462,48.699,11.092,10.854,10.615,77.01925,0.154,58.07374,0.13,28829.1322,1.20259,20.313,11.61323,28.69565,22.6087,10.796,10.87,10.8535,11.0795,11.3376,0.0,0.0,0.0,0.0,0.77,1.0142,909199.43,0.0,,,,,,,,,,,,,,,,,,,,,-0.005297830193025383,-0.025587797283270916,-0.020398032402184133,0.37945492662473596,5073.213477,-0.041528999999999996,0.000103282705,-0.023216999999999998,-0.021477756105000002,41.243243,train,embargo,embargo,validation,embargo,unlabeled,0.007313,0.007313,0.0,0.0,0.0,,0.012797,0.012797,0.0,0.0,0.0,,0.030165,0.030165,0.0,0.0,0.0,,0.013711,0.030165,0.0,0.0,0.0,,0.005484,0.030165,0.0,0.0,0.0,,,,,,,
embargo,2026-03-26,20260326,20260326_002035_04,002035,002035.SZ,华帝股份,4,当天出现买点,当天无卖点,4,3,1,0,2026-03-26 16:11:04,39.67,39.67,0.0,0.0,49.19,92.97,86.61,0.38,6.69,8.55,,,,,,,,67.3894,,,,,,,,,,,,71.4,75.0,可交易,52.6,剔除,37.27,回避,相对强弱靠前；流动性偏弱,73.38,0,过滤,流动性低于门槛,,,,,,26.64,回避,交易门禁过滤,,,,,6.44,6.44,0.0,0,,,,1,-45.83,-27.719399999999993,18.110600000000005,23.082272666558058,24.071163245676352,64.513,0,0,-1.3208,-0.023065897480502473,-0.052749365706582396,5461.0,56.0,0.01025453213697125,0.0079,35.041014,42.844779,33.565105,-0.53045,risk_off,0.04376,0.022222,0.025265,2.372585,1.614643,67992.9996,2.6314,12.5015,1.4355,545888.93,503632.2575,9.2823,43.2925,43.8052,家用电器,0.009404,60.729,0.094667,6.461,6.169,5.877,0.073131,941.808,1.0,-0.001868,0.003965,2.018228,95.46,945.6,0.0,0.08,2.076e-07,0.843772,2.423353,0.021978,1.082349,0.005313,65.563707,63.297297,45.743243,40.177606,57.225097,56.0,0.039,0.006,-0.013,102.47838,69.98325,53.73569,66.702,60.729,57.001,6.461,6.169,5.877,164.08978,0.152,66.65266,0.28,3929.8698,4.54545,0.0,28.83693,27.23214,23.21429,6.136,6.175,6.169,6.1735,6.2715,3.0,0.0,0.0,83.0,1.49,3.2829,131413.71,0.9404,91.56,78.750105,0.0,1.0,90.06464,39.77147,1.0,0.0,0.0,8.0,79.213296,84.0,59.69272,37.564765,0.0,0.0,,,,,-0.005349327281569051,-0.006074350044545177,-0.0007289220053454556,0.44349315068493167,-941.734869,-0.005833,-0.00013660870800000002,0.069166,-0.0037700499040000004,25.386100999999996,train,embargo,embargo,validation,embargo,unlabeled,0.01087,0.01087,0.0,0.0,0.0,,0.040373,0.065217,0.0,1.0,0.0,,0.059006,0.065217,0.0,1.0,0.0,,-0.009317,0.065217,-0.055901,1.0,0.0,,-0.063665,0.065217,-0.063665,1.0,0.0,,,,,,,
