asof_date,asof_date_key,symbol,ts_code,name,score,base_score,penalty,s_trend,s_breakout,s_volume,s_rs,s_contraction,s_liquidity,opt_score,claude_score,bs_score,bs_entry_score,bs_score_v2,bs_score_v2_label,bs_research_score,bs_research_label,bs_research_reason,close_price,buy_point_close,price_change_ratio,is_limit_up,pool_type,is_self_selected,score_opt_gap,score_claude_gap,opt_claude_gap,score_dispersion,rs_liquidity_combo,breakout_volume_combo,overextended_flag,pullback_flag,market_hs300_pct_chg,market_hs300_ret_5,market_hs300_ret_20,market_scored_count,market_bs_count,market_bs_ratio,market_limit_up_rate,market_avg_score,market_avg_v2,market_avg_research_score,market_avg_price_change,market_regime,event_seq_for_symbol,total_b_points,total_s_points,buy_points_count,sell_points_count,p_signal,model_rank_score
2026-05-08,20260508,688418,688418.SH,震有科技,75.72,75.72,0.0,100.0,96.88,76.5,92.75,62.95,23.44,8.25,50.7626,76.72,91.6,70.46,观察,71.76,普通观察,V2与强势流动性共振；相对强弱靠前；指数20日涨幅偏高,54.2,48.67,11.36,0,TRADE,1,-6.780000000000001,24.9574,31.7374,16.713780609225832,46.62681631850924,89.747,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.3460693133423818,45.36285193396672
2026-05-08,20260508,300751,300751.SZ,迈为股份,54.69,54.69,0.0,100.0,43.85,29.12,85.6,39.86,29.09,8.15,49.1345,68.76,87.95,58.68,观察,51.12,回避,强势流动性较好；相对强弱靠前；买点后涨幅偏高,269.51,238.88,12.82,0,,1,-26.81,5.555499999999995,32.3655,17.306864103104676,49.90094187487847,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.3938403487006018,45.17282440904212
2026-05-08,20260508,300346,300346.SZ,南大光电,55.31,55.31,0.0,100.0,43.85,61.02,76.81,16.25,28.87,6.75,51.7863,63.84,86.35,56.44,剔除,48.91,回避,强势流动性较好；相对强弱靠前；买点后涨幅偏高,54.12,47.7,13.46,0,,1,-12.189999999999998,3.523700000000005,15.713700000000005,8.245533431096701,47.09038861593733,49.8595,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.3927485035382989,44.42439524768092
2026-05-08,20260508,300833,300833.SZ,浩洋股份,61.39,61.39,0.0,100.0,90.12,29.12,78.7,48.93,7.17,9.05,52.4473,74.2,84.22,56.5,剔除,36.4,回避,V2评分较好；相对强弱靠前；流动性偏弱,38.98,34.1,14.31,0,WATCH,1,-29.11,8.942700000000002,38.0527,19.897118554286532,23.754557457464873,68.77000000000001,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.35834531516674933,42.03417206167245
2026-05-08,20260508,600546,600546.SH,山煤国际,50.95,50.95,0.0,100.0,43.85,29.12,78.48,22.02,23.09,7.4,61.8911,67.9,86.25,55.58,剔除,45.85,回避,V2评分较好；相对强弱靠前；买点后涨幅偏高,13.45,11.85,13.5,0,,1,-23.049999999999997,-10.9411,12.108899999999998,11.529929375470315,42.56880548006956,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.36191135290678406,42.007794703474886
2026-05-08,20260508,603456,603456.SH,九洲药业,28.44,28.44,0.0,0.0,43.85,29.12,1.95,94.33,19.72,5.45,42.9096,29.33,15.0,25.33,剔除,3.49,回避,流动性偏弱；买点后回撤偏深；指数20日涨幅偏高,13.69,17.09,-19.89,0,,1,-26.06,-14.469599999999996,11.590400000000002,13.056481763987316,6.201128929477276,38.694500000000005,0,1,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.4809085793246502,41.26260055272551
2026-05-08,20260508,600616,600616.SH,金枫酒业,29.14,29.14,0.0,0.0,43.85,29.12,18.47,36.58,2.19,5.25,40.6118,39.01,37.75,23.92,剔除,2.77,回避,流动性偏弱；买点后回撤偏深；指数20日涨幅偏高,4.97,5.37,-7.45,0,,1,-23.36,-11.471800000000002,11.888199999999998,11.680618523006393,6.359976415050609,38.694500000000005,0,1,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.4864881070352544,41.230167492467814
2026-05-08,20260508,603880,603880.SH,南卫股份,48.58,48.58,0.0,100.0,43.85,29.12,73.39,31.55,4.79,7.0,33.1417,57.72,79.45,43.26,剔除,19.74,回避,相对强弱靠前；流动性偏弱；买点后涨幅偏高,7.74,6.66,16.22,0,,1,-21.42,15.438299999999998,36.8583,18.50987027588254,18.74934932204315,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.3925246533000975,40.454725731006825
2026-05-08,20260508,600724,600724.SH,宁波富达,50.52,70.52,20.0,100.0,99.2,92.49,80.39,3.87,9.42,8.6,56.951,65.11,84.75,43.49,剔除,20.47,回避,相对强弱靠前；流动性偏弱；买点后涨幅偏高,8.09,7.09,14.1,1,,1,-35.48,-6.430999999999997,29.049,18.903406051115056,27.5186082496917,96.8515,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.3907778427161751,40.40144899013226
2026-05-08,20260508,688308,688308.SH,欧科亿,38.41,38.41,0.0,0.0,43.85,29.12,74.95,66.67,27.59,5.4,51.871,54.63,62.65,52.68,剔除,56.27,回避,V2与强势流动性共振；相对强弱靠前；指数20日涨幅偏高,99.66,102.18,-2.47,0,,1,-15.590000000000003,-13.461000000000006,2.128999999999998,8.453591564142036,45.47384413044493,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.3487875683102641,40.21912978171849
2026-05-08,20260508,603893,603893.SH,瑞芯微,63.09,63.09,0.0,100.0,43.85,29.12,79.65,95.76,28.14,5.55,50.2989,62.03,92.05,59.75,观察,60.82,普通观察,V2与强势流动性共振；相对强弱靠前；指数20日涨幅偏高,178.3,160.37,11.18,0,WATCH,1,7.590000000000003,12.7911,5.201099999999997,6.432622332299635,47.34290865589059,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.31815719366846945,40.19600355679286
2026-05-08,20260508,002460,002460.SZ,赣锋锂业,54.66,54.66,0.0,100.0,43.85,29.12,48.77,21.3,29.83,4.7,50.2702,50.65,62.75,46.16,剔除,39.12,回避,指数20日涨幅偏高,84.77,86.9,-2.45,0,,1,7.659999999999997,4.389799999999994,-3.2702000000000027,3.8436127120197714,38.14195983428225,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.36659086269894653,39.509360388926254
2026-05-08,20260508,603667,603667.SH,五洲新春,54.78,54.78,0.0,0.0,98.26,94.29,77.62,37.02,27.92,8.6,49.8342,62.53,75.0,57.05,剔除,52.5,回避,强势流动性较好；相对强弱靠前；涨停可买性不足,78.17,78.17,0.0,1,,1,-31.22,4.945799999999998,36.1658,19.609157840492113,46.552662652097574,96.8705,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.3136531699547524,39.070721896832666
2026-05-08,20260508,603259,603259.SH,药明康德,54.3,54.3,0.0,100.0,43.85,29.12,42.31,55.62,29.63,6.65,58.6459,57.09,57.95,49.35,剔除,39.92,回避,指数20日涨幅偏高,106.8,110.57,-3.41,0,,1,-12.200000000000005,-4.3459,7.854100000000003,6.183495958598179,35.40685385628043,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.3403373628314412,38.628615398200886
2026-05-08,20260508,300084,300084.SZ,海默科技,59.62,59.62,0.0,100.0,43.85,66.51,75.23,64.21,16.7,7.25,45.6842,64.17,85.8,56.17,剔除,35.68,回避,V2评分较好；相对强弱靠前；流动性偏弱,12.13,10.67,13.68,0,,1,-12.880000000000004,13.9358,26.815800000000003,13.411363659722802,35.44490090266864,51.781000000000006,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.30838830544102347,38.43818138087164
2026-05-08,20260508,002049,002049.SZ,紫光国微,53.96,53.96,0.0,100.0,43.85,29.12,76.07,44.01,28.39,6.1,53.9708,62.97,94.78,56.44,剔除,58.69,普通观察,V2与强势流动性共振；相对强弱靠前；指数20日涨幅偏高,77.36,70.27,10.09,0,,1,-7.039999999999999,-0.0107999999999961,7.029200000000003,4.061431793509937,46.47179036792105,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.30331758360920796,38.164230852644565
2026-05-08,20260508,002843,002843.SZ,泰嘉股份,57.33,57.33,0.0,100.0,43.85,29.12,87.33,78.19,25.86,7.25,52.0513,68.09,94.4,61.09,观察,61.62,普通观察,V2与强势流动性共振；相对强弱靠前；指数20日涨幅偏高,27.56,25.0,10.24,0,,1,-15.170000000000002,5.278700000000001,20.4487,10.615577432716508,47.52214010332447,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.27281624709151703,37.42413729640619
2026-05-08,20260508,300166,300166.SZ,东方国信,56.67,56.67,0.0,100.0,43.85,61.62,89.53,13.17,29.28,7.95,52.1143,69.89,88.84,60.04,观察,62.33,普通观察,V2与强势流动性共振；相对强弱靠前；指数20日涨幅偏高,19.35,18.53,4.43,0,,1,-22.83,4.555700000000002,27.3857,14.673898976186708,51.19998437499762,50.0695,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.27381226107842765,37.17885827548994
2026-05-08,20260508,688063,688063.SH,派能科技,56.74,56.74,0.0,100.0,43.85,64.52,69.74,12.91,26.59,7.75,55.0936,65.55,73.6,55.1,剔除,48.76,回避,V2评分较好；指数20日涨幅偏高,77.84,78.06,-0.28,0,,1,-20.76,1.6464,22.4064,12.488227749364595,43.062589332273085,51.0845,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.2912605908687621,36.91824136081335
2026-05-08,20260508,600984,600984.SH,建设机械,52.34,52.34,0.0,0.0,99.2,97.39,84.21,27.38,13.82,9.0,46.2791,65.11,90.97,54.48,剔除,34.82,回避,相对强弱靠前；流动性偏弱；涨停可买性不足,4.71,4.22,11.61,1,,1,-37.66,6.060900000000004,43.7209,23.687293378588727,34.11425215360876,98.5665,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.29038189809477116,36.67073286663398
2026-05-08,20260508,301525,301525.SZ,儒竞科技,62.69,62.69,0.0,100.0,94.4,98.7,73.47,49.34,11.56,8.35,55.4733,71.56,75.0,60.93,观察,47.15,回避,V2评分较好；相对强弱靠前；流动性偏弱,78.3,78.3,0.0,0,WATCH,1,-20.81,7.216699999999996,28.0267,14.552392539716624,29.142978571175597,95.905,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.2622737040572728,36.63815928400909
2026-05-08,20260508,603061,603061.SH,金海通,29.11,29.11,0.0,0.0,43.85,29.12,0.62,95.92,26.24,5.6,37.6877,28.37,15.0,25.85,剔除,11.01,回避,买点后回撤偏深；指数20日涨幅偏高,259.09,375.67,-31.03,0,,1,-26.89,-8.5777,18.3123,13.73553401813462,4.033460053105769,38.694500000000005,0,1,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.4121779132128552,36.607453924899865
2026-05-08,20260508,301359,301359.SZ,东南电子,54.76,54.76,0.0,100.0,43.85,29.12,81.4,73.69,3.7,8.65,53.201,70.06,81.92,51.31,剔除,23.68,回避,相对强弱靠前；流动性偏弱；买点后涨幅偏高,23.99,20.82,15.23,0,,1,-31.74,1.5589999999999975,33.299,18.791316620538684,17.35453831134669,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.2996198141082808,36.36638698757966
2026-05-08,20260508,000810,000810.SZ,创维数字,62.33,62.33,0.0,100.0,43.85,60.85,77.76,89.99,19.74,8.15,51.8391,69.52,89.03,61.21,观察,39.76,回避,V2评分较好；相对强弱靠前；流动性偏弱,12.97,11.54,12.39,0,WATCH,1,-19.17,10.490899999999996,29.6609,15.040594356717865,39.17885143798883,49.8,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.2571214768213319,36.361503377493236
2026-05-08,20260508,600143,600143.SH,金发科技,76.96,76.96,0.0,100.0,90.19,93.59,67.0,89.66,26.22,7.8,54.7996,72.38,91.75,68.24,观察,60.22,普通观察,V2评分较好；指数20日涨幅偏高,18.07,17.15,5.36,0,TRADE,1,-1.0400000000000065,22.160399999999996,23.2004,13.104855895939236,41.91348231774592,91.38,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.22656195423393244,36.33133679637527
2026-05-08,20260508,002545,002545.SZ,东方铁塔,50.61,50.61,0.0,100.0,43.85,29.12,66.86,28.87,24.27,6.8,55.3613,63.37,93.17,53.26,剔除,43.78,回避,指数20日涨幅偏高,25.08,22.65,10.73,0,,1,-17.39,-4.7513000000000005,12.6387,8.988174540101753,40.28265383511866,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.2868358716412985,36.05651101489089
2026-05-08,20260508,000831,000831.SZ,中国稀土,48.52,48.52,0.0,100.0,43.85,29.12,66.16,14.36,28.61,6.35,47.8344,58.61,82.06,50.82,剔除,43.56,回避,指数20日涨幅偏高,55.25,54.03,2.26,0,,1,-14.979999999999997,0.6856000000000009,15.665599999999998,8.853261835052658,43.50675349873856,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.2964829965712767,35.99980975998937
2026-05-08,20260508,000738,000738.SZ,航发控制,53.17,53.17,0.0,0.0,96.84,97.28,64.36,53.91,24.3,7.4,51.3174,66.81,93.09,63.28,观察,57.33,回避,V2评分较好；指数20日涨幅偏高,23.03,21.77,5.79,0,,1,-20.83,1.8526000000000025,22.6826,12.59511393040968,39.546782422846995,96.994,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.24280097417216548,35.98006819205159
2026-05-08,20260508,002153,002153.SZ,石基信息,77.56,77.56,0.0,100.0,96.05,92.42,70.05,84.02,18.69,7.4,39.8979,68.85,97.33,65.35,观察,52.21,回避,V2评分较好；相对强弱靠前；流动性偏弱,10.7,9.81,9.07,0,TRADE,1,3.5600000000000023,37.6621,34.1021,20.792869774756923,36.1833456164573,94.7795,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.23251548262164767,35.88108378351534
2026-05-08,20260508,002965,002965.SZ,祥鑫科技,50.78,70.78,20.0,100.0,99.2,96.24,84.39,2.72,17.13,9.65,55.6655,69.6,94.95,49.21,剔除,33.29,回避,相对强弱靠前；流动性偏弱；涨停可买性不足,34.93,31.75,10.02,1,,1,-45.72,-4.8855,40.8345,25.10525476369439,38.02105600848035,98.164,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.3012571162490272,35.8509981374319
2026-05-08,20260508,688556,688556.SH,高测股份,53.8,53.8,0.0,0.0,90.58,81.62,61.15,84.47,24.63,6.55,44.7572,61.3,86.91,61.27,观察,55.34,回避,V2评分较好；指数20日涨幅偏高,14.98,14.43,3.81,0,,1,-11.700000000000005,9.0428,20.742800000000003,10.399727429761482,38.808819873837955,87.444,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.2484308213163207,35.77115749214245
2026-05-08,20260508,600336,600336.SH,澳柯玛,72.26,72.26,0.0,100.0,96.22,89.09,77.4,36.49,7.74,7.85,44.1668,69.35,75.0,57.8,剔除,43.98,回避,V2评分较好；相对强弱靠前；流动性偏弱,8.18,8.18,0.0,0,WATCH,1,-6.239999999999995,28.093200000000003,34.3332,18.289040928381127,24.476029089703257,93.7245,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.26134694043426765,35.63428583039874
2026-05-08,20260508,000596,000596.SZ,古井贡酒,43.89,43.89,0.0,100.0,43.85,29.12,25.71,29.69,20.36,5.9,51.4462,49.1,59.05,40.49,剔除,30.66,回避,指数20日涨幅偏高,106.36,109.86,-3.19,0,,1,-15.11,-7.556199999999997,7.553800000000003,7.555000031767041,22.87915208219046,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.3334507990110278,35.48855593077195
2026-05-08,20260508,600157,600157.SH,永泰能源,66.74,66.74,0.0,100.0,88.93,95.17,36.72,27.71,27.39,7.2,51.0455,63.08,87.5,56.77,剔除,50.22,回避,V2评分较好；指数20日涨幅偏高,1.82,1.75,4.0,0,WATCH,1,-5.260000000000005,15.694499999999998,20.954500000000003,10.901651254894066,31.713732041498996,91.114,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.26362011974994165,35.484408382495914
2026-05-08,20260508,600292,600292.SH,电投水电,46.22,46.22,0.0,100.0,43.85,61.53,75.34,6.57,20.79,8.0,51.1346,64.77,75.59,53.31,剔除,46.56,回避,相对强弱靠前；指数20日涨幅偏高,16.11,16.08,0.19,0,,1,-33.78,-4.9146,28.8654,18.25035620803057,39.5767431707057,50.038,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.27766030163563227,35.42922111449426
2026-05-08,20260508,603307,603307.SH,扬州金泉,51.04,51.04,0.0,100.0,43.85,29.12,77.89,47.04,0.99,7.9,56.4981,67.63,82.75,47.21,剔除,18.42,回避,相对强弱靠前；流动性偏弱；买点后涨幅偏高,45.19,39.33,14.9,0,,1,-27.96,-5.458100000000002,22.5019,14.820526077144946,8.781292615554955,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.3008267756782759,35.22087429747931
2026-05-08,20260508,601669,601669.SH,中国电建,50.0,50.0,0.0,100.0,43.85,83.77,36.96,5.27,27.91,7.55,58.2407,59.02,65.75,48.6,剔除,38.36,回避,指数20日涨幅偏高,5.85,5.96,-1.85,0,,1,-25.5,-8.240699999999997,17.259300000000003,13.013086829419068,32.11780814439242,57.822,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.29467902409818914,35.20753168687324
2026-05-08,20260508,300221,300221.SZ,银禧科技,63.27,63.27,0.0,100.0,43.85,73.03,79.29,83.47,17.55,7.2,56.2171,68.34,91.1,60.84,观察,44.9,回避,V2评分较好；相对强弱靠前；流动性偏弱,11.68,10.47,11.56,0,WATCH,1,-8.729999999999997,7.052900000000001,15.782899999999998,7.906286853089338,37.30334435409244,54.063,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.2407902746629623,35.10731922640736
2026-05-08,20260508,000021,000021.SZ,深科技,52.37,52.37,0.0,100.0,43.85,29.12,77.86,29.67,28.87,7.0,56.2644,66.32,95.28,56.83,剔除,59.24,普通观察,V2与强势流动性共振；相对强弱靠前；指数20日涨幅偏高,31.02,29.13,6.49,0,,1,-17.630000000000003,-3.894400000000005,13.735599999999998,9.261478992040097,47.411161133218414,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.25656604925777576,35.008623448044304
2026-05-08,20260508,600153,600153.SH,建发股份,50.09,50.09,0.0,100.0,43.85,29.12,68.82,37.0,16.5,6.6,40.7597,59.13,91.12,49.64,剔除,31.48,回避,流动性偏弱；指数20日涨幅偏高,9.95,8.92,11.55,0,,1,-15.909999999999997,9.3303,25.2403,12.762283900749637,33.69762602914336,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.28725044266190086,34.999530986333056
2026-05-08,20260508,002756,002756.SZ,永兴材料,50.92,50.92,0.0,100.0,43.85,29.12,59.51,11.42,28.31,7.4,59.2747,63.85,80.75,51.64,剔除,43.15,回避,指数20日涨幅偏高,79.65,78.21,1.84,0,,1,-23.08,-8.354700000000001,14.725299999999995,11.685617029636616,41.04543945434133,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.27794281810552335,34.94799726738663
2026-05-08,20260508,300316,300316.SZ,晶盛机电,34.78,34.78,0.0,0.0,43.85,29.12,63.64,71.43,27.88,5.1,47.5946,51.51,73.6,50.54,剔除,42.92,回避,指数20日涨幅偏高,45.98,46.11,-0.28,0,,1,-16.22,-12.8146,3.4054,8.552768775080967,42.1222411559499,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.28070741633341834,34.81151914333928
2026-05-08,20260508,000039,000039.SZ,中集集团,47.4,47.4,0.0,100.0,43.85,29.12,70.2,2.75,25.55,7.7,52.4867,64.51,84.56,51.98,剔除,46.8,回避,相对强弱靠前；指数20日涨幅偏高,12.81,12.43,3.06,0,,1,-29.6,-5.0867,24.5133,15.826856888319089,42.35103304525168,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.2742983522466311,34.79488465726418
2026-05-08,20260508,002291,002291.SZ,遥望科技,58.72,58.72,0.0,100.0,90.84,29.12,55.31,31.58,17.51,6.95,41.2742,61.54,87.22,52.65,剔除,36.93,回避,流动性偏弱；指数20日涨幅偏高,6.91,6.65,3.91,0,,1,-10.78,17.4458,28.2258,14.243478760939452,31.12038078173209,69.238,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.27040800479567295,34.7235603356971
2026-05-08,20260508,300693,300693.SZ,盛弘股份,40.85,40.85,0.0,0.0,43.85,72.64,80.72,48.86,26.92,7.6,63.2544,67.41,83.72,59.62,观察,60.49,普通观察,V2与强势流动性共振；相对强弱靠前；指数20日涨幅偏高,53.11,51.67,2.79,0,,1,-35.15,-22.404399999999995,12.745600000000003,17.794802418683943,46.61525930422355,53.9265,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.23864625336750178,34.59123773572512
2026-05-08,20260508,002185,002185.SZ,华天科技,53.72,53.72,0.0,100.0,43.85,29.12,78.64,41.68,28.19,6.65,51.5008,64.8,99.33,57.16,剔除,59.3,普通观察,V2与强势流动性共振；相对强弱靠前；指数20日涨幅偏高,13.74,12.69,8.27,0,,1,-12.78,2.2192000000000007,14.999200000000002,8.095567195282449,47.083559763467335,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.2482639238844132,34.52647467190893
2026-05-08,20260508,688567,688567.SH,孚能科技,52.71,52.71,0.0,100.0,43.85,29.12,62.5,26.07,17.75,6.0,46.933,55.97,67.6,47.27,剔除,30.04,回避,流动性偏弱；指数20日涨幅偏高,13.99,14.2,-1.48,0,,1,-7.289999999999999,5.777000000000001,13.067,6.548082645579035,33.307281486185566,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.2901487526668531,34.491412686679716
2026-05-08,20260508,002654,002654.SZ,万润科技,33.37,33.37,0.0,0.0,43.85,29.12,72.48,19.61,25.69,5.65,40.9844,53.71,84.47,49.03,剔除,45.45,回避,相对强弱靠前；指数20日涨幅偏高,14.96,14.52,3.03,0,,1,-23.130000000000003,-7.614400000000003,15.5156,11.787774957698051,43.15102779772459,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.2809716283320688,34.377013983244815
2026-05-08,20260508,603881,603881.SH,数据港,48.32,48.32,0.0,0.0,43.85,87.88,64.95,76.96,29.0,5.95,50.5262,57.16,75.0,57.0,剔除,49.92,回避,V2评分较好；指数20日涨幅偏高,40.2,40.2,0.0,0,,1,-11.18,-2.2062000000000026,8.973799999999997,5.92155391880656,43.39988479247382,59.26049999999999,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.24603065248556966,34.32214567398987
