trade_date,price_rows,price_symbols,score_rows,empty_industry_rows,null_score_rows,null_liquidity_rows,null_bs_v2_rows,null_consensus_rows,model_field_rows,has_price,has_score,score_rows_ok,core_null_rows,core_fields_ok,model_fields_clean,ready,month
2023-01-03,4935,4935,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-01
2023-01-04,4937,4937,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-01
2023-01-05,4937,4937,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-01
2023-01-06,4937,4937,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-01
2023-01-09,4934,4934,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-01
2023-01-10,4938,4938,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-01
2023-01-11,4939,4939,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-01
2023-01-12,4936,4936,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-01
2023-01-13,4937,4937,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-01
2023-01-16,4938,4938,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-01
2023-01-17,4937,4937,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-01
2023-01-18,4938,4938,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-01
2023-01-19,4940,4940,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-01
2023-01-20,4941,4941,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-01
2023-01-30,4941,4941,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-01
2023-01-31,4940,4940,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-01
2023-02-01,4942,4942,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-02
2023-02-02,4945,4945,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-02
2023-02-03,4945,4945,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-02
2023-02-06,4947,4947,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-02
2023-02-07,4949,4949,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-02
2023-02-08,4950,4950,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-02
2023-02-09,4953,4953,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-02
2023-02-10,4954,4954,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-02
2023-02-13,4955,4955,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-02
2023-02-14,4956,4956,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-02
2023-02-15,4957,4957,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-02
2023-02-16,4962,4962,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-02
2023-02-17,4964,4964,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-02
2023-02-20,4966,4966,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-02
2023-02-21,4967,4967,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-02
2023-02-22,4969,4969,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-02
2023-02-23,4969,4969,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-02
2023-02-24,4968,4968,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-02
2023-02-27,4968,4968,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-02
2023-02-28,4971,4971,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-02
2023-03-01,4973,4973,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-03
2023-03-02,4975,4975,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-03
2023-03-03,4977,4977,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-03
2023-03-06,4978,4978,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-03
2023-03-07,4979,4979,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-03
2023-03-08,4980,4980,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-03
2023-03-09,4982,4982,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-03
2023-03-10,4984,4984,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-03
2023-03-13,4989,4989,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-03
2023-03-14,4990,4990,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-03
2023-03-15,4993,4993,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-03
2023-03-16,4993,4993,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-03
2023-03-17,4994,4994,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-03
2023-03-20,4994,4994,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-03
2023-03-21,4997,4997,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-03
2023-03-22,4996,4996,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-03
2023-03-23,4999,4999,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-03
2023-03-24,5000,5000,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-03
2023-03-27,5001,5001,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-03
2023-03-28,5002,5002,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-03
2023-03-29,5006,5006,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-03
2023-03-30,5007,5007,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-03
2023-03-31,5006,5006,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-03
2023-04-03,5008,5008,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-04
2023-04-04,5013,5013,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-04
2023-04-06,5013,5013,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-04
2023-04-07,5012,5012,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-04
2023-04-10,5022,5022,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-04
2023-04-11,5023,5023,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-04
2023-04-12,5022,5022,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-04
2023-04-13,5024,5024,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-04
2023-04-14,5022,5022,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-04
2023-04-17,5024,5024,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-04
2023-04-18,5032,5032,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-04
2023-04-19,5033,5033,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-04
2023-04-20,5035,5035,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-04
2023-04-21,5034,5034,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-04
2023-04-24,5037,5037,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-04
2023-04-25,5039,5039,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-04
2023-04-26,5032,5032,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-04
2023-04-27,5032,5032,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-04
2023-04-28,5028,5028,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-04
2023-05-04,5019,5019,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-05
2023-05-05,5036,5036,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-05
2023-05-08,5037,5037,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-05
2023-05-09,5034,5034,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-05
2023-05-10,5037,5037,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-05
2023-05-11,5040,5040,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-05
2023-05-12,5043,5043,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-05
2023-05-15,5044,5044,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-05
2023-05-16,5048,5048,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-05
2023-05-17,5051,5051,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-05
2023-05-18,5054,5054,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-05
2023-05-19,5058,5058,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-05
2023-05-22,5059,5059,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-05
2023-05-23,5062,5062,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-05
2023-05-24,5065,5065,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-05
2023-05-25,5067,5067,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-05
2023-05-26,5068,5068,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-05
2023-05-29,5065,5065,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-05
2023-05-30,5066,5066,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-05
2023-05-31,5067,5067,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-05
2023-06-01,5070,5070,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-06
2023-06-02,5072,5072,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-06
2023-06-05,5073,5073,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-06
2023-06-06,5074,5074,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-06
2023-06-07,5074,5074,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-06
2023-06-08,5074,5074,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-06
2023-06-09,5079,5079,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-06
2023-06-12,5080,5080,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-06
2023-06-13,5079,5079,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-06
2023-06-14,5079,5079,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-06
2023-06-15,5080,5080,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-06
2023-06-16,5080,5080,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-06
2023-06-19,5083,5083,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-06
2023-06-20,5084,5084,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-06
2023-06-21,5091,5091,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-06
2023-06-26,5091,5091,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-06
2023-06-27,5094,5094,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-06
2023-06-28,5100,5100,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-06
2023-06-29,5102,5102,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-06
2023-06-30,5107,5107,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-06
2023-07-03,5109,5109,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-07
2023-07-04,5110,5110,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-07
2023-07-05,5113,5113,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-07
2023-07-06,5114,5114,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-07
2023-07-07,5117,5117,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-07
2023-07-10,5119,5119,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-07
2023-07-11,5118,5118,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-07
2023-07-12,5124,5124,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-07
2023-07-13,5126,5126,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-07
2023-07-14,5127,5127,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-07
2023-07-17,5130,5130,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-07
2023-07-18,5130,5130,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-07
2023-07-19,5135,5135,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-07
2023-07-20,5138,5138,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-07
2023-07-21,5138,5138,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-07
2023-07-24,5139,5139,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-07
2023-07-25,5142,5142,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-07
2023-07-26,5146,5146,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-07
2023-07-27,5146,5146,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-07
2023-07-28,5148,5148,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-07
2023-07-31,5149,5149,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-07
2023-08-01,5150,5150,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-08
2023-08-02,5149,5149,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-08
2023-08-03,5152,5152,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-08
2023-08-04,5153,5153,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-08
2023-08-07,5154,5154,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-08
2023-08-08,5156,5156,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-08
2023-08-09,5160,5160,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-08
2023-08-10,5163,5163,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-08
2023-08-11,5164,5164,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-08
2023-08-14,5163,5163,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-08
2023-08-15,5165,5165,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-08
2023-08-16,5168,5168,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-08
2023-08-17,5170,5170,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-08
2023-08-18,5173,5173,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-08
2023-08-21,5173,5173,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-08
2023-08-22,5174,5174,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-08
2023-08-23,5178,5178,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-08
2023-08-24,5178,5178,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-08
2023-08-25,5179,5179,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-08
2023-08-28,5181,5181,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-08
2023-08-29,5180,5180,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-08
2023-08-30,5181,5181,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-08
2023-08-31,5181,5181,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-08
2023-09-01,5183,5183,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-09
2023-09-04,5182,5182,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-09
2023-09-05,5185,5185,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-09
2023-09-06,5186,5186,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-09
2023-09-07,5187,5187,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-09
2023-09-08,5188,5188,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-09
2023-09-11,5189,5189,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-09
2023-09-12,5190,5190,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-09
2023-09-13,5190,5190,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-09
2023-09-14,5191,5191,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-09
2023-09-15,5192,5192,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-09
2023-09-18,5193,5193,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-09
2023-09-19,5193,5193,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-09
2023-09-20,5195,5195,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-09
2023-09-21,5196,5196,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-09
2023-09-22,5197,5197,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-09
2023-09-25,5198,5198,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-09
2023-09-26,5199,5199,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-09
2023-09-27,5199,5199,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-09
2023-09-28,5199,5199,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-09
2023-10-09,5199,5199,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-10
2023-10-10,5202,5202,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-10
2023-10-11,5202,5202,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-10
2023-10-12,5202,5202,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-10
2023-10-13,5203,5203,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-10
2023-10-16,5203,5203,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-10
2023-10-17,5205,5205,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-10
2023-10-18,5204,5204,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-10
2023-10-19,5207,5207,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-10
2023-10-20,5208,5208,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-10
2023-10-23,5209,5209,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-10
2023-10-24,5209,5209,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-10
2023-10-25,5210,5210,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-10
2023-10-26,5210,5210,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-10
2023-10-27,5211,5211,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-10
2023-10-30,5211,5211,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-10
2023-10-31,5214,5214,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-10
2023-11-01,5217,5217,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-11
2023-11-02,5217,5217,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-11
2023-11-03,5219,5219,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-11
2023-11-06,5213,5213,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-11
2023-11-07,5216,5216,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-11
2023-11-08,5219,5219,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-11
2023-11-09,5218,5218,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-11
2023-11-10,5219,5219,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-11
2023-11-13,5221,5221,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-11
2023-11-14,5221,5221,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-11
2023-11-15,5220,5220,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-11
2023-11-16,5221,5221,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-11
2023-11-17,5223,5223,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-11
2023-11-20,5225,5225,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-11
2023-11-21,5226,5226,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-11
2023-11-22,5226,5226,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-11
2023-11-23,5228,5228,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-11
2023-11-24,5229,5229,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-11
2023-11-27,5229,5229,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-11
2023-11-28,5227,5227,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-11
2023-11-29,5229,5229,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-11
2023-11-30,5229,5229,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-11
2023-12-01,5232,5232,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-12
2023-12-04,5230,5230,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-12
2023-12-05,5232,5232,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-12
2023-12-06,5233,5233,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-12
2023-12-07,5232,5232,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-12
2023-12-08,5235,5235,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-12
2023-12-11,5236,5236,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-12
2023-12-12,5237,5237,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-12
2023-12-13,5239,5239,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-12
2023-12-14,5240,5240,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-12
2023-12-15,5240,5240,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-12
2023-12-18,5240,5240,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-12
2023-12-19,5238,5238,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-12
2023-12-20,5241,5241,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-12
2023-12-21,5242,5242,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-12
2023-12-22,5242,5242,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-12
2023-12-25,5243,5243,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-12
2023-12-26,5245,5245,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-12
2023-12-27,5247,5247,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-12
2023-12-28,5246,5246,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-12
2023-12-29,5249,5249,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2023-12
2024-01-02,5249,5249,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-01
2024-01-03,5250,5250,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-01
2024-01-04,5250,5250,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-01
2024-01-05,5252,5252,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-01
2024-01-08,5252,5252,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-01
2024-01-09,5252,5252,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-01
2024-01-10,5254,5254,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-01
2024-01-11,5256,5256,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-01
2024-01-12,5254,5254,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-01
2024-01-15,5255,5255,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-01
2024-01-16,5257,5257,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-01
2024-01-17,5257,5257,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-01
2024-01-18,5260,5260,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-01
2024-01-19,5261,5261,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-01
2024-01-22,5262,5262,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-01
2024-01-23,5262,5262,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-01
2024-01-24,5264,5264,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-01
2024-01-25,5265,5265,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-01
2024-01-26,5265,5265,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-01
2024-01-29,5266,5266,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-01
2024-01-30,5266,5266,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-01
2024-01-31,5266,5266,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-01
2024-02-01,5266,5266,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-02
2024-02-02,5267,5267,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-02
2024-02-05,5267,5267,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-02
2024-02-06,5269,5269,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-02
2024-02-07,5270,5270,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-02
2024-02-08,5272,5272,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-02
2024-02-19,5272,5272,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-02
2024-02-20,5272,5272,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-02
2024-02-21,5272,5272,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-02
2024-02-22,5272,5272,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-02
2024-02-23,5271,5271,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-02
2024-02-26,5270,5270,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-02
2024-02-27,5271,5271,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-02
2024-02-28,5271,5271,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-02
2024-02-29,5271,5271,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-02
2024-03-01,5272,5272,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-03
2024-03-04,5272,5272,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-03
2024-03-05,5272,5272,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-03
2024-03-06,5271,5271,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-03
2024-03-07,5271,5271,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-03
2024-03-08,5273,5273,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-03
2024-03-11,5272,5272,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-03
2024-03-12,5274,5274,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-03
2024-03-13,5276,5276,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-03
2024-03-14,5276,5276,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-03
2024-03-15,5275,5275,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-03
2024-03-18,5274,5274,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-03
2024-03-19,5276,5276,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-03
2024-03-20,5277,5277,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-03
2024-03-21,5277,5277,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-03
2024-03-22,5277,5277,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-03
2024-03-25,5278,5278,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-03
2024-03-26,5278,5278,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-03
2024-03-27,5279,5279,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-03
2024-03-28,5280,5280,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-03
2024-03-29,5280,5280,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-03
2024-04-01,5282,5282,0,0,0,0,0,0,0,True,False,False,0,True,True,False,2024-04
