order_id,execution_date,execution_sequence,signal_date,symbol,side,reference_open_price,fill_price,shares_filled,gross_notional,price_impact_cost,commission,stamp_tax,transfer_fee,total_fee,cash_delta,cash_before,cash_after,shares_before,shares_after,market_value_before,market_value_after,equity_before,equity_after,risk_state,target_exposure,scenario
33,2024-01-15,1,2024-01-12,600941,SELL,95.19,106.11381655000001,900,95502.43489500000900,9831.43489500000900,71.626826,0,0,71.626826,95430.80806900000900,188454.77889436742,283885.5869633674,900,0,250311.00,164640.00,438765.77889436742,448525.5869633674,True,0.6000,c0.00075_s0.0005
34,2024-01-15,2,2024-01-12,000158,BUY,9.23,9.254624999999999,10600,98099.024999999989400,261.024999999989400,73.574269,0,0,73.574269,-98172.599268999989400,283885.5869633674,185712.98769436742,0,10600,164640.00,262478.00,448525.5869633674,448190.98769436742,True,0.6000,c0.00075_s0.0005
35,2024-01-17,1,2024-01-16,002241,SELL,18.89,19.485152550000002,3600,70146.549180000007200,2142.549180000007200,52.609912,0,0,52.609912,70093.939268000007200,185712.98769444617,255806.9269624462,3600,0,265539.00,197535.00,451251.98769444617,453341.9269624462,True,0.6000,c0.00075_s0.0005
36,2024-01-17,2,2024-01-16,000338,BUY,14.92,16.3795857,4200,68794.2599400,6130.2599400,51.595695,0,0,51.595695,-68845.8556350,255806.9269624462,186961.0713274462,0,4200,197535.00,260199.00,453341.9269624462,447160.0713274462,True,0.6000,c0.00075_s0.0005
37,2024-01-26,1,2024-01-25,002415,SELL,32.08,34.94521865,700,24461.65305500,2005.65305500,18.346240,0,0,18.346240,24443.30681500,186961.07132760616,211404.37814260615,700,0,267379.00,244923.00,454340.07132760616,456327.37814260615,True,0.6000,c0.00075_s0.0005
38,2024-01-26,2,2024-01-25,601398,SELL,5.01,5.721038050000001,9300,53205.653865000009300,6612.653865000009300,39.904240,0,0,39.904240,53165.749625000009300,211404.37814260615,264570.1277676062,9300,0,244923.00,198330.00,456327.37814260615,462900.1277676062,True,0.6000,c0.00075_s0.0005
39,2024-01-26,3,2024-01-25,601857,SELL,8.05,8.9371292,4600,41110.7943200,4080.7943200,30.833096,0,0,30.833096,41079.9612240,264570.1277676062,305650.08899160614,4600,0,198330.00,161300.00,462900.1277676062,466950.08899160614,True,0.6000,c0.00075_s0.0005
40,2024-01-26,4,2024-01-25,300059,BUY,13.25,13.405199249999999,2700,36194.037974999997300,419.037974999997300,27.145528,0,0,27.145528,-36221.183502999997300,305650.08899160614,269428.90548860613,0,2700,161300.00,197075.00,466950.08899160614,466503.90548860613,True,0.6000,c0.00075_s0.0005
41,2024-01-26,5,2024-01-25,600030,BUY,20.4,21.849419249999997,2200,48068.722349999993400,3188.722349999993400,36.051542,0,0,36.051542,-48104.773891999993400,269428.90548860613,221324.13159660614,0,2200,197075.00,241955.00,466503.90548860613,463279.13159660614,True,0.6000,c0.00075_s0.0005
42,2024-01-26,6,2024-01-25,601099,BUY,3.45,3.451725,8600,29684.835000,14.835000,22.263626,0,0,22.263626,-29707.098626,221324.13159660614,191617.03297060615,0,8600,241955.00,271625.00,463279.13159660614,463242.03297060615,True,0.6000,c0.00075_s0.0005
43,2024-01-29,1,2024-01-26,000158,SELL,9.09,9.10514515,10600,96514.53859000,160.53859000,72.385904,0,0,72.385904,96442.15268600,191617.03297018242,288059.1856561824,10600,0,270446.00,174092.00,462063.03297018242,462151.1856561824,True,0.6000,c0.00075_s0.0005
44,2024-01-29,2,2024-01-26,000002,BUY,10.41,10.415205,9500,98944.447500,49.447500,74.208336,0,0,74.208336,-99018.655836,288059.1856561824,189040.52982018242,0,9500,174092.00,272987.00,462151.1856561824,462027.52982018242,True,0.6000,c0.00075_s0.0005
45,2024-01-31,1,2024-01-30,000338,SELL,14.91,16.3522198,4200,68679.3231600,6057.3231600,51.509492,0,0,51.509492,68627.8136680,189040.5298206149,257668.3434886149,4200,0,262219.00,199597.00,451259.5298206149,457265.3434886149,True,0.6000,c0.00075_s0.0005
46,2024-01-31,2,2024-01-30,601857,BUY,8.34,9.26833185,7900,73219.82161500,7333.82161500,54.914866,0,0,54.914866,-73274.73648100,257668.3434886149,184393.6070076149,0,7900,199597.00,265483.00,457265.3434886149,449876.6070076149,True,0.6000,c0.00075_s0.0005
47,2024-02-19,1,2024-02-08,300059,SELL,13.35,13.4928502,2700,36430.6955400,385.6955400,27.323022,0,0,27.323022,36403.3725180,184393.60700703366,220796.97952503365,2700,0,272070.00,236025.00,456463.60700703366,456821.97952503365,True,0.6000,c0.00075_s0.0005
48,2024-02-19,2,2024-02-08,600030,SELL,21.12,22.597895400000002,2200,49715.369880000004400,3251.369880000004400,37.286527,0,0,37.286527,49678.083353000004400,220796.97952503365,270475.06287803367,2200,0,236025.00,189561.00,456821.97952503365,460036.06287803367,True,0.6000,c0.00075_s0.0005
49,2024-02-19,3,2024-02-08,601099,SELL,3.29,3.288355,8600,28279.853000,14.147000,21.209890,0,0,21.209890,28258.643110,270475.06287803367,298733.7059880337,8600,0,189561.00,161267.00,460036.06287803367,460000.7059880337,True,0.6000,c0.00075_s0.0005
50,2024-02-19,4,2024-02-08,000895,BUY,28.34,32.4958398,2000,64991.6796000,8311.6796000,48.743760,0,0,48.743760,-65040.4233600,298733.7059880337,233693.28262803366,0,2000,161267.00,217947.00,460000.7059880337,451640.28262803366,True,0.6000,c0.00075_s0.0005
51,2024-02-19,5,2024-02-08,002340,BUY,5.18,5.307252299999999,3900,20698.283969999996100,496.283969999996100,15.523713,0,0,15.523713,-20713.807682999996100,233693.28262803366,212979.47494503367,0,3900,217947.00,238149.00,451640.28262803366,451128.47494503367,True,0.6000,c0.00075_s0.0005
52,2024-02-19,6,2024-02-08,600111,BUY,18.34,18.4980444,1300,24047.4577200,205.4577200,18.035593,0,0,18.035593,-24065.4933130,212979.47494503367,188913.98163203365,0,1300,238149.00,261991.00,451128.47494503367,450904.98163203365,True,0.6000,c0.00075_s0.0005
53,2024-02-20,1,2024-02-19,000002,SELL,9.9,9.895050000000001,9500,94002.975000000009500,47.024999999990500,70.502231,0,0,70.502231,93932.472769000009500,188913.98163225115,282846.45440125116,9500,0,263772.00,169722.00,452685.98163225115,452568.45440125116,True,0.6000,c0.00075_s0.0005
54,2024-02-20,2,2024-02-19,002463,BUY,26.39,27.378082199999998,3400,93085.479479999993200,3359.479479999993200,69.814110,0,0,69.814110,-93155.293589999993200,282846.45440125116,189691.16081125117,0,3400,169722.00,259448.00,452568.45440125116,449139.16081125117,True,0.6000,c0.00075_s0.0005
55,2024-02-22,1,2024-02-21,601857,SELL,8.63,9.5810071,7900,75689.9560900,7512.9560900,56.767467,0,0,56.767467,75633.1886230,189691.16081139116,265324.34943439113,7900,0,256799.00,188622.00,446490.16081139116,453946.34943439113,True,0.6000,c0.00075_s0.0005
56,2024-02-22,2,2024-02-21,600839,BUY,4.75,4.8220098,16300,78598.7597400,1173.7597400,58.949070,0,0,58.949070,-78657.7088100,265324.34943439113,186666.64062439115,0,16300,188622.00,266047.00,453946.34943439113,452713.64062439115,True,0.6000,c0.00075_s0.0005
57,2024-03-04,1,2024-03-01,000895,SELL,29.01,33.23087625,2000,66461.75250000,8441.75250000,49.846314,0,0,49.846314,66411.90618600,186666.64062451868,253078.54681051866,2000,0,285033.00,227013.00,471699.64062451868,480091.54681051866,True,0.6000,c0.00075_s0.0005
58,2024-03-04,2,2024-03-01,002340,SELL,5.42,5.5476248,3900,21635.7367200,497.7367200,16.226803,0,0,16.226803,21619.5099170,253078.54681051866,274698.0567275187,3900,0,227013.00,205875.00,480091.54681051866,480573.0567275187,True,0.6000,c0.00075_s0.0005
59,2024-03-04,3,2024-03-01,600111,SELL,19.1,19.24527255,1300,25018.85431500,188.85431500,18.764141,0,0,18.764141,25000.09017400,274698.0567275187,299698.1469015187,1300,0,205875.00,181045.00,480573.0567275187,480743.1469015187,True,0.6000,c0.00075_s0.0005
60,2024-03-04,4,2024-03-01,002281,BUY,34.45,34.889135849999995,1000,34889.135849999995000,439.135849999995000,26.166852,0,0,26.166852,-34915.302701999995000,299698.1469015187,264782.8441995187,0,1000,181045.00,215495.00,480743.1469015187,480277.8441995187,True,0.6000,c0.00075_s0.0005
61,2024-03-04,5,2024-03-01,300045,BUY,22.97,22.981485,1300,29875.930500,14.930500,22.406948,0,0,22.406948,-29898.337448,264782.8441995187,234884.50675151867,0,1300,215495.00,245356.00,480277.8441995187,480240.50675151867,True,0.6000,c0.00075_s0.0005
62,2024-03-04,6,2024-03-01,603220,BUY,34.8,45.78057885,800,36624.46308000,8784.46308000,27.468347,0,0,27.468347,-36651.93142700,234884.50675151867,198232.57532451866,0,800,245356.00,273196.00,480240.50675151867,471428.57532451866,True,0.6000,c0.00075_s0.0005
63,2024-03-05,1,2024-03-04,002463,SELL,27.75,28.7602127,3400,97784.7231800,3434.7231800,73.338542,0,0,73.338542,97711.3846380,198232.57532479492,295943.9599627949,3400,0,283655.00,189305.00,481887.57532479492,485248.9599627949,True,0.6000,c0.00075_s0.0005
64,2024-03-05,2,2024-03-04,000938,BUY,24.89,25.17968355,3800,95682.79749000,1100.79749000,71.762098,0,0,71.762098,-95754.55958800,295943.9599627949,200189.4003747949,0,3800,189305.00,283887.00,485248.9599627949,484076.4003747949,True,0.6000,c0.00075_s0.0005
65,2024-03-07,1,2024-03-06,600839,SELL,5.55,5.628484350000001,16300,91744.294905000016300,1279.294905000016300,68.808221,0,0,68.808221,91675.486684000016300,200189.40037429243,291864.88705829246,16300,0,278889.00,188424.00,479078.40037429243,480288.88705829246,True,0.6000,c0.00075_s0.0005
66,2024-03-07,2,2024-03-06,002456,BUY,9.6,9.6048,9900,95087.5200,47.5200,71.315640,0,0,71.315640,-95158.835640,291864.88705829246,196706.05141829245,0,9900,188424.00,283464.00,480288.88705829246,480170.05141829245,True,0.6000,c0.00075_s0.0005
67,2024-03-18,1,2024-03-15,002281,SELL,39.8,40.2670564,1000,40267.0564000,467.0564000,30.200292,0,0,30.200292,40236.8561080,196706.0514181137,236942.9075261137,1000,0,287239.00,247439.00,483945.0514181137,484381.9075261137,False,0.6000,c0.00075_s0.0005
68,2024-03-18,2,2024-03-15,300045,SELL,24.91,24.897545,1300,32366.808500,16.191500,24.275106,0,0,24.275106,32342.533394,236942.9075261137,269285.4409201137,1300,0,247439.00,215056.00,484381.9075261137,484341.4409201137,False,0.6000,c0.00075_s0.0005
69,2024-03-18,3,2024-03-15,603220,SELL,36.46,47.916429799999996,800,38333.143839999996800,9165.143839999996800,28.749858,0,0,28.749858,38304.393981999996800,269285.4409201137,307589.8349021137,800,0,215056.00,185888.00,484341.4409201137,493477.8349021137,False,0.6000,c0.00075_s0.0005
70,2024-03-18,4,2024-03-15,601138,BUY,23.45,24.72405585,700,17306.83909500,891.83909500,12.980129,0,0,12.980129,-17319.81922400,307589.8349021137,290270.01567811373,0,700,185888.00,202303.00,493477.8349021137,492573.01567811373,False,0.6000,c0.00075_s0.0005
71,2024-03-18,5,2024-03-15,601225,BUY,24.53,27.6123993,1400,38657.3590200,4315.3590200,28.993019,0,0,28.993019,-38686.3520390,290270.01567811373,251583.66363911374,0,1400,202303.00,236645.00,492573.01567811373,488228.66363911374,False,0.6000,c0.00075_s0.0005
72,2024-03-18,6,2024-03-15,601899,BUY,15.97,16.63601385,3000,49908.04155000,1998.04155000,37.431031,0,0,37.431031,-49945.47258100,251583.66363911374,201638.19105811373,0,3000,236645.00,284555.00,488228.66363911374,486193.19105811373,False,0.6000,c0.00075_s0.0005
73,2024-03-19,1,2024-03-18,000938,SELL,23.6,23.850768650000003,3800,90632.920870000011400,952.920870000011400,67.974691,0,0,67.974691,90564.946179000011400,201638.19105681,292203.13723581,3800,0,291688.00,202008.00,493326.19105681,494211.13723581,False,0.6000,c0.00075_s0.0005
74,2024-03-19,2,2024-03-18,603993,BUY,7.75,8.250823350000001,11100,91584.139185000011100,5559.139185000011100,68.688104,0,0,68.688104,-91652.827289000011100,292203.13723581,200550.30994680998,0,11100,202008.00,288033.00,494211.13723581,488583.30994680998,False,0.6000,c0.00075_s0.0005
75,2024-03-21,1,2024-03-20,002456,SELL,10.41,10.404795,9900,103007.470500,51.529500,77.255603,0,0,77.255603,102930.214897,200550.3099467688,303480.5248437688,9900,0,289453.00,186394.00,490003.3099467688,489874.5248437688,False,0.6000,c0.00075_s0.0005
76,2024-03-21,2,2024-03-20,300496,BUY,64.0,64.8247962,1500,97237.1943000,1237.1943000,72.927896,0,0,72.927896,-97310.1221960,303480.5248437688,206170.4026477688,0,1500,186394.00,282394.00,489874.5248437688,488564.4026477688,False,0.6000,c0.00075_s0.0005
77,2024-04-01,1,2024-03-29,601138,SELL,22.9,24.120033950000003,700,16884.023765000002100,854.023765000002100,12.663018,0,0,12.663018,16871.360747000002100,206170.40264816885,223041.76339516885,700,0,273105.00,257075.00,479275.40264816885,480116.76339516885,False,0.6000,c0.00075_s0.0005
78,2024-04-01,2,2024-03-29,601225,SELL,24.7,27.776005050000002,1400,38886.407070000002800,4306.407070000002800,29.164805,0,0,29.164805,38857.242265000002800,223041.76339516885,261899.00566016886,1400,0,257075.00,222495.00,480116.76339516885,484394.00566016886,False,0.6000,c0.00075_s0.0005
79,2024-04-01,3,2024-03-29,601899,SELL,17.24,17.941025,3000,53823.075000,2103.075000,40.367306,0,0,40.367306,53782.707694,261899.00566016886,315681.71335416887,3000,0,222495.00,170775.00,484394.00566016886,486456.71335416887,False,0.6000,c0.00075_s0.0005
80,2024-04-01,4,2024-03-29,000977,BUY,42.38,42.7003395,500,21350.1697500,160.1697500,16.012627,0,0,16.012627,-21366.1823770,315681.71335416887,294315.5309771689,0,500,170775.00,191965.00,486456.71335416887,486280.5309771689,False,0.6000,c0.00075_s0.0005
81,2024-04-01,5,2024-03-29,300975,BUY,14.11,14.167380149999998,800,11333.904119999998400,45.904119999998400,8.500428,0,0,8.500428,-11342.404547999998400,294315.5309771689,282973.12642916886,0,800,191965.00,203253.00,486280.5309771689,486226.12642916886,False,0.6000,c0.00075_s0.0005
82,2024-04-01,6,2024-03-29,601166,BUY,15.8,18.62380725,4400,81944.75190000,12424.75190000,61.458564,0,0,61.458564,-82006.21046400,282973.12642916886,200966.91596516885,0,4400,203253.00,272773.00,486226.12642916886,473739.91596516885,False,0.6000,c0.00075_s0.0005
83,2024-04-02,1,2024-04-01,603993,SELL,8.22,8.742526550000001,11100,97042.044705000011100,5800.044705000011100,72.781534,0,0,72.781534,96969.263171000011100,200966.91596446512,297936.1791354651,11100,0,272564.00,181322.00,473530.91596446512,479258.1791354651,False,0.6000,c0.00075_s0.0005
84,2024-04-02,2,2024-04-01,600309,BUY,84.5,89.38967249999999,1100,98328.63974999998900,5378.63974999998900,73.746480,0,0,73.746480,-98402.38622999998900,297936.1791354651,199533.79290546512,0,1100,181322.00,274272.00,479258.1791354651,473805.79290546512,False,0.6000,c0.00075_s0.0005
85,2024-04-08,1,2024-04-03,300496,SELL,50.71,51.3121311,1500,76968.1966500,903.1966500,57.726147,0,0,57.726147,76910.4705030,199533.79290612388,276444.2634091239,1500,0,265883.00,189818.00,465416.79290612388,466262.2634091239,False,0.6000,c0.00075_s0.0005
86,2024-04-08,2,2024-04-03,601857,BUY,10.05,11.168681549999999,7400,82648.243469999992600,8278.243469999992600,61.986183,0,0,61.986183,-82710.229652999992600,276444.2634091239,193734.03375612388,0,7400,189818.00,264188.00,466262.2634091239,457922.03375612388,False,0.6000,c0.00075_s0.0005
87,2024-04-17,1,2024-04-16,000977,SELL,37.2,37.443768750000004,500,18721.884375000002000,121.884375000002000,14.041413,0,0,14.041413,18707.842962000002000,193734.0337560339,212441.8767180339,500,0,270799.00,252199.00,464533.0337560339,464640.8767180339,False,0.6000,c0.00075_s0.0005
88,2024-04-17,2,2024-04-16,300975,SELL,8.75,8.776809400000001,800,7021.447520000000800,21.447520000000800,5.266086,0,0,5.266086,7016.181434000000800,212441.8767180339,219458.0581520339,800,0,252199.00,245199.00,464640.8767180339,464657.0581520339,False,0.6000,c0.00075_s0.0005
89,2024-04-17,3,2024-04-16,601166,SELL,15.91,18.73472795,4400,82432.80298000,12428.80298000,61.824602,0,0,61.824602,82370.97837800,219458.0581520339,301829.0365300339,4400,0,245199.00,175195.00,464657.0581520339,477024.0365300339,False,0.6000,c0.00075_s0.0005
90,2024-04-17,4,2024-04-16,300760,BUY,265.76,282.22424159999997,100,28222.42415999999700,1646.42415999999700,21.166818,0,0,21.166818,-28243.59097799999700,301829.0365300339,273585.4455520339,0,100,175195.00,201771.00,477024.0365300339,475356.4455520339,False,0.6000,c0.00075_s0.0005
91,2024-04-17,5,2024-04-16,600019,BUY,6.97,7.55647635,5000,37782.38175000,2932.38175000,28.336786,0,0,28.336786,-37810.71853600,273585.4455520339,235774.7270160339,0,5000,201771.00,236621.00,475356.4455520339,472395.7270160339,False,0.6000,c0.00075_s0.0005
92,2024-04-17,6,2024-04-16,601658,BUY,4.76,5.3824899,6500,34986.1843500,4046.1843500,26.239638,0,0,26.239638,-35012.4239880,235774.7270160339,200762.3030280339,0,6500,236621.00,267561.00,472395.7270160339,468323.3030280339,False,0.6000,c0.00075_s0.0005
93,2024-04-18,1,2024-04-17,600309,SELL,86.87,91.80497455,1100,100985.47200500,5428.47200500,75.739104,0,0,75.739104,100909.73290100,200762.30302718267,301672.03592818265,1100,0,269695.00,174138.00,470457.30302718267,475810.03592818265,False,0.6000,c0.00075_s0.0005
94,2024-04-18,2,2024-04-17,601668,BUY,5.34,5.88143925,17700,104101.47472500,9583.47472500,78.076106,0,0,78.076106,-104179.55083100,301672.03592818265,197492.48509718265,0,17700,174138.00,268656.00,475810.03592818265,466148.48509718265,False,0.6000,c0.00075_s0.0005
95,2024-04-22,1,2024-04-19,601857,SELL,10.8,11.990101950000001,100,1199.010195000000100,119.010195000000100,0.899258,0,0,0.899258,1198.110937000000100,197492.48509713518,198690.59603413517,7400,7300,270942.00,269862.00,468434.48509713518,468552.59603413517,False,0.6000,c0.00075_s0.0005
96,2024-04-23,1,2024-04-22,601857,SELL,10.54,11.701446350000001,7300,85420.558355000007300,8478.558355000007300,64.065419,0,0,64.065419,85356.492936000007300,198690.59603448893,284047.0889704889,7300,0,267597.00,190655.00,466287.59603448893,474702.0889704889,False,0.6000,c0.00075_s0.0005
97,2024-04-23,2,2024-04-22,002415,BUY,32.9,35.8743282,2400,86098.3876800,7138.3876800,64.573791,0,0,64.573791,-86162.9614710,284047.0889704889,197884.12749948894,0,2400,190655.00,269615.00,474702.0889704889,467499.12749948894,False,0.6000,c0.00075_s0.0005
