strategy,signal_date,desired_role,active_role,selected_strategy,reason,switch_blocked,current_role_days_before,market_amount_ratio_20,index_bucket,market_bs_ratio,market_avg_score,data_cutoff_date,completed_history_rule,attack_short_count,attack_short_avg_ret,attack_count,attack_avg_ret,attack_win_rate,attack_max_drawdown,balanced_count,balanced_avg_ret,balanced_win_rate,balanced_max_drawdown,defensive_count,defensive_avg_ret,defensive_win_rate,defensive_max_drawdown,fallback_count,fallback_avg_ret,fallback_win_rate,fallback_max_drawdown,current_role_days_after,adaptive_position_scale,adaptive_target_position_ratio,adaptive_position_reason
adaptive_style_switch,2024-01-08,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,3,0.8970334807178175,index_neutral,0.0,38.739766606822265,2024-01-08,exit_date < signal_date,10,-0.07869884604980652,15,-0.06825763897590573,0.13333333333333333,-0.6768003320690845,15,-0.08983061580932027,0.0,-0.7293650538261671,15,-0.014831486990198102,0.26666666666666666,-0.2506202414043266,15,-0.06233948642987278,0.2,-0.6102656867401264,4,,,
adaptive_style_switch,2024-01-09,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,4,0.9347249497545254,index_neutral,0.0,39.69250548573708,2024-01-09,exit_date < signal_date,10,-0.07301298738909003,16,-0.06393719335480437,0.1875,-0.6768003320690845,16,-0.08893764981791369,0.0,-0.7498096728521747,16,-0.01721474477316721,0.25,-0.2506202414043266,16,-0.05915364384449158,0.1875,-0.6146954089181642,5,,,
adaptive_style_switch,2024-01-10,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,5,0.9003675999560982,index_weak,0.0,38.71365304087737,2024-01-10,exit_date < signal_date,10,-0.04922029025226413,17,-0.05792703580565842,0.23529411764705882,-0.6768003320690845,17,-0.08456465994190067,0.0,-0.7534616565050822,17,-0.016253457061054372,0.23529411764705882,-0.2506202414043266,17,-0.04977512684133901,0.23529411764705882,-0.6146954089181642,6,,,
adaptive_style_switch,2024-01-11,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,6,0.9926769138159947,index_neutral,0.0,39.43293261562998,2024-01-11,exit_date < signal_date,10,-0.04306483201438805,18,-0.0561638890145714,0.2222222222222222,-0.6768003320690845,18,-0.0912564086643416,0.0,-0.8040059952974362,18,-0.018048494866551277,0.2222222222222222,-0.2573756769608876,18,-0.04992864588441556,0.2222222222222222,-0.6146954089181642,7,,,
adaptive_style_switch,2024-01-12,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,7,0.9519838366519924,index_neutral,0.0,38.98735341045074,2024-01-12,exit_date < signal_date,10,-0.03619674689736871,19,-0.05669400556802486,0.21052631578947367,-0.6768003320690845,19,-0.09566564248428533,0.0,-0.8383111887731086,19,-0.01836201262048154,0.21052631578947367,-0.2752026205287259,19,-0.052832865012222986,0.21052631578947367,-0.6405490191825389,8,,,
adaptive_style_switch,2024-01-15,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,8,0.8631286913182384,index_neutral,0.0,38.975184446660016,2024-01-15,exit_date < signal_date,10,-0.027623595088520397,20,-0.05358913991306621,0.25,-0.6768003320690845,20,-0.08859165334315944,0.05,-0.8383111887731086,20,-0.01781716621985984,0.2,-0.2806132942901701,20,-0.05119620447896077,0.2,-0.6477738596516522,9,,,
adaptive_style_switch,2024-01-16,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,9,0.974485799892506,index_neutral,0.0,39.324383097468605,2024-01-16,exit_date < signal_date,10,-0.021819652701977797,20,-0.05310665904925259,0.25,-0.6688492732131797,20,-0.08814019522647432,0.05,-0.8485679305627143,20,-0.01992729201095656,0.2,-0.29745847685598015,20,-0.050644315040787834,0.2,-0.6688468253363389,10,,,
adaptive_style_switch,2024-01-17,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,10,0.9089620002162069,index_neutral,0.0,37.33639625274068,2024-01-17,exit_date < signal_date,10,-0.01731060953697765,20,-0.056077204378252254,0.25,-0.6978490871055436,20,-0.089927008955097,0.05,-0.8316435532072359,20,-0.018648702382420144,0.2,-0.30679595938147664,20,-0.05150335141098267,0.2,-0.6688468253363389,11,,,
adaptive_style_switch,2024-01-18,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,11,1.211424108094945,index_neutral,0.0,37.60543136082885,2024-01-18,exit_date < signal_date,10,-0.011798000310291138,20,-0.05706671681318802,0.25,-0.6709205404586231,20,-0.08711176726341516,0.05,-0.8282350570356783,20,-0.019963077120076868,0.2,-0.3187024796968472,20,-0.05672045924733583,0.15,-0.6779443526836573,12,,,
adaptive_style_switch,2024-01-19,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,12,0.9455010140832553,index_neutral,0.0,35.542717131474106,2024-01-19,exit_date < signal_date,10,-0.012977768936781325,20,-0.05078092510637189,0.3,-0.6580255552169618,20,-0.08071562247579735,0.1,-0.8129714954606838,20,-0.019689875161978173,0.2,-0.3247649776949195,20,-0.05329267422181698,0.15,-0.6627698137552016,13,,,
adaptive_style_switch,2024-01-22,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,13,1.1187793447900574,index_neutral,0.0,35.23920135431189,2024-01-22,exit_date < signal_date,10,-0.016843146534663865,20,-0.0477709962922352,0.35,-0.6377431201212058,20,-0.07821217612630015,0.1,-0.8021356668699245,20,-0.02051684238040689,0.2,-0.3227966646909687,20,-0.04506498888509995,0.2,-0.644419094074036,14,,,
adaptive_style_switch,2024-01-23,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,14,0.9845400187132184,index_neutral,0.0,34.501780521808406,2024-01-23,exit_date < signal_date,10,-0.028272977408684,20,-0.05064298239888702,0.35,-0.5808705560271521,20,-0.078314782083381,0.1,-0.7781284015897064,20,-0.0213915712622061,0.2,-0.3348867169128249,20,-0.047468547524813706,0.2,-0.6320747232080139,15,,,
adaptive_style_switch,2024-01-24,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,15,1.0624576977983777,index_neutral,0.0,34.712733426239296,2024-01-24,exit_date < signal_date,10,-0.039078151996391766,20,-0.04414922112432795,0.35,-0.5726333283098386,20,-0.07635185935973124,0.1,-0.7778428643712718,20,-0.021007513420691234,0.2,-0.3504540550497792,20,-0.049760539264035814,0.2,-0.6192120590278143,16,,,
adaptive_style_switch,2024-01-25,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,16,1.211107693149397,index_neutral,0.0,35.78145899681528,2024-01-25,exit_date < signal_date,10,-0.03997670682521694,20,-0.041520769419802504,0.35,-0.5233594638841952,20,-0.07232200129477143,0.1,-0.7703643937875622,20,-0.018749551866562714,0.25,-0.35045405504977933,20,-0.04391642002072868,0.25,-0.561043509404552,17,,,
adaptive_style_switch,2024-01-26,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,17,1.1294179234165913,index_neutral,0.0,35.41113876169619,2024-01-26,exit_date < signal_date,10,-0.034267166519228745,20,-0.03523195670829874,0.35,-0.4864649398136095,20,-0.07036495083691183,0.1,-0.7618781465266413,20,-0.01521685228963563,0.3,-0.35045405504977933,20,-0.03728222054800014,0.3,-0.5105821279654739,18,,,
adaptive_style_switch,2024-01-29,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,18,1.100345525362232,index_neutral,0.0,34.904048566878984,2024-01-29,exit_date < signal_date,10,-0.044951318735545476,20,-0.03628745691203294,0.35,-0.48370732023908813,20,-0.07422700394483767,0.1,-0.7861060800168395,20,-0.013174809299962374,0.35,-0.3504540550497792,20,-0.034788858136840156,0.3,-0.4388785189873561,19,,,
adaptive_style_switch,2024-01-30,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,19,0.9158538097172942,index_weak,0.0,34.21435111464968,2024-01-30,exit_date < signal_date,10,-0.03905520990453247,20,-0.030437431303255137,0.4,-0.42958241454058554,20,-0.07723140719165819,0.1,-0.7683431788443086,20,-0.015697276369346598,0.3,-0.35045405504977933,20,-0.022728131411366276,0.35,-0.3704877784742979,20,,,
adaptive_style_switch,2024-01-31,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,20,1.0449047393015625,index_weak,0.0,34.89936703821656,2024-01-31,exit_date < signal_date,10,-0.03270683349086548,20,-0.025008721513921563,0.4,-0.4397772435412748,20,-0.07019343934962304,0.1,-0.7573469391433856,20,-0.01612849828913159,0.3,-0.35045405504977944,20,-0.01769024991028956,0.35,-0.37048777847429837,21,,,
adaptive_style_switch,2024-02-01,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,21,0.9682404520296506,index_neutral,0.0,34.63327428343949,2024-02-01,exit_date < signal_date,10,-0.032240166438006465,20,-0.022019083374148807,0.4,-0.4508540425382832,20,-0.0695353899991458,0.1,-0.7615010839337987,20,-0.019358716813617605,0.25,-0.3504540550497792,20,-0.01641822444382998,0.35,-0.37048777847429804,22,,,
adaptive_style_switch,2024-02-02,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,22,1.1050905166551075,index_weak,0.0,35.07769108280255,2024-02-02,exit_date < signal_date,10,-0.04571057040180561,20,-0.029344169669293475,0.35,-0.5130487246176656,20,-0.07482836519580927,0.1,-0.7802178006670161,20,-0.020310575149533806,0.25,-0.3469610474029948,20,-0.01946058416965778,0.3,-0.37121520638102656,23,,,
adaptive_style_switch,2024-02-05,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,23,1.1856954636576345,index_neutral,0.0,35.1293351910828,2024-02-05,exit_date < signal_date,10,-0.0603052697152624,20,-0.03857420812496313,0.3,-0.5731657178068882,20,-0.07727471490788797,0.1,-0.7938905512151119,20,-0.02126779127558892,0.25,-0.3181368071948444,20,-0.027016137399369415,0.3,-0.49822075988451175,24,,,
adaptive_style_switch,2024-02-06,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,24,1.2321969083691222,index_neutral,0.0,34.894504576203744,2024-02-06,exit_date < signal_date,10,-0.04985247213456558,20,-0.039062724771624785,0.25,-0.5769649023007151,20,-0.08091017561230188,0.1,-0.8218462883035011,20,-0.01881165272213667,0.25,-0.320162336128178,20,-0.03309162553174446,0.3,-0.5648950616364368,25,,,
adaptive_style_switch,2024-02-07,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,25,1.3273617128533335,index_neutral,0.0,35.250970757907304,2024-02-07,exit_date < signal_date,10,-0.05194173496908221,20,-0.045509943482736986,0.2,-0.6049925454263918,20,-0.08499171245647957,0.1,-0.7974670651696376,20,-0.019263318926229876,0.25,-0.29253973104738584,20,-0.04845623959058255,0.25,-0.6358338995904091,26,,,
adaptive_style_switch,2024-02-08,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,26,1.2902715922268333,index_neutral,0.0,34.42845893815868,2024-02-08,exit_date < signal_date,10,-0.06429284530078708,20,-0.052134776063002,0.2,-0.6460144938279107,20,-0.07758676513825015,0.1,-0.7786121443306178,20,-0.0143404249182843,0.3,-0.2751392069170334,20,-0.050313636127098674,0.25,-0.629557920353588,27,,,
adaptive_style_switch,2024-02-19,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,27,1.1931108591075725,index_neutral,0.0,35.16496917876317,2024-02-19,exit_date < signal_date,10,-0.062016753764588414,20,-0.04814196014190859,0.25,-0.6460144938279107,20,-0.0713457159860661,0.1,-0.7897282207726233,20,-0.012743704369941586,0.35,-0.2696873612786521,20,-0.04769973033031368,0.25,-0.6419315808192448,28,,,
adaptive_style_switch,2024-02-20,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,28,0.976418360168575,index_neutral,0.0,34.972207198250146,2024-02-20,exit_date < signal_date,10,-0.052180005607750116,20,-0.048565662171647796,0.2,-0.6280890620261717,20,-0.07413349206064199,0.05,-0.767006621804484,20,-0.01255247025255414,0.35,-0.20721709803302046,20,-0.05237081886196807,0.25,-0.6668368061077139,29,,,
adaptive_style_switch,2024-02-21,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,29,1.1883987204453756,index_strong,0.0,36.09381785643269,2024-02-21,exit_date < signal_date,10,-0.0474845456984524,20,-0.04326987780149243,0.25,-0.5980848019822587,20,-0.0660519395192146,0.1,-0.7578026658380607,20,-0.007082201223348803,0.4,-0.18173737043956895,20,-0.04672686427037719,0.3,-0.6668368061077139,30,,,
adaptive_style_switch,2024-02-22,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,30,0.9863327931242533,index_strong,0.0,36.72880890833167,2024-02-22,exit_date < signal_date,10,-0.03993961597120729,20,-0.036323224731036385,0.3,-0.5980848019822587,20,-0.07145733686039438,0.1,-0.7703933764143023,20,-0.002871335558334459,0.45,-0.1437402313125724,20,-0.04860927252754822,0.25,-0.6668368061077139,31,,,
adaptive_style_switch,2024-02-23,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,31,1.1015230266259017,index_strong,0.0,38.27069212410501,2024-02-23,exit_date < signal_date,10,-0.03228478700546556,20,-0.032262476721736016,0.35,-0.5980848019822586,20,-0.06812773513682241,0.1,-0.7731054564091497,20,0.0031411207659038216,0.5,-0.1242898738000604,20,-0.04291401102010148,0.3,-0.6668368061077139,32,,,
adaptive_style_switch,2024-02-26,defensive,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0,32,1.1588235148904118,index_strong,0.0,39.36075989655858,2024-02-26,exit_date < signal_date,10,-0.015706908272456743,20,-0.03070873933713118,0.35,-0.5980848019822587,20,-0.07437568035169778,0.05,-0.787674674438873,20,0.01103194966922687,0.55,-0.09723270670976669,20,-0.04276851881570683,0.35,-0.6668368061077139,33,,,
adaptive_style_switch,2024-02-27,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,33,1.1517731150637185,index_strong,0.0,39.15406523468576,2024-02-27,exit_date < signal_date,10,0.002422923485822813,20,-0.028941173114719793,0.35,-0.5466633632161972,20,-0.07196214368034701,0.1,-0.7745917030614773,20,0.01717616559159158,0.6,-0.07645345299454265,20,-0.046389064985587224,0.35,-0.6299507019545207,1,,,
adaptive_style_switch,2024-02-28,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,1,1.515936769188355,index_strong,0.0,43.778279634049326,2024-02-28,exit_date < signal_date,10,0.005712051775947783,20,-0.0220702101793089,0.4,-0.5126375384494736,20,-0.06790691167567388,0.15,-0.7436485674544275,20,0.0221732610951171,0.65,-0.07645345299454265,20,-0.03956041840577644,0.4,-0.6114143909625203,2,,,
adaptive_style_switch,2024-02-29,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,2,1.1592028092427857,index_strong,0.0,43.16186356404137,2024-02-29,exit_date < signal_date,10,0.02116084280881862,20,-0.015390446080131803,0.45,-0.4948690826727383,20,-0.05750292499205203,0.2,-0.7326221982366599,20,0.024169020669007394,0.7,-0.07645345299454276,20,-0.03356944927877128,0.45,-0.6114143909625203,3,,,
adaptive_style_switch,2024-03-01,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,3,1.1529805037457834,index_strong,0.0,44.196548021475444,2024-03-01,exit_date < signal_date,10,0.03816260079892126,20,-0.013065122250932915,0.5,-0.4902092380149039,20,-0.054807198029616824,0.25,-0.7234056392712969,20,0.02301399425116765,0.65,-0.07645345299454265,20,-0.034895905803799615,0.4,-0.6114143909625203,4,,,
adaptive_style_switch,2024-03-04,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,4,1.1590195155978178,index_strong,0.0,45.14298270033804,2024-03-04,exit_date < signal_date,10,0.04283357308071217,20,-0.009591590341938122,0.55,-0.4387004139563355,20,-0.051289760299052,0.3,-0.6764927662562753,20,0.02341211235315478,0.65,-0.07645345299454265,20,-0.030664203281097008,0.4,-0.6114143909625201,5,,,
adaptive_style_switch,2024-03-05,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,5,1.133473621984326,index_strong,0.0,43.44449393517598,2024-03-05,exit_date < signal_date,10,0.05011852230679213,20,-0.0010307416504789862,0.6,-0.43870041395633563,20,-0.03970970320449824,0.35,-0.6372194421425401,20,0.026498325274178024,0.65,-0.06513109641240611,20,-0.025021327498757562,0.45,-0.6114143909625201,6,,,
adaptive_style_switch,2024-03-06,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,6,0.9756860648082398,index_strong,0.0,43.90870525059666,2024-03-06,exit_date < signal_date,10,0.050668326737016565,20,0.0015918905192820847,0.6,-0.4223348383718115,20,-0.029298054395709445,0.4,-0.6237208543230204,20,0.038208945931880386,0.7,-0.06513109641240611,20,-0.026132196661281526,0.45,-0.6071849693339694,7,,,
adaptive_style_switch,2024-03-07,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,7,1.0147783800452066,index_strong,0.0,44.20588106603023,2024-03-07,exit_date < signal_date,10,0.0455184568819475,20,0.002789420455370106,0.6,-0.4106827797597328,20,-0.028311932008313258,0.4,-0.5969572395133145,20,0.04516141480632031,0.7,-0.03786636687002998,20,-0.02298973720195037,0.5,-0.6057021055399828,8,,,
