signal_date,execution_date,market_risk_regime,opportunity_structure,target_total_exposure,core_budget,attack_budget,balanced_budget,defensive_budget,health_scores
2026-04-02,2026-04-03,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.1, ""attack"": 53.1, ""balanced"": 53.1, ""defensive"": 53.1}"
2026-04-03,2026-04-07,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.1, ""attack"": 53.1, ""balanced"": 53.1, ""defensive"": 53.1}"
2026-04-07,2026-04-08,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.1, ""attack"": 53.1, ""balanced"": 53.1, ""defensive"": 53.1}"
2026-04-08,2026-04-09,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.1, ""attack"": 53.1, ""balanced"": 53.1, ""defensive"": 53.1}"
2026-04-09,2026-04-10,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.2, ""attack"": 53.2, ""balanced"": 53.2, ""defensive"": 53.2}"
2026-04-10,2026-04-13,NEUTRAL,NO_EDGE,0.55,0.1146,0.0,0.0816,0.3538,"{""core"": 54.4, ""attack"": 54.0, ""balanced"": 54.4, ""defensive"": 54.4}"
2026-04-13,2026-04-14,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.2, ""attack"": 53.2, ""balanced"": 53.2, ""defensive"": 53.2}"
2026-04-14,2026-04-15,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.2, ""attack"": 53.2, ""balanced"": 53.2, ""defensive"": 53.2}"
2026-04-15,2026-04-16,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.2, ""attack"": 53.2, ""balanced"": 53.2, ""defensive"": 53.2}"
2026-04-16,2026-04-17,NEUTRAL,NARROW_MOMENTUM,0.55,0.3025,0.0825,0.055,0.11,"{""core"": 53.4, ""attack"": 53.4, ""balanced"": 53.4, ""defensive"": 53.4}"
2026-04-17,2026-04-20,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.2, ""attack"": 53.2, ""balanced"": 53.2, ""defensive"": 53.2}"
2026-04-20,2026-04-21,RISK_ON,NARROW_MOMENTUM,0.7,0.3919,0.1061,0.0677,0.1344,"{""core"": 54.4, ""attack"": 53.6, ""balanced"": 54.4, ""defensive"": 53.6}"
2026-04-21,2026-04-22,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.2, ""attack"": 53.2, ""balanced"": 53.2, ""defensive"": 53.2}"
2026-04-22,2026-04-23,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.2, ""attack"": 53.2, ""balanced"": 53.2, ""defensive"": 53.2}"
2026-04-23,2026-04-24,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.3, ""attack"": 53.3, ""balanced"": 53.3, ""defensive"": 53.3}"
2026-04-24,2026-04-27,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.3, ""attack"": 53.3, ""balanced"": 53.3, ""defensive"": 53.3}"
2026-04-27,2026-04-28,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.3, ""attack"": 53.3, ""balanced"": 53.3, ""defensive"": 53.3}"
2026-04-28,2026-04-29,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.3, ""attack"": 53.3, ""balanced"": 53.3, ""defensive"": 53.3}"
2026-04-29,2026-04-30,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.3, ""attack"": 53.3, ""balanced"": 53.3, ""defensive"": 53.3}"
2026-04-30,2026-05-06,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.3, ""attack"": 53.3, ""balanced"": 53.3, ""defensive"": 53.3}"
2026-05-06,2026-05-07,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.3, ""attack"": 53.3, ""balanced"": 53.3, ""defensive"": 53.3}"
2026-05-07,2026-05-08,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.3, ""attack"": 53.3, ""balanced"": 53.3, ""defensive"": 53.3}"
2026-05-08,2026-05-11,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.3, ""attack"": 53.3, ""balanced"": 53.3, ""defensive"": 53.3}"
2026-05-11,2026-05-12,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.3, ""attack"": 53.3, ""balanced"": 53.3, ""defensive"": 53.3}"
2026-05-12,2026-05-13,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.4, ""attack"": 53.4, ""balanced"": 53.4, ""defensive"": 53.4}"
2026-05-13,2026-05-14,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.4, ""attack"": 53.4, ""balanced"": 53.4, ""defensive"": 53.4}"
2026-05-14,2026-05-15,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.4, ""attack"": 53.4, ""balanced"": 53.4, ""defensive"": 53.4}"
2026-05-15,2026-05-18,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.4, ""attack"": 53.4, ""balanced"": 53.4, ""defensive"": 53.4}"
2026-05-18,2026-05-19,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.4, ""attack"": 53.4, ""balanced"": 53.4, ""defensive"": 53.4}"
2026-05-19,2026-05-20,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.4, ""attack"": 53.4, ""balanced"": 53.4, ""defensive"": 53.4}"
2026-05-20,2026-05-21,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.4, ""attack"": 53.4, ""balanced"": 53.4, ""defensive"": 53.4}"
2026-05-21,2026-05-22,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.4, ""attack"": 53.4, ""balanced"": 53.4, ""defensive"": 53.4}"
2026-05-22,2026-05-25,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.4, ""attack"": 53.4, ""balanced"": 53.4, ""defensive"": 53.4}"
2026-05-25,2026-05-26,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.4, ""attack"": 53.4, ""balanced"": 53.4, ""defensive"": 53.4}"
2026-05-26,2026-05-27,NEUTRAL,NO_EDGE,0.55,0.1141,0.0,0.0817,0.3542,"{""core"": 54.9, ""attack"": 54.0, ""balanced"": 54.9, ""defensive"": 54.9}"
2026-05-27,2026-05-28,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.6, ""attack"": 53.6, ""balanced"": 53.6, ""defensive"": 53.6}"
2026-05-28,2026-05-29,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.6, ""attack"": 53.6, ""balanced"": 53.6, ""defensive"": 53.6}"
2026-05-29,2026-06-01,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.6, ""attack"": 53.6, ""balanced"": 53.6, ""defensive"": 53.6}"
2026-06-01,2026-06-02,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.6, ""attack"": 53.6, ""balanced"": 53.6, ""defensive"": 53.6}"
2026-06-02,2026-06-03,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.6, ""attack"": 53.6, ""balanced"": 53.6, ""defensive"": 53.6}"
2026-06-03,2026-06-04,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.6, ""attack"": 53.6, ""balanced"": 53.6, ""defensive"": 53.6}"
2026-06-04,2026-06-05,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.6, ""attack"": 53.6, ""balanced"": 53.6, ""defensive"": 53.6}"
2026-06-05,2026-06-08,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.6, ""attack"": 53.6, ""balanced"": 53.6, ""defensive"": 53.6}"
2026-06-08,2026-06-09,NEUTRAL,NO_EDGE,0.55,0.1167,0.0,0.0821,0.3512,"{""core"": 54.9, ""attack"": 54.4, ""balanced"": 54.9, ""defensive"": 53.6}"
2026-06-09,2026-06-10,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.7, ""attack"": 53.7, ""balanced"": 53.7, ""defensive"": 53.7}"
2026-06-10,2026-06-11,NEUTRAL,NO_EDGE,0.55,0.1154,0.0,0.0822,0.3524,"{""core"": 55.0, ""attack"": 55.0, ""balanced"": 55.0, ""defensive"": 53.8}"
2026-06-11,2026-06-12,NEUTRAL,NARROW_MOMENTUM,0.55,0.3025,0.0825,0.055,0.11,"{""core"": 54.3, ""attack"": 54.3, ""balanced"": 54.3, ""defensive"": 54.3}"
2026-06-12,2026-06-15,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.7, ""attack"": 53.7, ""balanced"": 53.7, ""defensive"": 53.7}"
2026-06-15,2026-06-16,NEUTRAL,NO_EDGE,0.55,0.1144,0.0,0.0819,0.3536,"{""core"": 54.6, ""attack"": 54.1, ""balanced"": 54.6, ""defensive"": 54.1}"
2026-06-16,2026-06-17,NEUTRAL,NO_EDGE,0.55,0.1139,0.0,0.082,0.3541,"{""core"": 54.6, ""attack"": 55.0, ""balanced"": 54.6, ""defensive"": 54.1}"
2026-06-17,2026-06-18,NEUTRAL,NARROW_MOMENTUM,0.55,0.3057,0.0847,0.0534,0.1063,"{""core"": 54.1, ""attack"": 54.6, ""balanced"": 54.1, ""defensive"": 53.7}"
2026-06-18,2026-06-22,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.7, ""attack"": 53.7, ""balanced"": 53.7, ""defensive"": 53.7}"
2026-06-22,2026-06-23,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.7, ""attack"": 53.7, ""balanced"": 53.7, ""defensive"": 53.7}"
2026-06-23,2026-06-24,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 53.7, ""attack"": 53.7, ""balanced"": 53.7, ""defensive"": 53.7}"
2026-06-24,2026-06-25,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 54.1, ""attack"": 54.1, ""balanced"": 54.1, ""defensive"": 54.1}"
2026-06-25,2026-06-26,NEUTRAL,NARROW_MOMENTUM,0.55,0.3025,0.0825,0.055,0.11,"{""core"": 54.3, ""attack"": 54.3, ""balanced"": 54.3, ""defensive"": 54.3}"
2026-06-26,2026-06-29,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 54.1, ""attack"": 54.1, ""balanced"": 54.1, ""defensive"": 54.1}"
2026-06-29,2026-06-30,NEUTRAL,NO_EDGE,0.55,0.11,0.0,0.0825,0.3575,"{""core"": 54.1, ""attack"": 54.1, ""balanced"": 54.1, ""defensive"": 54.1}"
