bucket_type,bucket,strategy,cost_rate,periods,total_return,avg_return,win_rate,max_drawdown
index_bucket,index_neutral,liq_top_30_then_dynamic_factor,0.0015,51,-0.817258576075294,-0.027708986200534965,0.35294117647058826,-0.882722662647708
index_bucket,index_neutral,tiered_liquidity_then_dynamic_factor,0.0015,51,-0.8349290701862975,-0.02988717251615145,0.3333333333333333,-0.8916758786508656
index_bucket,index_neutral,liq20_score_b_bonus_3pct,0.0015,51,-0.8374208736479573,-0.030811885701003672,0.3333333333333333,-0.874159091733325
index_bucket,index_neutral,liq_top_20_then_dynamic_factor,0.0015,51,-0.8673361830829587,-0.033725721445928246,0.3333333333333333,-0.9135002166619437
index_bucket,index_neutral,liq20_score_b_bonus_0pct,0.0015,51,-0.8694634740264273,-0.035020756876604116,0.37254901960784315,-0.8943274161221538
index_bucket,index_neutral,liq_top_20_then_liq_breakout_adj,0.0015,51,-0.8694634740264273,-0.035020756876604116,0.37254901960784315,-0.8943274161221538
index_bucket,index_neutral,liq_top_20_then_score,0.0015,51,-0.8694634740264273,-0.035020756876604116,0.37254901960784315,-0.8943274161221538
index_bucket,index_neutral,liq20_bs_model_rank_score_b_bonus_0pct,0.002,26,1.2216865340861598,0.03458473128666257,0.5,-0.269675606825001
index_bucket,index_neutral,liq_top_20_then_model_rank,0.002,26,1.2216865340861598,0.03458473128666257,0.5,-0.269675606825001
index_bucket,index_neutral,liq20_bs_model_rank_score_b_bonus_3pct,0.002,26,1.2113884555126946,0.03378442759040336,0.5384615384615384,-0.27345309295371123
index_bucket,index_neutral,liq20_bs_model_rank_score_b_bonus_5pct,0.002,26,0.4118393281809323,0.014895969009609121,0.6153846153846154,-0.1660357264944804
index_bucket,index_neutral,liq20_bs_model_rank_score_b_bonus_8pct,0.002,26,0.36764412855437256,0.013661297453062103,0.5769230769230769,-0.1466209536675851
index_bucket,index_neutral,baseline_full_score_expected_mdd_position,0.002,51,0.062396466135747675,0.001999306297397561,0.4117647058823529,-0.2387045571216143
index_bucket,index_neutral,baseline_b_consensus,0.002,26,0.03797691283343907,0.003950929433749528,0.5,-0.3809470867677508
index_bucket,index_neutral,baseline_full_liquidity_detail_vol_position,0.002,51,-0.09442812482216989,-0.0018463650831484404,0.4117647058823529,-0.20729796406231493
index_bucket,index_neutral,baseline_full_score_market_gate,0.002,51,-0.13027879640486406,0.002076633135822321,0.45098039215686275,-0.5139311060172307
index_bucket,index_neutral,liq_top_20_then_consensus,0.002,26,-0.1416337403487391,-0.0015071561467477586,0.6153846153846154,-0.3768325814704052
index_bucket,index_neutral,tiered_liquidity_then_bs_v2,0.002,51,-0.18374935434678075,0.0004909251991654345,0.49019607843137253,-0.7212353210382476
index_bucket,index_neutral,tiered_liquidity_then_bs_v2_market_gate,0.002,51,-0.20112216504168967,-0.00021885475861814442,0.49019607843137253,-0.7271684569222064
index_bucket,index_neutral,liq20_bs_score_v2_b_bonus_5pct_market_gate,0.002,51,-0.2052657313412316,-0.0011077942665722285,0.43137254901960786,-0.6687005029430846
index_bucket,index_neutral,baseline_full_score_hist_mdd_position,0.002,51,-0.2158070649195628,0.00022693311154079943,0.45098039215686275,-0.5598269896057084
index_bucket,index_neutral,baseline_full_score,0.002,51,-0.26528887693499326,-0.0007419287418611211,0.45098039215686275,-0.5598269896057083
index_bucket,index_neutral,liq20_bs_score_v2_b_bonus_3pct_market_gate,0.002,51,-0.30165999626513973,-0.0035134650988732346,0.45098039215686275,-0.699427263693613
index_bucket,index_neutral,liq20_bs_score_v2_b_bonus_5pct,0.002,51,-0.31333106971362845,-0.0038213561542499034,0.43137254901960786,-0.7074006293433495
index_bucket,index_neutral,liq30_bs_score_v2_b_bonus_5pct_market_gate,0.002,51,-0.32502113311379266,-0.004999587760922174,0.4117647058823529,-0.6325980721091875
index_bucket,index_neutral,baseline_b_score_v2,0.002,51,-0.37195360813234446,-0.0072317532318620665,0.43137254901960786,-0.6264291478548691
index_bucket,index_neutral,baseline_full_liquidity_detail_market_gate,0.002,51,-0.3971099774672454,-0.0071707901811280065,0.4117647058823529,-0.7168117673745968
index_bucket,index_neutral,liq30_bs_score_v2_b_bonus_3pct_market_gate,0.002,51,-0.40024995908593286,-0.007007176600483269,0.43137254901960786,-0.6982975798445006
index_bucket,index_neutral,liq20_bs_score_v2_b_bonus_3pct,0.002,51,-0.4121173965707554,-0.0065332565797303795,0.45098039215686275,-0.7469692674132712
index_bucket,index_neutral,liq_top_30_then_bs_v2,0.002,51,-0.4125389401058265,-0.006468500049394525,0.47058823529411764,-0.7738736806853838
index_bucket,index_neutral,baseline_full_liquidity_detail,0.002,51,-0.42319981009678687,-0.007725497625645018,0.4117647058823529,-0.7290666286523035
index_bucket,index_neutral,liq_top_20_then_liquidity_detail,0.002,51,-0.42319981009678687,-0.007725497625645018,0.4117647058823529,-0.7290666286523035
index_bucket,index_neutral,liq_top_30_then_liquidity_detail,0.002,51,-0.42319981009678687,-0.007725497625645018,0.4117647058823529,-0.7290666286523035
index_bucket,index_neutral,liq_top_10_then_liquidity_detail,0.002,51,-0.4283963250961389,-0.007926426987986292,0.4117647058823529,-0.7315075247419348
index_bucket,index_neutral,baseline_full_liquidity,0.002,51,-0.44067694720789796,-0.009016381972064122,0.4117647058823529,-0.7521356263611527
index_bucket,index_neutral,tiered_liquidity_then_liquidity_detail,0.002,51,-0.45134268141277323,-0.008674079586870768,0.4117647058823529,-0.742285838941267
index_bucket,index_neutral,baseline_full_liquidity_detail_hist_mdd_position,0.002,51,-0.47974267294893524,-0.010228313018296615,0.43137254901960786,-0.7358810654519368
index_bucket,index_neutral,liq_top_10_then_score_industry_penalty_10pt,0.002,51,-0.480444340465922,-0.007133077818861408,0.43137254901960786,-0.7783455384667414
index_bucket,index_neutral,liq_top_10_then_score_industry_penalty_5pt,0.002,51,-0.5340910221831937,-0.0091825497018279,0.4117647058823529,-0.8012324537199627
index_bucket,index_neutral,liq20_bs_score_v2_b_bonus_0pct,0.002,51,-0.5418550072236121,-0.010776547830241096,0.4117647058823529,-0.798025740546128
index_bucket,index_neutral,liq_top_20_then_bs_v2,0.002,51,-0.5418550072236121,-0.010776547830241096,0.4117647058823529,-0.798025740546128
index_bucket,index_neutral,baseline_full_liquidity_industry_cap2,0.002,51,-0.5442747061078621,-0.013066556394460527,0.35294117647058826,-0.7631967367442678
index_bucket,index_neutral,liq20_bs_score_v2_b_bonus_8pct,0.002,51,-0.5992065292113866,-0.014422892223367905,0.35294117647058826,-0.7869128182908519
index_bucket,index_neutral,baseline_full_liquidity_industry_penalty_0p10pt,0.002,51,-0.6011999740743226,-0.016049432155422306,0.2549019607843137,-0.789280413185554
