ts,symbol,side,qty,price
2022-05-30,600968.SH,BUY,15500,2.67534
2022-05-30,603983.SH,BUY,1600,22.92576
2022-06-06,000717.SZ,SELL,26600,3.81236
2022-06-06,001203.SZ,SELL,7100,12.8243
2022-06-06,001872.SZ,SELL,5100,15.30932
2022-06-06,002048.SZ,SELL,4900,15.47898
2022-06-06,002382.SZ,SELL,7200,8.9321
2022-06-06,002440.SZ,SELL,6900,8.31334
2022-06-06,002815.SZ,SELL,4600,12.3752
2022-06-06,300463.SZ,SELL,2400,19.52088
2022-06-06,600968.SH,SELL,15500,2.72454
2022-06-06,603983.SH,SELL,1600,23.51288
2022-06-28,000717.SZ,BUY,27300,3.61722
2022-06-28,001203.SZ,BUY,7700,11.53302
2022-06-28,002382.SZ,BUY,8400,9.43884
2022-06-28,002440.SZ,BUY,8800,8.17632
2022-06-28,002653.SZ,BUY,4000,16.12218
2022-06-28,002690.SZ,BUY,2600,21.873659999999997
2022-06-28,002745.SZ,BUY,5300,9.88974
2022-06-28,002815.SZ,BUY,3700,12.68532
2022-06-28,300463.SZ,BUY,2000,20.420759999999998
2022-06-28,603983.SH,BUY,1400,26.62314
2022-07-04,000717.SZ,SELL,27300,3.50298
2022-07-04,001203.SZ,SELL,7700,11.46702
2022-07-04,002382.SZ,SELL,8400,9.5808
2022-07-04,002440.SZ,SELL,8800,8.0838
2022-07-04,002653.SZ,SELL,4000,16.05782
2022-07-04,002690.SZ,SELL,2600,22.18554
2022-07-04,002745.SZ,SELL,5300,9.65066
2022-07-04,002815.SZ,SELL,3700,12.73448
2022-07-04,300463.SZ,SELL,2000,21.327260000000003
2022-07-04,603983.SH,SELL,1400,26.20748
2022-07-26,000685.SZ,BUY,13000,7.504980000000001
2022-07-26,001203.SZ,BUY,7800,11.28252
2022-07-26,002048.SZ,BUY,4800,16.34262
2022-07-26,002382.SZ,BUY,8000,8.90778
2022-07-26,002653.SZ,BUY,4000,15.8316
2022-07-26,002815.SZ,BUY,4700,12.19434
2022-07-26,300463.SZ,BUY,2700,19.30854
2022-07-26,300888.SZ,BUY,600,71.27225999999999
2022-07-26,600201.SH,BUY,5000,8.57712
2022-07-26,603983.SH,BUY,1500,25.3506
2022-08-01,000685.SZ,SELL,13000,7.39518
2022-08-01,001203.SZ,SELL,7800,11.24746
2022-08-01,002048.SZ,SELL,4800,17.2654
2022-08-01,002382.SZ,SELL,8000,8.682599999999999
2022-08-01,002653.SZ,SELL,4000,15.748439999999999
2022-08-01,002815.SZ,SELL,4700,13.2734
2022-08-01,300463.SZ,SELL,2700,19.1117
2022-08-01,300888.SZ,SELL,600,71.61648000000001
2022-08-01,600201.SH,SELL,5000,8.353259999999999
2022-08-01,603983.SH,SELL,1500,25.1995
2022-08-23,001203.SZ,BUY,8800,11.16228
2022-08-23,002048.SZ,BUY,5300,16.6833
2022-08-23,002127.SZ,BUY,16000,4.94988
2022-08-23,002382.SZ,BUY,8300,8.59716
2022-08-23,002563.SZ,BUY,12200,5.2504800000000005
2022-08-23,002815.SZ,BUY,4400,13.026
2022-08-23,300463.SZ,BUY,2700,18.85764
2022-08-23,300888.SZ,BUY,600,74.17806
2022-08-23,600201.SH,BUY,4900,8.54706
2022-08-23,603983.SH,BUY,1400,26.252399999999998
2022-08-29,001203.SZ,SELL,8800,10.668619999999999
2022-08-29,002048.SZ,SELL,5300,15.05982
2022-08-29,002127.SZ,SELL,16000,4.73052
2022-08-29,002382.SZ,SELL,8300,8.34328
2022-08-29,002563.SZ,SELL,12200,5.179620000000001
2022-08-29,002815.SZ,SELL,4400,12.10574
2022-08-29,300463.SZ,SELL,2700,17.64464
2022-08-29,300888.SZ,SELL,600,70.95779999999999
2022-08-29,600201.SH,SELL,4900,8.55286
2022-08-29,603983.SH,SELL,1400,26.06776
2022-09-21,001203.SZ,BUY,8800,10.74144
2022-09-21,002048.SZ,BUY,6500,13.00596
2022-09-21,002127.SZ,BUY,16200,4.73946
2022-09-21,002382.SZ,BUY,9000,7.705380000000001
2022-09-21,002563.SZ,BUY,12400,4.99998
2022-09-21,002815.SZ,BUY,5200,10.75146
2022-09-21,300463.SZ,BUY,3000,16.62318
2022-09-21,300888.SZ,BUY,600,65.87147999999999
2022-09-21,600201.SH,BUY,5000,8.226420000000001
2022-09-21,603983.SH,BUY,1600,22.8456
2022-09-26,001203.SZ,SELL,8800,9.960040000000001
2022-09-26,002048.SZ,SELL,6500,12.56482
2022-09-26,002127.SZ,SELL,16200,4.40118
2022-09-26,002382.SZ,SELL,9000,7.335299999999999
2022-09-26,002563.SZ,SELL,12400,4.67064
2022-09-26,002815.SZ,SELL,5200,10.14966
2022-09-26,300463.SZ,SELL,3000,15.73846
2022-09-26,300888.SZ,SELL,600,64.10154
2022-09-26,600201.SH,SELL,5000,7.7345
2022-09-26,603983.SH,SELL,1600,21.856199999999998
2022-10-26,000685.SZ,BUY,13900,6.5630999999999995
2022-10-26,001203.SZ,BUY,7000,11.623199999999999
2022-10-26,002048.SZ,BUY,5500,13.326600000000001
2022-10-26,002127.SZ,BUY,14700,4.519019999999999
2022-10-26,002233.SZ,BUY,8500,7.034039999999999
2022-10-26,002382.SZ,BUY,6500,8.29656
2022-10-26,002563.SZ,BUY,10600,4.58916
2022-10-26,002745.SZ,BUY,5100,8.57712
2022-10-26,002815.SZ,BUY,3500,11.03202
2022-10-26,600201.SH,BUY,4200,8.306579999999999
2022-10-31,000685.SZ,SELL,13900,6.47702
2022-10-31,001203.SZ,SELL,7000,11.786380000000001
2022-10-31,002048.SZ,SELL,5500,14.1716
2022-10-31,002127.SZ,SELL,14700,4.45108
2022-10-31,002233.SZ,SELL,8500,6.7365
2022-10-31,002382.SZ,SELL,6500,8.21354
2022-10-31,002563.SZ,SELL,10600,4.47104
2022-10-31,002745.SZ,SELL,5100,8.31334
2022-10-31,002815.SZ,SELL,3500,10.61872
2022-10-31,600201.SH,SELL,4200,8.27342
2022-11-23,000685.SZ,BUY,12900,7.04406
2022-11-23,001203.SZ,BUY,5100,15.92178
2022-11-23,002048.SZ,BUY,5000,14.54904
2022-11-23,002127.SZ,BUY,14300,4.6091999999999995
2022-11-23,002382.SZ,BUY,6900,8.54706
2022-11-23,002563.SZ,BUY,10800,4.9599
2022-11-23,002745.SZ,BUY,5500,8.68734
2022-11-23,002815.SZ,BUY,3900,10.961879999999999
2022-11-23,300463.SZ,BUY,2000,19.02798
2022-11-23,300888.SZ,BUY,500,66.92358
2022-11-28,000685.SZ,SELL,12900,7.0359
2022-11-28,001203.SZ,SELL,5100,14.79036
2022-11-28,002048.SZ,SELL,5000,14.251439999999999
2022-11-28,002127.SZ,SELL,14300,4.56086
2022-11-28,002382.SZ,SELL,6900,8.483
2022-11-28,002563.SZ,SELL,10800,4.99998
2022-11-28,002745.SZ,SELL,5500,8.50296
2022-11-28,002815.SZ,SELL,3900,10.41912
2022-11-28,300463.SZ,SELL,2000,18.283360000000002
2022-11-28,300888.SZ,SELL,500,67.35502
2022-12-21,000685.SZ,BUY,12800,6.93384
2022-12-21,001203.SZ,BUY,5600,14.29854
2022-12-21,002127.SZ,BUY,15000,4.8096
2022-12-21,002233.SZ,BUY,8700,7.47492
2022-12-21,002382.SZ,BUY,7200,8.05608
2022-12-21,002653.SZ,BUY,2500,20.541
2022-12-21,002745.SZ,BUY,5700,8.356679999999999
2022-12-21,002815.SZ,BUY,4200,9.98994
2022-12-21,300463.SZ,BUY,2100,17.97588
2022-12-21,300888.SZ,BUY,400,71.91354
2022-12-26,000685.SZ,SELL,12800,6.8662399999999995
2022-12-26,001203.SZ,SELL,5600,13.40314
2022-12-26,002127.SZ,SELL,15000,4.760459999999999
2022-12-26,002233.SZ,SELL,8700,7.17562
2022-12-26,002382.SZ,SELL,7200,8.01394
2022-12-26,002653.SZ,SELL,2500,20.239440000000002
2022-12-26,002745.SZ,SELL,5700,8.26344
2022-12-26,002815.SZ,SELL,4200,9.90016
2022-12-26,300463.SZ,SELL,2100,18.25342
2022-12-26,300888.SZ,SELL,400,69.08156
2023-01-19,002127.SZ,BUY,18500,4.74948
2023-01-19,002191.SZ,BUY,10400,7.5651
2023-01-19,002563.SZ,BUY,12800,5.52102
2023-01-19,002745.SZ,BUY,7400,8.5671
2023-01-19,300463.SZ,BUY,3100,18.47688
2023-01-19,300866.SZ,BUY,800,64.06788
2023-01-19,300869.SZ,BUY,1700,26.292479999999998
2023-01-19,300888.SZ,BUY,500,74.46864
2023-01-19,600216.SH,BUY,3300,11.673300000000001
2023-01-19,600787.SH,BUY,6900,4.99998
2023-01-30,002127.SZ,SELL,18500,4.8403
2023-01-30,002191.SZ,SELL,10400,7.7345
2023-01-30,002563.SZ,SELL,12800,5.52892
2023-01-30,002745.SZ,SELL,7400,8.65266
2023-01-30,300463.SZ,SELL,3100,18.542839999999998
2023-01-30,300866.SZ,SELL,800,66.0676
2023-01-30,300869.SZ,SELL,1700,26.716459999999998
2023-01-30,300888.SZ,SELL,500,73.5027
2023-01-30,600216.SH,SELL,3300,12.1257
2023-01-30,600787.SH,SELL,6900,5.04988
2023-02-23,002127.SZ,BUY,18400,4.79958
2023-02-23,002191.SZ,BUY,10100,7.87572
2023-02-23,002563.SZ,BUY,12100,5.90178
2023-02-23,002745.SZ,BUY,6900,9.27852
2023-02-23,300677.SZ,BUY,2200,25.82154
2023-02-23,300861.SZ,BUY,1000,51.5028
2023-02-23,300866.SZ,BUY,600,67.73519999999999
2023-02-23,300869.SZ,BUY,1500,26.93376
2023-02-23,300888.SZ,BUY,500,72.03378000000001
2023-02-23,600787.SH,BUY,6700,5.23044
2023-02-27,002127.SZ,SELL,18400,4.7005799999999995
2023-02-27,002191.SZ,SELL,10100,7.69458
2023-02-27,002563.SZ,SELL,12100,5.90816
2023-02-27,002745.SZ,SELL,6900,9.141680000000001
2023-02-27,300677.SZ,SELL,2200,25.47894
2023-02-27,300861.SZ,SELL,1000,50.50878
2023-02-27,300866.SZ,SELL,600,64.28117999999999
2023-02-27,300869.SZ,SELL,1500,25.8482
2023-02-27,300888.SZ,SELL,500,70.37895999999999
2023-02-27,600787.SH,SELL,6700,5.12972
2023-03-23,002127.SZ,BUY,17100,5.070119999999999
2023-03-23,002191.SZ,BUY,10400,7.48494
2023-03-23,002563.SZ,BUY,11700,6.0120000000000005
2023-03-23,002745.SZ,BUY,6500,9.6192
2023-03-23,300463.SZ,BUY,3000,18.7374
2023-03-23,300861.SZ,BUY,1100,44.60904
2023-03-23,300866.SZ,BUY,600,72.34440000000001
2023-03-23,300869.SZ,BUY,1700,24.55902
2023-03-23,300888.SZ,BUY,500,66.132
2023-03-23,600216.SH,BUY,2800,12.374699999999999
2023-03-27,002127.SZ,SELL,17100,5.12972
2023-03-27,002191.SZ,SELL,10400,7.36524
2023-03-27,002563.SZ,SELL,11700,5.89818
2023-03-27,002745.SZ,SELL,6500,9.51094
2023-03-27,300463.SZ,SELL,3000,18.952019999999997
2023-03-27,300861.SZ,SELL,1100,45.359100000000005
2023-03-27,300866.SZ,SELL,600,67.97378
2023-03-27,300869.SZ,SELL,1700,24.79032
2023-03-27,300888.SZ,SELL,500,66.13745999999999
2023-03-27,600216.SH,SELL,2800,12.205540000000001
2023-04-21,002127.SZ,BUY,18800,4.58916
2023-04-21,002191.SZ,BUY,10400,7.42482
2023-04-21,002745.SZ,BUY,8400,8.28654
2023-04-21,300677.SZ,BUY,2600,23.86764
2023-04-21,300861.SZ,BUY,1200,46.88358
2023-04-21,300866.SZ,BUY,700,64.2783
2023-04-21,300869.SZ,BUY,2000,22.61514
2023-04-21,600216.SH,BUY,3500,11.81358
2023-04-21,600787.SH,BUY,6400,5.90178
2023-04-21,601156.SH,BUY,2300,14.408760000000001
2023-04-24,002127.SZ,SELL,18800,4.58082
2023-04-24,002191.SZ,SELL,10400,7.35526
2023-04-24,002745.SZ,SELL,8400,8.16364
2023-04-24,300677.SZ,SELL,2600,23.812279999999998
2023-04-24,300861.SZ,SELL,1200,46.5068
2023-04-24,300866.SZ,SELL,700,63.672399999999996
2023-04-24,300869.SZ,SELL,2000,22.7045
2023-04-24,600216.SH,SELL,3500,11.7764
2023-04-24,600787.SH,SELL,6400,5.84828
2023-04-24,601156.SH,SELL,2300,14.411119999999999
2023-05-24,002127.SZ,BUY,20600,4.1683200000000005
2023-05-24,002249.SZ,BUY,14400,5.35068
2023-05-24,002690.SZ,BUY,2700,25.23036
2023-05-24,002745.SZ,BUY,6900,9.018
2023-05-24,300463.SZ,BUY,3200,17.19432
2023-05-24,300618.SZ,BUY,1400,34.047959999999996
2023-05-24,300677.SZ,BUY,1900,23.72736
2023-05-24,300861.SZ,BUY,800,46.282379999999996
2023-05-24,300869.SZ,BUY,1500,25.13016
2023-05-24,600216.SH,BUY,2900,11.653260000000001
2023-05-29,002127.SZ,SELL,20600,3.992
2023-05-29,002249.SZ,SELL,14400,5.32932
2023-05-29,002690.SZ,SELL,2700,25.069760000000002
2023-05-29,002745.SZ,SELL,6900,8.882200000000001
2023-05-29,300463.SZ,SELL,3200,16.8662
2023-05-29,300618.SZ,SELL,1400,33.872119999999995
2023-05-29,300677.SZ,SELL,1900,23.11368
2023-05-29,300861.SZ,SELL,800,45.16948
2023-05-29,300869.SZ,SELL,1500,24.6506
2023-05-29,600216.SH,SELL,2900,11.53688
2023-06-21,002127.SZ,BUY,22400,3.77754
2023-06-21,002191.SZ,BUY,12900,5.89176
2023-06-21,002249.SZ,BUY,12300,5.53104
2023-06-21,002745.SZ,BUY,6800,9.04806
2023-06-21,300463.SZ,BUY,3600,15.42078
2023-06-21,300618.SZ,BUY,1500,31.913700000000002
2023-06-21,300861.SZ,BUY,1000,41.99382
2023-06-21,300869.SZ,BUY,1800,22.685280000000002
2023-06-21,300888.SZ,BUY,900,40.81146
2023-06-21,600201.SH,BUY,3500,9.27852
2023-06-26,002127.SZ,SELL,22400,3.66266
2023-06-26,002191.SZ,SELL,12900,5.82832
2023-06-26,002249.SZ,SELL,12300,5.4391
2023-06-26,002745.SZ,SELL,6800,8.72252
2023-06-26,300463.SZ,SELL,3600,15.05982
2023-06-26,300618.SZ,SELL,1500,31.626620000000003
2023-06-26,300861.SZ,SELL,1000,42.185460000000006
2023-06-26,300869.SZ,SELL,1800,22.42506
2023-06-26,300888.SZ,SELL,900,40.019800000000004
2023-06-26,600201.SH,SELL,3500,9.101759999999999
2023-07-21,002249.SZ,BUY,15000,5.53104
2023-07-21,002563.SZ,BUY,12000,6.25248
2023-07-21,002690.SZ,BUY,2600,25.13016
2023-07-21,002745.SZ,BUY,6500,9.33864
2023-07-21,002901.SZ,BUY,1700,31.47282
2023-07-21,300529.SZ,BUY,2200,22.12416
2023-07-21,300618.SZ,BUY,1300,33.57702
2023-07-21,300677.SZ,BUY,1800,21.65322
2023-07-21,300861.SZ,BUY,800,43.9377
2023-07-21,601156.SH,BUY,2500,12.94584
2023-07-24,002249.SZ,SELL,15000,5.508959999999999
2023-07-24,002563.SZ,SELL,12000,6.267440000000001
2023-07-24,002690.SZ,SELL,2600,24.850199999999997
2023-07-24,002745.SZ,SELL,6500,9.261439999999999
2023-07-24,002901.SZ,SELL,1700,32.14558
2023-07-24,300529.SZ,SELL,2200,22.02586
2023-07-24,300618.SZ,SELL,1300,32.734399999999994
2023-07-24,300677.SZ,SELL,1800,21.6067
2023-07-24,300861.SZ,SELL,800,43.293240000000004
2023-07-24,601156.SH,SELL,2500,12.8742
2023-08-18,000401.SZ,BUY,10400,7.93584
2023-08-18,002249.SZ,BUY,14000,5.3106
2023-08-18,002901.SZ,BUY,2200,29.88966
2023-08-18,300009.SZ,BUY,6400,9.398760000000001
2023-08-18,300482.SZ,BUY,2100,25.58106
2023-08-18,300529.SZ,BUY,2200,22.08408
2023-08-18,300618.SZ,BUY,1300,32.09406
2023-08-18,300861.SZ,BUY,800,45.290400000000005
2023-08-18,600195.SH,BUY,3100,11.73342
2023-08-18,601156.SH,BUY,2400,13.16628
2023-08-21,000401.SZ,SELL,10400,7.90416
2023-08-21,002249.SZ,SELL,14000,5.25946
2023-08-21,002901.SZ,SELL,2200,29.45098
2023-08-21,300009.SZ,SELL,6400,9.34128
2023-08-21,300482.SZ,SELL,2100,24.96996
2023-08-21,300529.SZ,SELL,2200,21.7564
2023-08-21,300618.SZ,SELL,1300,31.76634
2023-08-21,300861.SZ,SELL,800,43.1635
2023-08-21,600195.SH,SELL,3100,11.437080000000002
2023-08-21,601156.SH,SELL,2400,12.7245
2023-09-15,000012.SZ,BUY,14300,5.7114
2023-09-15,000156.SZ,BUY,9200,7.9558800000000005
2023-09-15,002249.SZ,BUY,12600,5.23044
2023-09-15,002690.SZ,BUY,2700,21.543
2023-09-15,002901.SZ,BUY,1600,31.85358
2023-09-15,300529.SZ,BUY,2200,21.9939
2023-09-15,300677.SZ,BUY,1900,21.983880000000003
2023-09-15,600171.SH,BUY,2400,16.00194
2023-09-15,600409.SH,BUY,5800,6.1623
2023-09-15,601156.SH,BUY,2600,12.2244
2023-09-18,000012.SZ,SELL,14300,5.708559999999999
2023-09-18,000156.SZ,SELL,9200,8.04388
2023-09-18,002249.SZ,SELL,12600,5.30936
2023-09-18,002690.SZ,SELL,2700,22.01588
2023-09-18,002901.SZ,SELL,1600,31.836199999999998
2023-09-18,300529.SZ,SELL,2200,22.395120000000002
2023-09-18,300677.SZ,SELL,1900,22.0558
2023-09-18,600171.SH,SELL,2400,15.78836
2023-09-18,600409.SH,SELL,5800,6.10776
2023-09-18,601156.SH,SELL,2600,12.24546
2023-10-23,000012.SZ,BUY,15900,5.120220000000001
2023-10-23,002563.SZ,BUY,12900,5.6913599999999995
2023-10-23,002690.SZ,BUY,3500,18.7875
2023-10-23,002745.SZ,BUY,6800,8.737440000000001
2023-10-23,300529.SZ,BUY,2500,20.78148
2023-10-23,300618.SZ,BUY,1700,28.19628
2023-10-23,300677.SZ,BUY,2000,21.713340000000002
2023-10-23,600171.SH,BUY,2700,14.589120000000001
2023-10-23,600195.SH,BUY,3400,10.23042
2023-10-23,601156.SH,BUY,2800,11.10216
2023-10-30,000012.SZ,SELL,15900,5.34928
2023-10-30,002563.SZ,SELL,12900,5.95806
2023-10-30,002690.SZ,SELL,3500,19.45102
2023-10-30,002745.SZ,SELL,6800,9.211540000000001
2023-10-30,300529.SZ,SELL,2500,24.03184
2023-10-30,300618.SZ,SELL,1700,30.29928
2023-10-30,300677.SZ,SELL,2000,22.26538
2023-10-30,600171.SH,SELL,2700,15.80832
2023-10-30,600195.SH,SELL,3400,10.997959999999999
2023-10-30,601156.SH,SELL,2800,11.55684
2023-11-20,000401.SZ,BUY,12000,7.04406
2023-11-20,002249.SZ,BUY,14300,5.32062
2023-11-20,002563.SZ,BUY,11100,6.17232
2023-11-20,002690.SZ,BUY,3100,19.39872
2023-11-20,002745.SZ,BUY,5900,9.34866
2023-11-20,300618.SZ,BUY,1600,30.72132
2023-11-20,300677.SZ,BUY,2100,21.092100000000002
2023-11-20,300861.SZ,BUY,1100,37.104060000000004
2023-11-20,300888.SZ,BUY,900,39.929700000000004
2023-11-20,601156.SH,BUY,2700,12.09414
2023-11-27,000401.SZ,SELL,12000,6.97602
2023-11-27,002249.SZ,SELL,14300,5.1097600000000005
2023-11-27,002563.SZ,SELL,11100,6.16764
2023-11-27,002690.SZ,SELL,3100,19.02188
2023-11-27,002745.SZ,SELL,5900,9.281400000000001
2023-11-27,300618.SZ,SELL,1600,29.381120000000003
2023-11-27,300677.SZ,SELL,2100,20.768379999999997
2023-11-27,300861.SZ,SELL,1100,35.70844
2023-11-27,300888.SZ,SELL,900,39.15154
2023-11-27,601156.SH,SELL,2700,11.8762
2023-12-18,000012.SZ,BUY,15200,5.49096
2023-12-18,000401.SZ,BUY,11300,6.60318
2023-12-18,000869.SZ,BUY,2800,23.72736
2023-12-18,002249.SZ,BUY,12600,4.82964
2023-12-18,002563.SZ,BUY,9100,6.0019800000000005
2023-12-18,002690.SZ,BUY,2700,18.2364
2023-12-18,002745.SZ,BUY,5200,8.406780000000001
2023-12-18,300618.SZ,BUY,1400,26.81352
2023-12-18,300861.SZ,BUY,1100,30.94176
2023-12-18,600171.SH,BUY,2200,14.498940000000001
2023-12-25,000012.SZ,SELL,15200,5.489
2023-12-25,000401.SZ,SELL,11300,6.32732
2023-12-25,000869.SZ,SELL,2800,23.7524
2023-12-25,002249.SZ,SELL,12600,4.7904
2023-12-25,002563.SZ,SELL,9100,5.86824
2023-12-25,002690.SZ,SELL,2700,18.113699999999998
2023-12-25,002745.SZ,SELL,5200,8.22352
2023-12-25,300618.SZ,SELL,1400,26.476940000000003
2023-12-25,300861.SZ,SELL,1100,31.636599999999998
2023-12-25,600171.SH,SELL,2200,13.89216
2024-01-16,002030.SZ,BUY,8900,9.19836
2024-01-16,002563.SZ,BUY,12400,5.9619
2024-01-16,002690.SZ,BUY,3900,17.07408
2024-01-16,002925.SZ,BUY,3500,17.1342
2024-01-16,300363.SZ,BUY,2300,22.88568
2024-01-16,300861.SZ,BUY,1600,30.1101
2024-01-16,300888.SZ,BUY,1100,38.346540000000005
2024-01-16,601156.SH,BUY,2500,15.92178
2024-01-16,603218.SH,BUY,3100,11.51298
2024-01-16,603866.SH,BUY,4100,7.69536
2024-01-22,002030.SZ,SELL,8900,8.2335
2024-01-22,002563.SZ,SELL,12400,5.64868
2024-01-22,002690.SZ,SELL,3900,15.918099999999999
2024-01-22,002925.SZ,SELL,3500,15.23946
2024-01-22,300363.SZ,SELL,2300,20.159599999999998
2024-01-22,300861.SZ,SELL,1600,26.97594
2024-01-22,300888.SZ,SELL,1100,35.00984
2024-01-22,601156.SH,SELL,2500,15.42908
2024-01-22,603218.SH,SELL,3100,10.3293
2024-01-22,603866.SH,SELL,4100,6.75646
2024-02-21,002192.SZ,BUY,1800,41.65314
2024-02-21,002563.SZ,BUY,12400,5.64126
2024-02-21,002690.SZ,BUY,3400,18.35664
2024-02-21,300363.SZ,BUY,2900,19.19832
2024-02-21,300529.SZ,BUY,2500,19.729380000000003
2024-02-21,300861.SZ,BUY,1700,26.37264
2024-02-21,300888.SZ,BUY,1100,35.10006
2024-02-21,603127.SH,BUY,2100,17.54502
2024-02-21,603218.SH,BUY,3300,10.35066
2024-02-21,603866.SH,BUY,4400,6.98394
2024-02-26,002192.SZ,SELL,1800,42.574679999999994
2024-02-26,002563.SZ,SELL,12400,5.4391
2024-02-26,002690.SZ,SELL,3400,19.041839999999997
2024-02-26,300363.SZ,SELL,2900,19.58076
2024-02-26,300529.SZ,SELL,2500,20.009900000000002
2024-02-26,300861.SZ,SELL,1700,27.235419999999998
2024-02-26,300888.SZ,SELL,1100,34.85016
2024-02-26,603127.SH,SELL,2100,17.94404
2024-02-26,603218.SH,SELL,3300,10.598759999999999
2024-02-26,603866.SH,SELL,4400,6.8662399999999995
2024-03-20,000401.SZ,BUY,13600,5.7114
2024-03-20,002192.SZ,BUY,1500,44.29842
2024-03-20,002497.SZ,BUY,5500,11.4729
2024-03-20,002563.SZ,BUY,10300,5.52102
2024-03-20,002690.SZ,BUY,2500,20.420759999999998
2024-03-20,300363.SZ,BUY,2200,20.53098
2024-03-20,300529.SZ,BUY,1700,23.67726
2024-03-20,300861.SZ,BUY,1200,29.21832
2024-03-20,300888.SZ,BUY,900,37.444739999999996
2024-03-20,603218.SH,BUY,2800,10.961879999999999
2024-03-25,000401.SZ,SELL,13600,5.54888
2024-03-25,002192.SZ,SELL,1500,40.039759999999994
2024-03-25,002497.SZ,SELL,5500,10.56882
2024-03-25,002563.SZ,SELL,10300,5.27942
2024-03-25,002690.SZ,SELL,2500,19.38116
2024-03-25,300363.SZ,SELL,2200,19.00192
2024-03-25,300529.SZ,SELL,1700,22.58474
2024-03-25,300861.SZ,SELL,1200,27.544800000000002
2024-03-25,300888.SZ,SELL,900,34.92002
2024-03-25,603218.SH,SELL,2800,11.2774
2024-04-19,002192.SZ,BUY,2100,35.340540000000004
2024-04-19,002497.SZ,BUY,6600,10.210379999999999
2024-04-19,002690.SZ,BUY,3100,19.3887
2024-04-19,002925.SZ,BUY,3800,14.1783
2024-04-19,300244.SZ,BUY,3400,14.38872
2024-04-19,300363.SZ,BUY,2700,16.182299999999998
2024-04-19,300861.SZ,BUY,1500,26.3025
2024-04-19,603127.SH,BUY,2100,16.813560000000003
2024-04-19,603218.SH,BUY,2700,11.70336
2024-04-19,603866.SH,BUY,4800,6.09216
2024-04-22,002192.SZ,SELL,2100,34.5807
2024-04-22,002497.SZ,SELL,6600,9.98998
2024-04-22,002690.SZ,SELL,3100,19.14164
2024-04-22,002925.SZ,SELL,3800,14.08178
2024-04-22,300244.SZ,SELL,3400,14.291360000000001
2024-04-22,300363.SZ,SELL,2700,16.23746
2024-04-22,300861.SZ,SELL,1500,26.11766
2024-04-22,603127.SH,SELL,2100,16.936059999999998
2024-04-22,603218.SH,SELL,2700,11.44706
2024-04-22,603866.SH,SELL,4800,6.16764
2024-05-22,002030.SZ,BUY,10700,6.903779999999999
2024-05-22,002192.SZ,BUY,1800,35.99184
2024-05-22,002690.SZ,BUY,3400,17.555039999999998
2024-05-22,002925.SZ,BUY,3900,13.65726
2024-05-22,300244.SZ,BUY,3400,14.258460000000001
2024-05-22,300363.SZ,BUY,2700,15.971879999999999
2024-05-22,300861.SZ,BUY,1600,24.839579999999998
2024-05-22,300888.SZ,BUY,1100,30.88164
2024-05-22,603127.SH,BUY,1900,16.8837
2024-05-22,603866.SH,BUY,4500,6.47292
2024-05-27,002030.SZ,SELL,10700,6.54688
2024-05-27,002192.SZ,SELL,1800,34.131600000000006
2024-05-27,002690.SZ,SELL,3400,17.12568
2024-05-27,002925.SZ,SELL,3900,13.1237
2024-05-27,300244.SZ,SELL,3400,13.612720000000001
2024-05-27,300363.SZ,SELL,2700,15.29934
2024-05-27,300861.SZ,SELL,1600,22.84422
2024-05-27,300888.SZ,SELL,1100,29.5907
2024-05-27,603127.SH,SELL,1900,15.8682
2024-05-27,603866.SH,SELL,4500,6.16764
2024-06-20,002030.SZ,BUY,13800,5.20038
2024-06-20,002192.SZ,BUY,2000,30.94176
2024-06-20,002690.SZ,BUY,3600,16.16226
2024-06-20,002925.SZ,BUY,4200,12.4749
2024-06-20,300244.SZ,BUY,3800,12.374699999999999
2024-06-20,300363.SZ,BUY,3300,12.56508
2024-06-20,300861.SZ,BUY,1800,20.370659999999997
2024-06-20,300888.SZ,BUY,1300,26.48286
2024-06-20,603127.SH,BUY,2200,14.068079999999998
2024-06-20,603866.SH,BUY,5300,5.280539999999999
2024-06-24,002030.SZ,SELL,13800,4.99998
2024-06-24,002192.SZ,SELL,2000,28.92204
2024-06-24,002690.SZ,SELL,3600,16.367199999999997
2024-06-24,002925.SZ,SELL,4200,12.13568
2024-06-24,300244.SZ,SELL,3800,11.786380000000001
2024-06-24,300363.SZ,SELL,3300,12.35524
2024-06-24,300861.SZ,SELL,1800,19.47098
2024-06-24,300888.SZ,SELL,1300,24.91008
2024-06-24,603127.SH,SELL,2200,13.572799999999999
2024-06-24,603866.SH,SELL,5300,5.11974
2024-07-18,002497.SZ,BUY,7600,9.09816
2024-07-18,002518.SZ,BUY,3600,17.334600000000002
2024-07-18,002572.SZ,BUY,3700,14.979899999999999
2024-07-18,002690.SZ,BUY,3200,15.601140000000001
2024-07-18,300088.SZ,BUY,10200,4.49898
2024-07-18,300861.SZ,BUY,2200,18.36666
2024-07-18,300888.SZ,BUY,1400,25.73136
2024-07-18,301029.SZ,BUY,1800,18.01596
2024-07-18,603127.SH,BUY,2100,14.24844
2024-07-18,603218.SH,BUY,2800,9.8697
2024-07-22,002497.SZ,SELL,7600,8.92212
2024-07-22,002518.SZ,SELL,3600,18.203519999999997
2024-07-22,002572.SZ,SELL,3700,14.40114
2024-07-22,002690.SZ,SELL,3200,15.27938
