strategy,signal_date,entry_date,exit_date,hold_days,rebalance_step,selected_count,symbol,name,industry,is_bs_candidate,sort_col,rank_score,score,s_liquidity,bs_score_v2,bs_consensus_score,bs_model_rank_score,bs_model_prob,bs_model_expected_mdd,pool_type,bs_gate_label,entry_open,exit_close,gross_ret
liq20_bs_score_v2_b_bonus_3pct,2026-04-03,2026-04-07,2026-04-20,10,1,5,002947,恒铭达,,0,bs_score_v2,70.37,74.0,24.17,70.37,,,,,,,54.1271,72.25,0.3348211893857236
liq20_bs_score_v2_b_bonus_3pct,2026-04-03,2026-04-07,2026-04-20,10,1,5,600487,亨通光电,,0,bs_score_v2,70.11,74.04,29.92,70.11,,,,,,,58.35,60.89,0.043530419880034366
liq20_bs_score_v2_b_bonus_5pct,2026-04-03,2026-04-07,2026-04-20,10,1,5,301183,东田微,,0,bs_score_v2,74.58,82.36,27.32,74.58,,,,,,,167.5,193.19,0.1533731343283582
liq20_bs_score_v2_b_bonus_5pct,2026-04-03,2026-04-07,2026-04-20,10,1,5,600867,通化东宝,,0,bs_score_v2,71.11,74.48,24.01,71.11,,,,,,,9.93,10.08,0.015105740181268867
liq20_bs_score_v2_b_bonus_5pct,2026-04-03,2026-04-07,2026-04-20,10,1,5,000951,中国重汽,,0,bs_score_v2,70.87,73.8,24.22,70.87,,,,,,,24.52,23.59,-0.037928221859706346
liq20_bs_score_v2_b_bonus_5pct,2026-04-03,2026-04-07,2026-04-20,10,1,5,002947,恒铭达,,0,bs_score_v2,70.37,74.0,24.17,70.37,,,,,,,54.1271,72.25,0.3348211893857236
liq20_bs_score_v2_b_bonus_5pct,2026-04-03,2026-04-07,2026-04-20,10,1,5,600487,亨通光电,,0,bs_score_v2,70.11,74.04,29.92,70.11,,,,,,,58.35,60.89,0.043530419880034366
liq20_bs_score_v2_b_bonus_8pct,2026-04-03,2026-04-07,2026-04-20,10,1,5,301183,东田微,,0,bs_score_v2,74.58,82.36,27.32,74.58,,,,,,,167.5,193.19,0.1533731343283582
liq20_bs_score_v2_b_bonus_8pct,2026-04-03,2026-04-07,2026-04-20,10,1,5,600522,中天科技,,1,bs_score_v2,71.2908,62.85,29.76,66.01,,,,,WATCH,,30.82,30.95,0.004218040233614495
liq20_bs_score_v2_b_bonus_8pct,2026-04-03,2026-04-07,2026-04-20,10,1,5,600867,通化东宝,,0,bs_score_v2,71.11,74.48,24.01,71.11,,,,,,,9.93,10.08,0.015105740181268867
liq20_bs_score_v2_b_bonus_8pct,2026-04-03,2026-04-07,2026-04-20,10,1,5,000951,中国重汽,,0,bs_score_v2,70.87,73.8,24.22,70.87,,,,,,,24.52,23.59,-0.037928221859706346
liq20_bs_score_v2_b_bonus_8pct,2026-04-03,2026-04-07,2026-04-20,10,1,5,002947,恒铭达,,0,bs_score_v2,70.37,74.0,24.17,70.37,,,,,,,54.1271,72.25,0.3348211893857236
baseline_full_score,2026-04-08,2026-04-09,2026-04-22,10,1,5,688001,华兴源创,,0,score,82.18,82.18,18.69,72.13,,,,,,,38.76,47.52,0.22600619195046456
baseline_full_score,2026-04-08,2026-04-09,2026-04-22,10,1,5,600713,南京医药,,0,score,80.95,80.95,12.03,70.24,,,,,,,5.6,5.7,0.017857142857143016
baseline_full_score,2026-04-08,2026-04-09,2026-04-22,10,1,5,300531,优博讯,,0,score,80.9,80.9,25.23,75.62,,,,,,,20.4,20.14,-0.012745098039215641
baseline_full_score,2026-04-08,2026-04-09,2026-04-22,10,1,5,301191,菲菱科思,,0,score,80.54,80.54,26.2,72.38,,,,,,,147.83,156.82,0.060813096123925936
baseline_full_score,2026-04-08,2026-04-09,2026-04-22,10,1,5,688019,安集科技,,0,score,80.06,80.06,26.02,71.62,,,,,,,265.0,248.81,-0.06109433962264155
baseline_b_score_v2,2026-04-08,2026-04-09,2026-04-22,10,1,5,600988,赤峰黄金,,1,bs_score_v2,70.86,72.61,29.46,70.86,,,,,WATCH,,45.5,43.22,-0.05010989010989009
baseline_b_score_v2,2026-04-08,2026-04-09,2026-04-22,10,1,5,002475,立讯精密,,1,bs_score_v2,69.22,67.1,29.9,69.22,,,,,WATCH,,51.5,68.03,0.3209708737864079
baseline_b_score_v2,2026-04-08,2026-04-09,2026-04-22,10,1,5,002466,天齐锂业,,1,bs_score_v2,69.04,68.77,29.29,69.04,,,,,WATCH,,58.13,70.73,0.2167555479098573
baseline_b_score_v2,2026-04-08,2026-04-09,2026-04-22,10,1,5,600522,中天科技,,1,bs_score_v2,66.54,63.86,29.77,66.54,,,,,WATCH,,30.28,34.82,0.14993394980184926
baseline_b_score_v2,2026-04-08,2026-04-09,2026-04-22,10,1,5,601975,招商南油,,1,bs_score_v2,66.52,61.9,28.92,66.52,,,,,WATCH,,5.19,4.51,-0.13102119460500972
baseline_full_liquidity,2026-04-08,2026-04-09,2026-04-22,10,1,5,300502,新易盛,,0,s_liquidity,30.0,79.22,30.0,73.58,,,,,,,491.3,622.71,0.26747404844290656
baseline_full_liquidity,2026-04-08,2026-04-09,2026-04-22,10,1,5,300308,中际旭创,,0,s_liquidity,29.99,75.46,29.99,70.93,,,,,,,682.8065,887.6684,0.30002921764804524
baseline_full_liquidity,2026-04-08,2026-04-09,2026-04-22,10,1,5,300274,阳光电源,,0,s_liquidity,29.99,21.31,29.99,33.7,,,,,,,125.34,136.91,0.09230891973831179
baseline_full_liquidity,2026-04-08,2026-04-09,2026-04-22,10,1,5,300750,宁德时代,,0,s_liquidity,29.98,51.47,29.98,60.45,,,,,,,400.2803,436.35,0.09011110464342109
baseline_full_liquidity,2026-04-08,2026-04-09,2026-04-22,10,1,5,000988,华工科技,,0,s_liquidity,29.98,45.06,29.98,50.64,,,,,,,108.21,120.95,0.11773403567137986
liq_top_10_then_score,2026-04-08,2026-04-09,2026-04-22,10,1,5,301183,东田微,,0,score,79.94,79.94,27.81,65.37,,,,,,,188.7,214.07,0.1344462109167992
liq_top_10_then_score,2026-04-08,2026-04-09,2026-04-22,10,1,5,300502,新易盛,,0,score,79.22,79.22,30.0,73.58,,,,,,,491.3,622.71,0.26747404844290656
liq_top_10_then_score,2026-04-08,2026-04-09,2026-04-22,10,1,5,688700,东威科技,,0,score,77.91,77.91,27.12,73.24,,,,,,,57.66,65.0,0.12729795352063822
liq_top_10_then_score,2026-04-08,2026-04-09,2026-04-22,10,1,5,003031,中瓷电子,,0,score,77.9,77.9,27.84,72.23,,,,,,,92.0,125.4,0.3630434782608696
liq_top_10_then_score,2026-04-08,2026-04-09,2026-04-22,10,1,5,300548,长芯博创,,0,score,75.72,75.72,29.71,71.89,,,,,,,200.11,279.26,0.3955324571485681
liq_top_20_then_score,2026-04-08,2026-04-09,2026-04-22,10,1,5,300531,优博讯,,0,score,80.9,80.9,25.23,75.62,,,,,,,20.4,20.14,-0.012745098039215641
liq_top_20_then_score,2026-04-08,2026-04-09,2026-04-22,10,1,5,301191,菲菱科思,,0,score,80.54,80.54,26.2,72.38,,,,,,,147.83,156.82,0.060813096123925936
liq_top_20_then_score,2026-04-08,2026-04-09,2026-04-22,10,1,5,688019,安集科技,,0,score,80.06,80.06,26.02,71.62,,,,,,,265.0,248.81,-0.06109433962264155
liq_top_20_then_score,2026-04-08,2026-04-09,2026-04-22,10,1,5,301183,东田微,,0,score,79.94,79.94,27.81,65.37,,,,,,,188.7,214.07,0.1344462109167992
liq_top_20_then_score,2026-04-08,2026-04-09,2026-04-22,10,1,5,000703,恒逸石化,,0,score,79.78,79.78,25.45,74.4,,,,,,,14.73,14.99,0.017651052274270107
liq_top_30_then_score,2026-04-08,2026-04-09,2026-04-22,10,1,5,300531,优博讯,,0,score,80.9,80.9,25.23,75.62,,,,,,,20.4,20.14,-0.012745098039215641
liq_top_30_then_score,2026-04-08,2026-04-09,2026-04-22,10,1,5,301191,菲菱科思,,0,score,80.54,80.54,26.2,72.38,,,,,,,147.83,156.82,0.060813096123925936
liq_top_30_then_score,2026-04-08,2026-04-09,2026-04-22,10,1,5,688019,安集科技,,0,score,80.06,80.06,26.02,71.62,,,,,,,265.0,248.81,-0.06109433962264155
liq_top_30_then_score,2026-04-08,2026-04-09,2026-04-22,10,1,5,301183,东田微,,0,score,79.94,79.94,27.81,65.37,,,,,,,188.7,214.07,0.1344462109167992
liq_top_30_then_score,2026-04-08,2026-04-09,2026-04-22,10,1,5,000703,恒逸石化,,0,score,79.78,79.78,25.45,74.4,,,,,,,14.73,14.99,0.017651052274270107
liq_top_20_then_bs_v2,2026-04-08,2026-04-09,2026-04-22,10,1,5,300531,优博讯,,0,bs_score_v2,75.62,80.9,25.23,75.62,,,,,,,20.4,20.14,-0.012745098039215641
liq_top_20_then_bs_v2,2026-04-08,2026-04-09,2026-04-22,10,1,5,000703,恒逸石化,,0,bs_score_v2,74.4,79.78,25.45,74.4,,,,,,,14.73,14.99,0.017651052274270107
liq_top_20_then_bs_v2,2026-04-08,2026-04-09,2026-04-22,10,1,5,002432,九安医疗,,0,bs_score_v2,73.84,75.37,29.48,73.84,,,,,,,86.74,88.09,0.015563753746829612
liq_top_20_then_bs_v2,2026-04-08,2026-04-09,2026-04-22,10,1,5,300502,新易盛,,0,bs_score_v2,73.58,79.22,30.0,73.58,,,,,,,491.3,622.71,0.26747404844290656
liq_top_20_then_bs_v2,2026-04-08,2026-04-09,2026-04-22,10,1,5,688700,东威科技,,0,bs_score_v2,73.24,77.91,27.12,73.24,,,,,,,57.66,65.0,0.12729795352063822
liq20_score_b_bonus_0pct,2026-04-08,2026-04-09,2026-04-22,10,1,5,300531,优博讯,,0,score,80.9,80.9,25.23,75.62,,,,,,,20.4,20.14,-0.012745098039215641
liq20_score_b_bonus_0pct,2026-04-08,2026-04-09,2026-04-22,10,1,5,301191,菲菱科思,,0,score,80.54,80.54,26.2,72.38,,,,,,,147.83,156.82,0.060813096123925936
liq20_score_b_bonus_0pct,2026-04-08,2026-04-09,2026-04-22,10,1,5,688019,安集科技,,0,score,80.06,80.06,26.02,71.62,,,,,,,265.0,248.81,-0.06109433962264155
liq20_score_b_bonus_0pct,2026-04-08,2026-04-09,2026-04-22,10,1,5,301183,东田微,,0,score,79.94,79.94,27.81,65.37,,,,,,,188.7,214.07,0.1344462109167992
liq20_score_b_bonus_0pct,2026-04-08,2026-04-09,2026-04-22,10,1,5,000703,恒逸石化,,0,score,79.78,79.78,25.45,74.4,,,,,,,14.73,14.99,0.017651052274270107
liq20_score_b_bonus_3pct,2026-04-08,2026-04-09,2026-04-22,10,1,5,300531,优博讯,,0,score,80.9,80.9,25.23,75.62,,,,,,,20.4,20.14,-0.012745098039215641
liq20_score_b_bonus_3pct,2026-04-08,2026-04-09,2026-04-22,10,1,5,301191,菲菱科思,,0,score,80.54,80.54,26.2,72.38,,,,,,,147.83,156.82,0.060813096123925936
liq20_score_b_bonus_3pct,2026-04-08,2026-04-09,2026-04-22,10,1,5,688019,安集科技,,0,score,80.06,80.06,26.02,71.62,,,,,,,265.0,248.81,-0.06109433962264155
liq20_score_b_bonus_3pct,2026-04-08,2026-04-09,2026-04-22,10,1,5,301183,东田微,,0,score,79.94,79.94,27.81,65.37,,,,,,,188.7,214.07,0.1344462109167992
liq20_score_b_bonus_3pct,2026-04-08,2026-04-09,2026-04-22,10,1,5,000703,恒逸石化,,0,score,79.78,79.78,25.45,74.4,,,,,,,14.73,14.99,0.017651052274270107
liq20_score_b_bonus_5pct,2026-04-08,2026-04-09,2026-04-22,10,1,5,300531,优博讯,,0,score,80.9,80.9,25.23,75.62,,,,,,,20.4,20.14,-0.012745098039215641
liq20_score_b_bonus_5pct,2026-04-08,2026-04-09,2026-04-22,10,1,5,301191,菲菱科思,,0,score,80.54,80.54,26.2,72.38,,,,,,,147.83,156.82,0.060813096123925936
liq20_score_b_bonus_5pct,2026-04-08,2026-04-09,2026-04-22,10,1,5,688019,安集科技,,0,score,80.06,80.06,26.02,71.62,,,,,,,265.0,248.81,-0.06109433962264155
liq20_score_b_bonus_5pct,2026-04-08,2026-04-09,2026-04-22,10,1,5,301183,东田微,,0,score,79.94,79.94,27.81,65.37,,,,,,,188.7,214.07,0.1344462109167992
liq20_score_b_bonus_5pct,2026-04-08,2026-04-09,2026-04-22,10,1,5,000703,恒逸石化,,0,score,79.78,79.78,25.45,74.4,,,,,,,14.73,14.99,0.017651052274270107
liq20_score_b_bonus_8pct,2026-04-08,2026-04-09,2026-04-22,10,1,5,300531,优博讯,,0,score,80.9,80.9,25.23,75.62,,,,,,,20.4,20.14,-0.012745098039215641
liq20_score_b_bonus_8pct,2026-04-08,2026-04-09,2026-04-22,10,1,5,301191,菲菱科思,,0,score,80.54,80.54,26.2,72.38,,,,,,,147.83,156.82,0.060813096123925936
liq20_score_b_bonus_8pct,2026-04-08,2026-04-09,2026-04-22,10,1,5,688019,安集科技,,0,score,80.06,80.06,26.02,71.62,,,,,,,265.0,248.81,-0.06109433962264155
liq20_score_b_bonus_8pct,2026-04-08,2026-04-09,2026-04-22,10,1,5,301183,东田微,,0,score,79.94,79.94,27.81,65.37,,,,,,,188.7,214.07,0.1344462109167992
liq20_score_b_bonus_8pct,2026-04-08,2026-04-09,2026-04-22,10,1,5,000703,恒逸石化,,0,score,79.78,79.78,25.45,74.4,,,,,,,14.73,14.99,0.017651052274270107
liq20_bs_score_v2_b_bonus_0pct,2026-04-08,2026-04-09,2026-04-22,10,1,5,300531,优博讯,,0,bs_score_v2,75.62,80.9,25.23,75.62,,,,,,,20.4,20.14,-0.012745098039215641
liq20_bs_score_v2_b_bonus_0pct,2026-04-08,2026-04-09,2026-04-22,10,1,5,000703,恒逸石化,,0,bs_score_v2,74.4,79.78,25.45,74.4,,,,,,,14.73,14.99,0.017651052274270107
liq20_bs_score_v2_b_bonus_0pct,2026-04-08,2026-04-09,2026-04-22,10,1,5,002432,九安医疗,,0,bs_score_v2,73.84,75.37,29.48,73.84,,,,,,,86.74,88.09,0.015563753746829612
liq20_bs_score_v2_b_bonus_0pct,2026-04-08,2026-04-09,2026-04-22,10,1,5,300502,新易盛,,0,bs_score_v2,73.58,79.22,30.0,73.58,,,,,,,491.3,622.71,0.26747404844290656
liq20_bs_score_v2_b_bonus_0pct,2026-04-08,2026-04-09,2026-04-22,10,1,5,688700,东威科技,,0,bs_score_v2,73.24,77.91,27.12,73.24,,,,,,,57.66,65.0,0.12729795352063822
liq20_bs_score_v2_b_bonus_3pct,2026-04-08,2026-04-09,2026-04-22,10,1,5,300531,优博讯,,0,bs_score_v2,75.62,80.9,25.23,75.62,,,,,,,20.4,20.14,-0.012745098039215641
liq20_bs_score_v2_b_bonus_3pct,2026-04-08,2026-04-09,2026-04-22,10,1,5,000703,恒逸石化,,0,bs_score_v2,74.4,79.78,25.45,74.4,,,,,,,14.73,14.99,0.017651052274270107
liq20_bs_score_v2_b_bonus_3pct,2026-04-08,2026-04-09,2026-04-22,10,1,5,002432,九安医疗,,0,bs_score_v2,73.84,75.37,29.48,73.84,,,,,,,86.74,88.09,0.015563753746829612
liq20_bs_score_v2_b_bonus_3pct,2026-04-08,2026-04-09,2026-04-22,10,1,5,300502,新易盛,,0,bs_score_v2,73.58,79.22,30.0,73.58,,,,,,,491.3,622.71,0.26747404844290656
liq20_bs_score_v2_b_bonus_3pct,2026-04-08,2026-04-09,2026-04-22,10,1,5,688700,东威科技,,0,bs_score_v2,73.24,77.91,27.12,73.24,,,,,,,57.66,65.0,0.12729795352063822
liq20_bs_score_v2_b_bonus_5pct,2026-04-08,2026-04-09,2026-04-22,10,1,5,300531,优博讯,,0,bs_score_v2,75.62,80.9,25.23,75.62,,,,,,,20.4,20.14,-0.012745098039215641
liq20_bs_score_v2_b_bonus_5pct,2026-04-08,2026-04-09,2026-04-22,10,1,5,600988,赤峰黄金,,1,bs_score_v2,74.403,72.61,29.46,70.86,,,,,WATCH,,45.5,43.22,-0.05010989010989009
liq20_bs_score_v2_b_bonus_5pct,2026-04-08,2026-04-09,2026-04-22,10,1,5,000703,恒逸石化,,0,bs_score_v2,74.4,79.78,25.45,74.4,,,,,,,14.73,14.99,0.017651052274270107
liq20_bs_score_v2_b_bonus_5pct,2026-04-08,2026-04-09,2026-04-22,10,1,5,002432,九安医疗,,0,bs_score_v2,73.84,75.37,29.48,73.84,,,,,,,86.74,88.09,0.015563753746829612
liq20_bs_score_v2_b_bonus_5pct,2026-04-08,2026-04-09,2026-04-22,10,1,5,300502,新易盛,,0,bs_score_v2,73.58,79.22,30.0,73.58,,,,,,,491.3,622.71,0.26747404844290656
liq20_bs_score_v2_b_bonus_8pct,2026-04-08,2026-04-09,2026-04-22,10,1,5,600988,赤峰黄金,,1,bs_score_v2,76.5288,72.61,29.46,70.86,,,,,WATCH,,45.5,43.22,-0.05010989010989009
liq20_bs_score_v2_b_bonus_8pct,2026-04-08,2026-04-09,2026-04-22,10,1,5,300531,优博讯,,0,bs_score_v2,75.62,80.9,25.23,75.62,,,,,,,20.4,20.14,-0.012745098039215641
liq20_bs_score_v2_b_bonus_8pct,2026-04-08,2026-04-09,2026-04-22,10,1,5,002475,立讯精密,,1,bs_score_v2,74.75760000000001,67.1,29.9,69.22,,,,,WATCH,,51.5,68.03,0.3209708737864079
liq20_bs_score_v2_b_bonus_8pct,2026-04-08,2026-04-09,2026-04-22,10,1,5,002466,天齐锂业,,1,bs_score_v2,74.56320000000001,68.77,29.29,69.04,,,,,WATCH,,58.13,70.73,0.2167555479098573
liq20_bs_score_v2_b_bonus_8pct,2026-04-08,2026-04-09,2026-04-22,10,1,5,000703,恒逸石化,,0,bs_score_v2,74.4,79.78,25.45,74.4,,,,,,,14.73,14.99,0.017651052274270107
baseline_full_score,2026-04-09,2026-04-10,2026-04-23,10,1,5,603588,高能环境,,0,score,83.25,83.25,28.45,77.08,,,,,,,18.3301,15.3909,-0.160348279605676
baseline_full_score,2026-04-09,2026-04-10,2026-04-23,10,1,5,300782,卓胜微,,0,score,82.79,82.79,28.9,74.15,,,,,,,99.58,104.78,0.052219321148825104
baseline_full_score,2026-04-09,2026-04-10,2026-04-23,10,1,5,002491,通鼎互联,,0,score,82.77,82.77,28.96,73.75,,,,,,,15.5,16.83,0.08580645161290312
baseline_full_score,2026-04-09,2026-04-10,2026-04-23,10,1,5,300868,杰美特,,0,score,82.32,82.32,22.49,74.5,,,,,,,57.38,72.68,0.26664342976646926
baseline_full_score,2026-04-09,2026-04-10,2026-04-23,10,1,5,002957,科瑞技术,,0,score,81.94,81.94,25.74,74.45,,,,,,,37.37,47.03,0.2584961198822586
baseline_b_score_v2,2026-04-09,2026-04-10,2026-04-23,10,1,5,600176,中国巨石,,1,bs_score_v2,74.63,79.63,29.02,74.63,,,,,TRADE,,29.34,33.52,0.14246762099522847
baseline_b_score_v2,2026-04-09,2026-04-10,2026-04-23,10,1,5,603259,药明康德,,1,bs_score_v2,72.15,76.44,29.73,72.15,,,,,TRADE,,106.0,100.19,-0.05481132075471695
baseline_b_score_v2,2026-04-09,2026-04-10,2026-04-23,10,1,5,002475,立讯精密,,1,bs_score_v2,71.44,74.48,29.91,71.44,,,,,WATCH,,55.42,67.77,0.22284373872248264
baseline_b_score_v2,2026-04-09,2026-04-10,2026-04-23,10,1,5,603061,金海通,,1,bs_score_v2,71.26,75.43,24.95,71.26,,,,,TRADE,,457.124,246.44,-0.46089026172329617
baseline_b_score_v2,2026-04-09,2026-04-10,2026-04-23,10,1,5,600522,中天科技,,1,bs_score_v2,69.02,69.6,29.76,69.02,,,,,WATCH,,31.38,34.07,0.08572339069471013
baseline_full_liquidity,2026-04-09,2026-04-10,2026-04-23,10,1,5,300502,新易盛,,0,s_liquidity,30.0,58.54,30.0,61.92,,,,,,,493.0,608.28,0.23383367139959432
baseline_full_liquidity,2026-04-09,2026-04-10,2026-04-23,10,1,5,300308,中际旭创,,0,s_liquidity,29.99,66.02,29.99,65.35,,,,,,,700.8278,898.0607,0.2814284764388626
baseline_full_liquidity,2026-04-09,2026-04-10,2026-04-23,10,1,5,300274,阳光电源,,0,s_liquidity,29.99,26.74,29.99,35.3,,,,,,,125.61,134.5,0.07077461985510713
baseline_full_liquidity,2026-04-09,2026-04-10,2026-04-23,10,1,5,300750,宁德时代,,0,s_liquidity,29.98,44.09,29.98,55.83,,,,,,,400.1787,438.9,0.09676002245996607
baseline_full_liquidity,2026-04-09,2026-04-10,2026-04-23,10,1,5,000988,华工科技,,0,s_liquidity,29.98,42.91,29.98,47.37,,,,,,,117.0,117.65,0.005555555555555536
liq_top_10_then_score,2026-04-09,2026-04-10,2026-04-23,10,1,5,603588,高能环境,,0,score,83.25,83.25,28.45,77.08,,,,,,,18.3301,15.3909,-0.160348279605676
liq_top_10_then_score,2026-04-09,2026-04-10,2026-04-23,10,1,5,300782,卓胜微,,0,score,82.79,82.79,28.9,74.15,,,,,,,99.58,104.78,0.052219321148825104
liq_top_10_then_score,2026-04-09,2026-04-10,2026-04-23,10,1,5,002491,通鼎互联,,0,score,82.77,82.77,28.96,73.75,,,,,,,15.5,16.83,0.08580645161290312
liq_top_10_then_score,2026-04-09,2026-04-10,2026-04-23,10,1,5,300456,赛微电子,,0,score,80.06,80.06,29.14,74.79,,,,,,,54.2404,47.4553,-0.1250931040331561
liq_top_10_then_score,2026-04-09,2026-04-10,2026-04-23,10,1,5,600176,中国巨石,,1,score,79.63,79.63,29.02,74.63,,,,,TRADE,,29.34,33.52,0.14246762099522847
liq_top_20_then_score,2026-04-09,2026-04-10,2026-04-23,10,1,5,603588,高能环境,,0,score,83.25,83.25,28.45,77.08,,,,,,,18.3301,15.3909,-0.160348279605676
liq_top_20_then_score,2026-04-09,2026-04-10,2026-04-23,10,1,5,300782,卓胜微,,0,score,82.79,82.79,28.9,74.15,,,,,,,99.58,104.78,0.052219321148825104
liq_top_20_then_score,2026-04-09,2026-04-10,2026-04-23,10,1,5,002491,通鼎互联,,0,score,82.77,82.77,28.96,73.75,,,,,,,15.5,16.83,0.08580645161290312
liq_top_20_then_score,2026-04-09,2026-04-10,2026-04-23,10,1,5,002957,科瑞技术,,0,score,81.94,81.94,25.74,74.45,,,,,,,37.37,47.03,0.2584961198822586
liq_top_20_then_score,2026-04-09,2026-04-10,2026-04-23,10,1,5,000703,恒逸石化,,0,score,81.82,81.82,25.75,74.42,,,,,,,15.59,14.98,-0.03912764592687612
liq_top_30_then_score,2026-04-09,2026-04-10,2026-04-23,10,1,5,603588,高能环境,,0,score,83.25,83.25,28.45,77.08,,,,,,,18.3301,15.3909,-0.160348279605676
liq_top_30_then_score,2026-04-09,2026-04-10,2026-04-23,10,1,5,300782,卓胜微,,0,score,82.79,82.79,28.9,74.15,,,,,,,99.58,104.78,0.052219321148825104
liq_top_30_then_score,2026-04-09,2026-04-10,2026-04-23,10,1,5,002491,通鼎互联,,0,score,82.77,82.77,28.96,73.75,,,,,,,15.5,16.83,0.08580645161290312
liq_top_30_then_score,2026-04-09,2026-04-10,2026-04-23,10,1,5,300868,杰美特,,0,score,82.32,82.32,22.49,74.5,,,,,,,57.38,72.68,0.26664342976646926
liq_top_30_then_score,2026-04-09,2026-04-10,2026-04-23,10,1,5,002957,科瑞技术,,0,score,81.94,81.94,25.74,74.45,,,,,,,37.37,47.03,0.2584961198822586
liq_top_20_then_bs_v2,2026-04-09,2026-04-10,2026-04-23,10,1,5,603588,高能环境,,0,bs_score_v2,77.08,83.25,28.45,77.08,,,,,,,18.3301,15.3909,-0.160348279605676
liq_top_20_then_bs_v2,2026-04-09,2026-04-10,2026-04-23,10,1,5,300456,赛微电子,,0,bs_score_v2,74.79,80.06,29.14,74.79,,,,,,,54.2404,47.4553,-0.1250931040331561
liq_top_20_then_bs_v2,2026-04-09,2026-04-10,2026-04-23,10,1,5,600176,中国巨石,,1,bs_score_v2,74.63,79.63,29.02,74.63,,,,,TRADE,,29.34,33.52,0.14246762099522847
liq_top_20_then_bs_v2,2026-04-09,2026-04-10,2026-04-23,10,1,5,002957,科瑞技术,,0,bs_score_v2,74.45,81.94,25.74,74.45,,,,,,,37.37,47.03,0.2584961198822586
liq_top_20_then_bs_v2,2026-04-09,2026-04-10,2026-04-23,10,1,5,000703,恒逸石化,,0,bs_score_v2,74.42,81.82,25.75,74.42,,,,,,,15.59,14.98,-0.03912764592687612
liq20_score_b_bonus_0pct,2026-04-09,2026-04-10,2026-04-23,10,1,5,603588,高能环境,,0,score,83.25,83.25,28.45,77.08,,,,,,,18.3301,15.3909,-0.160348279605676
liq20_score_b_bonus_0pct,2026-04-09,2026-04-10,2026-04-23,10,1,5,300782,卓胜微,,0,score,82.79,82.79,28.9,74.15,,,,,,,99.58,104.78,0.052219321148825104
liq20_score_b_bonus_0pct,2026-04-09,2026-04-10,2026-04-23,10,1,5,002491,通鼎互联,,0,score,82.77,82.77,28.96,73.75,,,,,,,15.5,16.83,0.08580645161290312
liq20_score_b_bonus_0pct,2026-04-09,2026-04-10,2026-04-23,10,1,5,002957,科瑞技术,,0,score,81.94,81.94,25.74,74.45,,,,,,,37.37,47.03,0.2584961198822586
liq20_score_b_bonus_0pct,2026-04-09,2026-04-10,2026-04-23,10,1,5,000703,恒逸石化,,0,score,81.82,81.82,25.75,74.42,,,,,,,15.59,14.98,-0.03912764592687612
liq20_score_b_bonus_3pct,2026-04-09,2026-04-10,2026-04-23,10,1,5,603588,高能环境,,0,score,83.25,83.25,28.45,77.08,,,,,,,18.3301,15.3909,-0.160348279605676
liq20_score_b_bonus_3pct,2026-04-09,2026-04-10,2026-04-23,10,1,5,300782,卓胜微,,0,score,82.79,82.79,28.9,74.15,,,,,,,99.58,104.78,0.052219321148825104
liq20_score_b_bonus_3pct,2026-04-09,2026-04-10,2026-04-23,10,1,5,002491,通鼎互联,,0,score,82.77,82.77,28.96,73.75,,,,,,,15.5,16.83,0.08580645161290312
liq20_score_b_bonus_3pct,2026-04-09,2026-04-10,2026-04-23,10,1,5,600176,中国巨石,,1,score,82.0189,79.63,29.02,74.63,,,,,TRADE,,29.34,33.52,0.14246762099522847
liq20_score_b_bonus_3pct,2026-04-09,2026-04-10,2026-04-23,10,1,5,002957,科瑞技术,,0,score,81.94,81.94,25.74,74.45,,,,,,,37.37,47.03,0.2584961198822586
liq20_score_b_bonus_5pct,2026-04-09,2026-04-10,2026-04-23,10,1,5,600176,中国巨石,,1,score,83.61149999999999,79.63,29.02,74.63,,,,,TRADE,,29.34,33.52,0.14246762099522847
liq20_score_b_bonus_5pct,2026-04-09,2026-04-10,2026-04-23,10,1,5,603588,高能环境,,0,score,83.25,83.25,28.45,77.08,,,,,,,18.3301,15.3909,-0.160348279605676
liq20_score_b_bonus_5pct,2026-04-09,2026-04-10,2026-04-23,10,1,5,300782,卓胜微,,0,score,82.79,82.79,28.9,74.15,,,,,,,99.58,104.78,0.052219321148825104
liq20_score_b_bonus_5pct,2026-04-09,2026-04-10,2026-04-23,10,1,5,002491,通鼎互联,,0,score,82.77,82.77,28.96,73.75,,,,,,,15.5,16.83,0.08580645161290312
liq20_score_b_bonus_5pct,2026-04-09,2026-04-10,2026-04-23,10,1,5,002957,科瑞技术,,0,score,81.94,81.94,25.74,74.45,,,,,,,37.37,47.03,0.2584961198822586
liq20_score_b_bonus_8pct,2026-04-09,2026-04-10,2026-04-23,10,1,5,600176,中国巨石,,1,score,86.0004,79.63,29.02,74.63,,,,,TRADE,,29.34,33.52,0.14246762099522847
liq20_score_b_bonus_8pct,2026-04-09,2026-04-10,2026-04-23,10,1,5,603588,高能环境,,0,score,83.25,83.25,28.45,77.08,,,,,,,18.3301,15.3909,-0.160348279605676
liq20_score_b_bonus_8pct,2026-04-09,2026-04-10,2026-04-23,10,1,5,300782,卓胜微,,0,score,82.79,82.79,28.9,74.15,,,,,,,99.58,104.78,0.052219321148825104
