signal_date,execution_date,in_risk,allow_buys,trigger_count,trigger_components,position_ratio,csi300_ret20,turnover_ratio,acct_dd
2025-04-11,2025-04-14,True,False,1,acct_dd=-0.2075≤-0.08,0.4,-0.0412,0.977,-0.2075
2025-04-14,2025-04-15,True,False,2,CSI300_ret20=-0.0618≤-0.06; acct_dd=-0.2088≤-0.08,0.4,-0.0618,0.9392,-0.2088
2025-04-15,2025-04-16,True,False,2,turnover=0.809≤0.85; acct_dd=-0.2140≤-0.08,0.4,-0.0589,0.8093,-0.214
2025-04-16,2025-04-17,True,False,2,turnover=0.845≤0.85; acct_dd=-0.2274≤-0.08,0.4,-0.0586,0.8446,-0.2274
2025-04-17,2025-04-18,True,False,2,turnover=0.776≤0.85; acct_dd=-0.2274≤-0.08,0.4,-0.0593,0.7765,-0.2274
2025-04-18,2025-04-21,True,False,2,turnover=0.730≤0.85; acct_dd=-0.2240≤-0.08,0.4,-0.0509,0.7297,-0.224
2025-04-21,2025-04-22,True,False,2,turnover=0.842≤0.85; acct_dd=-0.2184≤-0.08,0.4,-0.0332,0.842,-0.2184
2025-04-22,2025-04-23,True,False,1,acct_dd=-0.2250≤-0.08,0.4,-0.0383,0.8914,-0.225
2025-04-23,2025-04-24,True,False,1,acct_dd=-0.2120≤-0.08,0.4,-0.037,1.0047,-0.212
2025-04-24,2025-04-25,True,False,1,acct_dd=-0.2134≤-0.08,0.4,-0.0344,0.9075,-0.2134
2025-04-25,2025-04-28,True,False,1,acct_dd=-0.2046≤-0.08,0.4,-0.037,0.9091,-0.2046
2025-04-28,2025-04-29,True,False,1,acct_dd=-0.2075≤-0.08,0.4,-0.0341,0.8634,-0.2075
2025-04-29,2025-04-30,True,False,2,turnover=0.842≤0.85; acct_dd=-0.2086≤-0.08,0.4,-0.0289,0.842,-0.2086
2025-04-30,2025-05-06,True,False,1,acct_dd=-0.1985≤-0.08,0.4,-0.0301,0.9623,-0.1985
2025-05-06,2025-05-07,True,False,1,acct_dd=-0.1839≤-0.08,0.4,-0.0195,1.0847,-0.1839
2025-05-07,2025-05-08,True,False,1,acct_dd=-0.1900≤-0.08,0.4,-0.0077,1.1799,-0.19
2025-05-08,2025-05-09,True,False,1,acct_dd=-0.1789≤-0.08,0.4,0.0734,1.0482,-0.1789
2025-05-09,2025-05-12,True,False,1,acct_dd=-0.1863≤-0.08,0.4,0.0535,0.9857,-0.1863
2025-05-12,2025-05-13,True,False,1,acct_dd=-0.1694≤-0.08,0.4,0.0553,1.0981,-0.1694
2025-05-13,2025-05-14,True,False,1,acct_dd=-0.1717≤-0.08,0.4,0.0431,1.1019,-0.1717
2025-05-14,2025-05-15,True,False,1,acct_dd=-0.1721≤-0.08,0.4,0.0514,1.1245,-0.1721
2025-05-15,2025-05-16,True,False,1,acct_dd=-0.1808≤-0.08,0.4,0.0394,0.9966,-0.1808
2025-05-16,2025-05-19,True,False,1,acct_dd=-0.1794≤-0.08,0.4,0.034,0.9405,-0.1794
2025-05-19,2025-05-20,True,False,1,acct_dd=-0.1788≤-0.08,0.4,0.0277,0.9371,-0.1788
2025-05-20,2025-05-21,True,False,1,acct_dd=-0.1703≤-0.08,0.4,0.0334,1.0068,-0.1703
2025-05-21,2025-05-22,True,False,1,acct_dd=-0.1615≤-0.08,0.4,0.0381,0.9983,-0.1615
2025-05-22,2025-05-23,True,False,1,acct_dd=-0.1652≤-0.08,0.4,0.0341,0.9342,-0.1652
2025-05-23,2025-05-26,True,False,1,acct_dd=-0.1716≤-0.08,0.4,0.026,0.9671,-0.1716
2025-05-26,2025-05-27,True,False,1,acct_dd=-0.1733≤-0.08,0.4,0.0193,0.8536,-0.1733
2025-05-27,2025-05-28,True,False,2,turnover=0.850≤0.85; acct_dd=-0.1749≤-0.08,0.4,0.0145,0.8495,-0.1749
2025-05-28,2025-05-29,True,False,1,acct_dd=-0.1775≤-0.08,0.4,0.013,0.8613,-0.1775
2025-05-29,2025-05-30,True,False,1,acct_dd=-0.1695≤-0.08,0.4,0.0204,1.0051,-0.1695
2025-05-30,2025-06-03,True,False,1,acct_dd=-0.1751≤-0.08,0.4,0.0173,0.9594,-0.1751
2025-06-03,2025-06-04,True,False,1,acct_dd=-0.1721≤-0.08,0.4,0.0216,0.9602,-0.1721
2025-06-04,2025-06-05,True,False,1,acct_dd=-0.1572≤-0.08,0.4,0.0158,0.9791,-0.1572
2025-06-05,2025-06-06,True,False,1,acct_dd=-0.1449≤-0.08,0.4,0.012,1.1038,-0.1449
2025-06-06,2025-06-09,True,False,1,acct_dd=-0.1445≤-0.08,0.4,0.0055,0.9927,-0.1445
2025-06-09,2025-06-10,True,False,1,acct_dd=-0.1377≤-0.08,0.4,0.0102,1.1027,-0.1377
2025-06-10,2025-06-11,True,False,1,acct_dd=-0.1436≤-0.08,0.4,-0.0065,1.2133,-0.1436
2025-06-11,2025-06-12,True,False,1,acct_dd=-0.1423≤-0.08,0.4,-0.0004,1.0775,-0.1423
2025-06-12,2025-06-13,True,False,1,acct_dd=-0.1360≤-0.08,0.4,-0.0129,1.0937,-0.136
2025-06-13,2025-06-16,True,False,1,acct_dd=-0.1413≤-0.08,0.4,-0.011,1.2453,-0.1413
2025-06-16,2025-06-17,True,False,1,acct_dd=-0.1090≤-0.08,0.4,-0.0039,1.0248,-0.109
2025-06-17,2025-06-18,True,False,1,acct_dd=-0.1066≤-0.08,0.4,-0.0017,1.0145,-0.1066
2025-06-18,2025-06-19,True,False,1,acct_dd=-0.0883≤-0.08,0.4,-0.006,1.0014,-0.0883
2025-06-19,2025-06-20,True,False,1,acct_dd=-0.0834≤-0.08,0.4,-0.0187,1.047,-0.0834
2025-06-20,2025-06-23,True,False,1,acct_dd=-0.0915≤-0.08,0.4,-0.0172,0.8941,-0.0915
2025-06-23,2025-06-24,True,False,1,acct_dd=-0.0846≤-0.08,0.4,-0.0063,0.9407,-0.0846
2025-06-24,2025-06-25,True,False,1,acct_dd=-0.0906≤-0.08,0.4,0.0114,1.1679,-0.0906
2025-06-25,2025-06-26,True,False,1,acct_dd=-0.0900≤-0.08,0.4,0.0314,1.2901,-0.09
2025-06-26,2025-06-27,True,False,1,acct_dd=-0.0851≤-0.08,0.4,0.0286,1.2483,-0.0851
2025-06-27,2025-06-30,True,False,0,,0.4,0.0163,1.1953,-0.0784
2025-06-30,2025-07-01,True,False,0,,0.4,0.025,1.1354,-0.0765
2025-07-01,2025-07-02,True,False,0,,0.4,0.0236,1.106,-0.0377
2025-07-02,2025-07-03,True,False,0,,0.4,0.0194,1.0298,-0.0577
2025-07-03,2025-07-04,True,False,0,,0.4,0.0233,0.977,-0.0197
2025-07-04,2025-07-07,True,False,0,,0.4,0.0279,1.0549,-0.0269
2025-07-07,2025-07-08,True,False,0,,0.4,0.0206,0.8923,-0.0489
2025-07-08,2025-07-09,True,False,0,,0.4,0.0344,1.0719,-0.0182
2025-07-09,2025-07-10,False,True,0,,0.6,0.0248,1.1007,0.0
2025-07-10,2025-07-11,False,True,0,,0.6,0.0303,1.0835,-0.01
2025-07-11,2025-07-14,False,True,0,,0.6,0.039,1.2307,-0.0055
2025-07-14,2025-07-15,False,True,0,,0.6,0.0371,1.0414,-0.0078
2025-07-15,2025-07-16,False,True,0,,0.6,0.0384,1.1342,-0.0087
2025-07-16,2025-07-17,False,True,0,,0.6,0.0341,1.0056,-0.0101
2025-07-17,2025-07-18,False,True,0,,0.6,0.0498,1.0634,0.0
2025-07-18,2025-07-21,False,True,0,,0.6,0.0551,1.0671,-0.0013
2025-07-21,2025-07-22,False,True,0,,0.6,0.059,1.1346,0.0
2025-07-22,2025-07-23,False,True,0,,0.6,0.0551,1.2478,0.0
2025-07-23,2025-07-24,False,True,0,,0.6,0.0403,1.218,0.0
2025-07-24,2025-07-25,False,True,0,,0.6,0.0514,1.1929,0.0
2025-07-25,2025-07-28,False,True,0,,0.6,0.0524,1.1469,-0.0053
2025-07-28,2025-07-29,False,True,0,,0.6,0.0507,1.1072,-0.0134
2025-07-29,2025-07-30,False,True,0,,0.6,0.0531,1.135,0.0
2025-07-30,2025-07-31,False,True,0,,0.6,0.0526,1.144,-0.0109
2025-07-31,2025-08-01,False,True,0,,0.6,0.0271,1.177,-0.026
2025-08-01,2025-08-04,False,True,0,,0.6,0.0183,0.9671,-0.0266
2025-08-04,2025-08-05,False,True,0,,0.6,0.0266,0.8986,-0.0252
2025-08-05,2025-08-06,False,True,0,,0.6,0.0263,0.9515,-0.0247
2025-08-06,2025-08-07,False,True,0,,0.6,0.0306,1.0275,-0.0222
2025-08-07,2025-08-08,False,True,0,,0.6,0.0261,1.0712,-0.0187
2025-08-08,2025-08-11,False,True,0,,0.6,0.0225,1.0054,-0.0212
2025-08-11,2025-08-12,False,True,0,,0.6,0.0261,1.0603,-0.0065
2025-08-12,2025-08-13,False,True,0,,0.6,0.031,1.0834,-0.0062
2025-08-13,2025-08-14,False,True,0,,0.6,0.0423,1.2143,0.0
2025-08-14,2025-08-15,False,True,0,,0.6,0.0344,1.2615,-0.005
2025-08-15,2025-08-18,False,True,0,,0.6,0.0354,1.2205,-0.002
2025-08-18,2025-08-19,False,True,0,,0.6,0.0376,1.4658,0.0
2025-08-19,2025-08-20,False,True,0,,0.6,0.0254,1.3527,0.0
2025-08-20,2025-08-21,False,True,0,,0.6,0.0368,1.2368,0.0
2025-08-21,2025-08-22,False,True,0,,0.6,0.0335,1.2246,-0.0088
2025-08-22,2025-08-25,False,True,0,,0.6,0.0608,1.2597,0.0
2025-08-25,2025-08-26,False,True,0,,0.6,0.0806,1.5001,0.0
2025-08-26,2025-08-27,False,True,0,,0.6,0.0724,1.2534,0.0
2025-08-27,2025-08-28,False,True,0,,0.6,0.0566,1.435,-0.0111
2025-08-28,2025-08-29,False,True,0,,0.6,0.0952,1.316,-0.0019
2025-08-29,2025-09-01,False,True,0,,0.6,0.109,1.209,0.0
2025-09-01,2025-09-02,False,True,0,,0.6,0.1113,1.1555,0.0
2025-09-02,2025-09-03,False,True,0,,0.6,0.0943,1.1797,-0.0056
2025-09-03,2025-09-04,False,True,0,,0.6,0.0842,0.9579,-0.0178
2025-09-04,2025-09-05,False,True,0,,0.6,0.0609,1.0174,-0.021
2025-09-05,2025-09-08,False,True,0,,0.6,0.0866,0.9143,-0.0216
2025-09-08,2025-09-09,False,True,0,,0.6,0.0837,0.9476,-0.045
2025-09-09,2025-09-10,False,True,1,turnover=0.824≤0.85,0.6,0.0706,0.824,-0.0586
2025-09-10,2025-09-11,False,True,1,turnover=0.770≤0.85,0.6,0.0644,0.7698,-0.048
2025-09-11,2025-09-12,False,True,0,,0.6,0.0898,0.9437,-0.0176
2025-09-12,2025-09-15,False,True,0,,0.6,0.0761,0.9707,-0.0225
2025-09-15,2025-09-16,False,True,0,,0.6,0.0693,0.8859,-0.0298
2025-09-16,2025-09-17,False,True,0,,0.6,0.071,0.9153,-0.0325
2025-09-17,2025-09-18,False,True,0,,0.6,0.0655,0.93,-0.0256
2025-09-18,2025-09-19,False,True,0,,0.6,0.049,1.2091,-0.0304
2025-09-19,2025-09-22,False,True,0,,0.6,0.0283,0.901,-0.0169
2025-09-22,2025-09-23,False,True,1,turnover=0.838≤0.85,0.6,0.0119,0.8383,-0.0022
2025-09-23,2025-09-24,False,True,0,,0.6,0.0151,0.9891,0.0
2025-09-24,2025-09-25,False,True,0,,0.6,0.041,0.9374,-0.0057
2025-09-25,2025-09-26,False,True,0,,0.6,0.0291,0.967,0.0
2025-09-26,2025-09-29,False,True,0,,0.6,0.0119,0.8877,-0.0208
2025-09-29,2025-09-30,False,True,0,,0.6,0.0213,0.9037,-0.006
2025-09-30,2025-10-09,False,True,0,,0.6,0.0335,0.9254,-0.0137
2025-10-09,2025-10-10,False,True,0,,0.6,0.056,1.1188,-0.0093
2025-10-10,2025-10-13,False,True,0,,0.6,0.0576,1.0622,-0.0435
2025-10-13,2025-10-14,False,True,0,,0.6,0.03,0.9946,0.0
2025-10-14,2025-10-15,False,True,0,,0.6,0.016,1.0847,-0.0419
2025-10-15,2025-10-16,False,True,0,,0.6,0.0383,0.8744,-0.0358
2025-10-16,2025-10-17,False,True,1,turnover=0.816≤0.85,0.6,0.0389,0.8161,-0.0452
2025-10-17,2025-10-20,False,True,1,turnover=0.827≤0.85,0.6,-0.0074,0.8273,-0.0679
2025-10-20,2025-10-21,False,True,1,turnover=0.754≤0.85,0.6,0.0036,0.754,-0.0727
2025-10-21,2025-10-22,False,True,1,turnover=0.822≤0.85,0.6,0.0165,0.8222,-0.0619
2025-10-22,2025-10-23,False,True,1,turnover=0.745≤0.85,0.6,0.0153,0.7452,-0.0703
2025-10-23,2025-10-24,False,True,1,turnover=0.744≤0.85,0.6,0.0122,0.7443,-0.0675
2025-10-24,2025-10-27,False,True,0,,0.6,0.0361,0.9168,-0.0633
2025-10-27,2025-10-28,False,True,0,,0.6,0.0476,1.0846,-0.0523
2025-10-28,2025-10-29,False,True,0,,0.6,0.0374,0.9961,-0.0489
2025-10-29,2025-10-30,False,True,0,,0.6,0.0505,1.0593,-0.0492
2025-10-30,2025-10-31,False,True,0,,0.6,0.0315,1.1365,-0.0548
2025-10-31,2025-11-03,False,True,0,,0.6,0.0103,1.0847,-0.0693
2025-11-03,2025-11-04,False,True,0,,0.6,0.0227,0.9854,-0.0572
2025-11-04,2025-11-05,False,True,0,,0.6,-0.0003,0.9005,-0.0582
2025-11-05,2025-11-06,False,True,0,,0.6,-0.0029,0.8863,-0.0612
2025-11-06,2025-11-07,False,True,0,,0.6,-0.0034,0.9849,-0.0442
2025-11-07,2025-11-10,False,True,0,,0.6,0.0134,0.9703,-0.0252
2025-11-10,2025-11-11,False,True,0,,0.6,0.022,1.0586,-0.0086
2025-11-11,2025-11-12,False,True,0,,0.6,0.0249,0.9854,-0.0006
2025-11-12,2025-11-13,False,True,0,,0.6,0.0086,0.9643,-0.0102
2025-11-13,2025-11-14,False,True,0,,0.6,0.0181,1.0109,0.0
2025-11-14,2025-11-17,False,True,0,,0.6,0.0252,0.9685,-0.013
2025-11-17,2025-11-18,False,True,0,,0.6,0.0132,0.9399,-0.0059
2025-11-18,2025-11-19,False,True,0,,0.6,-0.0086,0.9463,-0.0248
2025-11-19,2025-11-20,False,True,1,turnover=0.846≤0.85,0.6,-0.0009,0.8464,-0.021
2025-11-20,2025-11-21,False,True,1,turnover=0.835≤0.85,0.6,-0.009,0.8354,-0.0297
2025-11-21,2025-11-24,False,True,0,,0.6,-0.0444,0.9621,-0.0623
2025-11-24,2025-11-25,False,True,1,acct_dd=-0.0945≤-0.08,0.6,-0.0568,0.857,-0.0945
2025-11-25,2025-11-26,False,True,0,,0.6,-0.043,0.9068,-0.0745
2025-11-26,2025-11-27,False,True,1,acct_dd=-0.0826≤-0.08,0.6,-0.0485,0.9035,-0.0826
2025-11-27,2025-11-28,False,True,1,acct_dd=-0.0858≤-0.08,0.6,-0.0413,0.8827,-0.0858
2025-11-28,2025-12-01,False,True,1,turnover=0.835≤0.85,0.6,-0.0246,0.8345,-0.079
2025-12-01,2025-12-02,False,True,0,,0.6,-0.0165,0.9932,-0.0773
2025-12-02,2025-12-03,False,True,1,acct_dd=-0.0853≤-0.08,0.6,-0.0139,0.8523,-0.0853
2025-12-03,2025-12-04,False,True,1,acct_dd=-0.0982≤-0.08,0.6,-0.0208,0.8978,-0.0982
2025-12-04,2025-12-05,True,False,2,turnover=0.844≤0.85; acct_dd=-0.1080≤-0.08,0.4,-0.0313,0.8444,-0.108
2025-12-05,2025-12-08,True,False,1,acct_dd=-0.1097≤-0.08,0.4,-0.0201,0.9474,-0.1097
2025-12-08,2025-12-09,True,False,1,acct_dd=-0.0900≤-0.08,0.4,-0.0156,1.1221,-0.09
2025-12-09,2025-12-10,True,False,1,acct_dd=-0.0924≤-0.08,0.4,-0.0116,1.0516,-0.0924
2025-12-10,2025-12-11,True,False,1,acct_dd=-0.0848≤-0.08,0.4,-0.0116,0.9872,-0.0848
2025-12-11,2025-12-12,True,False,1,acct_dd=-0.0897≤-0.08,0.4,-0.0319,1.0439,-0.0897
2025-12-12,2025-12-15,True,False,1,acct_dd=-0.0959≤-0.08,0.4,-0.0102,1.1689,-0.0959
2025-12-15,2025-12-16,True,False,1,acct_dd=-0.0942≤-0.08,0.4,-0.01,0.9936,-0.0942
2025-12-16,2025-12-17,True,False,1,acct_dd=-0.0982≤-0.08,0.4,-0.0155,0.9733,-0.0982
2025-12-17,2025-12-18,True,False,1,acct_dd=-0.0810≤-0.08,0.4,-0.0018,1.0187,-0.081
2025-12-18,2025-12-19,True,False,1,acct_dd=-0.0879≤-0.08,0.4,-0.0027,0.9324,-0.0879
2025-12-19,2025-12-22,True,False,1,acct_dd=-0.0894≤-0.08,0.4,0.0257,0.9788,-0.0894
2025-12-22,2025-12-23,True,False,0,,0.4,0.0368,1.0493,-0.0773
2025-12-23,2025-12-24,True,False,0,,0.4,0.029,1.0683,-0.0683
2025-12-24,2025-12-25,True,False,0,,0.4,0.0258,1.052,-0.0704
2025-12-25,2025-12-26,True,False,0,,0.4,0.0282,1.0713,-0.0771
2025-12-26,2025-12-29,True,False,0,,0.4,0.0288,1.183,-0.0784
2025-12-29,2025-12-30,True,False,1,acct_dd=-0.0870≤-0.08,0.4,0.0137,1.1618,-0.087
2025-12-30,2025-12-31,True,False,1,acct_dd=-0.0883≤-0.08,0.4,0.0213,1.1468,-0.0883
2025-12-31,2026-01-05,True,False,1,acct_dd=-0.0867≤-0.08,0.4,0.0218,1.085,-0.0867
2026-01-05,2026-01-06,True,False,0,,0.4,0.0377,1.3137,-0.0708
2026-01-06,2026-01-07,True,False,0,,0.4,0.045,1.4099,-0.0672
2026-01-07,2026-01-08,True,False,0,,0.4,0.0335,1.4054,-0.0447
2026-01-08,2026-01-09,True,False,0,,0.4,0.0303,1.3486,-0.0474
2026-01-09,2026-01-12,True,False,0,,0.4,0.0364,1.4568,-0.0435
2026-01-12,2026-01-13,True,False,0,,0.4,0.0522,1.6185,-0.0304
2026-01-13,2026-01-14,False,True,0,,0.6,0.0393,1.5869,-0.045
2026-01-14,2026-01-15,False,True,0,,0.6,0.0417,1.6337,-0.0254
2026-01-15,2026-01-16,False,True,0,,0.6,0.0564,1.1754,-0.0482
2026-01-16,2026-01-19,False,True,0,,0.6,0.0332,1.1935,-0.0625
2026-01-19,2026-01-20,False,True,0,,0.6,0.0399,1.0453,-0.077
2026-01-20,2026-01-21,False,True,1,acct_dd=-0.0871≤-0.08,0.6,0.033,1.0516,-0.0871
2026-01-21,2026-01-22,False,True,1,acct_dd=-0.0883≤-0.08,0.6,0.0242,0.9704,-0.0883
2026-01-22,2026-01-23,False,True,0,,0.6,0.0223,0.9901,-0.0786
2026-01-23,2026-01-26,False,True,0,,0.6,0.0148,1.1118,-0.0692
2026-01-26,2026-01-27,False,True,0,,0.6,0.0139,1.1426,-0.0703
2026-01-27,2026-01-28,False,True,0,,0.6,0.0104,1.0045,-0.0659
2026-01-28,2026-01-29,False,True,0,,0.6,0.0169,1.0143,-0.0348
2026-01-29,2026-01-30,False,True,0,,0.6,0.0221,1.0847,-0.0204
2026-01-30,2026-02-02,False,True,0,,0.6,0.0165,0.9401,-0.0695
2026-02-02,2026-02-03,False,True,1,acct_dd=-0.1191≤-0.08,0.6,-0.0237,0.8555,-0.1191
2026-02-03,2026-02-04,True,False,2,turnover=0.846≤0.85; acct_dd=-0.1081≤-0.08,0.4,-0.0273,0.8458,-0.1081
2026-02-04,2026-02-05,True,False,2,turnover=0.830≤0.85; acct_dd=-0.1165≤-0.08,0.4,-0.0163,0.8304,-0.1165
2026-02-05,2026-02-06,True,False,2,turnover=0.736≤0.85; acct_dd=-0.1377≤-0.08,0.4,-0.0142,0.7356,-0.1377
2026-02-06,2026-02-09,True,False,2,turnover=0.738≤0.85; acct_dd=-0.1371≤-0.08,0.4,-0.0242,0.7375,-0.1371
2026-02-09,2026-02-10,True,False,2,turnover=0.792≤0.85; acct_dd=-0.1295≤-0.08,0.4,-0.0148,0.7925,-0.1295
2026-02-10,2026-02-11,True,False,2,turnover=0.763≤0.85; acct_dd=-0.1305≤-0.08,0.4,-0.0077,0.7626,-0.1305
2026-02-11,2026-02-12,True,False,2,turnover=0.745≤0.85; acct_dd=-0.1108≤-0.08,0.4,-0.0059,0.7448,-0.1108
2026-02-12,2026-02-13,True,False,2,turnover=0.816≤0.85; acct_dd=-0.1059≤-0.08,0.4,-0.0067,0.816,-0.1059
2026-02-13,2026-02-24,True,False,2,turnover=0.770≤0.85; acct_dd=-0.1264≤-0.08,0.4,-0.0151,0.7703,-0.1264
2026-02-24,2026-02-25,True,False,1,acct_dd=-0.1062≤-0.08,0.4,-0.0057,0.8633,-0.1062
2026-02-25,2026-02-26,True,False,1,acct_dd=-0.0953≤-0.08,0.4,0.0036,0.9717,-0.0953
2026-02-26,2026-02-27,True,False,1,acct_dd=-0.0975≤-0.08,0.4,0.0008,1.0027,-0.0975
2026-02-27,2026-03-02,True,False,1,acct_dd=-0.0808≤-0.08,0.4,-0.0028,0.9867,-0.0808
2026-03-02,2026-03-03,True,False,0,,0.4,0.0056,1.2012,-0.0435
2026-03-03,2026-03-04,True,False,0,,0.4,-0.0108,1.2483,-0.0675
2026-03-04,2026-03-05,True,False,0,,0.4,-0.0219,0.9541,-0.0796
2026-03-05,2026-03-06,True,False,1,acct_dd=-0.0903≤-0.08,0.4,-0.0149,0.9753,-0.0903
2026-03-06,2026-03-09,True,False,1,acct_dd=-0.0940≤-0.08,0.4,-0.0197,0.9164,-0.094
2026-03-09,2026-03-10,True,False,1,acct_dd=-0.0946≤-0.08,0.4,-0.0193,1.1071,-0.0946
2026-03-10,2026-03-11,True,False,1,acct_dd=-0.0869≤-0.08,0.4,0.0149,1.0059,-0.0869
2026-03-11,2026-03-12,True,False,1,acct_dd=-0.0899≤-0.08,0.4,0.0095,1.0531,-0.0899
2026-03-12,2026-03-13,True,False,1,acct_dd=-0.0939≤-0.08,0.4,-0.0024,1.0258,-0.0939
2026-03-13,2026-03-16,True,False,1,acct_dd=-0.1134≤-0.08,0.4,-0.0003,1.0031,-0.1134
2026-03-16,2026-03-17,True,False,1,acct_dd=-0.1306≤-0.08,0.4,0.006,0.9674,-0.1306
2026-03-17,2026-03-18,True,False,1,acct_dd=-0.1310≤-0.08,0.4,-0.0173,0.9206,-0.131
2026-03-18,2026-03-19,True,False,1,acct_dd=-0.1303≤-0.08,0.4,-0.014,0.8541,-0.1303
2026-03-19,2026-03-20,True,False,1,acct_dd=-0.2525≤-0.08,0.4,-0.0277,0.8792,-0.2525
2026-03-20,2026-03-23,True,False,1,acct_dd=-0.2608≤-0.08,0.4,-0.0323,0.949,-0.2608
2026-03-23,2026-03-24,True,False,1,acct_dd=-0.1950≤-0.08,0.4,-0.052,0.9996,-0.195
2026-03-24,2026-03-25,True,False,1,acct_dd=-0.1820≤-0.08,0.4,-0.0495,0.858,-0.182
2026-03-25,2026-03-26,True,False,1,acct_dd=-0.1689≤-0.08,0.4,-0.0419,0.9029,-0.1689
2026-03-26,2026-03-27,True,False,2,turnover=0.816≤0.85; acct_dd=-0.1838≤-0.08,0.4,-0.0527,0.8159,-0.1838
2026-03-27,2026-03-30,True,False,2,turnover=0.788≤0.85; acct_dd=-0.1715≤-0.08,0.4,-0.0442,0.7876,-0.1715
2026-03-30,2026-03-31,True,False,2,turnover=0.834≤0.85; acct_dd=-0.1549≤-0.08,0.4,-0.0501,0.8342,-0.1549
2026-03-31,2026-04-01,True,False,1,acct_dd=-0.1574≤-0.08,0.4,-0.0442,0.8903,-0.1574
2026-04-01,2026-04-02,True,False,1,acct_dd=-0.1418≤-0.08,0.4,-0.0166,0.906,-0.1418
2026-04-02,2026-04-03,True,False,2,turnover=0.842≤0.85; acct_dd=-0.1555≤-0.08,0.4,-0.0363,0.8417,-0.1555
2026-04-03,2026-04-07,True,False,2,turnover=0.766≤0.85; acct_dd=-0.1543≤-0.08,0.4,-0.0471,0.7657,-0.1543
2026-04-07,2026-04-08,True,False,2,turnover=0.763≤0.85; acct_dd=-0.1599≤-0.08,0.4,-0.0379,0.7632,-0.1599
2026-04-08,2026-04-09,True,False,1,acct_dd=-0.1283≤-0.08,0.4,-0.0169,1.1511,-0.1283
2026-04-09,2026-04-10,True,False,1,acct_dd=-0.1392≤-0.08,0.4,-0.0294,1.0178,-0.1392
2026-04-10,2026-04-13,True,False,1,acct_dd=-0.1450≤-0.08,0.4,-0.0109,1.1112,-0.145
2026-04-13,2026-04-14,True,False,1,acct_dd=-0.1512≤-0.08,0.4,-0.0049,1.0344,-0.1512
2026-04-14,2026-04-15,True,False,1,acct_dd=-0.1455≤-0.08,0.4,0.0064,1.1447,-0.1455
2026-04-15,2026-04-16,True,False,1,acct_dd=-0.1526≤-0.08,0.4,0.0103,1.1546,-0.1526
2026-04-16,2026-04-17,True,False,1,acct_dd=-0.1399≤-0.08,0.4,0.0168,1.1115,-0.1399
2026-04-17,2026-04-20,True,False,1,acct_dd=-0.1388≤-0.08,0.4,0.0317,1.1488,-0.1388
2026-04-20,2026-04-21,True,False,1,acct_dd=-0.1289≤-0.08,0.4,0.0417,1.2122,-0.1289
2026-04-21,2026-04-22,True,False,1,acct_dd=-0.1333≤-0.08,0.4,0.0792,1.1291,-0.1333
2026-04-22,2026-04-23,True,False,1,acct_dd=-0.1314≤-0.08,0.4,0.0726,1.1866,-0.1314
2026-04-23,2026-04-24,True,False,1,acct_dd=-0.1407≤-0.08,0.4,0.0548,1.2805,-0.1407
2026-04-24,2026-04-27,True,False,1,acct_dd=-0.1489≤-0.08,0.4,0.0652,1.1865,-0.1489
2026-04-27,2026-04-28,True,False,1,acct_dd=-0.1570≤-0.08,0.4,0.0596,1.144,-0.157
2026-04-28,2026-04-29,True,False,1,acct_dd=-0.1673≤-0.08,0.4,0.0593,1.105,-0.1673
2026-04-29,2026-04-30,True,False,1,acct_dd=-0.1362≤-0.08,0.4,0.081,1.1157,-0.1362
2026-04-30,2026-05-06,True,False,1,acct_dd=-0.1310≤-0.08,0.4,0.0621,1.1618,-0.131
2026-05-06,2026-05-07,True,False,1,acct_dd=-0.1084≤-0.08,0.4,0.0889,1.3282,-0.1084
2026-05-07,2026-05-08,True,False,1,acct_dd=-0.1012≤-0.08,0.4,0.1035,1.2576,-0.1012
2026-05-08,2026-05-11,True,False,1,acct_dd=-0.1174≤-0.08,0.4,0.0971,1.1866,-0.1174
2026-05-11,2026-05-12,True,False,1,acct_dd=-0.1164≤-0.08,0.4,0.0775,1.3466,-0.1164
2026-05-12,2026-05-13,True,False,1,acct_dd=-0.1221≤-0.08,0.4,0.0836,1.2093,-0.1221
2026-05-13,2026-05-14,True,False,1,acct_dd=-0.1056≤-0.08,0.4,0.078,1.1869,-0.1056
2026-05-14,2026-05-15,True,False,1,acct_dd=-0.1259≤-0.08,0.4,0.0578,1.2051,-0.1259
2026-05-15,2026-05-18,True,False,1,acct_dd=-0.1413≤-0.08,0.4,0.0337,1.1784,-0.1413
2026-05-18,2026-05-19,True,False,1,acct_dd=-0.1383≤-0.08,0.4,0.0316,1.0113,-0.1383
2026-05-19,2026-05-20,True,False,1,acct_dd=-0.1561≤-0.08,0.4,0.0245,0.9989,-0.1561
2026-05-20,2026-05-21,True,False,1,acct_dd=-0.1489≤-0.08,0.4,0.0258,1.013,-0.1489
2026-05-21,2026-05-22,True,False,1,acct_dd=-0.1398≤-0.08,0.4,0.0054,1.1756,-0.1398
2026-05-22,2026-05-25,True,False,1,acct_dd=-0.1060≤-0.08,0.4,0.0162,0.9722,-0.106
2026-05-25,2026-05-26,True,False,1,acct_dd=-0.0951≤-0.08,0.4,0.0254,1.0613,-0.0951
2026-05-26,2026-05-27,True,False,0,,0.4,0.0337,1.0658,-0.0744
