strategy,trade_date,last_signal_date,cash,market_value,total_equity,nav,position_count,gross_exposure,locked_count,buffer_kept_count,band_reweight_count,locked_value,candidate_count,executed,equity_before,max_total_positions,position_ratio,position_cap_skipped,cash_residual_ratio,intentional_cash_ratio,planned_cash_buffer_ratio,unexpected_cash_residual_ratio,planned_vs_filled_notional_gap,planned_vs_filled_share_gap,buy_order_shortfall_ratio,t1_not_tradable_reject_count,limit_block_reject_count,corporate_action_status,ledger_eod_equity,ledger_reconciliation_error_bps,ledger_event_count,strict_ledger_frozen
vls_mom_contrarian_v1_frozen,2023-08-25,2023-03-30,67241.96962050004,351917.0,419158.96962050005,0.8383179392410001,10,0.8395788364462775,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,419158.96962050005,0.0,320,1.0
vls_mom_contrarian_v1_frozen,2023-08-28,2023-03-30,67241.96962050004,355124.0,422365.96962050005,0.8447319392410001,10,0.8407969049189318,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,422365.96962050005,0.0,322,1.0
vls_mom_contrarian_v1_frozen,2023-08-29,2023-03-30,67241.96962050004,363764.0,431005.96962050005,0.8620119392410001,10,0.8439883102322076,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,431005.96962050005,0.0,324,1.0
vls_mom_contrarian_v1_frozen,2023-08-30,2023-03-30,67241.96962050004,368533.0,435774.96962050005,0.8715499392410001,10,0.8456956587500688,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,435774.96962050005,0.0,326,1.0
vls_mom_contrarian_v1_frozen,2023-08-31,2023-03-30,67241.96962050004,367303.0,434544.96962050005,0.8690899392410001,10,0.8452588930456972,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,434544.96962050005,0.0,328,1.0
vls_mom_contrarian_v1_frozen,2023-09-01,2023-03-30,67241.96962050004,375753.0,442994.96962050005,0.8859899392410001,10,0.8482105345843901,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,442994.96962050005,0.0,330,1.0
vls_mom_contrarian_v1_frozen,2023-09-04,2023-09-01,46129.858614500066,410603.0,456732.8586145001,0.9134657172290002,10,0.8990003505453164,2.0,2.0,0.0,76288.0,10.0,16.0,442994.96962050005,10.0,1.0,2.0,0.1025135628248562,0.0,0.0,0.1025135628248562,28501.94000000006,0.0,0.08044864141372247,0.0,0.0,NO_ACTION_CONFIRMED,456732.8586145001,0.0,362,
vls_mom_contrarian_v1_frozen,2023-09-05,2023-09-01,46129.858614500066,398608.0,444737.8586145001,0.8894757172290002,10,0.8962762946284598,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,444737.8586145001,0.0,364,1.0
vls_mom_contrarian_v1_frozen,2023-09-06,2023-09-01,46129.858614500066,395912.0,442041.8586145001,0.8840837172290001,10,0.8956436868691898,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,442041.8586145001,0.0,366,1.0
vls_mom_contrarian_v1_frozen,2023-09-07,2023-09-01,46129.858614500066,387617.0,433746.8586145001,0.8674937172290001,10,0.8936479707038091,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,433746.8586145001,0.0,368,1.0
vls_mom_contrarian_v1_frozen,2023-09-08,2023-09-01,46129.858614500066,386011.0,432140.8586145001,0.8642817172290002,10,0.8932527260615938,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,432140.8586145001,0.0,370,1.0
vls_mom_contrarian_v1_frozen,2023-09-11,2023-09-01,46129.858614500066,391443.0,437572.8586145001,0.8751457172290001,10,0.8945778795317368,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,437572.8586145001,0.0,372,1.0
vls_mom_contrarian_v1_frozen,2023-09-12,2023-09-11,46129.858614500066,390918.0,437047.8586145001,0.8740957172290001,10,0.894451242111704,10.0,2.0,0.0,391443.0,10.0,0.0,437572.8586145001,10.0,1.0,4.0,0.10583450397359824,0.0,0.0,0.10583450397359824,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,437047.8586145001,0.0,372,
vls_mom_contrarian_v1_frozen,2023-09-13,2023-09-11,46129.858614500066,387786.0,433915.8586145001,0.8678317172290002,10,0.8936893923126169,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,433915.8586145001,0.0,374,1.0
vls_mom_contrarian_v1_frozen,2023-09-14,2023-09-13,46129.858614500066,383344.0,429473.8586145001,0.8589477172290002,10,0.892589833608693,10.0,2.0,0.0,387786.0,10.0,0.0,433915.8586145001,10.0,1.0,5.0,0.10642195546788748,0.0,0.0,0.10642195546788748,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,429473.8586145001,0.0,374,
vls_mom_contrarian_v1_frozen,2023-09-15,2023-09-13,46129.858614500066,384286.0,430415.8586145001,0.8608317172290002,10,0.8928249094654849,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,430415.8586145001,0.0,376,1.0
vls_mom_contrarian_v1_frozen,2023-09-18,2023-09-13,46129.858614500066,383957.0,430086.8586145001,0.8601737172290002,10,0.8927429246196809,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,430086.8586145001,0.0,378,1.0
vls_mom_contrarian_v1_frozen,2023-09-19,2023-09-13,46129.858614500066,383092.0,429221.8586145001,0.8584437172290001,10,0.8925267721373645,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,429221.8586145001,0.0,380,1.0
