strategy,sample,cost_rate,periods,first_signal_date,last_signal_date,avg_selected,avg_bs_count,gross_total_return,total_return,annualized_return,max_drawdown,win_rate,avg_return,median_return,best_period,worst_period,avg_score,avg_liquidity,turnover_proxy
liq20_score_b_bonus_3pct,train,0.0,2,2026-02-13,2026-03-09,5.0,1.0,-0.11527793434174294,-0.11527793434174294,-0.7863187458408598,-0.02043509728930648,0.0,-0.05862824444948628,-0.05862824444948628,-0.020435097289306436,-0.09682139160966612,80.699,27.262,1.0
liq_top_20_then_score,train,0.0,2,2026-02-13,2026-03-09,5.0,1.0,-0.11527793434174294,-0.11527793434174294,-0.7863187458408598,-0.02043509728930648,0.0,-0.05862824444948628,-0.05862824444948628,-0.020435097289306436,-0.09682139160966612,80.699,27.262,1.0
liq20_bs_score_v2_b_bonus_0pct,train,0.0,2,2026-02-13,2026-03-09,4.5,1.5,-0.12522257318872443,-0.12522257318872443,-0.8146855206479777,-0.1204264547952768,0.0,-0.06293961589556174,-0.06293961589556174,-0.005452776995846703,-0.12042645479527678,78.91024999999999,27.13475,1.0
liq_top_20_then_bs_v2,train,0.0,2,2026-02-13,2026-03-09,4.5,1.5,-0.12522257318872443,-0.12522257318872443,-0.8146855206479777,-0.1204264547952768,0.0,-0.06293961589556174,-0.06293961589556174,-0.005452776995846703,-0.12042645479527678,78.91024999999999,27.13475,1.0
liq20_bs_score_v2_b_bonus_5pct,train,0.0,2,2026-02-13,2026-03-09,5.0,2.5,-0.13276511542389657,-0.13276511542389657,-0.8338413663550879,-0.10486981537196838,0.0,-0.06801660771742708,-0.06801660771742708,-0.03116340006288574,-0.10486981537196842,78.46199999999999,27.687,1.0
liq20_bs_score_v2_b_bonus_8pct,train,0.0,2,2026-02-13,2026-03-09,5.0,3.0,-0.15034643640303413,-0.15034643640303413,-0.8716346737133572,-0.12301665352845292,0.0,-0.07709002679566931,-0.07709002679566931,-0.03116340006288574,-0.1230166535284529,77.065,27.874000000000002,1.0
liq_top_10_then_score,train,0.0015,2,2026-02-13,2026-03-09,4.5,1.0,0.20392457104007233,0.20061391349763835,9.011115833556765,-0.021935097289306316,0.5,0.10280251414471446,0.10280251414471446,0.22754012557873535,-0.021935097289306437,79.38749999999999,28.500500000000002,1.0
liq_top_30_then_score,train,0.0015,2,2026-02-13,2026-03-09,5.0,0.5,-0.02988361815572682,-0.03283624706440391,-0.3434011031741053,-0.021935097289306427,0.0,-0.016540363774244914,-0.016540363774244914,-0.01114563025918339,-0.021935097289306437,80.775,26.668,1.0
baseline_full_liquidity,train,0.0015,2,2026-02-13,2026-03-09,5.0,0.0,-0.032210948452031096,-0.03516157734492198,-0.3630170115532839,0.0,0.5,-0.017207035702986248,-0.017207035702986248,0.015097577228194615,-0.04951164863416711,39.512,29.988,1.0
liq20_score_b_bonus_5pct,train,0.0015,2,2026-02-13,2026-03-09,5.0,1.5,-0.050011605225782296,-0.0529334123068077,-0.4960418304687295,-0.021935097289306427,0.0,-0.026814306324838784,-0.026814306324838784,-0.021935097289306437,-0.031693515360371134,80.423,27.708,1.0
baseline_full_score,train,0.0015,2,2026-02-13,2026-03-09,5.0,0.5,-0.08341378337156335,-0.086285334990861,-0.679215407024771,-0.0759866235423241,0.0,-0.04356612690075375,-0.04356612690075375,-0.01114563025918339,-0.07598662354232412,80.83500000000001,25.628,1.0
liq20_score_b_bonus_8pct,train,0.0015,2,2026-02-13,2026-03-09,5.0,2.5,-0.0924261902831165,-0.09528216225281083,-0.7168179448989569,-0.03688715093852035,0.0,-0.04875934343518154,-0.04875934343518154,-0.03688715093852039,-0.06063153593184269,79.466,28.03,1.0
baseline_b_score_v2,train,0.0015,2,2026-02-13,2026-03-09,5.0,5.0,-0.097767603016782,-0.10061508169168887,-0.7371460133575931,-0.061376757183322805,0.0,-0.05159044169773647,-0.05159044169773647,-0.041804126212150274,-0.06137675718332266,73.815,27.142,1.0
liq20_bs_score_v2_b_bonus_3pct,train,0.0015,2,2026-02-13,2026-03-09,4.5,2.0,-0.1097507606509961,-0.11258302676244447,-0.7779711493029562,-0.10636981537196843,0.0,-0.05666129618390756,-0.05666129618390756,-0.006952776995846703,-0.10636981537196842,78.84825,27.41075,1.0
liq20_score_b_bonus_0pct,train,0.0015,2,2026-02-13,2026-03-09,5.0,1.0,-0.11527793434174294,-0.11809979960839456,-0.7947491519458301,-0.021935097289306427,0.0,-0.06012824444948628,-0.06012824444948628,-0.021935097289306437,-0.09832139160966612,80.699,27.262,1.0
liq20_score_b_bonus_3pct,train,0.0015,2,2026-02-13,2026-03-09,5.0,1.0,-0.11527793434174294,-0.11809979960839456,-0.7947491519458301,-0.021935097289306427,0.0,-0.06012824444948628,-0.06012824444948628,-0.021935097289306437,-0.09832139160966612,80.699,27.262,1.0
liq_top_20_then_score,train,0.0015,2,2026-02-13,2026-03-09,5.0,1.0,-0.11527793434174294,-0.11809979960839456,-0.7947491519458301,-0.021935097289306427,0.0,-0.06012824444948628,-0.06012824444948628,-0.021935097289306437,-0.09832139160966612,80.699,27.262,1.0
liq20_bs_score_v2_b_bonus_0pct,train,0.0015,2,2026-02-13,2026-03-09,4.5,1.5,-0.12522257318872443,-0.12803150434103772,-0.8220450775494607,-0.12192645479527675,0.0,-0.06443961589556174,-0.06443961589556174,-0.006952776995846703,-0.12192645479527678,78.91024999999999,27.13475,1.0
liq_top_20_then_bs_v2,train,0.0015,2,2026-02-13,2026-03-09,4.5,1.5,-0.12522257318872443,-0.12803150434103772,-0.8220450775494607,-0.12192645479527675,0.0,-0.06443961589556174,-0.06443961589556174,-0.006952776995846703,-0.12192645479527678,78.91024999999999,27.13475,1.0
liq20_bs_score_v2_b_bonus_5pct,train,0.0015,2,2026-02-13,2026-03-09,5.0,2.5,-0.13276511542389657,-0.13555881560074423,-0.8404610731759181,-0.10636981537196843,0.0,-0.06951660771742708,-0.06951660771742708,-0.03266340006288574,-0.10636981537196842,78.46199999999999,27.687,1.0
liq20_bs_score_v2_b_bonus_8pct,train,0.0015,2,2026-02-13,2026-03-09,5.0,3.0,-0.15034643640303413,-0.153112916322647,-0.8768026356634507,-0.12451665352845287,0.0,-0.07859002679566932,-0.07859002679566932,-0.03266340006288574,-0.1245166535284529,77.065,27.874000000000002,1.0
liq_top_10_then_score,train,0.002,2,2026-02-13,2026-03-09,4.5,1.0,0.20392457104007233,0.19951136098349354,8.89589338053869,-0.022435097289306483,0.5,0.10230251414471446,0.10230251414471446,0.22704012557873535,-0.022435097289306434,79.38749999999999,28.500500000000002,1.0
liq_top_30_then_score,train,0.002,2,2026-02-13,2026-03-09,5.0,0.5,-0.02988361815572682,-0.0338194567006298,-0.35176209426795646,-0.022435097289306483,0.0,-0.017040363774244914,-0.017040363774244914,-0.01164563025918339,-0.022435097289306434,80.775,26.668,1.0
baseline_full_liquidity,train,0.002,2,2026-02-13,2026-03-09,5.0,0.0,-0.032210948452031096,-0.0361441203092191,-0.3711421705178125,0.0,0.5,-0.01770703570298625,-0.01770703570298625,0.014597577228194615,-0.050011648634167113,39.512,29.988,1.0
liq20_score_b_bonus_5pct,train,0.002,2,2026-02-13,2026-03-09,5.0,1.5,-0.050011605225782296,-0.053906348000482995,-0.5025264220816696,-0.022435097289306483,0.0,-0.027314306324838784,-0.027314306324838784,-0.022435097289306434,-0.032193515360371135,80.423,27.708,1.0
baseline_full_score,train,0.002,2,2026-02-13,2026-03-09,5.0,0.5,-0.08341378337156335,-0.08724151886396037,-0.6834195805105081,-0.07648662354232416,0.0,-0.04406612690075375,-0.04406612690075375,-0.01164563025918339,-0.07648662354232412,80.83500000000001,25.628,1.0
liq20_score_b_bonus_8pct,train,0.002,2,2026-02-13,2026-03-09,5.0,2.5,-0.0924261902831165,-0.09623315290937573,-0.7205457516957764,-0.03738715093852041,0.0,-0.04925934343518154,-0.04925934343518154,-0.03738715093852039,-0.06113153593184269,79.466,28.03,1.0
baseline_b_score_v2,train,0.002,2,2026-02-13,2026-03-09,5.0,5.0,-0.097767603016782,-0.10156324124999105,-0.7406163148292741,-0.06187675718332264,0.0,-0.05209044169773647,-0.05209044169773647,-0.042304126212150274,-0.06187675718332266,73.815,27.142,1.0
liq20_bs_score_v2_b_bonus_3pct,train,0.002,2,2026-02-13,2026-03-09,4.5,2.0,-0.1097507606509961,-0.11352611546626046,-0.7809259598562793,-0.10686981537196838,0.0,-0.05716129618390756,-0.05716129618390756,-0.007452776995846703,-0.10686981537196842,78.84825,27.41075,1.0
liq20_score_b_bonus_0pct,train,0.002,2,2026-02-13,2026-03-09,5.0,1.0,-0.11527793434174294,-0.11903942136394507,-0.7974876167728655,-0.022435097289306483,0.0,-0.06062824444948628,-0.06062824444948628,-0.022435097289306434,-0.09882139160966612,80.699,27.262,1.0
liq20_score_b_bonus_3pct,train,0.002,2,2026-02-13,2026-03-09,5.0,1.0,-0.11527793434174294,-0.11903942136394507,-0.7974876167728655,-0.022435097289306483,0.0,-0.06062824444948628,-0.06062824444948628,-0.022435097289306434,-0.09882139160966612,80.699,27.262,1.0
liq_top_20_then_score,train,0.002,2,2026-02-13,2026-03-09,5.0,1.0,-0.11527793434174294,-0.11903942136394507,-0.7974876167728655,-0.022435097289306483,0.0,-0.06062824444948628,-0.06062824444948628,-0.022435097289306434,-0.09882139160966612,80.699,27.262,1.0
liq20_bs_score_v2_b_bonus_0pct,train,0.002,2,2026-02-13,2026-03-09,4.5,1.5,-0.12522257318872443,-0.12896681472514215,-0.8244352842698532,-0.1224264547952768,0.0,-0.06493961589556174,-0.06493961589556174,-0.007452776995846703,-0.12242645479527678,78.91024999999999,27.13475,1.0
liq_top_20_then_bs_v2,train,0.002,2,2026-02-13,2026-03-09,4.5,1.5,-0.12522257318872443,-0.12896681472514215,-0.8244352842698532,-0.1224264547952768,0.0,-0.06493961589556174,-0.06493961589556174,-0.007452776995846703,-0.12242645479527678,78.91024999999999,27.13475,1.0
liq20_bs_score_v2_b_bonus_5pct,train,0.002,2,2026-02-13,2026-03-09,5.0,2.5,-0.13276511542389657,-0.13648904899302683,-0.8426108081197028,-0.10686981537196838,0.0,-0.07001660771742708,-0.07001660771742708,-0.03316340006288574,-0.10686981537196842,78.46199999999999,27.687,1.0
liq20_bs_score_v2_b_bonus_8pct,train,0.002,2,2026-02-13,2026-03-09,5.0,3.0,-0.15034643640303413,-0.15403407629585142,-0.8784804487680773,-0.12501665352845293,0.0,-0.07909002679566932,-0.07909002679566932,-0.03316340006288574,-0.1250166535284529,77.065,27.874000000000002,1.0
liq_top_10_then_score,validation,0.0,1,2026-03-24,2026-03-24,5.0,0.0,0.009241064731801973,0.009241064731801973,0.2608743500260762,0.0,1.0,0.009241064731801862,0.009241064731801862,0.009241064731801862,0.009241064731801862,75.72999999999999,28.686,1.0
baseline_b_score_v2,validation,0.0,1,2026-03-24,2026-03-24,5.0,5.0,-0.023943725933737947,-0.023943725933737947,-0.4570417863892696,0.0,0.0,-0.023943725933737902,-0.023943725933737902,-0.023943725933737902,-0.023943725933737902,67.2,23.474,1.0
baseline_full_liquidity,validation,0.0,1,2026-03-24,2026-03-24,5.0,0.0,-0.02755593912592824,-0.02755593912592824,-0.5054745670630632,0.0,0.0,-0.027555939125928287,-0.027555939125928287,-0.027555939125928287,-0.027555939125928287,60.722,29.988,1.0
liq_top_30_then_score,validation,0.0,1,2026-03-24,2026-03-24,5.0,1.0,-0.03575869809430021,-0.03575869809430021,-0.6005334725389196,0.0,0.0,-0.03575869809430023,-0.03575869809430023,-0.03575869809430023,-0.03575869809430023,81.268,24.694,1.0
liq20_bs_score_v2_b_bonus_0pct,validation,0.0,1,2026-03-24,2026-03-24,5.0,0.0,-0.06611537986618776,-0.06611537986618776,-0.8216023108423467,0.0,0.0,-0.06611537986618772,-0.06611537986618772,-0.06611537986618772,-0.06611537986618772,76.272,26.512,1.0
liq20_bs_score_v2_b_bonus_3pct,validation,0.0,1,2026-03-24,2026-03-24,5.0,0.0,-0.06611537986618776,-0.06611537986618776,-0.8216023108423467,0.0,0.0,-0.06611537986618772,-0.06611537986618772,-0.06611537986618772,-0.06611537986618772,76.272,26.512,1.0
liq20_bs_score_v2_b_bonus_5pct,validation,0.0,1,2026-03-24,2026-03-24,5.0,0.0,-0.06611537986618776,-0.06611537986618776,-0.8216023108423467,0.0,0.0,-0.06611537986618772,-0.06611537986618772,-0.06611537986618772,-0.06611537986618772,76.272,26.512,1.0
liq_top_20_then_bs_v2,validation,0.0,1,2026-03-24,2026-03-24,5.0,0.0,-0.06611537986618776,-0.06611537986618776,-0.8216023108423467,0.0,0.0,-0.06611537986618772,-0.06611537986618772,-0.06611537986618772,-0.06611537986618772,76.272,26.512,1.0
liq20_score_b_bonus_0pct,validation,0.0,1,2026-03-24,2026-03-24,5.0,0.0,-0.09048033957378865,-0.09048033957378865,-0.908364300052401,0.0,0.0,-0.09048033957378865,-0.09048033957378865,-0.09048033957378865,-0.09048033957378865,79.22999999999999,26.526,1.0
liq20_score_b_bonus_3pct,validation,0.0,1,2026-03-24,2026-03-24,5.0,0.0,-0.09048033957378865,-0.09048033957378865,-0.908364300052401,0.0,0.0,-0.09048033957378865,-0.09048033957378865,-0.09048033957378865,-0.09048033957378865,79.22999999999999,26.526,1.0
liq20_score_b_bonus_5pct,validation,0.0,1,2026-03-24,2026-03-24,5.0,0.0,-0.09048033957378865,-0.09048033957378865,-0.908364300052401,0.0,0.0,-0.09048033957378865,-0.09048033957378865,-0.09048033957378865,-0.09048033957378865,79.22999999999999,26.526,1.0
liq20_score_b_bonus_8pct,validation,0.0,1,2026-03-24,2026-03-24,5.0,0.0,-0.09048033957378865,-0.09048033957378865,-0.908364300052401,0.0,0.0,-0.09048033957378865,-0.09048033957378865,-0.09048033957378865,-0.09048033957378865,79.22999999999999,26.526,1.0
liq_top_20_then_score,validation,0.0,1,2026-03-24,2026-03-24,5.0,0.0,-0.09048033957378865,-0.09048033957378865,-0.908364300052401,0.0,0.0,-0.09048033957378865,-0.09048033957378865,-0.09048033957378865,-0.09048033957378865,79.22999999999999,26.526,1.0
liq20_bs_score_v2_b_bonus_8pct,validation,0.0,1,2026-03-24,2026-03-24,5.0,1.0,-0.09378707181060697,-0.09378707181060697,-0.9164007481405791,0.0,0.0,-0.09378707181060697,-0.09378707181060697,-0.09378707181060697,-0.09378707181060697,73.614,26.122000000000003,1.0
baseline_full_score,validation,0.0,1,2026-03-24,2026-03-24,5.0,1.0,-0.1159099210753245,-0.1159099210753245,-0.9551551857719578,0.0,0.0,-0.11590992107532447,-0.11590992107532447,-0.11590992107532447,-0.11590992107532447,81.672,23.125999999999998,1.0
liq_top_10_then_score,validation,0.0015,1,2026-03-24,2026-03-24,5.0,0.0,0.009241064731801973,0.0077410647318019166,0.21448930322895587,0.0,1.0,0.007741064731801863,0.007741064731801863,0.007741064731801863,0.007741064731801863,75.72999999999999,28.686,1.0
baseline_b_score_v2,validation,0.0015,1,2026-03-24,2026-03-24,5.0,5.0,-0.023943725933737947,-0.025443725933737893,-0.4776826786294769,0.0,0.0,-0.025443725933737903,-0.025443725933737903,-0.025443725933737903,-0.025443725933737903,67.2,23.474,1.0
baseline_full_liquidity,validation,0.0015,1,2026-03-24,2026-03-24,5.0,0.0,-0.02755593912592824,-0.0290559391259283,-0.5243427934299414,0.0,0.0,-0.029055939125928288,-0.029055939125928288,-0.029055939125928288,-0.029055939125928288,60.722,29.988,1.0
liq_top_30_then_score,validation,0.0015,1,2026-03-24,2026-03-24,5.0,1.0,-0.03575869809430021,-0.03725869809430027,-0.6159020313540701,0.0,0.0,-0.037258698094300234,-0.037258698094300234,-0.037258698094300234,-0.037258698094300234,81.268,24.694,1.0
liq20_bs_score_v2_b_bonus_0pct,validation,0.0015,1,2026-03-24,2026-03-24,5.0,0.0,-0.06611537986618776,-0.06761537986618771,-0.8286845431970966,0.0,0.0,-0.06761537986618772,-0.06761537986618772,-0.06761537986618772,-0.06761537986618772,76.272,26.512,1.0
liq20_bs_score_v2_b_bonus_3pct,validation,0.0015,1,2026-03-24,2026-03-24,5.0,0.0,-0.06611537986618776,-0.06761537986618771,-0.8286845431970966,0.0,0.0,-0.06761537986618772,-0.06761537986618772,-0.06761537986618772,-0.06761537986618772,76.272,26.512,1.0
liq20_bs_score_v2_b_bonus_5pct,validation,0.0015,1,2026-03-24,2026-03-24,5.0,0.0,-0.06611537986618776,-0.06761537986618771,-0.8286845431970966,0.0,0.0,-0.06761537986618772,-0.06761537986618772,-0.06761537986618772,-0.06761537986618772,76.272,26.512,1.0
liq_top_20_then_bs_v2,validation,0.0015,1,2026-03-24,2026-03-24,5.0,0.0,-0.06611537986618776,-0.06761537986618771,-0.8286845431970966,0.0,0.0,-0.06761537986618772,-0.06761537986618772,-0.06761537986618772,-0.06761537986618772,76.272,26.512,1.0
liq20_score_b_bonus_0pct,validation,0.0015,1,2026-03-24,2026-03-24,5.0,0.0,-0.09048033957378865,-0.0919803395737886,-0.9120976776011025,0.0,0.0,-0.09198033957378865,-0.09198033957378865,-0.09198033957378865,-0.09198033957378865,79.22999999999999,26.526,1.0
liq20_score_b_bonus_3pct,validation,0.0015,1,2026-03-24,2026-03-24,5.0,0.0,-0.09048033957378865,-0.0919803395737886,-0.9120976776011025,0.0,0.0,-0.09198033957378865,-0.09198033957378865,-0.09198033957378865,-0.09198033957378865,79.22999999999999,26.526,1.0
liq20_score_b_bonus_5pct,validation,0.0015,1,2026-03-24,2026-03-24,5.0,0.0,-0.09048033957378865,-0.0919803395737886,-0.9120976776011025,0.0,0.0,-0.09198033957378865,-0.09198033957378865,-0.09198033957378865,-0.09198033957378865,79.22999999999999,26.526,1.0
liq20_score_b_bonus_8pct,validation,0.0015,1,2026-03-24,2026-03-24,5.0,0.0,-0.09048033957378865,-0.0919803395737886,-0.9120976776011025,0.0,0.0,-0.09198033957378865,-0.09198033957378865,-0.09198033957378865,-0.09198033957378865,79.22999999999999,26.526,1.0
liq_top_20_then_score,validation,0.0015,1,2026-03-24,2026-03-24,5.0,0.0,-0.09048033957378865,-0.0919803395737886,-0.9120976776011025,0.0,0.0,-0.09198033957378865,-0.09198033957378865,-0.09198033957378865,-0.09198033957378865,79.22999999999999,26.526,1.0
liq20_bs_score_v2_b_bonus_8pct,validation,0.0015,1,2026-03-24,2026-03-24,5.0,1.0,-0.09378707181060697,-0.09528707181060692,-0.9198188892764969,0.0,0.0,-0.09528707181060697,-0.09528707181060697,-0.09528707181060697,-0.09528707181060697,73.614,26.122000000000003,1.0
baseline_full_score,validation,0.0015,1,2026-03-24,2026-03-24,5.0,1.0,-0.1159099210753245,-0.11740992107532444,-0.9570337114632647,0.0,0.0,-0.11740992107532447,-0.11740992107532447,-0.11740992107532447,-0.11740992107532447,81.672,23.125999999999998,1.0
liq_top_10_then_score,validation,0.002,1,2026-03-24,2026-03-24,5.0,0.0,0.009241064731801973,0.007241064731801972,0.19939510102676117,0.0,1.0,0.007241064731801862,0.007241064731801862,0.007241064731801862,0.007241064731801862,75.72999999999999,28.686,1.0
baseline_b_score_v2,validation,0.002,1,2026-03-24,2026-03-24,5.0,5.0,-0.023943725933737947,-0.02594372593373795,-0.48439394229925736,0.0,0.0,-0.0259437259337379,-0.0259437259337379,-0.0259437259337379,-0.0259437259337379,67.2,23.474,1.0
baseline_full_liquidity,validation,0.002,1,2026-03-24,2026-03-24,5.0,0.0,-0.02755593912592824,-0.029555939125928243,-0.5304771166232922,0.0,0.0,-0.029555939125928285,-0.029555939125928285,-0.029555939125928285,-0.029555939125928285,60.722,29.988,1.0
liq_top_30_then_score,validation,0.002,1,2026-03-24,2026-03-24,5.0,1.0,-0.03575869809430021,-0.037758698094300214,-0.6208974992511739,0.0,0.0,-0.037758698094300235,-0.037758698094300235,-0.037758698094300235,-0.037758698094300235,81.268,24.694,1.0
liq20_bs_score_v2_b_bonus_0pct,validation,0.002,1,2026-03-24,2026-03-24,5.0,0.0,-0.06611537986618776,-0.06811537986618776,-0.8309846950823012,0.0,0.0,-0.06811537986618772,-0.06811537986618772,-0.06811537986618772,-0.06811537986618772,76.272,26.512,1.0
liq20_bs_score_v2_b_bonus_3pct,validation,0.002,1,2026-03-24,2026-03-24,5.0,0.0,-0.06611537986618776,-0.06811537986618776,-0.8309846950823012,0.0,0.0,-0.06811537986618772,-0.06811537986618772,-0.06811537986618772,-0.06811537986618772,76.272,26.512,1.0
liq20_bs_score_v2_b_bonus_5pct,validation,0.002,1,2026-03-24,2026-03-24,5.0,0.0,-0.06611537986618776,-0.06811537986618776,-0.8309846950823012,0.0,0.0,-0.06811537986618772,-0.06811537986618772,-0.06811537986618772,-0.06811537986618772,76.272,26.512,1.0
liq_top_20_then_bs_v2,validation,0.002,1,2026-03-24,2026-03-24,5.0,0.0,-0.06611537986618776,-0.06811537986618776,-0.8309846950823012,0.0,0.0,-0.06811537986618772,-0.06811537986618772,-0.06811537986618772,-0.06811537986618772,76.272,26.512,1.0
liq20_score_b_bonus_0pct,validation,0.002,1,2026-03-24,2026-03-24,5.0,0.0,-0.09048033957378865,-0.09248033957378865,-0.913309348526119,0.0,0.0,-0.09248033957378865,-0.09248033957378865,-0.09248033957378865,-0.09248033957378865,79.22999999999999,26.526,1.0
liq20_score_b_bonus_3pct,validation,0.002,1,2026-03-24,2026-03-24,5.0,0.0,-0.09048033957378865,-0.09248033957378865,-0.913309348526119,0.0,0.0,-0.09248033957378865,-0.09248033957378865,-0.09248033957378865,-0.09248033957378865,79.22999999999999,26.526,1.0
liq20_score_b_bonus_5pct,validation,0.002,1,2026-03-24,2026-03-24,5.0,0.0,-0.09048033957378865,-0.09248033957378865,-0.913309348526119,0.0,0.0,-0.09248033957378865,-0.09248033957378865,-0.09248033957378865,-0.09248033957378865,79.22999999999999,26.526,1.0
liq20_score_b_bonus_8pct,validation,0.002,1,2026-03-24,2026-03-24,5.0,0.0,-0.09048033957378865,-0.09248033957378865,-0.913309348526119,0.0,0.0,-0.09248033957378865,-0.09248033957378865,-0.09248033957378865,-0.09248033957378865,79.22999999999999,26.526,1.0
liq_top_20_then_score,validation,0.002,1,2026-03-24,2026-03-24,5.0,0.0,-0.09048033957378865,-0.09248033957378865,-0.913309348526119,0.0,0.0,-0.09248033957378865,-0.09248033957378865,-0.09248033957378865,-0.09248033957378865,79.22999999999999,26.526,1.0
liq20_bs_score_v2_b_bonus_8pct,validation,0.002,1,2026-03-24,2026-03-24,5.0,1.0,-0.09378707181060697,-0.09578707181060697,-0.9209281414912078,0.0,0.0,-0.09578707181060697,-0.09578707181060697,-0.09578707181060697,-0.09578707181060697,73.614,26.122000000000003,1.0
baseline_full_score,validation,0.002,1,2026-03-24,2026-03-24,5.0,1.0,-0.1159099210753245,-0.1179099210753245,-0.9576429188670587,0.0,0.0,-0.11790992107532447,-0.11790992107532447,-0.11790992107532447,-0.11790992107532447,81.672,23.125999999999998,1.0
