first_date,last_date,trading_days,initial_cash,final_equity,total_return,annualized_return,max_drawdown,daily_win_rate,best_day,worst_day,avg_gross_exposure,avg_position_count,trade_count,buy_count,sell_count,stop_loss_sell_count,turnover,total_cost,strategy,sort_col,pool,top_n,hold_days,trade_cost_rate,slippage_rate,lot_size,min_trade_value,max_total_positions,position_ratio,risk_profile,risk_profile_description,market_gate,hard_stop_loss_pct
2025-12-03,2026-06-02,118,500000.0,458252.56598500005,-0.08349486802999995,-0.17121019060984521,-0.34275677982844455,0.5084745762711864,0.07579639323304965,-0.09565766958477384,0.9724990393178666,4.983050847457627,116,60,56,0,22.338266287661753,8706.954015,liq_top_30_then_dynamic_factor,dynamic_factor_score,full,5,10,0.00075,0.0,100,500.0,5,1.0,balanced,均衡档：流动性质量防守策略+市场门禁，基准80%仓位。,False,0.0
2025-12-03,2026-06-02,118,500000.0,451009.392515,-0.09798121497000001,-0.19916830406274366,-0.3786021483365577,0.5254237288135594,0.07579639323304965,-0.09565766958477384,0.9730721356707901,4.983050847457627,116,60,56,0,22.321373765534123,8628.307485,liq_top_20_then_dynamic_factor,dynamic_factor_score,full,5,10,0.00075,0.0,100,500.0,5,1.0,balanced,均衡档：流动性质量防守策略+市场门禁，基准80%仓位。,False,0.0
2025-12-03,2026-06-02,118,500000.0,448049.1130925004,-0.1039017738149991,-0.21044692313340696,-0.34461887754489096,0.5254237288135594,0.14573746143316146,-0.2645274734553843,0.9884004765337925,4.991525423728813,115,60,55,0,22.517177402733108,9390.8169075,liq20_bs_score_v2_b_bonus_0pct,bs_score_v2,full,5,10,0.00075,0.0,100,500.0,5,1.0,balanced,均衡档：流动性质量防守策略+市场门禁，基准80%仓位。,False,0.0
2025-12-03,2026-06-02,118,500000.0,448049.1130925004,-0.1039017738149991,-0.21044692313340696,-0.34461887754489096,0.5254237288135594,0.14573746143316146,-0.2645274734553843,0.9884004765337925,4.991525423728813,115,60,55,0,22.517177402733108,9390.8169075,liq_top_20_then_bs_v2,bs_score_v2,full,5,10,0.00075,0.0,100,500.0,5,1.0,balanced,均衡档：流动性质量防守策略+市场门禁，基准80%仓位。,False,0.0
2025-12-03,2026-06-02,118,500000.0,443844.5085725001,-0.11231098285499985,-0.22631919253846344,-0.5098769868985087,0.4915254237288136,0.07474996555853997,-0.08624921099752769,0.9722023924889739,4.983050847457627,116,60,56,0,22.342231823983116,8474.6014275,liq_top_20_then_dynamic_ic_factor,dynamic_ic_factor_score,full,5,10,0.00075,0.0,100,500.0,5,1.0,balanced,均衡档：流动性质量防守策略+市场门禁，基准80%仓位。,False,0.0
2025-12-03,2026-06-02,118,500000.0,443352.06611250015,-0.11329586777499967,-0.22816685690004568,-0.29778610756487167,0.5,0.0713624681585876,-0.08311390730111945,0.9785164865036587,4.983050847457627,116,60,56,0,22.39637428051065,8405.7238875,liq_top_10_then_score_industry_penalty_5pt,score,full,5,10,0.00075,0.0,100,500.0,5,1.0,balanced,均衡档：流动性质量防守策略+市场门禁，基准80%仓位。,False,0.0
2025-12-03,2026-06-02,118,500000.0,443352.06611250015,-0.11329586777499967,-0.22816685690004568,-0.29778610756487167,0.5,0.0713624681585876,-0.08311390730111945,0.9785164865036587,4.983050847457627,116,60,56,0,22.39637428051065,8405.7238875,liq_top_10_then_score_industry_penalty_10pt,score,full,5,10,0.00075,0.0,100,500.0,5,1.0,balanced,均衡档：流动性质量防守策略+市场门禁，基准80%仓位。,False,0.0
2025-12-03,2026-06-02,118,500000.0,443069.9511875002,-0.1138600976249996,-0.2292242974758436,-0.2976977451074718,0.5,0.0713624681585876,-0.08311390730111945,0.9783862074956559,4.983050847457627,116,60,56,0,22.358362287719746,8403.9388125,liq_top_10_then_liq_breakout_adj,score_liq_breakout_adj,full,5,10,0.00075,0.0,100,500.0,5,1.0,balanced,均衡档：流动性质量防守策略+市场门禁，基准80%仓位。,False,0.0
2025-12-03,2026-06-02,118,500000.0,443069.9511875002,-0.1138600976249996,-0.2292242974758436,-0.2976977451074718,0.5,0.0713624681585876,-0.08311390730111945,0.9783862074956559,4.983050847457627,116,60,56,0,22.358362287719746,8403.9388125,liq_top_10_then_score_industry_cap2,score,full,5,10,0.00075,0.0,100,500.0,5,1.0,balanced,均衡档：流动性质量防守策略+市场门禁，基准80%仓位。,False,0.0
2025-12-03,2026-06-02,118,500000.0,443069.9511875002,-0.1138600976249996,-0.2292242974758436,-0.2976977451074718,0.5,0.0713624681585876,-0.08311390730111945,0.9783862074956559,4.983050847457627,116,60,56,0,22.358362287719746,8403.9388125,liq_top_10_then_score,score,full,5,10,0.00075,0.0,100,500.0,5,1.0,balanced,均衡档：流动性质量防守策略+市场门禁，基准80%仓位。,False,0.0
2025-12-03,2026-06-02,118,500000.0,423296.0400099999,-0.15340791998000025,-0.3014116214687663,-0.3979586112897826,0.5,0.06227496886424899,-0.09479532355084352,0.9904864694264187,4.991525423728813,115,60,55,0,22.681857949759397,8832.63999,liq_top_30_then_score,score,full,5,10,0.00075,0.0,100,500.0,5,1.0,balanced,均衡档：流动性质量防守策略+市场门禁，基准80%仓位。,False,0.0
2025-12-03,2026-06-02,118,500000.0,423296.0400099999,-0.15340791998000025,-0.3014116214687663,-0.3979586112897826,0.5,0.06227496886424899,-0.09479532355084352,0.9904864694264187,4.991525423728813,115,60,55,0,22.681857949759397,8832.63999,liq_top_30_then_liq_breakout_adj,score_liq_breakout_adj,full,5,10,0.00075,0.0,100,500.0,5,1.0,balanced,均衡档：流动性质量防守策略+市场门禁，基准80%仓位。,False,0.0
2025-12-03,2026-06-02,118,500000.0,421291.0921599999,-0.15741781568000024,-0.3085189570340289,-0.4205249210615889,0.5338983050847458,0.34544011965750254,-0.2179521528232643,0.991089781683311,4.991525423728813,115,60,55,0,22.80214190818171,9236.787839999999,baseline_full_score,score,full,5,10,0.00075,0.0,100,500.0,5,1.0,balanced,均衡档：流动性质量防守策略+市场门禁，基准80%仓位。,False,0.0
2025-12-03,2026-06-02,118,500000.0,421291.0921599999,-0.15741781568000024,-0.3085189570340289,-0.4205249210615889,0.5338983050847458,0.34544011965750254,-0.2179521528232643,0.991089781683311,4.991525423728813,115,60,55,0,22.80214190818171,9236.787839999999,baseline_full_score_market_gate,score,full,5,10,0.00075,0.0,100,500.0,5,1.0,balanced,均衡档：流动性质量防守策略+市场门禁，基准80%仓位。,True,0.0
2025-12-03,2026-06-02,118,500000.0,421291.0921599999,-0.15741781568000024,-0.3085189570340289,-0.4205249210615889,0.5338983050847458,0.34544011965750254,-0.2179521528232643,0.991089781683311,4.991525423728813,115,60,55,0,22.80214190818171,9236.787839999999,baseline_full_score_hist_mdd_position,score,full,5,10,0.00075,0.0,100,500.0,5,1.0,balanced,均衡档：流动性质量防守策略+市场门禁，基准80%仓位。,False,0.0
2025-12-03,2026-06-02,118,500000.0,417736.50586000015,-0.16452698827999968,-0.321023950897085,-0.4068529014336021,0.4745762711864407,0.057439081592055796,-0.0873146474374682,0.9854340203622769,4.991525423728813,115,60,55,0,22.557212427812104,8887.59414,liq20_bs_score_v2_b_bonus_3pct,bs_score_v2,full,5,10,0.00075,0.0,100,500.0,5,1.0,balanced,均衡档：流动性质量防守策略+市场门禁，基准80%仓位。,False,0.0
2025-12-03,2026-06-02,118,500000.0,417736.50586000015,-0.16452698827999968,-0.321023950897085,-0.4068529014336021,0.4745762711864407,0.057439081592055796,-0.0873146474374682,0.9854340203622769,4.991525423728813,115,60,55,0,22.557212427812104,8887.59414,liq20_bs_score_v2_b_bonus_3pct_market_gate,bs_score_v2,full,5,10,0.00075,0.0,100,500.0,5,1.0,balanced,均衡档：流动性质量防守策略+市场门禁，基准80%仓位。,True,0.0
2025-12-03,2026-06-02,118,500000.0,415858.5100300001,-0.16828297993999974,-0.3275813817601564,-0.5212695201587343,0.4661016949152542,0.07233387047330586,-0.08530361465952774,0.9724419054201566,4.97457627118644,116,60,56,0,22.416199242456287,8268.20997,baseline_full_dynamic_ic_factor,dynamic_ic_factor_score,full,5,10,0.00075,0.0,100,500.0,5,1.0,balanced,均衡档：流动性质量防守策略+市场门禁，基准80%仓位。,False,0.0
2025-12-03,2026-06-02,118,500000.0,415034.7836974999,-0.16993043260500018,-0.33044684761219767,-0.3888412718404607,0.5084745762711864,0.06231494855136144,-0.08373669937460748,0.9902037187933128,4.991525423728813,115,60,55,0,22.794280770043787,8539.9463025,liq20_score_b_bonus_0pct,score,full,5,10,0.00075,0.0,100,500.0,5,1.0,balanced,均衡档：流动性质量防守策略+市场门禁，基准80%仓位。,False,0.0
2025-12-03,2026-06-02,118,500000.0,415034.7836974999,-0.16993043260500018,-0.33044684761219767,-0.3888412718404607,0.5084745762711864,0.06231494855136144,-0.08373669937460748,0.9902037187933128,4.991525423728813,115,60,55,0,22.794280770043787,8539.9463025,liq_top_20_then_liq_breakout_adj,score_liq_breakout_adj,full,5,10,0.00075,0.0,100,500.0,5,1.0,balanced,均衡档：流动性质量防守策略+市场门禁，基准80%仓位。,False,0.0
2025-12-03,2026-06-02,118,500000.0,415034.7836974999,-0.16993043260500018,-0.33044684761219767,-0.3888412718404607,0.5084745762711864,0.06231494855136144,-0.08373669937460748,0.9902037187933128,4.991525423728813,115,60,55,0,22.794280770043787,8539.9463025,liq_top_20_then_score,score,full,5,10,0.00075,0.0,100,500.0,5,1.0,balanced,均衡档：流动性质量防守策略+市场门禁，基准80%仓位。,False,0.0
