strategy,trade_date,last_signal_date,cash,market_value,total_equity,nav,position_count,gross_exposure,locked_count,locked_value,candidate_count,executed,equity_before,max_total_positions,position_ratio,position_cap_skipped,cash_residual_ratio,intentional_cash_ratio,planned_cash_buffer_ratio,unexpected_cash_residual_ratio,planned_vs_filled_notional_gap,planned_vs_filled_share_gap,buy_order_shortfall_ratio,adaptive_role,adaptive_underlying_strategy,market_style_state,selected_strategy,target_position_ratio,adaptive_target_position_ratio,risk_decision,fallback_strategy,allow_new_buys,risk_governor_reasons,risk_governor_version,recovery_status,governed_nav_ret_10d,recovery_streak,champion_score_floor,recovery_position,nav_ret_10d_kill,nav_dd_20d_kill,max_recovery_streak,champion_score_pctile_252,champion_score_z_252,champion_score_rank_252,champion_score_sample_count_252,champion_score_percentile_floor,champion_score_z_floor,governed_nav_drawdown_20d,pattern_top5_high_risk_count,pattern_top5_bullish_count,pattern_top5_bearish_count,top_industry_weight,fp_classified_label,fp_classified_gate_reason,route_reason,execution_safe_uplift_preflight_status,execution_safe_uplift_fallback_applied,execution_safe_uplift_hard_block_reasons,execution_safe_uplift_incremental_symbols,execution_safe_uplift_planned_strategy,execution_safe_uplift_planned_position_ratio,decision_timestamp,proxy_asof_timestamp,order_submit_timestamp,fill_timestamp,execution_mode,causality_pass,daily_proxy_approximation,execution_mode_status,execution_promotion_eligible,precommit_uplift_risk_level,precommit_uplift_cap_reason,cap_input_coverage,cap_missing_fields,cap_trigger_count,strict_cap_candidate_vol_20,strict_cap_candidate_ret_1,planned_uplift_ratio,capped_uplift_ratio,precommit_cap_applied,execution_safe_uplift_final_strategy,execution_safe_uplift_final_position_ratio,corporate_action_status
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-16,2026-01-15,194716.20875,354583.0,549299.20875,1.0985984175,5,0.6455188617636981,5,370811.0,5,0,565527.20875,5,0.7,5,0.35388134939437743,0.30000000000000004,0.30000000000000004,0.05388134939437739,0.0,0,0.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_gate_tuned,not_applicable,,0,,,,,,,,,,,,-0.04253285982244204,,,,0.19242620554252624,,,production_risk_governor_backtest,strict_precommit_no_intraday_guard,0.0,,,baseline_full_liquidity_detail_vol_position,0.7,2026-01-15T15:00:00+08:00,2026-01-15T15:00:00+08:00,2026-01-15T15:00:00+08:00,2026-01-16T09:30:00+08:00,strict_t1_open_precommit,1.0,0.0,STRICT_PRECOMMIT_CAUSAL,1.0,no_incremental_uplift,precommit_no_incremental_uplift,1.0,,0.0,0.06984103243234063,0.061871039880730505,0.0,0.0,0.0,baseline_full_liquidity_detail_vol_position,0.7,NO_ACTION_CONFIRMED
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-19,2026-01-16,194716.20875,341341.0,536057.20875,1.0721144175,5,0.6367622604981898,5,354583.0,5,0,549299.20875,5,0.7,5,0.3640955821214285,0.30000000000000004,0.30000000000000004,0.06409558212142846,0.0,0,0.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_gate_tuned,not_applicable,,0,,,,,,,,,,,,-0.07000771250927373,,,,0.0873996445156151,,,production_risk_governor_backtest,strict_precommit_no_intraday_guard,0.0,,,baseline_full_liquidity_detail_vol_position,0.7,2026-01-16T15:00:00+08:00,2026-01-16T15:00:00+08:00,2026-01-16T15:00:00+08:00,2026-01-19T09:30:00+08:00,strict_t1_open_precommit,1.0,0.0,STRICT_PRECOMMIT_CAUSAL,1.0,no_incremental_uplift,precommit_no_incremental_uplift,1.0,,0.0,0.0706512420884923,0.17189987898859949,0.0,0.0,0.0,baseline_full_liquidity_detail_vol_position,0.7,NO_ACTION_CONFIRMED
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-20,2026-01-19,207171.603,331136.0,538307.603,1.076615206,5,0.6151427142298788,0,0.0,5,10,536057.20875,5,0.7,0,0.3852480389902438,0.30000000000000004,0.30000000000000004,0.08524803899024375,34479.90000000002,0,0.09444739212956209,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_gate_tuned,not_applicable,,0,,,,,,,,,,,,-0.09242711103521828,,,,0.09533858605314434,,,production_risk_governor_backtest,strict_precommit_no_intraday_guard,0.0,,,baseline_full_liquidity_detail_vol_position,0.7,2026-01-19T15:00:00+08:00,2026-01-19T15:00:00+08:00,2026-01-19T15:00:00+08:00,2026-01-20T09:30:00+08:00,strict_t1_open_precommit,1.0,0.0,STRICT_PRECOMMIT_CAUSAL,1.0,no_incremental_uplift,precommit_no_incremental_uplift,1.0,,0.0,0.05059270119659988,0.09989181391994228,0.0,0.0,0.0,baseline_full_liquidity_detail_vol_position,0.7,NO_ACTION_CONFIRMED
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-21,2026-01-20,207171.603,338084.0,545255.603,1.090511206,5,0.6200468149980661,5,331136.0,5,0,538307.603,5,0.7,1,0.38667606706981766,0.30000000000000004,0.30000000000000004,0.08667606706981762,0.0,0,0.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_gate_tuned,not_applicable,0.05445228758569409,0,,,,,,,,,,,,-0.09242711103521828,,,,0.08145823002435794,,,production_risk_governor_backtest,strict_precommit_no_intraday_guard,0.0,,,baseline_full_liquidity_detail_vol_position,0.7,2026-01-20T15:00:00+08:00,2026-01-20T15:00:00+08:00,2026-01-20T15:00:00+08:00,2026-01-21T09:30:00+08:00,strict_t1_open_precommit,1.0,0.0,STRICT_PRECOMMIT_CAUSAL,1.0,no_incremental_uplift,precommit_no_incremental_uplift,1.0,,0.0,0.0778959669890772,0.08614787768142396,0.0,0.0,0.0,baseline_full_liquidity_detail_vol_position,0.7,NO_ACTION_CONFIRMED
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-22,2026-01-21,207171.603,334820.0,541991.603,1.083983206,5,0.6177586481907175,5,338084.0,5,0,545255.603,5,0.7,2,0.3757079527037745,0.30000000000000004,0.30000000000000004,0.07570795270377445,0.0,0,0.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_gate_tuned,not_applicable,0.06764187137467337,0,,,,,,,,,,,,-0.09242711103521828,,,,0.10995308947557073,,,production_risk_governor_backtest,strict_precommit_no_intraday_guard,0.0,,,baseline_full_liquidity_detail_vol_position,0.7,2026-01-21T15:00:00+08:00,2026-01-21T15:00:00+08:00,2026-01-21T15:00:00+08:00,2026-01-22T09:30:00+08:00,strict_t1_open_precommit,1.0,0.0,STRICT_PRECOMMIT_CAUSAL,1.0,no_incremental_uplift,precommit_no_incremental_uplift,1.0,,0.0,0.050257480683901255,0.09998039600078412,0.0,0.0,0.0,baseline_full_liquidity_detail_vol_position,0.7,NO_ACTION_CONFIRMED
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-23,2026-01-22,207171.603,339070.0,546241.603,1.092483206,5,0.6207326540816409,5,334820.0,5,0,541991.603,5,0.7,3,0.38264447612829394,0.30000000000000004,0.30000000000000004,0.0826444761282939,0.0,0,0.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_gate_tuned,not_applicable,0.0336758387214422,0,,,,,,,,,,,,-0.09242711103521828,,,,0.11628204809989073,,,production_risk_governor_backtest,strict_precommit_no_intraday_guard,0.0,,,baseline_full_liquidity_detail_vol_position,0.7,2026-01-22T15:00:00+08:00,2026-01-22T15:00:00+08:00,2026-01-22T15:00:00+08:00,2026-01-23T09:30:00+08:00,strict_t1_open_precommit,1.0,0.0,STRICT_PRECOMMIT_CAUSAL,1.0,no_incremental_uplift,precommit_no_incremental_uplift,1.0,,0.0,0.050773190242821516,0.0997067448680351,0.0,0.0,0.0,baseline_full_liquidity_detail_vol_position,0.7,NO_ACTION_CONFIRMED
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-26,2026-01-23,207171.603,333912.0,541083.603,1.082167206,5,0.6171172036052255,5,339070.0,5,0,546241.603,5,0.7,2,0.37771979462288224,0.30000000000000004,0.30000000000000004,0.0777197946228822,0.0,0,0.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_gate_tuned,not_applicable,0.025412591129635898,0,,,,,,,,,,,,-0.09242711103521828,,,,0.05584420171461353,,,production_risk_governor_backtest,strict_precommit_no_intraday_guard,0.0,,,baseline_full_liquidity_detail_vol_position,0.7,2026-01-23T15:00:00+08:00,2026-01-23T15:00:00+08:00,2026-01-23T15:00:00+08:00,2026-01-26T09:30:00+08:00,strict_t1_open_precommit,1.0,0.0,STRICT_PRECOMMIT_CAUSAL,1.0,no_incremental_uplift,precommit_no_incremental_uplift,1.0,,0.0,0.05042198612820193,0.09600000000000009,0.0,0.0,0.0,baseline_full_liquidity_detail_vol_position,0.7,NO_ACTION_CONFIRMED
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-27,2026-01-26,207171.603,333995.0,541166.603,1.082333206,5,0.6171759272439804,5,333912.0,5,0,541083.603,5,0.7,4,0.3843810113627933,0.30000000000000004,0.30000000000000004,0.08438101136279325,0.0,0,0.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_gate_tuned,not_applicable,-0.039905384785557274,0,,,,,,,,,,,,-0.09242711103521828,,,,0.1400409462661677,,,production_risk_governor_backtest,strict_precommit_no_intraday_guard,0.0,,,baseline_full_liquidity_detail_vol_position,0.7,2026-01-26T15:00:00+08:00,2026-01-26T15:00:00+08:00,2026-01-26T15:00:00+08:00,2026-01-27T09:30:00+08:00,strict_t1_open_precommit,1.0,0.0,STRICT_PRECOMMIT_CAUSAL,1.0,no_incremental_uplift,precommit_no_incremental_uplift,1.0,,0.0,0.03617506521779774,0.10000000000000009,0.0,0.0,0.0,baseline_full_liquidity_detail_vol_position,0.7,NO_ACTION_CONFIRMED
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-28,2026-01-27,207171.603,334143.0,541314.603,1.082629206,5,0.6172805945898341,5,333995.0,5,0,541166.603,5,0.7,5,0.38093126531602545,0.30000000000000004,0.30000000000000004,0.0809312653160254,0.0,0,0.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_gate_tuned,not_applicable,-0.05567961283755318,0,,,,,,,,,,,,-0.09242711103521828,,,,0.13726227006435193,,,production_risk_governor_backtest,strict_precommit_no_intraday_guard,0.0,,,baseline_full_liquidity_detail_vol_position,0.7,2026-01-27T15:00:00+08:00,2026-01-27T15:00:00+08:00,2026-01-27T15:00:00+08:00,2026-01-28T09:30:00+08:00,strict_t1_open_precommit,1.0,0.0,STRICT_PRECOMMIT_CAUSAL,1.0,no_incremental_uplift,precommit_no_incremental_uplift,1.0,,0.0,0.04476200419276503,0.038787878787878816,0.0,0.0,0.0,baseline_full_liquidity_detail_vol_position,0.7,NO_ACTION_CONFIRMED
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-29,2026-01-28,207171.603,327009.0,534180.603,1.068361206,5,0.6121693640006618,5,334143.0,5,0,541314.603,5,0.7,5,0.38162735879716,0.30000000000000004,0.30000000000000004,0.08162735879715993,0.0,0,0.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_gate_tuned,not_applicable,-0.08352606762041992,0,,,,,,,,,,,,-0.09242711103521828,,,,0.10554890751448148,,,production_risk_governor_backtest,strict_precommit_no_intraday_guard,0.0,,,baseline_full_liquidity_detail_vol_position,0.7,2026-01-28T15:00:00+08:00,2026-01-28T15:00:00+08:00,2026-01-28T15:00:00+08:00,2026-01-29T09:30:00+08:00,strict_t1_open_precommit,1.0,0.0,STRICT_PRECOMMIT_CAUSAL,1.0,no_incremental_uplift,precommit_no_incremental_uplift,1.0,,0.0,0.04220888124264323,0.10013175230566529,0.0,0.0,0.0,baseline_full_liquidity_detail_vol_position,0.7,NO_ACTION_CONFIRMED
production_governed_vol_position_v1_2b_strict_precommit_uplift,2026-01-30,2026-01-29,207171.603,326618.0,533789.603,1.067579206,5,0.6118852787022155,5,327009.0,5,0,534180.603,5,0.7,5,0.3893583874292262,0.30000000000000004,0.30000000000000004,0.08935838742922614,0.0,0,0.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,0.7,normal,,True,normal_production_risk_budget,v1.2b_gate_tuned,not_applicable,-0.05542899663357692,0,,,,,,,,,,,,-0.09560430271210452,,,,0.10178264347337579,,,production_risk_governor_backtest,strict_precommit_no_intraday_guard,0.0,,,baseline_full_liquidity_detail_vol_position,0.7,2026-01-29T15:00:00+08:00,2026-01-29T15:00:00+08:00,2026-01-29T15:00:00+08:00,2026-01-30T09:30:00+08:00,strict_t1_open_precommit,1.0,0.0,STRICT_PRECOMMIT_CAUSAL,1.0,no_incremental_uplift,precommit_no_incremental_uplift,1.0,,0.0,0.043604996964995646,0.10059880239520957,0.0,0.0,0.0,baseline_full_liquidity_detail_vol_position,0.7,NO_ACTION_CONFIRMED
