signal_date,execution_date,symbol,relative_weight,rank,in_risk,path_label
2024-07-24,2024-07-25,600028,0.09376802818368613,3,True,B2
2024-07-24,2024-07-25,600900,0.10049385715887996,4,True,B2
2024-07-24,2024-07-25,600171,0.02889835321674619,5,True,B2
2024-07-25,2024-07-26,601668,0.12728706351875785,1,True,B2
2024-07-25,2024-07-26,600900,0.0997151645647522,2,True,B2
2024-07-25,2024-07-26,601288,0.12901964198231297,3,True,B2
2024-07-25,2024-07-26,601816,0.16948253629388535,4,True,B2
2024-07-25,2024-07-26,601985,0.08715897907620287,5,True,B2
2024-07-26,2024-07-29,601985,0.08553498095379798,1,True,B2
2024-07-26,2024-07-29,601288,0.11742830438098405,2,True,B2
2024-07-26,2024-07-29,600900,0.09440497436212172,3,True,B2
2024-07-26,2024-07-29,300133,0.06419209434050013,4,True,B2
2024-07-26,2024-07-29,601668,0.12541676342898997,5,True,B2
2024-07-29,2024-07-30,601668,0.12616860150801734,1,True,B2
2024-07-29,2024-07-30,600926,0.06502480442709001,2,True,B2
2024-07-29,2024-07-30,300760,0.09348684690738739,3,True,B2
2024-07-29,2024-07-30,601288,0.11796570584647109,4,True,B2
2024-07-29,2024-07-30,600171,0.029765507141311837,5,True,B2
2024-07-30,2024-07-31,300760,0.08715065698714261,1,True,B2
2024-07-30,2024-07-31,601985,0.08257973600426424,2,True,B2
2024-07-30,2024-07-31,600926,0.06482009675731246,3,True,B2
2024-07-30,2024-07-31,600171,0.028139837945524725,4,True,B2
2024-07-30,2024-07-31,601668,0.12617088067504661,5,True,B2
2024-07-31,2024-08-01,601985,0.07079725959879825,1,True,B2
2024-07-31,2024-08-01,300760,0.07767601623353831,2,True,B2
2024-07-31,2024-08-01,600171,0.027862715129130834,3,True,B2
2024-07-31,2024-08-01,300762,0.03595629711541303,4,True,B2
2024-07-31,2024-08-01,002415,0.13368301681553882,5,True,B2
2024-08-01,2024-08-02,300762,0.039253362329798404,1,True,B2
2024-08-01,2024-08-02,300342,0.05499212272582132,2,True,B2
2024-08-01,2024-08-02,601668,0.12356832606491669,3,True,B2
2024-08-01,2024-08-02,600171,0.029054102627905597,4,True,B2
2024-08-01,2024-08-02,000099,0.039980131690077685,5,True,B2
2024-08-02,2024-08-05,002085,0.04318331715941886,1,True,B2
2024-08-02,2024-08-05,001696,0.03177703795019858,2,True,B2
2024-08-02,2024-08-05,000099,0.03955789287012746,3,True,B2
2024-08-02,2024-08-05,300411,0.048534423335893286,4,True,B2
2024-08-02,2024-08-05,600460,0.04158250756773558,5,True,B2
2024-08-05,2024-08-06,002415,0.12112889684036028,1,True,B2
2024-08-05,2024-08-06,001696,0.030665616340625285,2,True,B2
2024-08-05,2024-08-06,002085,0.04361252255755269,3,True,B2
2024-08-05,2024-08-06,301091,0.028974380038704152,4,True,B2
2024-08-05,2024-08-06,000099,0.04017832631014582,5,True,B2
2024-08-06,2024-08-07,001696,0.030105191740215313,1,True,B2
2024-08-06,2024-08-07,000099,0.03903214250943505,2,True,B2
2024-08-06,2024-08-07,002085,0.04157526446404795,3,True,B2
2024-08-06,2024-08-07,603939,0.046445353735555465,4,True,B2
2024-08-06,2024-08-07,600611,0.028413702530903008,5,True,B2
2024-08-07,2024-08-08,001696,0.02946480778548766,1,True,B2
2024-08-07,2024-08-08,000099,0.0390733704176859,2,True,B2
2024-08-07,2024-08-08,300762,0.033080837375536486,3,True,B2
2024-08-07,2024-08-08,603960,0.04522553810499613,4,True,B2
2024-08-07,2024-08-08,002085,0.04036796473235995,5,True,B2
2024-08-08,2024-08-09,001696,0.02823886141929484,1,True,B2
2024-08-08,2024-08-09,300762,0.028187546462054874,2,True,B2
2024-08-08,2024-08-09,000901,0.03845290621222603,3,True,B2
2024-08-08,2024-08-09,600611,0.02580253591086846,4,True,B2
2024-08-08,2024-08-09,000099,0.033963089992795424,5,True,B2
2024-08-09,2024-08-12,600048,0.05206947543035153,1,True,B2
2024-08-09,2024-08-12,000002,0.07121764621497344,2,True,B2
2024-08-09,2024-08-12,601138,0.04784962433645094,3,True,B2
2024-08-09,2024-08-12,002001,0.04603282106124466,4,True,B2
2024-08-09,2024-08-12,600611,0.025745477628448966,5,True,B2
2024-08-12,2024-08-13,600611,0.02568059076394704,1,True,B2
2024-08-12,2024-08-13,600101,0.04247253097021666,2,True,B2
2024-08-12,2024-08-13,600129,0.05230109480182938,3,True,B2
2024-08-12,2024-08-13,600383,0.044384934208018166,4,True,B2
2024-08-12,2024-08-13,000002,0.06609213863629373,5,True,B2
2024-08-13,2024-08-14,600611,0.025214927823002036,1,True,B2
2024-08-13,2024-08-14,300139,0.03867903904763174,2,True,B2
2024-08-13,2024-08-14,003026,0.014302633366123708,3,True,B2
2024-08-13,2024-08-14,688676,0.04250307762550629,4,True,B2
2024-08-13,2024-08-14,002405,0.04734875331515659,5,True,B2
2024-08-14,2024-08-15,601138,0.048902244191746456,1,True,B2
2024-08-14,2024-08-15,003026,0.014342210124829077,2,True,B2
2024-08-14,2024-08-15,600611,0.02534382457021104,3,True,B2
2024-08-14,2024-08-15,002405,0.04328853762502817,4,True,B2
2024-08-14,2024-08-15,300139,0.0389417542114964,5,True,B2
2024-08-15,2024-08-16,002405,0.043799405269151916,1,True,B2
2024-08-15,2024-08-16,300124,0.06520199109172012,2,True,B2
2024-08-15,2024-08-16,601868,0.2,3,True,B2
2024-08-15,2024-08-16,003015,0.07232578995034909,4,True,B2
2024-08-15,2024-08-16,600383,0.03790407641016375,5,True,B2
2024-08-16,2024-08-19,002142,0.15464628145677992,1,True,B2
2024-08-16,2024-08-19,002405,0.04005080549662997,2,True,B2
2024-08-16,2024-08-19,601127,0.0534850295618676,3,True,B2
2024-08-16,2024-08-19,300956,0.05042811608275737,4,True,B2
2024-08-16,2024-08-19,002271,0.07581454940651723,5,True,B2
2024-08-19,2024-08-20,300139,0.032311959822975814,1,True,B2
2024-08-19,2024-08-20,601328,0.13689289045121825,2,True,B2
2024-08-19,2024-08-20,601838,0.12095182557035397,3,True,B2
2024-08-19,2024-08-20,000001,0.17596843846933152,4,True,B2
2024-08-19,2024-08-20,002271,0.07034216220369617,5,True,B2
2024-08-20,2024-08-21,603501,0.09123306211876511,1,True,B2
2024-08-20,2024-08-21,601398,0.13791349052537555,2,True,B2
2024-08-20,2024-08-21,601939,0.13356447797139148,3,True,B2
2024-08-20,2024-08-21,000001,0.1766346333839222,4,True,B2
2024-08-20,2024-08-21,300498,0.10026737891902751,5,True,B2
2024-08-21,2024-08-22,601398,0.1316220382738375,1,True,B2
2024-08-21,2024-08-22,601288,0.12510344762520603,2,True,B2
2024-08-21,2024-08-22,603501,0.09070707176495518,3,True,B2
2024-08-21,2024-08-22,300498,0.09388850745336755,4,True,B2
2024-08-21,2024-08-22,601939,0.1301047710993935,5,True,B2
2024-08-22,2024-08-23,601398,0.12561927097753806,1,True,B2
2024-08-22,2024-08-23,601288,0.12724850444880523,2,True,B2
2024-08-22,2024-08-23,601988,0.12364786120840551,3,True,B2
2024-08-22,2024-08-23,601328,0.1546898685261347,4,True,B2
2024-08-22,2024-08-23,300498,0.09319106271995314,5,True,B2
2024-08-23,2024-08-26,601288,0.14166461229435354,1,True,B2
2024-08-23,2024-08-26,601398,0.14108811296912746,2,True,B2
2024-08-23,2024-08-26,601166,0.15092802472204528,3,True,B2
2024-08-23,2024-08-26,601921,0.032798432400670596,4,True,B2
2024-08-23,2024-08-26,600690,0.06621523515025408,5,True,B2
2024-08-26,2024-08-27,000333,0.09132051590676928,1,True,B2
2024-08-26,2024-08-27,300760,0.08471689167646013,2,True,B2
2024-08-26,2024-08-27,601921,0.03151234030755554,3,True,B2
2024-08-26,2024-08-27,002261,0.047798278417920954,4,True,B2
2024-08-26,2024-08-27,601398,0.13946556209281388,5,True,B2
2024-08-27,2024-08-28,601398,0.13597192475784325,1,True,B2
2024-08-27,2024-08-28,600028,0.13127113156837023,2,True,B2
2024-08-27,2024-08-28,300709,0.02458846878233218,3,True,B2
2024-08-27,2024-08-28,601288,0.14537407778854516,4,True,B2
2024-08-27,2024-08-28,601988,0.14401165693946652,5,True,B2
2024-08-28,2024-08-29,601398,0.15837753312950562,1,True,B2
2024-08-28,2024-08-29,601988,0.16551865088658452,2,True,B2
2024-08-28,2024-08-29,300709,0.024460398510886595,3,True,B2
2024-08-28,2024-08-29,601288,0.16906906624312282,4,True,B2
2024-08-28,2024-08-29,000333,0.11954611328002952,5,True,B2
2024-08-29,2024-08-30,601398,0.109239449693554,1,True,B2
2024-08-29,2024-08-30,601288,0.1088055078459366,2,True,B2
2024-08-29,2024-08-30,601988,0.11307846226882226,3,True,B2
2024-08-29,2024-08-30,601939,0.10947246593381278,4,True,B2
2024-08-29,2024-08-30,601669,0.09770353696206045,5,True,B2
2024-08-30,2024-09-02,601398,0.09193468723944587,1,True,B2
2024-08-30,2024-09-02,601939,0.0859480068849811,2,True,B2
2024-08-30,2024-09-02,601288,0.09204297329353046,3,True,B2
2024-08-30,2024-09-02,601328,0.07976584559064338,4,True,B2
2024-08-30,2024-09-02,601988,0.10391098472571746,5,True,B2
2024-09-02,2024-09-03,601288,0.08225332981692306,1,True,B2
2024-09-02,2024-09-03,601398,0.09152543389413251,2,True,B2
2024-09-02,2024-09-03,300709,0.024728778660766514,3,True,B2
2024-09-02,2024-09-03,601939,0.08568656182266002,4,True,B2
2024-09-02,2024-09-03,601328,0.07975033584290035,5,True,B2
2024-09-03,2024-09-04,601398,0.08576772269201635,1,True,B2
2024-09-03,2024-09-04,601288,0.07322570414282703,2,True,B2
2024-09-03,2024-09-04,603228,0.09552545506130733,3,True,B2
2024-09-03,2024-09-04,601328,0.07728360577108243,4,True,B2
2024-09-03,2024-09-04,601939,0.0837172773833182,5,True,B2
2024-09-04,2024-09-05,603228,0.09489118454604999,1,True,B2
2024-09-04,2024-09-05,601288,0.07292932049129269,2,True,B2
2024-09-04,2024-09-05,002261,0.03811269564487278,3,True,B2
2024-09-04,2024-09-05,300476,0.04624649400872607,4,True,B2
2024-09-04,2024-09-05,601398,0.08542769744266873,5,True,B2
2024-09-05,2024-09-06,000333,0.12218571310051611,1,True,B2
2024-09-05,2024-09-06,603228,0.08528653903603296,2,True,B2
2024-09-05,2024-09-06,002261,0.037310248497770565,3,True,B2
2024-09-05,2024-09-06,601398,0.0850250616167414,4,True,B2
2024-09-05,2024-09-06,600406,0.11512128572353815,5,True,B2
2024-09-06,2024-09-09,002463,0.05155558746173334,1,True,B2
2024-09-06,2024-09-09,603228,0.06874100900648639,2,True,B2
2024-09-06,2024-09-09,603920,0.05340685136800513,3,True,B2
2024-09-06,2024-09-09,601688,0.08681872091422516,4,True,B2
2024-09-06,2024-09-09,002261,0.035919756536671864,5,True,B2
2024-09-09,2024-09-10,000333,0.10860224757878681,1,True,B2
2024-09-09,2024-09-10,601857,0.07855019296367959,2,True,B2
2024-09-09,2024-09-10,603228,0.06399891101075166,3,True,B2
2024-09-09,2024-09-10,603259,0.08752835258098621,4,True,B2
2024-09-09,2024-09-10,600938,0.07805729960064234,5,True,B2
2024-09-10,2024-09-11,000333,0.108225574301845,1,True,B2
2024-09-10,2024-09-11,000538,0.1307993518582612,2,True,B2
2024-09-10,2024-09-11,603259,0.07377496914714664,3,True,B2
2024-09-10,2024-09-11,002085,0.04018151902600471,4,True,B2
2024-09-10,2024-09-11,002261,0.03381364428376833,5,True,B2
2024-09-11,2024-09-12,000333,0.10614150824312782,1,True,B2
2024-09-11,2024-09-12,600900,0.11808821217913568,2,True,B2
2024-09-11,2024-09-12,601009,0.0992694640245858,3,True,B2
2024-09-11,2024-09-12,600941,0.10906670640407769,4,True,B2
2024-09-11,2024-09-12,603259,0.07178563421287168,5,True,B2
2024-09-12,2024-09-13,002466,0.04694799597542718,1,True,B2
2024-09-12,2024-09-13,603259,0.06817759686721259,2,True,B2
2024-09-12,2024-09-13,688617,0.0762704429053638,3,True,B2
2024-09-12,2024-09-13,300134,0.019371191832456926,4,True,B2
2024-09-12,2024-09-13,300750,0.1083188936995995,5,True,B2
2024-09-13,2024-09-18,300502,0.05870434205661927,1,True,B2
2024-09-13,2024-09-18,000933,0.07542989755047627,2,True,B2
2024-09-13,2024-09-18,600660,0.13633923049639277,3,True,B2
2024-09-13,2024-09-18,002466,0.04267900605972709,4,True,B2
2024-09-13,2024-09-18,601138,0.0668754143909347,5,True,B2
2024-09-18,2024-09-19,600660,0.12012309163942689,1,True,B2
2024-09-18,2024-09-19,000933,0.06897852764930719,2,True,B2
2024-09-18,2024-09-19,600519,0.1050685937731549,3,True,B2
2024-09-18,2024-09-19,300134,0.015871355943153673,4,True,B2
2024-09-18,2024-09-19,600309,0.112925644281701,5,True,B2
2024-09-19,2024-09-20,600660,0.12005731412900444,1,True,B2
2024-09-19,2024-09-20,000933,0.06952670785303398,2,True,B2
2024-09-19,2024-09-20,600150,0.0630919949227465,3,True,B2
2024-09-19,2024-09-20,600309,0.09866257682206553,4,True,B2
2024-09-19,2024-09-20,601600,0.07724436203057702,5,True,B2
2024-09-20,2024-09-23,601600,0.07744063680794899,1,True,B2
2024-09-20,2024-09-23,601919,0.09209424125846437,2,True,B2
2024-09-20,2024-09-23,600150,0.056568282919078866,3,True,B2
2024-09-20,2024-09-23,000933,0.06920653472214357,4,True,B2
2024-09-20,2024-09-23,600660,0.11925411750138515,5,True,B2
2024-09-23,2024-09-24,601919,0.08944172063382609,1,True,B2
2024-09-23,2024-09-24,002261,0.030529985674255872,2,True,B2
2024-09-23,2024-09-24,600150,0.056768962417350396,3,True,B2
2024-09-23,2024-09-24,000063,0.10597442822130772,4,True,B2
2024-09-23,2024-09-24,000933,0.07006543008260221,5,True,B2
2024-09-24,2024-09-25,000063,0.10300586302924446,1,True,B2
2024-09-24,2024-09-25,601919,0.08250795769645325,2,True,B2
2024-09-24,2024-09-25,002142,0.07973334399175808,3,True,B2
2024-09-24,2024-09-25,002236,0.10995763494478342,4,True,B2
2024-09-24,2024-09-25,600660,0.11116568141406906,5,True,B2
2024-09-25,2024-09-26,000063,0.10300589379569035,1,True,B2
2024-09-25,2024-09-26,601919,0.0819995888216322,2,True,B2
2024-09-25,2024-09-26,000977,0.08887665552259474,3,True,B2
2024-09-25,2024-09-26,002236,0.11209221777984318,4,True,B2
2024-09-25,2024-09-26,002230,0.10451900768413158,5,True,B2
2024-09-26,2024-09-27,000001,0.08217577286652922,1,True,B2
2024-09-26,2024-09-27,601166,0.08165928411861731,2,True,B2
2024-09-26,2024-09-27,600845,0.12440697257946706,3,True,B2
2024-09-26,2024-09-27,000858,0.04504000176355813,4,True,B2
2024-09-26,2024-09-27,300339,0.04245777127449733,5,True,B2
2024-09-27,2024-09-30,000001,0.08103519577470063,1,True,B2
2024-09-27,2024-09-30,000063,0.06432021618147077,2,True,B2
2024-09-27,2024-09-30,002236,0.08497086440267106,3,True,B2
2024-09-27,2024-09-30,300750,0.054222193868526454,4,True,B2
2024-09-27,2024-09-30,000858,0.040010709595220253,5,True,B2
2024-09-30,2024-10-08,000063,0.052511044878879434,1,True,B2
2024-09-30,2024-10-08,002352,0.07755807821148175,2,True,B2
2024-09-30,2024-10-08,002236,0.06587699835809763,3,True,B2
2024-09-30,2024-10-08,300122,0.02683732894924182,4,True,B2
2024-09-30,2024-10-08,000776,0.05251096107084535,5,True,B2
2024-10-08,2024-10-09,002352,0.0762721797071602,1,True,B2
2024-10-08,2024-10-09,300347,0.030336106563979216,2,True,B2
2024-10-08,2024-10-09,300999,0.027002341191462807,3,True,B2
2024-10-08,2024-10-09,300750,0.03016919448305183,4,True,B2
2024-10-08,2024-10-09,302132,0.02876764408133577,5,True,B2
2024-10-09,2024-10-10,300223,0.024133320363094297,1,True,B2
2024-10-09,2024-10-10,300122,0.021160350437413784,2,True,B2
2024-10-09,2024-10-10,002230,0.0439042039575695,3,True,B2
2024-10-09,2024-10-10,300474,0.024619230308000003,4,True,B2
2024-10-09,2024-10-10,300458,0.024538108072460128,5,True,B2
2024-10-10,2024-10-11,302132,0.025185892467704602,1,True,B2
2024-10-10,2024-10-11,300458,0.023292808131968285,2,True,B2
2024-10-10,2024-10-11,300223,0.022759012070848482,3,True,B2
2024-10-10,2024-10-11,300474,0.022927834662748888,4,True,B2
2024-10-10,2024-10-11,000032,0.04133533070250295,5,True,B2
2024-10-11,2024-10-14,302132,0.02056052779195492,1,True,B2
2024-10-11,2024-10-14,300458,0.023433923572104096,2,True,B2
2024-10-11,2024-10-14,300337,0.023109206950116926,3,True,B2
2024-10-11,2024-10-14,300474,0.022088133168691286,4,True,B2
2024-10-11,2024-10-14,300223,0.02129503836565728,5,True,B2
2024-10-14,2024-10-15,302132,0.01822085523147436,1,True,B2
2024-10-14,2024-10-15,300337,0.020567967322185837,2,True,B2
2024-10-14,2024-10-15,300458,0.022764781253220005,3,True,B2
2024-10-14,2024-10-15,300773,0.023043691420864022,4,True,B2
2024-10-14,2024-10-15,300757,0.020452838379089216,5,True,B2
2024-10-15,2024-10-16,300337,0.02082230552691099,1,True,B2
2024-10-15,2024-10-16,302132,0.018286798354372736,2,True,B2
2024-10-15,2024-10-16,300757,0.02094656564750194,3,True,B2
2024-10-15,2024-10-16,300047,0.01917058197712721,4,True,B2
2024-10-15,2024-10-16,300458,0.022219033965525933,5,True,B2
2024-10-16,2024-10-17,300757,0.019335568664388285,1,True,B2
2024-10-16,2024-10-17,300290,0.020145841830877812,2,True,B2
2024-10-16,2024-10-17,300337,0.02003706635842998,3,True,B2
2024-10-16,2024-10-17,300045,0.018855522385042494,4,True,B2
2024-10-16,2024-10-17,302132,0.018116544183219434,5,True,B2
2024-10-17,2024-10-18,300337,0.020244719681870076,1,True,B2
2024-10-17,2024-10-18,300290,0.018575296320150557,2,True,B2
2024-10-17,2024-10-18,300184,0.020951337244373664,3,True,B2
2024-10-17,2024-10-18,600418,0.03840647539837962,4,True,B2
2024-10-17,2024-10-18,300563,0.019624356534015765,5,True,B2
2024-10-18,2024-10-21,300563,0.019708382669476388,1,True,B2
2024-10-18,2024-10-21,600418,0.03524146073813911,2,True,B2
2024-10-18,2024-10-21,300757,0.017952320617056757,3,True,B2
2024-10-18,2024-10-21,002130,0.0292365770264498,4,True,B2
2024-10-18,2024-10-21,300045,0.01891405198838418,5,True,B2
2024-10-21,2024-10-22,300757,0.017839591907934015,1,True,B2
2024-10-21,2024-10-22,300045,0.017991950952637677,2,True,B2
2024-10-21,2024-10-22,600418,0.03539782212736333,3,True,B2
2024-10-21,2024-10-22,300773,0.021625916505799612,4,True,B2
2024-10-21,2024-10-22,300604,0.022306231430158717,5,True,B2
2024-10-22,2024-10-23,300184,0.01961985092550427,1,True,B2
2024-10-22,2024-10-23,002600,0.027288233608490566,2,True,B2
2024-10-22,2024-10-23,600418,0.03493474623544964,3,True,B2
2024-10-22,2024-10-23,002130,0.030129543998505745,4,True,B2
2024-10-22,2024-10-23,300002,0.02161787585882607,5,True,B2
2024-10-23,2024-10-24,600418,0.03528724308104931,1,True,B2
2024-10-23,2024-10-24,300068,0.019840869088722436,2,True,B2
2024-10-23,2024-10-24,002600,0.0275873539039845,3,True,B2
2024-10-23,2024-10-24,600522,0.039816500205641675,4,True,B2
2024-10-23,2024-10-24,000829,0.027311496495275155,5,True,B2
2024-10-24,2024-10-25,002312,0.03322265960666823,1,True,B2
2024-10-24,2024-10-25,300068,0.01834605340028371,2,True,B2
2024-10-24,2024-10-25,300053,0.019198789036067566,3,True,B2
2024-10-24,2024-10-25,300394,0.021001680781459885,4,True,B2
2024-10-24,2024-10-25,300322,0.018769219074696943,5,True,B2
2024-10-25,2024-10-28,002312,0.03306199050646778,1,True,B2
2024-10-25,2024-10-28,300053,0.01890768130842735,2,True,B2
2024-10-25,2024-10-28,300570,0.017484379167211066,3,True,B2
2024-10-25,2024-10-28,300322,0.018757352547435605,4,True,B2
2024-10-25,2024-10-28,300394,0.021106054484332785,5,True,B2
2024-10-28,2024-10-29,002312,0.0313860145658277,1,True,B2
2024-10-28,2024-10-29,002229,0.027298359978862,2,True,B2
2024-10-28,2024-10-29,600438,0.030445095173653097,3,True,B2
2024-10-28,2024-10-29,300102,0.017669974833518377,4,True,B2
2024-10-28,2024-10-29,300570,0.01757317226549875,5,True,B2
2024-10-29,2024-10-30,000829,0.026574997895583055,1,True,B2
2024-10-29,2024-10-30,002384,0.030746681410675394,2,True,B2
2024-10-29,2024-10-30,600438,0.0305100084864451,3,True,B2
2024-10-29,2024-10-30,300147,0.01501401294421567,4,True,B2
2024-10-29,2024-10-30,000988,0.03717459575840452,5,True,B2
2024-10-30,2024-10-31,000988,0.03674146837495477,1,True,B2
2024-10-30,2024-10-31,000829,0.02658331080401298,2,True,B2
2024-10-30,2024-10-31,300147,0.0149833358357864,3,True,B2
2024-10-30,2024-10-31,002384,0.031160733696702764,4,True,B2
2024-10-30,2024-10-31,000062,0.023171859198773837,5,True,B2
2024-10-31,2024-11-01,002384,0.02974159657258207,1,True,B2
2024-10-31,2024-11-01,000099,0.02609851918188787,2,True,B2
2024-10-31,2024-11-01,000062,0.023196445956926524,3,True,B2
2024-10-31,2024-11-01,002312,0.028255396808131657,4,True,B2
2024-10-31,2024-11-01,002185,0.03237651119413585,5,True,B2
2024-11-01,2024-11-04,002384,0.030052455358609207,1,True,B2
2024-11-01,2024-11-04,002607,0.028949655986106347,2,True,B2
2024-11-01,2024-11-04,000099,0.024618979927342407,3,True,B2
2024-11-01,2024-11-04,002156,0.03138103848136545,4,True,B2
2024-11-01,2024-11-04,002185,0.028300778759305895,5,True,B2
2024-11-04,2024-11-05,002384,0.032023889715275686,1,True,B2
2024-11-04,2024-11-05,600733,0.03510382715195942,2,True,B2
2024-11-04,2024-11-05,002428,0.02886324801762605,3,True,B2
2024-11-04,2024-11-05,002156,0.032704043827020066,4,True,B2
2024-11-04,2024-11-05,600418,0.03011768795870699,5,True,B2
2024-11-05,2024-11-06,600733,0.03526790677161319,1,True,B2
2024-11-05,2024-11-06,002384,0.03086438452828972,2,True,B2
2024-11-05,2024-11-06,002156,0.032706982299577865,3,True,B2
2024-11-05,2024-11-06,000625,0.0487896381778425,4,True,B2
2024-11-05,2024-11-06,300429,0.02929945655893133,5,True,B2
2024-11-06,2024-11-07,600733,0.03698303707446818,1,True,B2
2024-11-06,2024-11-07,002384,0.03481376999491725,2,True,B2
2024-11-06,2024-11-07,002156,0.03054487289259444,3,True,B2
2024-11-06,2024-11-07,601127,0.03488780062247281,4,True,B2
2024-11-06,2024-11-07,600010,0.03904781583517072,5,True,B2
2024-11-07,2024-11-08,600733,0.03794013577188748,1,True,B2
2024-11-07,2024-11-08,002384,0.03381657001463335,2,True,B2
2024-11-07,2024-11-08,002156,0.03125606173841233,3,True,B2
2024-11-07,2024-11-08,600536,0.037102038231964694,4,True,B2
2024-11-07,2024-11-08,601688,0.06073986265135893,5,True,B2
2024-11-08,2024-11-11,600733,0.037668590135170404,1,True,B2
2024-11-08,2024-11-11,002384,0.032408551822178465,2,True,B2
2024-11-08,2024-11-11,002156,0.03307327613408252,3,True,B2
2024-11-08,2024-11-11,300033,0.02004921936901601,4,True,B2
2024-11-08,2024-11-11,600010,0.039613003487355136,5,True,B2
2024-11-11,2024-11-12,600733,0.03652193347958718,1,True,B2
2024-11-11,2024-11-12,000625,0.05188223745520671,2,True,B2
2024-11-11,2024-11-12,000938,0.04853999224081901,3,True,B2
2024-11-11,2024-11-12,300429,0.03719403182436108,4,True,B2
2024-11-11,2024-11-12,002156,0.0313123154656927,5,True,B2
2024-11-12,2024-11-13,000625,0.05292956469014019,1,True,B2
2024-11-12,2024-11-13,000063,0.04795006195322962,2,True,B2
2024-11-12,2024-11-13,002241,0.05205921830867321,3,True,B2
2024-11-12,2024-11-13,300058,0.030823175339888174,4,True,B2
2024-11-12,2024-11-13,600536,0.03703077361079953,5,True,B2
2024-11-13,2024-11-14,300058,0.03036187503600091,1,True,B2
2024-11-13,2024-11-14,000063,0.04870316746451747,2,True,B2
2024-11-13,2024-11-14,002241,0.053200145637290024,3,True,B2
2024-11-13,2024-11-14,600690,0.08274517963141065,4,True,B2
2024-11-13,2024-11-14,002230,0.050412311163580276,5,True,B2
2024-11-14,2024-11-15,002230,0.04910354308117511,1,True,B2
2024-11-14,2024-11-15,002241,0.05236518930596066,2,True,B2
2024-11-14,2024-11-15,000063,0.043567191603755245,3,True,B2
2024-11-14,2024-11-15,300058,0.02732599687438178,4,True,B2
2024-11-14,2024-11-15,300380,0.01706930404973025,5,True,B2
2024-11-15,2024-11-18,002241,0.05379957228183794,1,True,B2
2024-11-15,2024-11-18,002230,0.04982061334972102,2,True,B2
2024-11-15,2024-11-18,002371,0.04630354206096615,3,True,B2
2024-11-15,2024-11-18,688012,0.03508920571289856,4,True,B2
2024-11-15,2024-11-18,300058,0.026704944602607233,5,True,B2
2024-11-18,2024-11-19,601398,0.1722027314094825,1,True,B2
2024-11-18,2024-11-19,601288,0.16703004816464723,2,True,B2
2024-11-18,2024-11-19,002241,0.04893937412705692,3,True,B2
2024-11-18,2024-11-19,601088,0.11073051425620738,4,True,B2
2024-11-18,2024-11-19,601988,0.16464819256383778,5,True,B2
2024-11-19,2024-11-20,600418,0.030857545834387365,1,True,B2
2024-11-19,2024-11-20,601288,0.16370359553446373,2,True,B2
2024-11-19,2024-11-20,601398,0.17048219223806427,3,True,B2
2024-11-19,2024-11-20,002371,0.04616801832815692,4,True,B2
2024-11-19,2024-11-20,301171,0.02203999477639745,5,True,B2
2024-11-20,2024-11-21,301171,0.022277244149034897,1,True,B2
2024-11-20,2024-11-21,300058,0.02267432069067694,2,True,B2
2024-11-20,2024-11-21,002045,0.03577632571159496,3,True,B2
2024-11-20,2024-11-21,300450,0.026003383831132237,4,True,B2
2024-11-20,2024-11-21,601288,0.16255038740340638,5,True,B2
2024-11-21,2024-11-22,301171,0.02188790154039196,1,True,B2
2024-11-21,2024-11-22,300058,0.023094487520929113,2,True,B2
2024-11-21,2024-11-22,002045,0.035451877756045524,3,True,B2
2024-11-21,2024-11-22,000338,0.09521145044332291,4,True,B2
2024-11-21,2024-11-22,300182,0.036179476446325715,5,True,B2
2024-11-22,2024-11-25,301171,0.021146667554383474,1,True,B2
2024-11-22,2024-11-25,300058,0.022717951267945336,2,True,B2
2024-11-22,2024-11-25,601360,0.027874120856896067,3,True,B2
2024-11-22,2024-11-25,300182,0.03606117752376399,4,True,B2
2024-11-22,2024-11-25,300409,0.03380466491120353,5,True,B2
2024-11-25,2024-11-26,301171,0.02107479134303055,1,True,B2
2024-11-25,2024-11-26,601985,0.1018581836995791,2,True,B2
2024-11-25,2024-11-26,300058,0.022163615985874036,3,True,B2
2024-11-25,2024-11-26,601360,0.026756577990396137,4,True,B2
2024-11-25,2024-11-26,300394,0.042398145180363674,5,True,B2
2024-11-26,2024-11-27,301171,0.018982636217626397,1,True,B2
2024-11-26,2024-11-27,300364,0.03326513862861284,2,True,B2
2024-11-26,2024-11-27,601288,0.15278907212001583,3,True,B2
2024-11-26,2024-11-27,300058,0.021436059865932302,4,True,B2
2024-11-26,2024-11-27,601360,0.024240043219074407,5,True,B2
2024-11-27,2024-11-28,300364,0.03186106217140916,1,True,B2
2024-11-27,2024-11-28,600843,0.02564252497774591,2,True,B2
2024-11-27,2024-11-28,002131,0.027549852563485078,3,True,B2
2024-11-27,2024-11-28,600418,0.029637682617124666,4,True,B2
2024-11-27,2024-11-28,300459,0.02054259369356999,5,True,B2
2024-11-28,2024-11-29,300364,0.031693680184079795,1,True,B2
2024-11-28,2024-11-29,002131,0.026627446323631423,2,True,B2
2024-11-28,2024-11-29,603019,0.029789895932140483,3,True,B2
2024-11-28,2024-11-29,300459,0.01986257471955833,4,True,B2
2024-11-28,2024-11-29,002292,0.03192976184524177,5,True,B2
