factor,rebalance_frequency,signal_time,execution_time,exit_execution_time,t_plus_1_execution,long_names,synthetic_short_names,missing_long_open_prices,missing_short_open_prices,long_turnover,synthetic_short_turnover,gross_long_return,gross_short_underlying_return,gross_synthetic_spread_return,BASE_7P5_10_net_long_return,BASE_7P5_10_net_synthetic_spread_return,CONSERVATIVE_15_25_net_long_return,CONSERVATIVE_15_25_net_synthetic_spread_return,CONSERVATIVE_15_50_net_long_return,CONSERVATIVE_15_50_net_synthetic_spread_return,EXTREME_30_100_net_long_return,EXTREME_30_100_net_synthetic_spread_return,EXTREME_50_100_net_long_return,EXTREME_50_100_net_synthetic_spread_return
value,DAILY,2025-09-23T15:30:00+08:00,2025-09-24T09:30:00+08:00,2025-09-25T09:30:00+08:00,True,86,86,0,1,0.03488372093023256,0.011627906976744186,0.013534016040978336,0.022330216730493836,-0.008796200689515499,0.01347296952935043,-0.008877596038352708,0.013394481157257406,-0.008982247201143406,0.013307271854931824,-0.009098526270910848,0.013080527668885313,-0.009400851852306196,0.013010760227024848,-0.00949387510812015
value,DAILY,2025-09-24T15:30:00+08:00,2025-09-25T09:30:00+08:00,2025-09-29T09:30:00+08:00,True,85,85,0,1,0.03488372093023256,0.03488372093023256,-0.0017409939019046997,-0.01802063259931889,0.01627963869741419,-0.0018020404135326068,0.016157545674158377,-0.0018805287856256299,0.01600056892997233,-0.0019677380879512115,0.015826150325321166,-0.002194482273997723,0.015372661953228145,-0.002264249715858188,0.015233127069507215
value,DAILY,2025-09-25T15:30:00+08:00,2025-09-29T09:30:00+08:00,2025-09-30T09:30:00+08:00,True,86,86,1,1,0.023255813953488372,0.03488372093023256,0.00952977950223251,0.004999445424861871,0.004530334077370638,0.009489081827813904,0.004428589891324127,0.009436756246418557,0.004297775937835755,0.009378616711534836,0.004152427100626452,0.00922745392083716,0.003774520123882266,0.009180942292930185,0.003658241054114824
value,DAILY,2025-09-29T15:30:00+08:00,2025-09-30T09:30:00+08:00,2025-10-09T09:30:00+08:00,True,85,85,0,1,0.03488372093023256,0.046511627906976744,0.004026205027624774,0.012236281824513508,-0.008210076796888734,0.003965158515996867,-0.00835251865735385,0.0038866701439038433,-0.008535658192237571,0.003799460841578262,-0.008739146564330594,0.0035727166555317505,-0.009268216331772456,0.0035029492136712855,-0.009431007029446874
value,DAILY,2025-09-30T15:30:00+08:00,2025-10-09T09:30:00+08:00,2025-10-10T09:30:00+08:00,True,85,85,0,0,0.03529411764705882,0.03529411764705882,0.006155224915561969,-0.006776908812547237,0.012932133728109207,0.006093460209679616,0.0128086043163445,0.006014048444973734,0.012649780786932737,0.0059258131508560866,0.012473310198697442,0.005696401386150204,0.012014486669285677,0.005625813150856087,0.011873310198697442
value,DAILY,2025-10-09T15:30:00+08:00,2025-10-10T09:30:00+08:00,2025-11-10T09:30:00+08:00,True,85,85,0,1,0.023529411764705882,0.047058823529411764,0.07676778995978067,-0.024379617965101037,0.10114740792488171,0.07672661348919244,0.101023878513117,0.07667367231272185,0.10086505498370524,0.07661484878331008,0.10068858439546995,0.0764619076068395,0.10022976086605818,0.07641484878331009,0.10008858439546994
value,DAILY,2025-10-10T15:30:00+08:00,2025-11-10T09:30:00+08:00,2025-11-11T09:30:00+08:00,True,84,84,0,0,0.04705882352941174,0.058823529411764684,0.013612884052524513,0.004636767704859703,0.00897611634766481,0.013530531111348042,0.00879082223001775,0.013424648758406866,0.008552586935900103,0.013307001699583336,0.008287881053547162,0.01300111934664216,0.007599645759429516,0.012907001699583337,0.007387881053547163
value,DAILY,2025-11-10T15:30:00+08:00,2025-11-11T09:30:00+08:00,2025-11-12T09:30:00+08:00,True,85,85,0,0,0.07058823529411762,0.11764705882352944,0.005997773946497976,-0.00781302665597462,0.013810800602472598,0.0058742445347332705,0.013481388837766716,0.005715421005321505,0.01305785942600201,0.005538950417086212,0.012587271190707891,0.005080126887674447,0.011363741778943186,0.004938950417086212,0.010987271190707892
value,DAILY,2025-11-11T15:30:00+08:00,2025-11-12T09:30:00+08:00,2025-11-13T09:30:00+08:00,True,81,81,0,0,0.07058823529411762,0.07058823529411762,-0.0017423760600558727,-0.007468119217117484,0.005725743157061611,-0.0018659054718205787,0.005478684333532199,-0.002024729001232343,0.00516103727470867,-0.002201199589467637,0.004808096098238082,-0.002660023118879402,0.003890449039414553,-0.002801199589467637,0.003608096098238083
value,DAILY,2025-11-12T15:30:00+08:00,2025-11-13T09:30:00+08:00,2025-12-09T09:30:00+08:00,True,85,85,0,0,0.07058823529411762,0.07058823529411762,-0.02990247955559309,-0.014092195190880718,-0.015810284364712372,-0.030026008967357798,-0.016057343188241785,-0.03018483249676956,-0.01637499024706531,-0.030361303085004857,-0.016727931423535902,-0.03082012661441662,-0.017645578482359432,-0.030961303085004856,-0.017927931423535902
value,DAILY,2025-11-13T15:30:00+08:00,2025-12-09T09:30:00+08:00,2025-12-10T09:30:00+08:00,True,84,84,0,0,0.04705882352941174,0.04705882352941174,-0.006043307964525206,0.005122336628401361,-0.011165644592926568,-0.006125660905701677,-0.01133035047527951,-0.006231543258642853,-0.011542115181161862,-0.006349190317466382,-0.011777409298808921,-0.006655072670407558,-0.012389174004691273,-0.006749190317466382,-0.01257740929880892
value,DAILY,2025-12-09T15:30:00+08:00,2025-12-10T09:30:00+08:00,2025-12-11T09:30:00+08:00,True,85,85,1,0,0.11764705882352944,0.11764705882352944,0.0024552254447336125,0.009207277398426545,-0.006752051953692932,0.002249343091792436,-0.007163816659575285,0.001984637209439495,-0.007693228424281167,0.001690519562380671,-0.008281463718398815,0.0009258136800277296,-0.009810875483104699,0.000690519562380671,-0.010281463718398815
value,DAILY,2025-12-10T15:30:00+08:00,2025-12-11T09:30:00+08:00,2025-12-12T09:30:00+08:00,True,83,83,0,0,0.04705882352941172,0.047058823529411715,-0.015028197762781872,-0.021742496895438834,0.006714299132656962,-0.015110550703958343,0.006549593250304021,-0.01521643305689952,0.006337828544421668,-0.015334080115723049,0.006102534426774609,-0.015639962468664226,0.005490769720892257,-0.015734080115723047,0.00530253442677461
value,DAILY,2025-12-11T15:30:00+08:00,2025-12-12T09:30:00+08:00,2025-12-15T09:30:00+08:00,True,81,81,1,1,0.08433734939759041,0.060240963855421714,-0.0017538553174913582,0.005731511966215352,-0.007485367283706711,-0.0019014456789371414,-0.007738379331899482,-0.0020912047150817197,-0.00806368053671876,-0.002302048088575696,-0.00842512631985129,-0.0028502408596600337,-0.009364885355995868,-0.0030189155584552144,-0.009654041982501893
value,DAILY,2025-12-12T15:30:00+08:00,2025-12-15T09:30:00+08:00,2025-12-17T09:30:00+08:00,True,85,85,1,0,0.07058823529411762,0.07058823529411762,-0.002340690031393191,-0.016750919516483533,0.014410229485090341,-0.002464219443157897,0.01416317066156093,-0.0026230429725696614,0.0138455236027374,-0.0027995135608049554,0.013492582426266813,-0.00325833709021672,0.012574935367443283,-0.0033995135608049553,0.012292582426266813
value,DAILY,2025-12-15T15:30:00+08:00,2025-12-17T09:30:00+08:00,2025-12-18T09:30:00+08:00,True,85,85,1,1,0.023529411764705882,0.03529411764705882,0.0039060153646422826,-0.00274840627294255,0.006654421637584833,0.003864838894054047,0.006551480461114244,0.003811897717583459,0.0064191275199377736,0.0037530741881716943,0.006272068696408362,0.003600133011701106,0.005889715755231891,0.003553074188171694,0.005772068696408362
value,DAILY,2025-12-17T15:30:00+08:00,2025-12-18T09:30:00+08:00,2026-01-22T09:30:00+08:00,True,85,85,5,4,0.023529411764705882,0.011764705882352941,0.07704236132403779,0.14904970524155498,-0.07200734391751719,0.07700118485344955,-0.07206910862339955,0.07694824367697896,-0.07214852038810543,0.0768894201475672,-0.07223675568222307,0.07673647897109662,-0.07246616744692895,0.0766894201475672,-0.07253675568222306
value,DAILY,2025-12-18T15:30:00+08:00,2026-01-22T09:30:00+08:00,2026-01-23T09:30:00+08:00,True,85,85,4,3,0.03529411764705882,0.03529411764705882,0.01463717240555642,0.0203134872659321,-0.0056763148603756804,0.014575407699674067,-0.005799844272140386,0.014495995934968186,-0.005958667801552151,0.014407760640850538,-0.006135138389787445,0.014178348876144655,-0.0065939619191992095,0.014107760640850538,-0.006735138389787445
value,DAILY,2026-01-22T15:30:00+08:00,2026-01-23T09:30:00+08:00,2026-01-26T09:30:00+08:00,True,82,82,0,0,0.1294117647058823,0.12941176470588234,0.011286734947799732,0.02670155005386039,-0.015414815106060657,0.01106026435956444,-0.015867756282531245,0.010769087888976204,-0.016450109223707716,0.010445558477211497,-0.017097168047237127,0.009604382006623263,-0.0187795209884136,0.009345558477211498,-0.019297168047237127
value,DAILY,2026-01-23T15:30:00+08:00,2026-01-26T09:30:00+08:00,2026-01-27T09:30:00+08:00,True,86,86,0,0,0.06976744186046518,0.09302325581395356,-0.005367260344141573,-0.02772459055009382,0.02235733020595225,-0.0054893533673973875,0.022072446485022018,-0.005646330111583434,0.021706167415254576,-0.005820748716234597,0.02129919067106853,-0.006274237088327621,0.020241051136184806,-0.006413771972048551,0.01991546974083597
value,DAILY,2026-01-26T15:30:00+08:00,2026-01-27T09:30:00+08:00,2026-01-28T09:30:00+08:00,True,85,85,0,0,0.06976744186046493,0.046511627906976744,-0.009126869571697869,0.016661800121894173,-0.02578866969359204,-0.009248962594953683,-0.025992158065685063,-0.009405939339139729,-0.026253785972661807,-0.00958035794379089,-0.026544483647080414,-0.010033846315883914,-0.027300297600568783,-0.010173381199604844,-0.027532855740103668
value,DAILY,2026-01-27T15:30:00+08:00,2026-01-28T09:30:00+08:00,2026-01-29T09:30:00+08:00,True,85,85,0,0,0.011764705882352941,0.023529411764705882,0.003787052321640469,-0.016041953579548816,0.019829005901189287,0.0037664640863463513,0.019767241195306935,0.0037399934981110572,0.019687829430601052,0.003710581733405175,0.019599594136483406,0.0036341111451698807,0.01937018237177752,0.003610581733405175,0.019299594136483404
value,DAILY,2026-01-28T15:30:00+08:00,2026-01-29T09:30:00+08:00,2026-01-30T09:30:00+08:00,True,85,85,0,0,0.03529411764705882,0.023529411764705882,0.004527964073014935,-0.02215642057647308,0.026684384649488017,0.004466199367132582,0.02658144347301743,0.0043867876024267,0.026449090531840958,0.0042985523083090525,0.02630203170831155,0.00406914054360317,0.025919678767135076,0.003998552308309053,0.025802031708311548
value,DAILY,2026-01-29T15:30:00+08:00,2026-01-30T09:30:00+08:00,2026-02-02T09:30:00+08:00,True,86,86,0,0,0.046511627906976744,0.05813953488372092,-0.00949387833900744,-0.011434499670854952,0.001940621331847513,-0.009575273687844648,0.001757481796963792,-0.009679924850635346,0.0015220166806847223,-0.009796203920402789,0.0012603887737079782,-0.010098529501798136,0.0005801562155684432,-0.01019155275761209,0.000370853889987048
value,DAILY,2026-01-30T15:30:00+08:00,2026-02-02T09:30:00+08:00,2026-02-03T09:30:00+08:00,True,85,85,0,0,0.03488372093023256,0.011627906976744186,-0.011188685139551627,-0.008835969612908733,-0.0023527155266428942,-0.011249731651179535,-0.0024341108754801035,-0.011328220023272557,-0.0025387620382708014,-0.01141542932559814,-0.002655041108038243,-0.01164217351164465,-0.002957366689433592,-0.011711940953505116,-0.0030503899452475453
value,DAILY,2026-02-02T15:30:00+08:00,2026-02-03T09:30:00+08:00,2026-02-04T09:30:00+08:00,True,86,86,0,0,0.046511627906976744,0.03488372093023256,0.008760371847823797,0.0200628128954423,-0.011302441047618503,0.008678976498986588,-0.011444882908083619,0.00857432533619589,-0.01162802244296734,0.008458046266428447,-0.011831510815060363,0.0081557206850331,-0.012360580582502223,0.008062697429219145,-0.012523371280176642
value,DAILY,2026-02-03T15:30:00+08:00,2026-02-04T09:30:00+08:00,2026-02-05T09:30:00+08:00,True,85,85,0,0,0.023255813953488372,0.011627906976744186,0.015559369319448593,-0.012176440852856551,0.027735810172305142,0.015518671645029987,0.027674763660677237,0.01546634606363464,0.027596275288584212,0.015408206528750919,0.02750906598625863,0.015257043738053243,0.027282321800212117,0.015210532110146268,0.027212554358351654
value,DAILY,2026-02-04T15:30:00+08:00,2026-02-05T09:30:00+08:00,2026-02-06T09:30:00+08:00,True,85,85,0,0,0.023529411764705882,0.011764705882352941,-0.01022408187560935,-0.012450883092405244,0.002226801216795894,-0.010265258346197586,0.0021650365109135415,-0.010318199522668174,0.002085624746207659,-0.010377023052079938,0.0019973894520900117,-0.010529964228550527,0.0017679776873841294,-0.010577023052079939,0.0016973894520900118
value,DAILY,2026-02-05T15:30:00+08:00,2026-02-06T09:30:00+08:00,2026-02-09T09:30:00+08:00,True,86,86,3,1,0.046511627906976744,0.03488372093023256,0.009216497341140316,0.030544357554090292,-0.021327860212949974,0.009135101992303107,-0.02147030207341509,0.009030450829512409,-0.021653441608298813,0.008914171759744967,-0.021856929980391834,0.00861184617834962,-0.022385999747833694,0.008518822922535665,-0.022548790445508112
value,DAILY,2026-02-06T15:30:00+08:00,2026-02-09T09:30:00+08:00,2026-02-10T09:30:00+08:00,True,87,87,3,1,0.022988505747126436,0.034482758620689655,0.005636006344503697,0.0044337437632351135,0.0012022625812685836,0.005595776459446226,0.0011016878686249054,0.005544052321515191,0.0009723775237973192,0.005486581057147375,0.000828699362877779,0.0053371557697910535,0.00045513614448697433,0.005291178758296801,0.0003401936157513422
value,DAILY,2026-02-09T15:30:00+08:00,2026-02-10T09:30:00+08:00,2026-02-13T09:30:00+08:00,True,86,86,0,0,0.04597701149425287,0.034482758620689655,-0.008424471535611358,-0.0021518693865889326,-0.006272602149022426,-0.0085049313057263,-0.006413406746723575,-0.00860837958158837,-0.006594441229482196,-0.008723322110324002,-0.006795590654769553,-0.009022172685036646,-0.0073185791605166785,-0.00911412670802515,-0.007479498700746563
value,DAILY,2026-02-10T15:30:00+08:00,2026-02-13T09:30:00+08:00,2026-02-24T09:30:00+08:00,True,86,86,0,0,0.011627906976744186,0.023255813953488372,-0.002996041022886244,0.014403703879156684,-0.017399744902042928,-0.0030163898600955464,-0.017460791413670834,-0.003042552650793221,-0.017539279785763858,-0.0030716224182350815,-0.01762648908808944,-0.0031472038135839184,-0.017853233274135953,-0.003170459627537407,-0.017923000715996416
value,DAILY,2026-02-13T15:30:00+08:00,2026-02-24T09:30:00+08:00,2026-02-25T09:30:00+08:00,True,85,85,0,0,0.023255813953488372,0.03488372093023256,0.007337037239355612,-0.005607994308847081,0.012945031548202694,0.0072963395649370075,0.012843287362156182,0.007244013983541658,0.01271247340866781,0.007185874448657937,0.012567124571458508,0.0070347116579602634,0.012189217594714322,0.006988200030053286,0.01207293852494688
value,DAILY,2026-02-24T15:30:00+08:00,2026-02-25T09:30:00+08:00,2026-02-26T09:30:00+08:00,True,86,86,0,0,0.046511627906976744,0.023255813953488372,0.016314432205296023,0.0074505506977640855,0.008863881507531937,0.016233036856458813,0.008741788484276123,0.016128385693668118,0.008584811740090077,0.016012106623900676,0.008410393135438914,0.015709781042505325,0.00795690476334589,0.015616757786691372,0.00781736987962496
value,DAILY,2026-02-25T15:30:00+08:00,2026-02-26T09:30:00+08:00,2026-02-27T09:30:00+08:00,True,83,83,0,0,0.03488372093023265,0.06976744186046521,-0.0034914799857847546,-0.006051653333423548,0.0025601733476387934,-0.0035525264974126617,0.002377033812755072,-0.0036310148695056855,0.002141568696476002,-0.0037182241718312667,0.0018799407894992573,-0.003944968357877779,0.0011997082313597212,-0.0040147357997382446,0.0009904059057783256
value,DAILY,2026-02-26T15:30:00+08:00,2026-02-27T09:30:00+08:00,2026-03-02T09:30:00+08:00,True,87,87,0,1,0.04597701149425286,0.06896551724137928,0.0035519398166642467,0.001727021448287068,0.0018249183683771786,0.0034714800465493042,0.0016237689430898224,0.0033680317706872354,0.00136514825343465,0.003253089241951603,0.0010777919315955696,0.0029542386672389595,0.0003306654948139606,0.002862284644250454,0.00010078043734269653
value,DAILY,2026-02-27T15:30:00+08:00,2026-03-02T09:30:00+08:00,2026-03-03T09:30:00+08:00,True,85,85,0,1,0.034482758620689655,0.022988505747126436,0.0025447350443318258,0.005595250182195059,-0.003050515137863233,0.002484390216745619,-0.003151089850506911,0.002406804009849067,-0.0032804001953344974,0.002320597113297343,-0.0034240783562540377,0.0020964591822628604,-0.003797641574644842,0.002027493665021481,-0.0039125841033804745
value,DAILY,2026-03-02T15:30:00+08:00,2026-03-03T09:30:00+08:00,2026-03-04T09:30:00+08:00,True,86,86,0,0,0.05813953488372092,0.046511627906976744,-0.027178854826280182,-0.06383777966577588,0.03665892483949569,-0.027280599012326694,0.03647578530461197,-0.027411412965815066,0.0362403201883329,-0.02755676180302437,0.03597869228135615,-0.027934668779768555,0.03529845972321662,-0.028050947849535997,0.035089157397635226
value,DAILY,2026-03-03T15:30:00+08:00,2026-03-04T09:30:00+08:00,2026-03-05T09:30:00+08:00,True,85,85,0,0,0.03488372093023256,0.046511627906976744,0.005717972094044951,0.030701357862481484,-0.024983385768436533,0.0056569255824170436,-0.02512582762890165,0.005578437210324021,-0.025308967163785372,0.005491227907998439,-0.025512455535878394,0.005264483721951927,-0.026041525303320254,0.0051947162800914624,-0.02620431600099467
value,DAILY,2026-03-04T15:30:00+08:00,2026-03-05T09:30:00+08:00,2026-03-06T09:30:00+08:00,True,85,85,0,0,0.011764705882352941,0.047058823529411764,-0.0043425153471632,-0.005761630443758261,0.0014191150965950612,-0.004363103582457318,0.001316173920124473,-0.004389574170692612,0.0011838209789480024,-0.004418985935398494,0.0010367621554185906,-0.004495456523633788,0.00065440921424212,-0.0045189859353984944,0.0005367621554185907
value,DAILY,2026-03-05T15:30:00+08:00,2026-03-06T09:30:00+08:00,2026-03-09T09:30:00+08:00,True,84,84,0,0,0.0352941176470588,0.058823529411764684,0.011396933277479237,0.001272594980815504,0.010124338296663734,0.011335168571596884,0.009959632414310792,0.011255756806891002,0.00974786770842844,0.011167521512773355,0.00951257359078138,0.010938109748067472,0.008900808884899029,0.010867521512773355,0.008712573590781382
value,DAILY,2026-03-06T15:30:00+08:00,2026-03-09T09:30:00+08:00,2026-03-10T09:30:00+08:00,True,86,86,1,0,0.03488372093023254,0.046511627906976716,0.005117408906993673,0.023964636284589263,-0.018847227377595588,0.005056362395365766,-0.018989669238060704,0.004977874023272743,-0.019172808772944423,0.004890664720947162,-0.019376297145037448,0.00466392053490065,-0.019905366912479308,0.004594153093040185,-0.020068157610153726
value,DAILY,2026-03-09T15:30:00+08:00,2026-03-10T09:30:00+08:00,2026-03-11T09:30:00+08:00,True,86,86,2,0,0.011627906976744186,0.03488372093023256,0.009104460551585598,0.008674507606244624,0.0004299529453409747,0.009084111714376297,0.0003485575965037654,0.009057948923678621,0.00024390643371306774,0.009028879156236761,0.00012762736394562586,0.008953297760887925,-0.00017469821744972298,0.008930041946934435,-0.00026772147326367646
value,DAILY,2026-03-10T15:30:00+08:00,2026-03-11T09:30:00+08:00,2026-03-12T09:30:00+08:00,True,86,86,1,0,0.03488372093023256,0.023255813953488372,0.004095957210838398,-0.012418556638972966,0.01651451384981136,0.004034910699210491,0.01641276966376485,0.003956422327117468,0.016281955710276477,0.0038692130247918862,0.016136606873067175,0.0036424688387453746,0.01575869989632299,0.0035727013968849097,0.015642420826555547
value,DAILY,2026-03-11T15:30:00+08:00,2026-03-12T09:30:00+08:00,2026-03-13T09:30:00+08:00,True,85,85,0,0,0.03488372093023256,0.03488372093023256,0.0026295326002795643,-0.016553135659391566,0.019182668259671132,0.0025684860886516572,0.019060575236415318,0.002489997716558634,0.018903598492229272,0.0024027884142330527,0.018729179887578107,0.002176044228186541,0.018275691515485085,0.002106276786326076,0.018136156631764155
value,DAILY,2026-03-12T15:30:00+08:00,2026-03-13T09:30:00+08:00,2026-03-16T09:30:00+08:00,True,86,86,0,0,0.03488372093023256,0.023255813953488372,-0.0024726406257768218,-0.015934388158088196,0.013461747532311375,-0.002533687137404729,0.013360003346264863,-0.002612175509497752,0.01322918939277649,-0.0026993848118233334,0.013083840555567189,-0.002926128997869845,0.012705933578823003,-0.00299589643973031,0.01258965450905556
value,DAILY,2026-03-13T15:30:00+08:00,2026-03-16T09:30:00+08:00,2026-03-17T09:30:00+08:00,True,84,84,0,0,1.0465116279069768,1.0465116279069766,-0.0022094738843166173,0.009011170953078353,-0.011220644837394971,-0.004040869233153827,-0.01488343553506939,-0.006395520395944525,-0.019592737860650786,-0.009011799465711966,-0.02482529600018567,-0.015814125047107316,-0.038429947162976374,-0.01790714830292127,-0.04261599367460428
value,WEEKLY_5D,2025-08-11T15:30:00+08:00,2025-08-12T09:30:00+08:00,2025-08-19T09:30:00+08:00,True,37,37,0,0,1.0,1.0,0.007495863960602455,0.06834862222835487,-0.06085275826775242,0.005745863960602456,-0.06435275826775241,0.0034958639606024553,-0.06885275826775242,0.0009958639606024548,-0.07385275826775242,-0.005504136039397546,-0.08685275826775242,-0.007504136039397544,-0.09085275826775241
value,WEEKLY_5D,2025-08-18T15:30:00+08:00,2025-08-19T09:30:00+08:00,2025-08-26T09:30:00+08:00,True,35,35,0,0,0.08108108108108104,0.08108108108108104,0.02978128921090692,0.031248658879555646,-0.0014673696686487263,0.029639397319015028,-0.00175115345243251,0.029456964886582594,-0.002116018317297375,0.029254262183879894,-0.0025214237227027796,0.028727235156852864,-0.0035754777767568334,0.028565072994690705,-0.0038998021010811577
value,WEEKLY_5D,2025-08-25T15:30:00+08:00,2025-08-26T09:30:00+08:00,2025-09-02T09:30:00+08:00,True,82,82,3,2,0.5731707317073172,0.6585365853658539,-0.014819526089320013,0.014499702507980999,-0.02931922859730101,-0.01582257486980782,-0.03147471640217906,-0.017112209016149283,-0.0342460578655937,-0.018545135845417574,-0.03732532615827662,-0.022270745601515138,-0.04533142371925224,-0.023417087064929773,-0.04779483835339858
value,WEEKLY_5D,2025-09-01T15:30:00+08:00,2025-09-02T09:30:00+08:00,2025-09-09T09:30:00+08:00,True,79,79,2,0,0.08536585365853663,0.07317073170731711,0.009909119624729772,-0.042507936282583994,0.05241705590731377,0.009759729380827333,0.052139616882923526,0.009567656210095626,0.051782909565850355,0.009354241575949284,0.05138656810243572,0.008799363527168796,0.05035608029755767,0.008628631819851722,0.05003900712682596
value,WEEKLY_5D,2025-09-08T15:30:00+08:00,2025-09-09T09:30:00+08:00,2025-09-16T09:30:00+08:00,True,83,83,0,0,0.0843373493975904,0.1084337349397591,0.010285708934351373,0.008396956015326478,0.0018887529190248949,0.01013811857290559,0.0015514035214345334,0.009948359536761011,0.0011176685816754969,0.009737516163267035,0.0006357408708321231,0.009189323392182699,-0.0006172711773606487,0.009020648693387517,-0.0010028133460353475
value,WEEKLY_5D,2025-09-15T15:30:00+08:00,2025-09-16T09:30:00+08:00,2025-09-24T09:30:00+08:00,True,82,82,0,0,0.06024096385542167,0.04819277108433734,-0.028013032234437893,-0.01475391288704578,-0.013259119347392113,-0.02811845392118488,-0.013448878383536691,-0.028253996089859578,-0.01369285428715115,-0.028404598499498133,-0.013963938624500547,-0.028796164764558374,-0.01466875790160898,-0.02891664669226922,-0.014885625371488498
value,WEEKLY_5D,2025-09-23T15:30:00+08:00,2025-09-24T09:30:00+08:00,2025-10-10T09:30:00+08:00,True,86,86,0,1,0.10465116279069774,0.09302325581395358,0.03486718238704691,0.014762255842817571,0.02010492654422934,0.03468404285216319,0.0197589963116712,0.03444857773588412,0.019314228869810737,0.034186949828907374,0.018820042823299108,0.033506717270767844,0.017535159102368872,0.03329741494518645,0.01713981026515957
value,WEEKLY_5D,2025-10-09T15:30:00+08:00,2025-10-10T09:30:00+08:00,2025-12-09T09:30:00+08:00,True,85,85,0,1,0.10465116279069753,0.08139534883720925,0.06396290905091159,-0.04233552251662227,0.10629843156753387,0.06377976951602787,0.10597285017218502,0.0635443043997488,0.10555424552102224,0.06328267649277206,0.10508912924195248,0.06260244393463252,0.10387982691637107,0.06239314160905113,0.10350773389311527
value,WEEKLY_5D,2025-11-13T15:30:00+08:00,2025-12-09T09:30:00+08:00,2025-12-17T09:30:00+08:00,True,84,84,0,0,0.1294117647058824,0.16470588235294126,-0.024308113127277813,-0.016893257556352827,-0.007414855570924986,-0.024534583715513106,-0.007929561453277927,-0.02482576018610134,-0.00859132615916028,-0.025149289597866047,-0.00932662027680734,-0.025990466068454284,-0.011238384982689694,-0.026249289597866047,-0.01182662027680734
value,WEEKLY_5D,2025-12-15T15:30:00+08:00,2025-12-17T09:30:00+08:00,2026-01-27T09:30:00+08:00,True,85,85,0,0,0.10588235294117648,0.1294117647058824,0.10359485453319546,0.1740950481848049,-0.07050019365160944,0.1034095604155484,-0.07091195835749178,0.10317132512143075,-0.07144137012219767,0.10290661923907782,-0.07202960541631531,0.10221838394496016,-0.0735590171810212,0.1020066192390778,-0.07402960541631531
value,WEEKLY_5D,2026-01-26T15:30:00+08:00,2026-01-27T09:30:00+08:00,2026-02-03T09:30:00+08:00,True,85,85,0,0,0.11764705882352947,0.10588235294117651,-0.02503710605817161,-0.037724515781755355,0.012687409723583745,-0.025242988411112787,0.01229623325299551,-0.02550769429346573,0.011793292076524922,-0.02580181194052455,0.011234468547113156,-0.026566517822877493,0.009781527370642567,-0.026801811940524552,0.009334468547113155
value,WEEKLY_5D,2026-02-02T15:30:00+08:00,2026-02-03T09:30:00+08:00,2026-02-10T09:30:00+08:00,True,86,86,0,0,0.05813953488372092,0.046511627906976744,0.029274962770050216,0.032172746510870306,-0.0028977837408200903,0.029173218584003704,-0.003080923275703811,0.029042404630515332,-0.003316388391982881,0.02889705579330603,-0.003578016298959625,0.028519148816561844,-0.00425824885709916,0.0284028697467944,-0.004467551182680555
value,WEEKLY_5D,2026-02-09T15:30:00+08:00,2026-02-10T09:30:00+08:00,2026-02-27T09:30:00+08:00,True,86,86,0,0,0.023255813953488372,0.023255813953488372,0.009255550814315283,0.00532191372430596,0.003933637090009323,0.009214853139896678,0.003852241741172114,0.00916252755850133,0.003747590578381416,0.00910438802361761,0.003631311508613974,0.008953225232919934,0.0033289859272186252,0.008906713605012958,0.003235962671404672
value,WEEKLY_5D,2026-02-26T15:30:00+08:00,2026-02-27T09:30:00+08:00,2026-03-06T09:30:00+08:00,True,87,87,0,0,0.06896551724137934,0.04597701149425287,-0.01923588771145971,-0.03337398662576784,0.014138098914308131,-0.019356577366632124,0.013936949489020774,-0.01951174978042523,0.013678328799365602,-0.019684163573528677,0.013390972477526521,-0.020132439435597643,0.012643846040744911,-0.0202703704700804,0.012413960983273648
value,WEEKLY_5D,2026-03-05T15:30:00+08:00,2026-03-06T09:30:00+08:00,2026-03-13T09:30:00+08:00,True,84,84,0,0,1.103448275862069,1.0689655172413792,0.034829173459260745,0.006894651834945599,0.027934521624315145,0.03289813897650212,0.02413279748638411,0.03041538035581247,0.01924486645190135,0.027656759666157296,0.01381383196914273,0.020484345873053846,-0.0003068576860296851,0.01827744932132971,-0.004651685272236583
value,MONTHLY_20D,2025-08-11T15:30:00+08:00,2025-08-12T09:30:00+08:00,2025-09-09T09:30:00+08:00,True,37,37,0,0,1.0,1.0,0.04186757700941671,0.07417600429000681,-0.03230842728059011,0.040117577009416705,-0.03580842728059011,0.0378675770094167,-0.04030842728059011,0.03536757700941671,-0.045308427280590105,0.028867577009416705,-0.05830842728059011,0.026867577009416707,-0.062308427280590106
value,MONTHLY_20D,2025-09-08T15:30:00+08:00,2025-09-09T09:30:00+08:00,2025-12-09T09:30:00+08:00,True,83,83,2,0,0.602409638554217,0.6987951807228908,0.05193329306552836,-0.034873422634342746,0.08680671569987111,0.05087907619805848,0.08452960726613618,0.04952365451131149,0.08160189642276268,0.048017630414925946,0.07834888437456991,0.04410196776432354,0.06989105304926871,0.042897148487215105,0.0672886434107145
