order_id,execution_date,execution_sequence,signal_date,symbol,side,order_reason,reference_open_price,fill_price,shares_filled,gross_notional,price_impact_cost,commission,stamp_tax,transfer_fee,total_fee,cash_delta,cash_before,cash_after,shares_before,shares_after,market_value_before,market_value_after,equity_before,equity_after,risk_state,target_exposure,scenario
345,2025-04-29,2,2025-04-28,300766,BUY,TARGET_REBALANCE,38.0,38.0,1600,60800.0,0.0,45.6,0.0,0.0,45.6,-60845.6,204631.54,143785.94,0,1600,136248.0,197048.0,340879.54,340833.94,True,0.6,c0.00075_s0.0
346,2025-05-06,1,2025-04-30,002155,SELL,HOLD_EXPIRY,22.95,30.5106,1400,42714.84,10584.84,32.03613,0.0,0.0,32.03613,42682.8,143785.94,186468.74,1400,0,201462.0,169332.0,345247.94,355800.74,True,0.6,c0.00075_s0.0
347,2025-05-06,2,2025-04-30,600839,BUY,TARGET_REBALANCE,10.65,10.7027,4000,42810.8,210.8,32.1081,0.0,0.0,32.1081,-42842.91,186468.74,143625.83,0,4000,169332.0,211932.0,355800.74,355557.83,True,0.6,c0.00075_s0.0
348,2025-05-07,1,2025-05-06,600988,SELL,HOLD_EXPIRY,26.91,27.3097,1600,43695.52,639.52,32.77164,0.0,0.0,32.77164,43662.75,143625.83,187288.58,1600,0,222247.0,179191.0,365872.83,366479.58,True,0.6,c0.00075_s0.0
349,2025-05-07,2,2025-05-06,300548,BUY,TARGET_REBALANCE,49.28,49.3257,800,39460.56,36.56,29.59542,0.0,0.0,29.59542,-39490.16,187288.58,147798.43,0,800,179191.0,218615.0,366479.58,366413.43,True,0.6,c0.00075_s0.0
350,2025-05-08,1,2025-05-07,002261,SELL,HOLD_EXPIRY,33.7,33.7,1300,43810.0,0.0,32.8575,0.0,0.0,32.8575,43777.14,147798.43,191575.57,1300,0,209487.0,165677.0,357285.43,357252.57,True,0.6,c0.00075_s0.0
351,2025-05-08,2,2025-05-07,000158,BUY,TARGET_REBALANCE,24.8,24.8538,1900,47222.22,102.22,35.416665,0.0,0.0,35.416665,-47257.64,191575.57,144317.93,0,1900,165677.0,212797.0,357252.57,357114.93,True,0.6,c0.00075_s0.0
352,2025-05-13,1,2025-05-12,300773,SELL,HOLD_EXPIRY,21.4,21.7589,900,19583.01,323.01,14.687258,0.0,0.0,14.687258,19568.32,144317.93,163886.26,900,0,216647.0,197387.0,360964.93,361273.26,True,0.6,c0.00075_s0.0
353,2025-05-13,2,2025-05-12,002130,BUY,TARGET_REBALANCE,21.32,21.4514,800,17161.12,105.12,12.87084,0.0,0.0,12.87084,-17173.99,163886.26,146712.27,0,800,197387.0,214443.0,361273.26,361155.27,True,0.6,c0.00075_s0.0
354,2025-05-16,1,2025-05-15,300766,SELL,HOLD_EXPIRY,37.99,37.99,1600,60784.0,0.0,45.588,0.0,0.0,45.588,60738.41,146712.27,207450.68,1600,0,203672.0,142888.0,350384.27,350338.68,True,0.6,c0.00075_s0.0
