order_id,fill_id,execution_date,execution_sequence,signal_date,symbol,side,order_reason,shares_requested,shares_filled,shares_unfilled,execution_price_exact,notional_exact,commission_exact,stamp_tax_exact,slippage_exact,cash_before,cash_delta,cash_after,shares_before,shares_after,market_value_before,market_value_after,equity_before,equity_after,tradable,limit_blocked,suspended,risk_state,target_exposure,strategy_label,strategy_sha,data_snapshot_id
188,188,2024-09-02,1,2024-08-30,002142,SELL,HOLD_EXPIRY,1600,1600,0,21.0974,33755.840000000004,25.316880000000005,0.0,0.0,266834.4314475001,33730.523120000005,300564.9545675001,1600,0,157542.0,125222.0,424376.4314475001,425786.9545675001,True,False,False,True,0.4,B2,frozen,r151
189,189,2024-09-02,2,2024-08-30,601939,BUY,TARGET_REBALANCE,4900,4900,0,7.9648,39027.520000000004,29.270640000000004,0.0,0.0,300564.9545675001,-39056.79064000001,261508.16392750008,0,4900,125222.0,161727.0,425786.9545675001,423235.1639275001,True,False,False,True,0.4,B2,frozen,r151
190,190,2024-09-11,1,2024-09-10,600028,SELL,HOLD_EXPIRY,4800,4800,0,7.0528,33853.44,25.39008,0.0,0.0,261508.16392750008,33828.049920000005,295336.2138475001,4800,0,157171.0,126115.0,418679.1639275001,421451.2138475001,True,False,False,True,0.4,B2,frozen,r151
191,191,2024-09-11,2,2024-09-10,601398,SELL,HOLD_EXPIRY,5500,5500,0,6.1431,33787.049999999996,25.3402875,0.0,0.0,295336.2138475001,33761.70971249999,329097.9235600001,5500,0,126115.0,94985.0,421451.2138475001,424082.9235600001,True,False,False,True,0.4,B2,frozen,r151
192,192,2024-09-11,3,2024-09-10,000333,BUY,TARGET_REBALANCE,100,100,0,63.8431,6384.31,4.7882325,0.0,0.0,329097.9235600001,-6389.0982325,322708.82532750006,300,400,94985.0,101037.0,424082.9235600001,423745.82532750006,True,False,False,True,0.4,B2,frozen,r151
193,193,2024-09-11,4,2024-09-10,000538,BUY,TARGET_REBALANCE,600,600,0,57.2888,34373.28,25.77996,0.0,0.0,322708.82532750006,-34399.05996,288309.7653675001,0,600,101037.0,132489.0,423745.82532750006,420798.7653675001,True,False,False,True,0.4,B2,frozen,r151
194,194,2024-09-11,5,2024-09-10,603259,BUY,TARGET_REBALANCE,500,500,0,39.1016,19550.8,14.6631,0.0,0.0,288309.7653675001,-19565.4631,268744.3022675001,0,500,132489.0,151264.0,420798.7653675001,420008.3022675001,True,False,False,True,0.4,B2,frozen,r151
195,195,2024-09-12,1,2024-09-11,601988,SELL,HOLD_EXPIRY,8600,8600,0,4.9203,42314.58,31.735935,0.0,0.0,268744.3022675001,42282.844065000005,311027.1463325001,8600,0,149919.0,110187.0,418663.3022675001,421214.1463325001,True,False,False,True,0.4,B2,frozen,r151
196,196,2024-09-12,2,2024-09-11,000333,BUY,TARGET_REBALANCE,100,100,0,65.1934,6519.34,4.889505,0.0,0.0,311027.1463325001,-6524.229505,304502.9168275001,400,500,110187.0,116367.0,421214.1463325001,420869.9168275001,True,False,False,True,0.4,B2,frozen,r151
197,197,2024-09-12,3,2024-09-11,600900,BUY,TARGET_REBALANCE,1400,1400,0,28.826,40356.4,30.267300000000002,0.0,0.0,304502.9168275001,-40386.6673,264116.2495275001,0,1400,116367.0,155147.0,420869.9168275001,419263.2495275001,True,False,False,True,0.4,B2,frozen,r151
198,198,2024-09-13,1,2024-09-12,000333,SELL,HOLD_EXPIRY,500,500,0,65.4571,32728.55,24.5464125,0.0,0.0,264116.2495275001,32704.0035875,296820.25311500015,500,0,155021.0,123996.0,419137.2495275001,420816.25311500015,True,False,False,True,0.4,B2,frozen,r151
199,199,2024-09-13,2,2024-09-12,002466,BUY,TARGET_REBALANCE,1400,1400,0,27.43,38402.0,28.8015,0.0,0.0,296820.25311500015,-38430.8015,258389.45161500014,0,1400,123996.0,162398.0,420816.25311500015,420787.45161500014,True,False,False,True,0.4,B2,frozen,r151
200,200,2024-09-18,1,2024-09-13,601939,SELL,HOLD_EXPIRY,4900,4900,0,7.6227,37351.23,28.013422500000004,0.0,0.0,258389.45161500014,37323.2165775,295712.66819250013,4900,0,160653.0,125716.0,419042.45161500014,421428.66819250013,True,False,False,True,0.4,B2,frozen,r151
201,201,2024-09-18,2,2024-09-13,300502,BUY,TARGET_REBALANCE,200,200,0,195.8674,39173.48,29.380110000000002,0.0,0.0,295712.66819250013,-39202.86011,256509.80808250012,0,200,125716.0,145596.0,421428.66819250013,402105.8080825001,True,False,False,True,0.4,B2,frozen,r151
202,202,2024-09-27,1,2024-09-26,000538,SELL,HOLD_EXPIRY,600,600,0,60.6549,36392.94,27.294705000000004,0.0,0.0,256509.80808250012,36365.645295,292875.4533775001,600,0,159720.0,126420.0,416229.8080825001,419295.4533775001,True,False,False,True,0.4,B2,frozen,r151
203,203,2024-09-27,2,2024-09-26,603259,SELL,HOLD_EXPIRY,500,500,0,45.8181,22909.05,17.1817875,0.0,0.0,292875.4533775001,22891.868212499998,315767.3215900001,500,0,126420.0,104420.0,419295.4533775001,420187.3215900001,True,False,False,True,0.4,B2,frozen,r151
204,204,2024-09-27,3,2024-09-26,000001,BUY,TARGET_REBALANCE,1900,1900,0,12.617,23972.300000000003,17.979225000000003,0.0,0.0,315767.3215900001,-23990.279225000002,291777.0423650001,0,1900,104420.0,125985.0,420187.3215900001,417762.0423650001,True,False,False,True,0.4,B2,frozen,r151
205,205,2024-09-27,4,2024-09-26,601166,BUY,TARGET_REBALANCE,1200,1200,0,20.8158,24978.96,18.73422,0.0,0.0,291777.0423650001,-24997.694219999998,266779.3481450001,0,1200,125985.0,148545.0,417762.0423650001,415324.3481450001,True,False,False,True,0.4,B2,frozen,r151
206,206,2024-09-30,1,2024-09-27,600900,SELL,HOLD_EXPIRY,1400,1400,0,30.0019,42002.659999999996,31.501994999999997,0.0,0.0,266779.3481450001,41971.158005,308750.5061500001,1400,0,156440.0,116078.0,423219.3481450001,424828.5061500001,True,False,False,True,0.4,B2,frozen,r151
207,207,2024-09-30,2,2024-09-27,000063,BUY,TARGET_REBALANCE,1200,1200,0,30.1617,36194.04,27.14553,0.0,0.0,308750.5061500001,-36221.18553,272529.3206200001,0,1200,116078.0,151574.0,424828.5061500001,424103.3206200001,True,False,False,True,0.4,B2,frozen,r151
208,208,2024-10-08,1,2024-09-30,002466,SELL,HOLD_EXPIRY,1400,1400,0,38.72,54208.0,40.656,0.0,0.0,272529.3206200001,54167.344,326696.66462000005,1400,0,174049.0,119841.0,446578.3206200001,446537.66462000005,True,False,False,True,0.4,B2,frozen,r151
209,209,2024-10-08,2,2024-09-30,002352,BUY,TARGET_REBALANCE,700,700,0,52.6035,36822.45,27.6168375,0.0,0.0,326696.66462000005,-36850.066837499995,289846.5977825001,0,700,119841.0,154407.0,446537.66462000005,444253.5977825001,True,False,False,True,0.4,B2,frozen,r151
210,210,2024-10-09,1,2024-10-08,300502,SELL,HOLD_EXPIRY,200,200,0,293.604,58720.799999999996,44.0406,0.0,0.0,289846.5977825001,58676.759399999995,348523.35718250007,200,0,149056.0,119256.0,438902.5977825001,467779.35718250007,True,False,False,True,0.4,B2,frozen,r151
211,211,2024-10-09,2,2024-10-08,300347,BUY,TARGET_REBALANCE,800,800,0,74.0792,59263.36,44.447520000000004,0.0,0.0,348523.35718250007,-59307.80752,289215.54966250004,0,800,119256.0,178176.0,467779.35718250007,467391.54966250004,True,False,False,True,0.4,B2,frozen,r151
212,212,2024-10-18,1,2024-10-17,000001,SELL,HOLD_EXPIRY,1900,1900,0,12.9561,24616.59,18.4624425,0.0,0.0,289215.54966250004,24598.1275575,313813.67722,1900,0,158593.0,135964.0,447808.54966250004,449777.67722,True,False,False,True,0.4,B2,frozen,r151
213,213,2024-10-18,2,2024-10-17,601166,SELL,HOLD_EXPIRY,1200,1200,0,21.7238,26068.56,19.55142,0.0,0.0,313813.67722,26049.00858,339862.68580000004,1200,0,135964.0,112420.0,449777.67722,452282.68580000004,True,False,False,True,0.4,B2,frozen,r151
214,214,2024-10-18,3,2024-10-17,300290,BUY,TARGET_REBALANCE,1400,1400,0,21.7,30380.0,22.785,0.0,0.0,339862.68580000004,-30402.785,309459.90080000006,0,1400,112420.0,142800.0,452282.68580000004,452259.90080000006,True,False,False,True,0.4,B2,frozen,r151
215,215,2024-10-18,4,2024-10-17,300337,BUY,TARGET_REBALANCE,2000,2000,0,17.0159,34031.799999999996,25.523849999999996,0.0,0.0,309459.90080000006,-34057.32384999999,275402.5769500001,0,2000,142800.0,176800.0,452259.90080000006,452202.5769500001,True,False,False,True,0.4,B2,frozen,r151
216,216,2024-10-21,1,2024-10-18,000063,SELL,HOLD_EXPIRY,1200,1200,0,31.7524,38102.880000000005,28.577160000000003,0.0,0.0,275402.5769500001,38074.302840000004,313476.8797900001,1200,0,183883.0,146515.0,459285.5769500001,459991.8797900001,True,False,False,True,0.4,B2,frozen,r151
217,217,2024-10-21,2,2024-10-18,300563,BUY,TARGET_REBALANCE,500,500,0,61.5262,30763.100000000002,23.072325000000003,0.0,0.0,313476.8797900001,-30786.172325000003,282690.7074650001,0,500,146515.0,176885.0,459991.8797900001,459575.7074650001,True,False,False,True,0.4,B2,frozen,r151
218,218,2024-10-22,1,2024-10-21,002352,SELL,HOLD_EXPIRY,700,700,0,45.04,31528.0,23.646,0.0,0.0,282690.7074650001,31504.354,314195.0614650001,700,0,180651.0,151055.0,463341.7074650001,465250.0614650001,True,False,False,True,0.4,B2,frozen,r151
219,219,2024-10-22,2,2024-10-21,300757,BUY,TARGET_REBALANCE,100,100,0,210.1441,21014.41,15.7608075,0.0,0.0,314195.0614650001,-21030.1708075,293164.8906575001,0,100,151055.0,172066.0,465250.0614650001,465230.8906575001,True,False,False,True,0.4,B2,frozen,r151
220,220,2024-10-23,1,2024-10-22,300347,SELL,HOLD_EXPIRY,800,800,0,68.175,54540.0,40.905,0.0,0.0,293164.89065750013,54499.095,347663.9856575001,800,0,165250.0,111026.0,458414.89065750013,458689.9856575001,True,False,False,True,0.4,B2,frozen,r151
221,221,2024-10-23,2,2024-10-22,300184,BUY,TARGET_REBALANCE,5900,5900,0,12.2,71980.0,53.985,0.0,0.0,347663.9856575001,-72033.985,275630.0006575001,0,5900,111026.0,183006.0,458689.9856575001,458636.0006575001,True,False,False,True,0.4,B2,frozen,r151
222,222,2024-11-01,1,2024-10-31,300290,SELL,HOLD_EXPIRY,1400,1400,0,25.7,35980.0,26.985,0.0,0.0,275630.0006575001,35953.015,311583.01565750013,1400,0,195607.0,159627.0,471237.0006575001,471210.01565750013,True,False,False,True,0.4,B2,frozen,r151
223,223,2024-11-01,2,2024-10-31,300337,SELL,HOLD_EXPIRY,2000,2000,0,18.0069,36013.8,27.010350000000003,0.0,0.0,311583.01565750013,35986.789650000006,347569.8053075001,2000,0,159627.0,123647.0,471210.01565750013,471216.8053075001,True,False,False,True,0.4,B2,frozen,r151
224,224,2024-11-01,3,2024-10-31,000099,BUY,TARGET_REBALANCE,1100,1100,0,26.1338,28747.18,21.560385,0.0,0.0,347569.8053075001,-28768.740385,318801.0649225001,0,1100,123647.0,151994.0,471216.8053075001,470795.0649225001,True,False,False,True,0.4,B2,frozen,r151
225,225,2024-11-01,4,2024-10-31,002384,BUY,TARGET_REBALANCE,1100,1100,0,31.1769,34294.59,25.7209425,0.0,0.0,318801.0649225001,-34320.31094249999,284480.7539800001,0,1100,151994.0,186204.0,470795.0649225001,470684.7539800001,True,False,False,True,0.4,B2,frozen,r151
226,226,2024-11-04,1,2024-11-01,300563,SELL,HOLD_EXPIRY,500,500,0,50.6776,25338.8,19.0041,0.0,0.0,284480.75398000004,25319.7959,309800.54988000006,500,0,169069.0,144054.0,453549.75398000004,453854.54988000006,True,False,False,True,0.4,B2,frozen,r151
227,227,2024-11-04,2,2024-11-01,002607,BUY,TARGET_REBALANCE,11200,11200,0,3.3,36960.0,27.72,0.0,0.0,309800.54988000006,-36987.72,272812.8298800001,0,11200,144054.0,181014.0,453854.54988000006,453826.8298800001,True,False,False,True,0.4,B2,frozen,r151
228,228,2024-11-05,1,2024-11-04,300757,SELL,HOLD_EXPIRY,100,100,0,203.8331,20383.31,15.287482500000001,0.0,0.0,272812.8298800001,20368.0225175,293180.8523975001,100,0,185933.0,165553.0,458745.8298800001,458733.8523975001,True,False,False,True,0.4,B2,frozen,r151
229,229,2024-11-05,2,2024-11-04,600733,BUY,TARGET_REBALANCE,2000,2000,0,8.65,17300.0,12.975,0.0,0.0,293180.8523975001,-17312.975,275867.8773975001,0,2000,165553.0,182853.0,458733.8523975001,458720.8773975001,True,False,False,True,0.4,B2,frozen,r151
230,230,2024-11-06,1,2024-11-05,300184,SELL,HOLD_EXPIRY,5900,5900,0,12.04,71036.0,53.277,0.0,0.0,275867.8773975001,70982.723,346850.6003975001,5900,0,198188.0,127152.0,474055.8773975001,474002.6003975001,True,False,False,True,0.4,B2,frozen,r151
231,231,2024-11-06,2,2024-11-05,002156,BUY,TARGET_REBALANCE,1900,1900,0,32.091,60972.9,45.729675,0.0,0.0,346850.6003975001,-61018.629675000004,285831.9707225001,0,1900,127152.0,187952.0,474002.6003975001,473783.9707225001,True,False,False,True,0.4,B2,frozen,r151
232,232,2024-11-15,1,2024-11-14,000099,SELL,HOLD_EXPIRY,1100,1100,0,28.304,31134.399999999998,23.3508,0.0,0.0,285831.9707225001,31111.049199999998,316943.0199225001,1100,0,185391.0,154690.0,471222.9707225001,471633.0199225001,True,False,False,True,0.4,B2,frozen,r151
233,233,2024-11-15,2,2024-11-14,002384,SELL,HOLD_EXPIRY,1100,1100,0,30.6255,33688.049999999996,25.266037499999996,0.0,0.0,316943.0199225001,33662.7839625,350605.8038850001,1100,0,154690.0,121085.0,471633.0199225001,471690.8038850001,True,False,False,True,0.4,B2,frozen,r151
234,234,2024-11-15,3,2024-11-14,002230,BUY,TARGET_REBALANCE,600,600,0,53.0926,31855.559999999998,23.891669999999998,0.0,0.0,350605.8038850001,-31879.45167,318726.35221500014,0,600,121085.0,152873.0,471690.8038850001,471599.35221500014,True,False,False,True,0.4,B2,frozen,r151
235,235,2024-11-15,4,2024-11-14,002241,BUY,TARGET_REBALANCE,1300,1300,0,25.8748,33637.24,25.22793,0.0,0.0,318726.35221500014,-33662.46793,285063.88428500015,0,1300,152873.0,185737.0,471599.35221500014,470800.88428500015,True,False,False,True,0.4,B2,frozen,r151
236,236,2024-11-18,1,2024-11-15,002607,SELL,HOLD_EXPIRY,11200,11200,0,3.47,38864.0,29.148,0.0,0.0,285063.88428500015,38834.852,323898.73628500017,11200,0,181596.0,142732.0,466659.88428500015,466630.73628500017,True,False,False,True,0.4,B2,frozen,r151
237,237,2024-11-19,1,2024-11-18,600733,SELL,HOLD_EXPIRY,2000,2000,0,8.46,16920.0,12.69,0.0,0.0,323898.73628500017,16907.31,340806.04628500016,2000,0,133203.0,116283.0,457101.73628500017,457089.04628500016,True,False,False,True,0.4,B2,frozen,r151
238,238,2024-11-19,2,2024-11-18,601288,BUY,TARGET_REBALANCE,6200,6200,0,5.1944,32205.28,24.153959999999998,0.0,0.0,340806.04628500016,-32229.43396,308576.61232500017,0,6200,116283.0,146043.0,457089.04628500016,454619.61232500017,True,False,False,True,0.4,B2,frozen,r151
239,239,2024-11-19,3,2024-11-18,601398,BUY,TARGET_REBALANCE,4900,4900,0,6.7075,32866.75,24.6500625,0.0,0.0,308576.61232500017,-32891.4000625,275685.2122625002,0,4900,146043.0,176325.0,454619.61232500017,452010.2122625002,True,False,False,True,0.4,B2,frozen,r151
240,240,2024-11-20,1,2024-11-19,002156,SELL,HOLD_EXPIRY,1900,1900,0,30.9177,58743.63,44.0577225,0.0,0.0,275685.2122625002,58699.572277499996,334384.7845400002,1900,0,178422.0,119845.0,454107.2122625002,454229.7845400002,True,False,False,True,0.4,B2,frozen,r151
241,241,2024-11-20,2,2024-11-19,600418,BUY,TARGET_REBALANCE,1400,1400,0,39.68,55552.0,41.664,0.0,0.0,334384.7845400002,-55593.664,278791.1205400002,0,1400,119845.0,175397.0,454229.7845400002,454188.1205400002,True,False,False,True,0.4,B2,frozen,r151
242,242,2024-11-29,1,2024-11-28,002230,SELL,HOLD_EXPIRY,600,600,0,47.6009,28560.54,21.420405000000002,0.0,0.0,278791.1205400002,28539.119595,307330.2401350002,600,0,169096.0,140596.0,447887.1205400002,447926.2401350002,True,False,False,True,0.4,B2,frozen,r151
243,243,2024-11-29,2,2024-11-28,002241,SELL,HOLD_EXPIRY,1300,1300,0,25.3533,32959.29,24.7194675,0.0,0.0,307330.2401350002,32934.5705325,340264.8106675002,1300,0,140596.0,108265.0,447926.2401350002,448529.8106675002,True,False,False,True,0.4,B2,frozen,r151
244,244,2024-11-29,3,2024-11-28,002131,BUY,TARGET_REBALANCE,8300,8300,0,3.721,30884.3,23.163225,0.0,0.0,340264.8106675002,-30907.463225,309357.3474425002,0,8300,108265.0,138726.0,448529.8106675002,448083.3474425002,True,False,False,True,0.4,B2,frozen,r151
245,245,2024-11-29,4,2024-11-28,300364,BUY,TARGET_REBALANCE,1200,1200,0,29.4,35280.0,26.46,0.0,0.0,309357.3474425002,-35306.46,274050.88744250016,0,1200,138726.0,174006.0,448083.3474425002,448056.88744250016,True,False,False,True,0.4,B2,frozen,r151
246,246,2024-12-03,1,2024-12-02,601288,SELL,HOLD_EXPIRY,6200,6200,0,5.2052,32272.239999999998,24.204179999999997,0.0,0.0,274050.88744250016,32248.035819999997,306298.92326250015,6200,0,184211.0,154389.0,458261.88744250016,460687.92326250015,True,False,False,True,0.4,B2,frozen,r151
247,247,2024-12-03,2,2024-12-02,601398,SELL,HOLD_EXPIRY,4900,4900,0,6.6532,32600.68,24.45051,0.0,0.0,306298.92326250015,32576.22949,338875.15275250014,4900,0,154389.0,124352.0,460687.92326250015,463227.15275250014,True,False,False,True,0.4,B2,frozen,r151
248,248,2024-12-03,3,2024-12-02,300377,BUY,TARGET_REBALANCE,400,400,0,36.0,14400.0,10.8,0.0,0.0,338875.15275250014,-14410.8,324464.35275250016,0,400,124352.0,138752.0,463227.15275250014,463216.35275250016,True,False,False,True,0.4,B2,frozen,r151
249,249,2024-12-03,4,2024-12-02,600601,BUY,TARGET_REBALANCE,9100,9100,0,4.74,43134.0,32.350500000000004,0.0,0.0,324464.35275250016,-43166.3505,281298.00225250016,0,9100,138752.0,181886.0,463216.35275250016,463184.00225250016,True,False,False,True,0.4,B2,frozen,r151
250,250,2024-12-04,1,2024-12-03,600418,SELL,HOLD_EXPIRY,1400,1400,0,34.6,48440.0,36.33,0.0,0.0,281298.00225250016,48403.67,329701.67225250014,1400,0,177133.0,128693.0,458431.00225250016,458394.67225250014,True,False,False,True,0.4,B2,frozen,r151
251,251,2024-12-04,2,2024-12-03,600843,BUY,TARGET_REBALANCE,3300,3300,0,16.1,53130.00000000001,39.847500000000004,0.0,0.0,329701.67225250014,-53169.84750000001,276531.8247525001,0,3300,128693.0,181823.0,458394.67225250014,458354.8247525001,True,False,False,True,0.4,B2,frozen,r151
252,252,2024-12-13,1,2024-12-12,002131,SELL,HOLD_EXPIRY,8300,8300,0,4.2178,35007.740000000005,26.255805000000006,0.0,0.0,276531.8247525001,34981.484195000005,311513.30894750013,8300,0,176506.0,141978.0,453037.8247525001,453491.30894750013,True,False,False,True,0.4,B2,frozen,r151
253,253,2024-12-13,2,2024-12-12,300364,SELL,HOLD_EXPIRY,1200,1200,0,30.33,36396.0,27.297,0.0,0.0,311513.30894750013,36368.703,347882.0119475001,1200,0,141978.0,105582.0,453491.30894750013,453464.0119475001,True,False,False,True,0.4,B2,frozen,r151
254,254,2024-12-13,3,2024-12-12,300063,BUY,TARGET_REBALANCE,1000,1000,0,12.71,12710.0,9.5325,0.0,0.0,347882.0119475001,-12719.5325,335162.47944750014,0,1000,105582.0,118292.0,453464.0119475001,453454.47944750014,True,False,False,True,0.4,B2,frozen,r151
255,255,2024-12-13,4,2024-12-12,600887,BUY,TARGET_REBALANCE,1900,1900,0,32.905,62519.5,46.889625,0.0,0.0,335162.47944750014,-62566.389625,272596.08982250013,0,1900,118292.0,175292.0,453454.47944750014,447888.08982250013,True,False,False,True,0.4,B2,frozen,r151
256,256,2024-12-17,1,2024-12-16,300377,SELL,HOLD_EXPIRY,400,400,0,31.6,12640.0,9.48,0.0,0.0,272596.0898225002,12630.52,285226.6098225002,400,0,166539.0,153899.0,439135.0898225002,439125.6098225002,True,False,False,True,0.4,B2,frozen,r151
257,257,2024-12-17,2,2024-12-16,600601,SELL,HOLD_EXPIRY,9100,9100,0,4.27,38856.99999999999,29.142749999999996,0.0,0.0,285226.6098225002,38827.857249999994,324054.4670725002,9100,0,153899.0,115042.0,439125.6098225002,439096.4670725002,True,False,False,True,0.4,B2,frozen,r151
258,258,2024-12-17,3,2024-12-16,002281,BUY,TARGET_REBALANCE,700,700,0,47.2646,33085.22,24.813915,0.0,0.0,324054.4670725002,-33110.033915,290944.4331575002,0,700,115042.0,147935.0,439096.4670725002,438879.4331575002,True,False,False,True,0.4,B2,frozen,r151
259,259,2024-12-17,4,2024-12-16,300296,BUY,TARGET_REBALANCE,2400,2400,0,8.1807,19633.68,14.72526,0.0,0.0,290944.4331575002,-19648.40526,271296.0278975002,0,2400,147935.0,166967.0,438879.4331575002,438263.0278975002,True,False,False,True,0.4,B2,frozen,r151
260,260,2024-12-18,1,2024-12-17,600843,SELL,HOLD_EXPIRY,3300,3300,0,13.28,43824.0,32.868,0.0,0.0,271296.0278975002,43791.132,315087.1598975002,3300,0,162606.0,118782.0,433902.0278975002,433869.1598975002,True,False,False,True,0.4,B2,frozen,r151
261,261,2024-12-18,2,2024-12-17,601919,BUY,TARGET_REBALANCE,3000,3000,0,16.5497,49649.100000000006,37.236825,0.0,0.0,315087.1598975002,-49686.336825000006,265400.8230725002,0,3000,118782.0,163542.0,433869.1598975002,428942.8230725002,True,False,False,True,0.4,B2,frozen,r151
262,262,2024-12-27,1,2024-12-26,300063,SELL,HOLD_EXPIRY,1000,1000,0,10.19,10190.0,7.6425,0.0,0.0,265400.8230725002,10182.3575,275583.18057250016,1000,0,169724.0,159534.0,435124.8230725002,435117.18057250016,True,False,False,True,0.4,B2,frozen,r151
263,263,2024-12-27,2,2024-12-26,600887,SELL,HOLD_EXPIRY,1900,1900,0,32.8612,62436.27999999999,46.827209999999994,0.0,0.0,275583.18057250016,62389.45278999999,337972.6333625002,1900,0,159534.0,102610.0,435117.18057250016,440582.6333625002,True,False,False,True,0.4,B2,frozen,r151
264,264,2024-12-27,3,2024-12-26,601398,BUY,TARGET_REBALANCE,6500,6500,0,7.4781,48607.65,36.455737500000005,0.0,0.0,337972.6333625002,-48644.1057375,289328.52762500016,0,6500,102610.0,147395.0,440582.6333625002,436723.52762500016,True,False,False,True,0.4,B2,frozen,r151
265,265,2024-12-27,4,2024-12-26,603083,BUY,TARGET_REBALANCE,400,400,0,48.7707,19508.28,14.63121,0.0,0.0,289328.52762500016,-19522.91121,269805.6164150002,0,400,147395.0,166775.0,436723.52762500016,436580.6164150002,True,False,False,True,0.4,B2,frozen,r151
266,266,2024-12-31,1,2024-12-30,002281,SELL,HOLD_EXPIRY,700,700,0,55.8746,39112.22,29.334165000000002,0.0,0.0,269805.6164150002,39082.885835,308888.5022500002,700,0,165043.0,126158.0,434848.6164150002,435046.5022500002,True,False,False,True,0.4,B2,frozen,r151
267,267,2024-12-31,2,2024-12-30,300296,SELL,HOLD_EXPIRY,2400,2400,0,7.2523,17405.52,13.05414,0.0,0.0,308888.5022500002,17392.46586,326280.9681100002,2400,0,126158.0,109286.0,435046.5022500002,435566.9681100002,True,False,False,True,0.4,B2,frozen,r151
268,268,2024-12-31,3,2024-12-30,300394,BUY,TARGET_REBALANCE,100,100,0,188.888,18888.8,14.166599999999999,0.0,0.0,326280.9681100002,-18902.9666,307378.0015100002,0,100,109286.0,118827.0,435566.9681100002,426205.0015100002,True,False,False,True,0.4,B2,frozen,r151
269,269,2024-12-31,4,2024-12-30,600584,BUY,TARGET_REBALANCE,800,800,0,43.1723,34537.84,25.90338,0.0,0.0,307378.0015100002,-34563.74338,272814.2581300002,0,800,118827.0,153211.0,426205.0015100002,426025.2581300002,True,False,False,True,0.4,B2,frozen,r151
270,270,2025-01-02,1,2024-12-31,601919,SELL,HOLD_EXPIRY,3000,3000,0,17.2485,51745.5,38.809125,0.0,0.0,272814.2581300002,51706.690875,324520.9490050002,3000,0,149497.0,102847.0,422311.2581300002,427367.9490050002,True,False,False,True,0.4,B2,frozen,r151
271,271,2025-01-02,2,2024-12-31,601988,BUY,TARGET_REBALANCE,10200,10200,0,5.8681,59854.62,44.890965,0.0,0.0,324520.9490050002,-59899.510965,264621.43804000015,0,10200,102847.0,159049.0,427367.9490050002,423670.43804000015,True,False,False,True,0.4,B2,frozen,r151
272,272,2025-01-13,1,2025-01-10,601398,SELL,HOLD_EXPIRY,6500,6500,0,7.0784,46009.6,34.5072,0.0,0.0,264621.43804000015,45975.0928,310596.53084000014,6500,0,153540.0,110250.0,418161.43804000015,420846.53084000014,True,False,False,True,0.4,B2,frozen,r151
273,273,2025-01-13,2,2025-01-10,603083,SELL,HOLD_EXPIRY,400,400,0,37.2751,14910.04,11.182530000000002,0.0,0.0,310596.53084000014,14898.85747,325495.3883100001,400,0,110250.0,95438.0,420846.53084000014,420933.3883100001,True,False,False,True,0.4,B2,frozen,r151
274,274,2025-01-13,3,2025-01-10,002131,BUY,TARGET_REBALANCE,7200,7200,0,3.6095,25988.4,19.491300000000003,0.0,0.0,325495.3883100001,-26007.891300000003,299487.4970100001,0,7200,95438.0,121070.0,420933.3883100001,420557.4970100001,True,False,False,True,0.4,B2,frozen,r151
275,275,2025-01-15,1,2025-01-14,300394,SELL,HOLD_EXPIRY,100,100,0,176.2176,17621.760000000002,13.216320000000001,0.0,0.0,299487.4970100001,17608.543680000002,317096.0406900001,100,0,125335.0,116434.0,424822.4970100001,433530.0406900001,True,False,False,True,0.4,B2,frozen,r151
276,276,2025-01-15,2,2025-01-14,600584,SELL,HOLD_EXPIRY,800,800,0,40.2191,32175.28,24.13146,0.0,0.0,317096.0406900001,32151.14854,349247.18923000013,800,0,116434.0,84402.0,433530.0406900001,433649.18923000013,True,False,False,True,0.4,B2,frozen,r151
277,277,2025-01-15,3,2025-01-14,000831,BUY,TARGET_REBALANCE,1700,1700,0,29.51,50167.0,37.62525,0.0,0.0,349247.18923000013,-50204.62525,299042.56398000015,0,1700,84402.0,134569.0,433649.18923000013,433611.56398000015,True,False,False,True,0.4,B2,frozen,r151
278,278,2025-01-15,4,2025-01-14,002681,BUY,TARGET_REBALANCE,2800,2800,0,7.31,20468.0,15.351,0.0,0.0,299042.56398000015,-20483.351,278559.2129800001,0,2800,134569.0,155037.0,433611.56398000015,433596.2129800001,True,False,False,True,0.4,B2,frozen,r151
279,279,2025-01-15,5,2025-01-14,603893,BUY,TARGET_REBALANCE,100,100,0,124.9198,12491.98,9.368985,0.0,0.0,278559.2129800001,-12501.348984999999,266057.86399500014,0,100,155037.0,167437.0,433596.2129800001,433494.86399500014,True,False,False,True,0.4,B2,frozen,r151
280,280,2025-01-16,1,2025-01-15,601988,SELL,HOLD_EXPIRY,10200,10200,0,5.8255,59420.1,44.565075,0.0,0.0,266057.86399500014,59375.534925,325433.3989200001,10200,0,168843.0,113049.0,434900.86399500014,438482.3989200001,True,False,False,True,0.4,B2,frozen,r151
281,281,2025-01-16,2,2025-01-15,300493,BUY,TARGET_REBALANCE,1700,1700,0,34.7,58990.00000000001,44.24250000000001,0.0,0.0,325433.3989200001,-59034.24250000001,266399.15642000013,0,1700,113049.0,171869.0,438482.3989200001,438268.15642000013,True,False,False,True,0.4,B2,frozen,r151
