order_id,fill_id,execution_date,execution_sequence,signal_date,symbol,side,order_reason,shares_requested,shares_filled,shares_unfilled,execution_price_exact,notional_exact,commission_exact,stamp_tax_exact,slippage_exact,cash_before,cash_delta,cash_after,shares_before,shares_after,market_value_before,market_value_after,equity_before,equity_after,tradable,limit_blocked,suspended,risk_state,target_exposure,strategy_label,strategy_sha,data_snapshot_id
93,93,2024-04-18,1,2024-04-17,600309,SELL,HOLD_EXPIRY,1100,1100,0,91.8509,101035.98999999999,75.77699249999999,0.0,0.0,200044.64493499981,100960.21300749999,301004.8579424998,1100,0,272163.0,176606.0,472207.6449349998,477610.8579424998,True,False,False,False,0.6,S60,frozen,r151
94,94,2024-04-18,2,2024-04-17,601668,BUY,TARGET_REBALANCE,17400,17400,0,5.8785,102285.9,76.71442499999999,0.0,0.0,301004.8579424998,-102362.61442499999,198642.24351749982,0,17400,176606.0,269522.0,477610.8579424998,468164.2435174998,True,False,False,False,0.6,S60,frozen,r151
95,95,2024-04-22,1,2024-04-19,601857,SELL,HOLD_EXPIRY,100,100,0,11.9961,1199.6100000000001,0.8997075000000001,0.0,0.0,198642.24351749982,1198.7102925000002,199840.95380999983,7900,7800,271786.0,270706.0,470428.2435174998,470546.95380999986,True,False,False,False,0.6,S60,frozen,r151
96,96,2024-04-23,1,2024-04-22,601857,SELL,HOLD_EXPIRY,7800,7800,0,11.7073,91316.94,68.487705,0.0,0.0,199840.95380999983,91248.452295,291089.4061049998,7800,0,268354.0,186142.0,468194.95380999986,477231.4061049998,True,False,False,False,0.6,S60,frozen,r151
97,97,2024-04-23,2,2024-04-22,002415,BUY,TARGET_REBALANCE,2500,2500,0,35.8564,89641.0,67.23075,0.0,0.0,291089.4061049998,-89708.23075,201381.17535499984,0,2500,186142.0,268392.0,477231.4061049998,469773.17535499984,True,False,False,False,0.6,S60,frozen,r151
98,98,2024-05-06,1,2024-04-30,300760,SELL,HOLD_EXPIRY,100,100,0,324.7948,32479.48,24.35961,0.0,0.0,201381.17535499984,32455.12039,233836.29574499984,100,0,272227.0,241627.0,473608.17535499984,475463.29574499984,True,False,False,False,0.6,S60,frozen,r151
99,99,2024-05-06,2,2024-04-30,600019,SELL,HOLD_EXPIRY,4800,4800,0,7.596,36460.8,27.3456,0.0,0.0,233836.29574499984,36433.4544,270269.7501449998,4800,0,241627.0,207979.0,475463.29574499984,478248.7501449998,True,False,False,False,0.6,S60,frozen,r151
100,100,2024-05-06,3,2024-04-30,601658,SELL,HOLD_EXPIRY,6200,6200,0,5.4815,33985.299999999996,25.488974999999996,0.0,0.0,270269.7501449998,33959.811024999995,304229.5611699998,6200,0,207979.0,177909.0,478248.7501449998,482138.5611699998,True,False,False,False,0.6,S60,frozen,r151
101,101,2024-05-06,4,2024-04-30,600570,BUY,TARGET_REBALANCE,700,700,0,21.4524,15016.68,11.26251,0.0,0.0,304229.5611699998,-15027.94251,289201.6186599998,0,700,177909.0,192637.0,482138.5611699998,481838.6186599998,True,False,False,False,0.6,S60,frozen,r151
102,102,2024-05-06,5,2024-04-30,600887,BUY,TARGET_REBALANCE,1400,1400,0,32.9939,46191.45999999999,34.643595,0.0,0.0,289201.6186599998,-46226.10359499999,242975.5150649998,0,1400,192637.0,232985.0,481838.6186599998,475960.5150649998,True,False,False,False,0.6,S60,frozen,r151
103,103,2024-05-06,6,2024-04-30,601919,BUY,TARGET_REBALANCE,2800,2800,0,13.999,39197.200000000004,29.397900000000003,0.0,0.0,242975.5150649998,-39226.59790000001,203748.91716499982,0,2800,232985.0,266585.0,475960.5150649998,470333.9171649998,True,False,False,False,0.6,S60,frozen,r151
104,104,2024-05-07,1,2024-05-06,601668,SELL,HOLD_EXPIRY,17400,17400,0,5.9555,103625.7,77.719275,0.0,0.0,203748.9171649998,103547.980725,307296.8978899998,17400,0,267097.0,172963.0,470845.91716499976,480259.8978899998,True,False,False,False,0.6,S60,frozen,r151
105,105,2024-05-07,2,2024-05-06,601816,BUY,TARGET_REBALANCE,19500,19500,0,5.5074,107394.29999999999,80.54572499999999,0.0,0.0,307296.8978899998,-107474.84572499999,199822.0521649998,0,19500,172963.0,275143.0,480259.8978899998,474965.05216499977,True,False,False,False,0.6,S60,frozen,r151
106,106,2024-05-10,1,2024-05-09,002415,SELL,HOLD_EXPIRY,2500,2500,0,36.0417,90104.25,67.5781875,0.0,0.0,199822.05216499983,90036.6718125,289858.7239774998,2500,0,275177.0,192502.0,474999.0521649998,482360.7239774998,True,False,False,False,0.6,S60,frozen,r151
107,107,2024-05-10,2,2024-05-09,300107,BUY,TARGET_REBALANCE,6400,6400,0,13.9689,89400.95999999999,67.05072,0.0,0.0,289858.7239774998,-89468.01071999999,200390.71325749982,0,6400,192502.0,281462.0,482360.7239774998,481852.71325749985,True,False,False,False,0.6,S60,frozen,r151
108,108,2024-05-20,1,2024-05-17,600570,SELL,HOLD_EXPIRY,700,700,0,21.6767,15173.69,11.3802675,0.0,0.0,200390.7132574998,15162.3097325,215553.0229899998,700,0,276615.0,261733.0,477005.7132574998,477286.0229899998,True,False,False,False,0.6,S60,frozen,r151
109,109,2024-05-20,2,2024-05-17,600887,SELL,HOLD_EXPIRY,1400,1400,0,32.1582,45021.48,33.766110000000005,0.0,0.0,215553.0229899998,44987.713890000006,260540.7368799998,1400,0,261733.0,222407.0,477286.0229899998,482947.7368799998,True,False,False,False,0.6,S60,frozen,r151
110,110,2024-05-20,3,2024-05-17,601919,SELL,HOLD_EXPIRY,2800,2800,0,16.5188,46252.64,34.68948,0.0,0.0,260540.7368799998,46217.95052,306758.6873999998,2800,0,222407.0,182759.0,482947.7368799998,489517.6873999998,True,False,False,False,0.6,S60,frozen,r151
111,111,2024-05-20,4,2024-05-17,000002,BUY,TARGET_REBALANCE,2600,2600,0,9.0,23400.0,17.55,0.0,0.0,306758.6873999998,-23417.55,283341.13739999983,0,2600,182759.0,206159.0,489517.6873999998,489500.13739999983,True,False,False,False,0.6,S60,frozen,r151
112,112,2024-05-20,5,2024-05-17,600066,BUY,TARGET_REBALANCE,700,700,0,28.9667,20276.69,15.2075175,0.0,0.0,283341.13739999983,-20291.897517499998,263049.23988249985,0,700,206159.0,223862.0,489500.13739999983,486911.23988249985,True,False,False,False,0.6,S60,frozen,r151
113,113,2024-05-20,6,2024-05-17,601668,BUY,TARGET_REBALANCE,10000,10000,0,6.4399,64399.0,48.29925,0.0,0.0,263049.23988249985,-64447.29925,198601.94063249987,0,10000,223862.0,282362.0,486911.23988249985,480963.94063249987,True,False,False,False,0.6,S60,frozen,r151
114,114,2024-05-21,1,2024-05-20,601816,SELL,HOLD_EXPIRY,19500,19500,0,5.5074,107394.29999999999,80.54572499999999,0.0,0.0,198601.94063249984,107313.75427499998,305915.6949074998,19500,0,282098.0,179918.0,480699.94063249987,485833.6949074998,True,False,False,False,0.6,S60,frozen,r151
115,115,2024-05-21,2,2024-05-20,603993,BUY,TARGET_REBALANCE,11300,11300,0,9.4917,107256.20999999999,80.4421575,0.0,0.0,305915.6949074998,-107336.6521575,198579.04274999985,0,11300,179918.0,280714.0,485833.6949074998,479293.04274999985,True,False,False,False,0.6,S60,frozen,r151
116,116,2024-05-24,1,2024-05-23,300107,SELL,HOLD_EXPIRY,6400,6400,0,11.2555,72035.2,54.0264,0.0,0.0,198579.04274999985,71981.1736,270560.2163499998,6400,0,262900.0,191220.0,461479.04274999985,461780.2163499998,True,False,False,False,0.6,S60,frozen,r151
117,117,2024-05-24,2,2024-05-23,300641,BUY,TARGET_REBALANCE,2600,2600,0,30.5463,79420.37999999999,59.565284999999996,0.0,0.0,270560.2163499998,-79479.945285,191080.27106499983,0,2600,191220.0,265450.0,461780.2163499998,456530.27106499986,True,False,False,False,0.6,S60,frozen,r151
118,118,2024-06-03,1,2024-05-31,000002,SELL,HOLD_EXPIRY,2600,2600,0,8.18,21268.0,15.951,0.0,0.0,191080.2710649998,21252.049,212332.3200649998,2600,0,251981.0,230713.0,443061.2710649998,443045.3200649998,True,False,False,True,0.6,S60,frozen,r151
119,119,2024-06-03,2,2024-05-31,600066,SELL,HOLD_EXPIRY,700,700,0,27.6037,19322.59,14.4919425,0.0,0.0,212332.3200649998,19308.0980575,231640.4181224998,700,0,230713.0,213843.0,443045.3200649998,445483.41812249983,True,False,False,True,0.6,S60,frozen,r151
120,120,2024-06-03,3,2024-05-31,601668,SELL,HOLD_EXPIRY,10000,10000,0,6.1977,61977.0,46.48275,0.0,0.0,231640.4181224998,61930.51725,293570.9353724998,10000,0,213843.0,157543.0,445483.41812249983,451113.9353724998,True,False,False,True,0.6,S60,frozen,r151
121,121,2024-06-03,4,2024-05-31,002155,BUY,TARGET_REBALANCE,700,700,0,25.4405,17808.35,13.3562625,0.0,0.0,293570.9353724998,-17821.7062625,275749.2291099998,0,700,157543.0,170836.0,451113.9353724998,446585.2291099998,True,False,False,True,0.6,S60,frozen,r151
122,122,2024-06-03,5,2024-05-31,601020,BUY,TARGET_REBALANCE,1000,1000,0,16.3213,16321.300000000001,12.240975,0.0,0.0,275749.2291099998,-16333.540975000002,259415.68813499977,0,1000,170836.0,187076.0,446585.2291099998,446491.6881349998,True,False,False,True,0.6,S60,frozen,r151
123,123,2024-06-03,6,2024-05-31,601985,BUY,TARGET_REBALANCE,7100,7100,0,10.0908,71644.68,53.733509999999995,0.0,0.0,259415.68813499977,-71698.41351,187717.2746249998,0,7100,187076.0,256017.0,446491.6881349998,443734.2746249998,True,False,False,True,0.6,S60,frozen,r151
124,124,2024-06-04,1,2024-06-03,603993,SELL,HOLD_EXPIRY,11300,11300,0,8.7788,99200.44,74.40033,0.0,0.0,187717.27462499982,99126.03967,286843.3142949998,11300,0,252442.0,159217.0,440159.27462499985,446060.3142949998,True,False,False,True,0.6,S60,frozen,r151
125,125,2024-06-04,2,2024-06-03,600900,BUY,TARGET_REBALANCE,3500,3500,0,29.3118,102591.3,76.943475,0.0,0.0,286843.3142949998,-102668.243475,184175.07081999982,0,3500,159217.0,255222.0,446060.3142949998,439397.0708199998,True,False,False,True,0.6,S60,frozen,r151
126,126,2024-06-07,1,2024-06-06,300641,SELL,HOLD_EXPIRY,2600,2600,0,28.8451,74997.26,56.247944999999994,0.0,0.0,184175.07081999985,74941.012055,259116.08287499985,2600,0,269003.0,198907.0,453178.07081999985,458023.08287499985,True,False,False,True,0.6,S60,frozen,r151
127,127,2024-06-07,2,2024-06-06,300552,BUY,TARGET_REBALANCE,1700,1700,0,41.02,69734.0,52.3005,0.0,0.0,259116.08287499985,-69786.3005,189329.78237499984,0,1700,198907.0,268641.0,458023.08287499985,457970.78237499984,True,False,False,True,0.6,S60,frozen,r151
128,128,2024-06-18,1,2024-06-17,002155,SELL,HOLD_EXPIRY,700,700,0,22.8954,16026.779999999999,12.020085,0.0,0.0,189329.78237499984,16014.759914999999,205344.54228999984,700,0,261462.0,249408.0,450791.78237499984,454752.54228999984,True,False,False,True,0.6,S60,frozen,r151
129,129,2024-06-18,2,2024-06-17,601020,SELL,HOLD_EXPIRY,1000,1000,0,14.3514,14351.4,10.76355,0.0,0.0,205344.54228999984,14340.63645,219685.17873999983,1000,0,249408.0,235128.0,454752.54228999984,454813.1787399998,True,False,False,True,0.6,S60,frozen,r151
130,130,2024-06-18,3,2024-06-17,601985,SELL,HOLD_EXPIRY,7100,7100,0,10.4234,74006.14,55.504605,0.0,0.0,219685.17873999983,73950.635395,293635.8141349998,7100,0,235128.0,163915.0,454813.1787399998,457550.8141349998,True,False,False,True,0.6,S60,frozen,r151
131,131,2024-06-18,4,2024-06-17,000021,BUY,TARGET_REBALANCE,1100,1100,0,16.5675,18224.25,13.6681875,0.0,0.0,293635.8141349998,-18237.9181875,275397.89594749984,0,1100,163915.0,181680.0,457550.8141349998,457077.89594749984,True,False,False,True,0.6,S60,frozen,r151
132,132,2024-06-18,5,2024-06-17,000858,BUY,TARGET_REBALANCE,300,300,0,149.9413,44982.39000000001,33.73679250000001,0.0,0.0,275397.89594749984,-45016.12679250001,230381.76915499984,0,300,181680.0,222180.0,457077.89594749984,452561.76915499987,True,False,False,True,0.6,S60,frozen,r151
133,133,2024-06-18,6,2024-06-17,600028,BUY,TARGET_REBALANCE,6300,6300,0,6.7577,42573.51,31.930132500000003,0.0,0.0,230381.76915499984,-42605.4401325,187776.32902249985,0,6300,222180.0,260043.0,452561.76915499987,447819.32902249985,True,False,False,True,0.6,S60,frozen,r151
134,134,2024-06-19,1,2024-06-18,600900,SELL,HOLD_EXPIRY,3500,3500,0,29.6858,103900.3,77.925225,0.0,0.0,187776.32902249988,103822.374775,291598.7037974999,3500,0,268853.0,171623.0,456629.32902249985,463221.7037974999,True,False,False,True,0.6,S60,frozen,r151
135,135,2024-06-19,2,2024-06-18,002230,BUY,TARGET_REBALANCE,2300,2300,0,43.7188,100553.24,75.41493000000001,0.0,0.0,291598.7037974999,-100628.65493,190970.04886749986,0,2300,171623.0,271719.0,463221.7037974999,462689.04886749986,True,False,False,True,0.6,S60,frozen,r151
136,136,2024-06-24,1,2024-06-21,300552,SELL,HOLD_EXPIRY,1700,1700,0,41.89,71213.0,53.40975,0.0,0.0,190970.04886749986,71159.59025,262129.63911749987,1700,0,262215.0,191002.0,453185.04886749986,453131.6391174999,True,False,False,True,0.6,S60,frozen,r151
137,137,2024-06-24,2,2024-06-21,600809,BUY,TARGET_REBALANCE,300,300,0,225.4221,67626.63,50.719972500000004,0.0,0.0,262129.63911749987,-67677.3499725,194452.28914499987,0,300,191002.0,254905.0,453131.6391174999,449357.2891449999,True,False,False,True,0.6,S60,frozen,r151
138,138,2024-07-02,1,2024-07-01,000021,SELL,HOLD_EXPIRY,1100,1100,0,15.1908,16709.88,12.53241,0.0,0.0,194452.28914499984,16697.34759,211149.63673499983,1100,0,256442.0,240008.0,450894.2891449998,451157.63673499983,True,False,False,True,0.6,S60,frozen,r151
139,139,2024-07-02,2,2024-07-01,000858,SELL,HOLD_EXPIRY,300,300,0,141.8333,42549.990000000005,31.912492500000006,0.0,0.0,211149.63673499983,42518.077507500006,253667.71424249985,300,0,240008.0,201698.0,451157.63673499983,455365.71424249985,True,False,False,True,0.6,S60,frozen,r151
140,140,2024-07-02,3,2024-07-01,600028,SELL,HOLD_EXPIRY,6300,6300,0,7.2187,45477.81,34.1083575,0.0,0.0,253667.71424249985,45443.7016425,299111.41588499985,6300,0,201698.0,161252.0,455365.71424249985,460363.41588499985,True,False,False,True,0.6,S60,frozen,r151
141,141,2024-07-02,4,2024-07-01,003816,BUY,TARGET_REBALANCE,10100,10100,0,4.9559,50054.59,37.5409425,0.0,0.0,299111.41588499985,-50092.1309425,249019.28494249986,0,10100,161252.0,209227.0,460363.41588499985,458246.2849424998,True,False,False,True,0.6,S60,frozen,r151
142,142,2024-07-02,5,2024-07-01,300319,BUY,TARGET_REBALANCE,4000,4000,0,9.4239,37695.6,28.2717,0.0,0.0,249019.28494249986,-37723.871699999996,211295.41324249987,0,4000,209227.0,246347.0,458246.2849424998,457642.41324249987,True,False,False,True,0.6,S60,frozen,r151
143,143,2024-07-02,6,2024-07-01,600733,BUY,TARGET_REBALANCE,2800,2800,0,8.81,24668.0,18.501,0.0,0.0,211295.41324249987,-24686.501,186608.91224249988,0,2800,246347.0,271015.0,457642.41324249987,457623.9122424999,True,False,False,True,0.6,S60,frozen,r151
144,144,2024-07-03,1,2024-07-02,002230,SELL,HOLD_EXPIRY,2300,2300,0,42.9955,98889.65,74.1672375,0.0,0.0,186608.91224249988,98815.48276249999,285424.3950049999,2300,0,269864.0,171424.0,456472.9122424999,456848.3950049999,True,False,False,True,0.6,S60,frozen,r151
145,145,2024-07-03,2,2024-07-02,600050,BUY,TARGET_REBALANCE,19900,19900,0,5.0304,100104.96,75.07872,0.0,0.0,285424.3950049999,-100180.03872000001,185244.35628499987,0,19900,171424.0,265750.0,456848.3950049999,450994.35628499987,True,False,False,True,0.6,S60,frozen,r151
146,146,2024-07-08,1,2024-07-05,600809,SELL,HOLD_EXPIRY,300,300,0,199.6879,59906.37,44.9297775,0.0,0.0,185244.35628499987,59861.4402225,245105.79650749988,300,0,262304.0,204440.0,447548.35628499987,449545.7965074999,True,False,False,True,0.6,S60,frozen,r151
147,147,2024-07-08,2,2024-07-05,601288,BUY,TARGET_REBALANCE,12800,12800,0,4.8156,61639.68,46.22976,0.0,0.0,245105.79650749988,-61685.90976,183419.88674749987,0,12800,204440.0,261400.0,449545.7965074999,444819.88674749987,True,False,False,True,0.6,S60,frozen,r151
148,148,2024-07-16,1,2024-07-15,003816,SELL,HOLD_EXPIRY,10100,10100,0,5.0315,50818.15,38.1136125,0.0,0.0,183419.88674749987,50780.036387500004,234199.92313499987,10100,0,272143.0,222552.0,455562.88674749987,456751.9231349999,True,False,False,True,0.6,S60,frozen,r151
149,149,2024-07-16,2,2024-07-15,300319,SELL,HOLD_EXPIRY,4000,4000,0,9.7996,39198.4,29.3988,0.0,0.0,234199.92313499987,39169.0012,273368.9243349999,4000,0,222552.0,183952.0,456751.9231349999,457320.9243349999,True,False,False,True,0.6,S60,frozen,r151
150,150,2024-07-16,3,2024-07-15,600733,SELL,HOLD_EXPIRY,1000,1000,0,9.96,9960.0,7.47,0.0,0.0,273368.9243349999,9952.53,283321.4543349999,2800,1800,183952.0,173992.0,457320.9243349999,457313.4543349999,True,False,False,True,0.6,S60,frozen,r151
151,151,2024-07-16,4,2024-07-15,601398,BUY,TARGET_REBALANCE,9700,9700,0,6.4253,62325.41,46.744057500000004,0.0,0.0,283321.4543349999,-62372.1540575,220949.3002774999,0,9700,173992.0,231416.0,457313.4543349999,452365.3002774999,True,False,False,True,0.6,S60,frozen,r151
152,152,2024-07-16,5,2024-07-15,688036,BUY,TARGET_REBALANCE,400,400,0,79.6146,31845.839999999997,23.884379999999997,0.0,0.0,220949.3002774999,-31869.724379999996,189079.5758974999,0,400,231416.0,261416.0,452365.3002774999,450495.5758974999,True,False,False,True,0.6,S60,frozen,r151
153,153,2024-07-17,1,2024-07-16,600050,SELL,HOLD_EXPIRY,19900,19900,0,5.1047,101583.53,76.1876475,0.0,0.0,189079.57589749986,101507.3423525,290586.9182499999,19900,0,263469.0,167750.0,452548.57589749986,458336.9182499999,True,False,False,True,0.6,S60,frozen,r151
154,154,2024-07-17,2,2024-07-16,600418,BUY,TARGET_REBALANCE,3500,3500,0,20.3492,71222.2,53.41665,0.0,0.0,290586.9182499999,-71275.61665,219311.3015999999,0,3500,167750.0,238905.0,458336.9182499999,458216.3015999999,True,False,False,True,0.6,S60,frozen,r151
155,155,2024-07-17,3,2024-07-16,600733,BUY,TARGET_REBALANCE,3000,3000,0,10.27,30810.0,23.1075,0.0,0.0,219311.3015999999,-30833.1075,188478.1940999999,1800,4800,238905.0,269715.0,458216.3015999999,458193.1940999999,True,False,False,True,0.6,S60,frozen,r151
156,156,2024-07-18,1,2024-07-17,600733,SELL,HOLD_EXPIRY,4800,4800,0,10.3,49440.0,37.08,0.0,0.0,188478.1940999999,49402.92,237881.1140999999,4800,0,271994.0,222554.0,460472.1940999999,460435.1140999999,True,False,False,True,0.6,S60,frozen,r151
157,157,2024-07-18,2,2024-07-17,300274,BUY,TARGET_REBALANCE,600,600,0,71.07,42641.99999999999,31.981499999999997,0.0,0.0,237881.1140999999,-42673.981499999994,195207.1325999999,0,600,222554.0,264014.0,460435.1140999999,459221.1325999999,True,False,False,True,0.6,S60,frozen,r151
158,158,2024-07-22,1,2024-07-19,601288,SELL,HOLD_EXPIRY,12800,12800,0,5.0753,64963.840000000004,48.72288,0.0,0.0,195207.1325999999,64915.11712,260122.2497199999,12800,0,263767.0,203735.0,458974.1325999999,463857.2497199999,True,False,False,True,0.6,S60,frozen,r151
159,159,2024-07-22,2,2024-07-19,300576,BUY,TARGET_REBALANCE,1300,1300,0,51.6607,67158.91,50.3691825,0.0,0.0,260122.2497199999,-67209.2791825,192912.9705374999,0,1300,203735.0,254435.0,463857.2497199999,447347.9705374999,True,False,False,True,0.6,S60,frozen,r151
160,160,2024-07-30,1,2024-07-29,601398,SELL,HOLD_EXPIRY,9700,9700,0,6.4796,62852.119999999995,47.139089999999996,0.0,0.0,192912.97053749993,62804.98091,255717.95144749992,9700,0,244014.0,186105.0,436926.97053749993,441822.9514474999,True,False,False,True,0.6,S60,frozen,r151
161,161,2024-07-30,2,2024-07-29,688036,SELL,HOLD_EXPIRY,400,400,0,83.5423,33416.92,25.06269,0.0,0.0,255717.95144749992,33391.85731,289109.8087574999,400,0,186105.0,154625.0,441822.9514474999,443734.8087574999,True,False,False,True,0.6,S60,frozen,r151
162,162,2024-07-30,3,2024-07-29,600926,BUY,TARGET_REBALANCE,2400,2400,0,14.8069,35536.560000000005,26.652420000000003,0.0,0.0,289109.8087574999,-35563.21242,253546.5963374999,0,2400,154625.0,187289.0,443734.8087574999,440835.5963374999,True,False,False,True,0.6,S60,frozen,r151
163,163,2024-07-30,4,2024-07-29,601668,BUY,TARGET_REBALANCE,11800,11800,0,5.8808,69393.44,52.045080000000006,0.0,0.0,253546.5963374999,-69445.48508,184101.1112574999,0,11800,187289.0,253605.0,440835.5963374999,437706.1112574999,True,False,False,True,0.6,S60,frozen,r151
164,164,2024-07-31,1,2024-07-30,600418,SELL,HOLD_EXPIRY,3500,3500,0,18.89,66115.0,49.58625,0.0,0.0,184101.1112574999,66065.41375,250166.5250074999,3500,0,251223.0,185108.0,435324.1112574999,435274.5250074999,True,False,False,True,0.6,S60,frozen,r151
165,165,2024-07-31,2,2024-07-30,300760,BUY,TARGET_REBALANCE,200,200,0,260.6707,52134.14,39.100605,0.0,0.0,250166.5250074999,-52173.240605,197993.2844024999,0,200,185108.0,234508.0,435274.5250074999,432501.2844024999,True,False,False,True,0.6,S60,frozen,r151
166,166,2024-08-01,1,2024-07-31,300274,SELL,HOLD_EXPIRY,600,600,0,70.4837,42290.22,31.717665,0.0,0.0,197993.2844024999,42258.502335000005,240251.7867374999,600,0,238834.0,197716.0,436827.2844024999,437967.7867374999,True,False,False,True,0.6,S60,frozen,r151
167,167,2024-08-01,2,2024-07-31,601985,BUY,TARGET_REBALANCE,4900,4900,0,11.2405,55078.450000000004,41.3088375,0.0,0.0,240251.7867374999,-55119.758837500005,185132.0278999999,0,4900,197716.0,251616.0,437967.7867374999,436748.02789999987,True,False,False,True,0.6,S60,frozen,r151
168,168,2024-08-05,1,2024-08-02,300576,SELL,HOLD_EXPIRY,1300,1300,0,46.6138,60597.939999999995,45.448454999999996,0.0,0.0,185132.0278999999,60552.491545,245684.5194449999,1300,0,247876.0,202129.0,433008.02789999987,447813.51944499987,True,False,False,True,0.6,S60,frozen,r151
169,169,2024-08-05,2,2024-08-02,002085,BUY,TARGET_REBALANCE,4100,4100,0,15.2349,62463.09,46.847317499999996,0.0,0.0,245684.5194449999,-62509.9373175,183174.5821274999,0,4100,202129.0,263588.0,447813.51944499987,446762.58212749986,True,False,False,True,0.6,S60,frozen,r151
170,170,2024-08-13,1,2024-08-12,600926,SELL,HOLD_EXPIRY,2400,2400,0,13.9692,33526.08,25.144560000000002,0.0,0.0,183174.58212749992,33500.93544,216675.51756749992,2400,0,252179.0,221363.0,435353.5821274999,438038.5175674999,True,False,False,True,0.6,S60,frozen,r151
171,171,2024-08-13,2,2024-08-12,601668,SELL,HOLD_EXPIRY,11800,11800,0,5.7552,67911.36,50.93352,0.0,0.0,216675.51756749992,67860.42648,284535.9440474999,11800,0,221363.0,156463.0,438038.5175674999,440998.9440474999,True,False,False,True,0.6,S60,frozen,r151
172,172,2024-08-13,3,2024-08-12,600101,BUY,TARGET_REBALANCE,7400,7400,0,8.9142,65965.07999999999,49.47380999999999,0.0,0.0,284535.9440474999,-66014.55380999998,218521.39023749993,0,7400,156463.0,221509.0,440998.9440474999,440030.39023749996,True,False,False,True,0.6,S60,frozen,r151
173,173,2024-08-13,4,2024-08-12,600611,BUY,TARGET_REBALANCE,4300,4300,0,9.1245,39235.35,29.4265125,0.0,0.0,218521.39023749993,-39264.7765125,179256.61372499994,0,4300,221509.0,260424.0,440030.39023749996,439680.61372499994,True,False,False,True,0.6,S60,frozen,r151
174,174,2024-08-14,1,2024-08-13,300760,SELL,HOLD_EXPIRY,200,200,0,269.4301,53886.02,40.414515,0.0,0.0,179256.61372499994,53845.605485,233102.21920999995,200,0,259825.0,208765.0,439081.61372499994,441867.21920999995,True,False,False,True,0.6,S60,frozen,r151
175,175,2024-08-14,2,2024-08-13,300139,BUY,TARGET_REBALANCE,4000,4000,0,13.69,54760.0,41.07,0.0,0.0,233102.21920999995,-54801.07,178301.14920999995,0,4000,208765.0,263525.0,441867.21920999995,441826.14920999995,True,False,False,True,0.6,S60,frozen,r151
176,176,2024-08-15,1,2024-08-14,601985,SELL,HOLD_EXPIRY,4900,4900,0,11.2609,55178.409999999996,41.383807499999996,0.0,0.0,178301.14920999995,55137.026192499994,233438.17540249994,4900,0,262004.0,208006.0,440305.14920999995,441444.17540249997,True,False,False,True,0.6,S60,frozen,r151
177,177,2024-08-15,2,2024-08-14,601138,BUY,TARGET_REBALANCE,2600,2600,0,21.2632,55284.32,41.46324,0.0,0.0,233438.17540249994,-55325.78324,178112.39216249995,0,2600,208006.0,261930.0,441444.17540249997,440042.39216249995,True,False,False,True,0.6,S60,frozen,r151
178,178,2024-08-19,1,2024-08-16,002085,SELL,HOLD_EXPIRY,4100,4100,0,12.379,50753.9,38.065425000000005,0.0,0.0,178112.39216249995,50715.834575,228828.22673749994,4100,0,253934.0,203996.0,432046.39216249995,432824.22673749994,True,False,False,True,0.6,S60,frozen,r151
179,179,2024-08-19,2,2024-08-16,002142,BUY,TARGET_REBALANCE,2600,2600,0,20.6692,53739.92,40.30494,0.0,0.0,228828.22673749994,-53780.22494,175048.00179749995,0,2600,203996.0,255450.0,432824.22673749994,430498.00179749995,True,False,False,True,0.6,S60,frozen,r151
180,180,2024-08-27,1,2024-08-26,600101,SELL,HOLD_EXPIRY,7400,7400,0,7.4742,55309.079999999994,41.481809999999996,0.0,0.0,175048.00179749992,55267.59819,230315.5999874999,7400,0,251192.0,196654.0,426240.00179749995,426969.5999874999,True,False,False,True,0.6,S60,frozen,r151
181,181,2024-08-27,2,2024-08-26,600611,SELL,HOLD_EXPIRY,4300,4300,0,9.1749,39452.07,29.5890525,0.0,0.0,230315.5999874999,39422.4809475,269738.0809349999,4300,0,196654.0,157524.0,426969.5999874999,427262.0809349999,True,False,False,True,0.6,S60,frozen,r151
182,182,2024-08-27,3,2024-08-26,000333,BUY,TARGET_REBALANCE,700,700,0,69.624,48736.799999999996,36.5526,0.0,0.0,269738.0809349999,-48773.3526,220964.72833499993,0,700,157524.0,203724.0,427262.0809349999,424688.72833499993,True,False,False,True,0.6,S60,frozen,r151
183,183,2024-08-27,4,2024-08-26,300760,BUY,TARGET_REBALANCE,100,100,0,245.9064,24590.64,18.44298,0.0,0.0,220964.72833499993,-24609.08298,196355.64535499993,0,100,203724.0,227025.0,424688.72833499993,423380.6453549999,True,False,False,True,0.6,S60,frozen,r151
184,184,2024-08-28,1,2024-08-27,300139,SELL,HOLD_EXPIRY,4000,4000,0,12.72,50880.0,38.160000000000004,0.0,0.0,196355.64535499996,50841.84,247197.48535499995,4000,0,225656.0,174776.0,422011.6453549999,421973.48535499995,True,False,False,True,0.6,S60,frozen,r151
185,185,2024-08-28,2,2024-08-27,601398,BUY,TARGET_REBALANCE,10600,10600,0,7.0874,75126.44,56.34483,0.0,0.0,247197.48535499995,-75182.78483,172014.70052499993,0,10600,174776.0,243994.0,421973.48535499995,416008.70052499993,True,False,False,True,0.6,S60,frozen,r151
